POA_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
POA6163,..,83,89,25,16,7,9,4,0,240,..,315,320,108,74,102,64,18,9,1006,..,118,337,312,389,659,792,639,348,3596,63,89,84,56,47,43,43,27,18,473,0,4,7,0,8,8,6,0,0,37,3934,2948,3792,3573,3445,3539,2886,1646,616,26375,..,61,1899,3491,3452,3740,3213,1742,377,17971,..,429,2071,1209,814,558,251,48,11,5386,..,27,257,582,781,523,248,161,86,2664,8002,..,..,..,..,..,..,..,..,8002,..,2260,..,..,..,..,..,..,..,2260,..,1650,992,354,271,128,27,0,0,3428,..,298,202,77,85,156,147,92,76,1136,..,152,191,75,49,36,22,8,0,524,..,598,739,260,202,207,139,38,13,2195,..,222,731,741,851,1183,1247,926,470,6380,115,172,186,133,84,87,80,46,26,916,3,4,18,12,13,11,10,0,0,72,8120,5871,7289,6928,6601,6619,5392,3061,1052,50931
POA6164,..,123,101,22,18,10,7,0,0,278,..,162,208,57,46,44,36,7,0,561,..,160,384,273,232,399,425,245,111,2228,69,102,73,40,37,48,44,22,14,453,5,0,5,3,4,15,16,3,0,52,6932,3957,5289,5589,4288,3032,1922,762,253,32028,..,99,3754,7202,5704,3828,2382,846,134,23961,..,711,2670,1298,756,402,163,39,0,6044,..,57,357,780,783,395,136,77,36,2631,14148,..,..,..,..,..,..,..,..,14148,..,3383,..,..,..,..,..,..,..,3383,..,2290,1184,279,137,59,12,0,0,3962,..,351,293,109,102,172,190,119,60,1398,..,225,227,86,64,34,14,3,0,651,..,345,565,194,119,105,72,21,0,1423,..,263,866,704,571,684,632,329,153,4205,142,189,149,105,106,90,85,35,16,916,5,8,9,3,7,27,26,8,0,93,14298,7919,10084,10758,8351,5800,3717,1475,406,62814
POA6165,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,3,0,3,0,0,28,..,0,0,0,5,6,3,4,0,18,..,0,3,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,5,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,5,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,11,7,6,13,12,9,3,0,58
POA6166,..,11,7,3,8,4,0,0,0,37,..,6,9,5,9,9,4,0,0,48,..,13,37,26,39,79,108,75,49,420,3,17,10,9,0,10,10,13,5,83,0,0,0,0,0,0,3,0,0,4,921,570,584,704,740,711,574,275,90,5167,..,10,357,882,988,980,779,376,72,4435,..,45,311,214,132,97,54,11,0,866,..,0,40,82,86,62,30,21,11,339,1825,..,..,..,..,..,..,..,..,1825,..,533,..,..,..,..,..,..,..,533,..,395,218,53,44,25,7,0,0,742,..,49,35,18,11,32,25,15,11,184,..,23,15,14,17,3,4,0,0,72,..,21,40,17,27,19,12,5,0,131,..,23,75,71,98,157,174,124,72,797,22,31,20,24,10,19,21,13,5,155,0,0,3,0,3,0,6,0,0,11,1849,1122,1119,1368,1409,1389,1107,566,175,10100
POA6167,..,48,30,10,10,3,0,0,0,95,..,44,72,37,51,45,33,0,0,275,..,45,143,126,157,278,259,201,81,1300,36,53,37,26,22,25,17,12,5,241,0,0,0,4,4,3,6,0,0,16,2693,1479,1970,2072,1624,1359,991,496,158,12852,..,50,1262,2188,1674,1292,1016,480,93,8054,..,324,870,603,423,224,99,16,0,2560,..,60,278,378,387,225,101,57,38,1522,5556,..,..,..,..,..,..,..,..,5556,..,1097,..,..,..,..,..,..,..,1097,..,977,451,164,118,47,6,0,0,1764,..,171,125,53,55,91,95,51,24,665,..,111,93,45,25,28,7,0,0,310,..,107,181,100,120,100,74,14,5,712,..,96,351,371,429,551,454,301,125,2673,71,94,82,61,49,51,30,19,6,467,0,0,4,3,4,7,5,0,0,28,5629,3100,3698,3967,3281,2623,1891,940,284,25404
POA6168,..,30,13,5,13,13,6,0,0,94,..,62,41,17,44,48,37,9,6,269,..,64,135,104,182,399,490,441,225,2038,43,45,28,23,22,26,22,16,0,224,4,4,5,0,0,0,0,0,0,20,1612,1133,1235,1245,1442,1664,1584,971,367,11251,..,36,565,985,1273,1642,1640,963,198,7302,..,304,646,406,342,296,128,32,7,2166,..,43,202,300,346,198,105,71,47,1315,3196,..,..,..,..,..,..,..,..,3196,..,745,..,..,..,..,..,..,..,745,..,712,407,144,118,58,23,0,0,1459,..,109,74,45,45,81,80,43,21,498,..,61,51,29,31,25,14,0,0,213,..,114,128,54,95,112,77,25,7,608,..,118,343,307,469,796,828,664,312,3833,85,83,66,56,64,49,41,23,8,475,4,4,9,0,0,4,0,3,0,28,3280,2319,2489,2338,2788,3264,2940,1828,605,21847
POA6169,..,43,16,13,11,7,4,0,0,99,..,47,58,23,55,59,35,18,4,297,..,52,115,114,204,363,426,383,170,1835,54,66,46,29,26,51,32,11,4,316,0,0,4,0,0,4,6,3,0,12,3087,1843,1931,2116,2296,2386,1741,1018,340,16758,..,26,1045,1963,2320,2836,2060,1084,232,11566,..,398,1041,668,586,385,170,47,3,3302,..,52,296,468,500,252,113,83,60,1816,6320,..,..,..,..,..,..,..,..,6320,..,1441,..,..,..,..,..,..,..,1441,..,1220,612,195,138,84,17,0,0,2267,..,189,104,35,64,106,104,63,45,711,..,86,63,44,31,21,15,3,0,259,..,124,152,66,106,116,69,36,13,690,..,130,319,365,477,709,687,561,256,3497,106,118,98,69,56,77,46,20,6,591,0,3,4,4,0,4,3,10,0,31,6425,3781,3742,3884,4274,4593,3276,1900,616,32486
POA6170,..,34,26,11,5,4,0,0,0,75,..,47,51,24,10,12,6,0,0,166,..,29,89,56,66,86,66,30,6,432,18,17,21,13,9,14,4,4,3,111,0,0,0,0,0,0,4,4,0,15,2108,1027,1659,1460,962,631,348,123,25,8338,..,38,1212,1885,1189,691,370,140,10,5545,..,283,806,382,197,85,27,10,0,1786,..,33,161,225,177,97,47,14,4,762,4286,..,..,..,..,..,..,..,..,4286,..,731,..,..,..,..,..,..,..,731,..,569,271,55,27,13,0,0,0,939,..,131,109,30,37,70,63,37,7,486,..,59,70,44,18,7,0,0,0,197,..,104,140,63,32,32,15,7,0,397,..,63,222,177,139,156,98,49,10,915,28,41,49,27,25,20,10,7,3,209,0,0,0,0,3,9,11,3,0,28,4312,2053,3031,2887,1849,1182,647,262,47,16274
POA6171,..,57,35,8,7,6,3,3,0,119,..,48,74,28,28,27,24,8,0,234,..,50,177,122,123,189,244,174,33,1110,50,67,45,28,26,40,29,11,0,289,6,0,0,0,3,11,4,0,0,27,4761,2244,3240,2988,2100,1437,1020,522,88,18399,..,97,2346,3526,2652,1726,1178,627,73,12221,..,516,1782,826,455,211,71,38,4,3906,..,60,368,538,359,163,56,36,15,1586,9627,..,..,..,..,..,..,..,..,9627,..,1838,..,..,..,..,..,..,..,1838,..,1196,400,96,49,23,4,0,0,1771,..,159,129,67,59,95,92,26,25,659,..,105,98,29,18,25,7,0,0,288,..,120,213,79,66,57,45,16,0,597,..,106,408,297,289,321,355,236,49,2065,110,101,86,76,59,57,44,14,0,554,7,0,3,0,3,13,8,0,0,30,9742,4303,5844,5539,4012,2695,1856,1002,157,35153
POA6172,..,14,25,9,0,4,0,0,0,51,..,23,18,9,13,9,12,5,0,78,..,12,19,27,36,84,83,81,36,384,27,22,14,15,10,16,4,5,0,119,4,0,0,3,0,3,0,0,0,9,1361,866,777,853,996,802,453,229,77,6416,..,23,460,798,1170,1008,598,278,57,4394,..,145,423,257,235,143,38,8,0,1246,..,19,130,203,193,91,34,17,12,697,2787,..,..,..,..,..,..,..,..,2787,..,739,..,..,..,..,..,..,..,739,..,616,237,53,32,11,7,0,0,964,..,64,46,18,30,57,33,24,14,284,..,42,48,18,9,3,0,0,0,125,..,54,53,20,28,23,14,6,0,203,..,34,62,94,120,154,120,115,54,751,57,44,28,46,25,19,8,5,0,234,3,0,0,4,4,4,3,0,0,14,2847,1784,1493,1520,1840,1513,856,457,136,12440
POA6173,..,26,12,3,0,0,0,0,0,38,..,17,14,3,0,7,9,4,0,56,..,9,38,14,31,49,42,33,3,212,21,26,13,9,13,9,3,0,0,92,0,0,0,0,0,0,0,0,0,4,1477,848,648,1001,1063,540,258,111,26,5972,..,24,429,1204,1450,864,335,130,17,4447,..,79,322,284,204,72,27,10,0,1009,..,11,80,176,162,49,14,8,14,506,3018,..,..,..,..,..,..,..,..,3018,..,847,..,..,..,..,..,..,..,847,..,641,151,32,19,11,0,0,0,855,..,52,33,10,19,18,25,23,10,183,..,41,20,10,0,5,0,0,0,83,..,22,37,10,12,10,17,4,0,109,..,22,78,68,74,73,64,45,9,439,31,44,21,21,21,16,11,0,0,174,0,0,4,0,0,0,0,0,0,10,3051,1789,1175,1820,1968,1119,495,216,49,11677
POA6174,..,4,3,0,0,0,0,0,0,15,..,13,15,0,5,4,0,0,0,37,..,11,35,21,32,47,29,23,5,207,8,7,9,3,0,3,0,0,0,45,0,0,0,0,0,0,4,0,0,5,642,386,454,434,370,227,123,67,16,2718,..,26,246,415,380,264,140,77,6,1550,..,95,276,151,68,25,3,4,5,625,..,9,73,121,115,23,13,3,4,363,1348,..,..,..,..,..,..,..,..,1348,..,289,..,..,..,..,..,..,..,289,..,260,56,19,5,10,0,0,0,348,..,34,20,15,13,18,13,8,4,117,..,18,5,4,0,0,3,0,0,35,..,39,37,12,6,7,3,0,0,103,..,28,91,51,65,76,58,24,5,404,18,25,18,8,4,5,12,0,0,89,0,0,0,0,0,0,4,0,0,5,1369,812,823,788,664,431,250,120,20,5274
POA6175,..,4,0,0,0,0,0,0,0,5,..,8,9,0,3,4,0,0,0,19,..,3,14,5,14,25,20,21,3,97,3,8,3,7,0,0,7,0,0,28,0,0,0,0,0,0,0,0,0,0,462,240,252,289,292,200,118,52,18,1916,..,7,158,353,375,259,159,60,16,1392,..,51,128,81,61,36,14,3,0,371,..,3,35,48,54,26,5,0,9,186,937,..,..,..,..,..,..,..,..,937,..,189,..,..,..,..,..,..,..,189,..,186,42,12,6,4,0,0,0,249,..,31,11,0,4,7,12,4,4,67,..,10,13,4,0,4,0,0,0,29,..,3,12,3,4,3,3,0,0,30,..,13,31,18,34,49,28,30,6,209,12,18,12,5,3,4,9,0,0,65,0,0,0,0,0,0,0,0,0,0,953,512,436,527,549,394,226,107,31,3735
POA6176,..,3,0,0,0,0,0,0,0,13,..,3,4,0,3,0,0,0,0,13,..,6,12,4,4,8,5,3,0,41,3,3,4,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,282,115,213,129,114,91,65,16,4,1024,..,4,181,125,136,122,96,30,4,683,..,36,120,56,25,17,3,4,0,260,..,3,24,24,12,8,7,0,0,81,525,..,..,..,..,..,..,..,..,525,..,82,..,..,..,..,..,..,..,82,..,69,22,3,11,0,0,0,0,109,..,13,5,3,7,6,6,0,3,37,..,9,8,3,0,0,0,0,0,22,..,3,4,0,3,3,0,0,0,19,..,7,23,14,17,15,10,6,3,89,9,5,8,5,3,0,8,0,0,30,0,0,0,0,0,0,0,0,0,0,530,231,394,232,207,176,125,44,15,1952
POA6180,..,7,13,10,0,0,0,0,0,35,..,15,14,5,6,5,3,3,0,39,..,17,20,13,24,37,80,30,4,230,16,9,12,7,11,0,5,0,0,58,0,0,0,0,0,0,0,0,0,0,843,387,526,503,372,264,283,154,11,3340,..,11,352,551,407,329,299,225,19,2198,..,101,272,165,82,34,13,14,0,680,..,13,76,96,91,34,22,3,4,332,1664,..,..,..,..,..,..,..,..,1664,..,320,..,..,..,..,..,..,..,320,..,216,61,22,17,0,0,0,0,312,..,28,23,10,13,18,13,7,5,120,..,21,30,12,11,6,4,0,0,84,..,26,45,14,6,10,6,5,0,111,..,27,54,46,48,57,106,55,11,405,23,22,22,11,16,6,10,0,0,117,0,0,0,5,0,0,0,0,0,3,1686,791,931,935,694,489,480,308,42,6349
POA6181,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,32,14,32,46,42,20,8,6,236,..,0,11,30,71,58,31,4,0,212,..,0,6,16,14,7,4,0,0,40,..,0,3,3,0,0,0,0,0,10,73,..,..,..,..,..,..,..,..,73,..,39,..,..,..,..,..,..,..,39,..,19,5,9,0,3,0,0,0,36,..,7,0,0,0,0,0,5,6,15,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,4,0,0,0,4,..,0,0,0,9,4,3,0,0,13,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,73,63,31,54,90,76,39,16,6,448
POA6182,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,..,3,0,0,0,0,0,0,0,5,..,0,0,0,5,0,0,0,0,5,..,0,0,0,0,0,0,3,0,6,5,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,121,56,71,80,78,85,43,19,5,552,..,3,57,102,102,102,71,27,3,455,..,5,33,25,30,28,7,6,0,125,..,4,0,7,7,8,5,0,0,35,251,..,..,..,..,..,..,..,..,251,..,41,..,..,..,..,..,..,..,41,..,35,16,8,0,0,0,0,0,67,..,3,0,0,0,5,3,5,0,26,..,8,0,0,0,0,0,0,0,6,..,0,0,0,8,4,0,3,0,12,..,0,3,6,7,12,8,3,0,44,9,3,3,0,0,5,4,0,0,31,0,0,0,0,0,0,0,0,0,0,259,104,117,148,161,152,98,38,10,1090
POA6208,..,12,16,3,6,0,5,0,0,40,..,18,9,9,13,21,14,6,0,97,..,8,24,29,66,96,154,172,67,621,19,31,7,10,12,15,22,7,0,127,0,0,0,4,0,0,0,0,0,7,1105,620,618,692,705,785,831,512,125,5994,..,28,388,612,716,922,1016,625,127,4423,..,151,316,246,178,164,108,35,8,1198,..,14,106,158,160,74,46,21,15,589,2201,..,..,..,..,..,..,..,..,2201,..,428,..,..,..,..,..,..,..,428,..,399,154,70,48,22,3,0,0,698,..,44,30,14,14,20,49,21,14,209,..,33,40,14,4,11,3,0,0,106,..,28,43,19,25,39,23,11,5,207,..,25,73,87,155,214,295,276,103,1230,44,56,39,26,26,27,35,9,0,269,3,0,5,3,0,0,0,0,0,8,2253,1205,1184,1249,1331,1497,1574,1005,271,11571
POA6209,..,3,4,0,3,0,0,0,0,13,..,0,0,0,5,0,3,0,0,12,..,3,3,3,7,21,21,19,8,91,0,4,5,0,0,7,9,0,0,24,0,0,0,0,0,0,0,0,0,0,105,112,73,85,126,138,138,82,20,868,..,0,33,80,139,147,167,106,14,687,..,11,32,20,26,30,15,8,0,137,..,0,12,18,26,20,5,9,3,93,233,..,..,..,..,..,..,..,..,233,..,80,..,..,..,..,..,..,..,80,..,83,29,17,12,5,0,0,0,146,..,7,8,5,5,3,9,0,7,47,..,7,3,0,3,0,0,0,0,24,..,10,7,3,5,3,8,0,0,34,..,3,4,12,20,53,80,41,16,236,0,10,5,0,7,8,6,0,0,33,0,0,0,0,0,0,0,0,0,4,234,215,131,157,236,281,295,172,37,1758
POA6210,..,114,56,26,20,20,10,0,0,248,..,121,116,69,96,139,101,42,7,697,..,132,252,227,450,926,1281,1216,675,5155,117,106,84,61,83,95,84,47,25,697,3,5,3,3,0,3,3,3,0,30,5903,3640,3612,3962,4493,5001,4941,3197,1137,35888,..,97,1915,3613,4428,5289,5801,3634,762,25542,..,762,1834,1191,1008,850,550,200,40,6430,..,127,608,903,972,536,235,154,114,3645,11581,..,..,..,..,..,..,..,..,11581,..,2774,..,..,..,..,..,..,..,2774,..,2220,886,372,239,136,43,3,0,3901,..,366,178,100,118,202,196,126,85,1374,..,209,146,75,65,48,19,6,0,570,..,251,305,150,221,255,223,86,20,1498,..,242,608,573,964,1624,2144,1791,943,8881,211,217,197,140,170,161,133,77,29,1339,6,7,10,8,9,11,10,0,0,61,11794,7268,6677,7136,8180,9120,9356,6081,1986,67601
POA6211,..,9,8,3,4,0,0,0,0,28,..,0,6,3,9,14,9,5,0,42,..,5,10,9,30,56,98,58,7,266,6,16,4,8,7,4,13,5,3,66,0,0,0,0,0,0,0,0,0,5,766,370,395,485,508,538,600,248,30,3951,..,7,237,499,586,661,852,402,40,3284,..,46,220,162,133,110,68,25,0,769,..,12,60,93,84,43,21,8,9,323,1545,..,..,..,..,..,..,..,..,1545,..,347,..,..,..,..,..,..,..,347,..,236,89,35,22,17,0,0,0,398,..,43,8,12,20,16,17,8,5,135,..,16,12,6,4,3,5,0,0,45,..,5,12,9,20,21,18,9,6,92,..,15,47,58,73,125,189,100,14,621,16,25,8,23,23,13,17,10,3,131,0,0,0,0,0,0,0,0,0,8,1556,746,694,896,972,1017,1180,560,70,7695
POA6213,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,4,0,12,10,0,4,31,0,5,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,49,25,29,31,46,46,44,12,13,295,..,0,28,37,42,40,60,15,7,232,..,5,15,4,25,12,3,0,0,65,..,0,0,0,4,0,0,3,0,16,92,..,..,..,..,..,..,..,..,92,..,13,..,..,..,..,..,..,..,13,..,17,11,3,5,4,0,0,0,36,..,6,0,0,0,0,0,3,4,14,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,4,0,0,0,7,..,0,0,3,9,25,19,8,9,63,3,6,3,3,3,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,98,47,56,54,81,97,88,34,18,571
POA6214,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,5,0,0,15,0,6,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,57,43,26,40,51,47,33,15,0,316,..,0,16,41,61,57,58,21,3,255,..,12,13,18,6,9,4,0,0,68,..,0,3,10,5,4,0,3,0,28,125,..,..,..,..,..,..,..,..,125,..,30,..,..,..,..,..,..,..,30,..,33,9,7,0,4,0,0,0,52,..,0,0,0,0,0,3,0,0,3,..,5,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,5,0,4,12,15,0,0,33,0,3,3,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,125,87,46,80,96,88,77,26,4,631
POA6215,..,0,6,0,0,0,0,0,0,12,..,0,0,4,9,9,11,0,0,28,..,6,9,12,22,40,51,42,20,201,5,6,0,4,5,9,3,0,0,47,0,0,0,0,0,0,0,0,0,0,337,182,171,226,261,303,259,128,47,1912,..,4,89,217,277,353,343,162,30,1478,..,18,96,91,78,61,27,12,0,381,..,0,19,39,44,24,10,4,8,147,647,..,..,..,..,..,..,..,..,647,..,147,..,..,..,..,..,..,..,147,..,160,46,11,13,3,0,0,0,233,..,6,7,0,7,14,15,12,5,62,..,13,12,7,0,4,3,0,0,29,..,5,12,8,8,21,22,4,0,84,..,9,25,30,67,97,105,68,34,438,11,20,10,11,10,13,11,6,0,75,0,0,0,0,0,0,0,0,0,4,655,376,311,419,501,580,530,263,78,3717
POA6218,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,6,..,0,0,0,0,9,4,3,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,45,25,28,30,24,35,34,11,0,247,..,4,22,30,35,41,44,8,4,182,..,8,18,3,0,11,6,0,0,46,..,0,4,6,8,5,0,4,0,29,103,..,..,..,..,..,..,..,..,103,..,14,..,..,..,..,..,..,..,14,..,17,5,0,6,3,0,0,0,31,..,3,0,0,0,0,4,0,0,7,..,0,5,0,0,0,0,0,0,6,..,0,0,0,0,11,0,0,0,10,..,0,0,8,5,23,10,4,0,54,4,3,5,4,0,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,108,55,53,50,55,86,67,15,9,507
POA6219,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,..,0,0,0,4,0,11,4,0,17,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,39,29,26,34,48,48,22,18,9,279,..,0,19,26,53,66,37,14,3,219,..,4,14,15,17,15,0,0,0,62,..,0,3,3,8,3,5,4,3,32,91,..,..,..,..,..,..,..,..,91,..,26,..,..,..,..,..,..,..,26,..,26,9,4,5,3,0,0,0,50,..,0,0,0,0,3,0,5,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,0,0,0,8,..,0,0,5,4,11,11,4,3,36,4,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,96,62,50,61,97,105,60,24,12,558
