Date,Category,Group,Count,Estimate flag - Waitlist figure,Estimate flag - prior month,Estimate flag - prior year,Metric,Value type,Value
2023-04-30,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-1518.0
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - financial year to date,Metric change - prior year,-1684.0
2023-06-30,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-1884.0
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - financial year to date,Metric change - prior year,64.0
2023-09-30,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,147.0
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - financial year to date,Metric change - prior year,112.0
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - financial year to date,Metric change - prior year,159.0
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - financial year to date,Metric change - prior year,-138.0
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - financial year to date,Metric change - prior year,-166.0
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-3.514155246407315
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-5.9047669241814
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-4.110076568981563
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-2.5100594618124923
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-4.589019703052378
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-3.833258669468325
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-5.158625073205867
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - financial year to date (per cent),Metric change - prior year,-6.600285666683513
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-6.610819247638798
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - financial year to date (per cent),Metric change - prior year,-7.186623806584155
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-8.274952238886353
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - financial year to date (per cent),Metric change - prior year,-1.1798363453464535
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-0.5999978736944107
2022-08-31,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-2.0671465070649697
2022-09-30,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-3.3770759046383843
2022-10-31,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-3.9262607857193874
2022-11-30,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-5.3952266491664655
2022-12-31,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-6.46002413373429
2023-01-31,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-7.384765322521075
2023-02-28,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-8.912841329084017
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - financial year to date (per cent),Metric change - prior year,-8.932682154766859
2023-04-30,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-8.900179139574975
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - financial year to date (per cent),Metric change - prior year,-9.827298568011829
2023-06-30,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,-10.952733539138391
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - financial year to date (per cent),Metric change - prior year,0.33557705358778195
2023-09-30,Total Applications,Total,Applications,,*,,Difference - financial year to date (per cent),Metric change - prior year,0.7709586970280018
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - financial year to date (per cent),Metric change - prior year,0.3320691318940435
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - financial year to date (per cent),Metric change - prior year,0.468878033889139
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - financial year to date (per cent),Metric change - prior year,-1.760956357870124
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - financial year to date (per cent),Metric change - prior year,-2.1750882119960098
2020-09-30,Priority Applications,Priority,Applications,^,*,#,12 month rolling average,Metric change - prior year (per cent),13.260869565217389
2020-09-30,Priority Applications,Priority,Applications,^,*,#,12 month rolling average,Metric change - prior year (per cent),10.820039182759583
2020-09-30,Priority Applications,Priority,Applications,^,*,#,12 month rolling average,Metric change - prior year (per cent),10.820039182759583
2021-03-31,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),28.400503778337534
2021-04-30,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),33.17784619211991
2021-05-31,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),37.88413098236777
2021-06-30,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),42.41660941912832
2021-07-31,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),46.772086948409374
2021-08-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),47.90267393232797
2021-09-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),42.05786132243351
2021-10-31,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),70.07399737347207
2021-11-30,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),72.03196731431906
2021-12-31,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),73.8155369229215
2022-01-31,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),75.28859664428916
2022-02-28,Priority Applications,Priority,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),76.89076337677207
2022-03-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),54.179818328911026
2022-04-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),52.072967895132
2022-05-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),50.011398093239514
2022-06-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),48.02174636026065
2022-07-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),46.146267525577855
2022-08-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),44.44349241710222
2022-09-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),40.263114709260975
2022-10-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),18.82769196501237
2022-11-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),19.28434661935462
2022-12-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),19.703323527570898
2023-01-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),20.308828804139733
2023-02-28,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),20.930215531048358
2023-03-31,Priority Applications,Priority,Applications,^,*,,12 month rolling average,Metric change - prior year (per cent),21.388955347238827
2023-04-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),20.184539501658293
2023-05-31,Priority Applications,Priority,Applications,^,*,,12 month rolling average,Metric change - prior year (per cent),19.16607685582247
2023-06-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),18.36638820237341
2023-07-31,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),17.586366099925733
2023-08-31,Priority Applications,Priority,Applications,^,*,,12 month rolling average,Metric change - prior year (per cent),17.032467275675252
2023-09-30,Priority Applications,Priority,Applications,,*,,12 month rolling average,Metric change - prior year (per cent),16.66244174482771
2020-09-30,Total Applications,Total,Applications,^,*,#,12 month rolling average,Metric change - prior year (per cent),4.450529653383298
2020-09-30,Total Applications,Total,Applications,^,*,#,12 month rolling average,Metric change - prior year (per cent),3.6207497430856557
2020-09-30,Total Applications,Total,Applications,^,*,#,12 month rolling average,Metric change - prior year (per cent),3.6207497430856557
2021-03-31,Total Applications,Total,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),8.93168312407846
2021-04-30,Total Applications,Total,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),10.06160979799333
2021-05-31,Total Applications,Total,Applications,,*,#,12 month rolling average,Metric change - prior year (per cent),11.1721549528618
