SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50705131321,4,0,4,0,6,3,5,0,0,16,0,0,6,3,3,0,0,0,0,18,0,5,6,5,4,3,0,0,0,26,0,4,3,10,0,5,0,0,0,21,0,5,9,10,8,6,0,0,0,40,0,6,3,14,8,3,0,0,0,34,0,0,4,11,5,5,0,0,0,28,0,0,3,11,4,0,0,0,0,24,0,0,6,22,11,8,0,0,0,43,0,0,4,5,3,4,0,0,0,9,0,0,0,6,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,49,26,61,103,66,43,10,5,0,369
50705131322,0,0,0,6,0,3,4,5,0,20,5,3,4,3,3,3,4,0,0,25,0,4,0,0,0,0,6,0,0,18,0,5,5,4,4,5,6,0,0,24,0,3,3,9,13,6,0,0,0,42,0,3,5,7,9,5,0,0,0,25,0,6,5,12,6,8,0,0,0,33,0,0,0,0,14,7,0,0,0,27,0,0,5,10,21,6,0,0,0,48,0,0,0,6,6,0,0,0,0,13,0,0,0,6,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,30,52,68,103,56,28,12,3,400
50705131323,6,3,9,0,4,6,5,3,0,26,0,3,11,3,0,0,3,3,0,37,3,6,8,6,0,3,4,0,0,37,0,7,5,3,7,7,0,0,0,22,0,3,21,16,3,3,0,0,0,43,0,4,3,6,4,0,0,0,0,20,0,0,7,8,5,6,0,0,0,34,0,0,4,0,4,8,0,0,0,19,0,3,13,12,8,6,0,0,0,42,0,0,3,4,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,10,0,0,3,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,28,38,106,80,48,57,30,19,0,408
50705131324,0,5,5,0,4,0,4,3,0,24,3,3,0,9,0,0,5,0,0,21,3,4,7,9,7,0,0,0,0,26,0,3,8,7,9,7,0,0,0,30,0,0,0,7,13,6,0,0,0,35,0,0,6,14,4,4,0,0,0,31,0,0,7,14,10,0,0,0,0,28,0,0,0,8,7,4,0,0,0,16,0,4,14,24,19,4,0,0,0,58,0,0,0,6,8,0,0,0,0,11,0,0,3,13,0,4,0,0,0,19,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,54,26,69,123,94,29,10,6,0,417
50705131325,0,0,0,3,0,0,7,3,0,18,0,3,0,4,0,0,5,6,0,20,0,3,3,8,0,0,3,0,0,17,0,3,0,5,4,3,4,0,0,24,0,5,3,4,3,12,3,0,0,31,0,0,3,3,0,7,0,0,0,19,0,0,4,6,6,0,0,0,0,17,0,0,0,6,3,0,0,0,0,10,0,0,4,5,10,3,0,0,0,26,0,0,0,3,4,0,0,0,0,7,0,0,0,0,8,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,33,60,53,56,30,13,0,300
50705131326,0,0,4,4,0,8,4,3,0,27,0,0,9,3,0,3,7,3,0,26,0,3,11,6,3,0,5,0,0,23,4,0,0,4,10,3,0,0,0,28,0,7,11,3,11,0,0,0,0,31,0,0,8,8,11,3,0,0,0,26,0,0,4,13,3,4,0,0,0,27,0,0,0,5,10,3,0,0,0,21,0,0,7,20,16,9,0,0,0,50,0,0,0,5,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,8,0,4,3,5,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,47,28,66,95,86,42,31,16,0,410
50705131327,0,3,4,0,0,0,0,0,0,15,0,5,5,7,0,0,0,0,0,15,0,3,14,0,3,0,0,0,0,31,3,3,21,3,0,0,0,0,0,34,0,9,20,12,3,5,0,0,0,46,0,4,22,6,0,0,0,0,0,30,0,3,19,6,0,3,0,0,0,38,0,0,7,5,0,0,0,0,0,14,0,6,17,10,4,7,0,0,0,37,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,10,6,6,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,21,39,171,63,30,28,11,4,0,359
50705131328,0,0,0,8,0,0,3,3,0,16,0,3,0,6,0,0,0,0,3,16,0,3,3,3,0,0,0,4,0,20,0,5,0,3,6,4,0,0,0,21,0,3,0,4,10,10,0,0,0,27,0,0,3,3,7,4,0,0,0,17,0,0,0,0,5,4,0,0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,3,4,13,6,0,0,0,27,0,0,0,0,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,47,25,17,57,60,36,24,17,4,279
50705131329,0,3,6,3,0,3,3,3,0,17,0,0,3,4,3,3,8,0,0,21,0,4,3,8,3,5,0,0,0,22,0,0,6,4,3,0,0,0,0,22,0,8,11,16,3,5,4,0,0,41,0,0,7,7,8,8,0,0,0,30,0,0,3,5,6,0,0,0,0,20,0,0,6,9,0,3,0,0,0,21,0,0,7,18,7,0,0,0,0,34,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,28,71,86,47,31,39,11,0,330
50705131330,6,0,0,0,0,0,0,3,0,18,0,0,4,0,3,8,0,8,0,24,0,6,0,0,3,0,0,0,0,13,0,0,0,4,0,0,0,0,0,6,0,3,0,7,0,0,3,0,0,21,0,0,3,0,0,4,0,0,0,7,0,0,0,4,0,3,0,0,0,9,0,0,0,6,4,3,0,0,0,18,0,3,0,6,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,3,11,3,0,0,0,10,0,0,0,4,7,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,24,16,11,31,45,31,15,27,0,200
50705131331,0,4,5,0,0,4,7,0,0,15,5,8,0,0,3,5,0,0,0,20,0,0,0,3,0,3,3,6,0,19,0,4,5,6,0,5,4,0,0,19,0,0,5,0,11,7,3,0,0,22,0,6,0,0,5,7,0,0,0,16,0,0,0,0,0,3,0,0,0,8,0,0,3,3,0,3,0,0,0,10,0,0,0,0,9,10,0,0,0,22,0,0,0,0,4,0,0,0,0,4,0,0,0,6,9,3,0,0,0,12,6,0,4,0,4,5,5,0,0,19,0,0,0,0,0,0,0,0,0,0,31,27,27,24,56,69,33,10,0,285
50705131332,0,0,0,3,3,6,5,0,0,19,0,3,0,0,8,0,0,0,0,23,4,0,0,4,0,3,4,3,0,19,4,3,5,3,0,6,3,0,0,31,0,3,3,0,9,7,0,0,0,23,0,0,6,0,8,4,0,0,0,16,0,0,0,5,5,5,0,0,0,11,0,0,3,3,4,4,0,0,0,13,0,0,6,4,10,11,0,0,0,41,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,10,0,0,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,25,24,34,38,68,62,25,17,0,290
50705131333,5,0,5,5,0,4,3,0,0,22,9,0,0,0,0,0,0,4,0,18,0,4,7,5,0,7,3,0,0,22,0,3,0,10,4,4,0,0,0,31,4,6,9,11,15,0,0,0,0,35,0,3,8,5,7,3,0,0,0,34,0,0,4,4,3,0,0,0,0,21,0,0,3,8,7,0,0,0,0,20,0,0,5,17,12,7,0,0,0,40,0,0,0,8,0,0,0,0,0,10,0,0,3,0,0,4,0,0,0,8,3,3,5,3,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,65,24,67,86,75,33,14,12,0,381
50705131334,0,0,0,0,3,0,0,6,0,7,0,4,0,3,3,3,0,3,0,22,4,0,4,3,4,4,0,0,0,22,0,5,9,5,3,4,3,0,0,23,0,3,5,10,5,0,0,0,0,30,0,4,3,7,0,4,0,0,0,21,0,0,8,6,9,4,0,0,0,26,0,0,5,8,10,3,0,0,0,23,0,0,9,14,10,6,0,0,0,37,0,0,3,3,6,0,0,0,0,13,0,0,5,4,8,0,0,0,0,17,0,5,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,34,27,59,94,71,38,15,9,0,331
50705131335,0,0,0,4,0,0,0,0,0,9,0,0,7,3,3,0,3,0,0,12,0,0,11,0,0,0,0,0,0,9,0,0,4,5,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,10,0,3,4,3,4,0,0,0,0,17,0,0,12,6,5,4,0,0,0,24,0,0,7,7,4,5,0,0,0,17,0,0,12,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,4,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,27,13,62,46,27,22,7,0,0,217
50705131336,0,0,4,3,0,4,6,0,0,22,0,5,4,10,4,0,3,0,0,31,0,4,13,3,4,0,0,0,0,25,3,0,18,13,3,4,0,0,0,39,0,0,17,11,9,3,3,0,0,46,0,5,12,10,5,6,0,0,0,34,0,0,11,13,7,0,0,0,0,36,0,0,5,6,6,0,0,0,0,19,0,0,15,13,4,0,0,0,0,27,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,34,30,137,114,45,38,16,7,0,421
50705131337,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,3,3,5,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,22,21,5,7,0,0,0,64
50705131338,0,4,0,0,0,0,5,0,0,13,0,0,0,5,0,0,7,0,0,17,0,0,0,0,5,0,0,4,0,12,0,0,0,0,0,0,5,0,0,13,0,0,5,3,4,3,0,0,0,22,0,0,0,0,3,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,4,0,0,0,12,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,7,9,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,21,11,26,24,44,27,26,14,6,197
50705131339,4,0,0,0,0,0,0,3,0,11,0,0,6,8,0,3,0,0,0,22,0,4,0,3,5,0,4,0,0,15,0,5,6,3,7,0,0,0,0,20,0,0,5,10,4,0,0,0,0,20,0,0,0,4,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,9,0,0,0,12,4,0,0,0,0,16,0,0,10,13,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,3,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,28,14,35,70,35,33,15,7,0,236
50705131340,0,3,0,0,0,5,0,0,0,13,4,0,0,0,5,5,0,0,0,22,4,3,4,4,6,3,5,0,0,26,0,6,6,3,3,4,0,0,0,20,0,3,0,0,12,5,0,0,0,25,0,0,3,3,7,4,0,0,0,18,0,0,5,9,6,3,0,0,0,31,0,0,5,0,11,0,0,0,0,20,0,3,6,10,20,12,0,0,0,47,0,0,0,4,3,0,0,0,0,10,0,0,0,0,5,0,0,0,0,10,0,0,5,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,41,33,40,63,93,50,18,5,0,354
50705131341,0,4,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,14,0,0,3,0,0,0,0,0,0,11,0,0,4,0,3,0,0,0,0,8,0,0,4,0,3,0,0,0,0,10,0,0,8,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,29,14,23,3,3,0,0,104
50705131342,0,0,0,0,0,0,3,0,0,9,0,0,3,3,4,3,0,0,0,16,0,3,6,3,0,0,4,0,0,18,0,9,3,3,4,0,3,0,0,25,0,0,9,8,3,0,0,0,0,24,0,7,10,10,6,0,0,0,0,37,0,0,9,7,10,3,0,0,0,32,0,3,0,0,4,0,0,0,0,16,0,0,9,27,18,4,0,0,0,55,0,0,3,0,5,0,0,0,0,10,0,0,0,3,4,0,0,0,0,7,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,23,73,101,63,22,17,0,0,320
50705131343,3,0,3,4,6,0,0,0,0,9,0,0,0,0,5,0,0,0,0,10,0,4,3,4,3,6,3,0,0,24,0,0,10,0,0,5,0,0,0,19,0,3,6,8,7,3,0,0,0,25,0,0,3,5,6,0,0,0,0,14,0,0,9,8,3,4,0,0,0,26,0,0,3,8,9,5,0,3,0,22,0,0,11,15,13,3,0,0,0,43,0,0,8,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,17,56,59,61,39,23,12,0,290
50705131344,0,3,0,3,3,3,5,5,0,27,0,0,4,5,0,3,3,4,0,18,0,5,6,10,0,4,3,0,0,31,0,3,0,10,7,3,0,0,0,29,0,6,8,13,15,4,0,0,0,39,3,4,8,13,4,5,0,0,0,39,0,0,6,16,10,3,0,0,0,42,0,0,11,14,8,6,0,0,0,34,0,3,16,22,18,8,0,0,0,68,0,0,0,4,0,3,0,0,0,11,0,0,4,4,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,53,31,81,129,88,50,28,12,0,482
50705131345,0,0,3,0,0,0,0,0,0,13,0,4,11,0,0,6,3,0,0,26,0,4,8,10,0,0,0,0,0,18,0,0,4,4,0,0,0,0,0,14,0,5,7,6,4,0,0,0,0,25,0,4,4,5,8,6,0,0,0,31,0,0,4,9,11,9,0,0,0,29,0,0,0,4,0,0,0,0,0,13,0,0,19,11,10,7,0,0,0,47,0,0,3,0,5,0,0,0,0,7,0,0,5,5,0,0,0,0,0,5,8,4,6,12,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,33,28,82,78,52,35,15,4,0,329
50705131346,0,6,0,0,0,0,0,0,0,9,0,5,3,0,3,3,3,0,0,19,0,0,0,0,5,4,7,0,0,15,0,0,0,4,3,0,0,0,0,8,0,0,3,0,3,4,0,0,0,15,0,0,0,0,0,0,6,0,0,6,0,0,4,5,7,5,5,0,0,21,0,0,0,3,0,5,0,0,0,7,0,0,4,0,5,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,5,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,17,20,26,24,34,47,24,12,3,197
50705131347,0,4,3,5,0,4,9,0,0,32,0,4,6,19,7,4,7,4,0,50,0,5,7,3,9,3,5,0,0,34,0,0,10,7,9,6,0,0,0,33,0,5,19,17,7,0,0,0,0,46,0,6,21,10,7,3,0,0,0,35,0,3,15,12,5,4,0,0,0,39,0,0,10,11,6,4,0,0,0,28,0,0,13,20,10,4,3,0,0,54,0,0,4,7,4,0,0,0,0,13,0,0,7,8,5,0,0,0,0,16,0,4,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,48,43,134,131,74,43,37,17,3,538
50705131348,0,5,6,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,3,6,5,0,0,4,0,0,27,0,0,9,10,3,0,0,0,0,33,0,0,6,8,8,3,0,0,0,30,0,0,10,14,8,0,0,0,0,32,0,0,4,6,6,0,0,0,0,15,0,0,5,9,3,0,0,0,0,12,0,0,6,10,10,9,0,0,0,28,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,24,75,89,50,17,6,4,3,306
50705131349,3,0,0,0,4,5,3,5,0,16,3,7,10,3,3,0,0,0,0,28,3,8,7,12,0,0,0,0,0,31,0,0,7,16,4,0,0,0,0,27,0,0,14,10,5,0,0,0,0,34,0,0,7,9,4,9,0,0,0,34,0,4,10,4,8,0,0,0,0,23,0,0,11,4,6,0,0,0,0,15,0,0,10,12,9,4,0,0,0,30,0,0,3,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,7,3,0,13,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,46,22,132,78,42,30,17,4,0,371
50705131350,0,0,4,3,7,0,8,0,0,30,0,7,7,11,5,8,6,0,0,34,0,3,11,12,7,5,0,0,0,43,0,7,14,12,8,0,0,0,0,46,0,4,12,6,12,5,0,0,0,49,0,4,5,15,6,9,0,0,0,36,0,0,11,10,12,8,0,0,0,38,0,0,6,6,3,0,0,0,0,24,0,0,8,23,11,7,3,0,0,58,0,0,0,3,5,0,0,0,0,13,0,0,0,9,3,0,0,0,0,10,4,0,5,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,65,40,103,134,84,66,26,6,0,521
50705131351,0,0,4,5,0,5,3,3,0,15,4,9,0,3,0,0,0,0,0,25,0,5,3,3,3,0,0,0,0,24,0,3,16,13,5,0,0,0,0,31,0,3,12,13,7,0,0,0,0,43,0,3,9,14,5,0,0,0,0,28,0,0,11,5,10,0,0,0,0,33,0,0,6,9,6,4,0,0,0,29,0,0,5,10,8,3,0,0,0,30,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,41,35,90,95,47,22,12,5,0,353
50705131352,0,3,0,4,0,4,0,0,0,17,3,0,4,4,0,0,0,3,0,25,5,7,13,3,3,0,3,0,0,36,0,5,14,7,6,0,0,0,0,33,0,6,16,17,3,0,0,0,0,46,5,3,19,9,4,0,0,0,0,37,0,6,12,14,5,5,0,0,0,37,0,0,8,4,7,0,0,0,0,18,0,3,17,6,0,4,0,0,0,35,0,0,0,3,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,8,0,6,5,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,21,56,135,76,50,30,15,3,0,381
50705131353,5,6,0,0,8,0,3,8,0,25,5,3,0,5,6,0,3,0,0,28,0,4,0,3,5,0,0,0,0,14,0,8,6,5,4,3,0,0,0,29,0,6,11,4,3,0,0,0,0,29,0,0,5,4,3,0,0,0,0,17,0,0,7,7,9,7,0,0,0,29,0,0,0,3,0,0,0,0,0,8,0,5,3,6,11,8,0,0,0,30,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,31,56,44,54,35,12,22,9,296
50705131354,0,0,0,0,3,0,7,4,0,23,0,0,7,3,0,0,4,4,0,24,0,0,12,3,0,5,0,0,0,22,0,4,9,6,8,7,0,0,0,30,0,0,9,5,4,3,0,0,0,28,0,4,5,3,4,3,0,0,0,15,0,0,12,5,0,3,0,0,0,27,0,0,5,5,3,0,0,0,0,12,0,0,11,5,4,0,0,0,0,20,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,24,21,88,42,30,23,24,8,0,265
50705131355,0,4,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,12,0,0,9,4,0,0,0,0,0,17,4,0,7,3,4,0,0,0,0,22,0,0,4,5,4,0,0,0,0,13,0,0,6,10,3,0,0,0,0,18,0,0,5,3,0,0,0,0,0,7,0,0,3,4,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,21,60,51,20,10,4,0,0,180
50705131356,0,0,0,0,0,0,4,0,0,8,3,0,3,0,0,6,4,0,0,11,3,0,0,0,0,3,3,6,0,18,0,0,0,0,3,5,0,0,0,8,0,3,0,3,0,5,0,0,0,13,0,0,0,3,3,0,3,0,0,10,0,0,6,0,7,5,0,0,0,14,0,0,3,0,9,0,0,0,0,9,0,0,0,3,10,3,0,0,0,21,0,0,0,4,0,0,0,0,0,7,0,0,0,5,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,15,18,54,35,17,13,0,206
50705131401,0,3,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,7,0,3,3,3,0,0,0,0,0,17,0,0,5,0,0,6,0,0,0,15,0,0,6,6,0,0,0,0,0,12,0,0,6,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,11,48,19,14,9,5,0,0,115
50705131402,3,0,0,0,11,0,7,0,0,21,6,4,0,6,0,5,4,7,0,29,0,8,3,0,3,4,3,0,0,24,0,5,8,0,3,3,3,0,0,16,0,0,5,3,6,4,5,0,0,20,0,0,0,3,5,6,0,0,0,17,0,0,0,6,3,3,0,0,0,12,0,0,5,0,0,0,0,0,0,11,0,0,0,4,7,6,3,0,0,25,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,14,0,4,0,4,0,3,4,3,0,22,0,0,0,0,0,0,0,0,0,0,39,26,25,33,59,46,43,17,0,290
50705131403,0,0,7,0,0,5,0,0,0,12,0,0,4,3,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,14,0,7,13,8,0,0,0,0,0,26,0,3,8,6,0,3,0,0,0,17,0,3,10,5,0,0,0,0,0,23,0,0,10,11,3,0,0,0,0,28,0,0,11,4,0,4,0,0,0,21,0,0,22,6,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,15,106,51,17,17,0,0,0,236
50705131404,3,0,0,0,3,4,8,3,0,22,0,6,3,4,0,4,3,0,0,20,0,7,0,3,5,6,4,3,0,28,0,0,0,0,3,5,4,0,0,20,0,0,3,0,9,8,3,0,0,26,0,0,0,6,5,9,0,0,0,16,0,0,0,5,3,0,0,0,0,15,0,0,0,0,3,5,0,0,0,13,0,0,0,6,9,10,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,5,4,10,4,0,0,19,3,0,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,25,17,17,36,61,64,49,19,8,296
50705131405,0,0,9,3,0,0,0,0,0,10,0,0,11,3,0,0,0,0,0,15,0,0,9,3,0,3,0,0,0,14,0,0,9,7,0,0,0,0,0,23,0,0,9,8,10,0,0,0,0,29,0,0,18,0,3,6,0,0,0,28,0,0,3,3,7,0,0,0,0,22,0,0,5,5,9,0,0,0,0,17,0,0,15,6,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,9,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,24,16,104,56,36,26,9,0,0,272
50705131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
