SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
50201102407,23,34,36,25,16,10,12,13,0,182
50201102408,18,29,40,30,18,20,20,22,0,193
50201102409,15,27,19,40,11,33,15,21,4,178
50201102410,10,32,54,34,24,29,23,21,0,232
50201102411,11,38,28,27,19,16,15,18,3,188
50201102412,15,20,29,10,12,9,17,9,0,122
50201102413,21,24,29,26,14,16,13,20,3,158
50201102414,15,29,21,32,23,13,17,18,3,164
50201102415,12,30,29,26,19,15,19,16,3,157
50201102416,54,90,71,64,53,29,43,42,8,468
50201102417,14,32,42,44,24,32,27,33,4,252
50201102418,0,0,0,0,0,0,0,0,0,0
50201102419,7,17,23,31,11,13,21,17,0,134
50201102420,5,12,14,12,6,12,14,12,0,83
50201102421,25,47,36,28,34,27,22,21,5,251
50201102422,14,18,37,28,11,15,15,19,0,173
50201102423,18,23,57,34,16,30,23,13,4,215
50201102424,12,17,29,23,17,11,10,12,0,131
50201102425,17,12,32,31,13,18,21,20,0,156
50201102426,4,27,22,22,9,11,7,23,0,128
50201102427,89,168,117,105,72,81,60,53,8,745
50201102428,16,12,34,18,24,19,26,15,7,181
50201102429,61,105,89,96,65,60,54,42,12,572
50201102430,26,53,37,32,27,25,14,10,10,222
50201102431,3,16,16,14,13,14,20,15,0,108
50201102432,19,21,38,25,24,29,31,15,4,193
50201102433,43,36,41,27,39,23,15,15,5,242
50201102434,10,16,16,18,19,12,9,4,0,104
50201102436,14,25,33,20,15,17,20,8,0,163
50201102437,15,19,29,14,14,14,14,14,6,122
50201102438,0,0,0,0,0,0,0,0,0,3
50201102439,16,26,43,34,22,21,22,26,3,216
50201102440,32,51,64,30,29,31,30,22,8,286
50201102441,0,0,0,0,0,0,0,0,0,0
50201102501,17,29,28,23,19,11,27,25,0,180
50201102503,4,8,14,15,9,6,15,17,3,88
50201102504,10,14,19,23,6,12,22,25,3,132
50201102505,38,49,43,28,26,24,14,20,5,242
50201102506,13,26,35,18,14,8,10,16,4,151
50201102507,23,39,34,22,22,30,14,25,0,204
50201102508,14,20,17,21,8,15,12,22,3,129
50201102509,4,6,26,14,7,8,10,18,0,94
50201102510,5,10,19,17,11,9,6,10,0,81
50201102511,10,16,26,28,20,15,17,30,0,174
50201102512,13,17,22,18,17,12,16,18,3,134
50201102513,6,8,25,9,17,13,9,15,0,105
50201102514,7,16,21,23,11,8,17,24,3,134
50201102515,15,20,25,33,10,14,11,33,0,162
50201102516,16,13,31,33,12,26,13,41,4,197
50201102517,18,6,18,16,8,18,15,23,6,131
50201102518,8,25,37,28,17,13,20,35,7,181
50201102519,12,14,28,24,14,11,9,17,0,141
50201102520,16,24,41,25,17,27,30,40,8,231
50201102522,6,8,11,6,7,7,7,8,3,63
50201102523,76,65,37,31,44,30,27,16,0,323
50201102524,0,0,0,0,0,0,0,0,0,0
50201102525,0,0,0,0,0,0,0,0,0,0
50201102526,29,42,46,31,23,25,24,18,7,246
50201102601,6,15,23,15,8,19,14,14,0,115
50201102602,14,19,34,30,11,9,18,17,0,154
50201102603,39,28,41,36,15,23,20,15,0,217
50201102604,22,27,42,20,25,18,21,14,0,202
50201102605,13,16,48,24,18,12,31,17,3,172
50201102606,4,14,31,10,12,15,21,18,0,126
50201102607,20,6,29,8,19,14,15,15,0,135
50201102608,10,18,22,9,14,16,8,12,4,114
50201102609,14,35,24,11,19,13,28,15,5,160
50201102611,5,0,20,9,8,9,10,6,4,78
50201102612,9,8,22,10,3,3,13,8,3,72
50201102613,25,17,30,17,19,24,22,19,0,169
50201102614,25,24,29,12,19,14,13,11,0,144
50201102615,4,9,18,10,7,4,8,12,0,72
50201102616,9,18,22,8,11,11,13,10,0,107
50201102618,0,0,4,0,0,0,0,0,0,4
50201102619,23,31,50,44,28,30,37,43,10,307
50201102620,18,17,27,13,7,10,20,9,0,127
50201102705,18,34,22,15,29,14,22,24,0,182
50201102706,18,27,17,17,17,14,5,19,3,142
50201102707,18,17,19,23,17,16,19,22,0,154
50201102708,33,36,51,39,41,25,32,27,7,287
50201102709,10,38,54,33,27,17,21,24,4,228
50201102710,27,30,22,22,25,22,14,11,0,176
50201102712,11,21,22,28,16,8,10,11,0,132
50201102713,4,13,3,6,0,3,3,0,3,33
50201102716,53,64,74,54,44,45,20,19,4,379
50201102717,24,37,31,22,22,22,12,12,4,183
50201102720,0,14,9,14,4,8,5,3,0,57
50201102721,42,45,49,28,32,25,18,15,0,245
50201102722,8,23,48,30,16,14,14,16,0,173
50201102723,19,20,35,21,17,18,23,25,8,186
50201102724,25,45,36,33,23,13,21,17,5,216
50201102725,33,40,43,37,32,23,28,27,5,262
50201102726,0,0,0,0,0,4,0,7,0,11
50201102727,27,34,50,45,16,22,26,22,0,236
50201102728,55,106,92,72,52,39,35,34,11,495
50201102729,19,37,41,33,25,29,22,17,0,226
50201102730,23,37,55,49,35,40,28,33,0,305
50201102731,30,21,39,34,28,24,30,25,0,236
50201102732,9,37,41,37,27,18,17,15,7,208
50201102733,12,34,41,31,23,17,32,20,3,212
50201102734,20,21,30,16,16,10,14,10,0,131
50201102735,36,53,45,63,22,35,28,31,3,330
50201102736,3,16,18,19,12,10,8,11,0,100
50201102737,28,41,43,32,31,24,34,20,6,261
50201102738,19,34,42,45,20,25,30,24,3,247
50201102739,10,33,35,36,24,15,19,24,6,209
50201102740,24,46,57,44,41,32,38,22,3,309
50201102741,0,0,0,0,0,0,0,0,0,0
50201102743,17,28,33,24,21,8,6,3,0,160
50201102744,16,27,54,39,21,21,27,30,7,247
50201102746,38,62,67,56,40,46,38,40,14,404
50201102747,0,0,0,0,0,0,0,0,0,0
50201102748,10,18,25,26,13,19,13,10,3,131
50201102749,18,19,29,12,16,9,6,12,0,116
50201102750,20,25,43,32,28,18,30,27,3,236
50201102751,26,40,50,46,27,35,34,30,3,292
50201102752,40,70,67,60,49,29,34,24,0,382
50201102753,20,47,35,44,24,23,25,26,4,249
50201102754,21,18,18,14,14,11,5,17,0,113
50201102755,17,33,31,28,19,22,14,9,8,184
50201102756,35,45,45,46,33,30,21,31,6,292
50201102801,12,4,15,12,4,13,24,24,3,112
50201102802,0,9,9,4,6,4,4,15,4,60
50201102804,6,14,24,31,15,14,27,18,0,150
50201102805,12,19,29,18,23,23,22,36,0,182
50201102807,4,11,24,16,8,11,17,17,0,108
50201102808,8,30,16,33,22,8,21,10,0,152
50201102809,21,16,28,27,33,25,22,23,4,196
50201102811,38,31,25,29,26,22,8,17,14,203
50201102812,34,49,46,37,41,31,42,27,7,322
50201102813,16,26,40,33,21,14,29,19,4,204
50201102814,4,18,31,18,12,12,7,10,9,128
50201102815,5,15,31,26,11,12,25,23,0,145
50201102816,20,18,20,16,24,13,8,16,0,139
50201102817,3,9,20,36,11,20,10,28,0,131
50201102818,4,13,26,21,9,5,26,22,3,136
50201102819,11,21,36,29,21,13,21,24,6,179
50201102820,9,8,12,17,7,7,10,14,0,89
50201102821,15,25,41,23,15,15,26,26,0,187
50201102822,5,3,22,14,3,9,17,18,0,92
50201102823,0,0,0,0,0,0,0,0,0,0
50201102824,0,0,9,3,6,4,0,9,0,37
50201102825,15,29,47,48,26,15,21,25,3,224
50201102826,7,16,17,20,18,18,9,15,0,118
50201102827,0,0,0,0,0,0,0,0,0,0
50201102828,11,10,12,17,14,7,4,10,0,87
50201102829,5,5,12,12,11,5,6,16,3,69
50201102830,60,60,52,34,35,43,25,29,7,330
50201102901,0,0,0,0,0,0,0,0,0,3
50201102904,10,6,16,10,9,3,21,13,0,88
50201102905,23,11,30,8,4,3,10,13,3,109
50201102907,8,3,28,14,13,16,7,13,0,101
50201102909,4,16,26,22,8,14,25,33,3,156
50201102910,27,20,47,25,28,20,35,33,0,232
50201102912,41,35,58,33,31,18,29,18,8,277
50201102913,66,15,31,18,30,13,30,28,9,245
50201102914,17,26,52,26,15,18,41,42,0,227
50201102915,8,8,31,16,13,12,22,22,5,133
50201102916,0,17,31,26,4,12,11,25,0,125
50201102917,4,16,26,19,12,9,15,20,4,122
50201102919,12,10,31,22,25,10,26,31,3,180
50201102920,8,7,17,0,5,0,0,10,0,52
50201102921,9,14,18,4,10,8,25,6,0,97
50201102922,15,28,36,20,10,17,31,12,4,170
50201102923,34,27,80,58,44,44,61,47,10,402
50201102924,9,10,32,34,12,13,38,30,0,176
50201102925,14,20,32,30,22,13,35,17,3,177
50201102926,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0
50201102928,22,18,67,14,26,17,19,16,0,200
50201102929,14,33,29,26,23,31,21,18,0,192
50201102930,23,10,22,9,4,0,5,12,0,94
50201102931,11,14,31,26,14,9,20,16,8,154
50201102932,24,30,58,19,14,24,22,28,7,232
50301103001,24,42,4,0,17,0,0,0,0,92
50301103002,40,83,5,9,20,7,0,6,0,175
50301103003,0,0,0,0,0,0,0,0,0,0
50301103004,0,0,0,5,3,4,0,0,0,10
50301103005,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0
50301103007,48,105,7,20,20,15,0,6,0,223
50301103008,62,93,8,29,19,20,8,4,5,252
50301103009,55,98,10,19,33,15,0,7,9,245
50301103010,63,110,8,17,34,17,4,6,8,273
50301103011,72,162,10,22,48,26,5,11,9,361
50301103012,36,95,9,25,15,17,3,9,4,203
50301103013,59,98,17,26,15,26,10,19,6,264
50301103014,27,61,4,4,8,5,4,3,0,127
50301103015,58,122,10,24,30,23,0,9,7,285
50301103016,72,97,7,20,39,21,3,8,3,279
50301103017,35,59,10,16,24,13,5,5,0,165
50301103018,48,78,13,13,14,21,0,3,4,201
50301103101,18,48,0,10,5,5,0,0,0,93
50301103102,0,0,0,0,0,0,0,0,0,0
50301103104,29,60,6,10,15,11,4,9,4,146
50301103105,33,69,5,16,15,18,0,0,3,164
50301103106,44,109,14,10,25,17,7,4,0,238
50301103107,34,52,4,13,17,7,0,5,5,143
50301103108,53,118,14,18,26,30,8,10,0,274
50301103109,36,52,3,14,14,17,0,8,0,141
50301103110,20,47,7,16,12,8,0,0,0,111
50301103111,27,108,11,26,29,17,7,17,5,250
50301103112,26,69,11,14,20,10,0,3,0,162
50301103113,47,84,12,25,12,14,0,5,0,196
50301103114,56,101,23,25,17,20,4,6,13,269
50301103115,31,113,10,33,30,16,3,5,0,233
50301103117,44,92,20,28,25,8,7,18,7,247
50301103118,25,81,6,30,22,10,0,3,3,187
50301103119,35,48,11,16,21,9,4,3,5,152
50301103120,26,101,11,35,21,21,5,9,4,237
50301103121,43,124,20,35,30,16,4,18,0,301
50301103122,51,121,15,18,33,20,5,3,0,263
50301103123,38,100,13,24,29,10,0,0,0,231
50301103124,43,101,4,25,29,22,0,4,3,227
50301103125,0,0,0,0,0,0,0,0,0,0
50301103201,40,70,9,22,18,13,0,0,0,178
50301103202,37,59,3,14,19,7,0,6,7,162
50301103203,38,92,11,20,13,18,0,3,0,197
50301103204,37,74,15,17,16,9,4,3,0,172
50301103205,60,107,14,17,26,12,5,4,4,236
50301103206,44,80,8,14,19,16,5,3,3,194
50301103207,43,112,11,28,21,12,9,9,8,243
50301103208,27,70,9,17,19,8,6,4,6,159
50301103209,73,147,13,31,29,21,5,5,10,319
50301103210,34,100,10,28,16,32,4,4,0,226
50301103211,49,105,7,23,25,20,7,3,3,244
50301103212,48,75,4,15,23,13,0,4,8,189
50301103213,41,141,8,25,12,22,0,10,4,263
50301103214,39,100,16,18,21,17,0,14,4,223
50301103215,56,122,24,23,24,17,4,6,9,277
50301103216,30,68,6,15,19,4,0,8,0,143
50301103217,46,90,6,24,19,8,4,4,9,217
50301103218,51,114,7,25,22,24,3,5,10,268
50301103301,32,72,12,10,15,11,8,0,0,163
50301103302,37,64,9,11,24,24,0,8,0,181
50301103303,48,138,17,25,31,16,4,0,0,280
50301103304,29,82,12,13,17,16,3,9,3,182
50301103305,58,101,15,17,25,17,0,12,16,262
50301103306,44,113,11,20,26,20,3,6,4,238
50301103307,32,118,16,26,20,8,3,7,0,224
50301103308,0,0,0,0,0,0,0,0,0,0
50301103309,31,52,15,20,16,11,4,5,3,146
50301103310,25,74,0,17,18,14,9,6,0,163
50301103311,35,61,3,11,18,10,0,5,0,140
50301103312,58,89,12,24,23,16,3,7,6,228
50301103313,35,50,3,8,10,8,0,0,6,122
50301103314,113,200,26,35,65,16,3,14,4,471
50301103315,54,94,11,17,14,12,0,6,3,221
50301103316,34,79,8,10,23,9,7,11,0,174
50301103317,22,70,4,15,19,8,0,3,7,145
50301103318,39,66,7,17,15,10,4,9,0,156
50301103319,24,93,15,9,17,6,3,0,0,170
50301103320,55,142,21,27,41,17,7,12,5,323
50301103321,38,72,12,20,24,10,3,3,6,186
50301103322,39,67,7,10,19,12,0,3,0,153
50301103401,23,41,3,15,12,7,0,4,0,111
50301103402,28,32,0,10,11,3,0,0,7,98
50301103403,68,115,12,25,33,24,6,10,3,290
50301103404,38,73,13,13,17,13,0,4,4,171
50301103405,52,106,9,7,25,12,5,10,6,235
50301103406,40,100,11,16,13,21,0,13,4,219
50301103407,64,99,16,33,34,22,3,8,4,280
50301103408,37,86,13,14,20,17,0,4,5,193
50301103409,52,89,3,13,17,21,0,5,0,203
50301103410,57,104,9,26,30,13,9,6,4,266
50301103411,43,56,4,13,21,14,0,3,0,150
50301103412,35,35,0,11,12,8,0,5,7,111
50301103413,35,117,28,49,41,26,19,27,6,354
50301103414,29,79,14,24,29,17,6,17,0,211
50301103415,14,57,34,51,30,17,11,39,0,265
50301103416,42,85,9,18,13,15,3,13,0,203
50301103417,43,74,6,12,14,9,0,3,3,164
50301103418,51,52,0,18,6,6,0,0,10,145
50301103419,28,64,8,11,13,13,0,3,0,139
50301103420,60,103,25,29,16,16,3,16,0,272
50301103421,59,139,32,58,22,26,13,23,5,369
50301103422,36,87,8,31,13,11,3,8,0,202
50301103423,42,75,5,18,17,11,0,4,0,171
50301103424,28,102,19,46,28,20,13,17,6,268
50301103501,27,85,0,5,17,5,0,3,3,147
50301103502,0,0,0,0,0,0,0,0,0,0
50301103503,42,106,5,9,11,18,3,8,0,204
50301103504,4,79,11,39,13,21,7,26,3,205
50301103505,28,101,9,29,20,20,14,16,0,234
50301103506,15,94,6,27,18,9,9,14,0,199
50301103507,7,66,5,26,5,17,4,16,0,154
50301103508,0,20,0,0,0,0,0,0,0,22
50301103509,14,51,6,6,7,4,0,5,0,94
50301103510,60,137,7,19,31,9,0,7,8,279
50301103511,34,121,7,23,15,20,3,13,0,231
50301103512,83,215,43,66,70,27,17,28,13,562
50301103513,71,136,4,22,31,25,3,11,3,306
50301103514,39,134,13,23,21,23,5,4,5,272
50301103515,26,79,9,11,17,7,3,4,3,153
50301103516,20,107,10,20,16,13,0,0,8,197
50301103517,50,113,9,19,13,12,7,3,4,228
50301103518,28,91,4,23,17,18,4,3,0,194
50301103519,33,77,0,7,16,11,0,0,6,157
50301103520,35,88,7,7,17,9,4,7,8,171
50301103521,40,203,19,51,47,19,3,16,7,406
50301103522,15,78,11,211,34,77,11,50,0,482
50301103523,41,98,5,17,21,19,0,4,7,217
50301103524,16,75,13,123,17,51,4,34,4,343
50301103525,30,127,19,23,32,12,0,11,4,262
50301103526,27,68,12,19,21,13,0,5,0,155
50301103527,21,108,19,22,10,16,0,3,6,204
50301103528,49,111,8,11,27,15,0,3,4,231
50301103529,43,57,0,4,13,13,4,5,3,142
50301103530,36,83,3,7,21,15,0,3,9,175
50301103531,35,84,3,14,24,11,0,0,0,182
50301103532,63,162,17,26,36,17,9,0,0,330
50301103533,62,158,8,36,38,35,6,8,7,360
50301103534,12,33,3,3,7,3,0,5,0,75
50301103535,55,139,19,31,22,21,6,6,4,297
50301103536,51,119,20,27,25,5,0,6,0,256
50301103537,42,87,12,11,29,12,0,5,0,206
50301103538,48,127,7,25,22,14,7,12,4,257
50301103539,28,110,22,22,28,25,4,10,3,246
50301103540,46,103,5,6,29,12,4,13,0,222
50301103541,49,128,13,8,18,10,3,6,6,244
50301103601,0,0,0,0,0,0,0,0,0,0
50301103602,40,88,18,22,17,18,0,7,4,210
50301103603,47,104,13,16,35,10,0,7,0,232
50301103604,31,75,8,19,13,11,8,4,0,161
50301103605,33,73,3,16,11,7,0,3,0,143
50301103606,49,99,10,36,21,23,0,11,0,241
50301103607,4,5,4,5,0,0,0,0,0,18
50301103608,40,93,9,12,21,19,0,7,0,201
50301103609,63,131,11,21,16,21,7,13,5,290
50301103610,29,53,4,4,6,4,0,0,4,104
50301103611,105,195,13,47,38,29,3,17,4,447
50301103612,74,139,19,18,40,20,8,11,5,332
50301103613,29,60,5,12,21,14,3,0,0,142
50301103614,60,98,8,18,19,14,9,7,3,225
50301103615,23,21,10,31,14,7,4,5,0,106
50301103616,53,117,9,19,26,12,5,4,0,248
50301103617,55,132,9,26,28,15,3,6,0,270
50301103618,33,83,14,15,16,14,0,4,3,176
50301103619,42,130,13,19,32,20,3,13,0,276
50301103620,36,74,11,16,16,10,0,10,0,167
50301103621,42,67,4,18,11,15,0,7,3,169
50301103622,0,0,0,0,0,0,0,0,0,0
50301103623,49,65,15,80,26,11,5,4,3,262
50301103624,40,71,8,25,13,3,8,12,6,177
50301103625,0,0,0,0,0,0,0,0,0,0
50302103701,5,4,0,0,0,5,0,0,0,17
50302103801,44,81,18,17,32,16,4,3,4,227
50302103802,24,116,17,18,22,4,8,9,3,224
50302103803,57,148,34,28,33,8,5,9,4,329
50302103804,30,93,18,14,16,9,4,3,0,183
50302103805,42,104,18,24,21,15,5,0,6,228
50302103806,39,204,28,30,45,21,7,13,0,395
50302103807,43,107,20,27,24,23,3,13,3,264
50302103808,51,119,31,20,31,26,9,12,8,289
50302103809,40,104,41,42,36,10,13,29,0,318
50302103810,40,135,25,32,26,17,4,8,3,284
50302103811,49,113,19,19,23,18,7,15,0,261
50302103812,0,0,0,0,0,0,0,0,0,0
50302103813,67,130,24,25,33,22,3,13,4,317
50302103814,23,73,16,15,16,15,3,8,4,178
50302103815,37,82,19,27,25,13,7,3,3,208
50302103816,32,71,14,20,26,10,6,3,0,189
50302103817,62,126,38,33,35,25,10,7,5,343
50302103818,37,64,14,15,19,6,6,8,0,170
50302103819,28,56,21,10,17,24,5,7,6,170
50302103820,46,105,10,24,22,10,0,7,4,226
50302103821,28,67,8,6,16,7,4,8,0,153
50302103822,76,157,18,28,41,22,3,14,4,361
50302103823,23,75,11,21,9,17,4,13,3,176
50302103824,49,84,19,18,22,14,12,15,3,244
50302103825,30,69,14,19,12,15,0,6,0,165
50302103826,72,161,29,33,23,21,18,15,5,384
50302103827,16,69,20,14,25,11,5,11,0,179
50302103828,50,124,18,29,24,18,0,14,0,291
50302103901,10,52,18,10,19,8,5,8,0,137
50302103902,51,100,9,14,26,18,9,16,0,239
50302103903,55,112,23,40,42,21,9,9,4,320
50302103904,0,0,0,0,0,0,0,0,0,0
50302103905,45,96,18,18,31,13,13,15,0,246
50302103906,38,60,23,20,22,19,5,21,0,209
50302103907,32,75,24,28,33,15,8,16,5,225
50302103908,54,128,22,38,32,14,10,16,0,307
50302103909,41,61,12,17,16,7,13,7,0,174
50302103910,52,156,44,41,45,21,10,12,3,377
50302103911,45,86,21,19,28,26,3,12,8,253
50302103912,55,124,34,28,37,18,3,20,6,323
50302103913,43,71,12,23,36,9,8,3,0,212
50302103914,36,88,39,32,34,19,11,23,4,279
50302103915,18,49,18,23,20,3,3,7,0,151
50302103916,38,85,17,26,28,10,8,8,0,235
50302103917,50,91,20,36,40,16,10,20,0,282
50302103918,56,115,24,18,35,13,3,16,0,272
50302103919,23,45,14,53,18,33,7,24,6,222
50302103920,44,93,17,26,28,19,6,10,4,242
50302103921,57,133,14,20,23,24,4,10,0,292
50302103922,52,112,24,28,48,23,3,27,3,323
50302103923,35,98,16,38,29,13,3,11,4,247
50302103924,44,106,32,43,38,39,7,16,5,323
50302103925,44,117,19,30,30,31,12,9,3,299
50302103926,29,77,14,14,23,13,7,6,3,200
50302103927,41,78,12,13,19,14,5,13,9,194
50302103928,50,81,22,25,26,17,8,11,5,240
50302103929,52,177,40,49,41,26,7,18,3,407
50302103930,48,150,32,47,43,39,6,21,11,404
50302103931,35,72,17,25,28,20,7,6,6,204
50302103932,48,122,27,33,46,29,12,22,3,339
50302103933,38,88,24,18,37,15,5,11,4,242
50302103934,36,63,14,16,26,13,6,6,0,195
50302103935,37,80,16,37,35,20,10,14,0,249
50302103936,29,84,14,14,34,11,3,5,0,202
50302103937,34,80,15,20,24,9,0,10,0,196
50302103938,35,78,16,21,21,15,6,11,0,199
50302103939,25,73,14,13,22,13,7,14,6,188
50302104001,49,109,30,46,29,24,8,17,0,304
50302104002,63,155,30,39,43,20,10,22,5,379
50302104003,46,134,40,30,40,20,14,14,3,338
50302104004,39,67,20,17,21,18,3,5,0,187
50302104005,43,116,25,40,37,19,4,26,3,308
50302104006,55,159,36,40,33,23,9,17,6,382
50302104007,47,123,25,15,29,20,8,14,9,285
50302104008,50,77,20,11,22,10,0,13,0,198
50302104009,39,116,30,20,28,22,3,15,4,278
50302104010,47,120,24,22,34,18,5,18,0,283
50302104011,42,113,17,30,32,28,3,5,5,272
50302104012,34,62,10,19,22,14,4,8,3,173
50302104013,31,107,23,22,39,24,8,11,4,269
50302104014,48,114,24,22,22,9,3,10,3,260
50302104015,37,73,31,32,23,8,9,11,0,220
50302104016,25,46,16,18,14,9,4,6,0,147
50302104017,59,137,21,31,36,20,5,16,0,323
50302104018,41,86,13,28,21,14,0,4,7,216
50302104019,33,94,19,12,17,11,5,16,0,221
50302104020,34,79,23,22,17,11,3,7,7,213
50302104021,27,108,20,18,17,18,6,11,0,220
50302104201,50,93,9,14,29,13,0,4,3,219
50302104205,31,114,17,36,28,26,16,42,3,313
50302104206,30,122,9,39,30,12,4,20,0,269
50302104207,32,109,5,16,19,17,6,7,4,217
50302104208,44,168,24,48,32,22,14,25,3,375
50302104209,29,85,6,7,12,10,4,9,0,175
50302104210,28,111,14,30,24,16,0,0,0,224
50302104211,27,92,9,23,19,9,0,0,0,187
50302104212,33,74,11,14,10,6,4,5,4,162
50302104213,35,120,11,17,17,8,4,11,0,222
50302104214,29,84,9,17,12,16,5,8,0,173
50302104215,29,121,14,16,20,14,5,3,0,216
50302104216,26,116,10,6,21,10,3,8,5,208
50302104217,45,123,8,14,21,16,6,8,3,231
50302104218,19,55,3,6,15,3,0,3,0,102
50302104219,49,111,13,15,24,7,3,10,6,241
50302104220,38,113,6,16,18,15,0,9,0,213
50302104221,45,123,15,19,20,15,0,7,5,249
50302104222,26,125,9,15,16,14,3,10,3,234
50302104223,46,161,16,24,25,23,3,12,6,311
50302104224,34,98,22,22,24,13,3,9,4,231
50302104225,59,107,9,19,20,9,0,6,3,240
50302104226,32,92,3,14,24,5,3,4,0,179
50302104227,3,3,0,6,3,0,3,27,0,48
50302104228,19,68,8,13,15,10,0,9,0,146
50302104229,40,88,9,12,18,13,5,4,3,196
50302104230,45,111,3,12,28,14,0,8,4,226
50302104231,24,85,8,21,14,22,4,6,7,196
50302104232,29,90,6,13,20,12,0,8,0,183
50302104233,61,218,33,39,38,22,3,14,10,423
50302104234,53,167,24,26,16,16,3,16,0,320
50302104235,27,83,6,17,21,20,5,3,0,183
50302104236,26,141,29,28,29,17,12,14,7,298
50302104237,3,8,0,0,3,0,0,0,0,18
50302104238,47,126,16,22,25,22,9,9,4,274
50302104239,34,55,6,8,19,9,4,0,0,136
50302104240,53,180,24,32,51,23,11,10,4,391
50302104241,40,130,23,18,27,11,4,6,4,265
50302104242,44,121,20,11,36,9,0,3,5,243
50302104243,25,147,21,14,34,17,0,11,4,271
50302104244,18,70,6,22,16,7,4,4,5,151
50302104301,20,36,15,29,18,7,11,48,3,196
50302104303,16,59,29,59,14,16,15,54,0,268
50302104304,22,103,35,34,26,21,9,20,4,283
50302104305,7,23,20,57,21,16,22,70,5,246
50302104306,42,121,35,45,24,24,13,19,5,326
50302104307,20,64,20,22,25,8,5,13,7,184
50302104308,27,97,30,27,26,22,12,15,8,253
50302104309,0,0,0,0,0,0,0,3,0,3
50302104310,58,115,14,20,21,22,7,6,5,268
50302104311,0,0,0,0,0,0,0,0,0,0
50302104313,20,64,31,77,34,25,31,121,8,408
50302104314,16,48,26,69,26,17,17,63,0,289
50302104315,13,35,29,48,11,11,26,56,0,228
50302104316,42,89,20,45,33,28,10,34,5,301
50302104317,62,198,19,32,52,25,3,12,0,402
50302104318,26,78,15,16,27,12,10,6,0,189
50302104319,50,127,23,24,31,11,3,15,0,280
50302104320,55,101,20,12,27,19,4,10,0,253
50302104321,50,158,26,23,22,16,3,10,4,314
50302104322,40,104,10,20,27,12,5,9,0,233
50302104323,58,123,24,25,33,26,5,10,4,311
50302104324,22,63,17,16,13,7,6,11,0,165
50302104325,51,109,9,24,20,13,7,12,3,241
50302104326,30,76,10,20,22,17,0,3,5,190
50302104327,44,70,14,12,23,14,5,8,4,197
50302104328,49,117,20,15,31,14,4,4,0,247
50302104329,66,151,15,17,33,14,3,21,3,319
50302104330,61,155,18,24,26,20,3,11,0,324
50302104331,62,157,24,30,39,10,0,11,0,335
50302104332,55,116,12,17,30,19,10,6,5,277
50302104333,42,95,13,16,18,14,0,5,0,208
50302104334,50,150,14,14,29,25,5,12,0,283
50302104335,34,144,21,23,43,21,4,16,5,315
50302104337,42,103,36,44,26,23,6,32,3,327
50302104338,55,88,17,13,20,18,0,0,8,222
50302104339,56,167,15,17,30,11,7,7,5,314
50302104340,13,23,32,52,9,34,29,89,3,284
50302104341,15,38,21,42,11,18,19,67,0,232
50302104342,11,48,22,52,15,22,24,69,12,271
50302104343,11,39,24,29,24,15,15,30,0,176
50302104344,36,114,24,25,19,15,4,8,0,246
50302104345,24,98,15,26,26,7,3,22,3,233
50302129501,91,124,36,39,51,32,8,25,7,422
50302129502,85,135,16,21,37,14,3,3,8,319
50302129503,54,145,40,36,38,13,34,12,5,364
50302129504,38,65,7,8,28,16,0,0,0,169
50302129505,60,176,55,53,47,30,18,22,6,467
50302129506,30,79,37,61,27,12,15,29,4,291
50302129507,42,95,30,21,31,12,12,5,3,246
50302129508,91,188,53,39,68,29,18,22,3,507
50302129509,42,84,23,22,31,14,3,6,7,226
50302129510,32,80,29,40,31,15,12,22,9,258
50302129511,45,97,27,36,24,13,9,25,0,269
50302129512,37,52,14,12,18,6,7,0,0,141
50302129513,83,223,86,96,74,39,33,45,6,683
50302129514,0,0,0,0,0,0,0,0,0,0
50302129515,51,191,57,52,59,28,18,33,7,482
50302129516,68,123,23,18,37,9,9,13,3,311
50302129517,27,72,40,39,37,14,9,36,7,272
50302129518,31,92,30,55,27,13,10,29,0,286
50302129519,38,65,16,16,28,3,10,5,0,183
50302129520,37,83,11,24,21,6,4,12,4,210
50302129521,47,108,24,18,30,17,10,11,6,267
50302129522,66,132,35,43,51,19,13,21,11,393
50302129523,12,54,36,41,15,18,11,62,9,257
50302129524,31,82,13,24,25,15,10,11,3,202
50302129525,28,85,12,24,13,11,9,16,0,190
50302129601,36,105,18,22,33,19,7,17,0,261
50302129602,56,174,38,40,44,19,11,16,3,398
50302129603,51,118,27,21,32,10,10,21,9,296
50302129604,37,91,16,30,29,26,8,11,9,247
50302129605,41,140,27,47,46,30,9,12,3,360
50302129606,48,125,44,48,45,24,10,18,4,362
50302129607,21,69,15,23,28,9,0,8,0,174
50302129608,31,87,18,33,25,13,19,18,4,258
50302129609,30,89,22,23,22,10,4,9,0,213
50302129610,45,138,42,45,37,11,12,23,3,354
50302129611,38,96,34,16,27,13,9,7,3,249
50302129612,32,76,19,15,26,11,6,15,5,195
50302129613,17,58,16,14,20,16,7,32,8,186
