SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50502130223,13,6,0,4,13,0,0,41,7,16,8,6,12,0,0,35,3,6,0,7,15,0,0,36,0,0,0,0,6,0,0,5,96,117,46,32,105,24,0,417
50502130224,9,25,10,7,5,0,0,64,3,22,7,8,19,0,0,55,4,8,9,7,9,5,0,36,9,3,0,0,9,0,0,25,100,137,52,47,119,18,0,470
50502130225,12,8,0,4,10,0,0,43,0,20,12,6,16,0,0,50,8,7,9,3,16,3,0,46,3,0,0,0,3,0,0,13,90,106,55,26,129,25,3,432
50502130226,8,22,9,3,18,3,0,65,8,13,10,5,14,4,0,56,3,8,3,0,12,3,0,27,3,4,6,5,8,0,0,17,98,110,41,35,117,26,0,431
50503109801,18,23,10,4,14,0,0,66,8,11,8,6,22,0,0,62,3,0,8,4,7,0,0,33,0,0,0,0,4,0,0,4,78,102,55,34,117,11,0,394
50503109802,8,15,14,0,20,0,0,66,4,15,11,3,10,0,0,39,0,3,0,0,6,0,0,14,0,0,0,0,0,0,0,0,64,88,46,21,119,13,0,356
50503109803,15,34,5,10,14,0,0,75,6,15,6,8,13,0,0,43,5,0,0,5,13,4,0,25,0,0,0,0,5,0,0,10,81,100,19,42,94,6,0,347
50503109804,5,12,5,3,9,0,0,38,0,9,8,10,14,0,0,37,4,0,4,0,8,0,0,25,0,0,0,0,0,0,0,3,42,67,32,22,63,9,0,220
50503109805,15,23,4,14,13,0,0,69,4,8,11,9,10,0,0,42,3,0,4,0,5,4,0,22,4,0,0,0,0,0,0,3,79,78,42,35,71,8,4,323
50503109806,3,12,9,0,17,0,0,40,5,7,7,0,24,3,0,45,3,3,0,5,5,3,0,16,0,0,0,0,0,0,0,4,62,58,33,19,131,28,0,331
50503109807,3,11,8,0,15,0,0,39,3,10,4,3,9,4,0,29,0,4,0,0,5,0,0,13,0,0,0,0,3,0,0,5,50,54,28,18,127,36,4,307
50503109808,9,0,0,4,24,0,0,43,5,5,0,4,0,0,0,19,0,0,0,0,6,0,0,11,0,0,3,0,3,0,0,5,53,40,25,28,138,8,0,301
50503109809,8,3,4,0,4,0,0,20,0,0,3,0,13,3,0,27,0,3,0,0,6,0,0,13,0,0,0,0,4,0,0,0,29,37,21,20,82,32,0,227
50503109810,9,13,8,4,27,3,0,56,7,14,4,3,29,5,0,61,4,3,0,3,18,0,0,29,0,0,0,0,5,0,0,6,68,84,24,39,210,31,0,466
50503109811,3,9,6,5,16,0,0,44,7,5,7,0,5,0,0,25,6,4,0,0,7,0,0,14,0,0,0,0,4,0,0,4,62,55,26,22,146,11,0,320
50503109812,4,5,0,4,10,6,0,24,0,0,8,8,11,0,0,29,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,3,20,25,15,14,88,15,0,182
50503109813,6,4,3,0,3,3,0,23,5,4,5,0,20,0,0,44,0,3,0,0,16,3,0,26,0,0,0,0,6,0,0,6,38,32,23,15,96,20,0,220
50503109814,5,10,9,9,27,0,0,54,14,11,6,10,7,5,0,56,0,11,0,6,10,7,0,31,0,0,0,0,4,0,0,9,67,87,35,50,141,22,0,403
50503109815,12,8,5,3,16,0,0,43,7,5,3,6,20,0,0,43,5,3,3,5,11,0,0,20,0,0,0,0,0,0,0,0,42,62,29,35,138,20,0,325
50503109816,6,12,11,0,12,0,0,46,0,3,0,0,5,0,0,12,0,0,0,0,0,7,0,9,0,0,0,0,6,0,0,4,50,72,17,12,78,5,0,231
50503109817,12,7,3,3,13,0,0,50,3,3,5,0,19,0,0,33,0,7,0,0,3,0,0,11,0,0,0,0,0,0,0,0,76,67,33,16,101,3,0,298
50503109818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503109819,7,20,4,4,24,3,0,65,3,9,3,5,13,9,0,42,3,8,0,4,12,4,0,29,0,0,0,0,6,4,0,14,72,95,29,26,143,29,0,396
50503109820,17,20,12,7,23,0,0,84,12,8,5,4,13,0,0,48,0,8,0,0,12,0,0,16,0,0,0,0,0,0,0,0,109,104,50,40,135,11,0,444
50503109821,12,17,0,9,25,0,0,59,8,12,10,3,14,0,0,43,0,5,0,3,9,0,0,15,0,0,0,0,5,0,0,8,85,81,29,34,146,12,0,391
50503109822,13,17,8,3,17,6,0,62,7,6,4,8,14,0,0,46,0,3,4,0,4,0,0,14,0,0,0,0,6,0,0,7,107,103,41,24,129,19,0,425
50503109823,17,26,10,11,25,0,0,80,3,5,15,4,7,0,0,47,5,0,3,0,9,0,0,12,0,3,3,0,3,0,0,8,99,94,44,32,135,11,0,414
50503109824,15,25,9,5,18,0,0,79,10,5,11,7,15,0,0,38,0,8,3,0,14,0,0,19,6,0,0,0,3,0,0,11,77,79,42,23,111,7,0,346
50503109825,14,22,11,9,11,0,0,68,8,7,15,7,11,0,0,42,0,8,3,5,8,0,0,16,0,3,4,0,0,0,0,5,66,87,57,27,105,10,0,347
50503109826,3,12,0,0,9,0,0,26,0,7,0,0,4,0,0,13,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,32,46,11,12,54,3,0,161
50503109827,12,37,3,11,18,0,0,76,3,12,5,8,13,0,0,30,6,3,3,0,9,0,0,18,5,0,5,0,4,0,0,3,91,104,34,30,104,5,0,367
50503109828,16,26,8,9,20,0,0,74,8,8,0,3,25,0,0,43,3,4,4,0,0,0,0,13,0,0,0,0,0,0,0,4,112,97,27,27,121,12,0,400
50503109829,6,26,6,6,26,0,0,80,5,8,10,5,13,4,0,33,0,3,0,0,5,0,0,13,0,0,0,0,3,0,0,9,51,95,35,24,128,7,0,349
50503109901,0,10,6,0,6,0,0,19,12,21,12,7,21,7,0,79,27,43,39,13,76,22,0,224,9,8,12,0,27,0,0,51,58,95,62,38,138,37,0,430
50503109902,8,17,4,5,6,9,0,51,7,8,5,0,12,0,0,43,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,121,155,63,38,125,31,0,530
50503109903,0,4,0,0,0,0,0,7,0,19,10,8,18,3,0,58,14,32,9,9,89,8,0,170,8,25,7,6,104,11,0,163,29,76,30,27,220,21,0,398
50503109904,13,22,9,3,7,0,0,51,0,5,5,0,9,0,0,21,3,6,0,4,9,0,0,16,0,0,0,0,5,0,0,0,72,78,27,20,63,13,0,275
50503109905,4,15,9,0,14,0,0,46,3,10,7,0,12,0,0,34,4,0,6,0,0,0,0,14,0,0,0,0,0,0,0,5,86,104,47,17,112,16,0,389
50503109906,4,13,3,3,13,0,0,42,6,5,4,0,6,0,0,25,0,0,0,0,4,0,0,11,0,0,0,0,3,0,0,6,80,89,37,30,104,17,0,356
50503109907,10,12,0,3,19,5,0,52,3,13,10,10,12,0,0,39,0,5,0,4,4,0,0,15,0,0,0,0,0,0,0,6,97,118,42,30,95,12,0,400
50503109908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503109910,14,14,9,6,7,0,0,53,9,3,4,3,9,0,0,25,4,0,0,6,7,0,0,18,0,0,0,0,0,0,0,6,94,88,51,36,106,9,0,379
50503109911,6,7,5,0,4,0,0,24,0,4,0,3,3,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,6,35,53,17,15,60,3,0,180
50503109913,3,5,0,8,9,0,0,25,6,5,0,0,10,0,0,16,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,69,62,20,30,83,8,4,276
50503109915,7,11,7,4,12,3,0,53,0,9,5,8,11,0,0,41,6,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,83,120,41,53,122,20,4,444
50503109916,0,10,0,0,9,0,0,20,4,6,8,0,3,0,0,22,0,3,0,0,4,3,0,17,0,0,0,0,4,0,0,6,46,74,36,15,87,13,0,261
50503109917,10,16,6,8,9,0,0,45,3,3,0,5,11,0,0,23,0,4,0,4,4,0,0,17,0,0,0,0,0,0,0,0,81,91,32,40,96,19,0,358
50503109918,5,9,0,3,8,0,0,30,4,3,8,4,3,0,0,22,0,0,0,0,5,0,0,3,0,0,0,3,3,0,0,3,63,100,33,33,90,19,0,346
50503109919,9,16,4,3,9,0,0,47,5,15,4,10,6,0,0,37,4,6,0,0,0,0,0,14,0,0,0,0,3,0,0,3,90,112,37,38,81,10,0,365
50503109920,4,11,3,0,5,0,0,27,4,6,0,0,8,0,0,13,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,28,38,23,13,49,5,0,158
50503109921,9,9,7,3,13,0,0,41,6,14,6,0,11,0,0,31,0,0,3,0,11,4,0,17,0,3,0,0,0,0,0,3,92,109,33,18,117,14,0,385
50503109923,7,9,4,4,11,5,0,42,3,0,8,4,14,0,0,29,0,6,3,0,4,0,0,14,0,0,0,0,4,0,0,4,46,63,27,31,86,18,0,272
50503109925,8,14,9,6,17,0,0,45,3,15,5,3,5,0,0,39,0,3,3,0,6,0,0,9,4,0,0,0,3,0,0,6,116,115,57,33,134,25,0,469
50503109929,9,18,12,7,16,5,0,63,3,9,7,4,18,0,0,51,4,5,0,0,5,3,0,15,0,0,0,4,0,0,0,8,73,120,45,44,115,35,0,439
50503109930,10,15,3,5,4,0,0,39,3,8,4,4,7,0,0,27,3,4,8,0,0,0,0,16,0,3,0,0,0,0,0,4,59,86,47,17,69,10,0,294
50503109931,12,11,8,4,14,0,0,48,7,9,0,3,11,4,0,31,0,4,4,0,6,0,0,19,0,0,0,0,0,0,0,0,78,82,37,27,108,21,0,342
50503109932,12,19,11,5,11,0,0,61,5,10,7,7,15,0,0,43,5,6,8,5,17,3,0,35,0,0,0,0,0,0,0,0,58,104,43,31,125,42,0,404
50503109933,7,10,10,4,5,0,0,36,0,3,8,5,12,4,0,27,3,0,0,0,8,0,0,7,0,0,0,0,0,0,0,3,55,64,34,31,86,19,0,293
50503109934,0,0,0,0,6,0,0,12,3,10,16,14,19,13,0,79,20,34,26,24,55,16,0,179,15,33,13,10,105,23,0,196,42,88,59,44,184,58,0,485
50503109936,8,6,3,0,3,0,0,26,0,0,9,0,0,0,0,13,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,85,100,40,28,102,17,0,363
50503109937,13,8,0,3,22,0,0,48,5,11,5,3,11,3,0,35,0,7,5,0,5,0,0,21,0,0,0,0,0,0,0,4,68,73,41,21,118,26,0,352
50503109938,8,15,3,0,22,0,0,56,5,3,0,3,3,0,0,14,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,5,71,70,29,18,105,9,0,296
50503109939,6,4,5,0,7,0,0,26,4,4,6,5,7,0,0,14,0,3,3,5,0,0,0,12,0,0,0,0,0,0,0,3,47,66,23,20,49,15,4,208
50503109940,3,5,9,3,16,7,0,46,3,3,5,0,14,0,0,28,5,7,0,0,11,4,0,14,0,0,0,0,0,0,0,0,99,87,40,28,123,26,0,405
50503109941,3,8,0,0,4,0,0,17,0,5,0,0,4,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,38,44,24,20,57,17,3,205
50503109943,6,17,0,3,20,4,0,49,0,3,3,3,4,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,82,88,29,29,96,29,0,351
50503109944,5,15,4,0,0,0,0,24,3,3,5,5,15,0,0,24,0,3,0,9,8,0,0,28,0,0,0,0,0,0,0,0,81,112,44,37,137,15,3,431
50503109945,5,7,7,0,7,0,0,30,0,5,0,6,5,3,0,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,88,86,38,37,91,9,0,356
50503109946,4,6,0,4,9,0,0,26,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,36,55,27,14,78,7,0,222
50503109948,3,5,5,0,15,0,0,26,0,10,4,3,5,3,0,27,3,3,4,0,3,0,0,11,0,0,0,0,0,0,0,0,80,79,27,32,108,15,0,337
50503109949,5,18,9,0,14,0,0,47,9,11,5,5,15,0,0,38,0,6,0,5,6,0,0,18,0,0,0,0,0,0,0,3,122,142,54,45,141,26,0,528
50503109950,14,21,3,0,9,0,0,53,6,14,0,6,14,0,0,39,0,10,5,3,6,0,0,22,0,0,0,0,0,0,0,3,72,111,28,23,89,9,0,325
50503109952,4,11,3,0,14,0,0,39,0,13,3,4,10,0,0,31,0,0,0,0,5,0,0,8,5,0,0,0,0,0,0,8,63,74,29,31,116,14,0,335
50503109953,5,8,3,0,10,0,0,33,0,6,0,0,16,0,0,25,0,4,4,0,0,0,0,8,0,0,0,0,0,6,0,6,57,74,31,29,106,15,0,309
50503109954,3,11,3,5,12,0,0,34,5,10,9,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,97,42,33,95,10,0,346
50503109955,10,3,9,0,11,0,0,31,0,6,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,85,22,28,82,6,0,293
50503109956,12,14,0,4,5,0,0,39,3,4,3,3,9,0,0,28,0,4,0,0,5,0,0,10,0,0,0,0,0,0,0,0,58,84,33,23,106,5,0,322
50503109957,4,15,4,3,7,0,0,30,0,10,5,4,6,4,0,25,0,0,0,0,6,0,0,4,0,0,0,0,3,0,0,4,70,101,32,30,123,17,0,379
50503109958,4,7,3,5,11,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36,50,20,25,45,5,0,189
50503109959,0,6,0,0,10,0,0,20,0,6,6,3,8,0,0,17,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,52,52,29,18,58,0,0,213
50503109960,10,19,11,3,11,5,0,56,4,10,7,0,15,0,0,30,3,0,6,3,13,0,0,23,0,0,0,0,0,0,0,3,84,78,47,29,108,12,0,366
50503109961,3,7,10,0,10,0,0,29,0,3,0,4,6,0,0,14,0,4,0,0,5,0,0,12,0,0,0,0,0,0,0,0,55,88,45,28,89,10,0,317
50503109962,0,9,5,0,9,3,0,30,0,0,7,0,12,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,55,53,15,12,88,24,0,245
50503109963,6,6,7,4,12,0,0,40,0,7,3,0,4,0,0,19,0,0,0,0,3,4,0,15,0,0,0,0,0,0,0,3,82,71,31,27,87,14,0,311
50503109964,4,12,3,0,5,3,0,25,4,0,0,0,3,0,0,13,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,56,62,14,13,53,17,0,217
50503109965,6,10,0,4,7,0,0,28,6,4,0,0,8,0,0,24,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,70,69,31,16,61,5,0,251
50503109966,0,8,4,0,9,0,0,25,0,4,3,4,12,4,0,29,4,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,65,57,21,25,74,8,0,255
50503109967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110001,12,25,9,10,9,0,0,59,0,8,3,0,8,0,0,23,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,3,111,121,40,39,85,10,0,401
50503110002,8,16,11,0,14,0,0,45,0,12,10,9,5,0,0,33,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,99,102,42,27,88,11,0,366
50503110005,4,9,0,9,11,3,0,37,0,8,4,3,6,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,82,101,32,29,79,20,0,343
50503110006,5,9,5,0,18,0,0,33,4,5,5,0,4,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,91,85,37,32,129,5,0,372
50503110008,7,8,5,8,18,0,0,45,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,101,89,47,40,95,14,4,389
50503110009,5,9,4,6,6,0,0,34,3,12,3,5,0,0,0,23,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,82,90,35,31,129,28,0,387
50503110010,5,20,5,8,20,7,0,57,8,13,8,10,7,0,0,50,0,9,0,0,8,0,0,19,0,0,0,0,6,0,0,6,86,138,32,48,137,30,0,475
50503110011,7,21,7,5,7,0,0,54,4,9,4,0,12,0,0,30,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,82,120,41,41,115,15,0,413
50503110012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9
50503110013,9,15,6,0,10,0,0,37,0,3,0,0,4,0,0,16,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,43,54,29,13,60,0,0,196
50503110014,12,31,3,0,17,0,0,71,3,19,3,5,11,0,0,43,3,5,0,0,8,0,0,18,6,0,0,0,6,0,0,11,85,137,52,33,118,12,0,439
50503110015,9,14,8,0,5,0,0,32,0,7,0,3,11,4,0,24,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,60,82,34,33,60,9,0,274
50503110016,5,25,16,10,18,0,0,72,6,10,8,4,10,0,0,35,4,0,0,0,9,0,0,9,0,3,0,0,0,0,0,4,78,143,56,37,101,3,0,407
50503110017,13,20,11,13,14,0,0,70,5,6,7,6,6,0,0,24,3,4,0,3,5,0,0,12,0,0,0,0,0,0,0,0,90,87,42,41,95,4,0,356
50503110018,18,30,9,4,9,0,0,64,4,12,0,3,10,4,0,38,4,5,3,0,5,0,0,15,0,0,0,0,0,0,0,3,91,108,46,29,89,9,0,377
50503110019,7,19,10,0,4,0,0,50,6,0,5,0,11,0,0,23,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,80,97,46,24,75,8,0,332
50503110020,12,29,12,0,24,0,0,80,6,11,8,3,13,3,0,39,0,0,9,3,8,0,0,21,0,0,0,0,0,0,0,3,124,145,61,35,109,7,0,482
50503110024,7,20,3,4,15,0,0,49,0,7,5,5,15,0,0,26,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,89,119,49,33,140,22,4,459
50503110025,7,9,0,0,6,0,0,34,0,5,0,0,3,0,0,11,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,91,123,40,23,100,8,0,387
50503110026,5,24,3,0,3,0,0,41,4,4,0,0,11,0,0,28,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,68,83,30,18,63,6,0,274
50503110028,8,10,3,6,7,0,0,34,0,4,0,0,4,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,74,106,28,20,94,8,0,331
50503110029,11,14,4,3,12,0,0,42,4,14,7,5,7,0,0,38,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,73,84,33,24,66,6,0,280
50503110030,10,11,3,3,28,0,0,59,0,5,5,0,6,0,0,20,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,78,88,30,30,139,10,0,381
50503110031,6,17,7,12,12,6,0,58,8,7,0,0,7,0,0,14,4,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,140,198,65,62,163,31,0,658
50503110032,6,9,0,3,13,0,0,44,0,6,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,110,41,33,117,14,0,402
50503110033,4,9,6,0,5,5,0,30,0,10,0,0,5,0,0,21,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,123,118,37,29,107,13,0,429
50503110034,0,7,0,0,3,0,0,4,4,0,0,0,10,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,47,59,22,24,59,3,0,207
50503110035,0,5,3,0,7,0,0,20,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,57,93,38,29,88,9,0,323
50503110036,0,11,3,5,7,0,0,25,4,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,83,40,27,97,10,0,334
50503110037,12,32,16,8,16,5,0,87,5,25,17,10,18,5,0,73,0,14,3,6,7,3,0,30,0,0,0,0,4,0,0,9,121,134,61,52,105,36,0,506
50503110038,6,9,3,0,3,0,0,17,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,70,24,20,64,5,0,242
50503110039,7,13,7,4,11,0,0,40,0,0,7,0,9,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,102,115,41,38,115,11,5,430
50503110040,0,11,0,4,6,0,0,28,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,80,35,36,90,8,0,304
50503110041,4,7,4,0,7,0,0,19,4,3,0,0,3,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,52,21,12,54,4,0,182
50503110042,3,9,0,0,16,3,0,38,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,67,34,31,98,26,0,318
50503110043,12,8,0,5,6,0,0,28,0,3,3,0,3,5,0,11,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,49,62,19,16,71,4,0,224
50503110044,0,0,9,0,15,0,0,26,4,0,4,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,72,85,39,18,103,9,0,321
50503110045,4,12,5,0,8,0,0,28,4,5,3,4,16,0,0,23,5,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,89,109,34,33,106,9,0,386
50503110046,0,3,0,0,4,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,12,9,43,4,0,134
50503110101,9,8,5,0,8,0,0,29,4,11,5,7,0,0,0,18,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,54,54,17,19,69,6,0,214
50503110102,5,10,8,4,14,0,0,41,3,4,0,4,9,0,0,25,0,0,5,0,5,4,0,12,0,0,0,0,0,0,0,0,35,56,33,20,64,21,0,227
50503110103,33,59,12,21,53,5,0,179,18,34,24,9,40,0,0,122,6,8,0,13,26,4,0,50,0,0,0,0,3,0,0,3,374,522,179,127,418,52,0,1674
50503110104,10,18,8,5,20,0,0,54,0,7,3,0,8,0,0,25,4,3,6,3,3,0,0,12,0,0,0,0,0,0,0,0,67,99,35,26,95,17,0,346
50503110105,3,7,0,0,10,4,0,26,5,4,3,0,17,0,0,36,0,4,0,0,3,0,0,4,0,0,0,0,3,0,0,3,52,62,39,30,86,22,0,285
50503110108,4,9,8,0,23,0,0,56,0,8,0,4,5,0,0,18,0,8,0,0,3,0,0,11,0,0,0,0,5,0,0,3,76,82,39,33,121,24,3,375
50503110109,12,10,3,4,14,0,0,41,4,4,5,8,7,0,0,27,4,8,0,3,7,0,0,17,3,0,0,0,3,0,0,7,78,81,47,43,120,11,0,380
50503110110,9,21,8,7,13,0,0,64,3,13,4,0,7,0,0,34,0,0,0,4,9,0,0,19,0,0,0,0,0,0,0,7,105,128,45,43,109,13,0,437
50503110111,17,21,5,0,18,3,0,64,3,10,0,0,8,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,108,139,45,31,127,13,0,455
50503110115,3,13,11,5,13,11,0,48,0,4,5,0,10,0,0,23,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,65,97,36,21,118,18,0,357
50503110116,11,15,14,3,15,3,0,62,7,13,4,4,20,0,0,47,0,6,0,0,7,0,0,12,0,0,0,0,0,0,0,0,85,106,55,37,136,20,0,442
50503110117,13,11,6,0,6,0,0,39,7,4,4,0,7,0,0,21,0,6,0,4,5,0,0,14,0,0,0,0,0,0,0,0,66,81,33,32,65,10,0,294
50503110118,3,4,0,3,16,0,0,34,0,3,0,0,13,3,0,22,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,71,75,31,19,120,11,0,325
50503110119,4,10,3,0,19,0,0,38,3,0,3,0,0,0,0,18,0,0,3,0,8,0,0,13,0,0,0,0,0,0,0,3,34,60,12,18,74,19,0,227
50503110120,11,17,3,6,13,3,0,53,4,3,0,0,12,0,0,28,5,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,76,72,25,32,65,22,0,288
50503110121,0,5,4,0,4,0,0,18,0,3,0,0,0,0,0,10,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,37,42,21,16,46,11,0,172
50503110122,8,14,7,0,11,3,0,41,0,0,3,0,3,0,0,14,0,0,0,5,10,0,0,15,0,0,0,0,0,0,0,0,55,87,36,32,82,30,0,317
50503110123,9,8,5,9,16,0,0,39,0,7,0,6,8,0,0,32,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,74,104,38,34,102,8,0,362
50503110124,4,9,10,5,5,0,0,37,6,4,0,3,4,0,0,16,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,64,66,21,25,56,18,0,245
50503110125,7,17,9,4,10,0,0,38,5,9,4,3,4,0,0,18,0,0,4,0,4,0,0,11,0,0,0,0,3,0,0,6,56,58,24,16,66,9,0,230
50503110126,0,17,3,4,15,0,0,41,3,0,3,4,7,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,4,50,69,21,18,71,4,0,237
50503110127,0,5,0,0,8,0,0,15,0,0,3,0,8,0,0,9,0,3,0,0,7,0,0,8,0,0,0,0,0,0,0,0,77,59,17,11,79,6,0,246
50503110128,0,11,0,3,4,0,0,25,5,3,3,0,7,0,0,21,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,86,23,14,69,16,0,272
50503110129,6,17,9,6,15,0,0,53,6,7,5,3,9,0,0,26,7,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,66,94,44,18,81,18,3,323
50503110130,4,5,0,0,5,0,0,23,3,4,0,0,10,0,0,16,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,54,64,19,22,59,5,0,226
50503110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,28
50503110132,8,8,0,3,8,0,0,32,8,10,4,4,8,0,0,32,0,5,0,5,4,0,0,16,0,0,0,0,4,0,0,3,67,77,28,28,94,20,0,308
50503110133,9,8,7,4,9,3,0,31,4,4,3,0,9,0,0,17,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,3,45,63,18,11,95,23,0,262
50503110134,10,18,3,4,13,7,0,56,5,9,5,0,5,0,0,30,0,3,7,0,11,6,0,21,0,0,0,0,0,0,0,0,79,85,50,23,103,23,0,360
