SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
50601111046,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,7,3,0,7,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,4,0,0,32,0,0,0,0,0,0,0,0,3,9,8,0,0,3,0,0,0,15,14,17,10,3,12,9,0,0,70,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,5,0,0,5,9,0,3,4,0,22,0,3,0,0,8,0,0,0,16,8,3,6,3,0,0,0,0,19,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,9,6,7,5,0,0,0,33,0,0,0,0,0,0,0,0,0,6,3,3,8,5,0,0,0,28,18,17,18,18,22,6,4,3,100,0,0
50601111047,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,7,8,11,4,11,3,3,5,5,46,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,14,7,11,3,10,6,5,51,0,0,0,0,0,0,0,0,5,3,4,5,0,0,0,0,0,16,15,25,16,8,9,11,10,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,3,0,0,0,0,16,0,3,8,0,5,0,0,0,17,7,11,5,9,9,5,0,0,36,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,11,5,8,10,3,0,0,43,0,0,0,0,0,0,0,0,0,5,6,0,0,7,3,0,0,24,14,30,19,15,17,19,0,0,106,0,0
50601111048,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,3,10,15,6,3,0,0,0,38,0,4,7,12,0,0,0,0,25,9,34,14,8,4,9,0,0,72,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,14,34,14,7,4,8,0,0,82,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,18,57,49,33,6,7,0,0,169,0,7,7,0,0,0,0,0,20,0,4,4,0,0,0,0,0,5,4,28,16,11,0,0,0,0,60,6,10,6,3,0,0,0,0,34,7,18,7,7,0,0,0,0,40,0,4,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,10,7,25,10,7,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,10,19,73,50,27,6,6,0,0,188,0,6
50601111049,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,9,8,3,0,0,0,0,30,0,7,3,4,0,0,0,0,15,11,25,20,11,4,0,0,0,80,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,26,24,11,7,0,0,0,83,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,11,19,45,42,18,13,4,0,0,148,0,6,4,3,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,15,19,4,0,0,0,0,45,6,10,11,5,0,0,0,0,31,14,16,6,10,0,0,0,0,50,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,22,20,7,11,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,15,25,50,51,28,9,0,0,0,168,0,4
50601111050,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,5,6,8,0,3,0,0,21,6,5,10,4,5,9,6,0,42,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,9,10,7,5,8,6,0,51,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,16,23,15,19,7,12,7,0,104,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,18,0,0,4,6,5,0,0,0,20,4,6,8,3,3,4,0,0,38,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,7,8,3,3,4,0,0,43,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,17,11,20,26,17,12,5,7,0,102,0,0
50601111051,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,15,0,5,3,0,0,4,0,0,5,4,6,3,4,0,5,0,0,27,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,11,3,4,0,5,0,0,27,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,7,20,15,5,0,8,0,0,65,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,3,5,7,3,5,0,3,3,0,22,0,4,5,6,4,5,0,0,17,4,12,5,9,0,0,0,0,32,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,14,5,9,6,0,0,0,38,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,12,17,26,19,19,12,5,0,0,94,0,4
50601111052,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,20,0,3,7,5,0,0,0,0,14,0,10,0,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,20,14,24,7,0,6,0,70,0,3,4,0,0,0,0,0,12,0,3,0,0,0,0,0,0,3,0,9,8,6,0,0,0,0,23,5,6,4,0,0,0,0,0,13,5,3,8,5,0,0,0,0,18,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,7,10,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,12,32,27,13,0,0,0,0,83,0,3
50601111053,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,7,10,3,4,0,0,0,20,0,12,14,0,0,0,0,0,27,4,19,13,9,8,4,0,0,51,0,5,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,27,16,9,9,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,5,44,37,15,6,3,0,0,116,0,4,5,0,0,0,0,0,9,0,0,5,0,0,0,0,0,5,0,16,11,5,0,0,0,0,29,0,7,13,4,3,0,0,0,26,4,16,11,4,6,0,0,0,40,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,9,9,19,15,6,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,10,52,41,19,11,5,0,0,139,0,4
50601111054,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,21,0,7,6,4,0,0,0,0,17,10,28,12,3,10,0,0,0,58,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,9,39,12,3,10,0,0,0,67,0,0,0,0,0,0,0,0,4,0,9,5,0,0,0,0,0,10,16,57,35,14,12,3,3,0,138,0,8,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,23,8,4,0,0,0,0,39,5,10,11,4,0,0,0,0,32,10,31,9,4,0,0,0,0,54,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,9,31,14,4,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,15,18,79,37,20,4,4,0,0,165,0,8
50601111055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,6,0,0,3,0,0,8,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,38,4,0,4,6,5,21,14,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,4,0,0,4,5,4,15,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,26,68,0,0,4,8,6,21,36,31,117,0,0
50601111056,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,11,0,4,0,3,0,0,4,0,13,3,0,4,0,3,8,0,0,28,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,4,0,7,8,0,0,34,0,0,0,0,0,0,0,0,0,0,9,5,6,11,0,0,0,28,11,17,13,7,16,10,9,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,4,0,5,4,0,4,3,0,22,3,13,7,4,3,10,3,0,49,0,0
50601111057,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,10,0,3,3,5,0,0,0,0,12,5,27,7,3,4,0,0,0,48,4,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,28,7,11,4,0,0,0,54,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,0,15,7,41,28,14,5,0,0,0,100,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,14,9,3,0,0,0,0,31,0,6,5,5,0,0,0,0,15,7,14,6,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,8,0,3,0,0,0,37,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,14,11,57,31,10,4,0,0,0,111,0,4
50601111058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,21,4,13,6,0,0,0,0,0,25,11,29,10,7,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,18,7,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,11,12,56,36,11,7,9,0,0,130,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,18,13,0,3,0,0,0,38,3,6,16,3,0,0,0,0,28,6,21,4,3,9,0,0,0,40,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,26,4,0,9,0,0,0,46,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,17,17,66,41,8,10,4,0,0,148,0,3
50601111059,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,8,3,0,0,0,0,30,3,9,17,7,0,0,0,0,28,5,40,10,5,8,0,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,41,10,5,8,0,0,0,72,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,10,64,37,12,10,0,0,0,148,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,5,33,19,0,4,0,0,0,58,3,11,11,5,5,0,0,0,37,11,29,11,7,0,0,0,0,58,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,13,32,13,12,0,0,3,0,72,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,12,16,85,54,15,9,7,5,0,194,0,3
50601111101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50601111201,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,0,6,0,3,0,0,0,0,0,0,7,4,6,7,3,12,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,3,12,6,0,0,41,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,3,0,19,8,20,16,13,12,5,3,0,75,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,16,0,3,4,0,0,0,0,0,6,7,12,5,3,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,12,6,9,5,0,0,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,4,4,23,12,16,18,8,9,6,8,3,82,0,0
50601111202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,3,4,0,0,0,0,7,0,6,10,9,3,4,3,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,9,3,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,9,15,16,6,6,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,8,0,0,0,4,0,0,0,0,12,7,4,4,3,0,4,0,0,24,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,10,6,9,8,5,4,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,13,13,12,6,7,0,0,60,0,0
50601111203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,10,0,3,8,11,12,7,0,0,43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,7,11,11,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,13,12,14,9,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,3,0,0,0,0,0,0,0,13,7,7,5,5,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,8,9,5,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,11,13,16,12,10,5,3,0,70,0,0
50601111204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,3,0,0,0,8,0,11,6,10,14,14,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,10,14,14,3,0,54,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,13,11,13,8,13,21,13,3,0,77,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,12,0,0,5,0,0,4,0,0,14,3,12,3,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,12,3,0,9,3,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,19,3,17,15,3,19,12,0,0,80,0,0
50601111205,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,4,5,9,5,4,6,0,5,0,34,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,9,7,9,7,3,5,0,44,0,0,0,0,0,0,0,0,0,3,5,0,4,5,0,0,0,10,11,11,6,12,17,3,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,5,6,0,0,0,6,0,0,6,0,4,3,0,0,28,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,10,0,8,8,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,15,11,11,11,15,15,6,4,0,67,0,0
50601111206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,14,0,4,0,0,0,0,0,0,3,4,9,0,0,3,3,5,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,11,0,0,5,3,5,0,36,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,5,23,11,9,10,4,7,0,71,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,13,0,4,0,0,3,3,0,0,6,4,12,3,3,6,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,3,4,12,11,11,6,0,0,0,39,0,0,0,0,0,0,0,0,0,3,8,3,4,4,0,0,0,15,8,22,17,13,18,6,0,0,79,0,0
50601111207,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,10,3,7,3,4,10,0,4,0,34,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,9,3,4,9,0,4,0,38,0,0,0,0,0,0,0,0,0,5,0,6,3,0,5,0,0,16,8,12,12,14,15,4,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,13,0,0,4,0,7,0,0,0,11,5,6,0,10,11,0,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,10,5,8,6,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,0,0,17,5,11,14,21,15,3,5,0,80,0,0
50601111208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,4,0,6,3,3,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,0,5,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,5,13,7,5,6,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,3,5,4,0,0,4,0,0,11,7,5,8,0,4,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,4,7,3,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,13,16,14,4,4,10,0,0,58,0,0
50601111209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,0,0,0,0,13,3,8,9,3,4,9,7,3,37,3,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,10,5,9,5,4,8,7,3,43,0,0,0,0,0,0,0,0,4,3,3,0,3,3,0,0,0,16,13,14,13,14,8,8,7,3,75,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0,0,0,10,4,0,3,0,3,0,0,0,14,0,4,7,3,11,0,0,0,26,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,3,10,3,14,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,6,0,18,5,14,21,14,16,5,3,0,82,0,0
50601111210,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,10,3,0,0,0,0,0,0,0,9,5,3,14,5,10,6,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,5,10,6,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,14,6,11,24,7,14,8,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,7,8,8,8,4,3,0,0,0,26,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,7,12,0,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,9,17,14,12,10,10,0,0,69,0,0
50601111211,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,3,7,9,5,14,8,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,9,5,14,8,0,4,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,13,13,9,16,10,4,4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,9,0,4,5,7,7,5,0,0,20,3,4,9,11,8,0,0,0,29,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,9,9,7,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,7,9,10,10,21,16,9,5,3,80,0,0
