SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50602111831,0,0,0,0,0,0,0,0,0,0,4,6,0,5,4,0,3,3,5,0,4,8,5,6,4,5,6,10,3,12,3,3,6,9,0,9,16,5,26,9,0,14,13,3,18,0,0,0,11,5,17,6,4,15,0,7,7,105,56,159
50602111832,0,0,3,0,3,3,0,3,3,3,3,10,0,15,22,0,4,6,0,3,9,7,8,16,9,11,20,12,11,24,7,8,14,4,0,10,14,3,23,7,0,12,5,0,7,10,0,13,14,5,16,15,3,19,0,4,4,128,102,225
50602111901,0,7,3,0,3,3,0,0,0,0,0,0,0,3,4,4,3,9,0,0,3,3,3,5,3,4,9,7,0,7,0,4,4,0,0,3,9,0,11,14,0,14,19,0,19,9,0,9,21,5,24,12,5,12,0,0,0,95,33,126
50602111902,0,3,3,0,0,0,0,0,0,0,0,5,0,3,3,0,0,4,0,0,0,0,0,0,7,3,8,6,4,8,4,4,8,6,0,7,3,4,13,12,0,12,3,0,3,11,0,11,36,3,37,8,0,11,0,0,0,103,30,130
50602111903,0,3,3,0,0,0,0,0,3,0,0,3,0,8,8,0,6,10,4,3,6,0,8,7,3,5,6,10,0,6,0,4,8,3,0,7,5,9,14,4,0,11,6,5,15,11,0,11,12,0,14,8,0,8,0,0,0,68,63,138
50602111904,3,3,6,0,0,0,0,0,0,0,7,9,4,13,18,5,6,7,6,3,13,0,8,8,11,4,11,3,0,3,8,3,10,3,5,10,8,0,13,17,0,14,4,0,12,15,0,15,26,8,30,7,4,17,0,0,0,120,69,187
50602111905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50602111906,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
50602111907,6,4,3,0,0,0,0,3,3,0,0,0,0,9,9,0,9,9,5,0,4,0,0,0,0,3,7,0,8,13,3,3,6,3,0,3,9,7,12,12,0,15,6,6,7,5,0,5,11,0,11,8,6,10,0,0,0,71,49,119
50602111908,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,9,0,5,7,0,0,7,0,6,6,7,3,7,5,0,4,5,0,7,11,5,14,9,0,13,20,0,18,5,0,5,49,5,49,11,0,13,0,0,3,133,42,168
50602111909,0,11,11,0,3,3,0,0,0,0,7,7,4,10,14,0,25,27,8,11,19,3,17,20,6,23,32,6,17,24,4,12,18,8,8,17,33,14,44,14,4,18,12,4,22,8,0,7,19,3,22,8,4,15,0,0,0,135,185,323
50602111910,0,0,0,0,0,0,0,3,3,0,5,5,0,3,3,0,10,16,3,4,4,7,0,6,6,3,8,3,3,4,4,4,10,0,6,6,10,10,19,12,3,14,16,3,19,7,0,7,32,5,37,9,6,19,0,0,0,124,63,190
50602111911,0,0,0,0,0,0,0,5,3,0,0,5,0,6,5,4,8,12,5,4,8,3,5,6,3,3,9,10,3,12,4,10,11,0,0,8,24,10,31,20,0,15,21,0,21,14,4,16,46,8,54,15,5,21,4,0,4,170,73,240
50602111912,0,5,7,0,5,5,0,0,0,0,0,0,0,3,7,3,5,4,0,4,4,4,3,11,0,8,10,10,0,9,0,3,0,5,3,8,8,6,17,8,0,6,13,7,12,4,0,4,38,0,41,10,3,10,3,0,3,104,52,149
50602111913,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,8,3,0,5,4,3,4,3,6,6,4,6,11,7,4,7,9,0,6,16,0,15,5,0,10,4,0,4,6,0,6,33,5,34,6,0,7,0,0,0,92,41,136
50602111914,0,0,0,0,0,0,0,0,3,0,6,3,0,6,7,0,4,4,0,0,0,4,0,3,7,0,3,11,3,19,5,0,5,0,3,3,8,0,11,3,0,3,7,0,7,9,0,12,31,5,30,10,0,10,0,0,0,103,24,130
50602111915,0,0,5,0,3,5,0,0,0,0,0,7,0,3,3,4,0,3,6,4,6,0,0,0,3,6,4,0,0,0,5,5,7,4,3,5,6,3,7,6,0,6,13,0,12,10,0,8,21,4,31,7,3,8,0,0,3,92,44,131
50602111916,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,4,4,0,0,6,8,5,6,3,0,5,0,3,8,5,0,5,6,7,11,9,6,11,11,3,13,13,0,13,48,0,47,15,4,15,0,0,0,116,40,155
50602111917,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,3,0,6,3,3,10,6,0,10,6,4,16,7,0,8,3,0,3,5,0,5,10,7,16,12,0,12,17,0,19,9,0,9,32,0,35,6,0,9,0,0,0,116,36,156
50602111918,0,8,6,0,0,3,0,0,0,0,5,5,0,8,15,0,4,4,4,0,6,0,4,5,6,8,7,10,7,14,0,3,4,6,7,8,10,8,21,15,4,13,16,8,23,6,0,6,58,3,57,20,3,15,0,0,0,163,71,236
50602111919,0,8,9,0,0,0,0,9,9,0,10,10,0,10,10,0,11,7,4,3,12,6,0,11,7,8,12,14,5,19,5,7,14,4,4,4,11,11,21,13,0,13,7,0,10,12,0,11,22,3,23,10,0,15,0,13,10,116,94,217
50602111920,0,0,0,0,0,0,0,3,3,0,0,0,3,6,6,4,4,7,5,4,5,0,8,10,9,4,13,10,0,12,3,7,9,4,0,4,12,7,19,14,3,12,10,3,11,7,0,9,32,3,29,7,0,7,0,0,3,117,54,173
50602111921,0,4,4,0,0,0,0,0,0,0,5,5,0,10,10,0,4,4,0,0,7,0,0,7,3,11,10,10,3,7,5,0,9,0,3,6,7,5,14,6,4,9,3,0,3,0,0,0,11,3,15,4,0,5,0,3,4,63,52,112
50602111922,0,3,3,0,0,0,0,12,12,0,14,15,0,24,20,6,6,6,3,4,9,3,7,12,4,6,11,3,5,8,8,0,10,6,4,10,13,8,19,12,0,9,10,0,10,7,0,7,15,6,25,10,0,10,0,3,3,102,105,214
50602111923,0,3,3,0,0,0,0,5,5,0,4,4,3,8,13,0,3,3,3,6,8,6,3,10,3,8,14,9,5,13,11,0,11,11,4,13,19,9,25,12,0,17,5,5,14,7,0,7,9,4,17,7,3,12,0,3,3,109,81,185
50602111924,0,5,6,0,3,3,0,6,6,0,12,9,0,6,6,0,3,3,6,0,10,6,0,6,7,8,10,4,7,11,9,12,21,5,5,7,18,8,28,8,0,10,11,0,18,8,0,11,22,4,28,3,0,3,0,0,0,106,70,180
50602111925,0,0,0,0,0,0,0,4,9,0,4,4,3,7,9,0,9,5,7,3,12,6,4,10,0,5,12,5,4,9,0,8,14,7,4,9,13,14,28,12,4,15,12,0,17,3,0,6,18,0,18,11,5,15,0,0,5,108,80,191
50602111926,0,0,0,0,0,0,0,7,7,0,4,11,0,13,10,4,7,10,11,3,13,4,7,8,6,10,13,9,9,16,9,17,25,8,3,18,19,14,27,24,0,24,17,3,25,11,0,11,20,6,25,8,3,15,0,3,3,147,109,259
50602111927,3,0,0,0,0,0,0,4,4,0,4,10,0,4,10,3,9,10,3,0,9,10,0,8,3,8,12,3,11,10,0,3,3,3,5,15,12,11,24,9,0,8,0,0,8,4,0,3,20,0,25,9,6,10,0,0,0,96,80,173
50602111928,0,0,0,0,0,0,0,3,3,0,5,5,4,26,26,4,14,16,12,3,17,0,7,11,0,6,12,8,0,8,0,5,5,4,8,9,15,10,23,14,0,13,7,5,14,5,4,11,10,5,10,0,0,6,0,3,3,81,109,186
50602111929,0,9,8,0,0,0,0,3,3,0,7,8,7,13,17,0,4,8,3,0,3,5,6,8,5,5,9,9,3,11,6,8,8,6,0,7,11,3,11,5,0,14,11,0,13,5,0,11,18,3,16,7,0,10,0,0,0,91,65,152
50602111930,3,0,3,0,0,0,0,0,0,0,15,15,0,12,10,0,10,5,11,4,12,4,7,8,6,10,15,11,12,16,6,6,15,3,4,11,16,9,24,19,5,24,13,4,18,12,0,8,16,0,18,15,10,20,0,5,5,131,104,234
50602111931,4,3,8,0,0,0,0,5,5,0,4,4,0,6,13,0,4,4,6,4,6,4,3,7,11,5,12,3,5,10,6,6,15,3,7,10,21,8,27,11,0,15,9,0,9,8,0,8,21,0,21,14,4,19,0,5,4,121,71,188
50602111932,5,7,10,0,0,0,0,4,4,0,7,7,4,16,14,0,3,4,5,3,16,8,6,9,4,3,7,7,3,13,7,7,15,5,5,8,16,13,30,9,0,9,11,4,11,6,0,6,23,5,26,7,0,9,0,0,0,124,100,216
50602111933,0,0,0,0,0,0,0,4,4,0,5,5,0,5,5,3,5,9,0,8,7,4,12,17,9,3,11,8,3,17,9,6,8,4,0,9,14,17,30,20,0,20,11,7,18,9,0,12,23,10,33,12,0,10,0,6,6,127,79,204
50602111934,0,0,0,0,0,6,0,0,0,0,9,9,0,3,3,0,0,4,11,0,10,4,3,10,6,5,9,8,4,7,7,5,7,14,6,21,9,11,19,12,0,16,15,3,16,10,0,10,24,3,26,9,3,12,0,0,0,110,54,169
50602111935,0,4,4,0,0,0,0,0,0,0,8,5,3,20,19,3,7,10,4,4,9,5,4,13,14,17,24,17,6,22,12,7,19,13,10,24,25,13,39,26,0,27,17,5,19,14,0,9,29,0,35,18,4,18,3,4,10,195,125,325
50602111936,3,3,4,0,4,4,0,3,3,0,6,6,3,5,9,0,9,13,0,0,4,5,4,8,3,3,12,0,10,13,10,3,10,11,6,17,19,12,27,4,0,4,11,0,9,7,4,8,16,5,21,9,4,12,0,0,0,109,86,186
50602111937,3,0,6,0,0,0,0,0,0,0,4,4,0,7,7,0,3,3,3,5,10,0,0,6,3,4,14,0,9,9,4,5,4,4,7,11,15,11,27,7,3,11,15,6,16,10,0,10,21,0,22,8,6,13,0,0,0,96,72,168
50602111938,0,0,6,0,0,0,0,4,4,0,10,11,0,7,8,6,8,13,0,5,5,5,4,16,5,11,19,11,15,29,7,18,22,9,3,15,20,30,47,17,0,19,19,10,29,9,3,13,26,0,29,17,5,25,0,0,0,160,141,301
50602111939,0,0,0,0,0,0,0,0,0,0,12,10,3,9,12,7,5,5,3,8,13,4,15,15,5,9,16,6,9,6,7,7,13,4,6,11,19,3,22,7,0,4,0,0,0,8,0,5,5,0,5,5,3,4,0,0,0,71,75,148
50602111940,0,0,0,0,3,3,0,3,3,0,0,3,0,8,11,3,0,0,0,3,6,4,6,10,4,7,10,8,0,6,4,0,10,8,9,19,8,7,21,8,0,8,10,0,10,7,0,7,12,3,18,9,0,18,0,0,0,97,63,157
50602112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
50602112102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50602112301,0,0,0,0,4,4,0,0,0,0,0,5,0,3,5,0,0,0,5,3,4,3,0,3,4,9,10,5,0,9,6,4,8,6,0,6,12,5,16,6,0,6,7,0,9,4,0,4,20,3,24,4,0,4,0,0,0,82,28,118
50602112302,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,4,4,5,0,6,0,5,5,6,3,6,3,0,5,0,0,4,7,0,8,10,8,13,7,0,7,4,4,10,3,0,3,23,3,25,11,5,13,0,4,4,83,58,133
50602112303,0,0,0,0,0,0,0,0,3,0,3,4,6,12,16,0,5,3,7,4,11,12,6,15,4,4,9,7,4,6,6,4,4,3,0,5,16,9,19,6,0,6,16,0,16,12,0,9,42,0,43,10,3,11,0,0,0,150,50,196
50602112304,0,0,0,0,0,0,3,0,3,0,0,0,0,8,8,0,0,5,8,5,9,3,3,3,0,7,10,0,4,7,7,3,9,8,4,11,11,14,28,12,0,14,10,3,14,5,0,5,36,6,48,11,0,13,3,0,5,121,74,197
50602112305,0,0,0,0,0,0,0,6,5,6,4,7,0,0,6,0,0,3,0,5,8,4,0,9,6,3,9,0,0,4,0,0,8,0,0,7,14,9,19,8,0,9,7,0,10,8,0,8,27,0,26,3,0,10,0,0,0,97,41,136
50602112306,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,9,8,5,0,5,4,7,11,0,5,5,10,6,13,0,3,3,10,0,15,19,6,25,9,0,9,15,0,17,9,0,8,24,0,30,3,4,4,0,0,0,112,55,167
50602112307,0,0,5,0,0,4,0,8,8,0,7,8,4,24,24,3,30,35,4,5,8,4,4,11,9,5,14,5,3,8,4,7,16,6,12,21,14,13,29,13,4,12,14,4,12,8,0,8,26,11,34,3,6,11,0,5,11,114,153,267
50602112309,0,8,7,0,0,0,0,5,3,0,6,6,0,17,13,3,11,16,4,16,15,9,15,17,5,10,25,9,12,18,9,9,19,10,4,15,17,14,23,8,0,17,11,4,11,5,0,3,8,5,12,10,5,11,4,3,3,105,133,235
50602112311,0,0,0,0,0,0,0,5,5,0,8,4,0,5,5,0,8,6,0,0,0,0,15,17,7,3,12,11,11,24,10,9,20,6,3,9,22,10,32,16,4,20,10,4,12,19,0,18,43,3,45,15,6,18,0,0,0,165,95,254
50602112312,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,0,6,5,4,8,0,3,10,3,3,6,6,3,16,6,7,6,5,0,4,10,5,20,13,0,13,14,4,16,12,0,12,37,0,40,8,0,8,0,0,0,123,51,171
50602112313,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,4,0,0,3,0,0,0,0,3,6,0,3,4,4,5,8,0,0,3,10,5,17,7,0,7,8,0,9,3,0,3,30,0,32,3,0,4,0,0,0,84,33,117
50602112314,0,4,4,0,0,0,0,0,0,0,10,10,0,10,10,0,3,3,7,4,3,3,3,6,0,7,7,9,0,11,9,3,16,7,0,7,11,6,24,15,0,15,11,0,13,12,0,12,38,7,41,12,0,14,0,3,3,138,57,199
50602112315,7,6,3,0,0,0,0,4,3,0,0,0,0,7,11,0,9,7,7,13,14,6,5,4,3,12,15,13,0,12,5,10,13,12,4,12,17,12,24,9,6,15,19,5,20,10,0,12,30,0,30,7,4,12,0,0,0,133,82,219
50602112316,0,11,10,0,0,0,0,0,8,0,11,13,0,16,19,7,12,22,8,8,10,4,6,13,4,28,32,7,11,22,11,12,22,7,13,21,20,11,31,15,0,14,13,3,16,15,0,13,31,6,35,14,3,14,0,0,5,161,159,319
50602112317,0,6,6,0,0,0,0,0,0,0,6,6,0,6,5,0,4,3,3,3,12,4,5,8,6,3,6,3,4,17,6,7,14,5,14,17,17,20,31,14,4,13,12,6,24,11,5,10,40,12,58,12,0,11,0,0,0,135,108,242
50602112318,0,11,11,0,0,8,0,0,0,0,4,4,3,9,10,3,10,12,4,5,6,8,6,13,6,7,11,11,8,22,9,4,14,10,5,15,21,17,38,11,3,15,19,8,22,16,0,16,50,9,60,18,4,23,0,0,0,186,110,301
50602112319,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,7,7,0,4,3,0,7,9,4,4,11,0,7,11,0,3,5,4,3,11,9,10,19,15,0,21,5,3,7,6,0,13,11,7,16,11,5,16,0,0,0,90,63,152
50602112320,0,0,0,0,0,0,0,3,3,0,10,5,3,7,12,5,10,15,5,8,7,8,10,15,7,0,6,8,11,18,5,9,10,5,3,10,17,5,21,9,0,13,11,4,11,6,0,7,15,0,16,10,3,18,0,3,3,108,92,198
50602112321,0,4,9,0,0,0,0,0,0,0,0,0,0,5,5,0,3,6,5,6,10,3,3,6,0,0,5,7,3,3,3,3,7,3,4,6,4,6,14,11,0,8,5,5,10,6,0,10,28,0,28,4,0,11,0,0,0,88,44,129
50602112322,0,0,0,0,0,0,0,3,3,0,5,5,0,13,13,4,0,4,4,3,5,4,0,0,4,0,8,3,5,8,8,4,5,6,0,3,13,4,15,7,0,7,15,4,15,7,0,10,32,0,32,6,11,11,0,0,0,101,54,152
50602112323,0,0,0,0,0,0,0,0,7,0,0,0,0,14,12,0,4,4,3,4,7,6,3,12,7,8,10,11,3,13,7,3,11,3,6,8,14,10,28,11,6,9,11,6,15,15,0,15,35,3,39,6,0,9,0,0,0,134,73,202
50602112324,0,0,0,0,0,0,0,0,5,0,4,4,0,7,7,0,4,5,5,4,4,4,5,10,4,6,9,6,0,4,5,4,12,0,5,8,4,4,6,4,3,7,12,3,16,3,0,3,24,4,24,8,0,11,0,0,0,77,53,134
50602112326,0,3,8,0,0,0,0,3,3,0,14,14,0,10,10,0,5,5,3,8,6,10,13,20,5,17,22,14,10,28,3,5,9,12,10,17,15,16,36,12,3,16,0,8,11,6,0,6,16,9,25,3,0,5,0,3,6,109,135,246
50602112327,0,4,3,0,0,0,0,0,0,0,5,6,3,3,11,0,11,7,4,3,14,4,13,17,3,11,19,7,9,15,15,4,14,6,8,20,16,10,24,12,0,13,10,0,10,6,0,6,6,6,8,6,0,12,0,0,0,100,94,193
50602112328,0,5,5,3,0,3,0,0,0,0,9,9,0,15,15,3,12,13,3,18,20,9,23,30,10,13,22,10,18,30,18,14,30,10,7,15,22,9,33,4,0,4,4,4,6,0,0,0,11,3,11,3,3,11,0,0,4,111,146,256
50602112329,0,3,3,0,0,0,0,0,0,0,6,6,4,4,7,0,8,7,5,3,9,10,9,18,3,16,18,11,11,19,6,14,19,3,5,5,15,15,26,3,0,8,0,0,3,3,0,3,0,0,0,5,0,6,0,3,3,64,105,173
50602112330,0,3,0,0,0,0,0,0,0,0,8,8,0,7,7,0,3,3,3,17,13,0,14,16,4,23,22,8,28,32,3,10,15,5,5,14,8,3,12,7,0,7,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,53,116,174
50602112331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50602112332,3,4,4,0,0,0,0,0,0,0,8,8,0,3,5,0,10,10,5,11,16,0,13,14,14,17,23,3,9,10,8,3,14,9,5,9,24,15,34,19,0,17,12,7,15,7,0,7,48,3,50,18,8,27,0,3,10,166,117,283
50602112333,4,3,12,0,0,0,0,0,0,0,5,3,0,3,4,3,5,6,6,3,8,9,10,18,4,4,13,8,8,12,5,9,14,12,6,18,14,15,25,9,0,17,12,3,13,11,5,15,53,14,65,9,0,10,0,6,6,168,95,265
50602112334,0,0,7,0,4,4,0,0,3,0,7,7,0,0,0,0,0,4,3,0,7,4,3,6,3,11,20,9,8,19,9,10,22,4,10,16,25,25,50,14,0,15,10,9,18,0,0,4,14,6,16,3,4,11,0,5,7,105,112,220
50602112335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,8,0,11,12
50602112336,4,0,6,0,0,0,0,0,0,4,3,3,0,0,0,5,3,8,4,6,8,6,0,3,0,3,8,14,5,19,5,0,5,11,12,20,21,14,40,11,0,12,16,0,15,12,0,12,51,15,67,15,6,18,3,0,3,178,70,249
50602112337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50602112338,4,3,3,0,3,3,0,3,3,0,5,5,0,15,15,0,12,12,9,10,17,4,22,25,6,14,20,10,11,19,6,14,16,4,7,17,19,30,43,15,3,18,6,12,19,3,0,8,10,3,19,5,5,8,0,5,5,111,167,271
50602112339,0,4,4,0,0,0,0,0,0,0,0,0,0,8,8,0,3,4,0,5,5,4,0,3,0,5,4,4,5,12,0,7,6,3,0,7,7,5,9,6,0,7,4,3,6,9,0,9,13,0,13,4,0,4,0,3,3,50,46,98
50602112340,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,3,3,5,4,10,0,0,0,5,4,8,8,3,12,3,3,10,14,10,23,10,5,13,8,0,7,4,0,4,14,0,19,10,0,11,0,0,0,76,41,126
50602112341,0,3,8,0,4,4,0,0,0,0,6,9,0,3,5,0,7,11,4,3,6,7,3,8,7,6,18,10,6,18,5,9,16,10,6,15,16,16,26,20,4,23,14,5,17,9,0,11,32,8,35,8,8,14,0,0,0,145,96,241
50602130901,0,0,3,0,0,0,0,0,0,0,5,8,0,6,6,3,11,11,12,0,12,3,4,9,11,10,19,11,5,15,3,4,3,12,0,14,12,8,16,10,0,10,12,0,15,8,0,8,11,0,12,12,0,15,3,0,0,112,61,177
50602130902,4,3,9,0,0,0,0,5,5,0,3,5,0,8,8,3,5,10,4,5,10,4,6,15,4,7,9,10,12,22,17,4,16,8,4,16,23,11,26,13,0,21,10,0,13,7,0,6,11,5,14,19,0,20,0,0,0,141,88,224
50602130903,0,6,6,0,0,0,0,3,3,4,10,10,5,13,10,0,6,6,6,3,17,7,10,13,9,8,17,9,12,23,4,11,16,3,3,7,11,3,16,7,0,10,3,3,11,0,0,0,3,0,5,5,4,10,0,0,0,88,94,178
50602130904,0,0,3,0,0,5,4,3,6,0,8,3,3,17,14,0,3,3,9,3,8,5,5,7,12,9,20,9,0,7,8,0,12,0,5,4,12,7,19,7,0,7,0,0,3,8,0,6,9,3,18,12,4,13,4,0,9,106,65,170
50602130905,7,5,6,0,0,0,0,0,0,0,3,5,0,12,14,0,4,3,7,0,7,7,10,15,4,7,13,9,9,11,10,7,17,10,4,12,14,8,23,14,0,14,8,6,12,4,0,4,10,0,14,13,0,10,0,3,0,122,71,192
50602130906,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,3,3,3,0,3,4,4,8,3,5,8,3,4,3,0,3,6,5,3,6,10,4,18,10,0,10,5,0,3,0,0,0,8,3,8,9,0,8,0,0,0,76,30,102
50602130907,3,0,7,0,0,0,0,0,0,0,3,5,3,10,15,8,3,7,9,7,10,7,7,19,8,6,10,5,4,9,8,0,9,6,0,8,25,3,29,29,0,27,24,0,22,4,0,4,16,9,22,14,5,20,0,5,4,153,65,227
50602130908,0,0,3,0,0,0,0,0,0,0,4,3,5,9,11,3,5,9,7,4,4,8,3,11,9,5,14,15,3,21,9,6,15,3,4,9,16,3,22,18,0,19,14,0,14,11,0,14,11,0,11,9,0,11,0,0,0,136,54,190
50602130909,0,0,5,0,0,0,0,4,4,4,5,3,0,10,3,5,3,13,5,3,17,3,3,9,5,3,9,10,4,15,9,11,17,11,12,22,21,5,28,13,0,13,8,3,14,8,3,10,13,0,13,17,0,22,3,0,3,145,70,216
50602130910,0,0,0,0,0,0,0,0,0,3,6,4,4,3,5,0,4,9,0,0,0,8,0,9,4,3,9,7,3,7,7,4,15,12,0,8,17,3,19,11,0,14,11,0,11,11,0,18,16,0,16,15,0,15,0,5,5,122,35,161
50602130911,3,3,6,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,3,0,3,8,0,11,7,5,9,7,6,11,3,3,6,5,4,6,7,3,10,12,0,18,8,0,8,6,0,6,11,4,8,15,0,15,0,0,6,97,37,133
50602130912,0,0,0,0,0,0,0,5,5,0,0,0,8,8,12,3,0,4,10,0,7,3,4,5,4,3,13,6,0,10,7,0,10,5,4,5,11,7,19,13,0,13,5,4,10,6,0,6,9,3,15,14,5,14,0,3,0,114,45,155
50602130913,0,5,3,0,0,0,0,0,3,0,6,9,0,15,11,0,9,11,8,0,10,4,5,10,4,7,11,4,4,9,0,4,11,6,0,8,10,7,17,14,0,12,5,0,7,10,0,8,8,0,9,9,3,13,6,0,5,82,77,164
50602130914,0,0,3,0,4,4,0,3,7,0,7,6,0,7,7,0,3,7,10,3,12,8,3,15,12,7,16,8,0,11,3,8,12,4,0,4,10,3,17,7,0,9,4,0,4,0,0,0,13,0,10,9,0,10,3,0,5,88,62,152
50602130915,0,5,5,0,5,0,0,0,0,0,3,3,3,5,4,6,6,5,5,3,8,0,7,7,5,7,13,9,4,13,7,7,12,5,4,4,16,4,21,7,0,10,0,4,5,0,0,0,5,0,5,5,0,4,0,0,4,69,57,134
50602130916,3,3,10,0,0,0,0,0,0,0,4,4,0,7,7,0,6,6,6,7,16,10,13,21,11,11,19,15,13,19,0,9,13,9,3,10,25,4,24,14,0,15,12,3,20,8,0,8,8,5,13,13,0,11,3,4,5,144,94,237
50602130917,0,0,0,0,0,0,0,7,5,4,6,12,0,8,13,6,3,6,13,0,17,4,3,11,9,11,16,13,4,21,3,0,3,6,0,13,13,3,20,21,0,19,7,0,8,8,0,8,11,0,10,10,0,9,0,0,0,124,65,185
50602130918,4,3,4,0,0,0,0,5,0,0,10,10,6,7,10,3,6,10,10,3,11,6,7,12,19,10,24,14,7,19,7,6,16,9,0,17,27,7,25,4,3,5,4,0,11,12,0,9,9,0,8,11,0,15,0,4,4,136,85,215
50602130919,0,0,0,0,0,0,0,6,0,0,13,11,0,26,22,0,8,12,3,12,12,7,7,6,3,0,8,4,6,3,4,6,4,4,0,4,6,0,6,3,0,3,0,0,0,0,0,0,3,0,3,3,3,9,0,0,0,46,80,120
50602130920,0,0,3,0,0,0,0,0,0,0,0,0,5,10,10,3,3,5,3,0,3,0,5,4,8,3,8,7,0,7,6,0,7,3,0,11,11,0,11,7,0,7,0,0,3,4,0,4,0,5,5,6,0,5,0,0,0,65,35,94
50602131001,0,0,0,0,0,0,0,3,3,0,0,0,0,12,12,0,8,6,9,6,10,0,5,8,7,8,13,12,5,14,6,0,11,7,3,10,17,6,24,13,0,13,0,5,5,3,0,4,15,0,15,3,0,9,3,0,3,102,57,161
50602131002,0,0,0,0,0,0,0,0,0,0,3,8,0,11,12,0,6,3,4,7,12,5,5,7,5,5,13,12,5,16,7,3,11,8,7,14,21,3,26,12,0,8,8,4,6,4,0,4,11,0,16,18,5,16,3,0,5,130,56,191
50602131003,4,0,4,0,0,6,0,0,0,0,3,3,0,5,3,0,3,6,5,3,7,5,5,11,7,5,9,8,4,15,13,3,15,7,0,7,19,13,30,7,4,9,16,0,16,8,0,8,22,0,22,10,4,15,0,0,0,138,51,188
50602131004,4,0,7,0,0,0,0,0,0,0,4,4,3,9,13,6,0,10,0,9,6,6,3,10,7,6,13,12,3,11,6,3,7,9,0,9,10,3,14,15,0,15,9,0,11,9,0,9,11,0,11,3,0,7,0,0,5,114,53,161
