SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50101100421,9,4,9,10,16,27,0,4,3,5,4,6,13,24,31,18,13,32,0,3,3,0,0,5,18,21,40,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,8,10,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,45,58,106
50101100422,12,13,18,39,37,81,3,4,7,4,0,3,50,41,87,19,24,45,0,0,0,0,3,3,22,28,45,0,0,5,0,3,3,0,0,0,0,7,10,0,0,0,5,14,17,0,0,0,0,3,5,0,0,0,0,3,4,0,0,0,4,5,13,9,22,26,6,0,3,0,0,3,0,0,0,4,0,4,32,27,58,0,0,0,123,130,252
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,3,6,8,20,17,37,0,0,0,0,0,4,21,21,40,14,11,24,0,0,0,0,0,0,14,16,28,0,0,0,0,0,0,7,0,7,0,0,7,0,0,0,5,0,11,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,10,5,11,13,0,0,3,0,4,4,0,0,0,0,3,3,8,8,13,0,0,0,57,60,115
50101100425,0,0,0,21,8,25,3,0,0,4,5,6,30,14,40,18,13,23,0,0,0,0,0,0,15,11,27,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,0,0,0,0,0,3,0,0,0,3,0,3,7,10,16,0,0,0,59,43,102
50101100426,4,0,6,17,12,26,4,0,4,9,0,8,25,12,35,14,11,23,0,0,0,0,0,0,15,11,22,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,3,12,16,0,0,0,0,5,5,0,0,0,0,5,5,9,15,22,0,0,0,56,52,102
50101100427,9,3,15,23,21,42,6,0,3,4,4,6,26,23,51,8,19,25,0,0,0,0,0,0,8,19,27,0,0,0,0,0,0,3,0,3,0,5,8,0,0,0,11,10,14,0,0,0,0,3,7,0,0,0,0,4,5,0,0,0,7,7,9,11,14,28,4,0,4,0,0,5,0,0,0,0,0,8,10,17,29,0,0,0,73,78,148
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3
50101100429,3,5,7,3,7,13,0,0,0,7,10,15,16,12,32,6,3,6,0,0,0,6,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,14,32,0,0,0,37,49,84
50101129301,0,0,4,6,4,10,8,7,9,11,7,25,26,20,40,11,7,17,0,5,4,6,7,17,15,21,40,0,0,0,0,4,5,0,0,0,0,3,4,0,0,0,6,3,8,0,5,5,0,0,3,0,0,0,0,5,5,0,0,0,4,6,8,7,11,14,0,0,0,3,0,3,0,0,0,3,0,5,4,3,6,0,0,0,48,58,115
50101129302,0,4,4,0,3,0,5,0,6,0,3,5,10,7,7,0,0,0,3,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,7,3,0,3,0,0,0,0,0,0,3,0,3,10,17,22,0,0,0,21,32,54
50101129303,5,0,4,3,3,7,0,0,0,3,0,7,7,6,13,4,7,12,0,4,4,0,0,0,8,13,16,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,5,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,26,15,44,0,0,0,49,44,96
50101129304,0,5,8,5,4,8,10,4,11,0,0,8,15,10,28,7,4,8,3,0,9,6,0,6,12,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,5,3,8,11,0,0,0,0,5,5,0,0,0,0,5,5,13,12,22,0,0,0,51,40,86
50101129305,0,4,4,0,0,4,0,0,0,0,0,5,0,3,6,4,5,12,0,0,0,0,0,0,9,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,20
50101129306,3,0,6,3,9,11,0,4,5,14,9,22,23,20,41,4,7,8,5,6,3,16,10,24,24,18,43,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,57,49,103
50101129307,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9
50101129308,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,0,0,0,12,10,25
50101129309,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,3,0,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13
50101129310,8,8,18,13,7,17,9,4,8,6,19,24,27,27,55,3,6,9,4,3,7,0,11,11,8,22,28,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,6,7,11,10,11,23,0,0,0,0,0,0,0,0,0,3,0,6,11,10,20,0,0,0,67,81,146
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
50101129312,0,0,4,0,0,0,4,3,14,0,0,0,5,5,16,4,7,6,0,0,6,0,0,0,13,8,14,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,14,14,26,0,0,0,33,36,65
50101129313,0,0,0,0,0,0,0,0,7,0,3,4,4,5,8,0,5,0,0,4,3,4,4,7,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,28
50101129314,8,4,10,7,9,13,6,6,14,9,3,7,21,11,32,3,3,7,9,6,7,4,3,7,12,17,28,0,0,0,0,0,5,3,0,8,0,4,4,0,0,0,3,3,10,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,6,6,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,49,91
50101129315,7,8,12,14,17,24,14,10,18,9,14,20,29,40,66,12,14,25,3,12,16,0,3,8,23,24,46,3,0,3,0,0,0,6,0,6,3,4,4,0,0,0,8,3,16,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,5,8,14,16,23,3,0,3,0,0,4,0,0,0,8,0,8,3,10,12,0,0,0,78,89,171
50101129316,3,0,3,7,3,7,0,6,4,0,0,0,3,12,15,12,6,16,3,3,8,5,0,8,13,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,3,0,0,0,0,3,5,3,10,13,0,0,0,27,35,66
50101129317,0,0,7,3,3,6,4,5,3,0,0,0,7,4,12,9,0,9,4,0,3,0,4,4,7,5,12,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,0,0,0,34,30,55
50101129318,4,5,9,4,8,13,5,3,9,7,9,19,18,25,41,7,13,17,5,9,13,5,6,12,15,25,40,0,0,0,0,0,0,7,0,7,3,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,9,0,0,0,4,3,3,0,0,0,4,7,6,0,0,3,0,0,0,48,59,112
50101129319,3,4,5,3,3,3,3,7,10,8,3,17,16,13,29,6,0,3,4,11,11,0,4,7,5,9,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,0,5,4,0,0,0,0,5,6,0,0,0,0,3,10,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,66
50101129320,3,7,9,7,3,11,10,7,14,3,7,10,14,19,34,3,0,5,11,10,18,13,6,19,28,18,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,8,8,4,12,16,0,0,0,0,3,9,0,0,0,0,3,9,7,5,7,0,0,0,60,66,132
50101129321,0,0,0,3,3,8,3,0,0,0,0,0,8,6,11,0,4,3,0,0,0,0,5,5,3,8,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,0,0,0,18,24,42
50101129322,3,5,8,16,17,23,7,7,10,0,0,5,17,23,37,12,6,14,0,6,13,0,0,0,14,11,29,0,0,0,0,0,0,7,0,9,0,6,12,0,0,0,10,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,18,28,0,0,0,0,3,3,0,0,0,0,4,4,10,12,16,0,0,0,50,70,122
50101129323,0,0,0,0,0,0,0,0,6,0,0,0,6,3,12,0,5,3,4,3,4,0,3,0,3,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,14,17,35
50101129324,0,0,4,9,4,11,6,6,10,11,13,24,22,17,47,7,3,10,0,8,8,12,8,19,17,18,38,0,0,0,0,0,0,4,0,8,4,0,3,0,0,0,3,5,11,0,5,5,0,3,3,0,0,0,0,3,3,0,0,0,0,7,10,9,10,18,0,0,0,0,3,3,0,0,0,0,3,0,8,4,7,0,0,0,59,58,119
50101129325,3,0,6,4,0,4,4,6,4,4,9,9,13,13,20,0,4,3,9,9,13,17,5,20,22,14,33,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,32,76
50101129326,3,0,3,7,9,11,0,3,4,3,0,3,7,7,22,4,5,12,5,0,5,0,0,3,11,10,18,0,0,0,0,0,0,4,0,4,0,0,7,0,0,0,7,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,7,3,16,0,0,0,0,0,4,0,0,0,0,0,4,20,18,33,0,0,0,52,39,93
50101129327,5,4,6,12,11,15,0,0,0,5,0,6,13,7,21,12,10,15,0,0,0,0,4,4,13,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,5,16,21,39,0,0,0,49,56,103
50101129328,4,3,6,12,11,29,7,0,3,4,4,10,22,19,45,15,10,28,0,0,0,3,4,8,19,14,33,0,0,0,0,4,4,0,0,0,3,9,12,0,0,0,4,10,15,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,3,3,10,6,13,20,3,0,3,0,0,0,0,0,0,3,0,0,28,26,51,0,0,0,82,74,161
50101129329,0,5,4,10,6,15,4,0,6,0,4,4,15,13,23,5,7,4,0,7,10,3,5,15,15,20,30,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,7,0,6,6,0,0,0,0,0,0,3,4,9,0,0,0,3,12,12,3,14,21,0,0,0,4,0,4,0,0,0,4,0,4,59,28,85,0,0,0,91,76,168
50101129401,4,5,5,4,3,13,0,0,0,0,3,5,10,12,16,3,3,13,0,0,0,0,0,0,9,3,15,0,0,5,0,4,4,4,0,4,0,0,0,0,0,0,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,0,0,0,0,0,0,0,0,5,6,10,18,0,0,0,28,29,59
50101129402,3,4,7,19,13,36,3,4,7,0,0,0,27,17,44,4,12,16,0,6,3,0,0,0,4,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,34,47,81
50101129403,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11
50101129404,4,4,10,12,6,15,9,3,12,0,0,0,17,9,29,13,5,13,3,4,9,0,0,4,15,12,28,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,5,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,9,9,3,12,11,0,0,0,0,3,3,0,0,0,0,3,3,4,3,11,0,3,3,48,48,96
50101129405,10,8,12,22,16,40,3,0,3,3,0,3,24,22,51,15,17,32,5,10,15,5,4,15,26,32,56,5,0,0,0,0,0,3,0,3,0,4,3,0,0,0,10,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,9,19,0,0,0,0,6,5,0,0,0,0,5,7,7,0,9,0,0,0,70,79,152
50101129406,10,4,11,5,8,13,5,0,7,0,0,0,12,13,22,14,14,30,0,4,4,0,0,0,14,13,31,0,0,0,0,0,0,6,0,6,0,4,4,0,0,0,4,3,10,0,0,6,0,0,0,0,0,0,0,4,6,0,0,0,7,3,13,9,4,21,0,0,0,5,3,3,0,0,0,0,3,9,3,6,11,0,0,3,53,48,103
50101129407,0,0,6,4,8,11,0,3,7,0,5,4,4,9,19,3,5,8,6,5,8,0,3,5,5,11,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,7,4,0,12,14,0,0,0,0,0,0,0,0,0,0,0,3,15,22,34,4,0,4,32,54,90
50101129408,3,0,7,12,10,17,0,0,0,7,0,5,16,8,29,18,7,27,0,0,0,0,4,5,21,12,31,0,0,0,0,0,0,0,0,4,0,5,9,0,0,0,5,4,9,0,0,5,0,6,5,0,0,0,0,3,3,0,0,0,5,9,14,6,15,21,0,0,0,0,0,0,0,0,0,0,0,0,25,18,41,0,0,0,72,60,125
50101129409,4,4,8,3,10,16,5,0,7,0,0,0,11,9,21,13,9,18,3,3,8,0,9,10,22,16,40,0,0,4,0,0,0,3,0,3,3,6,7,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,4,12,20,0,0,0,0,0,4,0,0,0,0,6,6,8,5,7,0,0,0,51,51,102
50101129410,5,0,4,8,10,16,0,0,0,0,0,6,14,11,21,10,9,15,0,0,0,0,0,0,10,9,17,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,9,11,19,0,0,0,32,45,76
50101129411,3,0,6,14,12,24,4,4,7,0,0,3,12,22,32,10,6,19,0,5,5,0,3,5,14,11,26,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,5,10,0,0,0,0,5,5,0,0,0,0,6,6,0,0,0,0,4,4,8,10,13,0,0,0,0,0,3,0,0,0,0,0,3,8,6,21,0,0,0,48,56,100
50101129412,0,0,0,18,8,22,3,0,3,0,4,4,21,6,29,18,17,32,0,0,0,3,0,4,22,15,36,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,3,13,13,0,0,0,0,4,8,0,0,0,0,4,7,16,15,30,0,0,0,60,59,118
50101129413,4,7,7,19,13,35,4,4,9,0,0,0,23,15,39,16,12,23,0,0,0,0,0,0,16,15,23,6,0,6,0,0,4,0,6,6,0,3,6,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,9,14,21,0,0,0,0,0,6,0,0,0,0,0,6,3,3,9,0,0,0,51,53,107
50101129414,0,0,0,6,5,5,0,0,0,0,0,0,3,10,10,4,0,5,0,0,4,0,0,6,10,7,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,15,30,47
50101129415,0,5,4,6,6,14,0,4,4,9,5,9,8,18,25,3,6,10,3,3,5,13,7,17,18,16,35,0,0,0,0,0,0,4,0,3,0,5,3,0,0,0,7,8,10,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,5,5,7,10,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,35,52,91
50101129416,0,8,10,11,9,16,0,3,3,6,7,5,13,15,31,0,5,6,6,0,11,3,5,10,14,6,21,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,6,0,0,0,0,3,3,0,0,5,0,5,7,0,0,0,0,9,11,5,18,21,0,0,0,0,3,3,0,0,0,0,3,3,65,71,136,0,0,0,99,121,226
50101129417,3,4,7,8,4,15,0,3,4,0,0,4,14,8,25,9,9,11,4,3,7,0,7,7,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,4,6,3,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,36,35,68
50101129418,3,0,3,3,6,12,0,4,4,3,0,9,13,17,23,9,3,12,0,0,3,7,0,10,15,7,18,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,35,36,67
50101129419,10,8,19,54,45,103,6,4,10,7,9,17,64,57,121,37,36,70,4,5,6,0,6,5,40,44,90,0,0,3,0,3,3,9,0,11,0,10,9,0,0,0,10,11,26,0,3,3,0,3,3,0,0,0,0,7,7,0,0,0,0,15,13,12,24,35,3,0,4,4,0,4,0,0,0,3,0,3,10,8,19,0,0,0,143,144,292
50101129420,4,6,5,3,0,4,0,0,0,0,0,0,4,0,6,6,4,8,5,4,6,0,0,0,13,3,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,3,4,0,5,0,0,0,27,16,41
50101129421,4,3,10,9,0,10,0,4,0,9,3,6,17,9,24,14,4,16,0,0,0,3,5,5,13,7,21,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,10,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,9,9,0,5,11,0,0,0,0,3,3,0,0,0,0,3,3,14,6,20,0,0,0,45,40,84
50101129422,3,3,5,16,18,33,0,3,3,0,0,4,26,16,42,15,10,23,9,6,13,0,0,0,26,15,43,0,0,0,0,4,4,0,0,6,0,6,5,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,13,6,18,0,0,0,65,58,121
50101129423,3,6,10,6,9,13,0,0,0,3,0,4,10,8,21,4,4,10,0,0,3,0,0,0,8,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,4,0,0,0,0,0,0,0,3,8,0,0,0,0,7,4,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,34,59
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,7,16,18
50101129425,0,4,6,5,3,5,4,3,9,5,11,14,11,19,31,0,3,3,5,0,3,4,7,9,13,11,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,8,10,0,0,0,0,0,3,0,0,0,0,0,0,7,3,9,0,0,0,33,44,80
50101129426,3,8,9,20,22,43,0,4,4,0,4,8,23,27,55,9,9,23,0,3,8,3,0,3,13,20,29,0,0,0,0,3,3,0,0,0,4,4,8,0,0,0,3,9,14,0,0,0,0,5,5,0,3,3,0,5,5,0,0,0,0,10,10,3,15,19,0,0,0,0,4,3,0,0,0,0,5,8,0,3,3,0,0,0,49,72,128
50101129427,0,3,6,11,6,18,0,0,0,6,0,5,16,10,24,3,3,9,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,3,0,0,0,0,3,3,6,0,6,0,0,3,26,32,51
50101129428,0,0,0,14,7,17,3,3,3,0,8,8,24,16,32,14,4,20,0,4,4,5,0,10,17,13,28,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,10,7,0,0,0,0,0,0,0,0,0,0,3,3,12,13,25,0,0,0,50,54,112
50101129429,11,4,12,22,10,34,11,7,15,3,7,14,29,25,55,10,17,28,10,6,12,10,7,10,24,30,56,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,10,6,12,0,0,0,0,3,3,0,0,0,0,3,6,10,12,26,0,0,0,88,85,172
50101129430,6,4,9,11,14,29,0,0,0,3,6,7,18,20,34,9,12,24,0,3,6,5,0,5,16,13,34,0,0,4,0,3,3,0,0,0,0,5,4,0,0,0,5,8,11,0,0,0,3,0,5,0,0,3,0,0,5,0,0,0,3,3,6,10,8,23,0,4,4,0,0,5,0,0,0,6,3,9,6,7,13,0,0,0,52,58,114
50101129431,0,4,5,11,18,23,3,0,3,0,4,3,14,16,27,8,3,14,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,10,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,37,36,71
