SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50605113923,71,33,26,32,24,8,11,0,6,210,7,6,8,10,7,14,11,3,0,64,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,6,4,12,10,10,10,15,18,16,0,83,7,4,6,3,0,0,7,0,0,29,84,41,43,39,36,27,33,18,3,332,49,27,26,21,18,20,18,10,0,194,0,6,15,7,12,8,15,6,0,74,0,0,3,3,0,3,12,3,0,32,0,0,0,0,4,0,5,0,0,7,0,7,22,9,15,11,23,11,4,103,5,3,5,5,3,0,0,4,0,21,56,33,55,38,37,28,37,27,6,319,125,53,56,55,40,27,24,9,6,404,7,15,21,18,19,21,28,13,0,136,5,0,9,0,0,3,12,13,0,46,0,0,0,0,0,0,3,0,0,11,8,15,27,17,23,26,43,22,4,196,9,3,12,5,7,0,7,4,0,50
50605113924,29,20,19,26,17,11,4,3,0,142,3,5,0,3,9,9,0,7,0,43,0,0,0,0,3,0,0,7,0,14,0,0,0,0,0,0,0,0,0,3,3,5,3,3,14,12,3,13,0,56,4,0,0,0,3,0,3,0,4,16,40,33,31,38,29,26,9,16,6,216,28,20,29,20,19,10,9,10,0,139,0,0,8,5,4,4,5,6,3,33,0,4,8,3,0,3,0,6,0,23,0,0,0,0,0,0,0,3,0,7,0,0,13,4,5,6,4,14,5,61,0,5,6,0,3,0,5,3,0,14,32,23,39,29,29,25,19,24,5,216,56,35,47,49,33,24,11,17,0,278,8,7,13,11,9,10,3,14,0,80,0,4,8,3,3,7,4,8,0,34,0,0,0,0,0,0,4,3,0,10,9,11,17,9,15,19,12,28,6,123,4,8,3,0,4,0,5,3,4,30
50605113925,23,16,13,15,18,15,0,4,0,104,3,0,3,6,3,4,0,7,0,33,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,4,5,0,6,3,3,0,0,11,3,4,6,9,0,53,0,0,0,0,0,0,0,0,0,12,32,24,17,21,20,17,10,15,7,170,26,14,19,16,11,7,7,11,0,114,5,3,5,9,4,4,0,4,0,39,0,0,0,0,4,0,0,0,3,13,0,0,0,0,0,4,0,0,0,6,5,4,4,10,5,6,0,7,3,56,5,0,0,5,0,0,0,3,0,17,32,23,23,27,20,18,12,19,6,180,48,29,30,31,29,20,14,15,0,217,6,10,5,11,6,3,8,11,0,68,0,0,0,3,4,0,0,4,6,23,0,0,0,0,0,5,5,0,6,16,6,9,6,18,10,14,13,16,9,101,6,8,0,4,3,0,0,3,0,30
50605113926,28,19,22,21,18,10,11,0,4,130,4,3,3,4,5,6,8,6,0,37,0,0,0,0,4,0,5,0,0,10,0,0,0,0,0,5,0,0,0,9,7,3,4,4,10,6,9,8,0,58,5,0,0,0,0,0,0,0,0,12,43,26,23,27,28,27,14,11,0,199,30,17,20,18,11,12,7,0,0,110,7,6,10,3,9,7,9,5,0,48,0,0,3,0,0,5,3,0,0,19,0,0,0,0,0,5,5,6,0,13,7,9,16,4,12,10,22,11,0,76,3,0,0,3,7,0,0,0,0,15,40,29,32,28,21,26,26,11,0,198,61,38,40,40,24,30,16,0,4,247,13,4,15,8,14,9,14,7,0,90,0,0,4,0,4,5,7,0,0,25,0,0,0,0,0,5,8,4,0,15,12,8,16,13,20,23,27,13,0,130,7,4,3,3,11,0,0,0,0,28
50605113927,42,15,18,23,12,4,0,0,0,120,5,0,3,7,8,8,0,0,0,28,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,4,5,0,5,10,8,8,3,0,0,36,6,0,0,3,0,0,0,0,0,9,51,16,23,37,19,5,9,0,0,170,35,11,13,14,12,10,4,0,0,94,4,8,3,8,4,6,0,4,0,34,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,8,3,15,6,6,0,3,0,44,0,0,0,3,0,0,0,0,0,11,36,18,12,37,18,14,6,3,0,146,82,29,29,40,27,11,0,0,0,210,5,8,8,19,6,7,0,4,0,62,0,0,0,4,0,0,4,0,0,10,0,0,0,5,0,0,5,0,0,11,4,8,8,27,10,7,10,3,0,84,11,0,0,12,0,0,0,0,0,21
50605113928,52,30,30,47,25,17,8,4,0,203,3,8,7,9,10,9,9,5,0,59,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,6,5,8,6,10,10,10,11,8,0,68,3,0,9,0,3,3,0,0,0,15,65,36,40,51,41,29,25,9,0,295,63,33,23,39,30,21,10,9,0,234,6,3,12,8,10,7,12,4,0,66,0,0,0,5,0,4,0,3,0,16,0,0,0,0,3,4,0,0,0,12,6,13,12,17,15,17,16,9,0,99,3,4,3,5,3,3,0,0,0,23,69,46,40,58,49,41,30,12,0,356,114,65,55,79,58,41,24,12,0,444,9,15,17,18,23,16,17,7,0,129,0,0,0,4,0,4,9,4,0,30,0,0,3,3,3,4,0,0,0,14,9,17,23,25,25,24,29,12,0,170,13,4,8,5,9,6,0,0,0,44
50605113929,42,15,22,22,19,9,4,0,0,131,7,3,3,11,7,3,5,3,0,37,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,10,6,11,3,4,4,0,47,0,0,0,0,0,0,0,0,0,0,43,16,26,31,30,11,6,3,0,179,35,18,16,24,17,10,4,0,0,133,0,7,5,9,9,6,3,0,0,36,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,7,6,8,7,10,0,3,0,50,5,0,0,0,0,0,0,0,0,6,38,27,26,37,27,23,7,4,0,186,77,31,36,46,35,18,6,0,0,256,9,13,9,13,12,7,4,3,0,73,0,0,0,3,5,5,0,3,0,19,0,0,0,0,0,0,0,3,0,10,8,16,13,14,13,13,6,10,0,94,5,0,0,5,0,0,0,0,0,10
50605113930,0,0,0,0,0,4,15,17,4,37,0,0,0,0,0,3,13,21,4,45,0,0,0,0,0,0,12,8,7,28,0,0,0,0,0,0,6,11,4,22,0,0,0,0,0,3,28,42,18,92,0,0,0,0,0,0,0,4,0,5,0,0,0,4,4,6,45,61,23,146,0,0,0,0,0,5,23,21,3,50,0,0,0,0,0,6,27,28,10,70,0,0,0,0,0,6,13,17,9,41,0,0,0,0,0,7,5,12,7,31,0,0,0,0,3,13,47,59,22,140,0,0,0,0,0,0,3,12,0,13,0,0,0,0,3,15,80,87,24,203,0,0,0,3,0,5,39,35,8,93,0,0,0,0,0,9,44,46,16,115,0,0,0,0,0,6,26,26,13,71,0,0,0,0,0,9,11,28,8,54,0,0,0,0,5,17,83,100,38,235,0,0,0,0,0,0,3,15,0,18
50605113931,36,18,19,15,12,15,4,0,0,113,4,0,8,3,0,3,0,0,0,25,0,0,0,5,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,6,4,0,9,10,0,8,6,0,0,37,0,0,4,0,0,0,0,0,0,9,40,20,27,28,19,23,8,0,0,165,24,10,27,19,8,10,5,0,0,107,0,0,10,3,5,3,0,3,0,31,0,0,3,0,3,0,0,3,0,11,0,0,0,0,4,3,0,0,0,5,3,4,17,3,6,8,7,3,0,51,7,0,4,0,0,3,0,0,0,11,38,21,40,20,19,18,7,4,0,165,57,27,41,33,24,29,6,0,0,225,3,5,13,5,8,9,9,3,0,53,0,3,4,5,5,4,0,6,0,25,0,0,0,0,4,3,0,0,0,11,10,5,19,12,12,14,9,7,0,91,10,0,5,0,0,3,0,0,0,22
50605114001,36,17,9,20,22,21,17,5,0,154,4,0,0,0,3,7,18,3,0,37,0,0,0,0,3,0,8,0,0,16,0,0,0,0,0,0,3,0,0,8,4,0,0,0,7,12,29,4,3,58,3,0,0,0,3,5,3,0,0,16,46,21,8,23,33,32,49,12,3,233,31,15,12,20,24,15,19,8,0,143,0,3,0,0,0,10,21,3,4,48,0,0,0,0,0,8,7,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,18,27,3,4,70,5,0,0,0,0,6,0,0,0,16,35,20,13,29,29,38,46,10,4,232,70,39,20,38,48,37,35,15,0,299,6,3,4,0,0,20,37,4,9,87,0,0,0,0,4,9,14,4,0,31,0,0,0,0,0,0,3,0,0,9,6,9,7,4,7,29,54,6,8,127,10,3,0,3,7,6,3,4,0,33
50605114002,29,20,24,16,21,9,8,3,0,133,0,3,9,3,8,9,3,3,0,36,0,4,0,0,3,6,0,3,0,14,0,0,0,0,0,0,0,0,0,10,4,8,8,3,10,14,10,7,7,58,3,0,3,0,0,4,0,0,0,11,39,33,28,22,29,23,20,4,10,204,19,13,20,11,12,10,12,3,0,93,0,5,5,9,11,11,11,4,6,51,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,5,7,9,10,10,11,3,4,71,0,0,4,0,0,0,0,0,0,7,22,20,28,19,21,17,21,11,4,168,51,35,37,27,37,18,21,9,0,226,0,7,8,16,13,17,15,3,9,93,0,4,3,0,4,3,3,3,0,31,0,0,0,0,0,4,3,3,3,13,7,12,13,16,17,22,19,11,15,126,4,0,5,0,3,4,0,0,0,24
50605114003,32,13,17,14,15,14,4,3,0,117,0,5,6,9,5,6,9,0,0,36,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,5,0,0,7,0,5,6,6,8,9,9,0,0,44,0,4,0,0,5,4,0,0,0,16,38,23,24,19,32,20,17,4,4,180,28,10,23,11,24,9,8,6,0,123,3,4,5,6,3,7,0,4,0,31,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,4,8,6,9,11,6,3,0,44,4,3,0,0,4,0,0,0,0,16,41,14,31,16,34,25,17,8,0,189,63,24,38,26,34,24,18,3,0,240,3,5,6,10,12,9,7,0,0,64,0,0,0,0,4,5,3,5,0,15,0,0,0,0,4,0,8,0,0,9,3,5,9,9,18,21,11,11,0,87,10,13,3,0,8,5,0,0,0,36
50605114004,36,19,12,14,19,6,0,0,0,104,6,5,3,5,3,4,7,0,0,34,0,5,3,0,0,4,0,5,0,18,0,0,0,0,0,0,5,0,0,4,6,6,9,7,4,7,10,11,0,55,0,0,0,0,0,0,0,0,0,4,42,22,15,23,26,9,12,13,0,163,30,9,18,14,13,7,5,0,0,99,0,4,3,3,5,12,3,4,0,39,0,0,0,3,0,0,4,0,3,8,0,0,0,0,0,0,3,0,0,3,0,4,3,8,7,15,13,3,0,54,0,5,0,0,3,0,0,0,0,12,33,19,21,26,21,24,19,11,3,172,66,32,26,29,27,8,14,5,0,209,7,3,8,12,9,13,11,3,0,72,0,5,3,3,0,4,4,7,3,28,0,0,0,0,0,0,7,3,0,15,7,8,14,16,15,20,17,14,0,110,0,8,0,0,4,0,0,4,0,20
50605114005,36,17,25,16,20,13,7,3,3,132,9,0,0,3,0,10,8,0,0,39,0,0,0,0,0,0,8,4,0,16,0,0,0,0,0,0,0,0,0,9,9,0,6,5,3,11,20,10,0,56,0,0,0,3,0,3,0,0,0,6,42,18,28,20,22,22,28,11,4,194,30,15,28,10,10,15,11,0,0,125,0,3,4,3,6,7,11,4,5,50,0,0,0,0,0,5,3,0,0,16,0,0,0,0,0,0,3,3,0,8,0,3,6,3,6,11,21,8,4,70,5,3,5,3,3,0,0,0,0,19,37,22,40,18,21,28,33,12,7,212,61,27,55,23,35,25,21,7,3,256,7,5,6,7,10,15,24,9,5,88,0,5,4,0,0,6,11,3,0,30,0,0,0,0,0,0,6,3,0,15,7,8,9,7,8,21,38,19,9,125,4,8,5,8,5,3,0,0,0,27
50605114006,31,18,10,18,10,17,13,14,0,135,0,5,0,9,6,12,15,12,4,57,0,0,0,0,0,4,7,8,11,19,0,0,0,0,0,0,3,0,5,6,3,10,0,9,4,14,23,16,12,89,0,0,3,0,0,0,3,3,7,22,34,28,19,25,19,34,37,35,21,245,18,19,7,21,17,28,20,22,7,148,8,0,8,6,6,8,20,19,6,74,0,0,0,0,7,3,10,14,0,34,0,0,0,0,0,4,6,0,0,14,8,0,8,6,16,14,33,28,10,120,5,0,0,0,0,3,7,7,9,26,29,25,17,28,29,39,59,55,24,297,47,36,25,37,25,38,34,37,4,280,10,5,9,7,9,19,35,30,10,133,0,0,0,0,7,4,14,17,10,53,0,0,0,0,0,4,5,0,9,21,6,12,11,13,18,23,55,46,23,203,6,0,3,0,3,4,10,10,11,51
50605114007,30,16,9,15,21,10,11,4,3,113,0,0,6,0,11,4,3,7,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,3,0,10,4,12,9,0,43,0,0,0,6,0,5,0,0,0,13,36,16,11,17,35,13,25,16,3,173,37,7,8,15,21,15,7,5,6,119,7,4,11,4,6,4,6,0,3,40,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,3,7,4,11,4,6,5,7,4,9,63,3,0,0,3,3,0,0,0,0,13,46,14,18,26,26,19,16,13,9,194,67,23,21,32,36,21,15,7,11,236,12,4,9,3,16,6,12,8,3,75,0,0,3,0,4,0,0,5,0,18,0,0,0,0,0,0,6,3,0,15,12,4,11,3,19,11,21,15,9,105,10,3,0,10,3,5,4,3,0,22
50605114008,27,12,9,16,15,7,12,6,0,104,3,4,5,6,8,5,3,3,0,39,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,5,0,0,5,4,4,5,8,6,11,9,8,3,56,0,0,0,0,0,0,0,0,0,9,30,17,14,32,26,19,20,16,6,171,30,10,12,18,14,14,13,4,3,108,5,3,7,8,7,8,7,8,0,51,0,0,0,0,0,0,9,5,4,18,0,0,0,0,0,4,0,0,0,9,5,3,9,8,11,9,17,10,10,73,0,0,0,0,0,0,0,0,0,6,35,15,14,23,28,21,24,19,6,192,57,18,26,38,27,19,19,7,3,216,8,10,7,7,18,15,6,12,3,91,0,0,0,0,5,0,8,4,5,28,0,0,0,0,0,4,3,0,0,11,10,10,7,13,20,21,26,21,8,127,7,0,0,3,0,0,0,0,0,15
50605114009,42,25,11,22,33,22,16,10,0,182,7,6,5,0,0,8,12,8,0,41,0,0,0,0,4,4,6,3,0,17,0,0,0,0,0,3,3,0,0,6,7,6,3,5,6,13,10,11,0,62,0,4,0,0,0,0,0,0,0,9,55,34,22,25,36,36,32,17,0,259,46,29,13,22,31,24,15,4,0,194,0,4,4,3,7,8,10,5,0,51,0,0,5,0,0,0,4,8,0,20,0,0,0,0,0,0,0,0,0,0,4,7,5,6,11,11,14,10,0,73,5,0,0,0,0,5,0,0,0,12,55,41,20,29,42,41,29,15,0,279,94,49,26,44,66,57,29,12,0,377,10,15,11,8,11,18,20,10,0,97,0,3,5,0,3,5,6,5,0,37,0,0,0,0,0,0,3,0,0,11,10,19,18,4,20,26,33,18,0,139,5,8,0,0,0,0,0,0,0,21
50605114010,20,12,10,14,13,27,12,8,0,121,0,0,4,4,7,3,3,10,0,30,0,0,0,0,3,0,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,8,12,3,44,0,0,0,0,3,6,0,0,0,9,21,17,11,15,24,38,23,21,3,177,41,18,7,14,23,24,10,0,3,141,4,0,0,3,4,11,14,10,0,44,0,0,0,0,0,0,6,5,0,11,0,0,0,0,0,0,5,0,0,5,4,0,0,6,7,9,22,9,3,58,0,0,0,4,0,0,3,3,0,8,41,18,7,22,31,35,30,20,10,208,61,24,20,30,35,56,26,10,3,266,0,0,4,8,13,15,17,17,7,68,0,0,0,5,3,4,6,8,5,23,0,0,0,0,0,0,5,4,0,7,0,0,3,13,13,12,29,23,6,107,6,0,0,4,3,5,3,4,0,18
50605114011,11,9,5,0,11,9,0,3,0,56,0,4,0,4,5,6,3,6,0,27,0,0,0,0,0,0,5,5,0,13,0,0,0,0,0,0,0,0,0,4,0,6,0,4,5,13,10,11,5,45,0,0,0,0,0,0,0,0,0,7,11,13,11,6,17,19,8,11,5,110,16,13,4,9,17,15,3,6,0,75,4,0,3,0,4,4,5,8,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4,4,10,3,0,29,0,0,0,0,0,0,0,0,0,3,17,16,8,12,20,16,15,11,0,114,25,27,11,12,32,26,7,10,0,134,3,3,6,5,3,10,5,11,4,55,0,0,0,0,0,0,4,3,4,19,0,0,0,0,0,4,0,0,0,5,3,3,6,7,3,14,17,15,0,73,0,0,0,0,0,0,0,0,0,9
50605114012,27,16,9,15,19,21,18,6,6,143,3,5,6,0,5,10,3,7,0,48,0,0,0,3,0,3,4,4,0,11,0,0,0,0,0,0,0,4,0,8,3,5,6,6,7,16,11,13,0,65,0,0,0,5,0,0,0,0,0,3,30,24,19,29,27,34,25,20,12,221,25,15,18,14,20,11,11,3,0,119,6,3,7,9,10,10,14,9,7,60,0,3,0,0,0,0,3,7,0,11,0,0,0,0,0,0,6,0,5,12,6,4,7,8,6,11,24,7,9,81,6,0,0,0,0,0,0,0,0,8,30,19,25,27,29,24,39,13,7,209,56,30,24,33,46,28,23,16,10,266,7,6,7,15,7,23,18,16,8,100,0,3,0,3,0,4,9,8,0,22,0,0,0,0,0,0,7,3,3,21,7,10,7,19,12,27,34,21,15,147,6,0,0,6,0,4,0,4,0,15
50605114013,46,29,8,21,26,27,9,13,4,171,0,0,5,3,4,5,15,8,0,41,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,3,5,3,11,0,0,5,3,8,6,20,14,7,64,0,0,0,0,0,0,0,0,0,13,50,28,15,26,32,32,31,28,12,250,32,22,13,22,26,24,20,17,5,173,0,6,8,10,3,8,18,9,6,61,0,0,3,0,0,9,5,8,5,31,0,0,0,0,0,0,0,0,0,3,0,7,4,10,6,13,27,12,13,90,0,0,0,0,0,0,4,0,5,11,39,23,14,30,34,35,48,26,15,277,78,47,19,43,52,51,31,23,9,350,0,4,5,11,8,12,31,16,8,105,0,0,3,0,5,8,7,10,7,40,0,0,0,0,0,0,3,5,3,12,0,4,8,11,13,20,46,30,14,152,6,0,0,5,0,0,3,0,3,22
50605114014,23,14,7,12,21,16,11,5,0,112,0,3,3,3,10,5,4,7,0,35,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,6,7,6,5,44,0,0,0,0,0,0,4,0,0,5,24,19,8,22,30,25,19,16,0,159,24,12,4,16,20,17,11,10,0,111,0,5,0,4,11,0,4,3,3,32,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,6,0,8,0,4,0,4,15,8,10,6,8,50,0,0,0,0,0,0,0,0,0,3,24,15,11,20,36,22,21,19,7,167,43,26,11,32,38,34,24,13,3,217,0,5,0,4,19,3,13,11,3,71,0,0,0,0,6,8,6,0,0,20,0,0,0,0,0,0,0,5,4,11,3,9,3,4,24,13,14,13,8,99,0,0,0,0,0,0,4,4,0,11
50605114015,30,26,23,12,33,31,9,3,0,162,3,0,3,4,4,9,5,7,0,44,0,0,0,0,0,4,5,5,0,15,0,0,0,0,0,0,7,0,0,9,3,0,5,4,8,12,19,17,3,74,0,0,0,0,0,0,0,0,0,3,38,23,20,18,38,40,32,19,3,236,38,24,10,17,31,28,15,0,3,165,3,8,5,4,12,6,10,4,0,61,0,0,0,0,3,5,3,5,0,19,0,0,0,0,0,0,3,0,0,9,7,8,5,5,13,11,17,16,5,84,0,4,3,0,0,0,3,0,0,15,46,36,20,25,39,46,30,22,4,264,70,46,30,26,55,58,24,5,3,327,14,12,9,8,16,17,16,15,5,105,0,0,0,0,0,3,8,12,0,36,0,0,0,0,0,0,14,5,0,17,9,12,8,9,16,25,34,31,4,154,0,4,3,4,5,0,4,0,0,19
50605114016,93,31,44,35,31,25,12,0,0,268,0,0,8,15,10,18,6,9,0,73,0,0,0,5,0,5,3,0,0,18,0,0,0,0,0,0,0,3,0,6,3,0,14,19,10,24,12,13,5,93,5,0,0,5,4,6,3,0,0,23,99,40,57,55,45,48,22,15,5,385,74,35,46,41,37,31,11,3,0,272,6,4,18,15,10,12,14,4,0,85,0,4,5,0,6,0,0,0,4,25,0,0,0,0,0,6,4,3,0,8,8,7,24,16,14,21,19,11,7,118,4,7,8,0,3,6,0,0,0,22,87,42,71,59,53,53,28,10,3,418,160,60,89,72,72,49,17,0,0,540,6,12,28,27,18,31,17,11,5,154,4,4,7,4,11,7,8,3,5,41,0,0,0,0,0,11,3,9,0,19,12,10,30,32,24,49,26,20,5,213,12,12,10,5,6,6,3,0,0,48
50605114017,26,22,26,11,14,17,7,0,0,129,0,4,4,6,4,10,0,3,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,5,0,7,0,4,4,4,7,12,4,6,3,45,0,0,0,0,3,0,0,0,0,7,30,26,31,20,25,25,12,9,5,183,30,23,14,18,21,19,12,5,0,133,0,4,4,8,8,14,0,0,0,37,0,4,0,0,0,6,0,0,0,16,0,0,0,0,0,4,0,0,0,7,0,7,9,8,9,19,3,0,0,60,0,0,3,4,0,0,0,0,0,11,32,31,25,33,28,35,11,3,0,201,59,44,37,29,32,34,15,8,0,261,4,8,6,13,11,19,0,3,0,71,0,4,0,0,4,6,0,0,0,18,0,0,0,0,0,4,3,3,0,9,3,13,9,10,14,29,9,8,3,98,5,0,3,3,5,0,0,0,0,19
50605114018,33,24,6,16,18,19,9,4,0,124,8,6,0,0,7,5,10,3,0,39,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0,0,4,0,0,3,10,0,0,6,7,6,17,7,0,49,0,3,0,0,3,0,0,0,0,12,37,28,11,19,23,30,25,16,0,191,27,18,6,18,17,26,14,3,0,133,0,0,4,4,4,5,13,3,0,43,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,5,12,6,0,53,0,0,0,0,0,0,3,0,0,10,23,19,13,24,30,34,28,9,3,200,54,37,14,34,36,50,23,7,6,261,8,5,7,7,14,13,24,8,0,82,0,0,0,0,3,6,3,5,0,22,0,0,0,0,0,0,4,0,0,3,10,4,7,11,17,17,29,16,0,104,0,0,0,4,3,3,3,3,0,18
