SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
506071146,12,17,18,0,4,0,51,0,0,0,0,0,0,5,7,3,3,0,0,0,15,3,3,5,0,0,0,15,7,5,9,0,0,0,23,13,6,5,0,0,0,22,12,12,10,0,0,4,39,10,20,5,0,6,0,42,9,16,5,0,0,0,36,11,16,10,0,5,0,46,19,14,10,0,0,0,45,36,43,21,4,0,0,102,7,26,10,3,0,0,45,18,22,8,3,3,0,54,22,47,16,3,0,0,95,43,125,36,5,10,0,224,23,60,33,5,11,0,130,17,60,26,0,5,0,115,29,28,22,5,9,0,87,304,524,251,32,62,10,1188
506071147,27,24,19,3,3,6,79,5,3,0,0,0,0,13,8,4,0,0,0,0,18,5,6,5,3,0,0,18,13,5,9,0,3,0,30,9,11,9,0,0,0,28,17,15,14,0,3,0,49,21,7,9,0,4,0,42,23,17,17,7,0,0,67,25,19,11,5,4,0,66,21,10,9,6,4,0,48,41,37,22,3,0,0,110,11,21,5,3,3,0,46,17,31,9,9,0,0,71,43,57,15,0,6,0,124,63,117,29,8,5,3,223,47,100,30,5,3,0,186,47,109,36,6,9,0,202,25,31,11,0,5,5,70,474,623,259,58,57,23,1499
507011148,27,43,14,5,3,0,93,10,7,7,0,0,0,18,14,3,8,0,0,0,32,11,16,15,0,5,0,41,17,20,15,3,0,0,57,22,28,18,10,0,0,75,35,42,28,4,5,3,112,46,83,40,18,14,3,202,74,144,38,15,8,0,281,106,170,45,12,20,3,361,84,186,30,20,11,4,333,128,326,62,20,15,3,566,65,167,41,11,5,0,284,32,116,22,4,3,0,188,81,198,60,9,19,0,366,73,190,87,11,5,0,370,24,60,28,3,5,0,120,17,43,16,0,0,0,82,35,76,27,3,11,6,156,904,1916,605,150,135,27,3741
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,13,11,10,3,0,0,38,0,0,0,0,0,0,3,8,5,8,0,0,0,15,7,0,3,0,0,0,8,4,6,7,0,0,0,19,16,6,11,10,10,0,44,10,23,8,3,0,0,51,14,19,8,4,6,0,45,14,33,14,3,6,5,78,20,44,15,3,0,0,87,24,52,18,3,6,0,111,32,76,34,8,7,0,152,21,48,11,0,0,0,76,16,42,6,3,0,0,75,30,94,24,11,3,0,157,46,107,36,0,3,0,188,16,34,19,0,0,0,68,3,23,9,0,6,0,44,31,30,29,5,8,0,101,328,653,257,61,54,10,1375
507011153,16,11,3,3,3,0,34,5,0,4,0,0,0,11,3,6,4,0,0,0,11,5,0,7,4,9,0,21,10,8,9,3,3,0,29,11,9,12,5,11,0,45,13,22,6,5,7,0,54,23,26,8,7,8,0,75,30,34,15,8,12,0,109,53,54,9,10,6,0,137,31,40,7,9,8,0,94,37,60,21,8,5,0,138,21,32,12,6,0,0,71,14,27,3,0,5,0,46,14,35,15,3,3,0,73,28,34,15,3,3,0,86,11,7,0,6,0,0,29,3,5,3,0,0,0,13,11,14,8,5,8,4,41,339,422,160,85,92,15,1115
507011154,14,3,7,0,10,5,40,5,0,0,0,0,0,9,4,3,0,3,3,0,11,8,3,3,3,6,0,22,5,13,8,3,3,4,38,14,9,0,9,9,0,39,24,14,9,7,7,0,65,32,19,14,15,15,4,95,41,38,8,14,8,3,108,49,55,8,5,7,0,130,26,49,14,9,5,0,102,42,73,15,8,8,0,150,16,34,8,11,4,0,77,10,24,3,0,4,0,38,18,36,13,5,3,0,77,24,39,9,6,4,0,88,12,9,4,0,0,0,25,0,9,0,0,0,0,8,20,14,5,8,10,3,60,372,446,127,111,110,17,1184
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,7,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,8,0,4,0,0,0,0,7,4,0,0,0,0,0,4,5,5,3,0,0,0,13,8,4,3,0,0,0,8,9,7,7,0,0,0,21,8,0,4,0,0,0,11,7,5,0,0,0,0,14,14,9,7,4,0,0,34,13,0,0,0,0,0,16,5,7,6,0,0,3,18,13,14,8,0,0,0,32,44,55,21,0,0,0,122,22,28,13,0,0,0,63,22,28,16,0,0,0,67,13,7,10,0,0,0,35,194,177,110,10,15,7,502
507011159,21,12,8,0,9,0,53,6,3,0,0,0,0,18,6,4,4,0,3,0,21,12,4,5,3,8,0,34,18,8,17,0,9,0,51,22,18,14,0,4,0,61,33,22,20,3,6,5,95,42,40,23,6,10,5,132,56,56,19,12,10,0,151,61,71,25,12,13,0,174,41,58,19,6,10,0,125,50,87,32,11,9,0,184,18,37,7,7,9,5,79,17,24,8,0,0,0,51,22,22,14,8,3,0,72,28,40,17,8,9,0,96,4,14,4,0,0,0,26,12,13,0,5,0,0,25,22,30,15,9,12,7,94,493,560,254,90,112,27,1536
507011160,19,7,3,4,0,0,36,7,0,4,0,6,0,14,6,0,3,0,0,0,14,10,7,7,0,0,0,23,14,15,3,0,4,0,38,17,4,11,3,11,0,46,22,20,18,7,6,0,61,24,22,13,14,7,0,89,33,42,13,10,11,0,111,36,45,16,12,14,0,126,27,46,5,7,7,0,99,43,75,25,4,7,4,149,21,40,9,0,4,0,78,14,25,6,0,0,0,45,24,45,8,0,4,0,90,36,59,16,0,0,0,121,8,21,5,0,0,0,39,8,3,0,0,0,0,17,20,22,6,5,5,3,61,379,502,191,79,98,13,1254
507011161,27,26,11,5,3,0,76,0,6,0,0,0,0,3,8,5,3,0,5,0,25,4,10,9,0,0,0,23,13,15,7,6,4,0,43,20,21,15,7,7,0,66,32,44,21,16,5,0,119,44,70,20,21,15,0,161,69,98,23,16,11,0,217,83,165,38,16,14,4,314,75,153,28,13,13,0,275,96,243,59,20,15,5,447,54,133,26,6,4,0,219,38,104,28,4,3,0,178,55,157,40,16,6,0,272,49,134,40,11,8,0,242,22,29,13,4,0,0,70,15,35,3,0,0,0,60,41,54,26,5,10,4,141,732,1507,407,157,119,24,2941
507011163,14,3,0,4,5,0,31,9,0,0,0,0,0,17,8,5,3,0,3,0,13,6,5,5,4,0,0,20,6,4,4,3,6,0,27,12,14,9,4,4,3,51,14,20,11,6,4,0,53,25,27,14,13,9,0,86,46,50,13,9,14,0,122,44,75,24,10,3,0,152,36,49,12,5,4,0,111,38,93,21,10,12,0,174,21,29,0,0,0,0,55,11,24,6,6,0,0,44,26,47,12,4,0,0,85,28,37,17,10,0,4,97,14,10,8,0,0,0,33,8,7,0,4,0,0,22,9,31,18,4,5,0,56,377,528,180,89,65,8,1247
507011259,5,12,5,3,0,0,25,5,0,0,0,5,0,12,4,5,0,0,0,0,9,11,6,3,0,0,0,17,11,13,6,4,0,0,27,15,14,3,0,7,0,37,16,15,12,7,7,0,59,27,27,14,4,3,3,76,37,44,12,8,6,0,108,52,69,20,19,9,0,173,53,82,11,10,4,4,161,69,115,29,13,9,0,242,35,62,21,8,3,0,122,25,57,10,0,4,0,96,41,101,23,6,8,4,189,40,87,38,13,5,0,175,17,30,11,3,3,0,64,11,24,5,0,0,0,37,16,36,18,6,8,0,77,492,783,244,101,64,16,1693
507011260,10,0,10,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,0,0,0,0,0,5,3,5,0,0,0,0,9,3,3,0,0,0,0,5,3,9,3,0,0,0,14,6,9,3,0,0,0,10,0,10,4,0,0,0,20,0,9,3,0,0,0,16,15,5,0,0,3,0,26,13,12,11,0,0,0,38,11,6,4,0,0,0,30,3,4,5,4,0,0,15,8,16,15,0,0,0,39,4,25,21,0,3,0,51,5,5,4,0,0,0,17,3,9,3,0,0,0,15,0,8,13,0,0,0,23,103,140,93,7,10,0,354
507021164,12,3,5,0,0,0,22,7,0,0,0,0,0,8,3,0,0,3,0,0,13,0,3,0,0,0,0,7,5,4,6,0,0,0,15,0,0,4,0,4,0,12,11,7,0,0,0,0,23,10,6,6,0,5,0,26,15,9,4,0,4,0,25,8,9,10,0,0,0,30,11,13,4,0,0,0,25,12,27,17,3,4,0,58,11,12,5,3,0,0,31,7,20,9,0,0,0,34,15,31,0,7,5,0,59,27,87,23,3,4,0,145,20,72,23,3,0,0,129,20,72,30,3,4,0,129,17,22,6,9,3,0,53,210,403,165,43,32,3,852
507021165,27,13,14,0,3,3,65,7,0,5,0,0,0,13,5,5,8,4,0,0,18,5,6,0,3,3,0,18,13,5,0,0,0,0,21,11,3,3,6,5,0,35,26,17,5,0,0,0,53,36,13,9,3,0,0,63,21,22,6,0,4,0,55,31,19,4,8,3,0,67,25,36,6,4,5,0,78,48,61,23,5,10,0,151,37,39,6,6,0,0,89,27,30,3,4,0,0,68,45,86,15,7,10,3,170,70,133,40,12,15,0,274,35,53,17,3,0,0,112,51,40,22,0,3,0,113,36,37,10,7,0,0,91,551,629,202,89,75,9,1557
507021166,26,15,8,5,9,0,64,11,0,3,0,0,0,14,14,3,5,0,9,0,31,9,3,3,0,3,0,24,12,7,8,0,4,5,36,10,13,14,9,3,0,52,18,24,11,4,10,0,64,23,32,12,7,0,0,78,31,41,10,6,11,0,95,38,64,20,7,9,0,140,36,63,12,5,3,0,122,57,112,27,22,8,0,225,30,56,9,4,3,0,103,34,39,6,3,3,0,87,59,76,18,6,10,0,177,64,147,27,12,9,0,261,26,43,9,3,0,0,83,27,35,6,4,0,0,65,29,41,10,5,10,0,90,550,815,234,95,128,11,1826
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,10,21,12,0,0,0,44,11,0,4,0,0,0,13,11,3,0,0,0,0,26,4,9,0,0,3,0,19,13,18,6,4,3,0,46,22,28,15,8,4,0,74,31,54,14,11,8,0,108,70,122,27,17,19,3,258,77,196,33,21,12,4,341,92,277,44,19,13,3,449,70,208,37,17,12,0,352,100,246,56,25,10,9,444,64,99,31,7,3,4,209,23,69,13,12,3,0,122,56,111,28,9,11,0,214,44,73,23,5,3,0,151,9,28,9,0,4,0,48,10,26,8,0,0,0,46,30,83,22,15,7,3,161,741,1674,373,169,128,26,3115
507031170,12,3,0,4,4,3,28,0,0,0,0,4,0,6,8,5,0,0,0,3,24,3,3,3,0,0,0,17,12,5,3,6,4,3,38,27,13,11,3,11,0,77,34,37,8,9,18,0,106,41,61,23,12,13,0,150,38,57,8,4,10,0,122,29,61,19,13,7,0,131,26,25,11,3,4,0,69,16,25,9,4,3,0,58,6,12,0,0,3,0,23,4,6,4,0,0,0,14,5,9,3,0,0,0,14,6,4,4,0,0,0,23,0,4,0,0,0,0,4,0,4,0,0,3,0,8,17,9,3,0,9,0,44,282,351,129,72,92,16,944
507031172,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
507031174,12,9,3,7,7,0,44,9,0,3,0,0,0,12,18,0,7,5,13,0,37,15,7,3,7,4,0,35,16,17,13,0,7,0,49,37,26,15,4,21,0,114,41,56,28,19,26,0,172,57,88,26,28,14,3,217,45,72,28,21,7,0,181,58,64,17,6,14,0,172,37,49,11,6,10,0,111,24,40,16,6,0,0,91,9,17,10,0,0,0,40,7,9,0,5,5,0,20,9,18,13,3,0,0,39,12,11,8,0,4,0,41,6,3,0,0,0,0,19,0,4,4,0,0,0,5,14,25,10,10,18,0,75,427,525,215,131,161,13,1476
507031261,9,9,11,0,0,0,29,3,5,0,0,0,0,3,8,0,3,0,0,0,11,4,4,4,0,0,0,7,6,10,3,4,0,0,13,7,6,6,0,0,0,20,11,18,3,0,3,0,36,23,26,10,9,6,0,77,27,57,9,11,3,0,109,54,80,12,13,14,0,166,47,81,10,12,3,0,166,64,118,28,10,6,0,228,33,77,12,0,0,0,128,14,48,9,3,0,0,74,39,90,18,3,0,0,153,37,76,25,4,0,0,143,18,24,11,0,0,0,51,8,11,9,0,0,0,27,19,31,10,0,3,0,59,419,776,183,75,50,10,1512
507041175,23,23,8,7,3,0,68,3,3,0,0,0,0,14,3,0,3,0,0,0,5,8,3,3,0,0,0,12,9,3,3,0,0,0,19,6,5,4,0,0,0,19,3,3,15,0,4,0,31,11,14,3,5,0,0,26,13,17,3,0,0,0,34,16,11,9,3,4,0,37,8,10,3,0,6,0,27,23,42,9,3,4,0,83,7,9,0,0,0,0,22,6,25,9,0,0,0,46,24,39,9,3,3,0,78,40,116,31,13,4,0,201,21,66,29,5,0,0,118,38,99,56,3,8,5,214,17,40,15,0,5,0,74,292,535,226,44,43,8,1143
507041176,10,11,8,3,0,0,18,0,0,0,0,0,0,7,3,3,0,0,0,0,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,5,0,0,0,18,4,6,4,0,0,0,10,0,3,5,0,3,0,16,0,7,4,0,0,0,18,3,9,3,0,0,0,17,8,16,4,0,0,0,31,5,20,6,3,4,0,35,0,10,4,0,0,0,18,3,13,0,0,0,0,22,11,17,3,0,0,0,34,6,60,17,0,6,0,91,0,14,6,0,0,0,26,0,11,5,0,0,0,16,0,9,6,0,5,0,20,63,213,92,16,28,3,413
507041177,20,5,12,0,4,0,42,6,0,3,0,3,0,18,7,4,6,0,6,0,24,4,5,3,0,0,0,18,17,11,7,4,8,0,40,14,16,3,5,7,0,40,24,18,3,5,8,0,67,31,24,10,3,4,0,66,42,24,4,10,7,0,82,27,44,9,11,5,0,101,28,45,12,5,3,0,106,57,97,24,17,7,0,197,28,57,13,0,3,0,100,24,46,12,5,8,0,93,44,103,19,13,4,0,180,43,162,36,10,4,0,262,22,77,16,7,4,0,127,24,58,29,0,5,0,123,24,53,26,5,9,3,114,496,843,237,107,104,10,1799
507041178,25,19,16,5,5,0,74,0,3,0,0,0,0,7,9,3,10,0,0,0,20,8,0,5,0,0,0,16,5,7,7,0,3,0,13,10,11,8,5,3,0,36,13,16,13,0,10,0,56,12,25,12,4,0,0,50,11,17,7,7,0,0,49,20,31,8,4,9,0,69,15,28,8,0,0,0,54,28,48,26,0,10,0,117,24,28,16,5,0,0,73,14,46,13,8,3,4,83,28,74,16,0,3,0,124,62,203,53,5,15,3,340,41,100,46,4,5,0,194,47,108,34,5,4,0,200,31,46,22,5,6,3,107,396,814,324,55,74,11,1678
507041179,15,15,12,0,5,0,46,3,0,0,0,5,0,8,0,0,8,0,3,0,13,8,3,5,0,0,0,21,8,5,3,0,0,0,19,10,5,0,0,0,0,27,15,15,7,0,3,0,35,11,16,10,0,3,0,35,5,22,4,0,0,0,34,9,15,14,0,0,0,44,9,17,11,6,0,0,40,9,46,16,0,3,0,75,3,22,13,4,0,0,46,12,32,6,3,4,0,48,14,60,12,4,0,0,95,27,84,19,0,11,0,145,7,29,5,0,0,0,40,6,23,9,0,0,0,39,5,12,13,4,0,0,42,174,419,172,33,37,8,840
507041180,21,19,16,0,3,0,59,8,0,5,0,0,0,17,12,9,8,5,0,0,26,11,5,6,0,3,0,23,13,6,7,0,5,6,38,17,11,10,0,5,0,43,16,19,21,0,7,0,67,8,29,11,3,3,0,62,13,25,12,0,6,0,67,20,35,23,0,0,0,91,21,41,9,3,4,0,77,43,91,24,6,9,0,174,21,63,7,0,0,0,90,10,56,16,7,0,0,89,19,116,26,0,3,0,166,26,116,31,0,4,0,186,12,34,8,5,0,0,63,8,26,11,0,6,0,54,22,31,19,0,0,0,75,325,735,281,44,64,5,1450
507041181,28,22,22,3,4,4,83,0,0,4,4,8,0,18,5,7,6,0,0,0,24,9,11,10,0,0,0,34,12,5,6,6,3,0,33,15,12,9,0,5,0,48,27,19,17,6,6,0,72,19,31,23,7,8,0,89,24,39,12,8,15,0,94,31,47,19,7,3,0,109,32,34,15,3,3,0,88,41,87,29,8,8,0,179,29,55,12,4,0,0,108,13,70,10,3,0,0,104,22,115,28,11,5,0,188,64,261,70,14,7,3,423,28,146,44,6,3,0,236,33,88,43,4,6,0,179,25,51,27,10,13,0,118,465,1119,409,103,108,15,2216
507041182,24,5,8,4,7,4,62,3,4,0,0,0,0,6,5,4,3,0,0,0,14,5,9,6,0,3,0,21,3,7,8,0,0,0,18,16,13,13,5,4,0,49,16,17,17,4,7,0,58,17,22,12,3,4,0,56,16,18,17,7,6,0,73,18,27,12,6,6,0,73,16,35,10,0,4,0,62,48,56,29,5,9,0,152,16,33,10,0,0,0,64,19,43,10,3,3,0,79,33,61,16,0,9,0,119,42,79,28,0,10,0,164,6,23,14,0,0,0,47,14,19,11,0,4,0,44,22,19,16,7,4,0,65,351,496,245,44,77,22,1228
507041183,4,4,7,0,0,0,11,0,0,0,0,0,0,4,0,4,0,0,0,0,7,9,0,0,0,4,0,11,7,0,0,0,0,0,9,3,8,3,0,4,0,18,7,13,3,0,5,3,33,12,11,0,4,7,0,35,19,17,5,5,7,0,52,20,31,3,6,4,0,66,23,25,3,7,3,0,59,29,43,8,9,4,0,92,12,23,6,0,0,3,44,8,26,0,0,0,0,34,17,56,9,3,3,0,91,17,48,9,0,4,0,77,5,5,3,0,0,0,15,3,0,4,0,0,0,6,9,11,6,0,0,0,30,195,332,65,34,49,10,689
507041184,23,16,15,0,6,0,55,0,0,9,0,0,0,6,0,3,4,0,6,0,14,9,0,7,0,0,0,11,6,5,9,0,0,0,18,3,0,0,0,0,0,6,3,9,6,0,5,0,26,9,9,3,0,0,0,17,7,4,5,0,0,0,22,7,17,4,0,0,0,31,3,8,4,0,0,0,18,11,28,16,0,3,0,62,3,9,9,0,0,0,23,5,15,5,4,0,0,31,14,41,7,0,0,0,65,24,78,21,3,4,0,135,7,19,12,0,4,0,42,10,15,6,0,0,0,31,10,9,9,0,0,0,33,153,277,149,17,32,0,635
507051186,16,0,7,4,3,0,33,10,0,7,0,3,0,21,20,0,3,0,3,0,35,8,5,3,7,4,0,30,15,6,7,10,9,4,45,21,22,5,4,11,3,65,40,31,19,13,15,0,114,57,66,27,21,16,0,183,38,49,21,12,10,0,128,28,48,13,9,13,0,108,18,26,14,4,6,0,66,18,25,10,5,3,4,60,11,4,0,0,0,0,16,0,0,0,0,0,0,5,15,6,5,3,4,0,30,11,15,0,0,0,0,26,3,4,0,0,0,0,5,0,5,3,0,0,0,7,12,8,15,4,3,0,49,333,316,161,98,114,15,1024
507051187,20,3,13,5,4,0,46,9,0,0,0,4,0,16,10,5,7,4,6,0,32,9,7,5,3,0,0,24,20,16,5,3,4,0,52,27,20,14,6,6,0,77,44,59,24,11,10,5,154,51,66,28,15,18,0,179,69,99,32,17,12,0,231,55,104,45,26,22,6,257,40,88,36,14,10,5,191,63,123,60,18,3,0,272,32,47,17,4,0,0,100,10,20,13,0,3,0,49,33,44,25,11,0,5,114,31,38,23,5,4,0,96,16,19,4,3,0,0,44,8,6,0,0,0,0,16,39,36,26,9,11,7,130,587,805,388,156,114,29,2080
507051188,28,6,9,0,3,0,44,8,4,0,0,0,0,11,15,4,4,0,6,0,29,10,3,7,0,7,0,27,21,6,7,4,9,0,47,31,19,9,3,5,0,68,35,25,13,9,6,3,92,49,39,25,9,8,0,139,51,41,17,12,3,0,126,44,56,14,3,16,3,141,39,44,14,9,6,0,109,56,52,27,9,10,0,155,13,20,7,3,5,0,51,12,11,12,0,0,0,40,22,20,14,0,0,0,57,31,34,19,4,0,0,89,17,16,6,0,0,0,38,12,6,10,0,0,0,28,26,30,13,4,14,0,86,519,434,216,72,108,15,1359
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,20,5,9,3,5,0,39,10,0,0,0,0,0,13,6,6,0,0,0,0,24,11,3,3,0,3,0,14,16,6,8,0,5,0,37,14,14,14,7,7,0,51,43,32,5,7,11,0,103,39,50,13,13,9,0,124,47,57,18,10,8,0,143,40,81,20,8,6,0,157,27,52,13,8,0,0,100,34,73,33,3,6,3,159,17,30,6,0,3,0,55,8,22,10,7,6,0,46,30,46,14,6,5,0,97,26,29,23,4,6,0,90,7,16,10,0,0,0,37,5,7,3,0,0,0,14,33,26,13,4,3,0,79,440,566,219,84,64,12,1383
507051191,32,8,17,8,3,0,66,12,10,4,0,0,0,27,22,12,3,7,5,0,44,15,3,3,0,3,0,30,17,14,8,3,0,0,48,19,18,16,6,5,0,69,55,50,26,14,14,0,163,73,103,37,24,10,5,256,84,152,41,30,10,0,310,88,195,64,43,26,4,417,75,192,44,24,7,5,344,127,307,102,27,25,3,597,40,137,38,12,8,0,232,28,98,31,18,7,0,176,69,151,64,19,7,0,310,78,145,89,15,15,0,340,39,44,28,6,6,0,115,25,29,11,4,4,0,68,48,98,52,14,14,0,232,938,1758,681,268,174,23,3839
