SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
506031130,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
506031131,..,3,163,976,1180,712,734,319,61,4150,..,17,64,58,54,37,20,6,0,258,..,6,0,41,47,24,14,10,3,141,2156,..,..,..,..,..,..,..,..,2156,..,915,..,..,..,..,..,..,..,915,..,304,292,90,37,12,0,0,0,736,..,32,31,8,12,15,16,15,10,133,..,18,45,23,10,5,0,0,0,100,..,37,40,13,12,15,3,8,0,131,..,8,38,30,53,73,84,48,20,360,15,19,10,11,10,9,5,9,4,83,2167,1362,684,1244,1403,902,881,405,96,9155,..,12,282,1299,1081,751,654,209,29,4302,..,26,75,58,60,41,11,0,0,270,..,4,23,144,176,98,42,21,15,522,1966,..,..,..,..,..,..,..,..,1966,..,911,..,..,..,..,..,..,..,911,..,212,184,36,13,11,4,0,0,469,..,46,24,6,9,39,70,43,19,252,..,20,22,11,0,0,0,0,0,58
506041132,..,24,486,943,639,473,456,241,44,3306,..,73,206,132,104,54,26,11,0,599,..,3,13,36,45,38,23,17,3,179,1988,..,..,..,..,..,..,..,..,1988,..,491,..,..,..,..,..,..,..,491,..,380,292,98,74,24,5,0,0,866,..,117,109,59,35,35,41,14,8,416,..,49,116,44,28,13,6,3,0,262,..,124,209,94,68,55,24,9,0,578,..,48,128,186,154,174,143,85,20,932,18,27,29,21,15,13,7,8,4,141,2007,1326,1583,1604,1167,868,734,378,86,9764,..,68,774,923,614,462,398,157,19,3410,..,104,218,141,85,60,11,6,0,627,..,26,110,167,182,125,83,34,20,748,1794,..,..,..,..,..,..,..,..,1794,..,423,..,..,..,..,..,..,..,423,..,259,159,44,26,12,3,0,0,508,..,74,64,21,19,55,53,33,16,333,..,44,61,16,9,9,3,0,0,147
506041133,..,13,450,1361,1219,884,648,224,55,4856,..,37,155,101,87,60,21,6,0,472,..,0,15,24,44,31,16,6,5,132,2377,..,..,..,..,..,..,..,..,2377,..,898,..,..,..,..,..,..,..,898,..,527,336,73,25,7,3,0,0,979,..,79,95,33,19,21,22,4,0,279,..,39,83,21,17,14,0,0,0,174,..,30,67,36,16,15,9,0,0,184,..,19,71,74,54,62,53,30,13,379,15,13,10,18,3,9,3,6,0,86,2393,1660,1290,1744,1496,1103,788,285,80,10827,..,30,725,1538,1212,854,506,160,25,5057,..,58,171,110,97,48,16,7,3,519,..,16,79,153,189,91,31,15,9,588,2468,..,..,..,..,..,..,..,..,2468,..,864,..,..,..,..,..,..,..,864,..,357,233,39,19,11,4,0,0,662,..,73,63,15,23,51,62,35,25,344,..,19,43,9,7,3,0,0,0,84
506041134,..,14,366,702,547,514,503,294,84,3037,..,91,207,186,130,85,44,9,3,752,..,0,17,54,69,43,29,18,3,232,2082,..,..,..,..,..,..,..,..,2082,..,387,..,..,..,..,..,..,..,387,..,439,284,99,61,15,3,0,0,903,..,90,72,29,32,29,20,8,7,288,..,39,35,41,30,14,4,0,0,168,..,70,121,74,81,51,31,17,0,443,..,39,129,171,208,239,190,127,52,1167,37,29,36,34,15,10,13,4,0,188,2120,1197,1275,1398,1178,999,843,480,154,9642,..,47,567,746,551,529,401,241,48,3135,..,136,245,169,146,66,33,10,0,804,..,53,199,254,203,119,57,40,13,931,1919,..,..,..,..,..,..,..,..,1919,..,443,..,..,..,..,..,..,..,443,..,259,134,50,33,15,5,0,0,485,..,62,39,10,27,63,57,35,21,304,..,31,28,17,10,5,6,0,0,93
506041135,..,15,447,1216,1017,702,475,171,26,4072,..,59,250,148,109,59,29,0,0,660,..,7,17,40,45,19,17,5,0,141,2668,..,..,..,..,..,..,..,..,2668,..,698,..,..,..,..,..,..,..,698,..,518,279,97,31,4,0,0,0,927,..,76,61,18,19,19,21,8,5,224,..,40,45,23,10,10,7,0,0,132,..,32,58,18,16,14,8,6,0,161,..,15,82,75,88,87,59,30,13,460,27,25,23,18,15,7,3,0,0,113,2699,1485,1262,1664,1351,932,618,212,44,10263,..,40,706,1371,1012,651,391,104,9,4274,..,93,271,168,121,56,14,0,0,726,..,14,108,226,203,82,47,19,9,715,2431,..,..,..,..,..,..,..,..,2431,..,731,..,..,..,..,..,..,..,731,..,400,186,32,20,8,0,0,0,649,..,65,42,23,22,69,73,39,15,347,..,26,22,10,3,3,0,0,0,64
506041136,..,3,319,628,476,383,358,190,36,2392,..,38,127,106,79,50,27,11,0,441,..,0,9,31,34,34,12,4,0,134,1465,..,..,..,..,..,..,..,..,1465,..,340,..,..,..,..,..,..,..,340,..,324,198,74,44,13,0,0,0,649,..,51,64,32,17,18,14,14,0,212,..,22,48,30,22,7,9,0,0,143,..,58,89,59,41,41,16,13,0,320,..,20,92,148,120,149,111,65,26,737,23,17,28,15,11,5,12,8,0,116,1489,875,977,1118,849,706,554,302,71,6945,..,29,507,660,425,371,316,141,14,2473,..,59,153,112,63,56,22,9,0,471,..,22,98,128,131,79,42,28,13,536,1420,..,..,..,..,..,..,..,..,1420,..,407,..,..,..,..,..,..,..,407,..,192,104,23,18,14,0,0,0,346,..,35,41,9,19,48,45,18,5,232,..,27,21,11,6,9,0,0,0,80
506041137,..,14,379,892,869,836,830,439,86,4345,..,53,234,197,132,93,52,8,0,770,..,0,12,43,56,50,30,10,5,201,2213,..,..,..,..,..,..,..,..,2213,..,604,..,..,..,..,..,..,..,604,..,510,370,144,77,26,4,0,0,1130,..,84,59,38,29,37,27,14,10,297,..,38,56,35,21,13,10,0,0,175,..,58,121,55,47,35,24,7,0,350,..,20,102,149,147,154,125,79,38,820,24,31,27,26,18,14,16,6,0,164,2232,1416,1366,1579,1390,1260,1119,572,136,11067,..,39,611,1019,884,893,738,288,36,4514,..,80,303,170,131,80,40,10,0,812,..,29,134,186,228,144,80,48,31,889,2145,..,..,..,..,..,..,..,..,2145,..,631,..,..,..,..,..,..,..,631,..,351,211,61,41,14,0,4,0,687,..,71,44,21,39,60,65,41,22,361,..,43,35,10,10,11,0,4,0,100
506051138,..,4,350,912,676,557,514,214,71,3296,..,71,292,205,139,81,39,9,0,841,..,3,11,39,62,33,15,9,0,173,2073,..,..,..,..,..,..,..,..,2073,..,420,..,..,..,..,..,..,..,420,..,376,199,98,34,6,5,0,0,711,..,67,69,23,24,25,22,6,3,232,..,43,41,14,20,4,0,0,0,137,..,62,69,52,40,30,22,3,0,284,..,25,99,137,135,142,119,63,26,752,40,16,19,21,11,3,7,8,0,144,2115,1089,1161,1507,1144,887,740,315,99,9059,..,18,580,997,638,584,448,183,30,3474,..,108,335,205,146,60,37,7,0,903,..,16,97,223,175,116,51,19,16,704,2000,..,..,..,..,..,..,..,..,2000,..,446,..,..,..,..,..,..,..,446,..,280,123,29,12,9,3,0,0,459,..,54,25,13,23,52,61,21,11,277,..,30,22,9,7,7,0,0,0,71
506051139,..,10,193,384,353,405,311,192,50,1895,..,60,218,142,94,63,24,4,0,604,..,0,9,38,37,26,11,0,4,131,1144,..,..,..,..,..,..,..,..,1144,..,260,..,..,..,..,..,..,..,260,..,276,143,46,28,7,0,0,0,503,..,40,32,18,13,5,10,4,0,125,..,22,23,14,9,10,0,0,0,82,..,17,60,17,26,19,6,3,0,149,..,14,65,96,96,100,62,55,25,514,22,23,16,13,10,7,3,3,0,91,1163,719,755,769,668,651,429,268,80,5503,..,12,273,418,421,396,304,142,19,1978,..,95,251,125,84,62,19,6,0,646,..,10,85,154,152,73,23,28,11,530,1053,..,..,..,..,..,..,..,..,1053,..,270,..,..,..,..,..,..,..,270,..,202,83,30,14,9,0,0,0,342,..,35,18,7,9,29,34,20,8,146,..,22,16,7,3,5,0,0,0,49
506051140,..,5,150,462,648,663,704,471,113,3214,..,21,131,97,115,99,60,15,3,534,..,0,7,19,36,26,7,6,4,112,1257,..,..,..,..,..,..,..,..,1257,..,384,..,..,..,..,..,..,..,384,..,318,136,56,63,23,6,0,0,605,..,31,20,12,8,19,20,7,7,116,..,13,17,0,4,4,3,0,0,51,..,20,18,9,20,23,13,0,0,109,..,10,41,47,63,91,88,77,41,472,15,27,15,13,13,12,7,10,5,111,1265,832,526,722,969,959,901,599,171,6952,..,7,244,555,729,697,727,331,63,3354,..,49,149,117,136,88,41,9,0,583,..,3,49,101,93,68,34,36,24,408,1200,..,..,..,..,..,..,..,..,1200,..,369,..,..,..,..,..,..,..,369,..,214,106,26,18,13,3,0,0,376,..,13,10,0,7,14,37,28,21,135,..,11,12,4,0,5,0,0,0,33
506051141,..,9,107,368,550,470,507,288,71,2366,..,9,86,70,81,59,34,13,0,348,..,0,3,16,27,22,6,0,5,84,1123,..,..,..,..,..,..,..,..,1123,..,345,..,..,..,..,..,..,..,345,..,292,137,40,43,8,0,0,0,524,..,27,8,13,3,8,15,12,9,89,..,10,8,5,10,0,6,0,0,37,..,7,6,3,7,17,6,4,0,50,..,14,18,22,38,74,64,55,23,308,13,16,7,7,9,8,8,0,0,75,1131,724,388,554,770,662,644,373,105,5353,..,6,165,469,598,518,456,215,31,2458,..,19,97,90,87,47,26,4,0,373,..,0,21,74,90,45,15,25,6,279,984,..,..,..,..,..,..,..,..,984,..,360,..,..,..,..,..,..,..,360,..,183,69,18,13,8,3,0,0,298,..,20,3,3,8,20,23,20,14,101,..,13,12,3,9,6,4,0,0,47
506061142,..,24,595,980,622,501,346,153,16,3231,..,91,421,264,133,71,20,0,0,1001,..,4,25,41,53,18,8,0,0,145,2847,..,..,..,..,..,..,..,..,2847,..,364,..,..,..,..,..,..,..,364,..,382,151,47,22,12,0,0,0,608,..,56,53,23,17,19,18,9,6,196,..,22,33,18,14,3,0,6,0,97,..,31,41,25,20,17,10,5,0,149,..,27,137,117,67,50,42,30,10,475,28,31,24,16,10,7,4,0,0,125,2875,1019,1482,1522,963,700,440,194,38,9236,..,51,916,1002,614,477,311,104,8,3486,..,157,507,259,132,62,16,3,0,1139,..,27,179,217,151,63,29,9,9,691,2715,..,..,..,..,..,..,..,..,2715,..,444,..,..,..,..,..,..,..,444,..,307,98,20,9,13,0,0,0,448,..,54,29,8,18,56,44,29,9,247,..,25,17,6,6,7,0,0,0,57
506061143,..,9,112,233,314,344,224,97,19,1357,..,30,82,55,68,50,32,4,0,324,..,4,5,10,18,8,3,4,4,59,717,..,..,..,..,..,..,..,..,717,..,150,..,..,..,..,..,..,..,150,..,230,78,17,11,6,0,0,0,340,..,23,4,4,0,3,15,4,0,60,..,16,8,0,6,10,0,5,0,49,..,3,3,10,10,13,4,0,0,44,..,5,20,24,31,38,37,12,5,174,3,19,4,7,5,7,7,3,0,57,723,486,332,363,465,476,323,129,29,3322,..,16,171,285,378,325,195,54,6,1437,..,35,120,68,84,42,17,0,0,359,..,7,20,40,56,18,7,9,0,158,685,..,..,..,..,..,..,..,..,685,..,201,..,..,..,..,..,..,..,201,..,147,59,12,7,4,0,0,0,226,..,11,4,0,9,10,20,14,5,73,..,11,12,5,6,0,4,0,0,36
506061144,..,3,57,109,186,193,139,95,18,797,..,15,33,32,46,50,16,5,0,193,..,0,0,0,7,5,4,4,4,26,400,..,..,..,..,..,..,..,..,400,..,87,..,..,..,..,..,..,..,87,..,96,42,8,15,3,0,0,0,169,..,4,0,4,6,3,7,6,0,24,..,5,5,3,4,0,0,0,0,15,..,0,0,0,9,3,9,4,0,25,..,0,4,14,27,36,24,23,6,130,0,8,4,4,8,3,6,0,0,32,398,220,158,181,302,297,205,128,24,1904,..,5,82,149,209,214,125,65,12,862,..,14,44,42,51,33,13,4,0,200,..,5,10,27,27,12,13,10,7,98,327,..,..,..,..,..,..,..,..,327,..,108,..,..,..,..,..,..,..,108,..,69,18,6,5,3,4,0,0,103,..,4,3,0,0,6,4,9,5,31,..,8,6,0,0,9,0,0,0,19
506071145,..,17,260,564,384,347,388,199,61,2216,..,64,377,143,77,60,38,12,5,770,..,0,0,10,34,21,6,3,0,81,938,..,..,..,..,..,..,..,..,938,..,273,..,..,..,..,..,..,..,273,..,123,91,29,17,8,0,0,0,270,..,83,60,14,6,12,5,4,5,180,..,26,28,5,0,5,0,0,0,65,..,176,173,30,19,12,15,3,5,431,..,68,199,143,131,149,146,77,37,952,3,18,28,11,9,8,4,8,0,87,941,846,1214,956,675,609,607,302,111,6266,..,17,403,582,398,360,357,150,42,2310,..,103,413,135,68,51,27,6,0,812,..,5,26,94,124,79,18,19,15,383,898,..,..,..,..,..,..,..,..,898,..,242,..,..,..,..,..,..,..,242,..,83,61,20,7,12,0,0,0,180,..,114,57,12,15,13,19,19,6,250,..,23,28,5,0,4,0,0,0,51
506071146,..,0,145,398,450,461,408,200,42,2102,..,23,93,56,46,42,27,7,3,291,..,0,0,11,22,13,14,3,3,65,884,..,..,..,..,..,..,..,..,884,..,379,..,..,..,..,..,..,..,379,..,173,139,48,24,14,0,0,0,387,..,66,29,7,3,11,6,6,0,133,..,21,31,5,4,3,5,0,0,71,..,134,135,38,19,6,15,7,0,343,..,18,41,41,38,53,69,32,28,322,6,20,18,4,10,4,12,0,0,78,895,836,623,598,619,598,552,263,77,5063,..,0,205,467,523,471,351,133,21,2166,..,30,96,60,47,37,27,4,0,304,..,3,24,70,85,63,29,19,10,311,830,..,..,..,..,..,..,..,..,830,..,306,..,..,..,..,..,..,..,306,..,113,94,20,13,6,0,0,0,252,..,60,21,4,9,19,23,33,16,190,..,26,18,3,4,0,0,0,0,61
506071147,..,6,214,599,635,606,604,271,63,2997,..,49,284,141,103,70,57,10,0,727,..,0,6,16,30,25,16,5,10,102,1204,..,..,..,..,..,..,..,..,1204,..,456,..,..,..,..,..,..,..,456,..,171,140,47,20,12,4,0,0,386,..,69,44,5,10,9,7,3,0,147,..,21,28,3,8,5,0,0,0,64,..,142,193,29,14,18,20,13,3,432,..,65,204,177,178,190,178,93,26,1114,12,20,39,17,19,17,9,0,5,133,1217,1003,1149,1034,1018,954,892,402,104,7773,..,8,330,646,702,631,538,194,22,3067,..,79,315,146,100,72,40,13,0,764,..,0,29,87,123,83,40,14,10,386,1024,..,..,..,..,..,..,..,..,1024,..,415,..,..,..,..,..,..,..,415,..,143,75,12,12,4,0,0,0,241,..,72,41,3,13,22,19,12,12,189,..,13,9,6,0,0,0,0,0,38
507011148,..,11,506,1290,1094,614,401,180,28,4123,..,67,383,183,113,55,27,4,0,844,..,4,8,41,49,21,11,0,0,131,2543,..,..,..,..,..,..,..,..,2543,..,636,..,..,..,..,..,..,..,636,..,449,199,41,18,8,0,0,0,706,..,70,53,19,16,10,19,7,3,191,..,38,42,16,8,12,7,0,0,119,..,52,90,45,13,20,4,0,0,232,..,22,110,83,71,50,39,11,10,393,21,19,26,20,14,4,10,4,0,120,2566,1361,1416,1733,1408,793,510,216,39,10034,..,30,785,1394,1050,587,346,116,15,4320,..,105,421,209,104,42,22,0,0,917,..,16,97,180,182,76,22,13,6,585,2422,..,..,..,..,..,..,..,..,2422,..,691,..,..,..,..,..,..,..,691,..,322,141,23,15,9,0,0,0,506,..,57,28,11,13,46,44,33,10,236,..,35,38,6,6,3,0,0,0,94
507011150,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,8,3,0,17,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
507011151,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
507011152,..,0,123,387,422,455,353,201,49,2001,..,13,127,94,53,51,34,6,0,376,..,0,6,12,25,8,8,0,0,52,845,..,..,..,..,..,..,..,..,845,..,228,..,..,..,..,..,..,..,228,..,198,130,31,27,11,3,0,0,398,..,25,19,11,3,10,5,0,5,77,..,6,7,6,13,3,3,0,0,34,..,9,20,8,19,4,3,4,0,68,..,9,36,39,52,70,66,44,22,333,0,12,9,11,5,3,9,3,0,59,846,508,482,604,607,614,474,257,74,4466,..,4,201,420,499,445,332,139,19,2061,..,27,152,89,52,39,17,3,0,390,..,0,33,63,58,51,22,20,8,260,849,..,..,..,..,..,..,..,..,849,..,274,..,..,..,..,..,..,..,274,..,159,72,17,16,12,0,0,0,276,..,20,7,3,4,20,16,13,7,94,..,11,7,3,8,4,0,0,0,33
507011153,..,7,125,252,265,226,192,135,31,1237,..,38,186,90,66,41,24,3,4,450,..,0,11,19,33,33,10,9,3,111,666,..,..,..,..,..,..,..,..,666,..,166,..,..,..,..,..,..,..,166,..,158,89,38,36,16,3,0,0,339,..,31,25,11,6,21,9,4,0,93,..,10,12,9,3,0,0,0,0,42,..,53,61,18,13,12,9,3,0,173,..,23,78,73,85,88,79,56,13,498,5,20,19,5,12,5,0,3,0,81,674,506,603,524,523,436,326,220,49,3867,..,9,183,286,287,225,179,104,13,1287,..,48,204,98,68,45,15,6,0,484,..,5,32,92,93,60,32,20,8,345,623,..,..,..,..,..,..,..,..,623,..,189,..,..,..,..,..,..,..,189,..,97,65,20,5,12,0,0,0,195,..,21,18,4,9,13,6,13,8,94,..,13,15,10,5,3,0,0,0,52
507011154,..,3,127,276,252,231,236,165,53,1345,..,39,252,166,92,52,39,8,3,658,..,0,10,17,41,37,17,9,4,131,802,..,..,..,..,..,..,..,..,802,..,199,..,..,..,..,..,..,..,199,..,194,81,53,50,21,5,0,0,409,..,30,22,5,15,16,8,4,3,104,..,15,24,22,6,5,9,0,0,84,..,73,107,38,28,39,17,4,0,300,..,23,113,126,135,152,132,63,38,786,12,18,24,19,11,11,3,9,3,108,817,601,748,739,641,565,470,253,104,4929,..,9,194,343,249,216,250,121,24,1406,..,78,297,160,99,59,17,9,0,718,..,12,64,142,182,97,49,37,18,602,812,..,..,..,..,..,..,..,..,812,..,192,..,..,..,..,..,..,..,192,..,104,61,23,15,16,3,0,0,222,..,33,21,15,11,18,28,19,16,156,..,19,25,3,6,0,0,0,0,59
507011155,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
507011158,..,0,46,132,187,217,163,55,7,810,..,3,62,45,24,27,16,0,0,170,..,0,3,0,5,0,3,0,0,15,238,..,..,..,..,..,..,..,..,238,..,69,..,..,..,..,..,..,..,69,..,49,31,9,5,0,0,0,0,91,..,3,8,0,0,0,0,0,0,20,..,0,4,0,0,0,0,0,0,5,..,6,17,3,4,3,5,0,0,33,..,12,31,33,33,28,15,7,0,164,0,0,4,0,0,0,0,0,0,17,238,144,201,229,264,277,214,68,8,1642,..,0,85,146,184,244,137,36,3,834,..,6,73,40,25,28,9,0,0,181,..,0,13,11,14,6,5,5,0,40,203,..,..,..,..,..,..,..,..,203,..,83,..,..,..,..,..,..,..,83,..,56,25,0,4,0,0,0,0,84,..,0,3,0,0,3,3,0,0,17,..,5,5,0,0,0,0,0,0,5
507011159,..,8,227,359,377,427,312,147,46,1899,..,59,229,98,77,58,31,7,0,566,..,0,8,29,25,25,12,7,5,116,922,..,..,..,..,..,..,..,..,922,..,231,..,..,..,..,..,..,..,231,..,264,147,57,23,17,3,0,0,512,..,38,33,21,13,9,13,6,7,138,..,17,25,10,8,11,8,0,0,73,..,62,120,33,21,21,14,5,0,269,..,34,119,117,107,95,73,45,22,617,5,15,12,14,14,8,6,6,0,77,930,726,916,733,673,671,476,227,73,5423,..,13,319,398,408,426,271,109,25,1966,..,111,230,97,92,49,28,0,0,610,..,12,60,97,142,82,21,14,13,440,885,..,..,..,..,..,..,..,..,885,..,231,..,..,..,..,..,..,..,231,..,157,92,18,7,4,0,0,0,279,..,31,24,6,8,30,27,12,14,154,..,32,13,5,0,0,0,0,0,59
