SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
503011036,1885,1260,745,979,1371,1113,954,564,272,9153,0,0,3,4,0,0,0,0,0,19,0,8,6,6,0,0,0,0,0,16,0,0,5,0,0,0,3,3,0,9,0,3,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,22,26,30,26,23,18,18,12,9,176,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,48,42,33,18,18,13,9,233,25,37,47,42,31,23,19,12,12,250,1908,1300,792,1023,1406,1141,972,581,281,9404
503021037,0,7,0,0,4,15,12,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,15,12,8,0,45
503021038,2241,1187,1834,1893,1706,1173,720,354,227,11330,3,0,5,0,0,0,5,0,0,11,0,0,3,0,0,0,0,0,0,6,0,0,4,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,30,39,33,16,18,15,6,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,52,38,25,18,20,3,6,208,15,36,51,35,25,20,23,3,8,216,2258,1223,1890,1926,1723,1191,746,361,228,11545
503021039,2382,1990,2713,2455,2094,1943,1470,657,366,16074,4,4,4,3,9,4,0,0,0,32,4,0,6,0,0,0,0,0,0,15,0,8,9,5,0,0,5,0,0,29,0,5,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,51,71,71,52,43,31,55,48,19,438,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,86,88,60,46,36,54,48,25,498,55,90,94,61,53,48,54,50,23,530,2438,2081,2803,2517,2145,1991,1526,709,395,16610
503021040,1482,970,1620,1503,1214,1111,707,390,237,9230,0,0,0,0,0,4,3,0,0,11,0,5,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,24,40,18,15,13,11,3,8,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,45,18,22,14,16,13,8,182,16,30,48,18,25,19,21,14,8,198,1495,996,1660,1523,1236,1128,730,398,250,9421
503021042,2694,1741,2493,2351,2075,1905,1856,1140,429,16682,8,0,0,3,8,3,0,0,0,19,0,7,0,3,0,8,0,0,0,23,0,7,7,3,3,0,4,0,0,25,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,126,69,95,87,89,66,68,49,14,661,0,0,4,0,0,0,5,0,0,13,0,0,0,6,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,130,78,108,100,90,82,83,51,16,739,138,84,111,98,96,86,82,51,16,765,2831,1818,2609,2446,2174,1989,1944,1186,449,17449
503021043,3336,1850,3300,3196,2172,1641,1434,739,574,18236,0,0,3,0,3,5,5,0,0,15,0,4,0,5,0,0,0,3,0,20,0,0,4,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,70,64,95,83,81,81,93,72,23,663,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,102,94,83,86,98,81,23,706,71,69,103,94,86,90,105,83,23,724,3408,1924,3401,3290,2258,1725,1537,819,595,18959
503021295,851,1186,3259,1981,1237,1193,907,332,96,11043,10,5,13,18,9,18,9,0,0,75,6,13,17,36,27,40,9,0,0,144,0,0,20,10,20,22,0,3,0,86,0,9,33,27,27,39,8,0,0,139,0,5,3,9,24,11,5,6,0,62,84,92,250,182,165,111,74,30,14,1007,0,0,0,6,7,4,0,0,0,22,0,0,8,7,0,8,0,0,0,23,0,0,5,8,0,0,4,0,0,20,5,0,0,0,0,0,3,0,0,5,96,116,337,301,270,239,106,38,14,1515,105,119,351,313,281,255,112,40,14,1591,960,1302,3610,2299,1519,1447,1017,372,109,12632
503021296,993,1134,3473,2021,1081,920,610,279,98,10612,0,0,0,0,0,0,3,0,0,11,0,0,9,0,0,0,0,0,0,15,0,0,5,0,0,5,0,0,0,13,0,0,4,3,5,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,21,60,99,56,49,45,24,11,4,368,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,65,122,63,59,57,30,11,4,423,24,64,119,71,59,57,31,13,8,435,1013,1199,3587,2095,1138,975,641,291,102,11048
503021297,680,1616,3966,2074,1031,904,601,307,104,11280,0,3,16,10,13,11,0,0,0,58,0,18,21,18,51,20,4,0,0,138,0,13,31,33,22,29,12,0,0,146,5,8,34,32,41,26,6,0,0,161,0,3,16,12,16,13,7,0,0,74,50,217,403,361,424,320,231,96,66,2161,0,0,0,4,9,5,7,0,0,20,0,0,3,11,12,6,3,0,0,33,0,0,4,4,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,53,257,519,476,582,429,272,97,66,2750,53,264,532,489,594,440,271,97,65,2805,732,1877,4501,2560,1623,1345,870,402,169,14081
504011044,2736,1543,2098,2276,2023,1873,1494,795,341,15180,0,3,3,3,5,0,8,0,0,29,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,54,46,29,46,36,18,16,10,293,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,54,45,41,46,38,21,21,10,314,44,61,47,38,48,44,30,19,13,340,2779,1604,2142,2316,2070,1915,1518,815,353,15517
504011045,4237,2325,3535,3762,3178,2659,1963,1147,661,23467,5,0,3,0,0,5,0,5,0,24,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,55,76,87,62,52,51,51,29,26,486,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,79,96,56,59,65,55,29,26,527,53,79,99,63,63,68,58,37,26,546,4293,2407,3631,3821,3241,2726,2018,1186,688,24016
504011046,1687,1249,2978,2314,1469,1171,1007,467,161,12501,0,0,3,0,5,7,0,0,0,25,0,0,0,0,0,0,0,0,0,13,0,0,5,4,5,0,0,0,0,12,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,31,53,75,57,41,28,25,10,6,323,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,82,61,46,31,30,11,6,360,33,57,79,66,52,34,36,15,6,385,1720,1306,3059,2378,1518,1206,1040,484,169,12885
504011047,3605,2466,3468,3109,2625,2461,2162,1417,495,21806,3,0,3,0,3,3,3,4,0,26,0,0,0,5,5,0,0,0,0,15,0,5,0,4,0,0,4,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,65,64,53,55,45,25,13,7,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,68,63,57,59,46,28,23,13,406,47,72,67,59,62,46,34,25,15,432,3654,2534,3539,3169,2688,2505,2199,1440,504,22234
504011048,1236,903,828,854,971,1042,1095,595,206,7731,0,0,0,0,0,7,3,0,0,11,5,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,24,19,14,15,6,3,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,23,26,14,21,10,3,4,141,24,23,23,23,14,28,16,4,4,155,1257,928,855,874,979,1067,1102,601,210,7881
504021049,441,513,838,837,701,608,324,119,29,4419,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,9,6,5,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,9,6,5,4,0,49,4,8,7,8,9,7,7,4,0,58,448,520,839,841,711,619,337,120,33,4479
504021050,1319,729,462,815,1062,984,831,429,105,6733,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,26,15,13,19,11,3,4,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,24,15,13,19,15,8,4,134,16,19,26,15,13,20,18,9,4,142,1335,746,487,830,1072,1005,849,435,110,6877
504021051,1014,630,684,626,673,682,640,390,77,5431,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,25,20,15,6,16,3,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,25,22,17,8,13,6,4,129,17,17,26,22,17,12,22,12,4,140,1032,651,705,652,691,699,665,403,80,5568
504021052,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,4,0,0,7,0,6,0,0,16
504021053,2332,1395,1138,1445,1826,1881,1452,737,238,12447,3,4,4,6,0,0,3,0,0,24,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,57,37,38,32,27,15,12,6,292,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,37,40,33,32,27,18,6,312,63,60,42,49,34,37,30,17,6,338,2396,1449,1182,1494,1857,1915,1483,762,249,12780
504021054,2119,1416,1458,1453,1560,1595,1379,844,352,12177,3,8,0,6,4,0,6,9,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,77,59,29,40,22,16,13,4,304,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,74,63,35,40,28,13,17,4,316,45,79,64,38,42,27,21,24,5,343,2164,1496,1519,1491,1601,1624,1397,872,354,12518
