SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,0,3,0,3,0,0,4,0,17,33,16,19,4,48,119,71,238,0,547,4,12,11,7,41,64,28,41,3,210,0,0,3,4,18,17,10,0,0,62,13,18,29,26,65,164,46,153,3,531,0,10,5,5,29,53,11,46,3,168,10,50,54,22,72,57,20,28,4,313,11,82,79,24,65,53,12,43,7,369,17,31,39,20,44,61,26,45,6,286,0,3,0,4,12,28,8,7,0,65,0,0,12,4,38,50,12,22,0,135,3,13,9,4,11,18,9,24,0,80,10,42,20,45,130,210,46,115,3,618,0,27,40,8,28,33,10,25,0,173,13,15,14,11,100,99,23,40,3,304,3,47,22,15,51,68,21,35,0,255,9,25,38,21,77,79,27,35,0,315,4,28,10,9,24,29,13,20,0,129,0,16,19,9,27,31,13,30,3,148,0,20,24,11,45,75,11,40,34,254
506021309,0,0,0,0,5,0,0,0,0,9,21,9,7,0,16,32,23,106,4,217,3,11,5,5,47,51,21,36,0,182,4,5,0,0,8,8,5,3,0,28,5,14,25,20,36,98,20,78,8,304,0,3,5,5,31,31,7,26,0,102,0,32,24,17,39,33,10,10,0,167,4,41,38,20,20,32,13,16,6,192,10,25,18,9,40,51,24,51,0,230,0,0,6,0,12,8,3,0,0,23,0,0,3,0,7,12,0,0,0,24,0,5,5,6,8,6,5,3,0,28,0,8,13,9,45,45,5,24,4,149,7,20,11,3,18,16,3,6,0,87,0,5,10,6,37,35,3,13,4,109,0,13,4,0,15,20,6,9,0,72,0,0,13,10,41,25,9,6,0,99,0,10,6,4,8,10,3,0,0,50,4,8,14,6,25,26,12,8,0,112,0,11,9,8,31,34,9,21,30,160
506021310,0,0,0,0,0,0,0,0,0,7,11,5,0,0,15,30,10,83,4,169,0,10,4,3,31,34,13,24,0,132,0,0,0,0,11,0,0,5,0,25,11,15,15,8,41,83,23,66,6,273,4,0,0,0,11,21,9,5,0,55,0,31,19,9,35,27,8,10,3,148,0,31,21,9,35,14,7,20,0,135,5,27,24,18,34,59,28,40,5,235,0,4,4,0,6,5,0,4,0,22,0,4,0,0,6,10,4,3,0,34,0,0,6,0,6,5,0,14,0,32,3,9,11,10,32,61,11,30,0,159,0,10,12,4,15,9,3,9,0,66,3,12,4,4,40,24,8,16,0,114,0,17,4,6,27,16,6,4,0,79,0,14,8,12,29,18,6,5,0,82,3,9,7,0,14,5,0,5,0,43,0,13,3,7,19,21,0,13,0,79,3,10,0,0,20,33,13,25,18,114
506021311,0,0,4,0,0,0,0,3,0,14,32,12,13,3,24,60,56,176,6,379,3,13,5,9,44,62,18,28,0,189,0,0,0,0,5,6,5,3,0,26,14,20,15,15,51,112,34,105,8,373,3,7,5,8,37,38,17,30,4,141,5,31,39,19,46,38,15,29,4,224,11,40,37,28,42,41,19,40,4,250,8,10,37,16,36,77,31,52,4,268,0,4,3,4,11,16,6,8,0,45,3,3,3,3,18,26,12,17,0,84,0,0,9,0,6,16,7,7,0,47,6,21,19,13,88,131,23,61,4,359,3,18,21,13,16,24,9,12,5,123,13,6,9,6,63,63,20,13,0,196,0,13,11,9,27,39,8,14,0,128,6,17,24,16,53,34,11,18,6,177,4,13,9,8,22,17,3,13,0,94,0,7,6,14,26,36,13,15,0,114,5,10,15,7,28,48,15,26,37,189
506031124,0,12,3,0,7,8,4,6,0,40,21,0,13,4,35,73,29,157,4,329,12,15,17,17,76,86,31,41,0,296,4,4,3,0,22,22,0,8,0,65,10,38,29,28,102,169,36,113,10,542,9,7,14,11,35,49,15,35,0,172,5,132,101,37,88,66,25,32,9,491,11,177,130,51,61,51,23,48,12,570,17,76,123,27,55,116,31,51,16,517,0,7,9,7,14,14,3,4,0,54,0,3,7,6,20,27,0,16,0,82,0,4,11,0,11,15,0,18,3,62,9,22,27,23,127,196,29,65,4,493,0,63,68,22,37,36,3,29,3,274,15,34,44,17,84,82,29,37,4,345,7,75,31,17,77,66,32,33,0,335,10,52,36,38,101,67,13,32,3,354,3,28,11,4,17,12,3,7,0,96,9,17,26,8,32,36,13,22,5,172,5,43,36,15,60,78,17,28,85,359
506031125,0,3,3,0,0,0,3,3,0,18,11,0,4,3,20,45,29,80,5,194,4,9,5,5,55,65,17,48,0,211,0,5,0,0,13,12,9,8,0,46,12,12,17,10,39,102,33,86,10,332,7,8,11,0,33,23,7,36,0,137,8,53,39,22,40,37,17,35,3,255,3,67,26,16,19,21,0,17,0,174,9,10,19,12,35,49,21,45,4,205,0,0,3,0,10,6,5,0,0,24,0,0,0,0,22,20,6,11,0,63,0,5,4,0,5,7,0,8,0,32,4,14,12,11,51,76,24,36,0,232,3,11,8,5,12,19,8,15,0,80,13,10,4,0,51,58,12,21,4,168,5,33,6,10,32,40,4,17,0,138,8,8,15,16,43,39,13,23,0,167,0,11,8,6,9,7,4,0,0,47,0,12,9,11,22,27,8,16,0,109,0,14,10,0,30,49,18,22,14,167
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,4,0,7,4,6,9,0,23,28,6,11,7,32,52,28,158,8,324,6,20,23,12,112,93,33,65,6,378,3,9,0,3,21,19,0,16,0,62,14,40,57,31,93,152,35,123,12,562,0,7,7,7,66,45,18,37,0,196,4,98,96,37,118,69,25,42,9,493,12,125,140,37,112,84,26,62,17,630,14,70,114,53,154,196,56,131,20,804,0,9,7,5,19,22,0,6,0,59,0,6,9,4,35,32,11,9,0,106,0,7,4,0,19,12,3,12,0,59,10,19,17,8,125,144,21,46,5,393,4,33,47,23,49,40,10,26,0,239,10,14,29,12,103,68,23,32,10,293,0,25,15,9,47,30,10,16,0,150,3,23,49,52,114,59,22,34,5,358,4,15,13,14,27,18,0,4,0,100,0,29,42,12,51,58,19,32,3,248,8,40,59,22,82,92,30,46,104,475
506031128,0,0,3,0,3,4,3,4,0,23,22,4,0,4,30,44,27,134,4,270,10,16,13,14,88,93,37,49,5,322,0,0,0,3,15,12,8,14,0,48,13,25,25,22,69,134,50,78,0,423,3,7,4,3,47,43,11,25,0,145,4,65,45,20,49,48,13,21,4,269,6,71,39,9,28,20,17,28,0,219,7,26,22,14,67,76,21,46,6,289,0,9,0,0,10,9,0,6,0,37,0,4,9,0,13,17,3,10,0,53,0,0,0,3,10,8,5,8,0,33,3,25,14,17,69,93,26,33,0,280,0,19,25,9,22,14,3,13,0,110,13,22,12,4,60,63,22,22,0,218,9,43,17,16,48,22,10,21,0,188,4,30,23,11,70,37,9,10,0,201,5,12,10,5,21,14,0,3,0,72,5,15,13,8,26,40,7,25,3,147,0,16,14,13,37,54,12,32,24,213
506031129,3,0,0,4,0,8,3,4,0,18,8,15,9,5,33,95,35,105,3,304,0,8,14,5,43,74,28,49,0,218,0,6,6,3,18,22,4,12,0,66,11,24,28,12,38,102,25,94,0,341,5,9,5,9,28,37,14,33,3,139,9,73,23,20,43,38,5,32,3,247,3,94,31,18,21,24,8,14,0,216,3,24,22,15,35,62,18,39,7,211,0,5,4,0,0,16,0,0,0,26,0,9,9,0,21,27,8,12,0,80,0,0,5,4,15,9,7,16,0,54,4,22,29,13,100,163,38,67,0,441,0,16,15,3,9,15,5,11,0,70,8,9,16,4,60,49,14,12,4,188,3,41,12,14,51,42,16,35,0,228,11,30,27,25,72,65,17,33,0,271,0,20,12,5,10,3,4,0,0,53,3,15,9,5,22,30,8,24,0,112,0,26,14,7,30,71,10,48,17,233
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,6,0,0,0,0,0,4,0,13,23,16,6,12,52,107,46,153,5,407,11,16,13,17,67,108,40,65,3,335,0,3,0,0,35,22,7,19,0,94,9,35,15,21,56,171,49,113,4,480,3,11,7,4,49,51,15,33,0,168,8,117,44,21,42,56,14,39,3,339,3,126,38,17,28,29,10,26,0,279,5,28,28,10,67,77,29,50,3,292,0,8,3,3,12,18,3,9,0,57,0,8,4,4,23,49,11,13,0,121,0,10,0,0,8,14,6,14,0,50,8,44,21,24,130,234,48,80,0,588,0,21,24,14,26,29,7,12,0,131,16,18,12,5,110,88,20,23,0,281,9,60,29,14,60,67,17,36,0,297,8,33,40,37,112,96,14,25,0,364,3,31,8,12,17,13,0,4,0,79,5,14,12,17,27,27,12,16,0,132,7,25,24,20,41,66,15,30,21,249
506041132,0,5,0,0,8,4,4,8,0,36,35,9,15,4,26,62,33,150,5,336,9,23,32,21,182,126,44,69,7,509,5,3,0,0,16,24,6,12,4,72,18,40,54,42,125,200,48,162,12,705,0,3,9,9,47,55,19,37,4,184,11,76,60,14,102,73,29,32,0,405,5,114,61,29,47,44,16,50,8,376,13,41,78,30,115,140,62,125,6,612,0,0,0,0,24,18,4,0,0,59,0,3,0,0,32,19,4,9,0,69,3,0,4,3,11,14,8,17,4,61,7,15,14,11,82,99,16,40,0,286,3,41,31,18,34,45,11,20,5,203,9,17,12,14,70,73,19,24,0,239,4,21,4,13,36,32,10,9,0,131,5,26,40,30,94,65,4,18,3,287,0,15,12,7,11,19,3,4,0,75,7,29,17,9,75,58,17,36,8,256,10,39,20,26,88,72,16,54,89,419
506041133,0,0,4,0,6,9,0,3,0,23,36,11,17,3,40,133,59,229,8,539,9,27,24,25,113,162,62,127,3,546,3,5,6,0,38,35,0,18,0,105,22,20,29,35,102,216,68,183,9,687,4,20,7,7,59,74,29,45,0,259,12,116,84,35,108,96,19,59,7,534,8,148,58,30,57,52,16,40,4,412,10,51,49,34,104,193,64,124,6,633,0,9,4,0,34,18,4,11,0,75,0,3,5,8,31,59,3,17,3,136,0,12,5,3,19,9,6,18,0,70,9,22,17,22,142,199,48,63,9,520,0,24,19,11,26,28,3,13,3,134,16,15,9,11,115,125,27,32,0,351,4,42,12,14,72,55,17,38,0,253,10,42,38,28,109,94,21,32,3,377,4,20,12,5,14,11,7,8,0,76,11,16,18,16,55,79,15,38,4,247,7,32,28,16,79,109,32,52,60,423
506041134,0,4,3,3,12,9,0,9,0,33,38,10,7,4,32,48,29,169,14,349,10,16,14,20,157,151,51,105,6,531,0,3,5,6,19,14,7,15,4,69,18,46,42,46,126,233,69,159,15,744,4,12,3,8,67,53,14,39,3,209,9,76,46,34,84,79,24,32,6,388,5,73,61,16,28,22,5,31,8,256,16,31,41,30,90,140,57,120,6,543,0,3,3,0,8,9,0,3,0,32,0,0,4,5,13,6,9,0,0,39,0,0,0,0,13,10,7,9,0,38,3,18,12,8,60,64,16,27,0,204,3,29,17,10,39,28,10,13,3,150,12,10,14,13,76,58,29,26,0,242,5,18,15,4,27,34,5,7,5,113,9,22,26,27,61,36,5,20,0,201,0,9,4,0,15,8,0,5,0,41,6,26,10,15,57,64,27,36,9,252,4,23,23,20,103,82,22,52,58,389
506041135,0,5,4,0,10,8,0,10,0,35,36,10,13,6,43,93,49,256,8,520,15,23,12,16,146,153,51,93,3,517,3,4,5,4,34,28,9,20,0,107,20,26,41,36,122,246,103,184,12,788,8,11,3,3,63,96,23,57,0,273,16,103,54,42,80,77,32,47,4,445,7,111,39,12,39,39,3,32,0,282,13,26,57,23,80,142,60,120,12,548,3,8,6,5,9,19,0,8,0,45,0,3,0,0,34,16,3,13,0,82,0,5,0,6,16,13,10,7,0,52,8,21,17,13,85,140,32,64,0,381,3,18,23,13,42,39,10,15,0,149,23,16,7,16,108,86,23,43,0,331,6,35,18,12,63,52,5,23,0,211,3,37,36,25,90,83,18,32,6,331,0,19,7,3,18,11,6,3,0,70,6,19,24,18,64,67,29,49,6,277,6,25,18,14,75,88,24,69,56,375
506041136,0,0,0,0,4,20,3,14,0,48,25,8,4,3,25,29,17,137,3,253,7,6,20,11,117,117,48,74,4,398,0,0,0,0,7,15,5,7,0,40,9,36,38,33,101,161,51,108,7,553,0,8,8,6,56,28,14,28,0,160,3,55,35,12,61,53,22,25,3,275,10,70,31,11,30,18,5,21,5,196,12,32,40,30,81,108,48,99,13,456,0,0,0,3,13,8,9,0,0,27,0,0,3,0,3,7,4,3,0,30,0,8,5,4,3,6,3,9,0,35,5,15,14,6,37,42,7,34,0,162,3,23,18,6,17,24,4,21,3,114,8,10,6,4,50,43,5,21,6,150,0,19,6,3,32,19,4,13,0,96,6,24,21,18,45,36,4,14,3,163,0,4,3,7,4,9,0,4,0,38,6,12,10,4,42,44,19,27,3,173,4,21,17,13,72,73,22,40,51,301
506041137,0,6,3,3,13,3,4,3,0,36,33,8,0,0,39,73,38,207,9,411,17,28,17,15,175,140,61,99,7,568,4,3,4,0,24,25,8,15,0,87,32,38,48,43,129,243,81,206,3,820,6,11,6,9,72,71,23,52,0,258,16,83,66,26,83,97,23,30,4,425,10,130,50,20,42,44,19,23,0,338,15,46,57,48,86,138,65,140,18,603,0,5,8,0,24,12,4,0,0,60,0,6,0,4,17,23,5,10,0,76,0,5,3,5,13,12,7,16,0,55,4,14,13,17,88,120,24,38,0,317,5,36,42,15,43,31,10,19,0,216,15,24,16,11,106,98,29,42,3,339,8,29,32,18,49,57,9,29,5,233,14,17,25,38,91,50,15,17,0,280,0,24,13,6,20,23,0,4,0,89,8,32,20,14,61,93,21,35,3,286,0,21,28,23,70,114,27,42,64,395
506051138,0,5,6,0,6,18,3,8,0,44,52,19,15,4,32,78,51,308,4,565,11,19,16,12,111,121,54,101,5,455,4,6,0,4,27,27,11,10,0,88,17,41,43,29,103,262,80,179,12,762,4,3,8,9,52,88,31,71,0,270,8,50,41,26,93,86,23,36,9,362,5,72,29,21,25,30,19,21,0,222,16,32,38,21,102,144,81,160,16,607,0,10,4,3,16,14,0,4,0,46,0,0,0,0,24,27,4,5,0,54,0,0,4,3,13,18,7,16,3,62,3,21,15,15,66,76,23,54,3,269,5,27,10,8,25,31,4,19,0,131,14,9,7,9,81,70,17,34,0,245,0,19,10,12,44,42,11,17,0,146,10,13,20,24,59,46,12,16,3,195,0,6,9,3,12,13,7,8,0,63,3,16,16,10,54,84,24,53,0,271,8,19,18,17,53,72,26,45,62,321
506051139,0,4,0,4,9,3,0,4,0,24,36,19,14,8,27,54,34,225,10,416,3,12,9,15,78,79,31,59,5,292,3,0,0,0,12,11,0,9,0,35,18,24,19,21,69,142,66,123,6,477,6,10,4,7,38,41,14,52,4,176,7,55,26,11,49,52,14,19,0,233,4,57,19,9,4,18,5,8,0,119,18,20,22,15,62,94,42,136,6,424,0,0,0,0,5,3,0,0,0,14,0,0,0,4,4,15,0,4,0,31,4,0,3,0,3,10,7,9,0,42,3,8,4,4,35,57,18,21,0,146,0,16,9,3,18,19,5,15,0,93,8,9,8,10,43,39,13,11,0,138,5,7,10,6,14,15,13,14,0,82,0,13,8,15,34,19,4,11,0,106,4,9,8,3,12,3,5,3,0,49,7,8,7,5,39,43,20,42,0,172,3,17,5,9,26,50,16,44,28,203
506051140,0,10,6,0,0,5,8,11,0,39,33,14,9,5,29,62,43,224,3,421,4,8,15,14,36,75,40,67,0,266,3,0,0,6,11,24,9,17,0,66,23,29,33,30,65,145,57,162,4,556,3,8,9,4,27,47,23,43,0,166,11,67,36,26,28,41,15,31,0,252,6,67,24,10,7,9,4,26,0,146,16,10,17,15,45,74,37,86,4,310,0,0,7,3,9,13,0,3,0,35,3,5,0,0,10,15,10,7,0,48,0,5,0,0,10,14,5,23,0,52,8,29,18,11,44,104,25,78,3,327,3,21,16,10,10,20,4,19,3,102,6,13,3,6,61,79,28,13,0,225,8,31,20,5,34,47,20,43,3,202,9,23,22,11,34,31,3,24,0,164,0,15,10,7,5,9,3,9,0,45,7,18,18,8,34,42,23,30,0,176,6,13,7,12,21,56,13,28,20,185
506051141,0,11,13,3,9,18,3,34,0,92,30,8,10,0,29,39,35,189,3,339,5,15,12,10,38,64,32,61,3,245,0,4,0,0,10,10,3,12,0,39,12,20,23,25,51,144,45,129,7,454,4,6,7,0,25,34,16,32,0,122,11,38,22,3,24,28,11,22,0,174,0,63,17,10,10,7,0,13,0,115,12,16,16,7,24,42,17,60,4,201,3,4,3,0,8,7,0,7,0,33,0,6,3,0,0,11,0,13,0,40,0,7,0,4,3,3,0,8,0,28,3,13,9,12,32,71,17,50,0,214,0,11,14,6,23,27,7,7,0,91,7,9,3,10,41,53,21,26,0,168,3,29,14,23,24,35,17,21,0,166,0,18,15,9,31,18,11,10,0,112,4,13,6,0,8,0,0,0,0,41,3,8,5,17,28,28,5,26,0,124,8,20,6,8,20,38,11,25,9,151
506061142,0,0,3,0,6,10,0,10,0,22,73,11,18,4,48,57,58,393,12,676,11,19,14,14,116,161,94,126,0,565,3,4,4,5,18,23,15,21,0,90,28,29,33,39,143,277,107,275,11,943,3,5,3,7,57,64,34,75,0,251,15,51,31,30,82,87,23,49,5,366,3,70,30,14,18,32,7,28,3,206,23,27,22,23,74,127,57,155,7,520,3,0,0,0,9,8,0,4,0,16,0,0,0,0,8,9,3,9,0,41,3,7,0,0,10,10,3,9,0,51,4,4,10,5,43,62,22,35,0,185,8,14,13,17,16,23,8,32,0,142,19,10,12,5,68,97,25,38,4,280,4,16,4,13,40,38,7,18,0,142,5,18,14,11,52,35,5,20,0,173,0,13,6,0,3,10,0,3,0,45,11,16,15,5,56,69,35,63,3,270,14,13,10,6,67,100,16,57,40,328
506061143,0,5,9,5,10,14,4,24,4,76,17,5,9,0,6,24,12,123,8,212,11,9,10,6,38,55,28,59,0,215,0,0,0,0,10,5,6,8,0,35,20,20,23,22,45,116,42,130,3,411,0,4,0,4,19,14,9,25,0,64,4,13,9,3,25,13,5,18,0,101,0,27,9,3,6,0,3,3,0,45,9,7,7,4,29,31,9,62,0,160,0,4,0,5,0,4,0,7,0,20,3,0,0,0,0,4,0,8,0,16,0,0,0,0,0,11,5,12,0,25,5,9,5,9,10,33,12,21,0,94,0,7,3,8,5,11,8,15,0,60,9,5,3,0,29,37,8,15,0,111,0,12,0,0,5,10,8,7,0,47,0,10,3,5,5,7,0,4,0,41,0,9,0,3,4,4,0,9,0,32,3,4,5,4,17,33,21,28,0,113,3,14,7,3,12,21,10,30,18,122
506061144,3,7,9,8,4,16,5,35,0,87,29,7,0,0,6,11,11,80,4,152,6,0,3,0,14,21,19,20,5,89,0,0,0,0,9,3,4,7,0,24,10,10,3,9,22,60,29,67,4,206,0,0,0,0,3,8,0,7,0,33,0,9,4,7,7,9,0,9,0,48,4,10,0,3,3,0,0,3,0,28,4,7,3,10,3,11,11,33,5,80,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,6,0,10,0,5,3,4,8,12,9,6,0,53,3,0,4,6,3,7,4,5,0,31,5,5,4,0,9,24,0,13,0,57,0,3,0,3,5,8,0,5,0,18,0,5,0,0,7,4,0,0,0,22,0,3,0,0,4,0,3,0,0,16,3,0,0,0,9,14,0,17,0,51,6,0,5,3,5,18,7,9,21,81
506071145,4,4,6,5,4,9,0,4,0,28,16,13,11,8,40,86,66,167,6,402,3,6,9,10,31,57,15,33,0,165,0,0,3,0,13,21,4,12,0,57,10,16,26,10,54,108,55,102,8,392,0,8,5,6,22,25,12,24,0,108,0,63,37,29,36,45,10,25,6,249,4,65,48,12,31,33,17,29,3,248,9,19,13,15,34,60,10,36,3,195,3,3,0,0,9,17,6,5,0,47,4,3,13,11,25,53,22,27,0,141,0,9,13,4,9,15,12,24,0,87,13,35,18,17,93,205,60,115,3,570,5,19,17,7,22,18,7,15,0,110,12,7,9,11,65,51,14,18,3,188,12,36,28,10,48,66,14,51,0,269,14,32,28,25,75,48,16,29,0,269,0,24,10,4,16,16,7,11,0,80,6,10,12,4,21,38,11,27,0,132,7,17,14,11,25,49,7,28,25,184
