SA2_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
506051140,0,4,7,3,7,3,3,0,4,39,0,12,74,109,122,83,20,3,0,421,18,27,32,41,80,52,22,4,0,266,0,3,13,10,18,17,3,0,0,66,23,51,93,111,132,113,31,7,0,556,3,8,20,28,44,41,11,0,0,166,66,47,22,18,42,31,20,4,0,252,56,35,9,10,9,11,11,0,0,146,0,14,30,63,64,104,27,4,0,310,0,9,0,6,5,7,5,0,0,35,0,0,5,10,15,13,7,0,0,48,3,3,6,8,16,9,9,0,0,52,7,11,40,64,89,74,34,0,0,327,10,16,5,13,17,27,10,0,0,102,0,8,18,39,73,67,17,6,0,225,12,11,20,41,52,48,15,0,0,202,5,3,22,28,37,45,21,4,0,164,5,6,11,9,3,0,9,0,0,45,13,15,25,36,25,36,17,3,0,176,9,20,24,34,40,43,16,7,0,185
506051141,9,6,8,7,16,20,18,7,0,92,5,20,43,85,107,68,15,3,0,339,23,24,25,37,64,49,21,6,0,245,0,5,9,9,10,9,0,0,0,39,24,39,87,106,81,73,34,4,0,454,3,8,16,19,40,30,3,0,0,122,37,23,17,31,22,22,13,6,0,174,52,27,12,4,7,5,9,0,0,115,5,7,21,32,58,60,18,0,0,201,0,6,0,9,10,5,4,0,0,33,0,3,0,7,12,5,4,0,0,40,5,0,0,0,11,5,0,0,0,28,5,16,22,52,64,36,22,0,0,214,7,0,11,12,32,20,8,0,0,91,0,10,19,30,61,41,13,0,0,168,7,20,13,28,44,35,12,4,0,166,3,12,9,20,40,13,13,0,0,112,11,6,8,0,7,5,0,0,0,41,13,15,13,20,24,25,10,0,0,124,13,15,18,23,27,29,17,3,0,151
506061142,0,0,4,4,5,3,0,0,0,22,7,38,212,197,147,63,7,0,0,676,18,36,159,161,92,74,14,0,0,565,0,3,25,22,22,13,5,0,0,90,41,94,304,237,152,91,22,0,0,943,4,9,72,79,46,30,3,0,0,251,35,45,88,106,42,33,7,0,0,366,90,28,20,37,24,5,0,0,0,206,6,24,125,161,114,76,20,3,0,520,0,6,9,3,7,0,0,0,0,16,0,0,9,12,5,4,0,0,0,41,0,3,16,18,13,8,0,0,0,51,4,9,42,62,41,21,3,0,0,185,6,10,42,35,20,16,3,0,0,142,4,11,73,73,63,42,13,0,0,280,4,8,37,42,15,27,3,0,0,142,3,13,35,57,29,24,9,0,0,173,4,6,14,9,6,3,0,3,0,45,13,27,79,58,39,42,6,0,0,270,16,27,87,104,41,33,10,4,0,328
506061143,5,8,0,5,22,24,15,0,0,76,3,16,36,53,62,36,0,0,0,212,13,27,34,30,51,45,11,0,0,215,0,0,7,6,5,7,0,0,0,35,28,40,78,77,93,77,20,0,0,411,0,9,11,17,13,9,4,0,0,64,17,32,16,10,13,15,4,0,0,101,24,5,12,6,0,0,0,0,0,45,0,4,22,23,49,39,22,0,0,160,0,0,0,3,4,0,0,0,0,20,0,0,3,0,8,4,3,0,0,16,0,3,5,6,5,0,0,0,0,25,3,8,14,18,22,21,7,0,0,94,4,4,8,15,15,9,5,0,0,60,0,4,13,23,29,28,11,0,0,111,0,3,4,11,9,5,0,0,0,47,4,3,9,11,11,4,4,0,0,41,3,10,0,4,0,5,0,0,0,32,18,25,20,9,24,21,3,0,0,113,13,12,23,24,21,19,6,4,0,122
506061144,0,3,9,4,19,23,15,8,0,87,6,3,26,31,47,29,3,0,0,152,4,9,13,16,18,25,6,0,0,89,0,0,0,4,5,9,0,0,0,24,10,24,36,43,63,27,0,0,0,206,0,5,3,7,11,9,0,0,0,33,6,3,8,0,9,13,5,0,0,48,13,5,0,0,3,8,0,0,0,28,4,0,6,6,27,21,7,0,0,80,0,4,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,5,0,4,4,0,0,0,10,0,0,11,7,12,13,5,0,0,53,0,0,3,6,9,11,0,0,0,31,0,0,0,11,25,13,4,0,0,57,0,0,0,9,6,7,0,0,0,18,0,0,0,0,9,8,0,0,0,22,3,0,3,4,10,0,0,0,0,16,7,9,10,7,9,11,0,0,0,51,11,7,6,8,21,20,7,0,0,81
506071145,3,4,4,4,4,9,0,3,0,28,7,25,120,103,84,54,11,0,0,402,4,17,40,46,29,25,9,0,0,165,3,0,19,19,8,15,0,0,0,57,15,51,110,95,61,46,15,4,0,392,0,14,25,18,17,21,3,0,0,108,25,62,72,25,22,21,16,0,0,249,46,54,60,33,21,23,7,0,0,248,3,21,52,30,31,29,18,3,0,195,5,4,16,6,6,3,0,0,0,47,0,4,41,39,30,12,11,0,0,141,0,6,16,28,17,14,8,3,0,87,5,37,168,158,94,72,28,6,0,570,3,14,32,21,17,17,9,0,0,110,3,15,43,44,34,34,9,0,0,188,6,25,75,64,33,42,20,0,0,269,4,23,101,75,31,17,10,6,0,269,9,17,19,9,12,10,6,0,0,80,3,14,31,22,26,14,12,3,0,132,10,18,56,46,27,16,11,0,0,184
506071146,5,4,7,5,6,8,0,0,0,32,5,21,47,61,75,55,10,0,0,267,4,15,26,22,31,31,12,0,0,144,0,0,3,12,7,6,4,0,0,31,10,35,70,55,51,41,16,0,0,283,4,9,5,16,16,17,7,0,0,75,46,49,42,26,26,20,12,3,0,217,53,71,34,14,13,10,4,0,0,204,6,18,32,29,35,33,10,3,0,160,0,9,4,7,3,3,0,0,0,26,0,4,15,33,31,15,9,0,0,120,0,3,7,12,17,10,11,0,0,58,3,33,65,95,89,86,24,6,0,398,0,10,22,17,9,16,8,0,0,80,4,20,18,30,42,39,12,0,0,163,17,40,37,46,44,28,19,0,0,231,4,18,50,33,46,33,16,0,0,193,12,21,15,7,3,6,4,0,0,79,6,9,14,11,11,7,6,0,0,63,12,19,34,26,24,28,19,7,0,161
506071147,0,6,0,4,8,0,3,9,0,31,0,14,108,135,125,91,19,0,0,487,7,19,36,41,30,46,21,5,0,212,0,3,13,14,23,6,4,0,0,61,12,38,117,111,86,76,26,3,0,458,5,6,25,28,23,27,9,4,0,125,60,81,67,48,43,33,18,4,0,348,55,46,50,43,18,22,6,0,0,245,5,13,51,48,41,46,14,0,0,222,3,7,18,8,18,3,6,0,0,63,0,6,31,38,50,28,29,4,0,184,4,6,17,13,29,29,13,0,0,123,0,49,169,152,160,128,73,14,0,754,0,13,32,25,25,22,11,4,0,132,4,21,49,52,69,49,18,0,0,262,16,33,69,48,53,47,30,9,0,306,4,29,97,99,75,62,21,7,0,379,14,26,19,17,13,8,3,0,0,102,3,9,35,20,21,16,13,5,0,126,7,18,48,52,53,32,17,4,0,228
507011148,0,0,3,3,7,3,6,3,0,28,3,23,152,186,147,76,11,0,0,602,13,41,112,138,158,75,8,0,0,555,6,6,22,30,30,8,0,0,0,107,33,77,202,249,185,102,17,0,0,863,5,17,47,81,58,40,4,0,0,249,70,92,71,84,60,44,12,0,0,438,132,45,49,47,25,15,4,0,0,310,13,24,90,100,98,59,21,0,0,401,3,7,10,26,15,0,0,0,0,61,0,8,45,56,32,14,3,0,0,148,4,10,21,15,16,9,0,0,0,68,3,33,132,211,104,34,12,0,0,529,6,20,29,31,36,18,8,0,0,143,4,21,83,123,86,58,17,0,0,388,10,19,52,68,59,25,15,3,0,244,3,25,87,92,81,34,15,0,0,338,22,19,14,21,7,8,0,0,0,85,21,23,44,45,53,17,8,0,0,215,20,34,76,95,91,43,19,0,0,364
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,3,6,11,8,3,0,0,36,5,12,52,60,66,33,13,0,0,243,6,17,42,59,76,70,15,0,0,287,0,0,5,18,11,12,0,0,0,49,20,36,104,109,88,85,23,0,0,465,0,3,16,23,22,29,10,0,0,114,39,37,23,21,34,33,7,0,0,197,41,15,13,16,19,6,7,0,0,118,4,4,26,41,48,65,6,0,0,197,0,0,4,3,3,0,0,0,0,9,0,0,11,10,19,4,3,0,0,47,0,4,6,7,8,3,9,0,0,40,0,13,21,42,34,31,10,5,0,150,0,5,11,7,9,19,4,0,0,58,0,9,28,29,33,45,8,0,0,150,5,0,15,21,19,20,10,0,0,97,0,9,19,25,20,24,6,0,0,103,8,10,6,11,3,0,0,0,0,40,3,10,16,26,20,28,3,0,0,106,4,24,29,39,40,29,15,7,0,179
507011153,0,0,4,3,7,0,0,0,0,10,0,9,56,40,32,18,8,0,0,162,9,15,34,38,45,42,11,0,0,197,3,0,6,12,5,11,4,0,0,40,5,36,72,84,57,46,8,3,0,320,4,6,18,14,25,21,4,0,0,92,29,34,33,19,20,12,4,0,0,156,24,26,28,19,9,7,4,0,0,116,0,7,25,26,39,39,7,0,0,148,0,0,5,4,5,6,0,0,0,18,0,0,6,3,13,6,0,0,0,33,0,0,5,5,8,7,7,0,0,34,3,8,45,52,36,15,7,0,0,164,9,12,17,13,17,16,0,0,0,78,0,3,35,25,27,18,6,4,0,123,3,11,33,29,26,28,6,0,0,142,4,13,33,26,16,25,9,0,0,124,6,6,18,3,7,7,0,0,0,40,9,6,25,11,18,11,0,0,0,79,4,11,39,30,26,13,4,0,0,131
507011154,0,6,6,12,5,0,0,0,0,29,0,14,69,56,37,21,0,0,0,196,11,20,61,66,52,36,11,0,0,260,0,0,9,10,6,8,0,0,0,31,11,33,124,108,80,67,14,0,0,437,0,5,22,14,16,13,3,0,0,71,26,40,41,24,22,14,12,6,0,187,37,32,46,36,17,11,3,0,0,174,7,11,30,33,44,35,10,0,0,166,0,0,7,6,10,0,0,0,0,24,0,0,5,6,9,0,0,0,0,14,0,0,3,8,4,7,6,0,0,29,0,9,45,64,35,23,12,0,0,189,3,0,10,11,18,12,0,0,0,63,6,8,55,36,38,31,6,0,0,174,0,10,33,33,30,25,15,0,0,143,0,24,46,37,36,37,12,0,0,187,6,9,11,18,9,4,0,0,0,58,0,17,27,23,20,21,7,0,0,112,8,13,44,63,37,17,11,0,0,194
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,3,0,4,0,0,0,0,9,0,0,13,29,27,26,4,0,0,106,0,7,11,14,33,20,5,0,0,91,0,0,0,4,0,4,0,0,0,13,0,5,20,42,27,32,16,3,0,148,0,0,3,7,8,7,0,0,0,32,15,8,6,5,16,5,5,0,0,63,11,3,5,5,0,3,0,0,0,30,0,3,8,14,18,18,6,0,0,77,0,0,3,5,0,0,0,0,0,7,0,0,6,0,0,8,4,0,0,23,0,0,0,0,7,3,3,0,0,14,0,6,27,30,28,19,11,4,0,126,0,4,12,3,5,4,3,0,0,30,0,4,32,13,25,22,3,0,0,96,4,6,12,7,14,17,3,0,0,58,0,0,28,14,13,18,6,0,0,77,0,0,3,10,0,0,0,0,0,14,0,0,8,8,10,3,3,0,0,29,3,3,0,19,18,7,0,0,0,53
507011159,0,4,3,4,0,0,0,0,0,13,8,15,71,61,69,40,8,0,0,280,8,23,76,67,65,56,13,0,0,317,0,4,18,11,13,10,4,0,0,53,13,42,134,109,88,86,13,0,0,489,5,12,25,20,29,23,8,0,0,115,31,31,63,38,18,32,10,0,0,230,47,35,33,26,7,13,4,0,0,156,7,16,56,43,55,47,17,0,0,246,0,3,9,5,5,0,0,0,0,25,0,0,14,7,11,7,0,0,0,43,0,4,13,11,4,5,6,0,0,40,7,25,77,54,41,31,4,0,0,229,0,9,21,13,24,21,3,0,0,100,4,10,47,42,39,41,12,3,0,189,0,5,44,34,32,33,12,0,0,167,0,21,48,42,31,33,6,0,0,182,6,10,7,8,3,3,3,0,0,46,6,18,25,25,22,30,7,0,0,135,13,24,62,47,33,24,9,0,0,206
507011160,0,0,0,5,6,3,7,0,0,25,0,11,47,59,52,25,6,0,0,196,13,28,53,77,89,59,13,4,0,340,0,0,9,13,3,11,0,0,0,37,15,32,114,136,77,74,25,3,0,466,3,8,21,27,23,17,10,0,0,99,24,44,50,30,34,26,12,0,0,220,24,37,40,25,15,7,4,0,0,146,0,15,41,46,60,54,16,0,0,236,0,0,11,4,4,3,0,0,0,22,0,0,3,7,14,3,4,0,0,33,0,6,5,3,10,3,3,0,0,30,0,10,41,42,30,12,7,0,0,142,5,10,17,11,13,14,5,0,0,71,3,16,52,41,38,25,11,0,0,182,4,15,32,23,26,18,11,0,0,124,0,15,28,19,25,20,6,0,0,116,6,9,8,3,9,5,4,0,0,36,5,16,26,14,17,31,7,0,0,113,3,15,44,50,47,35,10,0,0,207
507011161,0,4,3,9,0,3,3,0,0,22,0,28,147,194,135,50,6,0,0,563,5,39,95,141,106,55,13,0,0,455,0,7,24,28,20,10,0,0,0,91,15,58,209,220,130,63,10,0,0,709,3,16,47,62,43,30,0,0,0,202,36,77,81,82,48,23,4,0,0,351,85,51,59,44,31,19,6,0,0,287,0,11,63,81,71,57,19,0,0,308,0,4,14,12,8,3,0,0,0,42,0,0,28,39,17,11,0,0,0,103,0,0,13,9,13,4,5,0,0,44,0,20,106,189,73,31,9,0,0,436,0,11,38,36,27,18,0,0,0,138,3,12,74,92,59,32,4,0,0,286,7,16,39,53,40,26,5,0,0,180,4,12,78,98,49,22,6,0,0,270,4,0,20,19,11,4,0,0,0,60,11,28,40,36,28,22,0,0,0,156,8,21,89,82,64,27,3,0,0,299
507011163,4,3,4,5,3,9,0,0,0,28,0,8,39,53,32,20,3,0,0,160,3,22,40,59,57,39,5,0,0,236,0,0,0,3,6,8,4,0,0,21,12,24,85,111,87,54,13,0,0,385,5,3,27,19,19,12,3,0,0,81,28,22,26,20,19,23,0,0,0,147,36,18,9,7,11,0,0,0,0,78,5,3,26,41,37,40,9,0,0,161,0,0,6,0,0,9,0,0,0,18,0,0,8,11,12,0,0,0,0,36,0,0,3,3,3,5,0,0,0,17,0,11,29,32,16,8,4,0,0,105,0,4,10,15,15,19,0,0,0,63,3,7,23,22,20,30,3,0,0,111,0,8,22,21,20,15,11,0,0,89,0,10,15,22,20,14,3,3,0,84,4,6,9,9,3,4,0,0,0,31,0,8,20,22,25,18,4,0,0,103,5,15,21,36,24,14,6,0,0,119
507011259,0,5,6,8,7,5,5,4,0,36,0,9,75,94,63,38,5,0,0,281,17,30,81,94,85,51,8,0,0,368,0,0,19,12,6,3,4,0,0,40,15,30,132,132,89,57,7,0,0,467,5,12,20,37,20,17,0,0,0,114,29,25,42,24,28,9,5,3,0,173,40,18,27,15,6,9,6,0,0,130,10,18,40,42,56,51,17,4,0,238,0,0,6,6,6,0,0,0,0,20,0,3,15,16,6,6,0,0,0,47,0,4,6,5,8,5,0,0,0,35,0,9,52,63,42,17,9,0,0,188,3,6,13,12,17,12,0,0,0,70,0,13,49,38,29,14,0,0,0,150,0,0,25,20,29,13,3,0,0,101,0,0,36,24,13,17,3,0,0,101,3,5,12,16,5,0,0,0,0,38,13,17,49,18,12,17,5,0,0,136,8,20,44,40,31,20,6,0,0,164
507011260,0,0,0,0,0,0,0,0,0,7,0,0,13,17,18,13,9,0,0,62,9,0,10,12,16,16,0,0,0,60,0,0,4,0,9,5,5,0,0,17,7,5,14,20,21,13,5,0,0,92,4,0,14,6,8,3,4,0,0,35,6,6,7,0,10,8,3,0,0,45,13,6,0,0,3,0,4,0,0,24,3,0,5,6,6,15,5,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,5,0,0,0,11,0,6,16,9,17,14,3,0,0,57,0,0,3,7,5,8,0,0,0,22,0,0,9,7,13,3,3,0,0,39,5,4,7,12,7,11,0,0,0,42,0,10,7,10,9,4,9,0,0,43,3,0,0,0,0,0,0,0,0,4,4,3,4,4,9,11,0,0,0,31,9,6,10,3,11,6,7,3,0,51
507021164,0,4,6,0,4,6,3,0,0,17,0,8,29,50,61,38,7,0,0,188,7,11,5,17,26,24,3,0,0,99,0,0,0,3,3,6,0,0,0,19,12,11,34,48,45,49,11,5,0,207,4,3,9,5,25,11,3,0,0,54,22,24,16,15,10,23,13,8,0,122,34,25,18,8,12,7,3,0,0,112,0,7,7,20,20,26,6,0,0,80,0,3,4,0,5,4,5,0,0,21,0,0,9,18,21,10,8,4,0,71,0,0,3,7,18,7,10,3,0,51,0,9,32,51,91,52,19,3,0,268,0,0,8,4,8,9,4,0,0,33,0,9,19,18,33,30,8,0,0,119,10,14,20,20,23,34,14,4,0,139,0,6,33,37,47,39,9,3,0,173,5,8,9,9,3,6,5,0,0,37,0,6,11,12,22,4,11,0,0,59,3,7,7,14,23,13,6,0,0,79
507021165,0,3,7,11,7,15,4,0,0,55,0,9,94,93,81,61,8,5,0,361,0,21,53,54,55,54,16,4,0,253,0,0,9,10,14,17,4,0,0,54,5,31,112,103,89,99,21,0,0,465,0,8,9,17,17,17,8,6,0,86,28,31,32,40,30,27,12,4,0,202,57,71,109,41,33,23,7,3,0,337,3,4,36,42,31,42,12,0,0,174,4,4,0,17,9,10,7,0,0,45,0,8,14,32,29,19,4,5,0,101,0,4,12,13,13,12,14,5,0,79,0,25,129,165,141,119,61,10,0,656,0,11,33,21,16,18,8,0,0,105,0,17,79,68,53,54,17,0,0,297,5,19,63,69,74,79,25,5,0,342,9,22,96,76,63,67,27,4,0,365,8,17,39,29,7,15,11,3,0,124,3,14,21,20,32,25,4,5,0,123,9,11,59,50,42,45,12,5,0,234
507021166,0,0,9,11,7,5,8,3,0,45,0,10,65,96,66,50,13,0,0,304,10,16,57,64,70,48,13,0,0,274,0,0,6,21,14,9,4,0,0,59,13,36,114,137,105,88,28,4,0,514,4,7,19,16,25,18,0,0,0,96,37,41,39,43,24,26,16,0,0,227,56,65,48,37,19,14,3,0,0,242,8,9,25,46,60,55,23,0,0,233,0,5,16,10,10,6,7,0,0,52,0,0,9,13,15,12,3,0,0,56,0,4,5,7,11,6,0,0,0,40,3,15,71,106,96,68,24,5,0,378,6,6,18,17,27,20,3,0,0,102,0,5,39,60,49,50,19,0,0,230,3,14,49,62,63,63,14,5,0,270,0,24,67,65,62,53,17,3,0,288,6,15,21,31,18,25,3,0,0,115,9,3,18,22,18,15,8,3,0,102,13,15,42,42,42,38,8,0,0,200
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,5,13,5,13,4,0,0,0,36,9,19,124,181,121,44,8,0,0,504,11,52,104,162,121,49,8,0,0,514,0,0,17,33,18,3,0,0,0,71,28,60,180,191,118,62,8,0,0,647,6,18,41,63,39,9,0,0,0,169,39,53,90,90,40,17,0,0,0,340,106,52,63,45,35,6,5,0,0,309,3,22,143,160,65,42,5,0,0,432,4,6,20,13,3,0,0,0,0,45,0,3,16,33,13,0,0,0,0,67,0,0,10,21,3,4,0,0,0,49,4,15,85,114,55,21,0,0,0,289,8,14,30,29,29,16,9,0,0,132,0,43,109,122,65,35,4,0,0,376,6,4,21,37,21,13,3,0,0,102,3,22,71,78,49,21,3,0,0,250,3,9,17,13,9,0,0,0,0,51,13,28,62,53,18,15,0,0,0,197,13,30,86,95,48,27,8,0,0,304
