SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
505031255,10,24,8,8,4,5,0,0,0,52,15,47,25,15,7,0,0,0,0,107,77,78,472,15,23,9,95,47,6,832,30,13,226,10,16,9,40,47,4,393,3,0,15,6,3,0,12,14,0,49,14,50,13,29,7,0,11,10,0,135,10,49,5,10,0,3,8,0,0,80,87,73,24,22,30,27,25,32,0,316,12,48,13,95,21,8,19,13,0,236,11,19,12,3,7,7,10,10,0,88,17,7,70,9,6,3,23,11,0,144,0,0,4,0,0,0,0,0,0,4,8,3,11,7,0,0,13,3,0,47,7,3,19,5,5,3,11,6,12,67,297,423,908,229,120,83,256,208,29,2549,4,16,4,9,5,4,0,6,0,53,3,5,6,0,4,3,0,0,0,28,0,12,11,0,4,6,3,6,0,40,0,9,4,4,0,0,0,0,0,16,0,4,6,5,0,0,3,0,0,20
505031256,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,9,4,18,0,0,0,3,6,0,46,4,3,6,0,0,0,0,4,0,21,3,0,3,0,0,0,0,0,0,17,0,6,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,16,29,28,39,9,3,0,10,18,7,137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
505031257,0,4,3,0,0,0,0,0,0,10,5,7,3,0,4,0,0,0,0,18,20,11,134,0,5,6,41,27,6,250,5,3,50,4,0,0,17,12,0,90,0,3,5,0,3,0,0,3,0,26,3,9,6,6,0,0,0,0,0,22,4,8,0,4,0,0,0,0,0,12,10,8,9,0,3,6,0,0,0,39,0,9,6,11,5,0,3,5,0,36,0,3,0,0,0,0,0,0,0,9,0,0,15,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,8,0,0,0,0,4,0,12,57,68,230,26,18,10,72,62,7,547,0,8,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8
505031258,4,4,3,5,0,0,0,0,0,14,6,14,4,0,0,7,0,6,4,53,49,41,293,14,21,9,78,51,11,564,27,4,180,12,7,3,41,36,3,311,4,6,10,3,0,0,5,8,3,42,16,39,5,16,0,0,3,4,0,90,0,20,0,8,0,0,7,0,0,38,44,26,16,11,19,19,20,11,6,165,10,24,9,35,7,3,12,8,0,102,5,14,0,0,0,10,4,5,0,40,10,3,30,5,0,4,22,11,0,78,0,0,0,0,0,0,0,0,0,0,6,3,7,9,0,0,6,6,6,37,10,3,25,3,0,7,17,11,10,87,188,198,592,126,71,59,204,150,50,1632,5,7,4,0,8,3,0,0,0,26,0,4,0,0,3,0,0,0,0,13,0,5,6,4,0,0,4,4,0,34,0,4,0,0,7,4,0,0,0,13,9,3,5,3,0,0,0,4,0,28
505031303,15,29,5,0,8,0,3,9,4,67,19,62,17,3,8,4,6,5,5,130,116,138,470,13,32,20,80,43,13,925,47,14,179,4,9,8,30,24,0,319,3,3,8,3,0,0,5,8,0,40,5,51,4,24,3,8,8,0,0,117,6,51,3,7,4,0,5,0,0,77,90,98,22,22,45,24,31,18,0,350,27,26,10,39,6,11,10,17,0,135,5,17,5,3,5,3,10,9,0,60,17,0,35,3,8,11,20,9,3,101,0,0,0,0,0,0,0,0,0,7,3,6,11,4,8,7,4,6,5,43,10,8,18,4,3,0,13,12,12,74,367,502,798,136,142,94,217,155,45,2447,7,22,16,8,8,6,3,3,0,75,5,17,0,3,3,4,0,5,0,38,4,9,8,10,4,4,5,0,0,44,4,0,7,4,3,6,0,0,0,25,3,6,0,8,9,0,0,0,0,26
505031304,6,40,5,4,8,3,3,4,0,80,41,94,29,3,13,10,6,5,4,201,129,167,454,23,50,29,100,54,9,1015,39,13,176,7,14,10,23,34,0,311,3,3,5,5,0,3,11,12,0,40,18,76,8,17,4,3,6,3,3,140,10,42,4,6,0,3,11,7,0,81,159,147,35,23,74,56,54,24,9,592,25,36,8,66,12,13,17,16,0,192,0,18,14,3,3,3,7,11,0,66,13,0,50,10,9,9,14,8,0,114,0,0,3,0,0,0,0,0,0,5,5,5,11,3,5,5,10,9,0,48,9,9,23,0,0,5,10,9,9,74,466,641,829,175,192,152,269,193,35,2956,12,32,20,8,4,12,0,4,3,105,4,16,3,6,8,10,0,6,0,60,9,18,4,4,6,10,0,11,0,60,5,10,9,0,12,4,0,0,0,39,0,0,0,0,10,0,0,0,0,17
505031305,23,36,10,9,6,3,7,5,0,85,35,104,16,4,10,9,5,5,0,191,158,162,304,16,35,31,71,49,12,842,40,21,136,5,13,5,20,28,0,261,8,0,7,4,0,3,3,4,0,31,17,63,8,30,5,4,3,6,0,136,6,54,9,8,3,0,0,4,0,89,121,163,31,28,67,29,23,22,3,494,27,43,13,39,10,9,8,17,0,165,9,16,16,3,6,0,4,6,0,61,13,0,38,17,5,4,8,8,0,93,0,0,0,0,0,0,0,4,0,0,3,0,9,3,0,0,6,0,0,30,6,8,15,3,8,3,7,10,11,75,470,670,603,169,164,100,178,163,29,2550,7,31,22,7,10,5,0,3,0,83,9,24,6,0,6,3,0,0,0,52,5,13,10,7,8,6,4,11,0,60,0,7,0,0,7,0,0,0,0,20,3,5,0,0,3,0,0,0,0,11
505031306,3,18,10,4,0,0,0,8,0,43,27,43,21,5,0,6,7,8,0,116,82,97,504,16,28,20,93,72,9,917,32,20,216,6,8,5,19,50,0,360,8,8,22,0,0,0,7,16,0,55,14,35,6,17,3,4,8,3,0,85,6,40,0,3,4,3,0,0,0,67,95,68,21,13,42,30,36,18,3,318,13,36,14,53,6,10,9,16,0,153,9,13,8,3,3,6,4,3,0,58,11,0,46,13,9,3,13,11,0,104,0,0,0,0,0,0,0,0,0,0,5,0,11,3,0,0,3,5,0,40,7,3,31,8,3,0,10,10,28,104,313,380,908,137,123,93,207,215,47,2425,9,20,7,10,10,5,0,0,0,73,4,7,0,0,7,3,6,0,0,28,8,10,14,3,3,6,6,4,0,54,0,3,8,4,6,3,0,0,0,23,6,4,9,4,3,0,0,6,0,35
506011110,10,17,13,4,9,6,4,5,0,72,19,41,23,12,6,9,17,14,3,139,66,95,595,26,41,32,182,90,23,1152,10,7,136,12,8,0,39,44,9,265,3,0,15,4,6,8,14,8,0,68,7,52,8,33,3,0,9,12,0,125,6,35,10,15,6,3,7,0,0,82,69,59,37,33,59,37,65,57,4,414,17,35,17,75,17,9,21,20,4,221,6,14,13,11,5,13,8,14,0,82,15,3,61,12,10,3,38,27,0,175,0,0,0,0,0,0,3,0,4,4,0,6,15,4,0,0,17,7,0,54,4,0,25,0,6,4,26,17,25,119,241,380,973,240,173,118,444,317,83,2977,4,21,23,14,13,8,0,0,0,84,0,13,4,6,4,0,8,10,6,42,0,6,15,9,5,0,13,12,0,70,0,3,4,0,4,0,0,0,0,15,5,6,12,0,7,8,3,11,0,50
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,5,4,0,0,0,0,0,0,19,3,15,12,4,0,3,7,3,0,43,21,24,149,3,7,7,51,25,5,286,9,4,30,0,0,0,12,7,0,62,0,0,4,0,0,3,0,4,0,27,0,10,3,6,0,0,0,5,0,22,3,7,0,6,0,0,5,0,0,21,18,18,4,9,9,13,21,11,6,89,3,10,3,16,0,3,6,10,0,65,0,3,8,0,0,4,4,0,0,24,4,0,15,0,0,0,6,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,5,0,0,0,0,4,6,6,7,32,71,103,231,42,32,38,112,87,20,740,0,4,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,5,0,3,6,4,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
506011114,3,27,9,5,3,3,5,3,0,59,7,27,14,7,3,3,3,4,0,67,57,64,294,10,16,9,73,48,9,590,14,9,100,3,0,0,24,23,0,178,4,4,21,9,0,0,0,17,0,53,4,26,4,11,0,0,3,5,0,59,8,37,8,7,5,0,5,6,0,66,36,31,16,17,27,16,25,8,3,175,7,25,9,26,8,7,11,10,0,110,4,10,10,3,3,3,6,5,0,41,8,0,25,11,0,3,17,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,30,0,3,17,3,6,5,14,10,15,71,170,266,526,111,78,55,197,155,30,1577,4,21,6,5,5,0,0,0,0,46,0,0,3,0,6,0,0,3,0,19,0,5,0,0,11,0,4,3,0,23,0,4,3,0,6,3,0,0,0,14,5,5,11,0,7,0,5,5,0,28
506011115,11,17,6,0,3,0,0,5,0,46,5,18,3,0,3,0,0,0,0,38,99,67,321,16,17,17,58,26,9,624,24,7,110,0,6,5,23,21,5,191,6,5,9,6,3,3,3,4,0,44,6,48,0,7,0,0,0,0,0,67,10,29,0,4,3,4,8,0,0,59,56,39,11,11,28,14,16,10,0,195,12,21,6,25,8,5,4,4,0,81,4,7,16,0,7,0,0,0,0,25,11,0,16,6,0,5,6,8,0,50,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,4,0,23,5,6,16,0,0,8,3,0,4,41,257,261,531,74,76,53,128,88,26,1489,4,14,7,0,8,0,0,0,0,40,0,3,0,0,4,0,0,0,0,9,0,13,8,0,3,3,3,7,0,36,0,0,6,0,9,0,0,0,0,10,6,8,8,0,6,0,0,3,0,28
506011116,12,27,6,0,3,0,0,0,0,53,7,13,9,0,3,0,3,0,0,39,101,93,287,15,23,9,45,21,8,599,29,10,88,3,0,3,19,14,0,160,13,8,19,3,3,0,4,9,0,54,9,36,0,5,0,3,5,3,0,60,22,32,3,4,0,3,0,4,0,64,61,39,19,9,13,15,5,5,0,154,15,17,4,22,5,8,3,3,0,84,0,17,5,3,3,9,4,7,0,46,8,3,11,4,0,0,3,4,0,40,0,0,0,0,0,0,0,0,0,0,4,5,4,0,5,3,3,0,0,20,6,5,10,3,0,0,0,0,14,38,278,310,465,65,66,48,97,67,19,1412,11,28,3,6,5,0,0,0,0,61,0,3,4,0,0,0,0,0,0,9,10,9,3,0,4,0,3,0,0,37,0,4,7,0,3,3,0,0,0,17,4,8,8,0,4,4,0,0,0,24
506011117,0,16,8,3,4,0,10,0,0,40,7,27,10,3,11,10,3,3,0,83,44,52,391,12,25,7,120,40,7,697,3,3,92,8,8,0,24,15,0,159,0,0,9,0,3,0,5,4,0,28,5,27,0,15,0,0,5,3,0,61,5,15,0,4,8,0,0,0,0,37,26,33,27,22,32,11,45,18,4,224,10,19,10,32,6,10,19,14,0,121,3,9,4,0,3,0,3,0,0,30,11,0,28,10,0,0,19,14,0,79,0,0,0,0,0,0,0,5,0,6,0,4,11,7,4,0,11,0,0,34,5,0,12,9,3,4,18,4,10,62,119,203,616,119,105,56,285,140,21,1658,0,8,11,11,0,0,3,4,0,39,0,4,0,5,8,3,4,6,0,27,0,8,7,6,3,5,4,8,0,46,0,0,0,0,0,0,0,0,0,7,3,4,7,0,0,0,0,3,0,22
506011307,15,26,6,6,4,0,9,6,0,74,33,81,30,4,10,4,13,4,4,190,109,230,349,17,41,18,83,46,13,896,19,14,68,4,4,3,9,11,3,148,8,4,11,3,0,0,3,0,0,27,9,85,7,21,0,0,13,5,0,134,7,42,0,4,0,3,0,0,0,64,120,151,31,28,69,33,52,19,8,514,11,27,4,41,8,11,26,4,5,138,4,9,0,3,9,6,8,4,0,46,23,3,56,8,6,5,41,8,7,148,0,0,0,0,0,0,0,0,0,3,3,0,11,0,7,4,12,0,0,33,11,10,12,0,4,0,14,3,11,59,367,683,598,147,155,93,264,123,51,2484,9,27,16,13,6,4,0,0,0,81,3,26,3,15,11,5,0,9,3,77,8,37,13,6,16,9,5,4,5,91,4,8,5,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,12
506011308,12,35,8,9,10,3,4,4,0,87,37,133,29,10,23,5,17,8,0,263,148,295,556,18,64,29,117,56,9,1295,27,11,118,9,12,4,20,24,0,224,6,6,12,4,3,0,10,7,3,54,15,140,14,27,6,4,4,6,0,214,6,59,0,11,0,0,5,3,0,90,146,170,46,34,80,49,78,27,18,652,17,36,13,65,20,13,19,13,4,199,10,19,5,4,8,3,6,4,0,64,8,8,74,9,14,3,41,14,0,179,0,0,0,0,0,0,0,0,0,5,8,8,14,9,0,6,12,4,5,60,6,3,12,6,4,3,18,7,11,79,451,917,910,224,245,120,354,181,52,3453,14,45,27,17,20,8,0,0,4,132,7,39,7,15,7,8,0,5,3,99,7,50,18,8,23,10,3,6,6,138,0,9,5,5,0,0,0,0,0,25,0,6,4,4,5,0,0,5,0,27
506021118,20,50,20,6,8,0,9,6,0,119,25,68,19,5,3,3,18,3,0,155,97,213,427,18,34,20,80,64,9,949,26,18,103,3,5,0,15,16,0,195,9,3,14,4,7,5,10,4,0,49,11,88,6,21,8,0,9,3,0,148,14,46,3,8,0,0,3,0,0,83,138,106,37,36,65,45,65,34,6,523,14,39,21,57,25,8,16,14,0,196,10,23,12,10,6,6,14,10,0,91,14,4,80,21,11,9,21,16,5,184,0,0,0,0,0,0,0,0,0,8,3,10,7,8,0,0,9,5,0,41,7,3,22,6,6,0,14,10,22,107,401,675,771,200,182,100,279,191,45,2841,11,52,4,5,16,5,0,4,0,99,11,17,3,3,0,0,0,6,3,42,5,45,8,10,11,11,12,6,0,101,3,15,7,0,5,3,0,0,0,32,3,9,10,6,0,3,4,0,0,35
506021119,44,135,20,4,5,11,4,8,0,241,36,143,32,8,3,10,4,9,3,261,152,365,314,23,55,18,65,67,14,1054,45,36,146,7,24,8,15,20,0,298,11,21,15,6,3,4,4,8,0,61,19,135,5,24,12,0,8,0,0,208,16,93,4,15,3,3,9,6,4,142,179,243,47,49,89,47,47,53,9,766,35,121,32,61,37,13,16,16,8,337,18,58,25,12,12,14,8,17,0,164,13,6,85,11,4,5,17,8,0,158,0,0,0,0,0,0,0,4,0,9,5,17,6,3,0,3,9,9,3,65,3,3,8,0,6,0,14,6,18,74,581,1379,727,228,260,138,230,237,59,3845,17,132,24,13,22,12,0,11,0,234,0,22,0,6,11,4,0,5,0,55,21,72,21,11,25,6,5,6,0,162,6,31,4,5,10,4,0,0,0,73,15,30,5,5,3,0,0,9,0,63
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,24,136,24,6,6,4,10,8,3,222,39,155,21,12,13,5,8,13,0,272,144,384,272,29,45,28,71,45,13,1033,46,45,102,10,11,3,25,17,5,256,10,20,11,3,0,3,7,7,0,64,22,130,7,32,15,0,3,11,0,219,10,86,3,9,4,4,6,0,0,122,198,252,54,44,102,69,35,54,10,825,51,108,29,59,29,20,19,15,8,332,23,50,14,17,11,12,11,8,3,139,22,7,89,26,3,6,13,13,0,184,0,0,0,0,0,0,0,0,0,9,0,9,10,4,4,0,0,3,4,46,17,12,26,3,4,6,16,7,18,104,606,1397,660,252,250,157,225,210,62,3818,23,109,13,20,17,8,0,8,0,201,11,23,8,9,8,5,0,4,0,66,23,80,9,10,16,5,4,9,5,160,7,28,6,3,8,4,0,0,0,63,9,20,8,6,4,0,0,3,0,46
506021309,7,19,4,0,0,9,10,0,0,50,16,30,12,3,3,3,5,10,3,95,34,89,268,13,22,21,74,34,3,556,11,3,67,0,0,3,14,13,5,115,0,3,3,0,3,0,0,5,0,20,4,29,4,7,0,0,6,4,0,57,0,24,0,6,0,0,3,0,0,33,50,68,27,20,30,19,34,25,3,278,12,21,8,22,11,0,17,12,3,102,9,8,9,8,3,3,13,8,6,51,6,3,51,13,4,6,23,17,0,129,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,4,0,0,28,3,0,18,4,7,7,11,4,14,71,156,299,484,107,91,76,197,134,36,1577,0,38,13,0,3,0,0,0,0,53,0,7,6,5,4,6,0,3,0,32,0,21,9,7,6,9,6,3,0,65,0,5,4,3,0,0,0,0,0,16,4,3,0,3,8,0,0,0,0,20
506021310,8,29,4,3,0,0,5,3,0,57,13,43,14,6,7,0,8,7,3,106,49,109,190,12,16,7,42,29,4,461,23,6,67,0,3,0,13,6,3,123,0,8,3,0,0,0,8,5,0,26,3,23,6,6,0,0,0,0,0,50,0,17,0,4,0,0,4,3,0,36,36,51,33,15,35,18,36,26,5,251,6,27,8,16,4,0,13,8,0,92,5,3,0,0,6,4,6,0,0,30,4,3,48,7,4,0,8,7,0,91,0,0,0,0,0,0,0,0,0,0,3,3,11,4,0,0,6,0,0,25,3,0,20,0,4,0,9,11,3,47,159,335,401,79,81,39,154,112,27,1389,3,17,4,9,4,0,0,4,0,47,0,10,0,4,0,7,0,5,0,25,0,18,3,6,7,0,0,6,0,33,3,9,0,0,0,0,0,3,0,14,3,6,0,5,0,0,0,0,0,12
506021311,15,50,12,10,5,6,0,3,0,100,24,91,28,5,9,9,7,13,5,197,85,242,278,24,25,24,53,40,6,781,22,13,77,6,9,3,8,24,0,162,0,8,5,0,0,0,5,8,0,36,15,77,6,17,5,0,6,6,0,136,9,37,0,6,5,0,0,3,0,58,119,138,41,37,65,58,43,40,7,542,13,60,10,40,18,10,15,15,0,174,6,37,12,10,3,4,11,6,0,100,18,3,85,23,3,5,15,11,0,160,0,0,0,0,0,0,0,0,0,5,4,8,6,3,6,0,5,5,0,37,6,7,14,3,11,0,9,8,21,84,335,786,580,183,155,124,192,181,42,2574,15,51,22,11,16,9,0,0,0,117,4,16,5,4,0,0,0,6,0,41,14,48,14,3,11,4,0,7,0,107,4,16,4,7,6,7,0,0,0,35,3,10,0,0,3,5,0,0,0,27
506031124,15,110,20,16,11,9,7,26,3,218,26,130,49,27,5,17,40,30,6,331,97,329,346,74,57,51,139,120,20,1229,34,32,125,6,9,0,17,32,0,255,10,18,13,3,4,0,9,18,0,68,11,116,13,36,4,17,5,13,4,219,11,66,0,12,5,0,5,13,0,122,140,187,73,74,101,71,87,129,8,877,30,86,18,65,31,23,47,45,0,352,8,38,24,16,9,11,13,16,0,136,18,3,104,28,17,11,32,24,4,228,0,0,6,0,0,0,0,0,0,3,8,7,4,9,0,0,19,7,0,56,3,9,21,11,5,4,11,29,34,127,422,1133,801,381,263,206,426,497,85,4227,10,82,24,24,25,14,8,12,0,193,8,34,9,16,6,8,3,11,0,82,13,62,17,21,18,9,10,19,0,161,8,17,3,6,16,0,0,3,0,58,9,19,3,9,3,0,0,3,0,51
