SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
50705119010,44,1517,717,340,1656,0.6,1537,2.4
50705119011,48,1552,621,320,1847,0.6,1523,2.4
50705119012,45,1500,642,240,1800,0.7,806,1.8
50705119013,45,1296,575,228,1399,0.7,864,1.7
50705119014,50,2000,843,345,2267,0.7,1875,2.5
50705119015,51,1871,693,345,1859,0.7,1528,2.6
50705119016,40,1719,679,350,2041,0.6,1428,2.4
50705119017,43,1461,701,300,1768,0.6,1234,2.3
50705119018,40,1733,674,340,1812,0.7,1575,2.7
50705119019,48,1623,610,280,1375,0.7,1009,2
50705119020,53,1517,583,330,1859,0.6,1437,2.3
50705119021,46,1500,603,250,1843,0.7,1125,2.2
50705119022,48,1730,767,280,2068,0.7,1611,2.2
50705119023,67,1517,565,250,1531,0.6,1006,1.8
50705119024,50,2600,760,250,2449,0.7,1259,2.2
50705119025,55,1733,706,270,1847,0.6,1224,2
50705119027,38,1712,628,375,2011,0.8,1680,3
50705119028,40,1593,922,319,2055,0.7,1854,2.6
50705119029,39,1733,755,373,2050,0.7,1916,2.8
50705119030,41,1733,654,390,2204,0.7,1854,2.6
50705119102,34,1850,793,345,2395,0.8,2107,3
50705119103,36,1733,882,350,2315,0.7,2095,2.7
50705119104,39,1875,1085,350,2475,0.7,2307,2.7
50705119105,38,2054,691,320,2321,0.7,1928,2.8
50705119106,36,1767,795,330,2266,0.7,1924,2.7
50705119108,41,2167,926,485,2916,0.8,3031,3.3
50705119109,39,1900,848,390,2487,0.7,2282,2.9
50705119114,37,1939,981,385,2705,0.8,2559,3
50705119115,35,1839,938,400,2625,0.8,2531,3.3
50705119118,32,1846,913,400,2405,0.7,2294,3.1
50705119119,35,1820,764,385,2236,0.7,2050,3.1
50705119120,32,2000,883,400,2740,0.8,2590,3.3
50705119123,38,1940,860,395,2531,0.7,2356,3
50705119124,40,2167,954,450,3471,0.8,3324,3.2
50705119125,37,2015,903,400,2895,0.7,2729,3.1
50705119126,37,1560,826,320,2225,0.7,1966,2.8
50705119128,34,1909,788,375,2558,0.8,2449,3.2
50705119129,37,2071,891,420,2583,0.7,2439,3.1
50705119130,33,1860,850,355,2239,0.7,2008,2.7
50705119131,30,1842,941,363,2297,0.7,2158,3
50705119132,30,2000,1196,400,2737,0.7,2575,3
50705119133,34,1972,883,370,2568,0.8,2388,3.2
50705119134,36,2167,1233,400,3250,0.8,3180,3.3
50705119135,31,1950,1094,368,2265,0.8,2100,3
50705119136,30,1950,1059,400,2625,0.8,2607,3.4
50705119137,39,2700,1031,630,3338,0.8,3333,3.3
50705119138,28,1700,858,350,1892,0.7,1733,2.9
50705119139,40,2200,1125,390,2849,0.8,2795,3.2
50705119140,32,1950,818,400,2727,0.8,2681,3.3
50705119141,28,1820,782,350,1963,0.7,1875,3
50705119142,38,1912,828,360,2294,0.7,1981,2.9
50705119143,30,1950,1075,340,2338,0.7,2138,2.8
50705119144,33,1993,1032,400,2874,0.8,2818,3.4
50705119145,32,1975,1030,365,2571,0.8,2434,3.1
50705119146,36,2500,1149,505,3277,0.8,3083,3.3
50705119147,32,2340,1040,450,3112,0.8,3107,3.6
50705119148,42,2834,1243,615,3774,0.7,3650,3.1
50705119149,27,1733,1027,345,2068,0.7,1890,2.7
50705119150,31,1774,924,345,2180,0.7,1941,2.7
50705119151,28,2000,1111,370,2603,0.8,2374,3
50705119152,39,2435,1085,515,3211,0.8,3154,3.3
50705119153,29,1700,782,335,1767,0.8,1542,2.8
50705119154,47,1750,738,400,1583,0.6,1231,2.1
50705119155,31,1500,781,340,1555,0.7,1365,2.7
50705119156,29,1733,942,355,2010,0.7,1649,2.6
50705119157,27,1950,937,350,2211,0.7,1891,2.6
50705119158,33,2507,1006,440,3107,0.8,3125,3.7
50705119201,38,1950,787,350,2277,0.7,1937,2.9
50705119202,40,1733,744,360,1985,0.7,1847,2.7
50705119203,38,1517,729,335,1778,0.7,1542,2.7
50705119204,42,1650,765,350,1843,0.7,1375,2.4
50705119205,41,2167,1016,300,2643,0.8,2187,2.8
50705119206,42,1733,844,320,2323,0.7,2083,2.6
50705119207,35,1517,706,308,1692,0.7,1510,2.6
50705119208,33,1372,661,300,1483,0.7,1273,2.4
50705119209,42,1354,601,330,1520,0.7,1238,2.5
50705119211,33,1398,698,300,2012,0.7,1428,2.5
50705119212,38,1729,904,365,2266,0.7,2164,2.8
50705119213,36,1333,666,310,1473,0.7,1341,2.4
50705119214,34,1509,627,330,1660,0.7,1597,2.8
50705119215,40,1400,731,300,1687,0.7,1125,2.4
50705119216,51,1599,878,360,2399,0.7,2067,2.6
50705119217,37,1524,733,310,1891,0.7,1550,2.6
50705119218,34,1801,968,360,2691,0.7,2265,2.8
50705119219,38,1517,628,300,1731,0.7,1326,2.4
50705119220,44,1625,703,340,2042,0.7,1658,2.6
50705119221,41,1400,658,300,1687,0.6,1403,2.4
50705119222,40,1495,547,305,1361,0.6,1235,2.5
50705119223,34,1320,634,310,1449,0.7,1262,2.7
50705119224,44,1733,770,360,2200,0.7,1817,2.6
50705119225,40,1733,817,350,1771,0.6,1606,2.4
50705119226,46,1741,730,360,1766,0.7,1553,2.6
50705119227,42,1544,675,350,1781,0.7,1607,2.6
50705119228,47,1887,854,398,2250,0.7,1987,2.7
50705119229,39,1352,682,310,1958,0.7,1350,2.5
50705119230,36,1430,654,300,1375,0.7,1233,2.7
50705119301,39,1700,786,335,2266,0.7,1924,2.6
50705119302,44,1506,684,320,1724,0.7,1387,2.6
50705119303,38,1733,751,330,1583,0.7,1354,2.4
50705119304,48,2500,859,450,2625,0.7,2643,2.9
50705119305,49,2051,832,355,2542,0.6,2237,2.6
50705119306,42,1326,613,300,1437,0.7,1325,2.3
50705119307,34,1668,745,320,1887,0.7,1662,2.7
50705119308,34,1517,577,270,1375,0.8,1093,2.7
50705119309,33,1556,693,348,1712,0.7,1441,2.8
50705119310,33,1400,567,300,1696,0.8,1312,2.8
50705119311,41,1300,571,270,1375,0.8,820,2.3
50705119312,33,1300,578,325,1562,0.7,1471,2.7
50705119313,29,1300,519,308,1702,0.8,1537,3
50705119314,35,1400,640,300,1536,0.7,1312,2.7
50705119315,42,1513,543,270,1312,0.6,982,2.1
50705119316,39,1584,777,320,1892,0.7,1607,2.6
50705119317,32,1300,689,320,1687,0.7,1452,2.8
50705119318,37,1358,730,330,1674,0.6,1542,2.5
50705119319,37,1485,700,345,1696,0.7,1555,2.5
50705119320,36,1437,618,323,1704,0.7,1616,2.7
50705119321,35,1430,725,325,1800,0.7,1520,2.7
50705119322,34,1517,710,330,1819,0.7,1676,2.8
50705119323,38,1587,725,300,1890,0.7,1412,2.5
50705119324,35,1561,769,330,1942,0.7,1724,2.6
50705119325,43,1473,693,320,1642,0.7,1465,2.5
50705119326,42,1400,673,320,1577,0.7,1413,2.4
50705119327,39,1613,665,335,1857,0.6,1583,2.5
50705119328,44,1558,814,360,2067,0.7,1803,2.6
50705131201,30,1984,1189,330,2476,0.7,2069,2.5
50705131202,32,1565,908,350,1836,0.7,1611,2.2
50705131203,31,1731,995,350,2187,0.8,1974,2.8
50705131204,32,2097,1012,391,2428,0.8,2374,3
50705131205,30,1700,789,350,1913,0.7,1801,2.9
50705131206,28,1918,1125,370,2552,0.8,2403,3
50705131207,29,1777,1101,350,2178,0.7,1839,2.7
50705131208,30,1848,962,360,2214,0.8,2067,3.4
50705131209,59,0,400,400,725,0.5,725,2
50705131210,73,867,502,182,976,0.7,764,1.5
50705131211,30,1800,1094,363,2557,0.7,2365,2.9
50705131212,47,2000,730,289,2058,0.8,2045,2.9
50705131213,28,1823,1113,365,2146,0.7,2017,2.6
50705131214,32,1950,987,400,2625,0.8,2515,3.1
50705131215,27,1752,932,360,2103,0.8,2013,3.2
50705131216,31,1928,1106,370,2640,0.8,2402,3.1
50705131217,28,1950,1056,350,2322,0.8,2250,3.3
50705131218,28,1800,1056,343,2156,0.8,1937,2.8
50705131219,30,1842,921,375,2098,0.8,1827,2.7
50705131220,28,1900,1078,405,2220,0.8,2136,2.9
50705131221,28,1829,1292,410,2318,0.6,2058,2.5
50705131222,43,2250,1083,470,3208,0.8,3150,3.2
50705131223,31,1838,736,282,2028,0.8,1375,2.6
50705131224,30,1820,900,380,2362,0.8,2264,3.2
50705131225,47,2167,750,300,2250,0.9,1778,2.6
50705131301,31,1950,991,350,2301,0.8,2083,3
50705131302,39,1819,1133,423,3058,0.8,2978,3.2
50705131303,29,1972,1068,390,2518,0.8,2462,3.4
50705131304,31,1950,873,370,2521,0.9,2463,3.5
50705131305,32,1774,1133,350,2547,0.8,2154,2.9
50705131306,30,2100,973,370,2413,0.8,2364,3.2
50705131307,28,1950,1242,370,2478,0.8,2347,3.1
50705131308,29,1733,1003,360,2347,0.8,2062,2.9
50705131309,28,1800,937,355,2062,0.8,2073,3
50705131310,35,1950,887,360,2204,0.7,1958,2.8
50705131311,28,1957,1029,360,2016,0.7,1968,2.9
50705131312,31,1868,1083,370,2416,0.8,2267,3
50705131313,74,845,453,173,819,0.9,661,1.4
50705131314,32,1891,1146,378,2305,0.7,2075,2.6
50705131315,39,2165,974,420,2611,0.8,2553,3.1
50705131316,54,1714,510,355,1283,0.7,846,2
50705131317,0,0,0,0,0,0,0,0
50705131318,38,1853,930,398,2457,0.7,2291,3
50705131319,30,1950,1006,395,2457,0.8,2330,3.3
50705131320,36,1882,1083,420,2750,0.8,2694,3.1
50705131321,29,2167,1039,400,2555,0.8,2419,3.4
50705131322,36,2019,1037,400,2714,0.7,2483,3
50705131323,30,1842,895,350,2089,0.7,1958,2.8
50705131324,32,2029,1053,410,3031,0.8,3010,3.3
50705131325,38,1997,900,400,2437,0.8,2323,3.1
50705131326,32,1870,896,400,2405,0.8,2345,3.2
50705131327,27,1800,1088,395,2218,0.8,2138,3.1
50705131328,40,1890,757,393,2225,0.7,2083,3
50705131329,32,1700,904,370,1937,0.8,1777,2.7
50705131330,42,3142,707,360,2208,0.8,1949,3.2
50705131331,48,2242,758,400,2316,0.8,2250,3
50705131332,44,1929,853,400,2600,0.7,2333,2.8
50705131333,30,1888,927,395,2531,0.8,2515,3.4
50705131334,31,2092,1090,440,2866,0.8,2766,3.5
50705131335,31,2150,1125,405,3018,0.8,2856,3.2
50705131336,29,1560,918,350,1866,0.7,1787,2.8
50705131337,27,1668,1125,415,2083,0.7,1875,2.8
50705131338,46,3000,656,500,2100,0.7,2021,3
50705131339,34,1929,922,321,2365,0.7,2150,2.9
50705131340,36,2167,912,395,2517,0.7,2517,3
50705131341,25,1904,1044,355,2062,0.8,1958,3.1
50705131342,30,2102,1270,372,3026,0.8,2676,3.1
50705131343,34,1875,1093,380,2767,0.8,2643,3.1
50705131344,31,1965,1128,400,2894,0.8,2666,3.3
50705131345,30,1800,1139,350,2333,0.8,2229,2.9
50705131346,43,1993,778,395,2204,0.7,2068,2.8
50705131347,31,2000,942,370,2423,0.8,2189,3
50705131348,29,1900,863,360,2011,0.9,1991,3.4
50705131349,29,1733,893,353,2009,0.8,1875,3
50705131350,31,1820,938,360,2419,0.8,2291,3.2
50705131351,30,1795,993,370,2291,0.8,2223,3.1
50705131352,27,1800,1035,360,2205,0.8,2089,3.1
50705131353,34,1733,850,365,2083,0.7,1803,2.5
50705131354,30,1717,856,345,1718,0.8,1487,2.6
50705131355,24,1785,928,355,1775,0.9,1981,3.5
50705131356,46,2600,885,590,3299,0.8,3531,3.3
50705131401,26,1939,1138,380,2308,0.8,2194,3.1
50705131402,44,2184,704,500,2303,0.9,2326,3.3
50705131403,27,1733,1079,370,2210,0.8,2059,3.1
50705131404,49,2167,758,450,2035,0.8,2194,3.1
50705131405,28,1718,1004,360,2250,0.8,2174,3.1
50705131406,0,0,0,0,0,0,0,0
50705131407,29,1778,900,350,1899,0.7,1843,2.7
50705131408,0,0,0,0,0,0,0,0
50901122501,40,1478,827,320,1989,0.8,1718,2.6
50901122502,60,2097,931,360,2250,0.6,1408,2
50901122503,53,1742,996,333,2408,0.7,1521,2.1
50901122504,60,1295,551,267,1087,0.7,739,1.6
50901122506,46,1250,677,265,1786,0.7,1083,2
50901122507,46,1387,635,305,1674,0.7,1177,2.1
50901122508,53,1279,653,290,1458,0.6,938,1.9
50901122509,44,1315,602,275,1666,0.7,1174,2.2
50901122510,47,1205,483,250,1075,0.8,882,2.1
50901122511,35,1300,572,234,1281,0.8,906,2.3
50901122512,50,1499,605,330,1625,0.7,1197,2.3
50901122513,71,1625,609,300,1937,0.6,1055,1.6
50901122514,46,1500,845,320,1875,0.7,1440,2.3
50901122515,49,1695,906,350,2133,0.7,1652,2.2
50901122516,46,1625,824,300,1958,0.7,1403,2.2
50901122517,42,1408,756,298,1771,0.7,1330,2.3
50901122518,46,1083,643,270,1271,0.7,813,1.7
50901122519,58,1400,635,340,1764,0.6,1224,2.1
50901122520,35,1250,712,310,1531,0.8,1318,2
50901122521,49,1395,864,320,2103,0.7,1468,2
50901122522,50,1517,558,330,1420,0.8,825,2
50901122523,46,1300,702,335,1609,0.6,1217,2.2
50901122525,38,1842,929,425,2446,0.7,2250,2.8
50901122526,41,1083,515,300,1388,0.7,1125,2.3
50901122527,66,1539,642,277,2027,0.7,1281,2
50901122528,74,1300,472,180,1208,0.6,693,1.7
50901122529,38,1350,521,330,1204,0.7,1083,2.5
50901122530,46,1300,775,305,1666,0.6,1468,2
50901122531,59,0,1437,320,0,0.3,2250,1
50901122532,52,1200,825,278,2125,0.7,1666,2.2
50901122533,55,1733,1020,343,2075,0.7,1292,1.8
50901122534,57,1700,835,340,1974,0.6,1468,2
50901122535,52,1733,771,305,1825,0.7,1316,2
50901122536,52,1717,638,330,1531,0.7,1295,2.3
50901122537,50,1737,874,315,2146,0.7,1487,2.1
50901122538,37,1343,750,330,1887,0.8,1611,2.7
50901122539,39,1809,747,300,2250,0.8,1766,2.4
50901122540,45,1679,599,330,1818,0.7,1516,2.5
50901122601,50,1580,625,255,1587,0.8,1286,2.5
50901122602,53,1710,675,260,1666,0.8,1351,2.3
50901122603,47,1842,687,250,2018,0.9,1708,2.8
50901122604,46,2167,727,300,2150,0.8,2017,2.8
50901122605,42,1627,783,200,1593,0.7,1430,2.4
50901122606,39,1965,927,295,2340,0.8,2152,2.9
50901122607,43,1975,711,320,2143,0.8,1583,2.4
50901122608,42,1083,754,190,1562,0.8,1327,2.3
50901122609,48,1867,750,175,2150,0.7,1531,2.5
50901122610,35,728,911,100,1575,0.8,1392,2.6
50901122701,55,1604,635,360,1361,0.6,1160,2.2
50901122702,40,1379,703,350,1445,0.7,1231,2.6
50901122703,49,1492,763,350,1660,0.6,1359,2.2
50901122704,48,1700,658,350,1446,0.7,1267,2.5
50901122705,41,1517,716,300,1699,0.7,1294,2.5
50901122706,45,1517,810,330,2024,0.7,1485,2.5
50901122707,44,1227,749,250,1812,1,1812,2.9
50901122708,51,2167,689,350,2029,0.7,1865,2.6
50901122709,42,1405,669,330,1525,0.7,1142,2.4
50901122710,53,1539,707,330,1775,0.7,1328,2.3
50901122711,41,1495,739,370,1843,0.7,1490,2.5
50901122712,39,1700,723,325,1805,0.7,1528,2.6
50901122801,44,1200,570,310,1224,0.7,1023,2.3
50901122802,47,1487,570,338,1303,0.7,966,2.1
50901122803,78,250,450,0,0,1,450,1
50901122804,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0
50901122806,48,2167,767,300,1775,0.9,1699,2.8
50901122807,52,1300,639,300,1271,0.7,1097,2.3
50901122808,42,1430,577,205,1416,0.7,900,2.2
50901122809,52,1800,732,300,1699,0.8,1325,2.5
50901122810,49,2167,641,278,1645,0.9,1319,2.5
50901122811,53,1767,619,280,1524,0.8,1156,2.3
50901122812,54,1652,546,240,1292,0.8,873,2.1
50901122813,49,1800,640,351,1478,0.9,1375,2.6
50901122814,47,1517,469,287,1312,0.7,919,1.9
50901122815,54,1300,656,300,1461,0.7,1116,2
50901122816,51,1517,746,350,1912,0.8,1525,2.4
50901122817,51,1642,733,300,1892,0.7,1625,2.4
50901122818,55,2167,691,275,1531,0.8,1419,2.4
50901122819,63,1127,583,243,1166,0.6,813,1.7
50901122820,48,1624,730,330,1575,0.8,1261,2.5
50901122821,48,1300,653,348,1531,0.7,1156,2.1
50901122901,39,1042,1156,145,2405,0.8,2055,2.8
50901122902,41,657,1114,180,2312,0.7,1833,2.5
50901122903,37,0,1092,95,2104,0.8,1766,2.6
50901122904,33,1004,924,176,2031,0.8,1687,2.4
50901122905,35,0,972,60,1937,0.8,1403,2.7
50901122906,42,1083,914,200,1713,0.9,1637,2.6
50901122907,57,1517,704,210,1424,0.6,1021,1.7
50901122908,35,1083,862,195,2156,0.8,1724,2.8
50901122909,43,599,626,200,1875,0.7,1341,2.4
50901122910,34,926,911,153,1875,0.7,1452,2.6
50901122911,45,780,978,140,1875,0.7,1433,2.2
50901123001,42,1172,750,210,1833,0.7,1263,2.3
50901123002,38,1083,794,220,1713,0.7,1640,2.5
50901123003,41,875,613,150,1406,0.8,1144,2.3
50901123004,35,1083,586,165,1521,0.9,1133,2.7
50901123005,38,867,678,180,1281,0.8,1047,2.3
50901123006,34,1040,882,231,1833,0.7,1589,2.4
50901123007,40,986,745,250,1521,0.8,1388,2.3
50901123008,43,1300,766,230,1731,0.7,1514,2.6
50901123009,44,1354,900,150,2107,0.7,1766,2.6
50901123010,45,1148,741,150,1663,0.8,1385,2.5
50901123011,36,1042,586,242,1328,0.9,1395,3
50901123012,33,769,671,190,1766,0.9,1273,2.4
50901123013,43,1042,588,200,1625,0.8,1416,2.6
50901123014,37,800,701,200,1531,0.8,1145,2.5
50901123101,45,723,552,169,1178,0.7,937,2.2
50901123102,47,1083,715,193,1625,0.8,1365,2.5
50901123103,46,1285,1020,155,2147,0.7,1573,2.2
50901123104,43,693,480,172,1140,0.7,987,2.5
50901123105,39,1517,1013,150,2250,0.8,1921,2.7
50901123106,50,782,506,200,1328,0.6,942,2.1
50901123107,38,774,1068,100,2192,0.7,2116,2.7
50901123109,44,986,804,200,1666,0.7,1281,2.3
50901123110,41,1200,1007,200,1978,0.7,1875,2.7
50901123111,37,1250,1242,200,2562,0.7,2200,2.8
50901123112,49,1350,894,180,1833,0.7,1361,2.3
50901123113,53,760,885,175,2024,0.6,1687,2.2
50901123114,41,1300,811,200,2178,0.6,1562,2.3
50901123115,53,1038,738,200,1728,0.7,1104,2
50901123202,52,1600,829,340,1983,0.7,1850,2.5
50901123203,47,1608,691,300,1875,0.7,1419,2.5
50901123204,41,1602,796,218,2125,0.8,1612,2.4
50901123205,57,1744,617,350,1476,0.7,1406,2.6
50901123206,50,1850,705,300,1848,0.7,1597,2.4
50901123208,51,1506,647,250,1470,0.8,1433,2.5
50901123209,48,1733,738,300,1854,0.8,1721,2.6
50901123210,56,2734,769,237,2124,0.8,1812,2.3
50901123212,37,2000,821,400,2312,0.8,2055,2.9
50901123213,27,0,1574,160,2250,1.3,2250,4
50901123214,56,1517,762,350,1583,0.6,1458,2.2
50901123215,53,1463,640,175,1937,0.9,924,2
50901123216,63,2000,774,368,1531,0.6,1233,2
50901123217,44,0,575,211,1312,0.7,1062,2
50901123301,46,1674,606,310,1485,0.8,1232,2.5
50901123302,47,1517,713,310,1850,0.7,1542,2.6
50901123303,46,2030,778,360,2272,0.8,2071,2.9
50901123304,50,1733,690,273,2015,0.8,1768,2.6
50901123305,43,1950,841,300,2479,0.7,2240,2.9
50901123306,43,2143,856,250,2299,0.9,2022,2.8
50901123307,36,1300,697,294,1471,0.8,1208,2.6
50901123308,36,1469,601,320,1375,0.7,1042,2.3
50901123309,40,1509,705,300,1755,0.7,1449,2.6
50901123310,42,1950,691,335,1895,0.8,1525,2.9
50901123311,42,1300,548,210,1273,0.8,882,2.2
50901123312,34,1600,775,340,1821,0.8,1493,2.6
50901123313,40,1300,633,283,1465,0.7,1258,2.3
50901123315,37,1192,572,250,1325,0.8,960,2.3
50901123316,43,1094,479,229,1149,0.8,840,2.2
50901123317,40,1257,480,200,1047,0.8,653,2.1
50901123318,33,1310,580,283,1230,0.8,1083,2.5
50901123319,40,1408,632,300,1392,0.7,1058,2.3
50901123320,41,1733,703,370,1729,0.8,1742,2.8
50901123321,28,1571,828,305,1853,0.8,1551,2.7
50901123322,34,1807,965,428,2250,0.8,2158,3.2
50901123323,35,1755,888,390,2094,0.7,2026,2.8
50901123324,31,1461,738,367,1600,0.8,1516,2.9
50901123325,35,1525,698,360,1645,0.7,1416,2.6
50901123326,31,1733,1034,400,2225,0.7,2060,2.9
50901123401,43,1250,700,150,1562,0.8,1452,2.7
50901123402,51,1790,670,210,1575,0.8,1408,2.3
50901123403,41,915,900,150,1974,0.7,1602,2.5
50901123404,47,1400,681,205,1899,0.8,1708,2.6
50901123405,49,1365,806,265,1812,0.8,1416,2.5
50901123406,66,867,512,186,1125,0.8,774,2.1
50901123407,45,953,592,211,1295,0.7,852,2.1
50901123408,46,1625,744,188,1583,0.7,1575,2.6
50901123409,50,1322,819,250,1833,0.8,1625,2.5
50901123410,54,1517,642,203,1713,0.8,1513,2.5
50901123411,50,1517,611,260,1541,0.8,1375,2.5
50901123412,39,1040,620,233,1395,0.8,1054,2.3
50901123413,40,1083,502,250,1202,0.7,883,2.4
50901123414,58,1016,469,240,1125,0.7,789,1.9
50901123415,55,1300,609,231,1375,0.7,1298,2.3
50901123416,44,1500,660,155,1687,0.8,1187,2.3
50901123501,0,0,0,0,0,0,0,0
50902123601,52,1653,749,350,1875,0.7,1625,2.4
50902123602,49,1664,760,300,2075,0.7,1645,2.4
50902123603,55,1517,706,269,1432,0.7,1294,2.2
50902123604,45,2100,757,330,1954,0.7,1897,2.7
50902123605,48,1733,744,400,2111,0.7,1625,2.6
50902123606,46,2000,891,385,2365,0.8,2159,2.7
50902123607,39,2377,921,425,2721,0.8,2650,3.2
50902123608,49,1950,831,550,2392,0.7,2312,2.9
50902123609,43,2200,902,395,2732,0.8,2770,3.2
50902123610,44,2000,813,330,2154,0.8,1875,2.7
50902123611,43,1697,442,230,1562,0.7,1170,2.3
50902123612,46,1950,674,300,1761,0.8,1454,2.7
50902123701,52,488,450,165,900,0.7,714,1.9
50902123702,42,900,1006,100,2166,0.8,1843,2.9
50902123703,62,907,664,120,1468,0.6,1218,2
50902123704,58,737,448,150,1109,0.7,833,2.1
50902123705,54,864,514,150,1388,0.7,808,2.1
50902123706,51,1733,861,150,1899,0.8,1562,2.5
50902123707,49,1083,885,50,2036,0.8,1607,2.5
50902123708,37,1207,792,200,1984,0.7,1547,2.3
50902123709,51,650,559,160,1724,0.7,1014,2
50902123710,42,1042,687,188,1562,0.8,1204,2.5
50902123711,28,1560,578,200,2437,0.8,2031,3.1
50902123801,41,902,752,183,1531,0.7,1109,2
50902123802,41,867,695,160,1321,0.7,1161,2.2
50902123803,55,910,638,180,1607,0.7,900,2
50902123804,45,1400,872,250,1883,0.7,1579,2.6
50902123805,55,550,467,150,850,0.6,762,1.7
50902123806,45,1300,1262,150,2250,0.7,1958,2.6
50902123807,54,542,643,129,1083,0.6,1017,2
50902123808,50,282,793,145,1812,0.7,1262,2.3
50902123809,45,650,645,170,1281,0.6,1042,2.1
50902123810,45,1200,938,104,2083,0.7,1481,2.5
50902123811,51,1200,907,175,2356,0.6,1416,2.2
50902123812,45,1517,908,185,2227,0.7,1875,2.6
50902123902,47,1700,628,330,1531,0.6,1318,2.3
50902123903,57,1559,685,340,2071,0.6,1303,2.2
50902123904,55,1500,598,260,1295,0.7,1114,2.2
50902123905,48,1800,542,380,1670,0.8,1487,2.7
50902123906,43,1678,733,210,1771,0.8,1343,2.7
50902123907,45,1733,682,285,1778,0.8,1493,2.6
50902123908,61,1443,560,280,1262,0.6,909,1.8
50902123909,64,1250,537,280,1375,0.6,959,1.8
50902123910,52,1489,604,300,1478,0.7,891,2
50902123911,48,1692,730,351,1724,0.6,1593,2.4
50902123914,53,1560,604,220,1481,0.8,1187,2.4
50902123915,42,542,1004,270,2277,0.8,1910,2.4
50902123916,48,934,945,200,2013,0.8,1726,2.5
50902123918,48,1591,980,205,2187,0.7,1875,2.4
50902123920,52,1733,553,250,1552,0.7,1296,2.6
50902123921,52,1800,823,190,1937,0.8,1593,2.4
50902123922,47,2000,741,200,1800,0.8,1437,2.3
50902123923,39,1625,669,310,1812,0.7,1531,2.6
50902123924,41,1700,771,305,1848,0.8,1634,2.6
50902123925,62,1517,598,300,1399,0.5,1109,1.8
50902123926,56,1771,725,275,1625,0.6,1187,2
50902123927,62,1235,599,255,1303,0.6,949,2
50902123928,44,1517,849,250,1875,0.8,1125,1.5
50902123929,55,1246,545,325,1264,0.6,989,2.1
50902123930,0,0,0,0,0,0,0,0
50902123931,52,1690,723,265,1325,0.6,1142,2
50902123932,62,2000,719,230,1062,0.7,900,1.7
50902123933,0,0,0,0,0,0,0,0
50902123934,56,531,774,265,1875,0.7,1312,1.7
50902123935,44,1469,780,286,1699,0.6,1274,2.1
50902124001,54,867,808,160,1625,0.7,1319,2.1
50902124002,52,748,655,160,1525,0.7,1046,2.2
50902124003,43,1159,783,200,2059,0.7,1339,2
50902124004,52,737,687,160,1600,0.7,966,1.9
50902124005,37,964,912,250,2131,0.7,1672,2.4
50902124006,36,905,636,237,1534,0.7,1365,2.3
50902124007,40,1083,675,240,1968,0.7,1239,2.3
50902124008,45,1450,819,110,1781,0.7,1233,2.9
50902124009,57,1292,603,150,1437,0.8,1149,2.3
50902124010,39,1578,1059,241,2399,0.7,1833,2.7
50902124011,46,780,1086,119,2312,0.8,1812,2.7
50902124012,38,0,1158,150,2166,0.8,1895,3
50902124013,36,1000,1008,94,2187,0.7,1895,2.6
50902124014,37,0,979,100,1937,0.7,1656,2.7
50902124101,43,500,1025,180,2343,0.7,1625,2.3
50902124102,44,780,1125,100,2349,0.7,1687,2.5
50902124103,55,537,612,130,1916,0.7,1604,2.2
50902124104,41,1083,803,250,2039,0.7,1569,2.4
50902124105,49,841,581,200,1215,0.8,936,2.1
50902124106,50,1390,900,300,2250,0.8,1937,2.6
50902124107,44,300,1209,200,2399,0.7,2107,2.6
50902124108,33,953,788,248,1839,0.7,1509,2.4
50902124109,46,542,860,160,2416,0.8,1541,2.5
50902124110,47,542,1108,150,2291,0.8,1718,2.4
50902124111,50,1048,915,200,1875,0.7,1292,2.3
50902124112,35,1092,1120,219,2365,0.8,1833,2.6
50902124113,37,1142,854,250,2077,0.7,1875,2.7
50902124114,40,750,1025,288,2042,0.7,1875,2.7
50902124115,45,1000,1053,180,2143,0.7,1825,2.4
50902124201,46,0,1625,180,1437,0.5,1343,1.3
50902124202,42,0,2236,0,2749,0.6,899,1.8
50902124203,49,600,1068,120,2125,0.7,1542,2.3
50902124204,48,400,817,85,1465,0.7,1318,2.2
50902124205,46,704,666,153,1875,0.7,1158,2
50902124206,42,1025,847,192,1875,0.8,1781,2.8
50902124207,48,675,873,125,1825,0.7,1352,2.2
50902124208,49,1000,640,88,1268,0.7,1087,2.1
50902124209,55,531,512,120,1125,0.6,864,1.9
