SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50604113734,8,5,13,60,68,22,32,106,28,309
50604113735,0,0,5,56,73,26,22,115,19,311
50604113736,5,0,4,130,160,47,59,216,40,653
50604113737,0,0,7,47,77,30,26,79,13,262
50604113738,0,0,3,46,72,20,33,81,17,267
50604113739,4,0,4,81,94,37,31,154,27,415
50604113740,0,0,0,59,81,35,22,66,28,292
50604113741,4,0,8,59,96,38,27,52,12,283
50604113742,4,0,4,67,76,45,24,84,6,302
50604113743,8,0,9,56,59,39,27,75,12,269
50604113744,0,0,0,57,74,31,23,66,7,258
50604113745,4,0,3,74,58,34,26,55,11,255
50604113746,0,0,0,38,40,15,20,55,5,169
50604113747,9,0,8,55,54,39,27,106,12,283
50604113748,3,0,7,70,133,79,50,81,14,420
50604113749,0,0,10,82,92,42,42,79,8,335
50604113750,3,0,3,57,88,29,33,74,6,278
50604113751,3,0,3,68,102,42,25,110,7,351
50604113752,0,0,0,30,58,20,19,58,14,196
50604113753,0,0,6,34,41,26,37,88,15,236
50604113754,0,0,0,46,68,22,33,66,3,235
50604113755,5,0,10,74,80,58,56,123,14,395
50604113756,0,0,0,29,45,16,19,59,14,187
50604113757,4,0,5,67,80,43,27,86,11,313
50604113758,5,0,10,115,128,61,39,193,22,555
50604113759,0,0,0,0,0,0,0,0,0,0
50605113801,0,0,3,44,42,14,18,41,0,159
50605113803,0,0,0,87,97,44,33,83,15,355
50605113804,4,0,4,73,93,42,31,105,20,377
50605113806,0,0,0,0,0,0,0,0,0,0
50605113807,0,0,4,42,70,30,30,112,27,309
50605113808,52,4,77,60,79,47,41,147,17,396
50605113809,9,5,20,45,60,29,26,93,28,288
50605113810,0,0,0,57,91,30,22,77,10,291
50605113811,0,0,3,51,69,32,22,60,19,260
50605113812,0,0,3,52,60,26,12,52,11,202
50605113813,5,0,7,87,94,45,41,100,19,381
50605113814,15,11,53,332,460,153,114,371,88,1511
50605113815,4,0,4,65,108,45,32,80,15,342
50605113816,0,0,3,33,40,22,12,38,8,168
50605113817,0,0,0,0,0,0,0,0,0,0
50605113818,3,0,3,60,51,30,24,87,8,264
50605113819,3,0,6,71,106,50,37,76,8,351
50605113820,0,0,0,67,94,35,31,58,26,307
50605113821,0,0,5,71,97,44,43,78,16,347
50605113822,6,0,16,81,119,65,28,106,38,439
50605113823,0,0,3,52,74,28,31,74,26,289
50605113824,0,0,0,38,80,32,30,63,10,249
50605113825,3,0,12,61,102,45,42,127,46,432
50605113826,4,0,5,80,118,56,28,131,38,451
50605113827,4,0,8,71,65,38,41,54,18,295
50605113828,9,0,9,80,81,51,31,57,21,331
50605113831,0,0,0,61,79,32,26,75,15,289
50605113832,5,0,7,106,115,53,46,104,34,464
50605113833,3,0,3,92,127,41,47,161,43,516
50605113834,12,0,18,49,107,23,23,106,18,338
50605113835,0,0,0,63,65,29,20,69,15,260
50605113836,0,0,0,46,85,38,38,74,19,305
50605113837,3,0,3,100,132,52,31,99,19,445
50605113838,0,0,0,0,0,0,0,0,0,0
50605113839,0,0,0,0,0,0,0,0,0,0
50605113840,0,0,0,93,92,37,53,144,28,450
50605113841,0,0,0,59,112,47,34,100,18,371
50605113842,0,0,0,105,94,44,31,103,16,390
50605113843,0,0,0,102,141,48,51,116,26,481
50605113844,0,0,3,66,101,39,42,112,20,380
50605113845,0,0,0,86,99,60,52,69,18,373
50605113846,0,0,0,153,173,98,66,209,34,746
50605113847,0,0,0,92,132,56,52,166,58,565
50605113848,0,0,0,61,79,43,31,63,15,285
50605113901,5,0,10,71,89,28,14,59,12,280
50605113902,0,0,0,137,144,50,39,141,33,539
50605113903,0,0,0,91,113,52,34,116,20,424
50605113904,4,4,7,90,106,48,31,97,31,405
50605113907,3,0,6,72,89,31,32,96,21,342
50605113908,56,0,63,79,74,37,21,182,18,415
50605113909,0,0,0,58,90,31,26,87,11,304
50605113910,0,0,10,52,68,32,22,70,26,268
50605113911,4,0,5,115,141,80,40,123,16,512
50605113913,0,0,0,46,52,36,28,60,19,243
50605113914,4,0,3,70,71,30,29,76,18,294
50605113915,3,0,0,60,87,33,21,87,21,310
50605113916,0,0,3,27,55,14,17,45,9,153
50605113917,0,0,4,48,59,22,23,54,9,216
50605113918,0,0,5,105,118,42,33,130,24,458
50605113919,0,0,0,93,96,35,30,81,11,345
50605113920,0,0,9,61,109,38,30,83,7,329
50605113921,0,0,10,89,109,37,34,83,22,379
50605113922,8,0,12,96,143,60,37,107,35,470
50605113923,6,0,11,103,140,64,59,134,26,520
50605113924,5,0,6,70,108,44,30,104,26,384
50605113925,3,0,11,50,90,35,22,72,26,298
50605113926,0,0,0,58,104,36,25,85,18,329
50605113927,0,0,0,51,75,26,26,50,7,228
50605113928,0,0,0,126,146,73,45,112,33,535
50605113929,0,0,0,68,84,29,10,80,9,287
50605113930,18,9,48,40,92,46,34,121,29,359
50605113931,0,0,0,57,73,28,32,80,5,272
50605114001,3,0,9,69,98,54,58,89,24,391
50605114002,9,3,10,74,95,30,25,85,15,325
50605114003,0,0,0,69,75,21,31,64,30,296
50605114004,0,3,6,41,79,37,38,50,23,280
50605114005,5,0,14,54,112,54,32,86,21,358
50605114006,14,7,38,97,131,69,56,96,28,464
50605114007,14,0,14,56,86,41,30,72,10,293
50605114008,3,0,15,74,94,45,30,53,7,307
50605114009,0,0,4,98,171,74,47,57,9,451
50605114010,9,0,11,75,108,58,29,58,11,339
50605114011,0,0,0,41,67,27,26,34,3,200
50605114012,4,0,19,71,125,53,41,79,8,381
50605114013,11,3,25,98,146,74,44,68,16,458
50605114014,4,0,13,58,103,39,38,40,7,290
50605114015,0,3,6,85,142,60,46,93,21,445
50605114016,0,0,5,142,173,92,54,144,29,626
50605114017,0,0,5,95,104,26,31,67,11,329
50605114018,0,0,9,65,90,48,55,70,20,343
50605114019,3,0,9,92,133,67,50,65,15,413
50605114020,0,0,11,66,96,53,40,57,14,321
50605114021,4,0,18,67,108,44,35,75,11,349
50605114022,3,0,11,68,86,57,35,51,31,325
50605114023,27,4,71,107,157,62,51,114,44,540
50605114024,12,0,14,79,163,79,52,65,10,451
50605114025,0,0,5,41,90,43,40,36,11,267
50605114026,0,0,8,84,120,63,33,73,3,382
50605114027,0,0,8,89,136,54,46,67,20,405
50605114028,14,0,27,63,101,61,44,69,18,349
50605114029,0,0,3,57,70,37,26,29,5,215
50605114030,3,0,8,47,64,26,29,46,9,222
50605114031,0,6,5,51,68,41,27,41,13,238
50605114032,6,0,11,135,211,96,72,83,25,620
50605114033,11,4,13,73,115,60,40,80,18,379
50605114034,0,0,12,126,167,80,70,87,15,539
50605114035,0,0,0,5,9,0,0,0,0,5
50605114101,0,0,0,3,3,5,3,0,0,15
50605114102,0,0,0,21,37,21,14,17,4,118
50605114103,10,19,44,63,104,28,26,87,55,358
50605114104,4,0,8,84,118,59,34,69,18,383
50605114105,3,0,0,81,113,52,33,55,8,339
50605114106,0,0,4,55,103,36,27,46,15,274
50605114107,0,0,3,82,95,50,34,61,12,330
50605114108,3,0,7,94,143,55,34,69,13,407
50605114109,7,0,6,45,66,31,20,51,3,209
50605114110,0,0,6,100,111,44,30,74,5,364
50605114111,0,0,4,71,99,49,31,76,9,341
50605114112,6,0,14,69,86,48,29,50,13,287
50605114113,4,0,8,97,122,55,41,60,8,382
50605114114,7,0,8,78,112,59,47,49,25,369
50605114115,3,4,8,30,48,33,14,54,12,183
50605114116,5,8,10,69,66,45,30,50,58,313
50605114117,0,0,6,58,80,31,22,44,4,240
50605114118,0,0,7,40,73,35,22,51,8,240
50605114119,5,0,6,57,80,41,32,67,10,290
50605114120,4,0,9,40,67,34,24,69,14,246
50605114121,0,0,4,72,94,43,45,51,17,322
50605114122,4,0,9,52,70,34,37,45,5,232
50605114123,5,0,4,46,58,20,28,45,9,204
50605114124,0,0,9,60,82,62,25,41,16,288
50605114125,5,4,8,50,86,47,34,45,18,288
50605114126,0,0,12,95,132,60,50,67,11,421
50605114127,20,0,29,94,93,37,38,113,7,387
50605114128,0,0,8,57,85,42,30,38,15,265
50605114129,8,0,6,40,73,30,24,46,13,232
50605114130,5,0,11,68,61,29,26,52,16,248
50605114131,0,0,10,93,124,65,49,63,5,402
50605114132,22,0,32,50,79,34,13,93,14,285
50605114133,0,0,0,60,73,32,29,26,0,223
50606114201,3,0,5,91,145,63,46,66,19,436
50606114205,3,0,11,79,85,44,42,94,20,372
50606114206,4,0,12,104,110,48,40,106,26,440
50606114207,0,0,5,54,48,26,28,53,14,224
50606114208,4,0,12,133,167,76,78,178,23,663
50606114210,0,0,0,48,72,17,24,51,9,222
50606114212,3,0,3,35,50,15,13,32,3,144
50606114213,0,0,0,97,130,54,45,117,17,458
50606114214,0,0,0,104,143,57,71,136,21,526
50606114215,0,0,0,98,127,45,38,115,18,436
50606114216,0,3,4,103,157,64,77,150,24,572
50606114217,0,0,0,64,95,29,37,82,7,312
50606114219,0,0,0,70,89,29,24,67,18,293
50606114220,0,0,0,78,123,52,51,137,32,472
50606114221,0,0,0,135,162,53,56,109,21,527
50606114222,0,0,0,94,125,46,54,98,23,448
50606114224,41,7,48,49,62,23,22,143,16,313
50606114225,0,0,0,64,100,47,43,68,35,366
50606114226,0,0,0,96,135,58,40,177,27,543
50606114230,0,0,0,111,198,56,66,164,32,617
50606114231,0,0,0,0,0,0,0,0,0,0
50606114232,0,0,4,101,130,77,53,146,37,537
50606114233,0,0,4,66,66,31,24,63,19,265
50606114235,0,0,0,0,6,0,0,0,0,12
50606114236,0,0,0,66,96,44,45,130,26,404
50606114237,0,0,0,27,59,14,16,53,10,175
50606114238,0,0,5,83,115,48,58,72,21,405
50606114239,0,0,0,87,111,44,41,65,12,357
50606114240,0,5,6,65,95,35,36,83,12,324
50606114241,0,0,0,82,116,49,45,119,20,421
50606114242,0,0,3,87,120,46,42,97,26,427
50606114243,0,0,0,81,87,25,28,93,17,335
50606114244,0,0,0,37,64,16,20,56,6,199
50606114245,0,0,0,58,78,27,30,75,18,276
50606114246,0,0,0,0,0,0,0,0,0,0
50606114247,0,0,0,56,94,26,21,71,12,283
50606114248,0,0,0,70,91,33,31,91,12,321
50606114249,0,0,0,70,95,41,38,89,19,348
50606114250,0,0,5,69,57,38,27,68,13,260
50606114251,0,0,0,69,92,37,35,103,16,352
50606114252,0,0,0,59,85,24,22,99,10,302
50606114253,0,0,0,46,74,28,26,81,19,262
50606114302,3,7,9,45,55,38,33,59,23,262
50606114303,0,0,0,61,74,32,42,48,10,266
50606114304,4,0,0,96,128,75,49,98,11,448
50606114305,0,0,0,111,112,57,81,98,26,478
50606114307,0,0,3,49,77,30,24,64,24,273
50606114308,0,0,6,68,140,41,42,77,15,385
50606114309,0,0,0,54,78,50,34,71,10,288
50606114310,4,0,3,51,68,33,41,82,15,279
50606114311,5,0,4,78,112,50,41,84,14,383
50606114312,0,0,0,143,169,85,77,153,16,646
50606114313,0,0,8,70,108,49,55,81,29,395
50606114314,0,0,4,51,83,45,47,77,11,308
50606114315,3,0,6,41,69,27,32,66,20,258
50606114316,3,0,3,45,60,18,18,43,10,196
50606114317,0,0,0,52,55,23,21,33,7,183
50606114318,0,0,4,24,49,20,19,48,13,174
50606114319,0,0,6,7,10,5,10,11,11,56
50606114320,0,0,0,46,64,17,26,41,23,225
50606114321,4,0,6,44,53,28,17,30,12,187
50606114401,0,0,0,0,0,0,0,0,0,0
50606114402,0,0,0,30,62,49,35,66,11,257
50606114403,6,0,10,78,100,37,39,72,26,360
50606114404,12,4,16,68,100,54,39,95,36,385
50606114405,0,0,0,53,64,28,27,56,20,245
50606114406,3,3,3,101,102,66,58,99,49,477
50606114407,0,0,4,57,64,40,35,44,19,255
50606114408,0,0,3,43,67,26,25,36,22,229
50606114409,0,0,9,37,54,48,39,46,21,246
50606114410,3,0,4,17,19,5,15,11,3,60
50606114412,0,0,0,61,75,35,31,56,22,289
50606114413,0,0,3,59,104,45,38,60,13,314
50606114414,0,0,3,55,71,34,36,57,381,632
50606114415,0,0,0,17,28,14,11,12,4,84
50607114501,0,0,8,60,79,21,25,58,6,249
50607114502,128,7,141,109,131,31,22,286,24,601
50607114503,0,0,13,72,110,29,23,65,6,309
50607114504,0,0,10,100,140,51,27,72,21,410
50607114505,3,0,8,106,145,68,58,119,40,539
50607114506,9,6,20,105,158,44,21,107,43,480
50607114507,8,0,7,77,117,31,21,58,15,319
50607114508,5,0,11,170,212,56,41,124,23,616
50607114509,3,0,11,66,111,59,27,86,6,349
50607114510,0,0,9,110,112,46,37,81,20,407
50607114511,3,0,5,120,162,55,30,88,13,468
50607114512,0,0,3,96,100,39,26,74,7,336
50607114513,0,0,6,104,140,35,40,84,14,414
50607114514,0,0,10,122,157,28,27,85,31,461
50607114515,3,0,11,124,162,43,28,77,12,443
50607114516,26,62,124,47,42,27,22,94,95,328
50607114517,9,0,10,117,163,42,21,106,11,451
50607114518,0,0,12,134,169,44,25,103,20,493
50607114519,6,0,8,108,122,39,27,75,8,388
50607114520,9,24,36,81,120,47,25,77,44,397
50607114521,0,0,13,133,151,38,20,107,16,464
50607114522,0,0,6,89,107,51,19,82,10,361
50607114523,5,0,17,162,184,58,26,126,21,577
50607114524,8,0,12,99,160,54,31,69,25,434
50607114525,0,0,3,91,131,43,27,83,24,404
50607114526,3,0,4,86,102,46,25,96,49,416
50607114527,3,0,5,72,112,57,21,55,4,325
50607114528,0,0,3,80,105,29,24,79,15,327
50607114529,6,0,9,78,89,33,27,53,17,299
50607114530,5,0,13,161,151,46,42,130,40,572
50607114531,0,0,0,0,0,0,0,0,0,0
50607114601,3,0,3,70,81,34,24,59,8,273
50607114602,6,0,0,95,115,52,39,215,39,554
50607114603,0,0,5,57,71,28,29,84,20,296
50607114604,0,0,0,76,106,43,29,164,34,447
50607114605,3,0,6,97,84,34,30,112,13,370
50607114606,64,62,141,115,103,59,41,201,104,623
50607114607,7,4,10,65,88,34,29,52,8,276
50607114608,0,0,3,70,53,15,10,85,21,250
50607114609,0,0,3,48,33,16,12,74,35,224
50607114610,4,0,3,75,113,60,31,83,17,385
50607114611,10,0,14,47,55,23,23,68,16,228
50607114612,0,0,6,99,125,53,41,76,10,406
50607114613,63,30,108,95,162,56,32,168,78,597
50607114614,22,0,24,112,150,62,35,103,21,487
50607114615,4,0,4,88,129,55,32,48,18,359
50607114616,0,0,8,93,102,35,31,62,8,340
50607114617,6,0,9,108,154,53,53,110,25,500
50607114618,0,0,3,53,75,34,28,59,12,256
50607114619,0,0,9,40,51,21,12,56,0,183
50607114620,0,0,3,76,91,33,22,38,14,269
50607114621,6,0,14,160,182,82,56,103,17,599
50607114622,3,0,4,74,82,42,20,60,12,288
50607114623,0,0,10,60,85,37,27,51,14,264
50607114624,0,0,7,64,86,29,18,65,3,260
50607114625,0,0,9,65,90,34,17,38,7,259
50607114626,4,0,3,56,86,26,16,68,10,266
50607114627,9,0,6,72,118,45,31,74,16,346
50607114628,0,0,0,0,0,0,0,0,0,0
50607114629,0,0,0,77,16,7,10,40,0,150
50607114630,0,0,0,0,0,0,0,0,0,0
50607114701,0,0,3,87,145,37,17,123,15,431
50607114702,3,0,14,108,136,53,34,112,36,470
50607114703,0,0,14,121,140,57,43,86,21,468
50607114704,3,0,4,86,104,44,26,61,13,341
50607114705,9,0,10,78,111,42,20,57,8,318
50607114706,8,26,44,122,156,60,26,121,97,575
50607114707,6,0,9,74,89,41,23,58,21,305
50607114708,4,0,6,99,142,53,44,74,5,420
50607114709,0,0,3,50,63,23,9,34,13,186
50607114710,5,0,11,114,175,75,47,68,5,490
50607114711,0,0,0,63,57,25,18,73,4,246
50607114712,0,0,8,118,133,50,34,107,29,468
50607114713,7,0,7,106,145,45,21,78,12,403
50607114714,7,0,7,111,108,45,26,91,17,400
50607114715,0,0,0,96,93,40,29,53,15,318
50607114716,0,0,5,89,122,47,23,57,14,340
50607114717,0,0,0,73,142,42,29,97,37,427
50607114718,9,0,10,121,153,60,25,83,24,462
50607114719,0,0,0,46,68,28,15,51,15,218
50607114720,0,0,3,123,149,76,33,98,18,498
50607114721,0,0,0,0,0,0,0,0,0,0
50607114722,0,0,10,100,145,33,23,92,43,430
50607114723,0,0,5,76,66,20,12,52,19,257
50607114724,0,0,5,100,111,34,20,57,22,337
50607114725,0,5,9,70,76,37,13,52,32,283
50607114726,0,0,11,164,204,67,31,171,42,675
50607114729,8,3,14,101,97,42,18,91,29,378
50607114730,7,0,7,90,116,35,27,49,7,333
50607114731,0,0,0,39,68,26,20,19,6,181
50607114732,3,6,10,81,105,38,33,72,36,357
50607114733,0,0,0,58,56,27,20,38,18,210
50607114734,3,0,9,73,80,38,16,32,6,242
50607114735,0,0,0,70,64,36,16,21,0,208
50607114736,0,0,5,105,135,63,29,54,28,411
50607114737,0,0,0,108,124,47,39,45,9,367
50607114738,0,0,0,0,0,0,0,0,0,0
50607114739,0,0,4,58,53,23,11,54,11,213
50607114740,3,0,14,51,76,39,21,36,11,230
50607114741,0,0,0,67,76,23,13,35,11,229
50607114742,0,0,0,71,104,38,14,75,14,311
50607114743,0,0,0,55,64,24,24,64,20,242
50607114744,0,0,5,79,71,32,15,55,16,273
50607114745,9,0,10,60,67,33,14,50,17,238
50607114746,3,0,6,79,84,24,9,58,25,286
50607114747,0,0,3,69,86,23,12,90,19,307
50701114803,0,0,3,149,193,65,70,182,28,683
50701114806,0,0,0,152,192,77,49,111,17,601
50701114808,7,0,13,91,115,77,48,131,27,489
50701114809,3,0,8,139,148,70,54,130,20,565
50701114810,0,0,3,115,120,40,41,83,10,409
50701114811,0,0,0,116,144,53,53,95,14,471
50701114812,0,0,0,73,93,30,16,77,9,290
50701114813,0,0,0,68,98,26,25,86,17,323
50701114814,0,0,0,69,50,19,22,58,11,236
50701114815,0,0,0,60,59,28,26,56,8,238
50701114816,4,0,9,104,124,50,37,142,39,505
50701114817,3,0,3,75,98,49,33,79,5,334
50701114818,0,0,0,94,123,54,28,87,5,394
50701114819,0,0,3,101,114,57,33,111,12,420
50701114820,0,0,0,70,81,30,22,85,7,289
50701114821,0,0,0,134,142,56,49,129,32,543
50701114822,0,0,0,125,127,46,27,126,26,476
50701114823,0,0,0,69,91,41,31,70,13,306
50701114824,0,0,0,74,111,59,41,70,12,361
50701114825,0,0,0,79,144,62,39,102,12,435
50701114826,0,0,0,86,100,40,31,78,5,345
50701114827,0,0,0,124,129,52,41,113,18,479
50701114828,0,0,4,111,122,40,39,79,9,400
50701114830,0,0,0,0,0,0,0,0,0,0
50701114831,0,0,3,106,177,55,37,117,19,519
50701114832,0,0,3,99,128,38,37,113,26,435
50701114833,0,0,0,74,103,34,23,67,11,307
50701114834,0,0,0,80,115,64,32,91,11,390
50701114835,0,0,0,116,156,92,52,90,11,521
50701114836,0,0,0,86,108,56,23,70,9,351
50701114837,0,0,0,109,144,67,33,93,14,453
50701114838,0,0,0,102,87,43,33,105,17,380
50701114839,0,0,0,96,113,52,43,119,28,451
50701114840,0,0,0,84,95,27,18,65,11,295
50701114841,0,0,0,79,100,39,37,108,13,370
50701114842,22,26,44,55,115,51,33,116,75,455
50701114843,0,0,0,64,93,35,26,63,5,283
50701114844,67,4,69,43,51,16,27,170,10,311
50701114845,0,0,0,73,93,37,22,85,10,320
50701114846,0,0,0,71,93,32,28,66,13,300
50701114847,0,0,0,84,96,25,26,96,23,344
50701114848,0,0,0,42,72,25,23,51,11,221
50701114849,0,0,0,74,98,43,29,65,3,319
50701115001,0,0,0,0,6,0,4,6,3,21
50701115101,0,0,0,0,0,0,0,0,0,0
50701115202,0,0,10,70,93,52,30,104,17,360
50701115203,0,0,3,55,70,27,14,57,15,235
50701115204,12,0,14,85,94,52,33,118,7,389
50701115205,0,0,4,75,93,39,30,86,25,355
50701115206,6,0,4,153,157,75,67,155,23,622
50701115207,6,3,30,110,145,74,53,134,50,564
50701115208,3,0,3,48,56,23,19,68,14,232
50701115209,0,0,7,97,144,60,50,115,13,485
50701115210,7,11,22,21,40,19,17,63,74,240
50701115212,0,0,4,107,157,75,64,151,26,582
50701115213,7,0,9,41,83,44,26,50,10,259
50701115214,4,0,7,68,82,24,23,76,16,292
50701115215,0,0,7,75,104,47,28,98,7,363
50701115216,7,5,15,136,153,95,69,123,17,587
50701115217,0,0,0,66,83,34,31,73,18,292
50701115218,0,0,0,99,146,71,42,115,28,499
50701115219,0,0,5,91,91,31,39,130,18,399
50701115220,0,0,0,69,98,34,28,91,20,341
50701115221,3,0,4,78,150,50,30,105,17,432
50701115222,3,0,4,117,122,49,40,127,27,489
50701115301,9,0,10,88,113,47,37,63,9,363
50701115302,0,4,3,39,86,37,20,37,6,220
50701115303,4,0,8,87,126,37,43,77,16,382
50701115304,3,0,8,55,74,27,29,70,25,273
50701115305,3,0,4,55,89,33,20,47,3,246
50701115306,6,0,7,87,119,45,33,100,23,419
50701115307,3,0,10,71,80,36,27,85,12,308
50701115308,0,0,11,128,141,55,31,134,37,534
50701115309,7,4,11,67,86,43,18,74,19,319
50701115310,0,0,5,124,94,44,26,102,28,421
50701115311,0,0,0,52,74,16,17,66,26,253
50701115312,4,0,4,89,111,44,37,79,17,372
50701115313,0,0,0,52,54,39,17,57,8,232
50701115314,0,0,3,42,72,23,25,62,22,248
50701115315,0,0,4,78,122,37,20,86,19,362
50701115316,0,3,3,72,101,45,21,55,28,326
50701115317,0,0,3,76,128,41,19,91,30,381
50701115318,12,14,33,152,173,48,39,159,54,623
50701115319,0,0,3,105,114,41,42,67,4,371
50701115320,5,0,6,103,137,40,45,132,22,483
50701115401,6,0,21,76,104,44,44,93,13,375
50701115402,5,0,4,81,86,41,20,106,19,356
50701115403,6,0,14,97,142,43,37,155,34,504
50701115404,5,0,15,127,159,65,50,154,30,573
50701115405,6,0,11,85,95,41,18,78,27,343
50701115406,0,60,64,29,49,18,16,39,109,258
50701115407,4,0,16,107,157,65,30,88,20,460
50701115408,9,0,20,120,146,48,51,111,33,501
50701115409,3,3,15,76,92,33,34,92,33,364
50701115410,4,0,24,108,158,56,39,147,53,557
50701115411,4,0,14,97,174,81,48,103,32,532
50701115412,0,0,7,85,155,48,45,126,52,513
50701115413,9,0,15,121,168,58,52,142,52,595
50701115414,11,0,18,127,161,52,39,159,56,593
50701115415,3,0,9,82,105,52,28,74,25,370
50701115416,5,0,6,91,122,34,43,106,36,429
50701115417,8,0,15,63,74,22,16,115,22,317
50701115418,3,0,14,114,122,46,32,108,33,454
50701115419,0,0,8,64,77,27,25,75,26,298
50701115420,3,0,10,119,113,43,38,163,56,539
50701115421,6,0,15,129,207,66,44,177,47,680
50701115501,0,0,0,0,4,0,0,0,3,10
50701115803,0,0,0,45,70,24,12,33,11,195
50701115804,0,0,3,62,81,13,21,63,13,254
50701115805,0,0,0,142,172,63,41,97,13,523
50701115806,64,3,67,80,83,25,18,223,29,455
50701115807,0,0,0,127,143,62,31,79,24,469
50701115808,0,0,6,147,194,66,35,101,27,565
50701115809,0,0,0,82,96,34,21,92,13,347
50701115810,0,0,0,113,144,50,38,97,19,462
50701115901,3,0,8,59,91,38,25,62,14,290
50701115902,0,0,0,44,80,24,36,61,6,262
50701115903,0,0,0,39,51,22,22,42,9,192
50701115904,0,0,3,97,113,37,25,88,11,366
50701115905,0,0,4,57,112,28,26,47,3,271
50701115906,41,26,113,55,109,48,47,155,66,482
50701115907,0,0,5,74,88,29,34,94,29,350
50701115908,5,0,8,81,84,32,31,129,36,392
50701115909,0,0,0,67,91,43,23,128,22,375
50701115910,0,0,3,103,91,47,43,112,14,423
50701115911,0,0,3,79,103,41,37,117,12,377
50701115912,7,0,6,332,365,94,62,409,100,1369
50701115913,0,0,3,57,62,29,24,74,13,261
50701115914,4,0,4,63,88,31,27,71,4,272
50701115915,0,0,3,50,65,32,20,61,8,234
50701115916,3,0,4,89,140,63,36,138,17,487
50701115917,0,0,0,63,86,27,38,71,16,294
50701115918,0,0,0,75,110,41,29,124,26,409
50701115919,7,0,8,112,147,52,52,152,28,548
50701115920,0,0,0,118,146,71,44,110,14,505
50701115921,0,0,3,82,94,44,34,78,21,355
50701115922,0,0,3,45,68,15,18,65,10,233
50701115923,3,0,5,52,89,42,19,62,7,271
50701115924,4,3,11,82,126,64,40,96,12,414
50701115925,15,0,18,76,93,38,18,110,23,361
50701116001,0,0,12,105,151,57,23,142,21,498
50701116002,3,0,12,139,130,53,29,171,54,576
50701116003,0,0,0,35,55,24,21,62,7,197
50701116004,3,0,7,65,111,48,46,109,27,411
50701116005,0,0,7,66,85,32,15,61,17,285
50701116006,8,0,13,61,64,42,25,63,3,261
50701116007,5,0,7,46,86,43,29,81,6,296
50701116008,0,0,4,42,72,24,15,59,8,208
50701116009,5,0,9,94,85,34,34,91,32,363
50701116010,4,3,17,81,101,53,43,76,19,370
50701116011,8,0,11,94,120,54,36,161,13,476
50701116012,8,0,8,38,58,24,20,69,9,221
50701116013,3,0,10,97,161,45,46,138,27,516
50701116014,24,24,60,124,176,61,49,150,78,629
50701116015,7,0,13,57,89,33,29,126,7,343
50701116016,4,0,12,72,88,28,33,97,21,335
50701116017,5,0,8,95,129,58,35,116,21,461
50701116018,7,0,13,75,55,23,34,120,12,322
50701116019,4,0,10,76,119,37,43,92,16,382
50701116020,0,0,13,89,147,59,40,128,17,479
50701116021,0,0,0,50,49,15,17,57,10,205
50701116022,3,0,10,67,70,28,21,115,17,317
50701116023,10,78,94,274,355,153,102,314,168,1368
50701116102,0,0,0,71,106,36,25,99,13,354
50701116103,0,0,0,105,106,43,46,118,14,423
50701116105,0,0,5,63,105,33,27,72,6,308
50701116106,0,0,0,77,99,35,33,101,11,361
50701116107,0,0,0,45,49,26,21,65,13,210
50701116108,0,0,0,101,151,54,38,106,17,472
50701116110,0,0,0,78,99,34,35,66,17,330
50701116114,0,0,5,93,104,29,16,108,18,368
50701116115,0,0,5,101,112,57,40,117,14,439
50701116116,0,0,0,68,94,44,25,96,5,337
50701116117,0,0,0,102,134,50,37,87,11,418
50701116119,5,0,5,53,73,22,15,79,7,254
50701116121,0,0,0,88,106,45,36,61,13,355
50701116122,0,0,0,111,121,38,30,105,16,422
50701116124,0,0,0,41,60,24,24,35,9,184
50701116125,0,0,0,75,97,38,33,84,12,341
50701116127,0,0,0,89,151,52,50,159,24,513
50701116128,0,0,0,95,128,30,30,127,28,438
50701116129,0,0,0,68,80,22,31,61,7,279
50701116130,0,0,0,95,101,52,45,124,19,442
50701116131,0,0,0,92,100,44,26,83,6,359
50701116133,0,0,0,98,109,46,29,112,19,408
50701116134,0,0,0,79,105,39,39,73,7,349
50701116135,0,0,0,118,154,43,28,180,50,560
50701116136,0,0,0,79,109,46,43,72,13,361
50701116137,0,0,3,69,110,32,22,55,12,300
50701116138,0,0,4,66,108,39,32,73,7,322
50701116139,0,0,0,72,84,24,19,87,9,309
50701116140,31,29,91,21,24,11,13,81,63,208
50701116141,0,0,0,106,131,46,43,142,8,469
50701116142,0,0,0,63,110,37,24,71,16,331
50701116143,0,0,0,52,71,24,22,41,15,224
50701116144,0,0,0,60,74,28,25,82,10,274
50701116145,0,0,0,99,137,56,47,108,34,480
50701116146,0,0,0,68,94,39,25,68,8,313
50701116147,0,0,0,79,116,32,29,105,11,372
50701116148,0,0,0,53,91,27,23,75,14,289
50701116301,0,0,3,34,53,20,17,46,11,182
