SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50501108211,64,76,24,31,32,19,9,14,3,279
50501108212,47,50,9,26,32,12,5,6,0,193
50501108213,32,42,16,21,26,16,9,7,8,170
50501108214,31,56,24,11,22,11,0,8,0,168
50501108215,29,78,15,20,23,11,3,5,3,193
50501108216,24,42,9,12,22,20,0,7,5,148
50501108217,32,64,20,23,33,14,5,5,4,212
50501108218,34,70,16,20,18,7,3,10,3,190
50501108219,33,77,30,25,28,22,6,15,3,243
50501108220,37,65,31,21,30,13,8,10,3,213
50501108221,34,46,20,18,19,11,4,9,0,159
50501108222,31,46,11,14,24,22,4,4,3,160
50501108223,43,75,28,26,31,20,3,14,7,244
50501108224,47,85,27,32,35,25,6,19,0,260
50501108225,60,90,36,35,33,25,3,18,7,310
50501108301,24,50,38,21,32,21,3,25,3,216
50501108302,38,67,42,31,44,28,14,19,0,278
50501108303,36,52,23,45,38,17,12,20,9,234
50501108304,18,62,35,24,30,16,5,14,0,217
50501108305,36,81,32,34,24,22,3,17,0,246
50501108306,16,41,18,16,22,16,5,12,0,155
50501108307,17,32,18,22,35,10,9,8,0,145
50501108308,28,29,20,18,28,19,5,9,0,152
50501108309,0,0,0,0,0,0,0,0,0,0
50501108310,31,46,12,22,32,24,20,9,3,206
50501108311,29,40,17,22,26,10,8,14,0,161
50501108312,25,46,29,16,25,10,4,24,0,188
50501108313,9,30,21,15,19,13,5,11,0,124
50501108314,44,77,40,40,44,27,13,13,6,296
50501108315,24,20,7,17,21,14,5,14,0,113
50501108316,16,26,26,12,14,7,4,6,3,111
50501108317,24,72,39,33,31,15,10,12,0,243
50501108318,26,54,27,22,18,22,10,12,4,203
50501108319,21,41,11,15,25,6,8,8,0,156
50501108320,3,15,6,10,6,11,0,0,0,58
50501108321,41,43,40,34,48,15,7,15,6,237
50501108322,57,54,33,15,49,29,7,19,5,269
50501108323,22,36,34,18,32,22,9,10,0,168
50501108324,13,21,12,17,23,10,4,12,0,122
50501108325,27,75,38,21,48,16,10,18,0,251
50501108326,57,105,44,31,50,29,17,18,0,357
50501108327,16,43,25,15,24,8,7,15,0,158
50501108328,0,0,0,0,0,0,0,0,0,0
50501108329,0,0,0,0,0,0,0,0,0,0
50501108330,0,0,0,0,0,0,0,0,0,0
50501108331,9,46,29,27,25,6,5,14,0,162
50502108401,28,50,44,22,46,24,9,23,0,234
50502108402,22,71,39,26,24,20,4,23,4,241
50502108403,30,58,61,33,39,9,10,7,4,247
50502108404,31,90,45,30,47,30,23,32,9,332
50502108405,36,83,48,50,46,30,16,28,4,347
50502108406,22,46,23,22,24,5,4,22,0,166
50502108407,11,29,18,19,16,13,12,9,4,131
50502108408,6,33,18,18,14,15,6,9,0,115
50502108409,27,41,38,23,18,20,12,9,6,193
50502108410,19,52,39,23,16,14,12,11,0,187
50502108411,18,72,28,19,23,7,11,5,0,190
50502108412,48,115,49,45,51,29,16,35,6,397
50502108413,20,43,21,22,35,20,13,11,0,199
50502108414,24,55,50,45,33,25,19,35,4,300
50502108415,19,71,35,15,26,11,4,12,9,203
50502108416,36,71,39,15,31,10,12,22,0,240
50502108417,12,48,32,12,23,14,6,12,5,161
50502108418,39,86,44,35,41,19,12,16,0,296
50502108419,21,43,33,20,27,19,17,14,3,195
50502108420,26,44,33,20,30,26,16,18,4,213
50502108421,26,68,47,36,32,27,13,23,3,272
50502108422,0,0,0,0,0,0,0,0,0,0
50502108423,15,28,34,16,31,15,16,13,0,160
50502108424,19,27,12,15,7,10,7,13,0,121
50502108425,18,34,28,12,31,19,17,17,6,178
50502108426,16,41,25,23,19,20,12,15,7,178
50502108427,29,32,33,22,44,16,16,22,7,218
50502108428,29,50,45,28,35,17,9,19,0,229
50502108429,21,42,35,13,37,21,14,19,7,198
50502108430,33,37,25,13,22,16,16,6,9,177
50502108431,33,31,31,14,38,23,8,27,3,212
50502108432,26,48,27,21,23,19,11,14,3,187
50502108433,38,65,53,25,34,28,18,20,4,293
50502108434,19,68,47,40,42,26,18,26,0,288
50502108435,23,34,28,43,26,17,11,32,0,220
50502108436,21,51,24,39,45,21,12,19,0,232
50502108437,39,77,29,28,48,33,24,29,3,315
50502108501,12,9,22,31,9,17,12,40,3,162
50502108502,6,7,22,23,17,17,17,35,5,156
50502108503,12,33,60,55,34,18,36,57,12,309
50502108504,11,28,43,46,16,4,26,45,10,234
50502108505,18,21,25,38,18,18,19,29,5,186
50502108506,34,53,52,64,26,23,53,56,5,367
50502108507,14,42,30,52,33,18,39,46,8,278
50502108508,17,25,52,59,32,21,49,55,9,312
50502108509,9,11,29,28,11,29,25,49,5,191
50502108510,6,8,20,34,16,8,25,39,7,166
50502108511,3,10,17,29,8,10,21,25,5,134
50502108512,3,15,31,12,15,13,12,20,0,123
50502108513,15,27,37,28,28,21,40,41,15,238
50502108514,15,11,26,27,15,12,17,22,4,148
50502108515,5,33,26,34,19,16,15,38,3,189
50502108516,17,30,48,55,30,19,33,45,12,287
50502108517,9,26,34,60,27,18,29,38,6,249
50502108518,0,12,31,43,19,7,21,30,5,187
50502108519,14,42,38,45,26,29,39,35,6,279
50502108520,28,32,48,57,42,19,47,53,16,339
50502108521,15,51,37,67,28,29,34,47,15,322
50502108522,3,33,23,22,20,8,14,31,3,152
50502108523,9,29,31,47,26,22,29,39,11,246
50502108524,27,56,64,81,30,37,55,59,9,423
50502108525,12,33,22,24,18,18,23,23,5,164
50502108526,20,34,54,43,31,23,40,41,8,292
50502108527,13,40,49,56,26,25,27,48,4,291
50502108528,12,26,25,47,14,20,21,40,3,213
50502108529,17,38,47,62,31,25,39,50,3,318
50502108530,14,15,24,23,19,17,27,34,8,176
50502108531,16,17,36,31,22,23,17,39,8,212
50502108532,9,7,13,18,4,9,18,35,10,114
50502108533,0,0,0,0,0,0,0,0,0,0
50502108534,0,0,0,0,0,0,0,0,0,0
50502108535,7,11,39,23,18,17,25,33,4,173
50502108536,4,17,20,15,17,17,14,23,3,130
50502108537,19,29,33,41,22,23,12,31,0,212
50502108538,0,0,0,0,0,0,0,0,0,0
50502108539,17,23,31,39,24,25,36,68,11,270
50502108540,3,13,33,21,13,13,8,20,0,121
50502108541,7,19,23,25,13,16,11,28,3,150
50502108542,0,20,22,22,8,8,22,38,3,137
50502108543,10,24,19,37,12,18,20,34,0,167
50502108544,3,13,25,19,9,12,17,24,4,122
50502108701,0,0,0,0,0,0,0,0,0,0
50502108801,52,88,33,22,29,9,5,16,4,263
50502108802,0,4,0,0,0,0,0,0,0,10
50502108803,55,119,43,17,53,20,7,18,0,333
50502108804,38,82,28,27,27,21,15,21,3,259
50502108805,44,94,38,39,33,15,4,18,6,292
50502108806,42,81,28,23,27,16,3,7,5,229
50502108807,29,53,17,20,29,18,4,3,5,179
50502108808,38,65,30,19,36,25,14,11,3,241
50502108809,36,92,34,32,34,21,18,13,6,276
50502108810,50,137,38,46,19,19,14,19,9,349
50502108811,69,120,32,40,30,19,7,17,9,330
50502108812,42,86,35,13,32,21,12,13,3,254
50502108813,45,103,29,34,39,26,5,18,0,297
50502108814,47,124,47,41,46,38,11,28,4,385
50502108815,51,119,43,37,40,19,13,17,9,332
50502108816,44,119,25,31,41,30,8,11,5,318
50502108817,46,67,25,13,18,16,14,12,0,216
50502108818,65,147,60,48,48,29,21,21,7,448
50502108819,58,196,55,60,72,32,23,37,7,543
50502108820,42,104,50,28,33,18,15,12,0,299
50502108821,47,130,43,33,38,13,15,14,0,341
50502108822,50,137,55,38,58,26,17,15,10,407
50502108823,38,91,40,31,28,23,11,14,3,282
50502108824,44,105,57,62,57,23,17,22,7,391
50502108825,40,125,54,32,52,12,7,22,5,352
50502108826,50,91,33,31,28,21,18,7,5,284
50502108827,17,46,11,18,18,11,12,8,3,147
50502108828,38,122,54,24,44,22,8,26,8,345
50502108829,23,90,33,30,39,21,11,26,4,284
50502108830,41,104,56,28,42,22,11,9,0,314
50502108831,33,93,39,46,48,22,13,26,0,319
50502108832,10,58,21,15,22,23,7,19,4,180
50502108833,41,87,12,32,20,23,0,14,4,232
50502108834,39,96,29,23,32,24,6,20,4,271
50502108835,55,113,26,26,31,22,6,17,0,301
50502108901,48,111,33,32,37,19,5,12,3,308
50502108903,9,35,14,15,12,6,8,7,8,107
50502108904,0,0,0,0,0,0,0,0,0,0
50502108905,21,44,16,11,18,4,5,6,6,120
50502108906,34,69,14,12,17,13,4,18,0,182
50502108907,52,75,21,20,21,15,0,5,4,210
50502108909,60,117,30,26,40,27,5,20,9,336
50502108910,0,0,0,4,0,0,0,0,0,0
50502108911,31,56,19,13,32,8,4,9,0,182
50502108912,44,93,28,23,29,15,6,19,0,254
50502108913,39,76,27,25,18,24,0,20,4,235
50502108914,95,132,23,37,38,39,8,25,9,407
50502108915,18,16,3,9,13,4,0,4,0,70
50502108916,33,77,19,19,26,20,3,17,4,223
50502108917,45,78,19,12,18,23,6,9,3,218
50502108918,45,104,27,22,37,29,10,6,0,273
50502108919,14,21,20,9,11,11,4,3,4,99
50502108920,25,55,28,31,29,20,4,7,3,196
50502108921,49,125,35,31,53,23,3,12,4,336
50502108923,51,80,30,24,34,19,9,12,8,258
50502108924,53,86,35,23,31,13,11,12,0,254
50502108925,48,85,20,16,33,31,8,12,7,268
50502108926,90,169,33,36,62,36,9,22,10,464
50502108927,28,45,6,15,27,12,0,5,0,133
50502108928,0,0,0,0,0,0,0,0,0,0
50502108929,45,89,32,28,33,28,10,24,7,284
50502108930,63,105,22,22,39,26,6,15,0,285
50502108931,23,57,19,17,22,10,8,6,5,161
50502108932,39,89,30,26,27,18,6,13,0,250
50502108933,40,100,27,29,40,30,10,9,7,298
50502108934,12,24,6,11,18,11,3,0,0,88
50502108935,42,106,38,22,35,23,10,11,0,301
50502108937,0,0,0,0,0,0,0,0,0,0
50502108938,52,93,25,20,26,14,6,23,6,264
50502108939,19,53,12,10,22,8,0,7,8,147
50502108940,24,36,17,6,17,4,4,10,5,119
50502108941,58,100,30,26,38,26,0,13,8,307
50502108942,39,62,21,20,30,19,3,10,0,211
50502108943,48,108,27,22,29,21,8,6,0,269
50502108944,42,56,18,21,26,10,0,14,0,190
50502108945,13,31,0,0,6,7,0,4,0,80
50502108947,26,51,6,18,23,13,9,9,0,154
50502108948,37,112,32,32,35,27,3,27,0,295
50502108949,37,56,23,15,21,16,0,7,5,183
50502108950,39,75,30,13,19,17,8,5,4,203
50502108951,51,129,31,15,45,32,6,9,3,320
50502108952,51,58,26,17,23,21,7,10,0,216
50502108953,40,90,31,18,27,27,4,19,0,257
50502108954,19,33,16,22,23,11,0,3,3,125
50502108955,29,44,16,16,19,18,5,9,0,164
50502108956,15,68,24,13,29,10,5,9,3,169
50502108957,27,54,21,16,27,12,13,14,5,184
50502108958,25,40,6,8,13,9,0,0,0,109
50502108959,16,52,8,9,22,13,0,6,0,128
50502108960,20,40,17,8,10,14,5,5,0,130
50502109002,26,53,36,31,27,9,21,30,6,234
50502109003,12,29,23,19,19,19,9,21,3,148
50502109004,28,88,77,65,49,34,32,45,13,428
50502109005,46,108,46,49,52,38,33,27,8,410
50502109006,33,50,28,29,33,13,21,30,3,243
50502109007,41,92,70,61,46,22,23,27,4,387
50502109008,17,47,39,26,34,18,18,24,4,228
50502109009,18,74,51,32,48,33,15,28,5,312
50502109010,19,53,41,41,43,18,18,32,9,263
50502109011,4,16,18,29,8,10,17,20,0,131
50502109012,16,22,30,35,21,22,23,38,7,221
50502109013,40,78,66,84,45,33,31,51,5,434
50502109014,34,63,48,55,43,14,32,44,0,335
50502109016,27,81,78,73,53,48,34,67,3,468
50502109017,30,53,59,72,55,29,25,45,7,384
50502109019,18,37,52,40,33,27,27,36,9,277
50502109020,17,60,40,56,52,30,41,53,4,339
50502109021,29,71,53,45,35,32,30,36,9,332
50502109022,31,85,80,67,52,39,55,62,8,486
50502109023,36,76,98,70,62,34,34,48,12,473
50502109024,21,55,38,47,34,15,19,39,0,267
50502109025,28,67,42,58,42,26,40,43,3,331
50502109027,29,82,54,56,59,26,29,46,5,380
50502109028,34,92,80,72,43,31,39,40,14,446
50502109029,33,54,43,31,52,21,25,28,8,297
50502109030,38,75,53,56,45,36,23,27,11,365
50502109031,16,52,31,47,27,33,13,32,5,258
50502109032,19,35,22,33,36,17,26,38,5,241
50502109033,38,62,61,48,43,31,26,31,4,342
50502109034,14,44,25,37,16,20,12,13,4,191
50502109035,25,36,23,26,30,4,6,25,0,178
50502109036,30,53,40,36,31,14,25,36,0,269
50502109101,14,39,23,20,15,12,14,10,3,152
50502109201,65,101,42,28,29,19,6,12,4,314
50502109202,62,137,48,44,45,21,5,18,3,377
50502109203,49,131,44,52,42,30,15,22,16,389
50502109204,62,137,32,49,40,25,15,12,4,373
50502109205,52,140,47,35,32,34,11,17,5,367
50502109206,59,97,38,39,51,18,15,4,6,325
50502109207,65,127,61,53,45,24,20,31,4,421
50502109208,49,96,52,46,32,21,19,15,12,346
50502109209,63,130,50,38,42,31,19,32,8,412
50502109210,67,78,20,21,29,23,12,15,9,272
50502109211,46,76,32,19,32,20,15,13,3,249
50502109212,40,100,75,51,47,22,13,32,7,394
50502109213,42,72,37,39,20,6,8,17,0,242
50502109214,26,52,23,24,23,16,5,8,6,195
50502109215,29,63,42,38,23,10,16,14,0,246
50502109216,74,171,86,84,61,34,35,34,20,595
50502109217,41,112,57,40,46,31,18,18,4,366
50502109218,48,118,48,33,41,19,10,21,6,343
50502109219,71,152,49,47,34,24,9,11,6,410
50502109220,40,68,23,26,23,14,12,21,5,226
50502109221,49,107,61,44,42,18,20,26,10,381
50502109222,57,101,51,51,41,18,21,27,7,374
50502109223,35,93,36,26,27,8,3,16,3,266
50502109224,59,152,45,44,52,38,11,18,0,419
50502109225,43,101,33,28,33,16,9,16,6,273
50502109226,44,101,41,31,38,16,12,12,0,297
50502109227,47,83,22,25,34,24,8,15,3,255
50502109228,47,124,48,22,42,29,10,18,4,343
50502109229,20,57,28,13,20,14,7,8,3,167
50502109230,55,116,28,28,22,31,4,13,6,301
50502109231,46,132,34,31,27,18,14,12,0,313
50502109232,58,116,35,38,47,24,13,15,10,348
50502109301,44,73,63,50,32,28,16,80,5,390
50502109302,32,118,56,66,41,25,30,68,4,439
50502109303,53,72,26,16,24,26,7,15,9,235
50502109304,17,67,18,16,39,21,9,10,5,196
50502109305,35,48,27,28,41,19,13,23,5,243
50502109306,27,58,40,28,25,20,13,19,3,228
50502109307,17,62,44,22,54,20,9,16,12,265
50502109308,76,134,33,25,63,34,11,8,6,398
50502109309,18,56,22,28,21,15,14,47,0,219
50502109310,19,57,37,37,41,25,40,50,0,307
50502109311,15,53,34,61,19,13,29,40,4,268
50502109312,32,82,41,29,40,26,29,36,6,327
50502109313,28,51,45,38,27,30,22,50,9,303
50502109314,31,63,17,23,26,21,17,21,4,221
50502109315,11,66,32,21,29,16,4,20,3,201
50502109316,65,95,12,20,38,25,9,17,12,287
50502109317,46,88,37,30,66,28,13,26,3,344
50502109318,37,83,48,29,35,27,12,19,0,292
50502109319,16,27,12,16,13,14,4,14,0,120
50502109320,57,76,23,19,26,27,10,9,0,248
50502109321,52,76,50,32,40,24,11,20,7,311
50502109322,22,45,33,19,34,24,7,15,0,197
50502109323,36,46,17,20,33,29,9,16,5,200
50502109324,14,39,31,11,22,14,5,9,0,136
50502109325,15,46,28,18,32,17,5,3,3,167
50502109326,25,41,30,16,33,21,7,13,0,176
50502109327,93,195,47,48,61,55,18,18,10,535
50502109328,36,68,24,23,20,13,11,10,0,206
50502109329,85,201,50,38,77,45,6,25,11,543
50502109330,0,0,0,0,0,0,0,0,0,4
50502109401,24,47,3,11,10,6,5,8,3,110
50502109402,37,81,29,17,30,14,5,9,3,224
50502109403,60,119,43,33,56,27,3,9,5,358
50502109404,35,64,30,26,28,19,3,16,0,210
50502109405,69,105,34,41,40,30,0,22,4,345
50502109406,77,123,52,46,32,23,8,28,9,395
50502109407,36,57,20,26,22,14,5,4,0,187
50502109408,23,65,17,13,23,9,3,13,8,171
50502109409,36,92,25,36,22,23,3,15,5,257
50502109410,56,82,22,38,19,20,0,14,5,252
50502109411,53,75,17,17,11,17,0,5,0,198
50502109412,61,91,27,30,36,25,8,11,0,284
50502109413,16,48,20,15,20,10,4,9,6,142
50502109414,38,91,29,21,37,21,4,15,6,250
50502109415,28,81,24,15,25,16,6,9,0,195
50502109416,0,0,0,0,0,0,0,0,0,0
50502109417,20,54,22,23,22,13,6,12,3,185
50502109418,31,43,16,3,18,6,4,5,3,130
50502109419,32,48,13,16,25,18,5,5,0,164
50502109501,17,42,17,48,26,16,19,29,4,221
50502109502,16,61,26,38,28,21,25,29,3,248
50502109503,22,77,23,41,36,28,9,34,4,286
50502109504,25,51,24,25,28,18,9,28,0,206
50502109505,30,84,46,42,35,20,18,20,0,302
50502109506,30,89,51,36,49,21,18,21,12,318
50502109507,25,70,34,35,30,41,16,38,0,293
50502109508,27,97,36,32,37,22,15,37,6,310
50502109509,25,46,31,23,31,21,12,20,3,220
50502109510,25,70,33,18,34,15,5,22,0,235
50502109511,51,132,56,47,73,31,24,43,12,453
50502109512,33,82,43,40,27,19,21,24,7,291
50502109513,35,76,43,22,34,21,15,20,10,270
50502109514,31,98,53,39,48,30,18,36,3,345
50502109515,19,87,25,29,28,15,11,13,0,227
50502109516,30,113,33,37,48,21,15,35,6,330
50502109517,30,80,24,28,21,24,14,11,0,244
50502109518,22,64,23,17,16,8,9,6,4,172
50502109519,25,78,30,20,24,22,13,15,3,230
50502109520,43,83,42,35,45,27,13,24,4,307
50502109521,30,64,28,21,34,4,7,11,5,208
50502109522,23,71,24,23,23,25,3,21,0,216
50502109523,32,105,38,27,35,15,17,17,3,289
50502109524,35,86,28,20,36,24,17,15,0,261
50502109525,29,89,34,29,22,16,14,20,8,258
50502109526,52,108,22,26,36,16,10,14,4,286
50502109527,31,85,27,28,27,5,4,11,4,226
50502109528,33,81,30,34,26,23,9,13,6,254
50502109601,36,108,54,41,31,15,10,17,4,302
50502109602,10,32,4,10,14,16,4,9,3,96
50502109603,39,70,19,16,34,18,8,13,0,216
50502109604,46,88,9,16,24,11,4,19,3,213
50502109605,60,154,13,26,36,27,6,14,6,343
50502109606,25,59,11,7,14,10,3,4,0,128
50502109607,23,80,15,26,30,12,7,21,0,214
50502109608,55,161,33,64,47,33,15,27,7,439
50502109609,27,40,8,10,19,14,4,5,0,129
50502109610,42,70,15,18,17,18,5,8,0,186
50502109611,40,98,22,13,31,18,6,13,0,260
50502109612,61,92,27,29,37,23,4,9,6,292
50502109613,50,94,21,16,27,22,3,5,0,248
50502109614,37,88,15,15,20,7,0,12,0,200
50502109615,47,81,13,16,19,10,5,7,6,201
50502109616,63,97,25,20,31,18,8,15,0,284
50502109617,45,125,30,23,24,17,3,16,3,281
50502109618,59,140,17,29,36,33,4,13,3,335
50502109619,57,92,21,19,37,22,4,8,0,262
50502109620,53,104,15,18,32,24,4,14,3,261
50502109621,42,102,14,30,20,13,4,9,0,225
50502109622,17,44,5,9,10,14,5,0,0,101
50502109623,33,76,18,20,28,7,11,21,0,210
50502109624,129,242,29,62,64,46,5,11,10,593
50502109625,34,101,23,21,20,25,3,6,0,233
50502109626,40,89,7,18,35,20,4,9,0,228
50502109627,0,0,0,0,0,0,0,0,0,0
50502109628,44,98,13,27,22,16,0,13,5,234
50502109629,44,85,14,15,28,12,4,9,6,203
50502109630,35,71,22,21,19,22,5,9,0,205
50502109631,69,98,26,31,39,25,6,5,5,302
50502109701,17,33,13,17,22,20,0,14,6,133
50502109702,17,55,24,22,28,12,5,12,3,174
50502109703,15,44,28,15,24,7,18,11,0,162
50502109704,40,104,65,34,39,23,14,15,0,341
50502109705,30,81,27,29,31,19,19,18,0,261
50502109706,51,105,29,15,34,14,6,14,3,284
50502109707,13,49,26,15,26,16,6,10,0,157
50502109708,34,64,18,21,22,27,11,7,6,213
50502109709,31,103,16,23,38,22,13,11,8,273
50502109710,30,79,35,68,48,26,27,40,10,367
50502109711,34,61,27,24,38,13,12,12,0,224
50502109712,39,95,52,36,47,25,8,27,3,338
50502109713,48,140,56,40,48,23,16,29,6,413
50502109714,31,56,22,29,25,14,6,25,6,215
50502109715,57,129,39,33,40,35,16,23,11,372
50502109716,58,165,59,54,49,24,6,27,5,455
50502109717,38,109,41,41,47,14,25,31,4,351
50502109718,40,87,33,22,36,21,13,20,3,258
50502109719,34,82,33,45,57,21,31,46,6,355
50502109720,47,112,37,40,50,23,18,22,9,345
50502109721,34,73,47,41,51,15,22,28,7,330
50502109722,49,132,57,44,58,22,14,22,7,411
50502109723,46,84,59,64,56,35,30,58,9,442
50502109724,27,48,36,37,33,28,16,21,4,247
50502109725,34,55,10,13,18,8,3,4,0,151
50502109726,0,5,4,3,7,0,0,4,0,21
50502109727,61,97,23,25,38,18,3,11,3,280
50502109728,5,24,0,4,4,5,0,7,0,57
50502109729,40,62,18,30,35,20,8,7,4,219
50502109730,65,92,13,15,37,21,3,14,4,265
50502109731,58,101,26,27,40,23,0,16,5,289
50502109732,54,104,19,28,23,25,5,13,3,274
50502109733,75,98,27,34,33,31,10,17,4,320
50502109734,0,0,0,0,0,0,0,0,0,0
50502130101,13,42,25,18,23,14,5,15,0,152
50502130102,22,35,10,21,18,25,3,8,4,151
50502130103,10,40,24,10,24,7,7,18,4,149
50502130104,19,32,21,18,24,12,12,19,0,167
50502130105,38,58,16,12,29,27,7,28,0,210
50502130106,21,53,35,14,23,16,4,10,4,174
50502130107,0,0,0,0,0,0,0,0,0,0
50502130108,41,47,21,23,39,29,5,22,0,238
50502130109,28,58,30,26,36,35,15,18,3,251
50502130110,35,45,11,13,27,17,6,7,3,164
50502130111,63,60,38,15,31,45,7,12,6,264
50502130112,12,24,19,14,16,15,8,18,8,127
50502130113,5,10,5,4,3,13,0,9,8,63
50502130114,13,32,12,5,8,3,3,3,0,77
50502130115,27,34,14,3,13,19,12,9,5,137
50502130116,26,57,32,22,25,14,3,16,0,194
50502130117,23,62,34,23,40,21,9,23,0,237
50502130118,24,68,34,35,35,16,19,23,5,264
50502130119,31,66,36,30,26,31,8,25,6,273
50502130120,25,37,13,10,25,21,0,7,3,139
50502130121,20,40,18,13,29,14,12,14,4,164
50502130122,14,28,14,17,21,13,0,15,9,135
50502130123,31,35,25,29,27,20,7,12,8,193
50502130124,21,53,19,24,33,25,12,14,0,208
50502130125,23,39,26,28,19,19,7,17,3,179
50502130126,24,43,22,19,20,15,11,7,0,152
50502130127,36,64,37,23,30,19,9,15,3,235
50502130128,26,36,35,42,38,35,26,46,4,295
50502130129,29,77,33,28,37,21,12,17,6,264
50502130130,34,59,37,30,31,21,12,19,6,242
50502130131,23,43,19,16,23,13,9,21,0,165
50502130132,23,36,16,20,22,21,6,10,0,161
50502130133,14,40,17,13,12,22,8,10,0,132
50502130201,38,101,37,37,35,35,4,12,9,305
50502130202,21,37,26,18,9,8,5,11,4,132
50502130203,47,91,35,24,41,32,8,28,9,313
50502130204,55,97,43,31,40,36,16,18,0,343
50502130205,33,63,20,20,27,13,6,17,5,204
50502130206,18,55,26,30,35,23,14,24,10,226
50502130207,9,34,11,15,10,5,8,9,0,106
50502130208,24,55,30,23,27,10,11,30,4,215
50502130209,31,58,22,26,33,15,12,14,4,221
50502130210,24,73,26,43,24,14,10,17,4,235
50502130211,22,68,22,26,24,12,7,14,7,194
50502130212,27,79,39,40,30,7,16,29,6,269
50502130213,40,124,50,36,72,36,18,28,4,411
50502130214,27,68,24,18,38,21,3,12,0,203
50502130215,24,63,11,14,33,6,3,5,3,168
50502130216,26,78,23,33,43,31,12,25,0,282
50502130217,16,54,29,30,28,22,18,26,5,227
50502130218,28,68,60,31,40,23,16,23,9,297
50502130219,39,64,34,33,21,27,17,20,4,257
50502130220,24,58,39,37,30,23,9,21,3,247
50502130221,24,99,37,58,50,27,23,34,9,364
50502130222,35,55,33,21,32,21,8,5,9,221
50502130223,37,71,39,39,30,35,11,22,4,286
50502130224,27,82,38,32,38,18,11,26,3,275
50502130225,21,61,33,33,40,26,15,16,11,253
50502130226,25,66,30,38,34,20,5,42,0,254
50503109801,20,31,61,35,45,23,21,22,4,253
50503109802,19,17,49,28,31,16,17,39,5,227
50503109803,23,31,42,30,39,19,7,11,0,202
50503109804,10,20,22,23,21,14,6,17,0,129
50503109805,21,35,35,18,27,10,17,21,4,187
50503109806,6,12,24,29,15,13,13,27,0,146
50503109807,3,15,27,12,9,8,17,30,3,129
50503109808,11,13,25,24,15,12,28,53,0,173
50503109809,7,13,27,13,13,3,13,25,3,103
50503109810,8,12,24,41,14,16,37,60,8,216
50503109811,9,8,38,33,4,15,21,30,0,162
50503109812,0,3,19,7,3,9,14,9,6,73
50503109813,5,9,16,9,13,0,9,23,0,80
50503109814,14,18,30,34,19,14,33,43,0,193
50503109815,8,11,25,27,11,9,12,31,0,142
50503109816,12,14,28,24,22,15,19,22,0,150
50503109817,28,28,32,19,24,19,22,32,0,206
50503109818,0,0,0,0,0,0,0,0,0,0
50503109819,13,16,47,24,26,18,21,37,3,210
50503109820,19,39,59,30,36,42,29,39,4,303
50503109821,19,15,39,31,37,22,27,41,10,237
50503109822,22,51,37,42,37,24,21,32,0,254
50503109823,28,30,44,44,36,29,25,30,13,284
50503109824,17,32,43,27,45,22,24,18,0,224
50503109825,27,26,41,28,31,13,17,22,3,217
50503109826,8,18,19,28,10,10,15,10,0,118
50503109827,20,34,46,35,34,25,27,26,0,242
50503109828,15,36,47,30,46,17,31,26,0,254
50503109829,22,36,44,22,28,15,22,35,0,216
50503109901,4,8,8,5,12,0,9,7,3,64
50503109902,40,52,73,55,52,29,38,43,6,377
50503109903,0,0,0,0,0,0,0,0,0,8
50503109904,18,27,36,25,22,15,11,20,6,178
50503109905,23,39,58,33,25,32,8,32,7,253
50503109906,20,48,37,27,32,25,22,32,3,244
50503109907,24,43,49,47,41,26,22,21,8,293
50503109908,0,0,0,0,0,0,0,0,0,0
50503109910,30,35,42,31,28,29,27,22,4,253
50503109911,6,11,16,24,19,11,21,21,6,131
50503109913,19,28,36,24,22,13,15,22,7,188
50503109915,28,47,61,38,29,20,26,35,12,288
50503109916,13,17,27,29,19,20,16,23,3,173
50503109917,12,22,48,19,22,22,23,32,4,212
50503109918,21,28,40,36,31,22,23,34,5,229
50503109919,24,28,60,36,28,18,13,33,8,238
50503109920,6,8,21,18,13,9,5,9,0,96
50503109921,16,29,46,37,29,24,21,29,3,236
50503109923,13,16,19,27,25,13,25,28,0,166
50503109925,19,40,54,48,39,41,18,23,10,294
50503109929,25,22,54,28,36,24,29,35,3,254
50503109930,12,13,34,21,11,13,25,28,4,169
50503109931,17,12,40,29,19,18,20,37,10,209
50503109932,9,24,34,33,24,16,24,35,3,194
50503109933,17,21,26,27,18,10,18,23,3,160
50503109934,0,5,4,4,4,5,0,7,0,24
50503109936,19,31,44,56,33,34,30,26,11,277
50503109937,10,19,35,37,28,20,13,32,5,198
50503109938,16,41,33,22,29,24,17,22,5,200
50503109939,7,16,28,17,16,9,16,19,0,125
50503109940,17,40,48,40,33,25,27,38,0,267
50503109941,12,18,28,16,17,9,5,24,0,131
50503109943,21,27,34,39,40,15,23,27,11,234
50503109944,31,38,49,39,41,26,25,44,7,300
