SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
50502109304,5,3,4,3,0,0,29,0,4,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,31,27,12,12,5,0,0,99,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,13,6,3,0,0,0,32,0,6,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,11,3,5,4,3,0,0,33,0,0,0,0,4,0,0,0,11,3,13,8,5,11,3,0,0,49,3,4,5,7,4,0,0,0,15,0,4,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,12,58,51,26
50502109305,4,12,8,0,0,0,29,0,0,4,0,5,0,0,0,20,0,0,4,0,0,0,0,0,3,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,8,0,22,6,19,31,30,20,8,13,0,123,0,0,3,0,0,0,0,0,7,0,0,0,3,6,0,0,0,3,0,5,4,11,3,7,0,0,34,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,0,29,0,6,0,0,7,0,3,0,19,0,16,5,12,8,5,0,0,48,6,5,8,7,5,0,0,0,30,0,0,3,0,0,0,0,0,4,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,8,4,0,15,0,32,13,48,40,53
50502109306,12,3,4,3,0,0,29,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,4,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,12,5,24,37,15,17,17,3,0,118,0,0,0,5,0,0,0,0,5,0,3,4,0,0,0,0,0,10,3,5,9,3,8,15,6,0,49,3,5,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,6,0,5,9,0,5,7,0,0,23,4,3,4,3,4,4,0,0,28,0,3,17,7,10,4,0,0,51,0,5,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,9,0,9,9,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,10,10,0,27,12,39,65,37
50502109307,9,8,9,5,3,0,34,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,0,8,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,28,12,23,15,9,4,0,102,0,8,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,9,5,5,10,9,6,0,38,5,10,4,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,0,3,3,3,0,0,22,0,5,0,3,0,3,0,0,19,4,7,11,9,9,7,7,0,49,4,0,0,6,0,0,0,0,9,0,6,0,0,0,0,0,0,8,0,4,5,5,4,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,14,57,26,47
50502109308,16,15,10,0,0,0,56,0,0,4,10,6,0,0,0,21,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,8,15,27,46,54,32,11,3,0,189,3,4,0,4,4,4,4,0,17,0,0,8,8,0,3,0,0,17,8,14,14,15,7,4,0,0,66,0,6,0,5,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,13,14,15,10,0,3,0,57,3,8,3,15,7,5,3,0,41,6,9,27,30,24,5,0,0,109,0,0,4,13,6,0,0,0,30,0,3,3,0,0,0,0,0,10,3,0,0,3,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,3,6,4,0,0,17,32,62,87,109
50502109309,9,0,6,0,0,0,26,0,8,10,5,0,0,0,0,19,0,6,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,0,19,3,66,36,10,7,8,0,0,126,4,6,3,0,0,0,0,0,16,0,7,3,3,0,0,0,0,13,0,19,9,3,0,7,0,0,39,0,0,8,0,4,0,0,0,8,0,0,3,0,0,0,0,0,3,0,8,3,4,3,0,0,0,19,0,10,9,0,0,0,0,0,22,0,25,9,4,6,0,0,0,50,0,15,12,5,0,0,0,0,33,3,6,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,13,19,7,8,0,0,0,0,45,26,115,65,24
50502109310,13,0,0,0,0,0,39,4,8,12,4,0,0,0,0,28,0,0,4,0,0,0,0,0,10,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,7,0,4,4,0,0,41,10,86,48,15,3,8,4,0,181,3,0,0,0,0,0,0,0,7,0,14,8,0,0,0,0,0,28,4,25,5,7,0,4,0,0,41,0,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,11,5,5,0,0,0,0,23,0,6,9,3,0,0,0,0,11,4,34,30,6,4,0,0,0,73,0,12,10,6,0,5,0,0,39,0,8,3,0,0,0,0,0,16,3,18,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,29,28,6,5,3,0,0,85,29,162,111,30
50502109311,7,3,4,4,0,0,33,0,10,13,0,4,0,0,0,27,4,5,3,0,0,0,0,0,8,0,9,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,61,36,8,12,5,0,0,134,0,7,0,0,3,0,0,0,13,0,0,6,0,0,0,0,0,8,4,8,9,3,0,0,0,0,19,0,7,6,0,0,0,0,0,12,0,0,3,0,0,0,0,0,5,0,14,7,3,3,0,0,0,27,0,10,3,0,3,0,0,0,15,9,18,27,10,5,7,0,0,66,3,12,18,0,4,4,0,0,42,4,5,4,0,3,0,0,0,18,0,8,9,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,4,5,4,3,0,0,0,0,15,26,92,86,29
50502109312,4,4,3,0,0,0,38,0,7,6,0,0,3,0,0,23,0,0,7,0,0,0,0,0,7,0,7,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,3,5,0,18,15,77,36,18,16,10,6,0,188,4,5,0,0,4,0,0,0,14,0,8,4,0,0,0,0,0,13,0,25,8,5,0,10,4,0,47,0,8,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,23,5,4,0,0,0,0,41,4,14,10,3,0,0,3,0,29,3,26,22,16,13,0,0,0,75,0,6,11,3,0,3,0,0,32,0,3,5,0,0,0,0,0,14,0,12,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,10,3,4,5,5,7,0,35,20,141,75,47
50502109313,4,7,0,0,0,0,30,3,9,4,6,3,0,0,0,23,0,5,0,0,0,0,0,0,7,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,19,13,75,21,13,11,9,4,0,146,0,4,3,0,0,0,0,0,8,0,21,4,0,0,0,0,0,23,0,20,5,4,0,5,6,0,37,0,9,0,0,0,3,0,0,16,0,3,0,0,0,0,0,0,4,6,10,14,0,6,0,0,0,39,0,5,5,0,0,0,0,0,17,5,32,16,5,0,0,0,0,66,4,14,7,4,0,3,0,0,32,0,3,7,0,0,0,0,0,10,0,15,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,6,4,3,0,4,0,29,22,148,65,30
50502109314,8,6,0,5,0,0,34,0,5,0,8,0,4,0,0,19,0,5,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,10,40,27,18,10,6,5,0,119,4,9,0,0,0,0,0,0,14,0,0,4,5,0,0,0,0,11,0,13,3,0,3,0,4,0,29,0,9,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,9,5,0,4,3,0,0,18,4,0,4,0,4,0,0,0,16,0,16,17,8,0,5,3,0,48,0,7,5,8,5,4,0,0,31,0,10,0,0,0,0,0,0,13,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,5,0,0,0,17,12,84,50,31
50502109315,5,0,0,0,0,0,18,0,5,3,0,4,0,0,0,17,0,4,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,8,44,26,13,15,13,3,3,123,0,3,3,0,0,0,0,0,5,0,4,3,5,0,0,0,0,6,0,4,8,0,0,5,6,0,27,0,8,0,0,0,4,0,0,13,0,3,3,0,0,0,0,0,7,0,11,0,3,5,0,0,0,19,0,6,0,4,3,0,3,0,16,5,13,9,0,7,7,0,0,36,0,6,3,0,3,5,0,0,22,4,11,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,4,5,0,0,26,15,70,49,26
50502109316,16,16,3,4,0,0,47,0,0,3,4,0,0,0,0,15,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,15,13,51,42,14,13,3,0,147,3,0,0,5,0,0,0,0,12,0,0,3,7,0,0,0,0,12,0,8,14,18,8,4,0,0,40,0,0,3,4,0,4,0,0,8,0,0,0,0,0,0,0,0,4,6,6,10,9,3,0,0,0,38,0,0,9,5,6,5,0,0,20,5,10,24,34,9,5,6,0,92,3,0,4,7,6,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,0,0,0,19,22,29,83,91
50502109317,13,11,6,5,0,0,50,4,3,3,6,0,0,0,0,24,0,5,3,0,3,0,0,0,16,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,35,46,35,11,17,0,0,164,4,6,3,4,0,3,0,0,19,0,0,6,5,0,0,0,0,12,0,9,11,6,14,11,5,0,54,0,0,9,0,7,0,0,0,19,0,3,0,4,0,0,0,0,6,3,8,11,4,3,4,0,0,28,0,3,10,8,3,3,3,0,24,5,17,22,17,12,3,0,0,80,3,8,3,6,4,0,0,0,30,0,8,9,0,3,0,0,0,25,0,0,4,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,3,0,0,15,26,66,85,58
50502109318,3,6,0,0,0,0,19,0,5,3,9,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,31,27,20,10,12,4,0,117,4,6,0,4,0,0,0,0,8,0,0,3,4,0,0,0,0,12,3,11,6,5,13,9,0,0,49,0,3,7,0,9,5,0,0,30,0,0,0,0,0,0,0,0,4,4,10,6,5,4,0,0,0,29,0,5,0,6,5,6,0,0,25,0,11,5,11,8,5,3,0,41,3,3,3,4,4,6,0,0,27,6,4,0,3,0,0,0,0,9,4,0,3,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,26,56,48,37
50502109319,3,3,0,0,0,0,20,0,8,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,16,11,20,9,18,3,6,5,0,72,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,8,0,11,5,0,9,6,0,0,26,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,12,0,10,5,6,0,0,0,0,33,0,8,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,5,6,10,7,4,7,0,32,13,44,30,25
50502109320,7,10,0,5,0,0,26,0,0,5,4,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,21,30,17,11,6,0,103,0,4,5,0,0,0,0,0,10,0,3,0,0,0,0,0,0,8,0,11,19,5,9,0,0,5,44,0,0,4,3,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,6,9,3,0,0,37,0,0,0,4,4,0,0,0,16,0,14,12,16,11,3,7,0,70,0,3,11,8,3,4,0,0,27,0,0,0,3,0,0,0,0,9,0,3,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,11,10,47,52,61
50502109321,10,0,8,0,0,0,24,0,0,7,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,16,8,33,30,16,19,6,6,0,126,3,0,4,4,0,0,0,0,10,0,0,5,0,0,0,0,0,7,4,9,3,4,15,5,6,0,48,0,3,7,0,5,3,0,0,21,0,0,0,0,0,0,0,0,0,3,11,4,3,5,9,0,0,35,0,5,8,3,8,0,0,0,22,0,10,14,13,7,5,0,0,50,0,6,6,3,5,0,4,0,27,4,0,0,0,0,0,0,0,10,0,3,0,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,9,4,3,0,27,22,63,54,45
50502109322,5,6,6,0,0,0,24,3,4,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,13,10,16,26,19,16,12,0,0,98,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,4,17,7,8,6,4,0,49,6,0,4,9,5,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,8,3,0,3,0,0,19,0,0,7,0,0,0,0,0,15,3,3,4,10,8,4,0,0,37,3,4,3,0,0,0,3,0,22,0,0,5,4,0,0,0,0,5,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,5,3,6,0,23,22,20,47,44
50502109323,3,3,3,0,0,0,17,0,0,3,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,8,11,20,15,15,10,9,0,80,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,4,3,6,5,3,3,4,0,29,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,6,0,7,0,0,18,0,0,5,6,4,3,3,3,19,9,9,6,7,9,4,0,0,44,0,0,4,6,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,3,5,25,14,25,34,34
50502109324,5,0,4,3,0,0,19,0,4,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,11,8,12,14,15,12,12,4,0,77,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,3,0,3,6,4,4,0,0,32,0,3,3,3,0,6,0,0,14,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,11,0,0,4,4,0,0,0,0,8,0,6,9,6,9,4,0,0,27,0,0,0,0,3,0,5,0,19,5,0,0,0,3,0,0,0,3,0,6,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,5,0,23,12,32,29,32
50502109325,8,7,0,0,0,0,21,0,0,0,4,4,0,0,0,9,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,16,29,17,11,7,0,0,82,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,3,11,10,8,5,0,0,27,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,5,3,5,0,0,0,27,0,0,4,0,5,4,0,0,9,0,5,13,9,0,9,0,0,37,0,0,5,7,4,0,0,0,17,0,0,3,0,0,0,0,0,8,0,4,0,6,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,9,22,44,40
50502109326,6,4,3,0,4,0,27,0,3,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,16,9,15,9,5,0,75,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,4,0,4,6,0,0,30,0,3,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,3,6,3,3,3,0,0,15,0,12,13,5,11,3,3,0,44,3,3,0,0,3,0,0,0,13,0,3,0,3,0,0,0,0,7,0,5,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,12,28,27,17
50502109327,31,13,10,10,3,0,83,0,11,10,6,3,0,0,0,38,0,3,3,0,0,0,0,0,9,5,0,4,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,9,22,57,89,44,28,12,8,0,261,0,5,6,8,8,0,0,0,21,0,3,9,7,0,0,0,0,19,0,10,20,13,9,6,0,0,68,6,6,10,4,4,0,4,0,26,0,0,0,5,0,0,0,0,3,6,19,23,8,4,0,0,0,65,0,3,6,9,4,0,0,0,23,10,28,53,24,18,11,0,0,151,7,16,17,13,6,0,0,0,58,4,3,3,0,0,0,0,0,13,5,0,7,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,11,0,5,3,0,0,0,24,41,106,159,100
50502109328,10,6,3,4,0,0,22,0,0,6,4,4,3,0,0,13,6,0,4,0,0,0,0,0,10,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,9,16,29,14,13,9,3,0,100,0,5,0,0,0,0,0,0,9,0,0,5,3,0,0,0,0,5,0,5,6,6,11,8,5,0,38,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,11,0,7,5,6,6,0,0,0,24,0,5,6,4,15,9,0,0,35,4,0,4,5,4,5,0,0,27,6,0,6,0,0,0,0,0,9,5,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,16,10,29,47,30
50502109329,26,20,10,3,0,0,71,3,3,6,10,5,0,0,0,33,0,0,0,0,3,0,0,0,6,0,3,0,7,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,3,4,0,4,0,0,13,20,48,70,72,34,25,0,0,278,7,7,13,9,6,0,0,0,34,0,4,8,4,0,0,0,0,24,4,13,18,23,23,12,3,0,93,0,6,3,7,4,5,4,0,25,0,0,4,5,0,0,0,0,9,5,20,20,20,10,7,3,0,90,0,7,0,17,6,4,0,0,39,9,25,39,29,17,6,0,0,128,3,4,12,18,7,10,0,0,56,4,0,0,7,3,0,0,0,12,4,4,0,5,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,0,3,7,5,4,3,0,0,34,34,100,137,142
50502109330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
