SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
50403129807,8,0,0,0,10,4,25,6,0,0,0,8,5,17,4,3,0,0,10,0,17,9,7,0,0,7,3,28,7,16,3,0,3,0,31,7,0,0,0,5,0,15,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,53,35,5,0,39,11,146,9,5,0,0,3,0,12,8,4,0,0,3,0,7,7,4,0,4,3,0,21,0,18,6,4,0,5,34,10,18,10,5,0,0,37,3,5,3,0,5,0,20,0,4,4,3,4,0,15,0,3,0,0,3,0,4,0,0,0,0,0,0,0,30,53,23,18,23,3,155,15,5,0,0,13,6,38,17,4,0,0,8,5,28,10,7,0,4,13,0,31,16,25,7,4,7,8,59,16,32,11,5,6,0,66,12,7,3,4,10,0,41,0,6,4,3,5,0,15,0,5,0,0,3,0,11,0,0,0,0
50403129808,9,0,0,0,4,0,18,0,3,0,0,4,0,8,10,9,0,0,3,0,22,18,28,8,5,10,3,64,5,8,4,3,3,0,23,0,3,0,0,7,0,9,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47,9,3,48,5,154,8,0,0,0,3,0,18,0,0,0,0,0,0,3,9,13,5,3,10,0,39,8,21,16,16,8,0,66,4,6,9,5,3,0,19,0,4,0,3,4,0,9,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,25,28,37,4,167,17,0,0,0,13,0,28,9,3,0,0,7,0,15,14,17,7,3,17,0,61,23,46,17,17,21,5,130,10,14,7,3,9,0,43,0,7,0,4,5,0,19,0,3,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0
50403129809,10,0,0,0,14,0,33,4,0,0,0,5,0,13,6,12,0,4,9,0,38,14,19,3,0,9,0,51,11,15,0,0,16,0,40,8,6,4,0,7,0,28,0,8,0,0,0,0,9,0,0,0,3,0,0,8,0,0,0,0,0,0,0,56,58,17,7,69,3,217,15,0,0,0,12,0,25,4,5,0,3,9,0,22,0,13,3,8,6,0,34,3,20,9,16,4,0,57,8,15,11,5,11,0,53,5,5,4,3,10,0,26,0,0,3,5,7,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,38,71,40,32,49,5,227,21,0,0,0,29,0,60,12,6,0,3,12,0,34,6,27,4,12,22,0,67,17,39,14,16,21,0,98,15,28,15,6,27,0,98,15,13,10,3,15,0,53,0,3,4,4,5,0,20,0,0,3,7,0,3,10,0,0,0,0
50403129810,3,0,0,0,0,0,3,0,0,0,0,0,0,7,15,7,0,3,16,7,51,4,16,0,0,8,0,34,0,4,0,0,4,0,7,0,0,0,0,5,0,3,0,4,0,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,30,35,3,0,38,11,116,0,0,0,0,0,0,4,0,0,0,0,0,0,9,4,21,11,9,7,0,54,0,10,5,6,0,0,22,0,0,0,0,6,0,10,0,7,0,0,4,0,11,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,13,19,27,3,114,6,0,0,0,0,0,6,8,3,0,0,3,0,9,22,31,10,13,29,10,107,9,27,3,9,6,0,60,0,4,0,0,6,0,18,0,7,0,0,10,0,15,3,4,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0
50403129811,0,0,0,0,0,0,3,3,0,0,0,4,3,9,7,3,3,0,10,0,25,0,3,0,0,7,0,11,5,7,0,0,7,4,15,0,0,0,0,3,6,5,0,0,0,0,0,0,5,8,0,0,0,0,0,9,0,0,0,0,0,0,3,22,15,0,0,33,8,86,0,0,0,0,0,0,3,0,3,0,0,5,0,9,0,15,0,3,8,0,34,0,6,0,0,6,3,19,4,4,3,0,3,0,11,0,8,0,0,0,0,10,0,4,0,3,0,0,9,0,0,0,3,0,0,5,0,0,0,0,0,0,0,15,37,5,13,19,8,102,7,0,0,0,5,0,7,0,4,0,0,7,5,23,8,20,5,3,21,0,58,8,12,5,0,8,3,30,5,6,3,0,6,3,30,0,8,0,0,8,5,14,0,5,0,3,3,0,13,3,4,0,3,5,3,12,0,0,0,0
50403129812,7,0,0,0,0,0,9,4,0,0,0,11,0,18,23,26,3,4,19,3,82,17,31,4,4,25,8,99,9,10,4,0,13,0,37,7,8,0,0,8,5,24,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,4,77,72,15,11,76,14,272,3,4,0,0,8,0,19,3,8,3,0,10,0,26,5,33,16,24,21,3,98,12,20,8,23,18,4,84,6,14,10,7,14,0,45,0,8,4,0,4,0,16,0,0,0,0,4,0,9,0,3,0,0,0,0,8,0,0,0,0,0,0,0,33,90,34,50,77,7,299,12,9,0,0,10,0,23,9,8,3,0,17,4,42,29,58,16,24,42,3,181,32,59,12,23,40,11,176,14,19,9,11,23,0,81,6,13,5,0,10,5,41,3,0,0,0,9,0,13,0,3,5,0,0,0,9,0,0,0,0
50403129813,0,0,0,0,9,4,12,3,0,0,0,0,0,13,20,18,3,0,28,3,78,15,16,0,6,15,0,56,5,3,0,0,7,6,26,0,3,0,0,9,0,13,0,3,0,0,4,0,10,3,3,0,0,0,0,4,0,0,0,0,0,0,0,52,48,5,6,77,15,202,0,3,0,0,0,0,4,0,5,0,0,5,0,12,23,19,8,15,27,5,96,9,15,5,10,9,0,53,0,5,3,0,10,0,20,5,4,3,0,5,0,14,3,3,4,0,3,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,68,18,31,64,6,220,0,3,0,0,15,5,23,10,8,0,0,10,0,21,46,41,7,14,57,6,174,15,38,6,13,25,3,109,11,8,3,0,20,7,48,3,5,3,0,10,0,26,3,8,4,0,9,0,22,3,4,0,0,0,0,7,0,0,0,0
50403129814,0,0,0,0,3,0,3,4,4,0,0,6,0,22,17,15,4,5,17,9,61,4,9,5,0,4,3,28,3,3,0,0,0,0,8,9,4,0,0,0,0,10,5,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,10,5,36,12,143,0,0,0,0,3,0,4,0,4,0,0,5,6,14,8,20,11,10,7,4,58,4,8,4,10,6,0,30,0,6,6,0,5,0,22,0,5,4,0,5,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,24,16,28,7,147,5,0,0,0,7,0,7,6,12,0,4,9,0,37,26,38,15,14,23,7,126,12,21,7,10,9,3,53,4,7,6,0,5,0,29,5,11,4,0,5,6,24,5,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0
50403129815,4,0,0,0,17,4,24,6,5,0,0,5,0,16,13,20,3,0,3,0,38,17,17,4,3,14,0,58,10,10,3,0,8,0,36,4,4,0,0,7,4,15,6,3,0,0,5,0,10,0,6,0,0,3,0,7,0,0,0,0,0,0,0,63,54,9,3,61,10,202,3,0,0,0,8,0,14,5,5,4,0,6,0,27,3,9,8,15,9,0,41,4,16,10,11,9,6,52,0,14,9,6,6,5,33,4,10,3,0,7,0,20,4,0,3,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,55,36,35,48,13,201,8,3,0,0,24,3,42,4,6,8,0,14,0,40,13,26,12,15,14,0,82,21,33,10,18,24,6,107,10,22,10,6,13,3,66,6,9,3,0,13,4,36,5,7,3,0,3,0,21,3,8,0,0,4,0,12,0,0,0,0
50403129816,14,0,0,0,13,0,24,9,0,0,0,8,4,19,3,0,0,0,9,0,11,5,13,3,0,3,3,28,17,14,8,0,15,5,62,7,6,0,0,6,0,17,8,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,5,10,68,11,181,4,0,0,0,3,0,19,8,0,0,0,5,0,13,3,5,4,0,8,3,23,5,11,12,7,4,0,32,0,21,7,7,4,0,44,0,13,3,3,4,0,24,0,6,3,4,7,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,52,25,29,38,3,174,19,3,0,0,18,0,41,12,0,0,0,6,3,27,4,8,4,0,14,3,34,13,21,16,9,12,3,64,20,36,10,7,24,5,105,6,17,3,6,12,0,45,9,4,3,9,8,0,31,0,0,0,0,0,0,4,0,0,0,0
50403129817,14,4,0,0,18,0,35,9,0,0,0,12,0,18,6,4,0,0,4,0,15,8,13,3,4,9,0,38,13,14,0,0,9,0,40,10,5,5,0,6,0,31,3,3,4,3,4,0,16,0,7,0,0,7,0,12,4,0,0,0,0,0,3,67,55,17,4,67,11,217,11,3,0,0,6,0,23,8,5,0,0,9,0,21,3,10,0,4,3,0,22,3,18,7,7,3,0,44,7,28,8,5,5,0,57,3,13,3,3,5,0,33,3,0,5,3,3,0,17,0,3,0,7,5,0,15,0,0,0,4,4,0,8,40,86,25,36,50,4,234,28,8,0,0,22,0,54,14,5,0,0,14,0,43,11,13,0,7,9,5,40,15,34,9,11,12,0,79,24,44,8,5,20,4,99,18,17,17,3,15,5,62,4,8,6,4,10,0,33,0,13,0,7,10,0,27,4,0,0,4
50403129818,9,6,0,0,7,0,15,7,7,0,0,8,0,18,3,0,0,0,10,0,20,6,14,3,0,11,6,43,10,13,3,3,12,0,41,4,3,0,0,0,0,14,3,3,4,0,4,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,51,48,17,4,46,9,167,8,0,0,0,8,0,20,8,4,0,0,0,0,12,7,4,5,6,5,3,35,7,11,9,8,3,0,42,3,12,11,0,6,0,37,0,3,3,0,4,0,18,0,5,4,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,51,31,24,29,9,186,15,5,0,0,11,0,32,14,9,0,0,8,0,31,14,14,3,6,16,3,52,14,28,10,8,15,5,83,22,23,13,0,14,0,72,8,12,3,5,4,0,33,4,3,5,0,8,0,28,3,0,3,0,0,0,7,0,0,0,0
50403129819,5,0,0,0,11,0,13,5,0,0,0,11,0,10,11,4,0,0,16,0,33,3,12,0,0,15,4,39,6,6,0,0,5,0,21,3,3,0,0,4,0,15,0,0,0,0,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,31,29,10,8,58,11,147,8,0,0,0,8,0,16,4,6,0,3,4,0,14,3,11,5,9,15,0,38,5,5,8,6,7,4,34,4,8,5,5,7,3,27,3,6,0,3,3,0,15,0,0,3,0,3,3,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,27,21,20,59,9,164,12,0,0,0,17,0,36,8,6,0,3,12,0,27,14,17,4,9,28,0,75,8,20,8,8,21,5,74,6,18,5,4,14,4,43,10,7,4,0,11,0,36,0,0,4,0,4,3,13,0,0,0,0,3,6,6,0,0,0,0
50403129820,11,4,0,0,10,0,28,3,5,0,0,7,0,13,7,12,0,0,14,0,26,13,10,0,0,8,3,41,9,22,0,0,7,0,42,6,10,0,0,11,5,31,0,6,0,0,4,3,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,55,58,4,6,67,16,204,16,3,0,0,7,0,28,4,6,0,0,5,0,10,5,11,8,3,8,0,28,5,18,8,6,0,0,40,3,11,13,10,5,4,46,0,9,3,3,5,0,18,3,3,7,4,5,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,36,57,39,31,35,8,204,30,7,0,0,20,0,53,5,5,0,0,15,0,24,9,20,8,3,17,0,60,16,24,10,11,13,5,76,12,34,16,6,12,6,85,8,18,3,6,18,5,56,3,10,7,4,11,4,37,0,0,0,0,0,0,4,0,0,0,0
50403129821,7,0,0,0,8,0,16,8,6,0,0,9,0,19,29,14,5,0,20,3,77,16,22,6,0,19,8,72,6,4,0,0,6,0,26,3,8,0,0,5,3,23,0,8,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62,12,3,78,16,239,0,0,0,0,8,3,13,6,7,0,0,3,0,21,12,36,10,18,13,4,93,6,18,15,9,12,3,59,4,9,0,0,0,4,21,3,12,4,0,4,0,20,0,4,7,0,3,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,79,36,28,44,16,238,5,0,0,0,16,4,28,12,7,0,0,18,0,41,37,51,13,20,38,11,167,18,41,18,9,32,9,129,9,18,3,0,9,7,51,7,18,0,4,11,3,46,0,4,3,0,6,0,18,0,0,0,0,0,0,3,0,0,0,0
50403129822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403129823,0,0,0,0,3,0,7,5,3,0,0,6,0,9,22,24,0,0,19,3,69,8,19,0,0,11,4,42,0,7,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,12,7,41,12,161,0,0,0,0,4,0,4,0,11,4,0,7,0,26,15,22,5,12,16,0,74,0,13,9,5,4,0,36,0,7,3,5,4,0,16,0,3,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,27,19,35,9,172,0,6,0,0,6,0,12,8,11,4,0,13,0,36,30,51,10,12,35,11,141,9,26,16,6,16,6,78,0,10,4,3,10,0,31,0,10,3,4,3,0,18,0,0,3,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0
50403129824,4,0,0,0,18,4,19,3,4,0,0,5,0,9,11,9,0,0,18,6,44,15,23,11,0,9,3,56,10,9,0,0,3,3,27,0,5,5,0,8,0,16,0,3,0,0,6,0,17,0,0,0,0,3,0,6,0,0,0,0,0,0,5,50,51,13,5,66,16,206,13,0,0,0,5,0,16,8,0,0,0,8,0,22,7,23,11,5,8,0,57,8,20,16,10,3,0,54,4,16,5,0,10,7,36,7,3,3,0,5,0,28,0,12,5,5,10,0,31,0,0,0,4,5,0,6,3,0,0,0,0,0,4,49,77,41,31,56,7,261,14,4,0,0,24,5,43,15,3,0,0,11,0,30,20,28,17,5,26,6,101,22,44,18,10,11,4,108,11,29,3,0,13,3,64,6,5,9,0,17,4,48,6,12,5,5,18,0,49,0,0,0,8,3,0,12,0,0,0,0
50403129825,4,0,0,0,4,0,10,6,0,0,0,8,0,20,16,23,3,0,22,0,65,15,31,0,3,13,3,68,0,8,0,0,11,0,24,4,3,0,0,6,0,20,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,50,66,3,3,75,12,211,7,0,0,0,6,0,21,4,8,0,0,5,0,14,12,25,11,14,15,0,73,9,10,6,8,16,0,59,7,18,0,10,9,0,43,3,4,3,0,4,0,14,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,41,68,26,39,60,4,228,15,0,0,0,9,0,32,11,12,0,0,13,0,31,28,49,8,14,34,0,136,17,43,6,12,37,3,126,10,15,5,10,15,4,64,10,8,3,0,10,0,33,0,0,0,0,12,0,14,0,0,6,0,0,0,6,0,0,0,0
50403129826,9,0,0,0,9,0,18,5,0,0,0,10,0,13,12,8,3,0,10,0,29,17,6,9,0,6,0,31,9,10,5,0,9,0,28,5,4,0,0,3,0,14,0,4,0,0,3,0,6,0,0,0,0,0,0,4,0,6,0,0,0,0,6,47,38,15,0,51,0,154,9,0,0,0,8,4,22,4,0,4,0,6,0,10,3,12,0,10,8,3,34,5,14,10,4,7,0,44,3,10,12,3,6,0,38,0,3,5,0,8,0,15,0,0,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45,33,15,32,7,167,22,0,0,0,13,4,41,4,3,4,0,13,0,21,11,20,0,10,16,3,65,20,20,15,4,13,0,73,8,18,14,3,14,0,61,8,5,3,0,10,0,29,0,6,0,4,6,3,20,0,0,0,0,0,0,4,0,4,0,0
50403129827,3,0,0,0,3,0,8,3,6,0,0,9,0,28,34,28,5,0,34,5,101,19,14,7,0,13,0,49,12,3,0,0,7,0,21,6,8,0,3,4,0,24,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,71,70,8,0,72,3,234,7,0,0,0,0,0,6,11,14,0,0,7,0,37,17,46,14,13,33,8,128,6,18,4,11,3,0,47,3,11,0,0,10,0,21,0,10,10,0,3,0,21,0,0,0,3,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,106,28,27,64,9,278,4,0,0,0,5,0,10,15,26,0,0,25,0,61,46,75,23,13,66,6,234,23,32,8,12,13,6,103,16,15,0,0,15,0,47,6,19,10,3,10,0,41,0,6,0,3,4,0,19,0,3,0,0,0,0,3,0,0,0,0
50403129828,5,0,0,0,8,0,13,7,0,0,0,7,0,14,3,0,0,0,4,0,12,9,3,3,0,3,0,19,8,3,0,0,6,4,22,4,3,4,0,6,0,17,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,20,15,0,32,3,102,3,0,0,0,5,0,8,7,0,0,0,3,0,15,4,5,3,3,0,0,13,0,9,3,5,0,0,21,0,14,6,6,4,0,23,0,4,4,0,3,0,15,0,0,0,6,0,0,6,0,0,0,3,0,0,5,0,0,0,0,0,0,0,19,30,16,19,12,4,102,13,0,0,0,13,0,27,11,0,0,0,11,0,21,8,4,4,3,4,0,28,13,17,11,5,4,0,38,12,15,5,6,6,4,46,4,5,4,0,11,0,31,0,0,0,6,0,0,10,0,0,3,3,0,0,7,0,0,0,0
50403129829,4,3,0,0,3,3,13,8,0,0,0,0,0,7,32,14,10,3,19,10,70,17,16,8,0,21,3,64,0,3,0,0,5,0,16,3,0,0,0,10,0,19,3,3,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,45,18,6,60,17,206,10,4,0,0,5,0,13,0,9,0,0,4,0,14,12,21,17,20,18,7,85,10,18,8,16,9,3,64,4,10,3,0,10,3,28,8,8,3,0,5,3,27,0,3,8,0,3,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,63,36,38,57,16,257,16,6,0,0,11,4,30,3,8,0,0,5,0,21,39,36,22,24,32,11,158,27,34,15,18,27,14,130,3,14,6,0,18,8,42,12,8,3,0,17,4,50,3,5,8,0,6,0,25,0,0,0,0,0,0,4,0,0,0,0
50403129830,4,0,0,0,3,0,12,0,0,0,0,4,0,9,5,5,0,0,4,0,17,9,11,5,0,3,0,24,4,5,0,0,3,0,17,0,3,0,0,3,0,6,6,4,0,0,5,0,14,6,0,0,3,7,0,14,5,0,0,0,0,0,9,24,27,6,3,41,9,113,5,3,0,0,0,0,8,5,0,0,0,0,0,3,4,4,6,4,0,0,15,0,14,3,5,6,0,21,0,7,0,11,6,0,24,4,0,4,3,0,0,14,3,7,0,6,4,0,21,0,4,4,3,6,0,17,0,0,0,0,0,0,0,20,34,15,23,30,3,125,7,3,0,0,6,0,19,5,0,0,0,7,0,11,8,10,3,4,4,0,31,7,19,4,4,7,0,49,5,13,8,6,12,0,42,3,3,6,3,4,0,20,7,12,0,6,10,0,39,0,4,5,4,14,0,26,0,0,0,0
50403129831,9,0,0,0,9,0,20,3,5,0,0,3,0,16,18,24,0,3,13,3,72,10,27,4,0,10,8,59,5,13,3,0,6,0,28,3,0,0,0,3,0,5,0,7,0,0,0,0,10,0,0,0,0,7,0,5,0,0,0,0,0,0,0,57,76,11,5,53,13,211,8,6,0,0,6,0,15,6,6,0,0,4,0,19,7,25,21,15,17,3,80,6,16,8,6,3,3,46,11,11,0,0,7,6,33,4,8,0,0,9,0,26,0,5,3,0,6,3,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,39,72,36,24,55,12,241,17,4,0,0,12,0,28,11,11,0,0,10,7,40,31,47,21,16,27,12,155,13,39,13,6,14,8,100,15,25,5,0,14,6,59,8,11,0,0,14,0,33,4,5,3,0,3,3,22,0,0,0,0,11,0,10,0,0,0,0
50403129832,9,0,0,0,12,0,28,4,0,0,0,5,0,10,11,6,0,0,10,0,26,14,30,7,0,16,4,73,15,10,0,3,7,0,41,13,8,0,4,3,0,29,3,4,0,0,4,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,76,69,12,5,65,6,230,11,0,0,0,15,0,24,3,0,0,0,0,0,12,9,18,5,15,19,5,65,10,20,11,21,8,0,64,5,16,9,6,6,0,38,3,13,5,0,8,0,33,3,0,4,3,3,0,14,0,0,0,0,6,0,5,3,0,0,0,0,0,0,51,71,36,41,57,6,263,25,0,0,0,23,0,51,6,0,0,0,11,0,22,20,23,3,11,25,5,91,24,46,19,18,23,3,138,25,27,13,7,13,0,82,17,21,14,4,8,0,66,3,6,5,3,7,0,32,0,0,3,0,3,0,9,3,0,0,0
