SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
50101100313,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,8,0,3,17,0,0,3,0,0,0,0,0,0,11,0,0,0,8,0,3,0,0,3,22,0,5,3,0,0,5,0,0,0,11,0,0,9,0,3,3,0,0,0,12,0,0,3,0,0,0,0,3,0,8,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,9,6,11,27,19,10,15,18,5,6,117,6,0,0,0,0,0,6,4,0,7,0,0,0,0,0,0,5,0,0,4,0,0,4,4,0,0,0,0,0,11,0,0,0,3,0,0,8,3,0,18,0,0,5,0,0,0,7,0,3,20,0,0,6,0,0,0,6,0,0,18
50101100314,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,4,0,0,0,7,0,0,5,0,0,0,4,0,0,5,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,4,3,16,18,15,26,12,6,0,98,4,0,4,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,7,0,0,0,6,0,5,0,0,0,14,0,0,0,0,3,0,3,0,6,15,0,0,0,0,0,4,5,0,0,10,0,0,0,0,3,0,0,0,0,14
50101100315,0,0,0,0,3,4,3,0,0,8,0,0,0,0,0,0,0,0,3,11,0,0,3,3,0,5,4,0,0,14,0,3,3,0,0,6,0,0,0,21,0,5,5,0,0,3,0,0,0,16,0,0,3,7,6,3,0,0,0,16,0,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,0,3,0,4,0,0,0,0,9,0,0,0,6,4,0,0,0,0,11,0,0,0,0,4,0,0,0,0,3,0,0,0,3,3,5,6,0,0,10,0,0,0,0,9,4,3,3,0,19,6,9,12,33,33,34,26,11,3,181,5,0,0,3,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,5,0,0,19,0,0,0,0,5,4,4,0,0,15,0,3,0,4,0,0,4,9,3,24,0,0,3,10,5,6,4,6,0,28
50101100316,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,10,0,0,0,6,5,3,0,0,0,15,0,0,0,0,0,4,0,0,0,15,0,0,4,3,3,7,0,0,0,17,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,9,0,19,27,24,40,24,3,0,135,0,0,0,5,0,6,8,0,0,19,5,0,0,0,0,0,4,0,0,14,0,0,0,0,0,3,6,0,0,20,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,5,3,0,9,0,0,3,5,0,7,0,0,0,17
50101100317,0,0,0,0,0,4,0,0,0,6,0,0,0,3,3,3,3,0,0,13,0,0,0,0,4,3,3,0,0,13,0,0,3,0,8,5,6,0,0,21,0,0,0,0,6,0,0,0,0,19,0,0,5,3,6,3,0,0,0,13,0,0,0,3,0,3,0,0,0,15,0,0,0,3,4,0,0,0,0,9,0,0,4,3,6,3,0,0,0,9,0,0,0,0,5,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,14,8,17,27,50,42,24,4,0,187,3,0,0,0,9,9,0,0,0,27,17,0,0,3,0,3,0,0,0,19,0,4,0,0,5,0,4,0,3,13,0,3,0,0,0,4,0,0,0,14,0,0,0,3,7,3,10,0,0,21,0,0,0,0,3,13,8,5,0,32
50101100319,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,0,6,3,0,13,0,0,0,0,0,0,4,0,0,11,0,0,3,0,0,0,0,0,0,11,0,0,6,4,0,4,8,3,0,17,0,0,0,0,0,0,4,5,0,7,0,0,0,4,4,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,5,0,0,12,3,0,11,12,23,31,37,23,7,153,3,0,3,0,4,3,0,3,0,16,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,0,8,6,4,22,0,0,0,0,0,7,0,4,3,14,0,0,0,0,0,0,7,10,0,20
50101100320,0,0,0,0,0,0,3,0,0,14,0,0,4,3,0,0,17,8,0,42,0,0,0,5,3,4,8,5,0,31,0,5,3,9,5,9,4,7,0,33,0,0,0,3,0,9,5,5,0,23,0,0,0,9,3,0,4,0,0,21,0,0,4,6,10,8,0,0,0,23,0,0,0,7,0,4,0,0,0,14,0,0,0,4,3,3,0,0,0,15,0,0,4,3,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,0,0,19,16,6,35,61,45,43,55,24,5,284,5,0,5,3,0,3,7,0,0,29,10,3,0,0,0,0,3,0,0,22,0,0,0,0,4,0,9,0,0,10,0,0,0,3,0,0,8,4,0,23,8,0,4,4,0,4,20,14,0,60,0,0,0,7,3,4,16,8,0,44
50101100321,0,0,0,0,5,4,5,0,0,10,0,0,0,4,5,0,0,0,0,13,0,0,0,0,6,3,3,0,0,17,0,0,0,3,3,0,0,0,0,13,0,4,3,8,7,4,0,0,0,24,0,0,7,0,6,3,0,0,0,18,0,0,0,4,4,3,6,0,0,19,0,0,0,0,3,6,0,0,0,13,0,0,0,4,4,3,0,0,0,6,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,0,0,13,17,3,9,46,47,31,29,7,0,197,6,0,0,4,4,0,6,0,0,24,19,0,0,4,0,5,3,0,0,32,0,0,0,4,0,0,0,0,0,10,0,0,0,0,5,6,3,0,0,18,4,0,0,4,8,0,0,0,0,15,0,3,4,0,6,3,0,0,0,23
50101100322,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,6,0,0,4,0,3,0,3,0,0,16,0,0,16,15,6,21,25,9,0,89,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,0,5
50101100323,0,0,0,4,0,5,0,0,0,5,0,0,0,0,5,0,7,0,0,9,0,0,0,6,3,0,0,3,0,13,0,0,0,4,0,4,0,0,0,9,0,0,5,0,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,0,0,0,14,3,0,10,25,21,17,17,5,0,103,0,0,0,0,0,0,3,0,0,10,4,0,4,4,0,0,0,0,0,13,0,0,0,0,0,4,3,0,0,10,0,0,0,4,0,5,6,0,0,13,4,0,0,3,5,0,8,0,0,14,5,0,0,6,3,3,6,5,0,19
50101100324,0,0,0,0,5,4,0,0,0,13,0,0,0,4,0,0,0,5,0,16,0,0,0,0,0,5,4,0,0,14,0,0,0,0,0,0,4,0,0,21,0,0,0,0,8,6,0,0,0,14,0,0,0,5,3,0,0,0,0,12,0,0,3,3,3,0,0,0,0,19,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,5,0,0,0,0,0,3,6,6,18,30,32,34,32,13,0,160,9,0,0,5,0,5,11,0,0,32,10,0,0,0,0,4,3,0,0,22,0,0,0,3,0,3,0,0,0,12,3,0,0,0,5,0,8,3,0,18,0,0,0,4,0,9,4,9,0,27,0,0,0,0,0,7,6,3,0,22
50101100325,0,0,0,0,0,0,0,6,0,12,0,0,0,8,0,3,6,0,0,20,0,0,5,7,6,8,4,3,0,27,0,5,4,12,6,3,3,0,0,35,0,0,5,10,10,0,0,3,0,37,0,0,9,8,11,3,0,0,0,28,0,0,0,7,3,3,0,0,0,9,0,0,4,7,6,0,0,0,0,17,0,0,0,3,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,15,13,5,42,78,52,27,26,11,0,257,10,0,9,3,0,3,3,0,0,28,12,0,0,5,0,0,0,0,0,20,3,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,3,4,0,21,6,0,0,8,0,3,12,4,0,37,0,0,5,7,6,8,4,3,0,37
50101100326,0,0,6,0,0,4,3,3,0,9,0,0,0,0,3,0,10,4,0,15,0,0,4,4,5,0,8,3,0,27,0,0,3,8,4,0,0,0,0,18,0,0,3,9,9,4,4,0,0,25,0,0,4,11,3,0,0,0,0,22,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,14,10,4,38,42,32,24,31,9,0,199,3,0,4,5,5,4,7,0,0,25,16,0,0,0,0,0,5,0,0,22,0,0,0,0,0,4,3,3,0,15,0,0,5,0,0,8,7,3,0,12,0,0,0,0,3,0,8,4,0,19,0,0,4,6,5,3,5,6,0,34
50101100328,4,0,0,0,8,0,10,4,0,22,3,0,5,6,9,4,7,0,0,33,3,0,7,6,3,8,9,0,0,41,0,3,5,10,10,0,0,3,0,41,0,3,5,13,5,7,3,0,0,37,0,0,4,3,20,8,9,0,0,35,0,0,0,11,14,4,3,0,0,31,0,0,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,14,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,5,4,0,21,19,10,39,79,79,51,62,26,6,370,13,0,0,0,3,5,12,8,0,51,13,0,3,5,0,0,4,3,0,27,0,0,6,5,0,9,9,4,0,30,4,0,4,0,11,0,14,3,0,40,3,0,5,6,9,11,11,3,3,43,5,3,7,15,3,8,13,8,0,60
50101100329,0,0,0,3,5,7,9,8,0,24,0,0,3,4,4,3,18,0,0,29,3,4,4,7,5,5,15,4,0,38,0,0,3,13,3,4,0,0,0,21,0,3,0,5,6,6,0,0,0,26,0,0,5,10,10,5,3,0,0,25,0,0,0,4,3,0,0,3,0,11,0,0,3,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,8,0,6,5,10,0,29,19,12,25,54,42,38,47,32,6,269,3,0,5,0,6,4,5,0,0,24,13,0,0,0,0,0,4,0,0,20,4,0,3,4,0,3,5,4,0,18,0,0,0,3,5,8,17,6,0,35,0,0,4,4,4,3,24,0,0,42,3,4,4,7,7,9,14,10,0,54
50101100330,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,4,3,4,3,4,0,0,18,8,0,8,8,16,11,21,3,0,82,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,7,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,3,0,12
50101100331,0,0,4,5,0,0,5,0,0,17,0,0,0,5,0,0,7,0,0,11,0,0,7,4,0,4,4,0,0,23,0,0,4,10,8,3,0,0,0,21,0,6,10,9,3,0,0,0,0,32,0,0,15,5,3,5,4,0,0,27,0,0,11,9,3,6,0,0,0,24,0,0,10,3,3,0,0,0,0,14,0,0,3,5,0,0,0,0,0,14,0,0,6,6,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,8,12,13,69,67,40,22,24,8,4,249,5,0,5,4,6,4,0,0,5,22,17,0,0,3,0,0,4,0,0,20,0,3,3,7,0,0,3,0,0,18,0,0,4,5,0,0,12,5,0,22,0,0,0,5,0,0,9,0,0,24,0,0,8,7,0,10,7,0,0,33
50101100332,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,5,3,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,9,15,13,20,11,7,4,77,0,0,0,6,0,0,0,0,0,13,8,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,4,6,0,3,0,6,0,11,0,0,0,0,0,0,4,0,0,11,0,0,0,6,3,3,5,0,0,14
50101100401,0,0,0,0,0,3,6,0,0,7,0,0,0,4,4,5,6,4,0,25,0,0,4,5,5,4,0,0,0,14,0,0,0,7,4,3,0,0,0,15,0,0,0,5,4,0,3,0,0,19,0,0,4,6,8,4,0,0,0,20,0,0,0,3,8,5,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,6,0,0,0,11,0,0,0,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,22,0,16,39,50,29,27,8,3,201,7,0,0,4,0,0,3,0,0,21,14,0,0,3,4,0,0,0,0,21,3,0,3,0,0,0,4,0,0,14,0,0,0,0,0,3,0,7,4,19,5,0,0,4,4,7,6,3,3,32,3,0,5,3,3,4,4,5,0,26
50101100405,0,0,0,0,3,0,0,0,0,11,0,0,0,5,0,0,0,0,0,7,0,0,4,3,0,5,8,0,0,23,0,0,3,0,3,4,0,0,0,13,0,0,0,0,0,6,6,0,0,16,0,0,8,3,3,0,0,0,0,20,0,0,0,3,5,3,0,0,0,11,0,0,0,8,6,4,0,0,0,17,0,0,4,0,5,5,0,0,0,18,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,7,3,8,0,0,30,17,0,26,36,57,41,22,4,3,211,3,0,0,4,0,0,0,0,0,14,17,0,0,6,4,0,6,0,0,26,3,0,0,0,4,0,0,0,0,14,0,0,0,0,3,0,4,0,0,17,0,0,0,5,7,0,4,0,0,17,0,0,5,8,6,9,7,0,0,31
50101100406,0,0,0,4,0,3,0,0,0,13,0,0,3,0,0,0,3,0,3,17,0,4,3,12,5,3,10,0,0,29,0,0,3,0,5,0,0,0,0,13,0,0,3,6,4,3,0,0,0,19,0,0,5,9,7,6,3,0,0,26,0,0,4,0,3,5,3,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,7,12,30,39,39,34,30,0,4,198,18,0,0,0,3,5,0,0,0,34,7,0,0,0,0,0,0,0,0,12,3,0,0,5,0,0,0,0,0,15,0,0,0,4,0,0,8,0,0,18,4,0,3,0,0,0,3,0,0,19,0,4,7,12,5,10,16,5,0,41
50101100407,0,0,0,3,3,6,0,0,0,13,0,0,0,5,0,3,8,20,22,53,0,0,0,4,0,0,3,6,0,15,0,0,6,3,0,4,0,0,0,13,0,0,11,0,3,3,0,0,0,22,0,0,3,3,5,0,0,3,0,19,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,24,26,18,12,16,34,32,176,0,0,5,4,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,16,0,0,4,4,4,6,0,0,0,13,0,0,0,5,0,4,15,19,31,76,0,0,0,3,4,0,3,4,7,29
50101100408,0,0,0,0,0,3,4,3,0,14,0,0,4,0,0,0,3,0,0,23,0,0,3,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,3,0,0,13,0,0,4,4,3,4,0,0,0,18,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,23,15,28,23,7,3,125,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,3,0,0,10,3,0,0,3,0,5,6,5,0,23,3,3,4,0,0,4,9,0,0,28,0,3,3,0,3,3,9,0,0,29
50101100410,0,0,8,3,0,4,0,0,0,23,3,0,4,5,5,0,8,0,0,29,0,5,5,10,8,3,8,3,0,51,0,0,13,13,4,3,7,0,0,43,4,3,13,13,14,6,4,0,0,52,0,3,9,16,6,10,0,0,0,43,0,3,9,9,4,9,0,0,0,30,0,0,5,4,7,0,0,0,0,14,0,0,0,3,0,3,0,0,0,9,0,0,5,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,7,0,4,0,0,31,30,25,98,101,55,39,39,6,0,391,11,0,7,7,0,4,4,0,0,34,14,0,4,4,0,0,0,0,0,32,10,5,3,8,0,3,0,3,0,26,0,0,12,3,0,4,3,0,0,33,3,0,9,7,5,0,10,0,0,35,0,8,13,10,8,4,14,0,0,65
50101100411,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,3,0,0,17,0,0,0,0,3,0,3,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,8,3,10,20,18,14,12,9,5,92,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,8,3,0,0,3,8,0,4,6,0,22,0,0,0,0,3,3,5,0,0,16,0,5,0,7,0,0,5,4,0,20,0,0,5,5,9,4,5,4,0,23
50101100412,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,4,5,0,15,0,0,4,3,0,0,3,0,0,11,0,5,4,4,0,5,3,0,0,17,0,0,0,3,0,8,0,0,0,10,0,0,5,0,5,6,5,0,0,17,0,0,0,0,0,8,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,15,18,5,11,21,34,38,30,11,3,166,10,0,0,0,0,4,0,0,0,19,13,0,0,0,0,0,7,0,0,20,0,0,0,0,7,8,3,6,0,28,0,0,0,0,7,0,6,0,0,19,0,0,0,3,0,5,13,8,0,29,0,0,4,3,6,0,3,5,0,21
50101100413,0,0,0,4,4,6,5,3,0,24,0,0,0,0,9,0,4,0,0,17,0,0,0,9,6,5,5,4,0,24,0,3,0,4,7,6,3,0,0,29,0,0,0,6,9,7,0,0,0,28,0,0,4,6,5,3,3,0,0,26,0,0,0,3,3,4,0,0,0,9,0,0,0,3,3,4,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,3,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,4,20,16,3,15,64,52,48,34,6,5,247,15,0,0,3,0,0,0,0,0,20,14,0,0,3,0,0,0,0,0,23,0,0,0,5,0,7,0,0,0,12,0,0,0,5,3,6,6,6,0,38,3,0,0,0,3,5,8,0,8,29,3,0,0,10,8,5,9,4,5,36
