SA2_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
507021165,7,8,0,8,5,4,32,6,7,0,3,0,0,15,0,0,4,0,0,0,3,12,12,10,11,6,4,55,3,0,0,0,0,0,6,15,10,13,11,6,4,59,6,0,0,5,4,8,25,0,4,0,7,0,0,12,26,17,13,26,12,9,94,5,8,7,0,0,0,17,10,0,7,0,0,0,18,0,0,0,0,0,0,3,13,10,7,7,7,0,37,6,5,0,0,0,0,10,17,14,7,3,7,0,48,11,10,6,8,5,0,46,0,0,0,0,0,0,0,26,26,13,15,10,0,92,12,14,6,10,8,4,53,11,3,11,4,3,0,35,0,0,4,0,3,0,8,19,23,16,17,14,4,91,9,5,0,0,0,0,12,33,23,22,19,14,4,108,19,14,6,12,13,12,76,0,4,0,7,0,0,9,49,38,26,38,22,12,187
507021166,3,5,5,0,0,0,22,0,6,4,0,4,4,15,4,0,0,0,0,0,3,9,10,5,3,6,4,42,4,7,0,0,0,0,11,5,16,11,8,6,4,54,7,3,4,3,3,11,34,0,0,0,0,0,0,8,18,17,17,11,11,13,91,0,6,5,0,4,0,22,7,3,5,5,6,0,23,4,0,0,0,0,3,6,14,10,13,8,5,3,49,3,0,0,0,5,0,9,12,15,13,8,11,3,59,12,13,7,9,6,11,55,0,0,0,0,5,0,6,25,26,18,15,15,15,116,7,12,12,6,9,0,48,7,5,10,9,8,4,38,3,0,0,0,0,3,13,18,25,18,14,15,8,92,3,6,0,0,5,0,18,25,26,23,13,17,8,109,23,14,9,12,8,22,89,0,0,0,0,3,6,11,43,44,34,26,30,25,205
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,7,20,14,7,7,0,60,4,5,4,6,0,0,17,0,0,4,4,0,0,10,14,25,18,13,9,0,80,5,5,0,0,0,0,13,19,32,23,12,9,0,99,18,5,4,7,0,0,34,0,0,0,0,3,0,3,39,39,25,22,10,0,135,7,17,7,4,3,0,41,3,12,9,4,6,0,27,0,4,0,0,0,0,7,12,25,14,7,5,0,70,8,0,0,0,0,0,12,21,25,16,12,7,0,78,18,14,8,6,5,6,58,0,0,0,0,0,0,0,43,39,29,16,9,12,138,15,34,23,17,10,0,100,11,15,12,4,5,0,45,3,7,6,3,0,0,15,30,49,37,21,17,0,149,11,5,4,3,0,0,24,42,57,38,19,16,0,175,39,18,13,12,0,10,91,0,0,0,0,3,0,7,81,72,52,33,23,10,270
507031170,9,12,5,3,3,0,33,9,4,3,5,0,0,19,0,0,0,0,0,0,0,17,17,8,8,5,0,54,10,8,0,0,0,0,22,25,21,9,10,5,0,72,16,9,3,8,0,9,42,0,0,0,0,0,0,0,44,24,13,17,6,10,117,3,9,6,6,8,0,31,14,7,4,0,4,0,27,3,0,0,0,0,0,3,23,15,5,6,8,0,64,5,3,4,0,0,0,8,21,21,12,9,10,0,75,15,7,12,9,5,4,46,0,0,0,0,0,0,0,34,27,22,16,13,5,123,10,16,9,13,3,4,63,20,12,0,4,3,0,51,3,0,0,0,0,0,3,38,31,12,15,12,6,114,10,8,11,5,0,0,32,48,44,27,16,13,6,144,30,13,13,15,9,13,88,0,0,0,0,0,0,3,82,51,30,32,16,18,241
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,13,19,10,12,0,0,47,9,3,3,0,4,0,19,3,7,3,0,0,0,5,20,26,9,10,0,0,79,12,4,3,3,0,0,21,30,29,18,16,4,3,96,27,3,4,8,4,12,58,4,0,6,0,0,0,10,61,38,24,22,10,16,170,8,4,6,8,8,0,30,9,10,6,7,4,0,40,0,3,0,0,0,0,3,18,18,14,12,8,0,81,7,10,5,0,0,0,17,23,27,18,12,10,0,94,28,25,20,12,7,20,109,3,0,0,0,0,0,4,51,53,37,27,16,20,206,17,25,17,20,8,0,77,21,18,13,10,7,0,62,3,5,3,0,0,0,17,40,43,26,28,11,0,158,18,11,4,3,0,0,40,61,55,28,31,18,3,194,49,31,25,23,11,31,171,7,0,6,3,0,0,15,114,89,62,55,29,36,377
507031261,5,8,5,3,0,0,20,5,0,0,0,0,0,8,0,0,0,0,0,0,0,6,9,3,3,0,0,28,0,0,0,0,0,0,0,6,9,3,3,0,0,28,110,210,125,48,7,0,497,0,0,0,0,0,0,0,111,220,132,48,11,9,524,0,3,0,4,0,0,10,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,8,0,0,17,0,0,0,0,0,0,0,0,8,0,8,0,0,20,5,4,0,0,5,0,13,0,0,0,0,0,0,0,7,11,0,8,3,0,33,6,15,5,4,4,0,36,5,8,0,3,0,0,14,0,0,0,0,0,0,0,9,14,7,6,4,0,46,0,0,0,0,0,0,0,9,14,8,6,4,0,46,115,214,125,48,11,5,508,0,0,0,0,0,0,0,125,228,130,53,13,4,560
507041175,3,5,0,4,0,0,14,6,0,0,0,0,0,10,0,0,0,0,0,0,0,7,4,0,7,3,0,22,0,0,0,0,0,0,0,7,4,0,7,3,0,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,7,0,7,8,3,32,0,5,0,0,0,0,8,6,0,0,0,0,0,8,0,0,0,0,0,0,0,5,5,0,0,0,0,13,0,0,0,0,0,0,0,5,5,0,0,0,0,13,0,0,0,0,0,6,4,0,0,0,0,0,0,5,5,7,0,0,5,5,23,4,8,0,4,0,0,23,5,0,0,0,6,0,16,0,0,0,0,0,0,0,9,7,0,7,5,0,35,0,0,0,0,0,0,0,17,7,0,7,5,0,39,0,0,0,0,0,4,11,0,0,0,0,0,0,0,17,10,0,7,12,4,52
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,9,0,0,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,3,19
507041177,0,5,9,0,3,0,25,0,7,0,0,0,0,8,0,0,0,0,0,0,0,5,12,10,0,5,0,34,0,0,0,0,0,0,3,4,12,8,0,5,0,37,3,0,3,3,0,0,19,0,0,0,0,0,0,3,8,13,10,4,7,3,53,4,0,0,0,3,0,9,9,0,5,0,0,0,13,0,0,0,0,0,0,3,13,0,3,0,10,0,30,0,4,0,0,0,0,0,13,9,3,0,10,0,31,3,3,0,0,5,4,24,3,0,0,0,0,0,3,15,12,3,4,16,5,58,4,8,10,0,7,0,33,9,3,4,4,0,0,24,0,0,0,0,0,0,3,12,19,10,3,8,4,58,0,4,0,0,0,0,3,18,19,10,3,8,4,68,6,3,4,3,8,8,38,3,0,0,0,0,0,6,29,25,14,11,17,12,112
507041178,0,3,10,0,3,0,20,11,0,0,0,0,0,12,0,0,0,0,0,0,4,9,7,9,0,3,0,33,12,3,0,0,0,0,12,20,10,9,0,3,0,46,4,0,5,0,0,0,13,0,0,0,0,0,0,0,27,12,12,0,3,0,59,0,0,7,3,0,0,13,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,5,7,7,0,0,22,0,0,0,0,5,0,11,9,6,7,11,0,0,28,6,4,3,5,5,0,27,0,0,0,0,0,0,5,9,8,12,9,6,5,52,0,4,15,10,5,0,30,12,0,0,0,0,0,21,0,0,0,0,0,0,3,14,10,17,8,5,0,55,15,0,0,0,3,0,21,28,15,17,5,6,0,76,12,4,10,5,5,3,36,0,0,0,0,0,0,7,40,21,21,13,12,5,110
507041179,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,3,0,3,0,13,4,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,5,0,3,0,21,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,5,0,16,4,3,0,3,3,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,3,4,3,4,0,19,0,0,0,0,0,0,0,4,3,4,3,5,0,20,5,0,4,0,0,6,15,0,0,0,0,0,0,3,9,0,7,4,9,5,39
507041180,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,6,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,8,0,0,0,0,0,0,0,0,4,5,0,0,0,8,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,5,0,0,0,14,0,0,4,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,4,7,0,3,0,18,0,0,0,0,0,0,6,3,5,7,0,3,3,22,10,0,0,0,0,0,5,0,0,0,0,0,0,0,11,5,7,0,5,3,25
507041181,4,0,6,4,8,0,19,0,5,0,0,0,0,7,0,0,0,0,0,0,4,6,3,7,11,6,4,27,0,0,0,0,0,0,4,6,3,8,11,6,4,32,4,0,0,4,0,3,9,0,0,0,0,0,0,0,8,3,8,11,5,4,43,0,0,4,3,0,0,12,4,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,9,3,0,0,21,0,0,0,0,0,0,0,6,6,9,5,5,0,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,6,8,4,3,0,25,0,9,8,7,8,0,30,3,4,0,0,0,0,15,0,0,0,4,0,0,4,10,11,9,9,8,4,48,0,5,0,0,0,0,3,10,10,14,11,9,4,55,4,0,0,3,4,3,17,0,0,0,0,0,0,0,17,10,14,18,8,9,70
507041182,0,5,0,0,0,0,4,7,3,0,0,0,0,12,0,0,0,0,0,0,0,7,10,0,0,0,0,18,5,0,0,0,0,0,6,12,10,0,3,0,0,27,5,0,0,0,0,3,4,0,0,0,0,0,0,0,12,10,0,0,0,3,30,5,3,3,0,3,0,9,7,4,3,0,0,0,15,0,0,0,0,0,0,0,8,6,4,0,3,0,25,0,0,0,0,0,0,0,11,6,6,0,3,0,25,15,10,4,0,0,3,35,0,0,0,0,0,0,0,24,16,12,0,7,0,61,5,9,4,0,4,0,14,10,3,3,0,0,0,21,0,0,0,0,0,0,3,17,9,4,0,3,0,38,5,0,0,0,0,0,9,21,9,8,3,3,0,51,12,9,4,3,0,3,43,0,0,0,0,0,0,0,43,20,16,4,10,8,91
507041183,6,3,4,0,3,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,7,4,3,4,0,22,4,5,0,0,0,0,4,6,3,4,0,4,0,29,13,7,0,3,4,3,32,0,0,0,0,0,0,6,22,16,7,5,6,3,62,3,5,0,0,0,0,10,6,5,4,0,0,0,14,0,0,0,0,0,0,0,6,3,5,4,0,0,25,0,0,0,0,0,0,3,8,8,5,4,0,0,28,12,4,12,14,9,0,49,6,0,0,0,0,0,6,25,12,15,17,16,0,76,3,4,3,0,5,0,25,7,5,4,0,0,0,21,0,0,0,0,0,0,3,13,8,11,6,8,0,44,3,0,0,0,0,0,8,14,15,11,4,8,0,52,22,13,10,17,13,0,78,3,0,0,0,0,0,8,45,27,18,21,19,3,138
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,9
507051186,10,15,5,0,3,0,34,3,0,4,0,0,0,7,5,0,0,0,0,0,5,20,15,8,0,3,4,52,9,5,3,0,5,0,16,27,23,13,4,3,4,66,15,5,6,0,5,6,38,0,0,0,0,0,0,5,41,25,20,5,14,9,109,0,0,3,4,4,0,14,9,5,5,4,0,0,25,0,0,0,0,0,0,0,7,5,5,8,5,0,36,4,6,0,4,0,0,18,13,13,8,9,10,0,58,13,13,14,10,3,9,58,0,0,0,0,0,0,8,31,27,25,22,17,9,122,10,14,8,0,13,0,52,15,8,5,4,0,0,31,4,4,0,0,0,0,8,26,22,17,4,14,4,93,13,9,0,7,3,0,34,41,32,17,13,20,0,126,31,17,19,11,8,6,94,0,0,0,0,3,4,11,74,47,42,28,30,13,228
507051187,7,8,15,12,5,0,47,5,0,0,0,0,0,5,0,5,0,5,0,0,8,10,14,20,17,5,0,57,5,7,0,5,0,0,15,13,19,16,13,5,0,70,21,11,5,0,4,0,34,0,0,0,0,0,0,0,37,24,22,18,4,0,106,6,5,4,7,0,0,20,16,3,5,4,0,0,35,6,0,3,0,0,0,10,23,9,14,7,3,0,58,5,0,4,3,0,0,12,26,10,19,11,3,0,69,16,13,9,3,5,8,56,0,0,0,0,0,0,0,46,21,27,18,11,8,121,13,13,25,15,8,0,65,22,7,5,4,0,0,34,3,5,4,5,0,0,13,34,19,27,20,8,0,113,12,4,4,4,0,0,21,47,24,32,29,8,0,142,33,24,13,10,9,8,86,0,0,0,0,0,0,0,80,50,51,32,12,3,228
507051188,13,12,14,5,5,3,50,9,0,0,4,0,0,12,0,5,0,0,0,0,9,24,16,19,16,7,4,79,3,3,0,0,0,0,6,30,18,16,10,7,4,86,6,8,0,6,6,12,33,0,0,0,0,0,0,0,37,25,18,17,10,11,126,8,5,0,3,0,5,31,7,4,3,0,0,0,22,0,0,0,0,0,0,4,17,19,4,6,5,3,55,4,0,0,3,0,0,13,24,21,5,13,5,3,67,9,12,0,7,10,14,45,3,0,0,0,0,0,6,26,31,12,20,12,15,113,24,16,16,15,3,6,77,15,12,7,3,3,4,38,0,7,0,5,0,0,15,41,35,20,23,9,7,129,10,8,3,3,0,0,17,48,43,26,24,10,7,152,11,18,0,18,15,21,82,3,0,0,0,0,0,9,67,58,30,38,24,27,240
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,10,11,4,0,0,26,6,0,0,0,0,0,9,0,3,0,0,0,0,5,7,14,7,5,3,0,41,6,0,0,0,0,0,8,18,13,7,8,4,0,50,4,4,3,3,8,6,26,0,0,4,0,0,0,4,21,14,13,12,12,10,78,4,0,7,3,0,0,14,10,7,4,0,0,0,24,4,0,0,0,0,0,7,14,7,12,3,5,0,40,0,3,0,0,0,0,4,14,7,10,7,5,0,44,3,6,4,4,4,3,26,0,0,0,0,3,0,4,18,10,12,6,5,4,77,7,7,12,11,4,0,42,14,7,7,3,0,0,33,4,3,0,0,0,0,7,27,21,16,12,5,0,81,6,7,0,0,0,0,14,31,20,17,12,9,0,97,6,11,7,5,14,14,53,0,0,4,0,3,0,7,39,27,30,20,22,12,155
507051191,12,18,21,11,9,0,74,11,4,6,0,0,0,16,0,0,0,0,0,0,4,26,27,28,12,7,0,101,4,7,4,6,0,0,12,33,25,29,13,7,0,112,15,8,6,4,0,3,33,0,0,0,0,0,0,4,44,31,32,21,14,4,143,6,8,13,6,7,0,46,16,7,9,6,0,0,36,0,3,6,0,0,0,8,25,19,21,13,7,0,87,12,0,3,0,0,0,16,36,19,24,13,12,0,105,14,6,8,9,9,4,50,0,0,0,0,0,0,0,50,24,34,24,12,4,159,24,32,34,19,13,0,116,27,11,16,9,0,0,52,7,3,3,3,0,0,16,55,41,48,25,16,0,188,18,3,5,6,0,0,33,73,46,54,26,18,0,217,25,13,12,14,13,8,85,0,0,3,0,0,0,5,97,62,64,40,25,11,304
507051192,8,5,7,10,5,0,36,5,5,0,0,0,0,15,0,4,3,0,0,0,11,13,14,6,8,6,0,59,8,5,0,0,0,0,15,25,22,8,8,6,0,68,20,4,8,3,0,9,33,0,0,0,0,0,5,13,38,24,16,16,12,10,122,3,11,7,3,3,0,25,8,8,3,0,3,0,27,0,0,0,4,0,0,0,9,19,10,8,9,5,50,8,0,0,0,0,0,14,16,21,12,11,9,5,64,16,18,6,17,4,10,63,0,0,0,0,0,10,15,28,33,19,23,17,16,141,4,14,13,9,10,0,60,12,13,3,4,5,0,43,0,3,3,4,0,0,12,24,34,15,20,13,3,110,17,3,4,0,0,0,24,38,38,21,21,13,3,132,32,18,13,17,8,13,102,0,0,0,0,3,11,25,70,62,33,37,27,31,257
507051193,12,14,17,9,7,0,58,0,4,0,0,0,0,10,0,0,0,3,0,0,7,13,21,13,13,10,0,79,8,6,0,0,0,0,17,24,25,14,13,10,0,93,12,8,0,0,3,3,25,0,0,0,0,0,0,5,31,36,16,19,12,7,129,5,11,0,5,6,0,31,7,8,5,5,6,0,28,3,3,0,0,0,0,4,17,15,5,11,6,5,59,11,3,0,0,0,0,15,27,23,9,11,8,5,74,7,10,5,0,9,7,35,0,0,0,0,0,0,0,36,31,16,13,15,6,114,16,19,17,16,13,0,86,11,11,5,5,7,0,37,3,4,0,5,0,0,17,30,41,22,24,16,3,137,17,11,3,0,0,0,33,52,52,24,24,15,3,172,21,10,3,3,10,10,59,0,0,0,0,0,3,6,70,61,30,35,29,12,236
507051312,17,25,8,6,0,0,56,0,0,0,0,0,0,5,0,3,5,0,0,0,8,13,25,15,13,4,0,64,0,0,0,0,0,0,4,18,24,15,13,4,0,71,11,0,0,0,0,0,16,0,0,0,0,0,0,0,25,24,15,8,5,0,88,5,10,4,0,5,0,27,7,9,4,0,0,0,22,0,3,3,0,0,0,4,13,23,13,0,0,0,54,0,3,0,0,0,0,5,14,26,19,6,0,0,61,6,10,9,0,0,0,24,0,0,0,0,0,0,0,21,32,22,5,9,0,85,20,36,14,11,3,0,80,3,10,4,0,4,0,26,0,3,5,3,0,0,12,30,51,26,9,10,0,119,3,4,0,0,0,0,12,28,49,28,11,10,0,133,16,10,6,4,3,0,41,0,0,0,0,0,0,0,46,60,38,15,11,5,175
