SA2_CODE_2021,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,HnsQ_PgDL_Ind_M,HnsQ_PgDL_Ind_F,HnsQ_PgDL_Ind_P,HnsQ_PgDL_No_Ind_M,HnsQ_PgDL_No_Ind_F,HnsQ_PgDL_No_Ind_P,HnsQ_PgDL_IndSt_nsM,HnsQ_PgDL_IndSt_nsF,HnsQ_PgDL_IndSt_nsP,HnsQ_PgDL_TotM,HnsQ_PgDL_TotF,HnsQ_PgDL_TotP,HnsQ_GD_GCL_Ind_M,HnsQ_GD_GCL_Ind_F,HnsQ_GD_GCL_Ind_P,HnsQ_GD_GCL_No_In_M,HnsQ_GD_GCL_No_In_F,HnsQ_GD_GCL_No_In_P,HnsQ_GD_GCL_In_st_nsM,HnsQ_GD_GCL_In_st_nsF,HnsQ_GD_GCL_In_st_nsP,HnsQ_GD_GCL_TotM,HnsQ_GD_GCL_TotF,HnsQ_GD_GCL_TotP,HnsQ_BDL_Ind_M,HnsQ_BDL_Ind_F,HnsQ_BDL_Ind_P,HnsQ_BDL_No_Ind_M,HnsQ_BDL_No_Ind_F,HnsQ_BDL_No_Ind_P,HnsQ_BDL_IndSt_nsM,HnsQ_BDL_IndSt_nsF,HnsQ_BDL_IndSt_nsP,HnsQ_BDL_TotM,HnsQ_BDL_TotF,HnsQ_BDL_TotP,HnsQ_AD_DL_Ind_M,HnsQ_AD_DL_Ind_F,HnsQ_AD_DL_Ind_P,HnsQ_AD_DL_No_In_M,HnsQ_AD_DL_No_In_F,HnsQ_AD_DL_No_In_P,HnsQ_AD_DL_In_st_nsM,HnsQ_AD_DL_In_st_nsF,HnsQ_AD_DL_In_st_nsP,HnsQ_AD_DL_TotM,HnsQ_AD_DL_TotF,HnsQ_AD_DL_TotP,HnsQ_Cer_III_IV_Ind_M,HnsQ_Cer_III_IV_Ind_F,HnsQ_Cer_III_IV_Ind_P,HnsQ_Cer_III_IV_No_Ind_M,HnsQ_Cer_III_IV_No_Ind_F,HnsQ_Cer_III_IV_No_Ind_P,HnsQ_Cer_III_IV_IndSt_nsM,HnsQ_Cer_III_IV_IndSt_nsF
505011076,21,17,35,3806,3935,7740,101,55,160,3935,4007,7940,15,14,23,2875,2658,5532,4,3,6,2887,2680,5567,0,0,0,131,116,249,0,0,0,131,116,249,15,14,23,3006,2775,5786,4,3,6,3024,2796,5816,6,3,8,788,1137,1923,6,4,10,799,1144,1940,0,0,0,15,20,36,99,49,146,112,69,184,0,0,0,4.4,4.3,4.3,0,0,0,4.4,4.2,4.3,65,87.5,75,78.9,70.6,74.7,1.9,6.9,3.7,76.8,69.7,73.2,65,87.5,75,75.4,67.6,71.4,1.9,6.9,3.7,73.4,66.8,70.1,4,4,3,276,467,739,0,0,0,277,472,750,10,8,19,2569,2163,4744,0,3,3,2583,2181,4765,0,0,0,198,145,346,0,0,0,198,150,348,0,0,0,276,194,470,0,0,0,279,198,477,0,0,0,80,132,211,0,0,0,82,134,219,0,4,4,742,911,1648,0,0,0,737,914,1652,0,0,4,466,550,1020,0,0,0,467,557,1022,10,3,10,921,391,1318,3,0
505011077,53,45,98,5462,5648,11114,313,238,552,5832,5926,11762,31,24,52,3722,3452,7175,15,6,17,3764,3487,7254,8,0,8,239,179,411,0,0,0,243,178,422,41,26,64,3957,3630,7593,15,9,22,4013,3667,7677,13,19,31,1450,1936,3379,5,16,24,1463,1968,3435,4,0,3,53,78,134,295,215,512,354,294,649,18.4,3.8,12.5,6,4.8,5.4,0,12.5,5,6.1,4.9,5.5,73.1,57.8,66,72.5,64.3,68.3,3.8,3.4,3.6,68.8,61.8,65.3,59.6,55.6,57.7,68.1,61.2,64.6,3.8,3,3.4,64.6,58.8,61.7,0,4,9,515,715,1228,0,0,0,517,718,1232,30,18,46,3173,2712,5880,10,6,17,3206,2738,5950,0,0,0,234,177,413,0,0,0,238,180,417,0,0,0,324,308,634,0,0,0,324,309,638,0,0,0,107,216,319,0,0,0,107,216,319,4,10,7,863,1096,1962,0,0,0,871,1102,1976,3,0,8,581,699,1275,0,0,0,580,699,1284,8,9,18,1432,709,2141,8,0
505011078,34,40,71,4946,5472,10427,172,110,283,5159,5621,10782,25,28,43,3285,3195,6474,10,4,16,3312,3222,6538,0,0,0,157,116,276,0,4,4,154,126,282,27,25,48,3437,3312,6746,10,4,14,3472,3341,6811,11,12,22,1487,2130,3613,13,17,24,1512,2152,3661,0,0,5,26,34,63,152,87,242,180,126,306,8.3,3.8,6,4.5,3.6,4,0,50,17.6,4.5,3.7,4.1,66.7,66.7,66.7,69.4,60.5,64.7,6.3,5.6,6,67.3,59.5,63.2,61.1,64.1,62.7,66.3,58.3,62.1,6.3,2.8,4.9,64.2,57.3,60.6,4,8,7,434,768,1201,0,0,0,440,775,1208,20,21,35,2820,2401,5222,8,4,14,2844,2428,5273,3,0,3,274,163,435,0,0,0,273,163,436,0,5,5,234,222,452,0,0,0,229,227,453,3,0,0,123,199,320,0,0,0,123,205,323,0,3,7,840,1091,1933,6,0,5,846,1098,1949,4,0,7,543,634,1181,0,0,0,550,641,1186,10,6,17,1356,601,1951,3,4
505011079,15,22,43,4415,4665,9086,179,112,292,4614,4805,9417,12,17,32,3066,2916,5985,12,10,15,3090,2940,6032,0,0,0,122,135,256,0,0,0,122,135,256,10,17,29,3190,3047,6240,12,10,15,3214,3076,6292,3,7,7,1212,1587,2798,8,16,20,1220,1606,2825,0,0,0,13,32,51,168,91,256,182,124,304,7.7,0,3.1,3.8,4.4,4.1,0,0,0,3.8,4.4,4.1,76.5,86.4,82.1,72.2,65.3,68.7,5.6,7,6.1,69.7,64,66.8,70.6,86.4,79.5,69.5,62.4,65.9,5.6,7,6.1,67,61.2,64.1,0,3,9,354,574,930,4,0,4,362,582,945,11,12,22,2692,2325,5021,10,9,14,2710,2347,5053,0,0,0,227,166,398,0,0,0,229,166,395,0,0,0,256,257,516,0,0,0,260,257,519,0,0,0,103,201,307,0,0,0,103,204,308,0,3,9,776,1072,1853,0,3,3,777,1076,1861,0,6,3,519,612,1130,5,3,3,521,617,1139,6,5,11,1198,495,1693,9,4
505011080,21,16,39,3179,3252,6430,150,88,236,3347,3357,6704,13,5,22,2218,2066,4279,5,3,10,2234,2080,4308,3,0,3,96,79,179,0,0,0,98,79,178,13,5,20,2312,2147,4459,5,3,10,2333,2157,4489,7,4,13,843,1088,1930,8,9,14,859,1093,1957,0,0,0,22,28,44,135,75,211,157,104,261,13.3,0,9.1,4.2,3.7,4,0,0,0,4.3,3.7,4,62.5,53.8,59.5,72.8,65.9,69.3,3.4,5.6,4.3,69.7,64.3,67,54.2,53.8,54.1,69.7,63.4,66.5,3.4,5.6,4.3,66.7,61.9,64.3,0,0,3,234,418,653,0,0,0,236,424,662,8,0,12,1967,1632,3603,3,5,5,1985,1640,3621,0,0,0,183,130,311,0,0,0,183,130,311,0,4,4,189,154,343,0,0,0,189,158,347,0,0,0,67,97,164,0,0,0,67,97,164,0,3,7,504,723,1223,0,3,5,505,726,1231,6,3,9,380,400,780,0,0,3,380,405,788,3,0,4,859,383,1241,0,3
505011081,34,31,71,3199,3337,6538,110,73,182,3348,3444,6792,24,18,43,2282,2145,4429,9,0,5,2314,2168,4481,0,0,3,103,99,197,0,0,0,101,96,204,27,21,45,2383,2243,4626,9,0,5,2421,2265,4680,7,15,23,797,1077,1877,7,8,9,810,1099,1910,0,0,0,19,16,32,101,62,165,119,83,202,3.7,5.3,4.3,4.3,4.3,4.3,0,0,0,4.3,4.3,4.3,75,59.4,67.6,74.6,67.1,70.8,5.4,2.7,4.3,72.2,65.7,68.9,72.2,56.3,64.7,71.3,64.3,67.7,5.4,2.7,4.3,69.1,62.9,66,6,5,7,256,504,767,0,0,0,258,513,770,22,16,35,2005,1620,3619,9,0,7,2029,1632,3663,0,0,0,167,135,303,0,0,0,169,135,301,7,0,7,135,162,295,0,0,0,145,162,302,0,0,0,59,147,200,0,0,0,59,147,202,0,3,0,473,796,1267,0,0,0,476,800,1271,0,0,0,335,428,765,0,0,0,337,428,767,11,6,16,1001,395,1403,5,0
505011082,29,14,42,3922,4157,8078,141,103,242,4086,4273,8354,20,13,32,2615,2444,5066,3,3,6,2636,2460,5096,0,0,0,109,88,193,0,0,0,107,88,197,17,13,32,2723,2534,5255,0,3,5,2746,2544,5294,9,3,7,1174,1602,2779,5,5,10,1182,1611,2795,0,0,0,22,22,42,132,92,223,152,113,263,5,0,3.2,4,3.4,3.7,33.3,0,14.3,4,3.4,3.7,80,78.6,79.5,69.5,60.9,65.1,2.2,4,2.9,67.3,59.6,63.4,76,78.6,76.9,66.8,58.8,62.7,1.4,4,2.5,64.6,57.6,61,5,5,12,294,487,783,0,0,0,297,491,796,17,9,19,2302,1942,4241,3,6,3,2318,1949,4272,3,0,3,168,162,328,0,0,0,168,161,331,0,0,0,345,245,588,0,0,0,346,244,589,0,0,3,109,193,304,0,0,0,113,199,305,4,4,5,950,1071,2023,0,3,3,957,1076,2035,7,0,7,443,500,942,4,0,0,451,496,951,7,4,8,784,340,1122,0,0
505011083,10,17,29,3696,3992,7683,78,61,137,3783,4064,7851,10,11,22,2632,2558,5196,5,6,11,2648,2574,5224,0,3,4,108,85,192,0,0,0,104,91,199,7,9,27,2740,2648,5387,5,6,11,2755,2664,5420,0,7,6,937,1312,2247,0,8,15,939,1327,2265,0,0,0,18,29,49,69,45,115,87,73,161,18.2,16.7,17.4,3.8,3.4,3.6,0,0,0,3.9,3.4,3.7,91.7,66.7,76.7,74.1,66.4,70.1,5.3,10.2,7.4,72.8,65.6,69,75,55.6,63.3,71.3,64.1,67.6,5.3,10.2,7.4,70,63.3,66.5,0,0,0,375,598,978,0,4,4,378,606,981,10,6,15,2251,1954,4202,0,3,7,2260,1962,4222,0,0,0,188,130,313,0,0,0,189,130,319,0,6,6,204,157,368,0,0,0,204,167,363,0,0,0,73,168,243,0,0,0,73,167,244,0,0,0,609,817,1436,0,3,3,609,825,1433,0,0,4,435,478,915,0,0,0,439,482,919,7,5,4,979,472,1450,4,0
505021084,59,84,144,6005,6635,12638,281,254,533,6347,6965,13315,41,46,82,4038,3899,7940,10,11,24,4088,3959,8042,10,3,13,192,172,365,3,0,3,206,176,383,47,51,93,4231,4068,8301,16,11,29,4295,4133,8428,15,28,46,1707,2492,4193,12,19,26,1727,2541,4263,0,3,3,64,78,141,258,217,478,326,299,626,21.3,8.2,14.6,4.6,4.2,4.4,20,0,10.3,4.8,4.3,4.5,77,59.8,67.1,70.5,61.3,65.7,5.3,5.6,5.4,67.6,59.3,63.3,60.7,54.9,57.3,67.3,58.7,62.8,4.2,5.6,4.9,64.4,56.8,60.4,6,11,18,463,779,1249,0,0,0,469,796,1267,31,35,63,3522,3079,6599,10,15,23,3562,3123,6685,0,3,8,319,174,496,0,0,0,326,180,505,0,0,0,298,288,585,0,0,0,299,292,588,0,0,4,98,217,320,0,0,0,105,218,318,3,9,15,1007,1355,2359,0,0,0,1009,1363,2374,6,13,18,623,733,1360,3,3,4,633,748,1381,14,18,31,1509,723,2232,8,8
505021085,208,249,451,7434,7526,14958,599,521,1123,8238,8291,16528,81,91,171,4791,3943,8728,18,12,33,4889,4050,8937,24,17,39,344,367,713,5,5,6,374,392,763,103,110,213,5132,4311,9444,20,18,41,5263,4439,9696,93,126,218,2180,3103,5283,23,18,36,2292,3250,5543,7,12,23,124,104,232,560,486,1041,684,608,1292,23.8,15.9,19.8,6.7,8.6,7.6,17.4,17.6,17.5,7.1,8.8,7.9,50.7,43.5,46.8,69,57.3,63.2,3.8,3.3,3.6,63.9,53.5,58.7,38.6,36.6,37.5,64.4,52.4,58.4,3.2,2.7,2.9,59.3,48.8,54,9,20,33,321,506,827,0,0,4,335,525,861,71,64,141,4342,3355,7692,13,13,19,4424,3435,7855,0,3,5,400,162,559,0,0,3,399,166,568,3,0,4,309,267,578,0,0,0,307,274,582,0,3,3,44,110,159,0,0,0,44,115,164,7,14,15,827,1045,1875,4,0,5,833,1058,1896,9,11,20,662,732,1392,0,0,4,666,745,1410,33,42,74,1453,967,2417,4,5
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,50,0,50,0,0,0,100,0,100,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,82,89,168,6665,7813,14475,423,390,818,7167,8291,15462,37,36,75,4959,5228,10189,12,9,22,5015,5266,10285,6,11,20,191,180,372,0,0,0,203,187,392,47,49,95,5152,5403,10559,12,9,22,5215,5459,10676,31,40,75,1452,2328,3785,10,17,23,1489,2385,3877,0,0,0,56,81,134,403,366,766,457,450,906,19.1,23.9,21.5,3.7,3.3,3.5,0,0,0,3.9,3.5,3.7,59.5,52.3,55.7,77.3,69.2,72.9,3.3,2.3,2.8,72.8,65.8,69,48.1,39.8,43.7,74.4,66.9,70.4,3.3,2.3,2.8,70,63.6,66.5,4,7,14,544,1111,1656,0,0,0,547,1125,1668,35,25,61,4378,4085,8457,9,3,17,4419,4112,8536,0,0,0,298,256,556,0,0,0,298,254,557,5,0,4,528,644,1171,0,0,0,528,644,1174,0,4,4,194,381,575,0,0,3,195,389,579,8,6,13,1644,2268,3920,5,4,10,1660,2282,3939,4,0,9,683,883,1564,0,0,4,689,888,1572,16,14,28,1370,703,2075,3,0
505021089,37,43,79,8211,9098,17310,255,219,482,8498,9362,17868,24,22,49,5615,5381,10994,7,5,10,5648,5405,11051,3,0,0,212,189,394,0,0,0,207,190,399,26,25,46,5824,5569,11393,7,5,10,5854,5598,11454,7,21,31,2317,3425,5747,11,21,36,2339,3467,5805,0,0,0,69,107,171,238,196,435,305,302,610,7.7,4.3,6.1,3.6,3.4,3.5,0,0,0,3.6,3.4,3.5,74.3,52.3,62,70.9,61.2,65.8,3.1,1.8,2.5,68.9,59.8,64.1,68.6,50,58.2,68.4,59.1,63.5,3.1,1.8,2.5,66.4,57.7,61.9,9,5,16,657,1199,1851,0,0,0,667,1207,1869,13,16,28,4917,4151,9070,7,3,9,4945,4169,9112,0,0,4,383,286,670,0,0,0,382,288,671,3,8,9,701,647,1351,0,0,0,707,652,1357,0,0,0,271,467,739,0,0,0,271,468,738,10,11,15,2149,2483,4632,8,4,11,2165,2497,4660,3,4,7,891,977,1873,0,0,3,897,983,1879,8,5,9,1485,649,2134,3,0
505021090,100,152,257,7288,7752,15040,550,496,1041,7941,8401,16341,47,65,111,5199,4760,9952,14,10,18,5249,4838,10088,11,14,24,316,352,671,0,0,3,330,369,699,50,84,131,5512,5115,10624,17,9,30,5578,5206,10783,40,75,115,1685,2542,4226,15,15,25,1738,2630,4363,4,0,5,93,95,195,523,467,989,627,568,1191,18.5,17.3,17.8,5.7,6.9,6.3,28.6,7.7,18.5,5.9,7.1,6.5,53.5,51.9,52.5,75.6,65.9,70.6,2.5,2.6,2.6,70.3,62,66,43.6,42.9,43.2,71.3,61.4,66.2,1.8,2.4,2.1,66.1,57.6,61.7,5,22,25,441,826,1263,0,0,0,444,841,1286,40,51,90,4649,3874,8523,9,12,19,4698,3929,8636,0,3,4,410,198,603,0,0,0,412,206,611,0,0,0,503,523,1029,0,5,5,503,522,1030,3,7,6,128,246,379,0,0,0,127,253,383,0,9,9,1315,1660,2974,5,5,7,1317,1669,2994,7,12,17,826,949,1775,4,4,8,833,969,1802,12,27,48,1376,910,2285,5,5
505021091,3,0,0,87,93,178,19,12,33,106,100,208,3,0,0,77,74,150,0,0,0,79,73,152,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,78,73,155,0,0,0,78,78,156,0,0,0,9,15,22,0,0,0,9,15,22,0,0,0,0,0,0,19,12,33,19,12,33,0,0,0,1.3,3.9,2.6,0,0,0,1.3,3.9,2.5,100,100,100,90.7,85.4,88,0,0,0,74.1,75.5,74.8,100,100,100,89.5,82,85.7,0,0,0,73.1,72.5,72.9,0,0,0,7,13,19,0,0,0,7,13,19,3,0,0,66,63,130,0,0,0,67,61,130,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,4,9,10,0,0,0,4,9,10,0,0,0,5,5,10,0,0,0,5,5,10,0,0,0,29,26,52,0,0,0,29,26,52,0,0,0,16,9,28,0,0,0,16,9,28,0,0,0,15,10,27,0,0
505021092,58,69,131,6630,7347,13977,524,398,918,7215,7814,15024,44,44,88,5149,5328,10479,15,4,21,5206,5382,10589,0,4,0,201,188,392,0,0,0,201,191,395,44,48,89,5349,5517,10868,16,11,25,5413,5575,10988,15,19,33,1229,1785,3019,12,9,22,1256,1818,3075,0,0,0,49,42,93,490,378,871,540,418,964,2.2,6.5,4.4,3.8,3.4,3.6,10.5,11.1,10.7,3.8,3.5,3.6,72.6,68.7,70.5,80.7,75.1,77.8,3.6,2.3,3,75,71.3,73.1,71,64.2,67.4,77.6,72.5,75,3.3,2,2.7,72.2,68.9,70.5,7,6,17,539,1040,1579,0,0,0,545,1051,1596,41,29,72,4553,4243,8798,18,10,19,4607,4281,8889,6,5,6,343,357,704,5,0,5,343,367,708,6,0,6,599,641,1244,4,0,4,608,647,1253,0,0,3,183,357,540,0,0,4,181,357,538,8,8,13,1750,2339,4084,3,4,10,1760,2346,4108,0,7,7,690,897,1583,0,3,4,695,906,1598,19,10,33,1414,696,2108,10,0
505021093,38,42,78,5745,6096,11834,255,206,460,6037,6345,12377,20,18,46,4066,3875,7937,4,0,13,4093,3898,7995,8,0,9,183,166,341,0,0,0,187,165,353,30,21,50,4245,4036,8278,4,4,14,4282,4067,8345,9,20,22,1451,2006,3460,11,10,20,1471,2033,3507,0,0,3,47,53,99,237,191,429,285,241,525,20.7,4.5,13.7,4.2,4.1,4.1,0,20,7.7,4.3,4.1,4.2,78.4,53.7,65.4,73.9,66.3,70,3.1,2.4,2.8,70.9,64.1,67.4,62.2,51.2,56.4,70.8,63.6,67.1,3.1,1.9,2.6,67.9,61.5,64.6,7,5,13,439,716,1163,0,0,0,448,730,1175,16,11,29,3587,3124,6716,4,0,14,3613,3148,6757,0,0,0,272,179,452,0,0,0,277,179,457,0,3,3,515,485,1001,0,0,0,515,490,1004,0,0,0,144,197,338,0,0,0,144,201,340,3,12,8,1313,1475,2786,0,0,0,1313,1484,2797,0,3,7,584,629,1219,0,0,0,584,637,1223,13,4,13,1005,538,1541,4,0
505021094,24,20,39,3058,3279,6344,125,97,225,3209,3403,6610,15,9,23,2070,1977,4046,6,0,4,2090,1991,4078,0,0,3,87,73,155,0,0,0,91,72,156,18,9,22,2154,2049,4203,4,0,7,2176,2062,4234,3,6,9,881,1211,2090,3,0,7,891,1217,2109,3,0,4,22,26,46,116,95,215,141,118,264,6.7,10,8,3.9,3.4,3.7,25,0,14.3,4,3.4,3.7,68.2,52.6,61,70.5,62.4,66.3,3.2,3,3.1,67.8,60.6,64.1,63.6,47.4,56.1,67.7,60.3,63.9,2.4,3,2.6,65.1,58.5,61.7,0,0,0,215,417,630,0,0,0,215,416,628,16,8,24,1840,1546,3388,6,0,4,1858,1553,3412,0,0,0,143,122,266,0,0,0,144,122,265,0,0,0,250,254,499,0,0,0,252,259,504,0,0,0,94,182,273,0,0,0,101,182,277,0,3,6,796,925,1724,0,3,3,799,934,1732,3,4,8,322,377,694,0,0,5,327,379,703,4,0,4,571,214,781,0,0
505021095,35,63,97,4917,5541,10457,290,270,558,5242,5868,11109,21,31,49,3657,3783,7443,5,4,13,3682,3825,7503,3,0,7,179,144,319,0,0,0,185,140,331,22,34,58,3834,3925,7763,9,4,13,3863,3964,7830,13,30,40,1022,1582,2605,8,9,16,1045,1619,2667,0,0,0,60,34,90,275,253,528,332,282,613,26.1,2.9,12.3,4.6,3.6,4.1,14.3,0,8.3,4.8,3.6,4.2,65.7,55.7,59.4,78,70.9,74.2,2.4,1.9,2.2,73.7,67.6,70.5,48.6,54.1,52.1,74.4,68.3,71.2,2.1,1.9,2,70.2,65.2,67.5,0,13,17,426,692,1121,0,0,0,429,711,1131,12,20,41,3192,3055,6248,5,6,11,3213,3081,6292,0,0,4,242,155,400,0,0,0,244,157,402,0,0,0,508,557,1064,0,0,0,508,561,1064,0,0,4,122,246,365,0,0,0,121,250,368,0,10,10,1197,1515,2713,0,0,4,1197,1529,2725,4,4,9,522,622,1145,5,0,5,531,622,1156,11,14,28,927,503,1432,0,0
505021096,27,13,40,5640,6074,11710,177,140,309,5845,6223,12065,15,10,27,3771,3631,7398,4,8,12,3788,3646,7436,0,0,0,152,130,282,0,0,0,152,133,282,15,9,24,3923,3758,7681,4,8,12,3938,3779,7719,14,3,16,1702,2277,3977,3,17,18,1725,2294,4017,0,0,0,17,31,49,163,115,279,181,151,333,0,8.3,4.2,3.8,3.5,3.7,0,0,0,3.8,3.5,3.7,44.4,80,57.1,69.5,61.9,65.6,2.3,6.6,4.2,67.4,60.7,64,44.4,73.3,54.8,66.8,59.8,63.2,2.3,6.6,4.2,64.8,58.6,61.6,0,6,7,444,774,1217,0,0,0,441,779,1223,9,8,15,3299,2826,6123,4,7,12,3313,2843,6153,0,0,0,205,217,418,0,0,0,205,217,421,0,5,5,755,639,1396,0,0,0,756,649,1402,0,0,0,223,359,585,0,0,0,223,361,584,0,0,0,1700,1936,3629,6,0,4,1700,1937,3637,3,0,0,538,662,1197,0,0,0,542,663,1202,8,0,8,649,307,955,0,0
505021097,56,66,118,6519,7394,13918,273,241,512,6847,7702,14549,34,45,81,4525,4372,8899,12,8,20,4569,4421,8996,5,0,4,203,203,403,0,0,3,212,203,418,39,46,88,4724,4577,9305,12,6,19,4779,4627,9410,16,14,30,1743,2754,4494,12,15,24,1773,2782,4547,0,5,5,54,72,124,240,218,462,293,295,590,12.2,2.2,6.9,4.4,4.4,4.4,7.1,28.6,14.3,4.4,4.4,4.4,71.9,71.9,71.9,72.5,61.8,66.8,5.2,2.9,4.1,69.8,60.1,64.7,63.2,70.3,66.9,69.3,59.1,63.9,4.8,2.1,3.5,66.7,57.4,61.8,5,14,13,513,865,1381,0,0,3,521,874,1398,31,35,65,3973,3475,7441,7,5,11,4017,3512,7523,3,3,3,322,244,567,0,0,0,323,249,572,0,0,4,539,565,1108,5,0,0,541,575,1120,0,4,3,181,299,482,0,0,0,185,302,479,9,11,19,1651,1901,3550,0,0,0,1665,1907,3570,4,11,12,666,856,1518,0,0,3,672,863,1535,10,7,18,1072,622,1699,8,0
