SA2_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
506021309,..,23,7,0,0,0,25,..,..,5,8,4,4,26,..,13,16,7,0,5,38,..,3,0,0,0,0,5,..,39,30,15,10,8,103,..,..,..,0,0,0,3,..,39,30,17,13,6,107,27,..,..,..,..,..,27,..,3,0,0,0,0,0,27,37,30,17,14,6,136,..,653,57,15,3,0,734,..,..,310,330,124,70,836,..,191,114,41,16,6,363,..,52,19,0,0,6,70,..,892,501,393,139,79,2002,..,..,..,18,15,24,62,..,892,501,412,155,100,2063,1002,..,..,..,..,..,1002,..,133,38,12,4,3,196,1002,1027,542,422,165,99,3260
506021310,..,11,0,0,0,0,7,..,..,8,3,9,0,16,..,4,3,0,0,0,5,..,0,0,0,0,0,0,..,12,13,6,9,0,33,..,..,..,0,0,0,0,..,12,13,6,9,4,36,10,..,..,..,..,..,10,..,3,0,0,0,0,3,10,17,13,6,9,4,53,..,624,35,4,3,0,670,..,..,278,311,133,78,803,..,143,95,30,11,4,275,..,42,3,0,0,0,45,..,807,409,350,140,79,1789,..,..,..,10,11,15,35,..,807,409,353,152,103,1826,828,..,..,..,..,..,828,..,102,37,9,12,3,159,828,913,448,364,161,103,2807
506021311,..,25,0,0,0,0,25,..,..,6,3,4,4,11,..,11,11,4,0,3,27,..,3,3,0,0,0,8,..,42,15,7,3,3,76,..,..,..,4,0,0,4,..,42,15,12,3,3,76,44,..,..,..,..,..,44,..,8,4,0,0,0,18,44,52,22,12,5,3,139,..,1169,59,21,3,0,1254,..,..,349,359,91,50,846,..,198,87,26,5,0,321,..,80,9,5,0,0,96,..,1442,510,415,105,52,2517,..,..,..,13,13,16,41,..,1442,510,427,115,68,2564,1828,..,..,..,..,..,1828,..,234,79,32,5,0,349,1828,1674,588,458,121,69,4739
506031124,..,20,6,4,0,0,26,..,..,12,10,0,3,35,..,13,20,17,8,5,61,..,5,5,0,0,0,7,..,36,37,33,16,9,128,..,..,..,5,0,9,9,..,36,37,29,16,13,143,64,..,..,..,..,..,64,..,10,7,3,7,0,25,64,47,45,37,22,13,227,..,1499,132,56,25,20,1730,..,..,556,624,266,100,1537,..,245,171,61,15,20,520,..,113,33,19,11,3,182,..,1863,895,762,315,134,3968,..,..,..,32,32,43,107,..,1863,895,793,346,179,4066,2483,..,..,..,..,..,2483,..,346,262,181,85,54,916,2483,2206,1160,970,427,228,7467
506031125,..,3,0,0,0,0,3,..,..,0,7,4,4,16,..,0,0,0,0,0,0,..,0,3,0,0,0,3,..,5,8,7,3,4,29,..,..,..,0,0,0,0,..,5,8,7,3,3,30,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,5,8,8,3,3,36,..,817,48,11,10,0,886,..,..,478,677,260,93,1501,..,106,106,52,3,3,271,..,32,9,0,0,0,43,..,952,640,737,276,99,2697,..,..,..,18,33,59,108,..,952,640,756,305,150,2798,328,..,..,..,..,..,328,..,29,11,7,0,3,48,328,980,654,759,305,159,3178
506031126,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,6
506031127,..,27,0,0,0,0,26,..,..,10,14,3,6,31,..,18,18,9,0,7,48,..,7,0,0,0,0,5,..,43,26,18,8,9,112,..,..,..,0,0,0,4,..,43,26,20,9,8,113,34,..,..,..,..,..,34,..,6,4,0,0,0,12,34,56,29,20,10,8,161,..,1321,176,84,21,10,1607,..,..,835,889,355,208,2285,..,269,184,68,26,18,562,..,117,32,17,0,5,170,..,1708,1226,1049,403,238,4630,..,..,..,19,43,86,150,..,1708,1226,1072,450,322,4784,1722,..,..,..,..,..,1722,..,305,152,68,20,7,558,1722,2014,1375,1146,468,332,7058
506031128,..,17,4,0,0,0,18,..,..,10,11,4,4,27,..,12,11,12,0,0,36,..,3,0,0,0,0,5,..,33,20,19,5,4,83,..,..,..,3,3,0,10,..,33,20,24,13,9,92,15,..,..,..,..,..,15,..,0,0,0,0,0,4,15,31,21,24,13,9,110,..,1324,59,21,3,6,1412,..,..,616,689,235,82,1619,..,286,173,63,9,0,537,..,61,8,5,0,0,76,..,1674,853,778,251,84,3647,..,..,..,24,25,41,83,..,1674,853,806,276,122,3731,1400,..,..,..,..,..,1400,..,113,40,16,3,0,172,1400,1790,896,817,281,122,5303
506031129,..,10,0,0,0,0,10,..,..,3,6,4,0,11,..,4,0,0,0,0,9,..,0,0,0,0,0,0,..,15,9,4,4,0,28,..,..,..,0,0,0,3,..,15,9,6,4,5,31,8,..,..,..,..,..,8,..,0,0,0,0,0,0,8,18,9,6,4,5,43,..,1163,36,7,0,0,1206,..,..,597,992,404,91,2082,..,207,173,49,15,0,451,..,23,8,0,0,0,30,..,1398,816,1053,420,96,3777,..,..,..,18,30,44,96,..,1398,816,1073,449,137,3875,1010,..,..,..,..,..,1010,..,52,10,11,3,4,84,1010,1452,823,1084,454,138,4966
506031130,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,0,0,0,0,0,6
506031131,..,4,0,0,0,0,10,..,..,3,9,4,4,17,..,0,3,0,0,0,9,..,0,0,0,0,0,0,..,8,7,12,3,6,38,..,..,..,3,0,0,3,..,8,7,11,3,7,38,3,..,..,..,..,..,3,..,0,0,0,0,0,6,3,7,7,11,11,7,44,..,1236,52,8,0,5,1294,..,..,801,1539,555,161,3053,..,223,253,94,28,11,604,..,30,10,0,0,0,41,..,1487,1111,1640,583,177,4997,..,..,..,30,35,77,144,..,1487,1111,1665,618,257,5138,881,..,..,..,..,..,881,..,62,24,3,0,0,93,881,1550,1139,1675,620,257,6110
506041132,..,27,6,0,0,0,29,..,..,25,16,17,9,67,..,19,23,21,9,5,73,..,3,0,0,0,0,3,..,49,54,36,26,14,184,..,..,..,4,3,9,9,..,49,54,39,27,23,196,43,..,..,..,..,..,43,..,14,4,0,0,0,15,43,64,58,41,28,23,256,..,1310,128,25,8,4,1475,..,..,743,843,421,242,2254,..,371,250,94,37,18,765,..,97,30,11,0,0,136,..,1773,1159,968,464,264,4629,..,..,..,31,40,85,157,..,1773,1159,1001,508,340,4786,1742,..,..,..,..,..,1742,..,216,83,27,5,10,333,1742,1992,1240,1025,517,348,6863
506041133,..,11,3,0,0,0,14,..,..,7,12,9,5,32,..,8,11,9,0,0,19,..,0,0,0,0,0,3,..,15,17,22,16,5,71,..,..,..,0,0,0,3,..,15,17,24,13,5,70,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,15,17,24,13,5,75,..,1473,77,18,8,0,1578,..,..,1055,1698,598,225,3579,..,258,230,101,29,10,630,..,60,20,5,0,0,88,..,1798,1383,1823,634,237,5878,..,..,..,32,60,144,238,..,1798,1383,1849,694,386,6115,905,..,..,..,..,..,905,..,85,29,19,5,0,134,905,1887,1410,1869,704,386,7150
506041134,..,48,3,0,0,0,53,..,..,28,18,9,14,70,..,34,40,31,17,10,118,..,5,0,0,0,0,8,..,90,70,51,24,22,257,..,..,..,6,4,11,17,..,90,70,54,26,37,274,66,..,..,..,..,..,66,..,18,5,3,0,0,21,66,101,73,63,26,31,365,..,1494,72,16,0,0,1580,..,..,668,790,384,213,2053,..,441,297,138,61,20,946,..,70,14,0,0,0,86,..,2004,1052,944,439,235,4664,..,..,..,44,27,74,138,..,2004,1052,981,470,306,4804,2441,..,..,..,..,..,2441,..,211,39,19,8,3,276,2441,2209,1088,995,479,304,7513
506041135,..,19,0,0,0,0,25,..,..,14,30,7,14,73,..,12,22,10,0,5,47,..,3,0,0,0,0,6,..,34,40,43,13,19,147,..,..,..,0,3,6,14,..,34,40,48,15,22,155,14,..,..,..,..,..,14,..,4,0,0,0,0,5,14,39,39,48,15,22,174,..,1308,78,12,5,4,1403,..,..,930,1423,614,254,3219,..,282,257,145,34,17,733,..,55,11,0,0,0,68,..,1646,1270,1579,655,273,5423,..,..,..,39,46,96,181,..,1646,1270,1610,705,370,5611,949,..,..,..,..,..,949,..,96,16,3,0,0,117,949,1735,1288,1620,707,374,6681
506041136,..,21,3,0,0,0,26,..,..,9,16,11,7,44,..,17,22,9,10,0,57,..,0,4,0,0,0,9,..,39,42,28,17,9,137,..,..,..,0,0,9,12,..,39,42,30,24,19,146,28,..,..,..,..,..,28,..,6,5,5,0,0,15,28,44,44,27,24,19,195,..,998,46,10,4,0,1063,..,..,503,620,328,208,1651,..,263,170,74,27,14,546,..,52,8,7,0,0,63,..,1311,727,704,360,224,3323,..,..,..,24,18,78,124,..,1311,727,730,373,303,3440,1370,..,..,..,..,..,1370,..,134,32,11,8,0,191,1370,1445,754,747,383,303,5001
506041137,..,35,3,0,0,0,39,..,..,15,26,14,18,78,..,20,17,23,10,8,69,..,5,4,0,0,0,9,..,63,38,43,27,26,194,..,..,..,0,0,13,13,..,63,38,49,26,37,205,30,..,..,..,..,..,30,..,7,0,0,4,0,8,30,66,41,52,27,37,251,..,2068,92,11,5,0,2183,..,..,973,1108,488,241,2808,..,437,315,109,44,21,926,..,89,25,7,0,0,116,..,2594,1397,1239,537,261,6033,..,..,..,46,46,64,164,..,2594,1397,1288,583,333,6193,1737,..,..,..,..,..,1737,..,173,35,12,3,0,225,1737,2767,1433,1300,588,335,8154
506051138,..,41,7,0,0,0,46,..,..,13,21,17,9,62,..,18,25,12,10,0,74,..,8,0,0,0,0,8,..,57,46,36,28,15,187,..,..,..,0,4,7,5,..,57,46,39,33,17,197,29,..,..,..,..,..,29,..,14,4,0,0,0,18,29,70,52,39,33,17,245,..,1613,80,13,0,0,1707,..,..,769,1065,422,138,2397,..,340,235,97,55,12,732,..,60,12,4,0,0,75,..,2009,1103,1178,474,153,4916,..,..,..,31,38,59,125,..,2009,1103,1207,510,212,5038,1528,..,..,..,..,..,1528,..,147,25,5,5,4,187,1528,2155,1127,1215,514,214,6759
506051139,..,27,4,0,0,0,33,..,..,15,28,6,8,58,..,10,16,6,9,5,48,..,3,0,0,0,0,3,..,46,36,41,11,10,144,..,..,..,0,4,9,10,..,46,36,44,20,18,155,17,..,..,..,..,..,17,..,8,0,0,0,0,6,17,49,38,44,20,18,176,..,1116,49,6,0,0,1168,..,..,457,518,245,70,1291,..,258,195,87,17,15,569,..,45,15,3,0,0,58,..,1415,718,610,265,80,3091,..,..,..,23,16,26,62,..,1415,718,639,280,105,3156,1114,..,..,..,..,..,1114,..,113,12,0,0,0,122,1114,1527,728,636,283,105,4392
506051140,..,14,0,0,0,0,15,..,..,13,17,8,9,53,..,0,6,5,4,0,18,..,0,0,0,0,0,0,..,18,24,23,13,8,78,..,..,..,0,0,4,4,..,18,24,26,13,15,89,12,..,..,..,..,..,12,..,3,0,0,0,0,3,12,17,24,26,13,15,97,..,1932,74,9,0,0,2012,..,..,596,768,290,109,1766,..,233,169,46,15,7,465,..,37,4,0,0,0,39,..,2198,836,823,300,118,4278,..,..,..,32,23,25,80,..,2198,836,854,329,139,4356,1214,..,..,..,..,..,1214,..,69,15,0,0,0,81,1214,2268,847,857,329,143,5648
506051141,..,7,0,0,0,0,7,..,..,5,10,14,4,31,..,0,3,0,0,0,6,..,0,0,0,0,0,0,..,13,9,12,15,4,51,..,..,..,0,0,0,4,..,13,9,10,15,6,51,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,18,9,10,15,6,61,..,1143,40,4,4,0,1182,..,..,439,655,314,95,1503,..,138,118,45,18,3,325,..,26,0,0,0,0,31,..,1304,594,706,332,95,3037,..,..,..,17,27,32,81,..,1304,594,722,360,135,3116,699,..,..,..,..,..,699,..,38,3,4,0,0,46,699,1343,605,726,361,130,3861
506061142,..,44,4,4,0,0,48,..,..,36,41,32,23,135,..,15,22,10,6,5,54,..,0,0,0,0,0,0,..,50,58,57,36,30,234,..,..,..,0,3,7,8,..,50,58,62,40,36,251,9,..,..,..,..,..,9,..,4,0,0,0,0,4,9,57,60,62,40,36,263,..,1366,74,4,0,0,1437,..,..,810,1210,537,233,2790,..,267,259,110,40,19,699,..,48,7,0,0,0,59,..,1680,1144,1326,576,254,4982,..,..,..,32,44,84,156,..,1680,1144,1358,624,340,5135,965,..,..,..,..,..,965,..,115,17,5,0,0,133,965,1791,1156,1355,624,340,6232
506061143,..,13,4,0,0,0,15,..,..,0,14,10,4,36,..,0,3,4,0,0,11,..,0,0,0,0,0,0,..,16,13,18,10,4,64,..,..,..,0,3,0,0,..,16,13,24,15,3,67,10,..,..,..,..,..,10,..,0,0,0,0,0,0,10,16,13,24,15,3,77,..,658,35,3,0,0,700,..,..,278,340,187,88,896,..,70,56,33,13,3,171,..,10,0,0,0,0,7,..,740,370,373,200,89,1771,..,..,..,26,25,47,98,..,740,370,396,229,136,1874,288,..,..,..,..,..,288,..,30,4,0,5,0,41,288,765,380,396,230,136,2197
506061144,..,11,0,0,0,0,11,..,..,3,9,0,7,14,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,13,3,9,0,7,32,..,..,..,0,0,0,3,..,13,3,9,5,7,32,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,18,3,9,5,7,46,..,485,8,0,0,0,494,..,..,160,197,80,41,476,..,54,32,7,11,3,104,..,5,0,0,0,0,14,..,543,203,209,91,46,1087,..,..,..,15,9,24,49,..,543,203,221,103,66,1134,262,..,..,..,..,..,262,..,23,3,0,0,0,21,262,567,201,221,103,66,1414
506071145,..,15,0,0,0,0,14,..,..,4,3,0,0,11,..,12,4,5,0,0,21,..,0,0,0,0,0,0,..,30,9,9,0,0,47,..,..,..,0,0,0,0,..,30,9,9,0,0,47,24,..,..,..,..,..,24,..,9,5,0,0,0,17,24,40,15,9,0,0,86,..,1699,68,13,0,0,1780,..,..,539,566,159,34,1295,..,269,123,30,8,3,428,..,131,24,3,0,0,162,..,2095,749,614,162,38,3668,..,..,..,11,10,6,26,..,2095,749,623,173,45,3693,2314,..,..,..,..,..,2314,..,262,97,16,5,0,378,2314,2362,846,640,184,45,6384
506071146,..,8,0,0,0,0,13,..,..,9,7,8,6,30,..,7,5,10,0,5,25,..,0,0,0,0,0,0,..,20,13,22,5,11,71,..,..,..,0,0,3,5,..,20,13,25,5,12,70,17,..,..,..,..,..,17,..,0,0,0,0,0,3,17,15,13,22,5,16,91,..,974,45,5,0,6,1029,..,..,463,616,212,46,1333,..,173,114,30,11,0,330,..,64,15,5,0,0,86,..,1208,636,656,224,56,2775,..,..,..,12,15,25,56,..,1208,636,673,239,73,2830,864,..,..,..,..,..,864,..,94,47,18,11,7,181,864,1302,686,687,253,85,3875
506071147,..,15,4,0,0,0,16,..,..,7,8,4,0,14,..,6,0,3,4,0,18,..,0,0,0,0,0,0,..,24,14,9,8,0,50,..,..,..,0,0,0,0,..,24,14,9,8,0,49,20,..,..,..,..,..,20,..,8,0,0,0,0,11,20,29,15,13,8,0,86,..,1984,48,12,3,0,2053,..,..,650,787,250,48,1733,..,278,145,34,3,0,466,..,90,15,0,0,0,112,..,2363,855,835,258,45,4360,..,..,..,9,13,16,34,..,2363,855,841,272,61,4392,2415,..,..,..,..,..,2415,..,250,87,20,0,0,360,2415,2612,945,866,272,61,7166
507011148,..,20,0,0,0,0,24,..,..,9,22,13,3,55,..,8,5,11,0,0,28,..,5,0,0,0,0,4,..,30,21,32,16,7,107,..,..,..,0,0,0,5,..,30,21,31,16,11,109,6,..,..,..,..,..,6,..,0,0,6,0,0,3,6,31,21,35,16,11,121,..,1546,101,7,4,0,1658,..,..,1025,1617,559,133,3335,..,257,250,103,28,11,644,..,58,11,0,0,0,73,..,1865,1385,1732,592,143,5706,..,..,..,28,39,58,126,..,1865,1385,1755,630,203,5834,957,..,..,..,..,..,957,..,127,26,10,4,0,170,957,1992,1415,1762,634,208,6959
507011150,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,0,0,0,0,0,11
507011151,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,..,13,0,0,0,0,13,..,..,5,5,6,0,16,..,4,7,0,0,0,14,..,4,0,0,0,0,4,..,17,12,9,6,0,42,..,..,..,0,0,9,9,..,17,12,9,6,10,44,8,..,..,..,..,..,8,..,4,0,0,0,0,5,8,17,16,9,6,10,58,..,995,38,0,0,0,1035,..,..,446,606,212,54,1310,..,124,107,26,5,4,275,..,33,0,0,0,0,34,..,1152,596,631,218,54,2661,..,..,..,21,16,18,55,..,1152,596,654,241,76,2719,723,..,..,..,..,..,723,..,39,4,0,0,0,43,723,1189,600,653,240,77,3483
507011153,..,10,3,0,0,0,13,..,..,4,14,8,0,25,..,8,6,14,3,4,28,..,0,0,0,0,0,0,..,20,14,22,4,3,66,..,..,..,0,0,0,0,..,20,14,26,4,3,64,19,..,..,..,..,..,19,..,0,0,0,0,0,0,19,21,14,26,4,3,94,..,779,35,10,0,0,825,..,..,349,363,114,34,858,..,207,149,44,11,5,414,..,31,5,3,0,0,43,..,1018,537,417,128,40,2143,..,..,..,12,13,9,38,..,1018,537,433,137,49,2175,1066,..,..,..,..,..,1066,..,105,28,13,0,0,146,1066,1119,572,444,144,52,3388
507011154,..,20,3,0,0,0,23,..,..,5,8,5,3,27,..,17,13,4,5,7,48,..,0,0,0,0,0,5,..,38,23,17,6,16,101,..,..,..,0,0,0,10,..,38,23,22,8,18,107,38,..,..,..,..,..,38,..,11,7,0,0,0,12,38,47,27,22,12,18,155,..,1009,51,10,0,0,1083,..,..,399,411,102,25,939,..,369,214,60,12,3,651,..,52,7,0,0,0,63,..,1432,675,478,120,34,2738,..,..,..,14,9,17,48,..,1432,675,490,129,53,2780,1621,..,..,..,..,..,1621,..,180,51,21,7,0,244,1621,1607,718,513,132,56,4651
507011155,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,0,0,0,0,0,0
507011158,..,10,0,0,0,0,10,..,..,7,4,0,0,10,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,10,7,0,0,0,16,..,..,..,0,0,0,0,..,10,7,0,0,0,16,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,10,7,0,0,0,18,..,550,11,0,0,0,563,..,..,163,178,54,9,405,..,38,8,3,0,0,48,..,4,3,0,0,0,9,..,593,185,180,54,9,1021,..,..,..,6,7,5,30,..,593,185,195,67,16,1049,380,..,..,..,..,..,380,..,34,0,0,0,0,36,380,623,184,195,67,16,1462
507011159,..,17,3,0,0,0,19,..,..,11,14,8,12,39,..,8,16,4,3,8,38,..,6,0,0,0,0,3,..,29,25,18,6,17,99,..,..,..,3,0,9,16,..,29,25,24,11,26,116,23,..,..,..,..,..,23,..,0,4,0,0,0,7,23,31,34,24,12,26,140,..,1152,55,4,6,0,1211,..,..,470,546,153,56,1224,..,231,151,46,18,10,455,..,51,10,6,0,0,64,..,1432,678,601,173,59,2957,..,..,..,13,30,27,69,..,1432,678,617,201,90,3020,1226,..,..,..,..,..,1226,..,143,37,10,5,0,194,1226,1573,716,626,207,90,4443
