SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
506011308,0,3,8,294,247,540,0,0,0,298,252,548,22,25,39,1082,1042,2120,0,3,0,1103,1068,2166,12,3,12,477,522,1004,0,0,0,486,527,1013,0,0,0,28,24,52,0,0,0,28,24,52,0,0,0,30,51,76,0,0,0,30,51,76,0,0,0,29,25,54,0,0,0,29,25,56,0,0,4,54,104,151,0,0,0,52,101,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,140,199,342,0,0,0,141,202,345,0,0,0,142,161,296,0,0,0,142,161,296,0,0,0,55,85,147,0,0,0,56,90,149,0,0,0,17,29,45,0,0,0,17,31,44,0,0,0,76,126,207,0,0,0,81,128,205,0,0,0,0,4,4,0,0,0,0,4,4,5,0,0,286,400,692,0,4,4,288,405,699,5,5,6,429,604,1032,0,4,3,436,606,1046,0,0,0,94,116,205,0,0
506021118,10,3,11,98,98,197,0,0,0,106,106,213,23,30,50,451,440,892,0,0,3,478,468,945,28,16,43,352,299,655,0,0,0,377,319,697,0,0,0,51,35,89,0,0,0,50,37,89,0,0,4,46,62,107,0,0,0,47,66,109,0,0,0,34,16,48,0,0,0,35,16,49,0,0,0,58,113,172,0,0,0,65,113,172,0,0,0,3,0,3,0,0,0,3,0,3,4,3,7,184,229,415,0,0,3,190,232,420,0,3,6,103,163,261,0,0,0,104,166,275,0,5,8,68,89,159,0,0,0,75,99,165,0,0,0,31,27,58,0,0,0,30,31,59,4,3,4,69,103,176,0,0,0,69,104,177,0,0,0,0,0,0,0,0,0,0,0,0,7,16,22,269,387,656,0,0,0,276,403,678,8,17,26,458,616,1070,0,6,0,466,638,1104,4,0,3,70,85,159,0,0
506021119,7,0,7,141,132,274,0,0,0,147,134,283,20,12,30,536,498,1033,0,0,0,553,511,1070,11,17,30,370,351,726,0,0,0,389,369,759,0,0,0,53,46,102,0,0,0,53,44,108,0,0,0,59,82,138,0,0,0,57,85,142,5,0,5,43,26,66,0,0,0,48,26,72,0,0,0,72,104,176,0,0,0,72,104,176,0,0,0,0,0,4,0,0,0,0,0,4,10,0,7,226,263,488,0,0,0,233,264,495,0,4,4,235,296,533,0,0,0,237,302,541,0,8,8,173,181,359,0,0,0,173,185,360,0,0,0,36,54,87,0,0,0,36,54,87,0,4,3,132,174,305,0,0,0,129,180,309,0,0,0,0,0,3,0,0,0,0,0,3,6,14,14,576,703,1280,0,0,0,580,718,1296,10,11,23,802,966,1771,0,0,0,815,986,1797,3,0,3,96,108,207,0,0
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,6,0,7,89,115,208,0,0,0,95,116,216,9,11,19,439,414,856,0,0,3,450,433,878,12,0,10,276,281,559,0,0,0,286,287,570,0,0,0,44,47,93,0,0,0,48,47,96,7,0,7,66,81,142,0,0,0,70,81,148,0,0,7,42,26,72,0,0,0,48,31,75,0,0,5,65,117,187,0,0,0,68,121,189,0,0,0,6,0,6,0,0,0,6,0,6,9,3,13,222,271,497,0,0,0,236,274,509,3,7,8,238,321,563,0,0,0,242,328,572,3,3,8,155,187,338,0,0,0,155,189,349,0,0,0,39,44,83,0,0,0,41,44,84,0,3,4,116,200,313,0,0,0,114,199,315,0,0,0,4,0,3,0,0,0,4,0,3,7,17,23,545,749,1296,0,0,0,551,763,1319,16,21,36,776,1018,1796,0,0,0,795,1040,1830,0,0,0,90,111,201,0,0
506021309,5,3,7,70,49,121,0,0,0,71,59,129,14,20,32,299,301,597,0,5,4,313,327,633,14,16,30,216,214,430,0,0,3,233,234,465,0,0,0,31,35,68,0,0,0,35,35,70,0,3,3,33,44,85,0,0,0,33,50,88,0,0,5,14,10,28,0,0,0,20,9,31,0,6,4,34,70,106,0,0,0,36,75,108,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,129,155,285,0,0,0,133,164,295,0,0,0,82,102,188,0,0,0,82,104,186,0,0,0,53,66,121,0,0,0,53,66,121,0,0,0,13,32,39,0,0,0,14,30,45,0,0,0,31,36,69,0,0,0,33,40,72,0,0,0,4,0,4,0,0,0,4,0,4,0,3,4,182,235,422,0,0,5,187,239,426,9,12,15,312,398,707,4,0,3,322,404,723,0,0,4,49,49,97,0,0
506021310,0,0,0,73,55,129,0,0,0,71,56,134,11,3,11,302,289,591,0,0,0,311,294,600,8,16,19,221,200,420,0,0,3,228,214,442,0,0,0,20,20,40,0,0,0,20,20,40,0,0,0,15,44,59,0,0,0,15,45,65,0,0,0,20,7,24,0,0,0,20,7,31,0,0,0,32,57,84,0,0,0,32,59,91,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,83,130,219,0,0,0,83,135,219,0,3,0,68,84,152,0,0,0,70,83,155,0,0,0,50,62,112,0,0,0,54,62,114,0,0,0,12,10,24,0,0,0,12,10,24,0,0,0,31,37,64,0,0,0,29,37,67,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,162,185,345,0,0,0,170,189,353,3,5,12,254,315,569,0,0,0,251,322,576,0,0,0,38,53,89,0,0
506021311,0,0,5,72,59,130,0,0,0,74,57,133,14,20,28,288,265,555,0,3,5,302,284,584,14,9,21,174,161,335,3,3,6,191,173,358,0,0,0,29,24,60,0,0,0,29,24,60,0,0,0,42,82,127,0,0,0,42,82,127,0,0,0,19,16,41,0,0,0,25,17,39,0,4,4,65,92,151,0,0,0,65,91,157,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,164,212,373,0,0,0,166,218,379,0,3,3,126,151,276,0,0,0,126,152,279,0,0,0,86,96,185,0,0,0,90,96,191,0,0,0,28,33,60,0,0,0,28,33,60,0,6,6,80,94,172,0,0,0,80,100,174,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,327,379,700,0,0,0,327,380,707,0,9,11,489,589,1073,0,0,0,491,600,1090,0,0,3,68,71,142,0,0
506031124,4,9,19,111,122,232,0,0,0,120,131,250,31,44,68,538,479,1020,0,3,4,568,523,1094,24,22,49,362,378,741,4,0,4,386,407,792,0,3,3,155,69,220,0,0,0,153,75,228,3,4,4,130,115,245,0,0,0,127,119,253,3,0,5,55,35,89,0,0,0,59,36,91,0,3,3,96,107,200,0,0,0,96,108,205,0,0,0,0,0,5,0,0,0,0,3,8,6,7,14,430,326,763,0,0,0,438,334,779,0,10,13,743,698,1442,3,0,3,750,710,1456,0,0,7,472,317,794,0,0,0,478,320,793,0,5,4,79,78,158,0,0,0,81,80,159,0,4,4,120,131,256,0,0,0,120,135,256,0,0,0,4,5,9,0,0,0,4,5,9,7,18,24,1419,1227,2651,4,0,4,1426,1247,2677,14,26,39,1859,1558,3415,4,0,4,1870,1585,3454,6,3,12,137,135,273,0,0
506031125,0,0,0,65,72,139,0,0,0,65,73,136,10,5,15,395,393,787,0,0,0,405,398,796,3,3,7,456,454,916,0,0,6,466,462,925,0,0,0,28,20,53,0,0,0,28,23,52,0,0,0,15,24,44,0,0,0,15,26,44,0,0,3,23,16,41,0,0,0,28,16,46,0,0,0,36,63,102,0,0,0,36,63,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,114,130,241,0,0,0,110,131,243,0,0,6,184,220,401,0,0,0,186,221,407,0,0,3,37,55,98,0,0,0,41,56,99,0,0,0,27,34,59,0,0,0,27,34,59,0,4,4,33,56,91,0,0,0,33,58,92,0,0,0,0,4,4,0,0,0,0,4,4,6,10,9,282,366,651,0,0,0,286,373,661,3,4,12,391,492,889,0,0,3,399,503,910,5,0,3,40,53,97,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,10,6,12,199,183,382,0,0,6,205,194,399,23,28,52,740,693,1431,4,0,3,764,721,1489,20,12,31,479,464,946,0,0,0,496,476,978,0,0,0,127,102,230,0,0,0,132,102,235,0,0,0,148,175,328,0,0,0,148,177,331,0,0,0,48,31,79,0,0,0,47,34,81,0,0,5,108,175,283,0,0,0,107,175,288,0,0,0,0,0,4,0,0,0,0,0,4,5,7,8,437,486,926,0,0,0,442,494,936,0,3,3,316,393,709,0,0,0,316,397,712,0,0,0,217,309,527,0,0,0,220,309,528,0,0,0,46,50,98,0,0,0,46,50,102,0,0,5,64,110,172,0,0,0,65,115,179,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,643,866,1513,0,0,0,646,874,1521,0,18,16,1088,1358,2449,0,0,0,1095,1370,2465,0,6,3,177,225,396,0,0
506031128,4,3,7,121,112,233,0,0,0,125,113,241,13,15,32,517,514,1028,0,4,4,533,538,1068,16,13,28,388,330,720,0,0,0,403,344,750,0,0,5,48,23,70,0,0,0,49,30,75,0,0,0,41,63,106,0,0,0,41,66,108,0,0,0,50,11,58,0,0,0,50,11,58,0,0,0,55,81,138,0,0,0,55,84,138,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,188,182,374,0,0,0,195,190,385,0,0,0,172,176,348,0,0,0,172,181,354,4,0,4,72,86,162,0,0,0,70,90,165,0,0,0,17,22,46,0,0,0,17,22,46,0,0,0,65,80,138,0,0,0,65,80,138,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,325,368,693,0,0,0,328,372,701,6,4,10,518,553,1071,0,0,0,520,558,1086,0,0,0,52,75,128,0,0
506031129,0,0,0,129,115,244,0,0,0,129,115,244,4,6,4,733,643,1375,0,0,0,740,648,1384,0,0,11,712,695,1411,0,0,3,720,704,1425,0,0,0,22,26,45,0,0,0,22,26,45,0,0,0,18,31,43,0,0,0,18,27,44,0,0,0,23,9,37,0,0,0,23,9,37,0,0,0,25,86,114,0,0,0,25,86,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,147,237,0,0,0,90,151,239,0,0,0,300,330,629,0,0,0,300,331,633,0,0,0,72,73,143,0,0,0,75,73,149,0,0,0,26,42,68,0,0,0,26,42,68,0,0,0,46,93,138,0,0,0,46,92,142,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,448,534,982,0,0,0,448,540,987,0,3,3,542,684,1223,0,0,0,539,684,1228,0,0,0,46,59,110,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,4,0,0,134,155,285,0,0,0,138,153,285,5,3,7,1160,1062,2223,0,0,3,1168,1067,2233,8,9,17,1132,1022,2162,0,3,3,1138,1039,2178,0,0,0,41,27,68,0,0,0,42,27,66,0,0,0,30,53,87,0,0,0,30,53,87,0,0,0,44,20,66,0,0,0,44,20,66,0,0,0,58,88,150,0,0,0,58,88,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,185,363,0,0,0,178,185,364,0,0,0,377,439,814,0,0,0,378,440,821,0,0,0,76,98,177,0,0,0,76,98,177,0,0,0,38,41,80,0,0,0,38,41,80,0,0,0,75,106,182,0,0,0,75,111,182,0,0,0,0,4,4,0,0,0,0,4,4,0,0,3,571,686,1257,0,0,0,572,688,1262,0,0,3,748,875,1625,0,0,0,754,877,1626,3,0,0,70,72,140,0,0
506041132,11,9,21,198,164,367,0,0,0,211,170,386,50,35,84,841,750,1589,3,0,5,886,788,1678,28,30,57,636,536,1168,0,5,0,665,566,1230,0,0,0,98,60,154,0,0,0,98,63,159,0,3,3,87,130,219,0,0,0,87,134,216,0,0,0,59,36,98,0,0,0,64,40,102,0,0,0,74,149,221,0,0,0,74,152,220,0,0,0,0,0,6,0,0,0,0,0,6,0,0,8,313,381,693,0,0,0,318,387,705,0,0,4,212,229,443,0,0,0,216,232,445,0,4,4,110,136,244,0,0,0,112,140,248,0,0,0,32,46,79,0,0,0,32,46,79,0,4,8,68,86,155,0,0,3,72,89,161,0,0,0,0,5,4,0,0,0,0,5,4,6,5,11,427,500,927,0,0,3,433,506,941,9,12,17,741,886,1628,5,0,3,749,898,1655,0,4,6,112,148,260,0,0
506041133,0,3,6,223,224,440,0,0,0,221,222,448,11,19,31,1187,1251,2436,5,3,13,1201,1279,2478,11,14,19,931,899,1830,0,0,0,941,910,1853,0,0,0,69,43,113,0,0,0,68,46,113,0,0,0,45,73,120,0,0,0,49,73,121,0,0,0,74,39,115,0,0,0,75,39,116,0,0,0,71,144,218,0,0,0,71,142,214,0,0,0,0,0,3,0,0,0,0,0,3,7,0,6,271,293,558,0,0,0,268,296,566,0,0,3,389,456,845,0,0,0,394,455,846,0,0,0,91,108,204,0,0,0,91,115,204,0,0,0,51,56,112,0,0,0,51,57,115,0,0,3,91,125,218,0,0,0,95,125,219,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,637,746,1381,0,0,0,634,756,1389,3,8,11,899,1045,1943,0,3,3,908,1051,1960,0,0,0,113,122,238,0,0
506041134,20,17,35,140,158,296,0,0,0,157,175,329,64,68,129,891,825,1715,3,0,4,956,896,1851,32,36,67,623,591,1208,4,3,9,658,630,1289,0,4,6,48,65,116,0,0,0,58,70,124,0,5,5,43,105,146,0,0,0,47,107,150,0,0,5,66,38,110,0,0,0,71,40,111,0,0,4,72,138,211,0,0,0,75,140,215,0,0,0,0,0,0,0,0,0,0,5,5,9,8,14,235,350,583,3,6,7,243,360,601,0,0,6,108,151,254,0,0,0,107,151,259,0,4,3,52,78,126,0,0,0,49,81,131,0,0,0,23,45,67,0,0,0,23,45,69,0,3,6,41,65,107,0,0,0,45,66,106,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,217,337,559,0,0,0,223,347,569,7,13,22,457,688,1142,3,3,5,467,702,1173,3,10,15,108,115,227,0,0
506041135,8,4,13,218,234,452,0,0,0,225,237,469,33,29,63,1258,1156,2416,0,0,4,1294,1187,2481,28,26,50,940,867,1806,0,0,3,969,895,1855,0,0,0,50,47,96,0,0,0,50,47,96,0,4,4,28,59,92,0,0,0,28,63,90,0,0,0,75,46,119,0,0,0,72,46,121,0,0,0,80,127,214,0,0,0,86,131,217,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,235,286,519,0,0,0,237,290,527,0,0,0,244,327,567,4,0,4,244,329,572,0,6,6,56,72,134,0,0,0,56,77,130,0,0,0,41,53,87,0,0,0,41,53,87,0,0,6,78,131,206,0,0,4,77,129,213,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,413,583,997,5,0,0,420,591,1005,3,8,10,649,866,1516,3,0,3,657,874,1536,3,3,9,108,134,238,0,0
506041136,4,6,3,125,125,254,0,0,0,129,130,258,30,30,57,617,601,1222,0,0,5,657,630,1284,27,24,48,520,483,1000,4,4,5,543,511,1051,0,0,0,35,66,105,0,0,0,41,66,108,0,0,0,42,82,131,0,0,0,42,82,131,0,0,0,45,33,70,0,0,0,41,33,72,3,0,3,51,106,163,0,0,0,53,106,163,0,0,0,0,4,5,0,0,0,0,5,10,0,0,5,176,294,466,0,0,0,187,293,476,0,0,5,93,147,243,0,0,0,92,153,246,0,0,0,42,72,119,0,0,0,42,73,117,0,0,0,22,22,41,0,0,0,22,22,41,0,0,0,40,53,92,0,0,0,40,51,94,0,0,0,0,3,3,0,0,0,0,3,3,0,7,5,201,294,494,0,0,0,199,298,499,3,10,10,379,585,968,0,0,0,384,594,979,4,4,6,57,86,145,0,0
506041137,6,11,14,200,185,386,0,0,0,207,195,401,50,45,94,962,986,1954,6,0,10,1017,1035,2054,25,40,66,763,752,1510,0,8,7,791,797,1583,4,0,4,78,70,148,0,0,0,81,67,153,0,4,4,63,108,164,0,0,0,63,108,169,0,0,4,90,46,132,0,0,0,95,47,141,0,6,6,80,152,229,0,0,0,82,156,237,0,0,0,3,0,3,0,0,0,0,0,0,3,4,11,307,377,682,0,0,0,316,385,697,3,4,9,218,282,496,0,0,0,218,287,502,0,0,0,89,113,201,0,0,0,86,113,202,0,0,0,41,48,88,0,0,0,44,48,92,5,0,9,63,112,174,0,0,0,67,116,181,0,0,0,0,0,4,0,0,0,0,0,4,7,12,16,407,556,959,0,0,0,414,560,982,17,14,25,717,930,1649,0,0,5,732,950,1680,0,4,7,122,140,260,0,0
506051138,6,8,14,183,177,362,0,0,0,186,187,375,48,38,85,918,913,1832,0,0,3,966,952,1919,40,28,69,615,627,1240,3,0,4,656,660,1318,0,0,0,37,32,74,0,0,0,46,32,80,0,0,4,23,61,86,0,0,0,24,60,87,3,0,6,71,32,103,0,0,0,79,40,116,0,4,4,73,110,178,0,0,0,73,113,181,0,0,0,0,3,3,0,0,0,0,3,3,8,11,14,211,236,448,0,0,6,219,246,463,0,5,5,127,175,302,0,0,0,127,181,305,0,5,5,47,68,116,0,0,0,47,76,122,0,0,0,14,32,53,0,0,0,14,32,53,0,8,8,59,106,170,0,0,0,59,110,176,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,246,385,632,0,0,0,246,402,648,8,19,26,456,629,1081,0,3,0,464,646,1113,0,5,7,91,103,198,0,0
