SA2_CODE_2021,Tot_20_24_PD_GD_GCL_M,Tot_20_24_BDL_M,Tot_20_24_ADip_DipL_M,Tot_20_24_Ct_III_IV_M,Tot_20_24_Ct_I_II_M,Tot_20_24_CL_nfd_M,Tot_20_24_LoE_NS_M,Tot_20_24_Tot_M,Tot_25_34_PD_GD_GCL_M,Tot_25_34_BDL_M,Tot_25_34_ADip_DipL_M,Tot_25_34_Ct_III_IV_M,Tot_25_34_Ct_I_II_M,Tot_25_34_CL_nfd_M,Tot_25_34_LoE_NS_M,Tot_25_34_Tot_M,Tot_35_44_PD_GD_GCL_M,Tot_35_44_BDL_M,Tot_35_44_ADip_DipL_M,Tot_35_44_Ct_III_IV_M,Tot_35_44_Ct_I_II_M,Tot_35_44_CL_nfd_M,Tot_35_44_LoE_NS_M,Tot_35_44_Tot_M,Tot_45_54_PD_GD_GCL_M,Tot_45_54_BDL_M,Tot_45_54_ADip_DipL_M,Tot_45_54_Ct_III_IV_M,Tot_45_54_Ct_I_II_M,Tot_45_54_CL_nfd_M,Tot_45_54_LoE_NS_M,Tot_45_54_Tot_M,Tot_55_64_PD_GD_GCL_M,Tot_55_64_BDL_M,Tot_55_64_ADip_DipL_M,Tot_55_64_Ct_III_IV_M,Tot_55_64_Ct_I_II_M,Tot_55_64_CL_nfd_M,Tot_55_64_LoE_NS_M,Tot_55_64_Tot_M,Tot_65ov_PtgdDe_GdDp_GdCt_M,Tot_65ov_BDL_M,Tot_65ov_ADip_DipL_M,Tot_65ov_Ct_III_IV_M,Tot_65ov_Ct_I_II_M,Tot_65ov_CL_nfd_M,Tot_65ov_LoE_NS_M,Tot_65ov_Tot_M,Tot_Tot_PD_GD_GCL_M,Tot_Tot_BDL_M,Tot_Tot_ADip_DipL_M,Tot_Tot_Ct_III_IV_M,Tot_Tot_Ct_I_II_M,Tot_tot_CL_nfd_M,Tot_Tot_LoE_NS_M,Tot_Tot_Tot_M,Ind_15_19_PD_GD_GCL_F,Ind_15_19_BDL_F,Ind_15_19_ADip_DipL_F,Ind_15_19_Ct_III_IV_F,Ind_15_19_Ct_I_II_F,Ind_15_19_CL_nfd_F,Ind_15_19_LoE_NS_F,Ind_15_19_Tot_F,Ind_20_24_PD_GD_GCL_F,Ind_20_24_BDL_F,Ind_20_24_ADip_DipL_F,Ind_20_24_Ct_III_IV_F,Ind_20_24_Ct_I_II_F,Ind_20_24_CL_nfd_F,Ind_20_24_LoE_NS_F,Ind_20_24_Tot_F,Ind_25_34_PD_GD_GCL_F,Ind_25_34_BDL_F,Ind_25_34_ADip_DipL_F,Ind_25_34_Ct_III_IV_F,Ind_25_34_Ct_I_II_F,Ind_25_34_CL_nfd_F,Ind_25_34_LoE_NS_F,Ind_25_34_Tot_F,Ind_35_44_PD_GD_GCL_F,Ind_35_44_BDL_F,Ind_35_44_ADip_DipL_F,Ind_35_44_Ct_III_IV_F,Ind_35_44_Ct_I_II_F,Ind_35_44_CL_nfd_F,Ind_35_44_LoE_NS_F,Ind_35_44_Tot_F,Ind_45_54_PD_GD_GCL_F,Ind_45_54_BDL_F,Ind_45_54_ADip_DipL_F,Ind_45_54_Ct_III_IV_F,Ind_45_54_Ct_I_II_F,Ind_45_54_CL_nfd_F,Ind_45_54_LoE_NS_F,Ind_45_54_Tot_F,Ind_55_64_PD_GD_GCL_F,Ind_55_64_BDL_F,Ind_55_64_ADip_DipL_F,Ind_55_64_Ct_III_IV_F,Ind_55_64_Ct_I_II_F,Ind_55_64_CL_nfd_F,Ind_55_64_LoE_NS_F,Ind_55_64_Tot_F,Ind_65ov_PtgdDe_GdDp_GdCt_F,Ind_65ov_BDL_F,Ind_65ov_ADip_DipL_F,Ind_65ov_Ct_III_IV_F,Ind_65ov_Ct_I_II_F,Ind_65ov_CL_nfd_F,Ind_65ov_LoE_NS_F,Ind_65ov_Tot_F,Ind_Tot_PD_GD_GCL_F,Ind_Tot_BDL_F,Ind_Tot_ADip_DipL_F,Ind_Tot_Ct_III_IV_F,Ind_Tot_Ct_I_II_F,Ind_tot_CL_nfd_F,Ind_Tot_LoE_NS_F,Ind_Tot_Tot_F,NonI_15_19_PD_GD_GCL_F,NonI_15_19_BDL_F,NonI_15_19_ADip_DipL_F,NonI_15_19_Ct_III_IV_F,NonI_15_19_Ct_I_II_F,NonI_15_19_CL_nfd_F,NonI_15_19_LoE_NS_F,NonI_15_19_Tot_F,NonI_20_24_PD_GD_GCL_F,NonI_20_24_BDL_F,NonI_20_24_ADip_DipL_F,NonI_20_24_Ct_III_IV_F,NonI_20_24_Ct_I_II_F,NonI_20_24_CL_nfd_F,NonI_20_24_LoE_NS_F,NonI_20_24_Tot_F,NonI_25_34_PD_GD_GCL_F,NonI_25_34_BDL_F,NonI_25_34_ADip_DipL_F,NonI_25_34_Ct_III_IV_F,NonI_25_34_Ct_I_II_F,NonI_25_34_CL_nfd_F,NonI_25_34_LoE_NS_F,NonI_25_34_Tot_F,NonI_35_44_PD_GD_GCL_F,NonI_35_44_BDL_F,NonI_35_44_ADip_DipL_F,NonI_35_44_Ct_III_IV_F,NonI_35_44_Ct_I_II_F,NonI_35_44_CL_nfd_F,NonI_35_44_LoE_NS_F,NonI_35_44_Tot_F,NonI_45_54_PD_GD_GCL_F,NonI_45_54_BDL_F,NonI_45_54_ADip_DipL_F,NonI_45_54_Ct_III_IV_F,NonI_45_54_Ct_I_II_F,NonI_45_54_CL_nfd_F,NonI_45_54_LoE_NS_F,NonI_45_54_Tot_F,NonI_55_64_PD_GD_GCL_F,NonI_55_64_BDL_F,NonI_55_64_ADip_DipL_F,NonI_55_64_Ct_III_IV_F,NonI_55_64_Ct_I_II_F,NonI_55_64_CL_nfd_F,NonI_55_64_LoE_NS_F,NonI_55_64_Tot_F,NonI_65ov_PtgdDe_GdDp_GdCt_F,NonI_65ov_BDL_F,NonI_65ov_ADip_DipL_F,NonI_65ov_Ct_III_IV_F,NonI_65ov_Ct_I_II_F,NonI_65ov_CL_nfd_F,NonI_65ov_LoE_NS_F,NonI_65ov_Tot_F,NonI_Tot_PD_GD_GCL_F,NonI_Tot_BDL_F,NonI_Tot_ADip_DipL_F,NonI_Tot_Ct_III_IV_F,NonI_Tot_Ct_I_II_F,NonI_tot_CL_nfd_F,NonI_Tot_LoE_NS_F,NonI_Tot_Tot_F,IS_NS_15_19_PD_GD_GCL_F,IS_NS_15_19_BDL_F,IS_NS_15_19_ADip_DipL_F,IS_NS_15_19_Ct_III_IV_F,IS_NS_15_19_Ct_I_II_F,IS_NS_15_19_CL_nfd_F,IS_NS_15_19_LoE_NS_F,IS_NS_15_19_Tot_F,IS_NS_20_24_PD_GD_GCL_F,IS_NS_20_24_BDL_F,IS_NS_20_24_ADip_DipL_F,IS_NS_20_24_Ct_III_IV_F,IS_NS_20_24_Ct_I_II_F,IS_NS_20_24_CL_nfd_F,IS_NS_20_24_LoE_NS_F,IS_NS_20_24_Tot_F
505031256,0,0,0,3,0,0,6,17,0,6,0,12,0,0,7,29,0,4,6,8,0,0,6,24,5,8,6,24,0,0,9,46,3,7,3,25,3,4,11,49,3,6,3,19,0,0,6,38,16,33,15,87,9,7,39,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,5,3,5,3,3,0,0,0,13,0,5,5,11,0,6,0,24,3,9,9,8,5,0,0,36,9,12,6,5,0,0,3,29,4,0,0,5,0,0,4,15,11,37,22,37,7,4,10,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
505031257,0,0,5,27,4,0,8,43,0,10,12,86,8,5,19,139,3,8,9,81,0,7,45,150,12,15,32,100,3,3,31,205,3,13,21,121,0,5,27,192,4,13,27,86,0,9,30,176,24,64,102,509,31,23,185,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6,0,0,6,24,0,0,0,3,5,0,8,17,0,4,0,22,3,0,3,45,0,22,27,57,6,5,9,133,13,43,42,52,4,5,8,166,15,35,43,33,4,8,13,154,14,28,35,32,6,9,12,123,6,21,23,23,5,5,24,113,46,158,176,225,33,34,77,750,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9
505031258,3,7,6,63,14,0,25,120,14,30,42,274,16,6,74,454,17,60,55,288,4,11,76,521,30,44,100,254,4,12,66,507,20,32,61,190,5,13,52,370,22,45,57,232,0,13,82,456,97,224,326,1328,67,57,405,2510,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,4,0,4,13,3,0,0,23,0,0,0,8,4,0,3,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,5,8,26,7,0,5,60,0,0,5,22,14,3,8,42,0,12,22,49,14,0,9,108,30,111,102,199,13,22,16,493,58,141,122,170,22,15,22,551,39,96,104,118,16,31,28,444,21,53,91,96,14,18,25,315,25,44,61,58,10,25,125,351,178,463,503,716,100,110,228,2304,0,0,0,0,0,0,14,19,0,0,0,0,0,0,14,17
505031303,7,43,16,98,15,5,23,204,37,144,74,328,7,4,58,661,83,204,121,276,8,12,54,762,51,112,85,273,5,17,63,595,33,64,60,233,4,8,43,438,24,46,81,250,4,19,61,477,233,615,441,1480,58,70,314,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,10,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,0,0,0,25,0,0,7,27,12,0,3,52,9,62,30,83,17,5,11,215,89,305,125,179,14,11,31,753,123,298,140,187,16,18,26,819,50,161,121,146,22,28,24,559,31,70,104,95,9,24,22,357,15,65,71,53,13,37,46,305,327,956,596,767,106,127,167,3047,0,0,0,0,0,0,17,17,0,0,0,0,0,0,6,6
505031304,8,70,28,85,26,8,31,253,70,222,117,311,11,6,72,812,165,309,163,304,6,25,79,1049,69,159,106,251,7,16,59,671,31,76,96,219,5,7,48,475,18,36,53,135,3,11,28,283,359,884,561,1326,77,77,325,3609,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,0,20,0,0,3,29,15,8,9,69,4,91,36,75,13,13,12,255,144,388,155,189,23,18,31,939,156,415,182,186,21,35,41,1028,91,170,139,133,14,28,35,606,24,81,110,72,16,27,27,349,8,38,44,33,8,17,34,171,424,1177,669,719,107,143,182,3411,0,0,0,0,0,0,9,9,0,0,0,0,0,0,8,8
505031305,3,63,23,73,17,7,35,230,44,184,48,177,0,4,45,510,109,262,148,235,4,9,65,841,93,205,155,245,8,27,61,782,40,97,70,161,7,8,42,419,28,68,79,206,0,15,66,465,319,884,534,1125,48,75,331,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,0,17,0,0,0,31,24,5,4,66,12,85,33,62,14,6,14,223,78,308,94,82,14,12,18,606,138,370,160,137,12,27,54,903,100,237,206,155,21,50,42,808,29,80,83,69,14,18,20,315,18,65,78,48,11,41,93,345,373,1144,647,592,104,160,244,3263,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5
505031306,0,25,23,112,21,0,21,208,31,102,77,406,18,9,70,708,61,145,114,342,9,11,78,763,37,67,99,255,12,19,77,561,39,50,75,275,5,11,66,518,33,65,96,364,4,26,125,711,207,455,485,1782,77,86,461,3546,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,9,0,3,6,5,5,0,0,11,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7,4,0,3,3,22,9,0,6,42,0,0,3,23,10,0,10,48,9,48,42,96,25,8,6,234,59,242,149,208,18,13,28,725,107,223,173,164,15,28,32,741,45,142,114,141,12,32,32,521,36,91,103,121,27,32,41,445,20,79,139,82,16,51,171,560,276,826,714,841,119,161,322,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
506011110,0,27,28,176,57,13,85,384,39,148,140,602,58,21,208,1209,75,187,177,406,23,9,175,1045,49,92,94,336,12,20,142,740,27,50,72,293,5,19,106,566,29,55,82,350,6,27,202,744,214,552,591,2198,192,101,989,4844,0,0,0,0,0,0,3,0,0,0,3,9,12,3,0,32,4,0,9,25,7,0,0,41,0,3,8,10,0,4,4,35,3,5,4,9,0,0,3,28,0,0,8,0,0,0,4,18,0,0,0,0,0,0,8,11,3,10,28,71,17,7,25,160,0,0,5,53,39,10,11,118,9,52,54,193,50,10,23,385,97,319,201,482,59,30,63,1251,101,272,219,299,30,36,59,1009,52,142,143,230,25,39,37,669,32,74,115,179,16,34,58,499,19,81,86,129,21,38,211,578,313,943,822,1569,235,191,445,4516,0,0,0,0,0,0,44,44,0,0,0,0,0,0,54,50
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,13,7,40,5,0,17,83,0,22,41,112,9,7,34,221,24,35,31,102,4,10,29,239,13,29,16,90,0,0,50,196,14,23,22,122,0,3,36,223,11,18,18,135,3,9,25,222,62,129,146,615,37,24,210,1232,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,12,6,0,3,36,0,0,0,25,8,0,9,37,0,10,7,46,3,3,0,78,15,52,37,82,9,7,7,208,28,56,46,80,12,12,14,242,17,42,29,64,8,15,11,182,16,26,47,64,4,8,21,190,5,29,37,32,6,11,46,162,82,210,210,396,52,54,101,1106,0,0,0,0,0,0,8,8,0,0,0,0,0,0,16,16
506011114,0,26,8,89,24,0,34,180,17,72,56,225,23,10,73,486,38,70,58,201,4,16,66,448,28,61,54,193,9,18,69,425,25,61,53,204,4,13,70,432,19,43,71,260,4,20,121,549,131,335,313,1193,82,71,468,2591,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,6,11,3,0,0,19,0,0,9,11,0,3,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,4,0,9,11,22,4,6,11,63,0,0,3,23,22,5,4,54,4,22,19,85,22,4,10,163,50,129,75,150,7,12,19,437,62,123,74,131,10,18,24,452,48,105,76,114,11,15,22,393,26,69,89,96,10,11,27,334,28,69,82,77,15,24,143,432,218,504,423,682,93,87,242,2260,0,0,0,0,0,0,20,18,0,0,0,0,0,0,19,19
506011115,0,16,8,61,14,0,7,122,16,44,21,130,11,3,25,250,37,76,45,159,0,10,31,358,33,55,67,210,5,3,51,432,35,53,73,244,5,16,41,460,28,69,81,274,0,19,59,527,144,313,300,1109,50,54,219,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,6,0,0,6,17,0,0,4,16,18,8,5,47,3,20,18,58,10,8,3,120,28,78,44,79,10,4,16,255,66,112,68,105,3,18,12,389,52,84,95,103,8,19,23,387,35,79,92,81,17,23,30,351,27,67,78,54,9,21,76,327,210,443,398,492,74,101,159,1880,0,0,0,0,0,0,8,8,0,0,0,0,0,0,9,9
506011116,6,16,4,49,15,3,9,90,15,55,25,141,6,3,16,259,32,60,42,192,4,3,38,371,38,103,60,157,6,9,38,407,31,73,69,177,6,8,23,383,48,89,75,207,0,20,48,485,163,386,279,944,47,46,185,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,9,0,0,0,20,16,5,5,44,0,23,10,37,12,4,0,92,31,96,40,73,10,4,5,250,55,119,66,109,9,6,10,380,65,130,75,80,0,8,11,383,45,91,86,67,7,21,15,325,41,116,76,37,9,34,50,360,237,566,357,426,66,79,94,1826,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3
506011117,0,23,11,77,17,6,31,164,19,67,71,266,16,5,80,521,41,94,123,275,8,9,102,654,28,66,51,186,3,7,61,397,10,22,32,146,4,3,42,253,9,19,11,121,0,12,42,211,103,282,302,1082,82,51,382,2283,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,4,10,0,0,0,20,0,0,0,4,0,0,0,9,0,0,7,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,24,3,0,6,51,0,0,0,25,25,0,3,51,4,39,37,78,20,7,11,192,48,137,119,200,26,19,27,580,73,158,131,208,14,16,18,624,21,67,85,103,10,26,8,323,8,35,56,72,13,12,20,219,11,16,34,28,7,7,31,124,159,456,461,714,116,84,126,2114,0,0,0,0,0,0,29,29,0,0,0,0,0,0,18,18
506011307,0,31,24,41,13,5,16,124,70,196,111,196,5,5,44,629,252,402,173,245,5,9,73,1168,80,154,105,135,0,10,40,524,33,54,54,95,0,7,27,265,24,27,21,60,0,6,17,158,456,867,490,786,33,49,218,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,0,20,0,0,4,18,8,0,3,37,3,47,21,36,7,6,0,124,169,337,97,150,14,10,22,796,274,483,184,150,10,11,28,1146,88,145,84,92,10,19,14,452,25,47,57,40,6,12,9,197,10,26,25,23,3,10,18,113,568,1086,467,510,64,64,99,2858,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3
506011308,5,41,26,62,13,0,18,172,123,300,170,388,17,11,69,1081,317,512,268,337,11,24,115,1587,97,172,116,203,6,6,50,650,38,62,56,116,0,5,40,320,10,43,31,66,5,3,21,181,594,1126,667,1196,70,56,334,4044,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,3,23,0,0,0,24,13,4,10,51,6,76,36,79,14,8,9,224,216,649,203,220,27,11,37,1357,283,721,232,188,21,29,58,1541,73,172,106,96,11,24,22,501,34,68,56,43,8,7,19,233,10,25,33,20,0,9,26,123,624,1711,669,668,82,96,181,4031,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7
506021118,4,62,33,90,21,3,61,284,105,293,129,281,27,13,164,1019,119,233,147,224,9,11,147,898,81,156,100,246,8,12,119,721,59,84,102,221,9,12,98,581,33,88,81,264,7,13,162,650,406,915,594,1354,102,67,786,4230,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,6,0,3,3,13,3,0,10,27,3,3,3,7,0,0,3,21,5,0,0,0,0,0,4,15,0,0,9,3,0,0,5,12,0,0,4,0,0,0,7,11,5,10,18,27,8,3,31,100,0,0,0,20,17,0,6,53,10,65,38,91,16,6,18,244,157,377,135,155,12,12,37,892,142,303,128,129,10,28,39,786,92,150,127,106,12,22,34,549,49,119,108,92,8,28,37,437,37,81,75,68,15,19,220,513,489,1111,618,655,98,118,384,3473,0,0,0,0,0,0,11,11,0,0,0,0,0,0,30,30
506021119,9,105,52,84,20,3,74,346,260,635,145,304,21,16,182,1558,247,469,134,244,7,14,135,1262,156,261,120,182,6,22,106,846,92,124,84,179,8,13,86,589,54,111,76,186,8,19,134,589,818,1707,617,1201,89,92,749,5266,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,7,3,4,4,8,0,0,0,18,4,3,0,3,0,0,0,14,0,7,0,8,0,0,9,19,0,3,3,0,0,0,3,9,0,0,0,0,0,0,11,11,5,16,11,26,6,0,23,85,0,0,3,35,17,5,10,67,23,165,72,82,27,0,11,391,321,723,155,168,17,12,35,1429,299,517,161,119,17,23,29,1162,178,284,141,113,9,35,20,780,99,149,98,76,6,21,38,486,56,129,73,48,15,29,107,452,986,1971,711,635,102,127,244,4773,0,0,0,0,0,0,14,14,0,0,0,0,0,0,28,28
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,22,124,68,95,32,0,64,409,263,552,154,264,21,13,168,1423,268,454,141,202,12,14,134,1224,152,216,108,148,10,16,102,746,103,156,113,191,4,22,90,671,85,128,113,190,4,9,86,619,897,1636,689,1108,89,77,653,5148,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,8,0,4,4,6,0,0,0,13,0,0,0,0,0,0,0,6,3,3,3,3,0,0,0,7,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,4,6,14,10,11,4,0,0,55,0,0,3,37,14,0,4,58,16,153,70,94,22,8,15,377,358,710,168,139,15,10,51,1461,302,458,130,116,6,13,21,1047,142,235,120,89,11,18,30,650,108,152,113,80,19,22,32,526,72,117,113,40,5,20,57,426,999,1825,713,595,100,101,207,4536,0,0,0,0,0,0,18,18,0,0,0,0,0,0,31,30
506021309,6,28,31,74,14,9,42,200,58,201,110,182,10,6,101,669,57,142,74,163,5,11,75,532,26,72,53,110,3,7,59,332,13,43,28,108,0,11,47,251,13,28,26,148,0,7,61,283,178,512,337,798,63,41,402,2320,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8,0,0,3,0,0,0,3,5,0,4,8,19,9,0,9,49,0,0,3,23,10,0,7,41,4,50,31,55,13,9,10,184,101,243,85,94,10,18,33,586,81,160,81,93,14,8,27,452,41,91,76,61,15,16,18,322,9,32,43,39,10,10,25,167,15,55,42,34,6,16,54,218,257,638,362,399,71,72,178,1970,0,0,0,0,0,0,19,19,0,0,0,0,0,0,22,22
506021310,3,18,21,30,6,0,23,110,76,140,59,131,7,6,56,469,115,141,71,117,7,7,48,497,35,74,52,116,0,13,47,329,16,41,31,108,0,9,30,235,13,38,33,131,0,13,47,274,252,443,266,647,29,42,261,1948,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,3,0,0,0,9,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,4,9,0,0,0,30,0,0,0,7,9,0,0,22,8,38,20,28,12,0,11,123,86,221,82,82,8,4,19,502,101,184,66,54,7,13,12,429,38,78,58,34,0,8,12,232,18,41,39,34,0,8,14,164,13,30,32,36,5,15,51,192,263,594,297,270,52,54,130,1660,0,0,0,0,0,0,8,8,0,0,0,0,0,0,16,16
506021311,17,82,48,81,16,5,32,283,188,433,185,261,22,15,119,1219,162,226,119,147,7,10,107,772,63,111,53,140,0,10,68,446,31,69,74,132,4,15,48,372,36,52,47,115,0,16,67,339,486,978,526,882,74,73,443,3465,0,0,0,4,0,0,0,4,0,0,0,3,4,0,0,8,3,7,0,5,0,0,0,18,0,3,0,3,0,0,0,12,0,0,7,3,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,13,13,19,3,0,0,57,0,0,0,8,9,0,0,23,16,98,43,78,17,0,8,267,192,513,168,148,11,9,41,1072,135,276,102,91,6,13,17,634,54,113,64,66,0,12,13,330,34,64,72,43,5,29,23,276,14,53,63,41,5,18,41,238,448,1118,519,469,56,82,142,2838,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,14
506031124,31,246,155,164,50,3,149,799,468,837,258,302,27,14,273,2169,239,389,150,180,13,9,124,1110,121,192,82,181,8,18,84,684,84,126,82,167,0,10,60,547,71,131,104,258,4,19,271,857,1008,1914,841,1301,133,79,994,6267,0,0,0,4,0,5,0,7,0,0,5,5,8,0,0,18,0,4,3,10,0,0,0,22,0,7,4,3,3,0,0,18,0,0,0,4,0,0,4,9,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,13,14,30,13,5,9,82,0,0,9,43,32,0,11,98,38,247,132,118,36,4,41,614,428,740,171,150,22,12,79,1595,281,425,143,116,11,10,43,1027,116,208,109,93,7,28,25,589,86,150,107,78,6,28,33,485,75,167,151,84,14,52,501,1039,1014,1932,816,683,129,133,727,5439,0,0,0,0,0,0,19,19,0,0,0,0,0,0,56,56
