SA2_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
506061142,853,36,3,0,0,0,0,0,0,889,35,0,0,0,0,0,0,0,0,35,66,0,0,0,0,0,0,0,0,70,6142,67,20,0,0,0,0,0,4,6232,981,3,13,0,0,0,0,0,0,994,4408,30,0,0,0,0,0,0,4,4445,602,16,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,3,287,9,0,0,0,0,0,0,0,297,0,10,0,0,0,0,0,0,0,10,7,5,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,10,908,37,3,0,0,0,0,0,0,952,37,0,0,0,0,0,0,0,0,37,67,0,0,0,0,0,0,0,0,66,6406,68,20,0,0,0,0,0,4,6498
506061143,191,0,4,0,0,0,0,0,0,187,47,0,0,0,0,0,0,0,0,46,24,0,0,0,0,0,0,0,0,23,2177,5,11,0,0,3,0,3,9,2197,665,5,4,0,0,0,0,0,0,676,1315,0,0,0,0,0,0,0,4,1321,53,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,122,3,0,0,0,0,0,0,0,0,3,13,0,6,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,197,0,4,0,0,0,0,0,0,199,47,0,0,0,0,0,0,0,0,46,27,0,0,0,0,0,0,0,0,27,2248,5,11,0,0,3,0,3,9,2274
506061144,116,0,0,0,5,0,5,12,0,131,38,0,0,0,5,0,0,9,0,47,26,0,0,0,5,0,0,5,0,28,1289,9,0,7,93,0,15,106,10,1414,437,0,0,7,79,0,5,84,5,527,715,0,0,0,0,0,4,6,0,722,43,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,4,60,0,0,0,0,0,4,4,0,66,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,3,9,0,24,0,0,0,0,0,0,0,0,0,0,119,0,0,0,5,0,5,12,0,135,38,0,0,0,5,0,0,9,0,45,26,0,0,0,5,0,0,5,0,28,1327,9,0,9,91,0,15,111,16,1463
506071145,500,1508,547,0,0,0,0,0,0,2559,35,122,24,0,0,0,0,0,0,180,20,21,0,0,0,0,0,0,0,46,2109,3325,938,0,0,0,0,0,9,6384,808,841,138,0,0,0,0,0,0,1794,752,840,220,0,0,0,0,0,0,1822,317,1001,357,0,0,0,0,0,0,1678,58,88,58,0,0,0,0,0,0,205,136,383,116,0,0,0,0,0,3,635,4,48,18,0,0,0,0,0,0,63,15,21,6,0,0,0,0,0,0,36,0,3,5,0,0,0,0,0,0,9,529,1546,559,0,0,0,0,0,0,2632,35,122,24,0,0,0,0,0,0,180,20,20,4,0,0,0,0,0,0,47,2147,3370,944,0,0,0,0,0,9,6474
506071146,672,235,21,0,0,0,0,0,3,930,49,53,55,0,0,0,0,0,0,165,30,14,0,0,0,0,0,0,0,42,3259,519,94,0,0,0,0,0,10,3875,1348,103,10,0,0,0,0,0,0,1461,1182,110,9,0,0,0,0,0,3,1308,319,86,11,0,0,0,0,0,0,417,189,115,5,0,0,0,0,0,0,312,178,39,0,0,0,0,0,0,0,217,12,6,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,20,10,3,0,0,0,0,0,0,0,11,721,249,21,0,0,0,0,0,3,993,49,53,55,0,0,0,0,0,0,165,34,14,0,0,0,0,0,0,0,49,3330,534,94,0,0,0,0,0,11,3968
506071147,648,1067,1029,0,0,0,0,0,0,2752,39,49,84,0,0,0,0,0,0,169,19,25,15,0,0,0,0,0,0,59,3202,2234,1728,0,0,0,0,0,3,7166,1318,651,357,0,0,0,0,0,0,2324,1194,438,249,0,0,0,0,0,0,1888,406,838,733,0,0,0,0,0,3,1976,78,4,58,0,0,0,0,0,0,145,173,235,216,0,0,0,0,0,0,618,3,0,17,0,0,0,0,0,0,20,9,14,21,0,0,0,0,0,0,46,0,3,0,0,0,0,0,0,0,8,670,1091,1046,0,0,0,0,0,0,2811,39,49,82,0,0,0,0,0,0,167,19,25,13,0,0,0,0,0,0,63,3238,2261,1746,0,0,0,4,4,3,7254
507011148,1118,196,91,0,0,0,0,0,0,1406,40,20,0,0,0,0,0,0,0,56,31,4,0,0,0,0,0,0,0,41,6206,620,125,0,0,0,0,3,6,6959,1227,158,13,0,0,0,0,0,0,1400,3847,239,25,0,0,0,0,0,6,4106,846,145,78,0,0,0,0,0,0,1071,26,9,4,0,0,0,0,0,0,35,264,38,10,0,0,0,0,0,0,310,4,11,6,0,0,0,0,0,0,18,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1166,203,97,0,0,0,0,0,0,1468,39,20,0,0,0,0,0,0,0,61,34,4,0,0,0,0,0,0,0,44,6313,627,130,0,0,0,0,3,6,7077
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,351,68,8,0,35,0,0,35,0,461,33,0,0,0,3,0,0,3,0,38,32,0,0,0,3,0,0,3,0,36,3112,145,32,4,200,0,0,198,0,3483,1238,39,5,4,158,0,0,157,0,1437,1490,38,14,0,5,0,0,5,0,1551,246,44,4,0,0,0,0,0,0,302,13,3,0,0,0,0,0,0,0,22,103,17,5,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29,0,0,29,0,36,3,0,0,0,0,0,0,0,0,3,368,68,11,0,36,0,0,36,0,484,33,0,0,0,3,0,0,3,0,38,32,0,0,0,3,0,0,3,0,36,3159,145,28,4,200,0,0,201,0,3540
507011153,611,180,227,0,0,0,0,0,7,1023,12,5,9,0,0,0,0,0,0,25,33,5,10,0,0,0,0,0,0,42,2680,362,353,0,0,0,0,0,7,3388,848,39,20,0,0,0,0,0,0,913,1202,131,88,0,0,0,0,0,0,1421,382,65,79,0,0,0,0,0,0,526,64,88,83,0,0,0,0,0,3,239,188,22,21,0,0,0,0,0,0,228,0,18,39,0,0,0,0,0,0,55,9,0,9,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,4,649,192,229,0,0,0,0,0,7,1073,12,5,9,0,0,0,0,0,0,27,36,6,10,0,0,0,0,0,0,47,2748,371,353,0,0,0,0,0,7,3481
507011154,849,591,182,0,0,0,0,0,0,1621,26,12,5,0,0,0,0,0,0,38,38,17,7,0,0,0,0,0,0,70,3186,1165,291,0,0,0,0,0,4,4651,1085,199,44,0,0,0,0,0,0,1334,1228,349,53,0,0,0,0,0,0,1628,421,274,122,0,0,0,0,0,0,820,156,167,13,0,0,0,0,0,0,339,286,115,50,0,0,0,0,0,0,447,20,40,0,0,0,0,0,0,0,66,25,15,0,0,0,0,0,0,0,42,3,9,0,0,0,0,0,0,0,16,912,626,186,0,0,0,0,0,0,1733,25,12,5,0,0,0,0,0,0,42,38,22,13,0,0,0,0,0,0,73,3290,1212,307,0,0,0,0,0,4,4808
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,51,50,269,0,0,0,0,0,0,368,3,0,7,0,0,0,0,0,0,16,7,3,4,0,0,0,0,0,0,14,688,156,617,0,0,0,0,0,5,1462,258,46,178,0,0,0,0,0,0,483,381,61,155,0,0,0,0,0,0,593,44,35,236,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,6,10,32,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,51,276,0,0,0,0,0,0,378,3,3,7,0,0,0,0,0,0,16,7,3,4,0,0,0,0,0,0,14,701,160,620,0,0,0,0,0,5,1481
507011159,677,102,400,0,0,0,0,0,0,1190,28,21,10,0,0,0,0,0,4,63,27,16,7,0,0,0,0,0,7,51,3469,415,541,0,0,0,0,0,15,4443,1055,215,27,0,0,0,0,0,3,1297,1736,62,101,0,0,0,0,0,0,1898,450,22,351,0,0,0,0,0,0,823,63,57,22,0,0,0,0,0,0,145,194,15,40,0,0,0,0,0,0,252,4,4,4,0,0,0,0,0,0,12,20,0,3,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,3,740,108,414,0,0,0,0,0,0,1269,27,21,10,0,0,0,0,0,4,69,29,16,7,0,0,0,0,0,7,53,3592,424,553,0,0,0,0,0,15,4583
507011160,645,430,170,0,0,0,0,0,5,1243,26,25,0,0,0,0,0,0,0,48,50,3,0,0,0,0,0,0,0,56,3325,914,236,0,0,0,0,0,4,4480,1370,200,30,0,0,0,0,0,0,1589,1278,260,43,0,0,0,0,0,0,1578,426,247,136,0,0,0,0,0,5,805,33,56,4,0,0,0,0,0,0,91,184,127,31,0,0,0,0,0,0,339,6,10,0,0,0,0,0,0,0,17,35,5,4,0,0,0,0,0,0,43,3,6,0,0,0,0,0,0,0,10,680,447,173,0,0,0,0,0,5,1305,30,23,0,0,0,0,0,0,0,51,49,8,0,0,0,0,0,0,0,59,3407,936,243,0,0,0,0,0,5,4591
507011161,952,325,295,0,0,0,0,0,0,1576,18,71,0,0,0,0,0,0,0,92,38,9,5,0,0,0,0,0,0,55,4772,692,424,0,0,0,0,0,0,5892,753,79,27,0,0,0,0,0,0,863,3058,217,93,0,0,0,0,0,0,3368,746,273,247,0,0,0,0,0,0,1258,12,7,30,0,0,0,0,0,0,43,219,44,28,0,0,0,0,0,0,293,0,0,3,0,0,0,0,0,0,11,21,6,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,996,335,309,0,0,0,0,0,0,1642,18,71,0,0,0,0,0,0,0,92,42,9,5,0,0,0,0,0,0,58,4867,707,436,0,0,0,0,0,0,6014
507011163,384,143,0,0,0,0,0,0,0,526,16,0,0,0,0,0,0,0,0,18,20,4,0,0,0,0,0,0,0,22,2437,272,3,0,0,0,0,0,0,2715,669,62,0,0,0,0,0,0,0,726,1377,74,0,0,0,0,0,0,0,1449,225,46,0,0,0,0,0,0,0,272,67,70,0,0,0,0,0,0,0,136,123,21,0,0,0,0,0,0,0,143,0,3,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,422,141,0,0,0,0,0,0,0,563,16,0,0,0,0,0,0,0,0,19,20,4,0,0,0,0,0,0,0,22,2504,272,3,0,0,0,0,0,0,2787
507011259,626,98,69,0,0,0,0,0,0,789,13,0,0,0,0,0,0,0,0,16,33,4,4,0,0,0,0,0,0,40,3132,139,138,0,0,0,0,0,5,3407,644,16,14,0,0,0,0,0,0,675,1874,29,43,0,0,0,0,0,5,1951,427,60,46,0,0,0,0,0,0,528,65,26,14,0,0,0,0,0,0,103,147,9,15,0,0,0,0,0,0,174,7,0,4,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,665,96,77,0,0,0,0,0,0,837,15,0,0,0,0,0,0,0,0,16,33,0,4,0,0,0,0,0,0,37,3230,143,141,0,0,0,0,0,5,3519
507011260,95,3,0,0,0,0,0,0,0,103,5,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,9,829,12,3,0,0,0,0,0,0,841,344,0,3,0,0,0,0,0,0,340,386,0,0,0,0,0,0,0,0,387,53,3,0,0,0,0,0,0,0,58,8,0,0,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,102,6,0,0,0,0,0,0,0,102,5,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,9,838,9,3,0,0,0,0,0,0,849
507021164,236,169,219,0,0,0,10,10,3,636,18,8,4,0,0,0,0,0,0,25,15,3,0,0,0,0,0,0,0,25,1908,541,411,0,0,0,9,9,3,2879,885,212,90,0,0,0,4,4,0,1191,772,153,96,0,0,0,0,0,0,1017,161,109,144,0,0,0,4,4,3,418,10,20,19,0,0,0,0,0,0,42,69,50,59,0,0,0,3,3,0,187,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,235,176,227,0,0,0,10,10,3,652,18,8,4,0,0,0,0,0,0,25,15,3,4,0,0,0,0,0,0,20,1926,548,424,0,0,0,9,9,3,2913
507021165,625,918,985,6,0,0,5,7,6,2538,60,32,22,5,0,0,0,5,0,116,31,32,20,0,0,0,0,0,3,81,3178,1915,1823,7,8,0,12,21,20,6958,1262,490,410,0,8,0,7,8,0,2168,1226,469,395,0,0,0,3,3,4,2093,320,446,604,0,0,0,4,4,0,1380,36,273,164,0,0,0,0,0,0,474,259,169,183,0,0,0,0,0,0,611,6,46,32,0,0,0,0,0,0,80,27,13,23,6,0,0,0,6,0,67,4,0,9,0,0,0,0,0,0,13,648,955,1008,6,0,0,5,7,6,2629,60,32,22,5,0,0,0,3,0,119,31,29,25,0,0,0,0,0,3,82,3222,1974,1855,7,8,0,10,20,20,7087
507021166,861,387,182,0,40,0,9,50,0,1483,38,79,3,0,0,0,0,0,0,118,51,23,0,0,0,0,0,0,0,77,4580,933,282,3,122,0,12,139,15,5960,1743,258,43,3,80,0,6,86,12,2139,1940,188,57,0,0,0,0,3,0,2190,418,124,101,0,0,0,3,3,0,640,139,163,49,0,0,0,0,0,0,353,300,86,36,0,5,0,4,6,0,426,19,36,0,0,0,0,0,0,0,57,33,9,6,0,34,0,0,34,0,82,3,0,0,0,0,0,0,0,0,8,906,419,193,0,41,0,9,49,4,1573,38,79,3,0,0,0,0,0,0,118,50,29,0,0,0,0,0,0,0,84,4682,973,291,3,123,0,16,141,20,6112
507021167,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9
507031169,1361,79,97,0,0,0,0,0,0,1530,25,0,0,0,0,0,0,0,0,24,82,0,4,0,0,0,0,0,0,81,5368,121,109,0,0,0,0,0,0,5606,502,9,0,0,0,0,0,0,0,510,3498,37,14,0,0,0,0,0,0,3552,1024,43,57,0,0,0,0,0,0,1120,76,25,21,0,0,0,0,0,0,128,251,10,5,0,0,0,0,0,0,260,30,9,7,0,0,0,0,0,0,42,63,0,5,0,0,0,0,0,0,74,3,0,0,0,0,0,0,0,0,3,1450,81,97,0,0,0,0,0,0,1627,25,0,0,0,0,0,0,0,0,24,83,0,4,0,0,0,0,0,0,83,5554,125,116,0,0,0,0,0,0,5798
507031170,643,125,64,0,0,0,3,3,3,833,21,30,0,0,0,0,0,0,0,52,39,4,0,0,0,0,0,0,0,45,2389,244,89,0,0,0,3,6,3,2730,564,49,8,0,0,0,0,0,4,625,1188,33,12,0,0,0,0,0,0,1236,386,31,27,0,0,0,0,0,0,436,55,58,28,0,0,0,0,0,0,140,226,16,8,0,0,0,0,0,0,245,13,30,10,0,0,0,0,0,3,53,17,0,0,0,0,0,0,0,0,18,8,7,0,0,0,0,0,0,0,8,706,136,72,0,0,0,3,3,3,913,20,30,0,0,0,0,0,0,0,50,40,4,0,0,0,0,0,0,0,47,2517,252,97,0,0,0,3,6,3,2874
507031172,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12
507031173,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,14
507031174,867,95,211,0,0,0,0,0,0,1175,21,0,5,0,0,0,0,0,0,24,63,3,9,0,0,0,0,0,0,73,3617,136,297,0,0,0,0,0,0,4051,932,14,26,0,0,0,0,0,0,972,1829,24,53,0,0,0,0,0,0,1902,552,29,118,0,0,0,0,0,0,696,96,59,51,0,0,0,0,0,0,211,292,4,29,0,0,0,0,0,0,325,24,5,21,0,0,0,0,0,0,43,21,0,6,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,9,990,104,223,0,0,0,0,0,0,1317,25,0,5,0,0,0,0,0,0,28,75,3,10,0,0,0,0,0,0,85,3851,140,317,0,0,0,0,0,0,4305
