SA2_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
506021123,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,3,7,3,15,0,0,0,23,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,9,7,25,4,5,0,59,0,0,4,21,13,0,0,40,22,124,61,95,31,0,18,354,261,544,144,250,19,13,63,1292,273,450,141,194,7,12,42,1119,146,216,108,148,10,16,38,682,99,159,108,187,4,15,31,607,85,130,113,188,4,9,40,570,893,1622,684,1081,88,72,236,4670,0,0,0,0,0,0,8,8,0,0,0,0,0,0,44,44,0,0,0,0,0,0,104,106,0,0,0,0,0,0,95,95,0,0,0,0,0,0,63,63,0,0,0,0,0,0,57,55,0,0,0,0,0,0,46,44,0,6,0,4,0,0,413,424,0,0,4,18,13,0,11,47
506021309,0,0,0,0,3,0,0,9,0,0,0,10,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,17,3,0,0,32,0,0,3,17,18,3,5,40,6,28,31,68,15,9,15,162,59,201,107,173,10,6,28,585,57,137,74,160,5,11,30,480,26,72,48,105,3,7,20,289,13,40,28,106,0,11,19,220,13,28,28,146,0,7,26,247,175,508,328,771,59,41,142,2028,0,0,0,0,0,0,13,13,0,0,0,0,0,0,28,28,0,0,0,0,0,0,71,71,0,0,0,4,0,0,48,51,0,0,0,0,0,0,41,43,0,0,0,0,0,0,31,31,0,0,0,0,0,0,28,30,0,0,0,3,0,0,256,261,0,0,3,21,16,3,17,57
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,19,5,0,0,23,3,18,21,33,6,0,5,92,76,140,58,127,6,6,20,424,115,141,71,110,7,7,16,462,35,69,48,116,0,9,17,292,16,41,31,110,0,9,9,219,13,38,33,126,0,13,32,255,252,448,264,636,30,36,107,1775,0,0,0,0,0,0,8,8,0,0,0,0,0,0,22,22,0,0,0,0,0,0,36,36,0,0,0,0,0,0,33,34,0,0,0,0,0,0,31,33,0,0,0,0,0,0,14,21,0,0,0,0,0,0,18,19,0,0,0,3,0,0,155,157,0,0,0,19,5,0,5,31
506021311,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,7,0,6,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,7,0,8,8,18,3,0,6,45,0,0,0,6,14,0,5,26,17,82,46,81,16,5,14,259,188,429,180,255,22,15,39,1127,162,224,118,144,7,10,37,700,63,111,47,132,0,10,22,393,36,67,74,128,4,15,9,326,36,52,47,118,0,15,39,303,489,967,518,860,70,74,149,3126,0,0,0,0,0,0,3,3,0,0,0,0,0,0,20,20,0,0,0,0,0,0,81,82,0,0,0,4,0,0,70,71,0,0,0,0,0,0,49,48,0,0,0,0,0,0,29,31,0,0,0,0,0,0,32,32,0,0,0,6,0,0,285,292,0,0,0,11,20,0,4,34
506031124,0,0,0,6,3,0,0,4,0,0,0,8,0,0,0,12,0,3,0,15,0,0,0,21,0,0,6,6,0,0,0,8,0,0,0,9,0,4,3,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,3,8,11,33,8,4,15,68,0,0,8,37,31,0,12,91,31,243,154,159,49,4,64,701,468,827,254,291,27,14,103,1977,240,388,148,172,12,9,55,1028,118,188,82,178,8,15,24,613,84,126,78,167,0,10,27,504,69,131,100,258,4,20,226,803,1009,1907,833,1263,131,72,508,5717,0,0,0,0,0,0,13,13,0,0,0,0,0,0,82,82,0,0,0,0,0,0,168,168,0,0,0,0,0,0,67,75,0,0,0,0,0,0,57,58,0,0,0,0,0,0,29,33,0,0,0,6,0,0,50,46,0,3,0,5,0,0,468,480,0,0,8,40,35,0,31,115
506031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,11,0,0,0,15,15,3,3,35,11,76,14,53,17,0,9,190,48,158,41,78,10,9,20,363,79,165,56,112,7,8,19,442,94,165,77,143,4,13,24,521,74,158,98,175,8,12,24,549,43,123,64,184,3,12,24,450,355,844,353,757,52,52,126,2545,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,21,18,0,0,0,0,0,0,19,19,0,0,0,0,0,0,24,22,0,0,0,0,0,0,24,21,0,0,0,0,0,0,7,11,0,3,0,0,0,0,105,116,0,0,0,15,15,3,6,37
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
506031127,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,10,0,0,3,11,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,11,4,0,10,30,0,0,9,27,17,8,3,60,20,142,137,143,32,10,37,516,368,686,380,317,27,23,115,1919,276,483,209,241,13,18,69,1310,73,196,101,210,9,13,55,650,35,81,67,176,3,10,39,408,30,68,51,170,5,16,50,381,803,1651,943,1277,94,98,365,5242,0,0,0,0,0,0,23,23,0,0,0,0,0,0,63,63,0,3,0,0,0,0,154,163,0,0,0,0,0,0,102,105,0,0,0,0,0,0,62,62,0,0,0,0,0,0,54,57,0,0,0,0,0,0,27,33,0,3,0,5,0,0,488,499,0,0,9,27,17,9,33,87
506031128,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,5,3,0,0,10,0,0,0,4,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,21,4,0,0,35,0,0,0,21,19,4,6,54,10,56,30,64,25,0,9,198,92,250,93,215,18,9,23,705,123,250,123,230,9,8,22,773,73,138,71,196,6,13,26,519,51,96,70,220,3,10,18,465,57,130,128,333,4,16,77,735,407,916,514,1278,84,71,179,3454,0,0,0,0,0,0,9,12,0,0,0,0,0,0,18,17,0,0,0,0,0,0,33,36,0,0,3,0,0,0,46,46,0,0,0,0,0,0,31,33,0,0,0,0,0,0,32,31,0,0,0,3,0,0,25,33,0,0,6,4,0,0,193,209,0,0,0,25,19,4,15,61
506031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,4,31,4,9,8,52,15,112,24,57,14,4,12,233,89,191,39,88,6,3,13,432,240,324,93,99,0,9,19,784,240,331,84,144,0,9,20,826,182,221,89,132,0,13,17,664,135,256,158,253,3,19,66,900,901,1439,484,806,47,59,157,3891,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,19,19,0,0,0,0,0,0,24,24,0,0,0,0,0,0,21,19,0,0,0,0,0,0,23,25,0,0,0,0,0,0,32,39,0,0,0,0,0,0,135,140,0,0,6,31,4,9,11,55
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,9,0,0,0,15,0,0,5,30,25,0,9,69,13,136,36,70,27,5,8,287,97,264,66,112,8,6,18,571,329,459,147,156,8,12,29,1131,305,488,152,217,8,15,33,1225,164,234,90,207,6,14,17,726,130,249,200,284,6,22,51,947,1040,1822,700,1079,77,74,169,4967,0,0,0,0,0,0,11,11,0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,18,0,0,0,0,0,0,37,37,0,0,0,0,0,0,43,43,0,0,0,0,0,0,20,26,0,0,0,0,0,0,22,22,4,3,0,0,0,0,170,169,0,0,5,30,25,0,18,82
506041132,0,0,0,0,0,0,5,3,0,0,0,5,0,0,3,11,0,0,5,13,0,0,5,20,0,0,0,5,0,0,3,8,0,0,0,10,0,0,3,17,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,5,0,0,4,40,0,5,19,75,0,0,3,32,20,0,11,73,15,75,64,159,33,10,21,381,140,310,216,319,23,16,95,1128,172,337,217,333,16,23,73,1166,63,154,117,289,12,18,48,689,33,85,63,241,9,14,29,469,32,61,71,315,0,20,63,569,454,1022,744,1694,115,100,350,4478,0,0,0,0,0,0,31,31,0,0,0,0,0,0,41,47,0,0,0,0,0,0,98,99,0,0,0,0,0,0,96,102,0,0,0,0,0,0,76,78,0,0,0,0,0,0,37,37,0,4,0,0,0,0,44,49,0,5,0,4,0,0,434,442,0,0,3,39,20,0,52,115
506041133,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,12,0,0,3,4,0,0,0,11,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,0,0,15,44,0,0,8,41,29,11,19,103,17,120,60,115,31,7,16,364,142,365,171,271,14,10,45,1016,355,562,209,314,5,11,60,1516,225,334,200,341,9,19,43,1171,126,188,143,271,4,16,28,784,76,124,114,291,4,23,57,687,950,1695,895,1651,91,95,257,5639,0,0,0,0,0,0,14,14,0,0,0,0,0,0,26,28,0,0,0,0,0,0,55,61,0,0,0,0,0,0,79,81,0,0,0,0,0,0,52,51,0,0,0,0,0,0,35,41,0,0,0,0,0,0,23,32,0,0,3,0,0,0,284,295,0,0,8,40,33,11,43,128
506041134,0,0,0,4,5,0,4,6,0,0,0,6,0,0,0,12,0,0,0,14,0,0,6,20,0,0,0,16,0,5,5,22,4,0,0,10,0,0,0,17,0,0,0,8,0,0,3,10,0,0,0,3,0,0,7,11,4,0,9,56,3,4,27,99,0,0,0,43,18,4,7,80,5,45,41,152,34,7,16,292,46,123,104,331,41,16,44,695,90,157,139,364,23,18,59,846,44,92,90,341,15,23,42,654,19,61,80,275,9,17,47,510,35,76,94,431,13,18,143,810,241,548,554,1938,145,105,356,3882,0,0,0,0,0,0,23,23,0,0,0,0,0,0,32,34,0,0,0,0,0,0,75,77,0,0,0,0,0,0,91,100,0,0,0,0,0,0,101,98,0,0,0,0,0,0,56,58,0,0,0,0,0,0,80,81,0,0,3,12,0,0,456,465,0,0,0,48,24,4,36,108
506041135,0,0,0,0,0,0,3,6,0,0,0,7,0,0,0,12,0,0,0,11,0,0,5,15,0,0,4,8,0,0,0,12,0,0,0,4,0,0,0,7,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,32,7,0,12,57,0,0,6,40,30,3,9,90,10,78,45,125,40,8,14,309,77,253,132,340,19,18,45,886,213,388,188,426,18,15,44,1287,149,221,168,361,9,18,47,968,64,104,101,283,4,13,34,611,41,71,71,283,3,11,31,513,547,1111,714,1859,121,83,234,4666,0,0,0,0,0,0,15,15,0,0,0,0,0,0,13,13,0,0,0,0,0,0,61,62,0,0,0,0,0,0,61,62,0,0,0,0,0,0,65,65,0,0,0,0,0,0,32,39,0,0,0,3,0,0,20,21,0,0,4,7,0,0,277,283,0,0,6,44,34,3,25,114
506041136,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,6,0,0,0,6,0,0,0,10,0,0,0,3,0,0,4,12,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,6,0,0,9,21,4,3,9,45,0,0,0,36,24,0,4,62,0,30,24,92,22,5,18,198,54,123,92,252,27,11,32,589,96,172,111,286,15,18,56,749,30,95,95,221,7,12,47,508,17,57,49,232,7,13,31,401,19,62,52,263,3,20,106,527,217,540,425,1381,101,78,283,3039,0,0,0,0,0,0,23,23,0,0,0,0,0,0,23,19,0,0,0,0,0,0,70,70,0,3,0,0,0,0,68,73,0,0,0,0,0,0,76,76,0,0,0,0,0,0,53,55,0,0,0,5,0,0,40,45,0,6,0,9,0,0,356,366,0,0,5,36,24,0,26,86
506041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,0,4,14,0,0,0,12,0,0,0,18,0,0,3,7,0,0,4,10,0,0,0,4,0,0,3,12,0,0,0,0,0,0,0,7,4,0,7,34,8,0,6,67,0,0,6,56,33,3,9,100,0,48,55,156,24,5,21,308,81,275,145,346,30,11,58,946,164,313,166,395,10,22,57,1116,87,195,183,393,10,21,53,937,65,128,127,407,4,23,44,789,56,116,160,548,8,42,87,1026,459,1062,831,2303,116,137,320,5230,0,0,0,0,0,0,21,21,0,0,0,0,0,0,26,26,0,0,0,0,0,0,57,60,0,0,0,4,0,0,88,89,0,0,0,3,0,0,70,74,0,0,0,0,0,0,43,45,0,0,0,0,0,0,42,47,0,0,0,10,0,0,346,360,0,0,6,56,33,3,32,128
506051138,0,0,0,5,3,0,5,16,0,0,0,6,0,0,0,10,0,0,0,15,0,0,0,23,0,0,0,8,0,0,0,4,0,3,0,4,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,36,9,3,10,63,0,0,5,28,28,0,6,64,12,34,31,139,28,8,11,254,59,169,100,436,27,14,30,830,148,272,189,439,13,22,48,1126,64,139,130,376,9,21,26,765,40,74,83,329,5,14,28,569,34,69,90,371,3,31,64,655,348,763,628,2113,112,98,199,4269,0,0,0,0,0,0,22,22,0,0,0,3,0,0,38,33,0,0,0,0,0,0,79,76,0,0,0,0,0,0,98,101,0,0,0,0,0,0,66,67,0,0,0,0,0,0,60,65,0,0,0,0,0,0,37,39,0,0,0,9,0,0,388,405,0,0,5,32,33,3,28,102
506051139,0,0,0,3,0,0,6,9,0,0,0,3,0,0,0,4,0,0,5,16,0,0,0,22,0,0,0,10,0,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,6,30,3,0,6,49,0,0,0,22,21,3,11,50,0,6,17,102,19,9,9,159,19,73,42,323,16,11,20,504,24,92,73,299,10,11,19,532,21,65,66,238,5,14,24,427,15,38,41,239,4,14,9,361,20,44,71,256,0,17,41,448,100,321,314,1473,68,71,129,2490,0,0,0,0,0,0,11,16,0,0,0,0,0,0,19,19,0,0,0,0,0,0,64,64,0,0,0,0,0,0,33,33,0,0,0,0,0,0,37,37,0,0,0,0,0,3,35,37,0,0,0,0,0,0,26,26,0,0,0,0,0,3,215,220,0,0,0,23,21,3,26,72
506051140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,3,0,16,3,0,0,33,0,0,0,34,13,0,14,64,0,38,20,75,24,6,12,175,29,83,36,212,12,4,13,385,68,150,115,231,6,6,15,583,99,207,118,286,6,9,26,761,101,157,110,323,5,17,27,741,142,269,220,440,3,38,97,1209,444,901,628,1599,69,77,201,3914,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,18,18,0,0,0,0,0,0,43,43,0,0,0,0,0,0,45,49,0,0,0,7,0,0,33,39,0,0,0,0,0,0,41,43,0,0,0,5,0,0,205,213,0,0,0,36,13,0,13,72
506051141,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,9,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,21,8,0,0,33,0,0,6,29,15,0,5,60,3,58,14,57,14,0,4,149,23,70,26,156,9,0,10,295,40,106,60,222,4,3,13,445,85,144,109,265,6,14,22,641,52,91,95,214,3,17,35,506,81,187,149,316,5,27,99,862,281,657,445,1267,52,65,184,2956,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,23,23,0,0,0,0,0,0,22,23,0,0,0,0,0,0,29,32,0,0,0,0,0,0,25,31,0,0,0,0,0,0,34,43,0,0,0,0,0,0,152,161,0,0,6,35,16,0,8,66
506061142,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,5,9,0,0,0,22,0,0,6,15,0,0,0,17,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,5,5,3,66,0,0,5,44,31,8,10,92,5,21,16,150,28,7,23,254,26,123,110,729,16,14,35,1063,77,194,185,571,19,15,51,1110,49,83,104,373,7,22,27,669,33,53,64,284,6,10,22,472,17,43,53,230,0,20,29,391,209,511,539,2390,109,95,191,4049,0,0,0,0,0,0,15,18,0,0,0,0,0,0,25,25,0,0,0,0,0,0,79,79,0,0,0,4,0,0,77,84,0,0,0,0,0,0,59,65,0,0,0,0,0,0,38,38,0,0,0,3,0,0,27,27,0,0,0,9,0,0,322,335,0,0,5,50,28,8,25,115
506061143,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,4,0,3,19,0,0,0,22,8,0,0,27,0,17,5,82,8,3,9,121,13,37,14,169,10,3,9,250,15,46,32,169,0,5,9,274,21,40,62,179,0,5,12,313,18,30,36,184,0,12,20,300,10,20,36,150,0,9,15,241,71,182,187,955,32,30,73,1532,0,0,0,0,0,0,8,13,0,0,3,4,0,0,8,11,0,0,0,0,0,0,25,25,0,0,0,0,0,0,27,27,0,0,0,0,0,0,34,31,0,0,0,0,0,0,21,21,0,0,0,0,0,0,25,26,0,0,3,6,0,0,150,158,0,0,0,20,9,0,12,43
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,9,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,12,0,0,0,9,4,0,10,25,0,0,0,35,4,0,3,44,3,13,14,88,0,0,3,122,8,24,16,99,0,8,6,162,15,29,23,131,0,5,19,226,13,26,41,111,0,10,4,206,5,31,32,95,0,13,25,210,43,136,127,565,17,35,74,991,0,0,0,0,0,0,10,10,0,0,0,0,0,0,3,6,0,0,0,0,0,0,15,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,32,39,0,0,0,4,0,0,28,31,0,0,0,4,0,0,12,17,0,0,0,4,0,0,119,125,0,0,0,9,4,0,21,33
