SA2_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
506021119,185,187,367,7981,7957,15937,526,410,936,8691,8547,17245,15,13,29,504,509,1017,16,24,42,536,550,1086,31,25,54,760,728,1490,36,31,69,833,782,1616,34,32,60,908,943,1849,68,37,111,1008,1012,2020,45,50,94,3100,2998,6098,235,175,411,3384,3223,6604,49,43,91,1807,1767,3567,117,101,219,1973,1908,3881,13,16,32,903,1007,1911,48,42,91,963,1071,2031,179,176,351,7681,7690,15373,411,348,757,8266,8209,16482,0,0,0,7,15,17,0,0,0,7,15,17,0,0,0,5,12,15,0,0,0,8,12,17,0,0,0,4,3,9,0,0,0,7,3,10,0,0,0,0,4,9,0,0,0,0,4,9,0,0,0,5,0,5,0,0,0,5,0,5,8,12,23,177,152,327,9,3,12,193,165,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,14,7,20,0,0,0,14,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,7,7,15,0,0,0,8,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,20,0,0,0,14,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,120,93,214,7472,7310,14786,469,345,815,8061,7749,15816,7,3,12,364,417,780,19,12,31,386,437,822,20,14,31,621,582,1204,23,21,44,664,620,1276,24,26,50,873,922,1799,56,44,97,951,996,1942,48,27,75,2935,2854,5782,202,138,347,3188,3018,6203,20,24,37,1766,1617,3377,130,70,198,1908,1707,3617,6,9,9,913,923,1839,48,51,103,966,979,1941,107,88,193,7109,7012,14121,336,289,625,7553,7388,14940,0,0,0,15,9,24,3,5,3,12,12,25,0,0,0,8,11,18,0,4,4,8,11,24,0,0,0,6,9,16,7,4,12,13,8,22,0,0,0,4,4,10,4,0,6,6,3,14,0,0,0,5,0,3,4,3,10,10,5,16,8,8,13,299,367,669,170,229,397,480,602,1082,0,0,0,12,3,12,6,0,8,13,3,21,0,0,0,0,3,6,0,0,0,0,5,4,0,0,0,0,0,0,0,0
506021309,128,140,272,3976,4025,8002,308,279,585,4419,4442,8864,17,10,28,247,252,496,11,18,29,271,283,548,23,29,57,435,427,860,30,27,64,494,485,976,33,29,62,500,519,1019,41,41,83,577,588,1172,36,36,62,1467,1361,2824,121,109,231,1615,1506,3122,16,20,43,862,849,1711,71,43,116,958,915,1869,8,12,15,475,615,1089,29,32,65,509,662,1173,121,127,246,3796,3911,7709,222,236,462,4139,4275,8416,0,0,0,5,3,9,0,0,0,5,3,8,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,4,10,0,0,0,0,4,10,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,4,10,13,18,67,73,144,7,3,12,82,89,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021310,54,61,115,3445,3484,6931,185,163,349,3689,3710,7394,8,9,10,245,224,462,7,5,17,259,237,493,13,19,24,433,413,844,10,17,32,453,451,905,12,14,24,386,366,751,27,18,47,423,397,826,16,15,29,1144,1171,2321,66,64,129,1225,1252,2478,6,12,19,801,713,1519,51,33,81,857,759,1616,0,3,6,443,588,1031,19,26,42,462,620,1078,48,61,110,3314,3378,6695,125,131,257,3487,3570,7054,0,0,0,3,4,5,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,57,56,120,4,0,4,68,59,131,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,120,137,255,5149,4883,10029,345,267,611,5614,5282,10897,5,6,9,294,267,559,13,18,34,316,291,606,19,23,39,398,378,782,31,21,49,448,420,870,19,21,40,559,564,1123,26,23,52,608,613,1220,26,44,72,2238,2041,4281,155,115,265,2419,2203,4625,34,30,68,1108,998,2103,91,42,133,1228,1076,2302,6,13,24,553,629,1183,32,36,69,594,681,1277,111,124,231,4896,4689,9586,246,220,467,5242,5038,10280,3,4,5,11,6,14,0,0,0,9,6,20,0,0,0,12,0,10,12,0,11,19,5,24,0,0,0,3,0,3,9,0,9,7,0,7,0,0,0,13,3,17,16,0,16,27,3,28,0,0,0,10,0,15,17,0,17,28,0,32,7,6,20,139,107,251,60,40,102,210,160,365,0,0,0,0,4,7,4,4,10,5,10,12,0,0,0,3,0,3,3,0,3,6,0,6,0,0,0,0,0,0,0,0
506031124,246,282,523,9607,9469,19082,546,458,1007,10403,10217,20612,26,24,50,469,461,929,29,7,39,524,485,1014,41,63,109,760,688,1447,23,40,63,832,789,1612,64,58,117,1781,1583,3364,105,70,179,1948,1712,3655,68,89,152,3675,3111,6789,240,166,403,3986,3368,7354,38,45,81,1582,1621,3199,91,82,171,1714,1739,3457,10,10,21,1335,2012,3350,60,98,159,1407,2116,3524,226,264,494,9261,9205,18471,425,408,832,9915,9878,19797,0,0,0,16,12,28,0,0,0,16,12,32,0,0,0,7,5,7,0,0,0,7,5,7,0,0,0,7,5,18,3,0,3,12,5,19,0,0,0,5,0,11,5,0,5,12,0,11,0,0,0,0,0,3,0,0,0,4,0,5,26,18,51,212,209,422,18,14,29,257,240,499,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0
506031125,33,41,76,4789,5006,9794,136,72,208,4957,5119,10078,0,5,4,248,208,451,3,0,3,248,213,462,13,8,20,627,608,1234,8,14,23,648,628,1270,11,10,21,753,731,1478,12,10,22,775,742,1522,8,11,13,1029,1177,2206,43,20,61,1080,1204,2284,6,7,13,1430,1574,3004,50,23,73,1483,1603,3094,0,3,3,703,714,1417,13,13,26,719,723,1444,34,39,70,4635,4903,9535,61,62,127,4729,5002,9731,0,0,0,7,0,6,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,60,115,0,0,0,53,65,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031126,0,0,0,4,0,4,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,149,179,328,9791,9429,19219,605,511,1113,10539,10112,20655,18,18,36,832,771,1605,37,39,74,891,827,1713,40,32,71,1023,989,2011,58,46,110,1119,1069,2183,32,39,70,1351,1271,2619,90,76,161,1467,1381,2852,38,46,85,4182,3853,8033,267,225,496,4488,4125,8613,18,28,45,1688,1661,3346,119,83,203,1829,1772,3599,9,20,24,714,890,1604,33,38,69,756,945,1697,145,176,315,9452,9194,18647,492,460,950,10086,9828,19913,0,0,3,8,6,20,0,0,0,10,6,19,0,0,0,0,7,9,0,0,0,0,7,9,0,0,0,8,0,10,0,0,0,8,0,10,0,0,0,7,0,8,0,0,0,7,0,8,0,0,0,0,3,3,0,0,0,0,3,3,15,10,28,131,131,259,16,11,22,156,152,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031128,118,118,230,6545,6762,13311,248,199,451,6912,7080,13992,13,13,24,409,380,790,8,11,18,433,409,839,24,31,51,749,728,1474,15,20,35,789,779,1560,32,23,58,751,614,1361,31,16,53,812,655,1470,23,25,51,1886,1899,3794,86,60,143,2000,1992,3993,22,15,36,1509,1687,3201,64,38,108,1594,1747,3339,9,10,16,1239,1444,2688,41,49,89,1285,1503,2787,115,114,225,6314,6575,12891,161,157,320,6589,6846,13438,0,0,0,8,16,23,0,0,3,14,16,26,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,0,5,3,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,3,0,3,0,0,0,3,0,3,10,3,10,89,80,168,0,0,0,96,84,183,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031129,33,32,63,6844,7306,14152,160,146,300,7037,7477,14518,0,3,9,310,277,584,6,0,7,322,279,603,9,3,13,1121,1022,2139,11,13,26,1134,1034,2176,5,8,7,974,958,1933,14,12,24,989,974,1969,9,0,10,1399,1604,3006,44,31,70,1450,1634,3087,9,11,16,1782,1868,3647,48,31,79,1841,1910,3746,6,4,11,1261,1577,2835,42,51,88,1298,1632,2936,30,33,58,6627,7102,13728,102,110,215,6755,7248,14001,0,0,0,4,6,12,0,0,0,4,6,12,0,0,0,4,0,8,0,0,0,4,0,6,0,0,0,5,6,3,0,0,0,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,93,109,204,3,0,8,99,112,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
506031130,0,0,0,6,0,9,5,0,5,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,9,5,0,5,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,43,37,78,9287,9531,18824,199,159,357,9533,9731,19262,5,3,9,378,363,742,4,3,6,387,376,761,9,5,23,1783,1605,3392,18,22,43,1814,1638,3454,7,11,19,1368,1277,2641,29,21,50,1397,1313,2714,5,4,8,1983,2275,4257,55,37,92,2041,2315,4359,14,3,17,2369,2497,4866,71,41,110,2450,2544,4992,4,5,8,1415,1513,2928,28,30,54,1446,1545,2986,40,39,79,9028,9330,18359,105,121,227,9170,9488,18659,0,0,0,7,8,17,0,0,0,7,14,20,0,0,0,6,6,11,0,0,0,6,6,11,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,5,0,7,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,86,106,194,0,0,0,88,112,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041132,295,322,620,9603,9003,18610,562,495,1051,10457,9823,20280,44,39,80,682,638,1313,34,40,71,747,707,1463,63,60,122,1218,1090,2312,75,73,148,1360,1223,2580,55,61,115,1273,1078,2350,82,77,162,1411,1216,2628,65,96,166,3180,2961,6143,207,158,359,3450,3213,6669,45,48,95,2056,1973,4029,119,103,220,2219,2129,4347,24,24,48,1188,1262,2454,58,41,100,1267,1334,2601,277,301,577,9304,8771,18079,459,438,901,10041,9518,19553,0,0,0,3,12,15,0,0,3,7,14,23,0,0,0,3,4,8,0,0,0,4,4,5,0,0,0,6,3,10,0,0,0,6,3,10,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,15,33,140,148,283,9,7,14,165,169,337,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041133,410,189,595,11664,11573,23236,357,232,588,12425,11985,24415,4,13,23,715,686,1407,7,16,23,732,711,1446,21,28,47,1648,1739,3393,38,31,73,1710,1800,3510,84,27,114,1713,1492,3211,47,36,80,1849,1558,3400,241,91,333,3546,3468,7010,138,66,204,3924,3621,7545,51,26,81,2806,2824,5628,94,56,146,2947,2911,5862,0,4,4,1229,1351,2581,31,31,63,1263,1386,2648,398,189,588,11349,11359,22712,216,201,413,11966,11748,23713,0,0,0,8,7,11,0,0,0,8,5,13,0,0,0,5,7,9,0,0,0,5,7,9,0,0,0,5,0,3,0,0,0,5,0,3,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,3,0,3,0,0,0,3,0,3,63,10,74,126,127,260,6,3,8,199,141,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041134,385,426,819,9499,9669,19172,594,566,1157,10477,10664,21146,55,55,115,655,636,1291,41,27,72,754,717,1474,95,100,191,1304,1180,2486,74,92,160,1471,1367,2838,62,77,140,1143,1074,2220,58,56,111,1264,1209,2476,75,98,178,2668,2638,5309,176,169,346,2918,2910,5827,63,76,140,2189,2180,4371,159,105,258,2418,2359,4773,24,24,49,1536,1954,3491,87,121,212,1645,2100,3752,350,400,750,9139,9413,18554,473,504,974,9963,10314,20282,0,8,6,28,22,43,5,0,5,28,27,48,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,9,6,15,0,0,0,9,6,15,0,0,3,0,3,0,0,0,0,0,3,7,0,3,3,0,0,0,0,0,0,0,3,8,35,23,63,175,171,344,15,16,30,224,212,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041135,210,192,401,10232,10571,20804,362,303,669,10808,11062,21869,30,25,51,800,759,1557,18,15,35,845,801,1649,60,41,104,1804,1629,3431,47,47,90,1910,1713,3625,45,34,82,1447,1431,2878,32,33,73,1522,1503,3031,50,49,100,2947,3315,6260,132,110,242,3132,3473,6601,24,24,51,2337,2452,4793,109,64,175,2463,2547,5016,5,11,13,897,982,1878,24,36,61,926,1019,1948,197,183,374,9912,10344,20256,252,267,515,10362,10790,21148,0,0,0,11,8,23,0,0,0,13,8,25,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3,0,3,0,0,0,3,0,3,8,3,11,116,133,246,6,8,10,126,143,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041136,209,244,454,6929,6809,13735,445,365,816,7590,7410,15005,28,32,56,468,484,957,19,27,48,513,541,1056,46,48,92,949,878,1827,50,50,101,1052,970,2021,38,25,64,850,827,1674,40,39,83,934,890,1827,56,74,127,2093,2015,4105,151,122,272,2295,2205,4504,30,51,78,1592,1468,3057,131,73,208,1750,1588,3340,19,25,38,975,1138,2114,51,49,97,1045,1211,2253,192,226,420,6678,6634,13309,365,323,686,7241,7182,14420,4,0,6,15,15,33,0,0,0,20,25,40,0,0,0,0,0,6,4,0,4,4,6,6,0,0,0,6,7,7,0,0,0,6,7,7,0,0,0,6,4,10,0,0,0,6,4,10,0,0,0,0,4,4,0,0,0,0,4,4,6,8,11,136,120,254,13,16,24,156,138,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041137,266,293,562,10978,11222,22200,480,418,905,11726,11935,23665,25,29,55,674,631,1304,34,22,62,741,681,1427,69,68,138,1455,1454,2905,69,67,134,1589,1587,3178,52,54,110,1371,1299,2670,53,60,111,1479,1409,2883,67,78,146,2946,2971,5919,150,126,278,3170,3175,6342,43,47,90,2688,2847,5534,119,85,204,2846,2982,5826,13,17,29,1835,2023,3866,57,57,112,1907,2101,4005,256,283,538,10600,10933,21529,369,376,751,11221,11594,22818,0,0,0,19,15,34,0,0,0,20,15,33,0,0,0,7,7,11,0,0,0,7,7,11,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,5,6,11,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,13,8,23,181,183,362,6,9,20,202,206,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051138,273,279,556,9040,9266,18303,488,380,866,9801,9925,19729,24,27,51,700,630,1337,19,16,32,745,669,1413,77,63,137,1313,1306,2620,55,57,113,1448,1422,2872,64,55,119,1034,967,2002,58,41,102,1153,1070,2219,66,70,137,2701,2811,5505,179,121,303,2943,3002,5946,35,49,90,2094,2126,4220,134,85,220,2266,2262,4532,8,16,22,1193,1427,2619,40,52,97,1240,1500,2737,257,272,525,8648,9020,17676,327,308,635,9236,9602,18838,0,0,0,7,7,20,0,0,0,7,7,20,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,8,6,0,6,11,3,17,0,0,0,3,0,7,5,0,3,6,4,13,0,0,0,6,0,9,0,0,0,7,0,10,27,23,50,203,211,409,14,4,19,235,241,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0
506051139,199,213,414,5534,5747,11281,292,211,502,6029,6169,12198,28,23,53,370,308,671,21,6,23,415,333,755,57,42,101,704,705,1405,44,19,60,804,763,1566,37,36,75,687,652,1336,31,18,52,757,706,1461,59,70,123,1542,1573,3110,92,82,169,1688,1717,3407,21,36,50,1395,1474,2866,75,48,125,1489,1557,3045,8,10,13,845,1043,1893,34,40,66,881,1089,1969,191,204,392,5281,5565,10847,178,166,351,5653,5930,11589,0,0,0,6,7,9,0,0,0,6,7,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,100,101,195,0,5,3,107,110,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051140,107,97,205,7084,7381,14462,252,219,469,7442,7693,15136,12,9,20,323,289,612,4,11,11,340,307,644,35,27,61,900,881,1775,22,24,45,962,931,1887,15,11,31,823,695,1518,18,19,39,857,732,1585,16,21,41,1294,1460,2760,62,48,112,1382,1532,2911,19,19,37,2009,2107,4112,95,56,150,2123,2177,4299,6,11,16,1733,1951,3684,46,64,103,1783,2019,3806,103,97,202,6710,7127,13837,120,166,289,6934,7391,14324,0,0,0,14,15,31,3,0,3,21,15,33,0,0,0,5,4,3,0,0,0,5,4,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,3,3,5,0,0,0,0,0,4,0,0,0,0,0,4,9,4,13,129,127,260,4,9,9,141,135,272,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
