SA2_CODE_2021,IS_NS_25_34_PD_GD_GCL_F,IS_NS_25_34_BDL_F,IS_NS_25_34_ADip_DipL_F,IS_NS_25_34_Ct_III_IV_F,IS_NS_25_34_Ct_I_II_F,IS_NS_25_34_CL_nfd_F,IS_NS_25_34_LoE_NS_F,IS_NS_25_34_Tot_F,IS_NS_35_44_PD_GD_GCL_F,IS_NS_35_44_BDL_F,IS_NS_35_44_ADip_DipL_F,IS_NS_35_44_Ct_III_IV_F,IS_NS_35_44_Ct_I_II_F,IS_NS_35_44_CL_nfd_F,IS_NS_35_44_LoE_NS_F,IS_NS_35_44_Tot_F,IS_NS_45_54_PD_GD_GCL_F,IS_NS_45_54_BDL_F,IS_NS_45_54_ADip_DipL_F,IS_NS_45_54_Ct_III_IV_F,IS_NS_45_54_Ct_I_II_F,IS_NS_45_54_CL_nfd_F,IS_NS_45_54_LoE_NS_F,IS_NS_45_54_Tot_F,IS_NS_55_64_PD_GD_GCL_F,IS_NS_55_64_BDL_F,IS_NS_55_64_ADip_DipL_F,IS_NS_55_64_Ct_III_IV_F,IS_NS_55_64_Ct_I_II_F,IS_NS_55_64_CL_nfd_F,IS_NS_55_64_LoE_NS_F,IS_NS_55_64_Tot_F,IS_NS_65ov_PtgdDe_GdDp_GdCt_F,IS_NS_65ov_BDL_F,IS_NS_65ov_ADip_DipL_F,IS_NS_65ov_Ct_III_IV_F,IS_NS_65ov_Ct_I_II_F,IS_NS_65ov_CL_nfd_F,IS_NS_65ov_LoE_NS_F,IS_NS_65ov_Tot_F,IS_NS_Tot_PD_GD_GCL_F,IS_NS_Tot_BDL_F,IS_NS_Tot_ADip_DipL_F,IS_NS_Tot_Ct_III_IV_F,IS_NS_Tot_Ct_I_II_F,IS_NS_tot_CL_nfd_F,IS_NS_Tot_LoE_NS_F,IS_NS_Tot_Tot_F,Tot_15_19_PD_GD_GCL_F,Tot_15_19_BDL_F,Tot_15_19_ADip_DipL_F,Tot_15_19_Ct_III_IV_F,Tot_15_19_Ct_I_II_F,Tot_15_19_CL_nfd_F,Tot_15_19_LoE_NS_F,Tot_15_19_Tot_F,Tot_20_24_PD_GD_GCL_F,Tot_20_24_BDL_F,Tot_20_24_ADip_DipL_F,Tot_20_24_Ct_III_IV_F,Tot_20_24_Ct_I_II_F,Tot_20_24_CL_nfd_F,Tot_20_24_LoE_NS_F,Tot_20_24_Tot_F,Tot_25_34_PD_GD_GCL_F,Tot_25_34_BDL_F,Tot_25_34_ADip_DipL_F,Tot_25_34_Ct_III_IV_F,Tot_25_34_Ct_I_II_F,Tot_25_34_CL_nfd_F,Tot_25_34_LoE_NS_F,Tot_25_34_Tot_F,Tot_35_44_PD_GD_GCL_F,Tot_35_44_BDL_F,Tot_35_44_ADip_DipL_F,Tot_35_44_Ct_III_IV_F,Tot_35_44_Ct_I_II_F,Tot_35_44_CL_nfd_F,Tot_35_44_LoE_NS_F,Tot_35_44_Tot_F,Tot_45_54_PD_GD_GCL_F,Tot_45_54_BDL_F,Tot_45_54_ADip_DipL_F,Tot_45_54_Ct_III_IV_F,Tot_45_54_Ct_I_II_F,Tot_45_54_CL_nfd_F,Tot_45_54_LoE_NS_F,Tot_45_54_Tot_F,Tot_55_64_PD_GD_GCL_F,Tot_55_64_BDL_F,Tot_55_64_ADip_DipL_F,Tot_55_64_Ct_III_IV_F,Tot_55_64_Ct_I_II_F,Tot_55_64_CL_nfd_F,Tot_55_64_LoE_NS_F,Tot_55_64_Tot_F,Tot_65ov_PtgdDe_GdDp_GdCt_F,Tot_65ov_BDL_F,Tot_65ov_ADip_DipL_F,Tot_65ov_Ct_III_IV_F,Tot_65ov_Ct_I_II_F,Tot_65ov_CL_nfd_F,Tot_65ov_LoE_NS_F,Tot_65ov_Tot_F,Tot_Tot_PD_GD_GCL_F,Tot_Tot_BDL_F,Tot_Tot_ADip_DipL_F,Tot_Tot_Ct_III_IV_F,Tot_Tot_Ct_I_II_F,Tot_tot_CL_nfd_F,Tot_Tot_LoE_NS_F,Tot_Tot_Tot_F,Ind_15_19_PD_GD_GCL_P,Ind_15_19_BDL_P,Ind_15_19_ADip_DipL_P,Ind_15_19_Ct_III_IV_P,Ind_15_19_Ct_I_II_P,Ind_15_19_CL_nfd_P,Ind_15_19_LoE_NS_P,Ind_15_19_Tot_P,Ind_20_24_PD_GD_GCL_P,Ind_20_24_BDL_P,Ind_20_24_ADip_DipL_P,Ind_20_24_Ct_III_IV_P,Ind_20_24_Ct_I_II_P,Ind_20_24_CL_nfd_P,Ind_20_24_LoE_NS_P,Ind_20_24_Tot_P,Ind_25_34_PD_GD_GCL_P,Ind_25_34_BDL_P,Ind_25_34_ADip_DipL_P,Ind_25_34_Ct_III_IV_P,Ind_25_34_Ct_I_II_P,Ind_25_34_CL_nfd_P,Ind_25_34_LoE_NS_P,Ind_25_34_Tot_P,Ind_35_44_PD_GD_GCL_P,Ind_35_44_BDL_P,Ind_35_44_ADip_DipL_P,Ind_35_44_Ct_III_IV_P,Ind_35_44_Ct_I_II_P,Ind_35_44_CL_nfd_P,Ind_35_44_LoE_NS_P,Ind_35_44_Tot_P,Ind_45_54_PD_GD_GCL_P,Ind_45_54_BDL_P,Ind_45_54_ADip_DipL_P,Ind_45_54_Ct_III_IV_P,Ind_45_54_Ct_I_II_P,Ind_45_54_CL_nfd_P,Ind_45_54_LoE_NS_P,Ind_45_54_Tot_P,Ind_55_64_PD_GD_GCL_P,Ind_55_64_BDL_P,Ind_55_64_ADip_DipL_P,Ind_55_64_Ct_III_IV_P,Ind_55_64_Ct_I_II_P,Ind_55_64_CL_nfd_P,Ind_55_64_LoE_NS_P,Ind_55_64_Tot_P,Ind_65ov_PtgdDe_GdDp_GdCt_P,Ind_65ov_BDL_P,Ind_65ov_ADip_DipL_P,Ind_65ov_Ct_III_IV_P,Ind_65ov_Ct_I_II_P,Ind_65ov_CL_nfd_P,Ind_65ov_LoE_NS_P,Ind_65ov_Tot_P,Ind_Tot_PD_GD_GCL_P,Ind_Tot_BDL_P,Ind_Tot_ADip_DipL_P,Ind_Tot_Ct_III_IV_P,Ind_Tot_Ct_I_II_P,Ind_tot_CL_nfd_P,Ind_Tot_LoE_NS_P,Ind_Tot_Tot_P,NonI_15_19_PD_GD_GCL_P,NonI_15_19_BDL_P,NonI_15_19_ADip_DipL_P,NonI_15_19_Ct_III_IV_P,NonI_15_19_Ct_I_II_P,NonI_15_19_CL_nfd_P,NonI_15_19_LoE_NS_P,NonI_15_19_Tot_P,NonI_20_24_PD_GD_GCL_P,NonI_20_24_BDL_P,NonI_20_24_ADip_DipL_P,NonI_20_24_Ct_III_IV_P,NonI_20_24_Ct_I_II_P,NonI_20_24_CL_nfd_P,NonI_20_24_LoE_NS_P,NonI_20_24_Tot_P,NonI_25_34_PD_GD_GCL_P,NonI_25_34_BDL_P,NonI_25_34_ADip_DipL_P,NonI_25_34_Ct_III_IV_P,NonI_25_34_Ct_I_II_P,NonI_25_34_CL_nfd_P,NonI_25_34_LoE_NS_P,NonI_25_34_Tot_P
506071145,0,0,0,0,0,0,46,44,0,0,0,0,0,0,38,39,0,0,0,0,0,0,28,28,0,0,0,0,0,0,28,27,0,0,3,0,0,0,107,112,3,5,3,0,0,0,267,276,0,0,6,20,6,0,15,47,24,199,45,77,16,3,22,394,318,665,94,119,7,11,72,1282,275,442,107,82,12,13,65,987,140,262,103,60,10,18,49,645,117,206,108,65,5,31,65,590,93,215,178,53,14,46,352,945,971,1982,638,475,74,113,634,4897,0,0,0,5,0,0,0,5,0,3,0,4,0,0,0,9,0,9,4,4,3,0,4,18,0,3,0,0,0,0,5,11,0,0,4,4,0,0,0,11,0,3,0,0,0,0,0,10,0,3,0,0,0,0,6,11,3,17,7,20,7,0,10,67,0,0,6,34,24,0,10,71,34,318,75,140,31,0,20,626,562,1171,181,307,11,23,66,2314
506071146,0,0,0,0,0,0,23,23,0,0,0,0,0,0,19,20,0,0,0,0,0,0,21,21,0,0,0,0,0,0,28,28,0,0,0,0,0,0,36,40,0,0,0,0,0,0,139,143,0,0,4,15,8,0,14,42,17,112,26,50,11,5,24,245,118,260,45,45,5,3,35,510,151,288,75,53,3,3,38,618,140,266,90,51,5,20,40,618,128,203,109,51,4,24,57,575,84,161,152,40,8,39,246,739,637,1294,504,305,46,93,457,3339,0,0,0,6,6,6,17,29,0,0,0,9,0,0,5,11,0,0,5,4,0,0,5,15,0,3,0,3,0,0,0,11,4,0,8,0,0,0,0,14,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,4,7,11,16,20,12,4,27,96,0,0,10,42,19,0,8,75,33,222,68,90,23,5,22,474,243,508,105,139,8,12,20,1032
506071147,0,0,0,0,0,0,72,74,0,4,0,0,0,0,39,42,0,3,0,0,0,0,36,40,0,4,0,0,0,0,36,41,0,0,0,0,0,0,68,68,0,5,0,6,0,0,306,312,0,0,4,15,14,0,18,52,36,192,43,66,18,4,47,404,298,524,87,100,12,7,95,1125,293,480,119,69,12,7,66,1045,242,434,138,92,10,15,68,991,194,299,180,75,10,30,81,876,164,274,198,76,12,63,223,1008,1227,2209,757,499,85,131,591,5506,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,10,4,9,0,0,3,28,0,0,0,3,0,0,0,14,3,4,0,3,0,0,3,14,0,0,4,0,0,0,3,8,0,0,0,0,0,0,6,9,4,19,12,20,0,0,19,80,0,0,3,52,27,0,11,95,54,340,71,122,22,7,30,648,522,1006,169,249,31,17,47,2039
507011148,0,0,0,0,0,0,34,39,0,0,0,0,0,0,38,37,0,0,0,0,0,0,30,33,0,0,0,0,0,0,21,21,0,0,0,0,0,0,23,23,0,0,3,3,0,0,169,178,0,0,9,58,32,0,10,116,18,128,60,113,27,12,23,390,244,627,199,258,21,22,71,1444,297,682,259,251,28,39,90,1651,169,327,236,211,29,52,64,1083,53,145,131,114,14,31,45,530,18,71,106,48,13,38,144,435,800,1984,1000,1053,157,194,449,5638,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,3,15,4,0,0,24,3,0,4,10,0,0,0,19,0,3,0,8,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,5,9,11,16,40,4,5,3,92,0,0,14,101,69,9,22,208,25,202,101,235,62,24,16,662,365,1040,325,654,37,30,83,2534
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,6,0,0,22,23,0,0,0,0,0,0,26,31,0,0,0,0,0,0,28,28,0,0,0,0,0,0,24,24,0,0,0,0,0,0,52,52,0,0,0,0,0,0,160,166,0,0,9,15,10,3,7,48,4,49,22,36,5,4,13,136,65,171,67,95,7,10,36,443,71,219,102,103,16,11,37,555,63,127,98,123,5,20,50,489,44,79,91,78,9,26,58,383,13,59,70,54,3,23,116,340,263,703,452,507,52,94,320,2388,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,3,0,3,3,5,0,0,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,9,13,15,0,0,0,40,0,0,3,35,13,3,4,74,8,77,38,107,7,0,12,254,80,262,107,295,10,21,25,804
507011153,0,0,0,0,0,0,36,36,0,0,0,0,0,0,25,21,0,0,0,0,0,0,18,17,0,0,0,0,0,0,14,16,0,0,0,0,0,0,33,32,0,0,5,0,0,0,134,141,0,0,0,23,11,0,10,39,4,53,15,43,17,0,10,154,94,257,54,99,14,9,50,579,96,180,75,81,12,3,44,495,64,135,97,82,11,23,34,453,38,82,71,60,4,15,32,299,33,45,48,48,8,22,93,302,332,758,369,439,81,76,273,2320,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,5,0,3,0,5,0,21,0,0,3,4,0,0,0,6,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,13,4,20,0,4,10,51,0,0,7,27,21,0,8,55,13,100,32,97,34,0,3,281,156,402,104,265,20,11,30,981
507011154,0,0,0,0,0,0,51,51,0,0,0,0,0,0,32,38,0,0,0,0,0,0,40,40,0,0,0,0,0,0,34,34,0,0,0,0,0,0,99,101,0,0,0,5,0,0,295,298,0,0,0,13,5,0,16,36,5,71,22,60,17,4,35,209,134,299,88,137,15,13,82,764,134,273,117,110,11,9,68,714,100,177,106,76,9,23,68,557,62,103,88,73,12,35,59,429,39,86,74,57,8,26,168,453,467,1000,494,527,66,108,496,3159,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,6,4,10,3,0,4,21,5,0,0,9,0,0,0,22,0,0,6,3,0,0,0,12,0,3,0,5,0,0,3,12,0,4,3,6,0,0,0,13,4,16,14,32,8,7,11,90,0,0,0,30,12,0,17,60,12,98,39,140,26,10,16,333,189,456,148,384,18,20,54,1272
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,11,14,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,8,8,0,0,0,0,0,0,56,58,0,0,0,6,0,3,0,10,0,21,10,15,4,0,10,56,41,113,14,41,4,6,15,242,47,108,26,16,4,5,17,223,40,71,34,30,3,9,22,198,43,54,69,43,6,15,18,238,22,39,41,17,5,11,32,164,190,401,188,167,25,47,112,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,16,0,0,0,6,0,3,0,15,5,34,11,27,6,3,0,88,60,187,38,85,5,14,9,393
507011159,0,0,0,0,0,0,39,39,0,0,0,0,0,0,39,39,0,0,0,0,0,0,22,27,0,0,0,0,0,0,25,29,0,0,0,0,0,0,40,40,0,0,0,0,3,0,183,193,0,0,3,19,19,0,16,59,7,63,39,75,23,10,27,246,121,295,102,139,13,11,67,746,102,206,76,109,11,11,62,578,69,163,105,97,16,22,52,520,48,86,99,101,16,22,60,428,23,64,72,53,6,26,129,371,363,884,494,590,103,105,402,2947,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,0,6,0,11,0,0,3,29,6,6,0,12,0,0,4,14,0,0,3,8,0,0,0,11,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,4,4,9,10,31,8,0,13,75,0,0,9,33,39,0,3,91,22,107,62,166,46,14,17,422,202,503,190,390,26,13,55,1386
507011160,0,0,0,0,0,0,27,27,0,0,0,0,0,0,18,18,0,0,0,0,0,0,17,16,0,0,0,0,0,0,12,17,0,0,3,0,0,0,25,30,0,0,3,0,0,0,125,132,0,0,4,18,16,6,15,52,4,62,30,85,17,7,28,230,89,261,110,165,18,15,55,697,70,198,115,119,9,13,46,566,63,108,110,110,3,19,39,458,37,79,83,109,5,28,41,382,20,44,68,62,10,31,173,413,280,759,509,669,90,106,382,2799,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,12,0,4,4,15,0,0,0,29,0,0,0,4,0,0,0,9,0,4,4,0,0,0,0,7,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,4,15,16,31,5,3,5,74,0,0,4,40,20,8,6,76,3,97,44,160,29,11,13,356,137,400,162,384,29,13,49,1177
507011161,0,0,0,0,0,0,39,42,0,3,0,0,0,0,34,38,0,0,0,0,0,0,18,20,0,0,0,0,0,0,14,19,0,0,0,0,0,0,17,13,0,0,3,4,0,0,153,164,0,0,6,48,16,9,13,89,19,114,45,122,30,7,29,369,219,521,188,245,22,14,69,1282,281,522,267,244,22,34,83,1456,99,224,159,161,24,40,47,756,44,81,87,82,13,20,39,379,17,54,57,33,6,20,96,283,680,1521,814,938,139,142,382,4608,0,0,0,4,0,0,0,3,0,3,0,4,0,0,0,14,0,4,6,18,5,6,0,33,0,0,8,7,0,0,0,21,0,0,3,3,0,0,3,8,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,0,9,15,45,10,0,6,85,0,0,6,68,34,9,10,126,26,183,78,222,53,8,24,593,331,820,311,635,44,30,66,2233
507011163,0,0,0,0,0,0,20,20,0,0,0,0,0,0,22,22,0,0,0,0,0,0,21,17,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,17,0,0,0,0,0,0,97,104,0,0,0,23,8,0,8,41,6,32,18,53,10,3,9,132,40,172,54,97,13,6,37,429,56,147,87,101,5,10,45,464,27,81,57,90,14,14,36,329,17,53,56,68,8,17,33,252,19,30,25,33,0,7,50,171,171,508,301,467,63,62,236,1813,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,9,0,0,0,15,0,0,3,4,0,0,0,13,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,3,4,8,22,0,3,0,46,0,0,0,32,25,0,4,63,10,49,27,110,11,3,16,229,69,251,99,284,19,11,32,756
507011259,0,0,0,0,0,0,33,38,0,0,0,0,0,0,22,23,0,0,0,0,0,0,17,17,0,0,0,0,0,0,18,18,0,0,0,0,0,0,12,12,0,0,0,6,0,0,125,130,0,0,0,18,13,0,13,56,9,47,30,64,17,9,18,190,86,259,110,182,24,11,55,721,103,232,101,150,13,18,42,656,41,122,106,108,9,26,55,460,14,64,54,65,5,16,36,262,11,28,27,26,11,13,31,153,265,760,432,607,90,90,256,2490,0,0,0,0,3,0,0,9,0,0,0,4,0,0,3,13,3,5,0,9,0,0,3,14,0,0,4,8,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,3,33,5,0,7,63,0,0,9,37,24,3,9,83,3,68,42,150,27,11,16,319,118,414,187,452,40,12,37,1259
507011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,16,0,0,0,4,4,0,0,12,5,6,7,16,4,0,5,37,11,45,16,23,7,0,0,100,22,51,20,17,3,0,4,122,24,37,27,21,4,3,4,134,9,30,30,23,3,7,12,117,17,22,25,21,7,15,16,112,88,196,124,120,19,22,48,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,5,6,3,0,0,16,5,21,9,26,7,0,5,74,28,73,23,56,10,3,0,204
507021164,0,0,0,0,0,0,17,17,0,0,0,0,0,0,24,25,0,0,0,0,0,0,12,12,0,0,0,0,0,0,15,15,0,0,0,0,0,0,50,52,0,0,5,0,0,0,126,130,0,0,0,13,10,0,9,30,3,54,9,12,6,4,11,96,68,169,24,36,0,0,29,324,114,227,44,36,5,4,31,470,141,227,73,40,5,21,27,537,122,163,82,42,4,24,41,467,94,163,86,24,8,29,155,558,537,1007,323,203,34,78,298,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,0,3,23,0,0,4,20,15,6,0,39,15,97,9,34,16,3,4,178,110,291,53,95,3,3,12,566
507021165,0,0,0,0,0,0,97,96,0,0,0,0,0,0,57,59,0,0,0,0,0,0,69,69,0,0,0,0,0,0,41,46,0,8,0,0,0,0,66,76,3,5,6,0,0,0,379,394,0,0,4,15,16,3,19,58,3,154,28,61,9,10,57,322,247,585,111,127,13,15,125,1222,283,439,93,88,9,15,86,1002,271,364,133,88,17,20,93,981,259,299,155,80,14,32,81,917,218,348,186,55,9,38,230,1074,1280,2193,702,506,81,130,689,5587,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,12,3,4,0,8,0,0,4,20,0,7,0,8,0,0,0,14,0,0,4,7,0,0,7,24,3,0,0,3,0,0,5,16,4,0,0,0,0,0,0,4,9,14,15,33,4,6,10,84,0,0,6,24,26,5,11,76,6,244,54,107,24,13,26,471,411,1000,204,315,27,30,71,2052
507021166,0,0,0,0,0,0,47,49,0,0,0,0,0,0,45,45,0,0,0,0,0,0,37,37,0,0,5,0,0,0,30,34,0,0,0,0,0,0,58,57,0,0,3,0,0,0,251,259,0,0,3,23,12,3,20,61,3,83,25,50,12,4,29,208,160,411,91,107,11,11,72,850,256,413,116,97,12,23,75,988,212,332,129,97,6,16,62,857,195,253,153,89,12,34,69,802,142,225,147,76,8,46,226,864,964,1716,662,528,80,129,546,4630,0,0,0,3,4,0,0,4,0,4,0,3,0,0,4,12,4,4,4,15,0,4,3,32,0,9,5,4,0,5,5,21,0,4,6,0,0,0,5,10,3,0,3,0,0,0,4,20,0,0,0,0,0,0,9,9,15,22,17,36,4,7,15,114,0,0,3,44,28,0,8,81,11,136,51,108,30,3,16,356,248,684,158,289,14,20,40,1449
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,0,0,0,49,51,0,0,0,0,0,0,52,56,0,0,0,0,0,0,31,30,0,0,0,0,0,0,18,18,0,0,0,0,0,0,6,6,0,0,0,0,0,0,195,201,0,0,3,43,22,3,30,107,13,84,54,155,37,8,37,387,179,429,188,354,47,23,104,1333,217,480,241,256,28,36,109,1357,88,218,140,154,18,49,71,727,30,60,78,92,14,25,48,344,9,50,49,31,0,23,42,209,536,1327,750,1089,166,162,434,4458,0,0,0,6,0,0,0,7,0,0,3,11,4,0,0,17,0,3,0,34,3,0,6,54,0,8,4,19,4,0,0,27,0,4,4,8,4,0,0,14,3,0,5,4,0,0,0,8,0,4,0,3,0,0,0,4,3,20,13,83,12,0,6,141,0,0,5,77,50,5,20,163,12,132,83,291,69,14,35,645,243,668,348,797,69,35,91,2257
507031170,0,0,0,0,0,0,28,27,0,0,0,0,0,0,28,28,0,0,0,0,0,0,28,30,0,0,0,0,0,0,20,20,0,0,0,0,0,0,28,30,0,0,0,0,0,0,148,157,0,0,0,13,6,5,20,41,4,9,16,51,18,6,8,106,24,56,53,123,24,11,41,333,37,79,62,110,11,8,46,350,25,48,55,87,9,18,47,296,15,40,33,71,11,15,40,232,6,36,35,35,7,18,102,235,116,269,254,498,80,73,306,1600,0,0,0,4,0,0,0,5,0,0,4,9,6,0,5,19,0,4,3,11,3,0,0,30,0,0,0,10,3,0,0,23,0,0,0,5,0,0,0,14,0,0,4,9,0,0,0,9,0,0,0,0,0,0,4,8,0,7,15,47,15,5,16,99,0,0,0,34,19,3,5,66,4,9,21,96,28,11,10,178,33,81,81,269,36,12,23,537
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,5,4,4,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,5,0,5,0,0,0,4
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
