SAL_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
SAL51605,0,0,0,5,3,7,0,0,3,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,3,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51606,0,0,0,37,25,59,3,5,9,37,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,7,5,11,0,0,0,9,4,10,5,0,0,8,4,20,0,0,0,5,9,4,0,0,0,5,9,4,0,0,0,8,10,17,0,0,4,8,10,19,0,0,0,6,7,12,0,4,5,8,5,18,0,0,0,25,24,51,3,5,9,30,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51607,0,0,0,7,9,18,0,0,0,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,8,0,0,0,4,5,8,0,0,0,7,9,18,0,0,0,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51608,0,0,0,4,10,14,0,0,0,4,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,5,0,4,0,0,0,5,3,7,0,0,0,4,10,14,0,0,0,4,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51609,0,4,6,20,13,38,0,0,0,21,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,7,4,7,0,0,0,5,4,14,0,0,0,5,7,10,0,0,0,5,4,11,0,0,0,3,6,4,0,0,0,3,6,4,0,4,5,16,19,34,0,0,0,23,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51610,91,112,205,2303,2645,4946,155,141,297,2551,2896,5447,6,7,21,155,133,289,8,4,8,171,147,320,24,25,47,327,296,625,20,20,39,377,339,715,22,25,45,279,285,565,9,14,27,314,323,638,23,28,49,693,800,1492,54,45,97,766,866,1633,9,31,41,524,588,1112,46,30,76,583,651,1234,3,0,3,322,544,863,18,26,43,339,570,907,86,110,193,2183,2546,4733,108,124,233,2378,2778,5159,0,0,0,11,6,18,0,0,0,11,6,18,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,6,8,0,0,0,5,6,8,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,15,49,48,95,0,5,9,63,57,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51611,49,45,88,13,13,29,3,5,8,64,66,127,10,6,15,0,0,0,0,0,0,10,6,16,9,3,13,0,0,0,0,0,3,9,3,18,8,10,16,0,4,8,0,0,0,11,12,21,14,17,24,4,7,12,0,4,4,12,27,42,9,10,16,4,3,8,0,0,3,13,12,24,0,0,0,3,0,9,0,0,0,3,0,5,47,39,85,13,13,29,3,6,9,60,60,117,0,5,3,0,0,0,0,0,0,0,4,9,0,0,0,6,8,19,5,5,7,11,6,18,0,0,0,13,6,21,3,0,10,16,13,24,0,0,0,6,6,10,0,0,0,7,6,12,0,0,0,10,9,15,0,0,0,10,9,15,3,0,4,24,18,44,0,0,0,24,22,51,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL51612,43,37,78,9287,9531,18824,199,159,357,9533,9731,19262,5,3,9,378,363,742,4,3,6,387,376,761,9,5,23,1783,1605,3392,18,22,43,1814,1638,3454,7,11,19,1368,1277,2641,29,21,50,1397,1313,2714,5,4,8,1983,2275,4257,55,37,92,2041,2315,4359,14,3,17,2369,2497,4866,71,41,110,2450,2544,4992,4,5,8,1415,1513,2928,28,30,54,1446,1545,2986,40,39,79,9028,9330,18359,105,121,227,9170,9488,18659,0,0,0,7,8,17,0,0,0,7,14,20,0,0,0,6,6,11,0,0,0,6,6,11,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,5,0,7,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,86,106,194,0,0,0,88,112,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51613,0,0,0,68,72,134,18,11,22,79,84,164,0,0,0,4,9,5,0,0,0,3,9,7,0,0,0,12,14,17,3,0,3,8,14,19,0,0,0,9,6,14,0,3,3,9,3,14,0,0,0,13,13,25,6,0,9,16,18,32,0,0,0,26,23,44,3,0,6,30,26,53,0,0,0,15,15,30,0,0,3,18,23,35,0,0,0,58,67,124,10,8,24,71,72,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,19,0,0,0,8,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51614,6,11,18,451,426,871,53,56,110,511,488,996,0,0,0,26,34,57,0,5,5,26,38,65,5,5,5,66,58,124,11,8,21,80,73,148,3,0,3,40,27,63,5,0,3,43,29,71,0,3,5,117,104,221,17,15,27,134,119,251,0,5,5,122,126,244,6,11,19,129,139,268,0,0,0,87,76,162,13,20,33,101,98,196,6,11,18,418,401,819,45,50,101,469,464,934,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,37,3,4,3,19,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51615,7,3,11,55,50,106,4,0,5,67,60,124,0,0,0,0,7,3,0,0,0,0,6,6,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,7,13,21,0,0,0,7,13,21,0,0,0,11,4,20,0,0,0,11,4,17,4,3,11,19,17,36,0,0,3,29,22,48,0,0,0,18,11,27,0,0,0,14,12,30,6,3,11,46,46,94,0,0,0,54,52,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51616,0,4,11,304,301,607,13,9,20,323,317,635,0,0,0,10,10,21,0,0,0,10,10,21,0,0,5,53,49,108,4,0,4,52,56,109,0,0,0,35,27,67,0,3,3,35,30,68,0,0,0,54,68,127,0,3,9,62,73,132,0,0,0,91,97,191,0,0,3,97,97,199,0,0,0,62,40,103,0,0,0,64,47,109,0,4,11,278,280,563,7,5,16,291,293,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51617,61,81,141,3109,3111,6223,136,108,239,3303,3298,6608,7,9,12,184,165,350,9,9,14,199,175,380,10,22,33,296,282,570,9,7,19,316,303,626,13,18,35,480,431,910,13,12,25,504,465,972,9,19,30,1065,963,2027,54,39,90,1134,1016,2150,10,20,28,614,670,1289,26,22,47,650,709,1362,0,3,4,475,601,1074,20,21,45,500,628,1127,56,79,133,3006,3040,6046,101,90,193,3161,3207,6369,0,0,0,4,3,12,0,0,0,4,3,12,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,4,3,5,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,41,48,90,0,0,7,51,55,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
SAL51618,63,73,137,158,63,221,116,36,159,339,182,521,7,9,15,0,3,0,0,0,3,6,12,18,17,12,30,4,4,14,8,5,17,32,31,66,16,11,24,21,4,23,19,5,19,54,18,70,15,21,35,66,31,96,55,19,72,137,59,198,6,14,25,42,15,61,24,7,37,82,42,118,8,7,19,15,7,23,8,4,12,27,17,50,57,69,126,145,57,201,118,37,153,319,166,485,0,0,6,0,0,4,0,0,4,3,4,6,0,0,0,12,0,12,4,0,4,14,0,14,0,0,0,0,0,5,4,0,5,5,3,7,0,0,0,6,0,6,6,0,6,13,0,13,0,0,0,3,0,3,3,0,3,6,0,9,9,12,22,319,88,405,250,48,301,575,152,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,3,0,0,0,0,0,0,0,0
SAL51619,0,0,0,87,79,168,9,8,21,98,91,193,0,0,0,3,0,7,0,0,0,3,0,7,0,0,0,14,12,25,0,0,3,17,7,25,0,0,0,6,4,17,0,0,0,14,4,18,0,0,0,21,19,36,0,0,0,21,19,39,0,0,0,23,32,53,3,0,4,29,34,66,0,0,0,19,12,38,0,6,4,24,19,42,0,0,0,75,75,149,14,9,16,85,83,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,22,3,3,3,17,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51620,3,3,3,53,43,100,9,8,23,70,56,124,0,0,0,5,0,5,3,0,0,3,0,5,0,0,0,8,4,10,4,0,4,12,5,10,0,0,0,9,5,15,0,0,4,11,6,14,0,0,0,7,10,17,0,5,4,6,10,20,3,0,3,21,22,39,0,0,4,24,23,50,0,0,0,10,5,17,0,3,4,12,11,20,0,3,4,54,39,92,10,10,20,64,50,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51621,0,0,0,9,14,24,0,6,4,12,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,16,0,6,0,11,9,20,0,0,0,5,9,12,0,0,0,5,7,15,0,0,0,7,11,16,0,6,4,9,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51622,0,3,3,90,73,165,3,8,11,91,87,176,0,0,0,0,6,7,0,0,0,0,6,7,0,0,0,16,14,29,0,0,0,18,17,35,0,0,0,10,4,12,0,0,3,8,4,15,0,0,0,11,18,28,0,0,0,14,15,30,0,0,0,30,31,57,0,4,4,30,33,63,0,0,0,21,12,29,4,0,6,24,12,33,0,3,3,87,74,151,3,3,12,88,78,161,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51623,5,8,13,2923,2977,5901,65,36,109,2991,3027,6020,0,0,0,117,112,227,0,4,5,121,116,235,3,0,6,382,361,747,5,0,5,392,359,753,0,0,6,428,368,791,0,3,3,427,373,801,0,6,6,587,589,1179,13,11,25,604,600,1205,0,0,0,737,906,1645,26,17,37,762,923,1688,0,0,0,671,643,1307,12,16,25,684,655,1340,4,8,9,2826,2906,5733,31,28,57,2862,2942,5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,60,0,0,0,35,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51624,6,0,3,220,213,437,20,19,43,251,237,484,4,0,4,23,10,34,0,0,5,26,12,38,0,0,0,33,38,67,6,0,3,32,34,76,0,0,0,11,8,23,3,4,9,13,16,25,0,0,0,72,76,147,5,4,14,80,85,161,0,0,4,60,55,112,7,5,12,65,56,121,0,0,0,25,27,52,6,4,6,27,31,64,0,0,8,202,195,398,17,16,29,216,214,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,21,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51625,113,129,244,1220,1269,2489,131,119,246,1464,1515,2979,19,18,38,61,64,127,0,11,18,86,93,184,19,16,37,148,135,288,15,12,28,186,173,357,25,28,61,148,128,277,12,16,27,186,179,366,19,28,48,303,334,635,39,39,77,362,396,763,23,23,42,314,340,658,40,26,65,378,386,765,4,8,12,242,261,503,19,15,32,263,289,554,108,118,233,1156,1213,2374,106,103,208,1372,1438,2809,0,0,0,6,9,8,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,26,28,61,5,4,6,40,44,83,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51627,0,0,0,12,8,16,0,0,0,12,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,16,0,0,0,12,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51628,0,0,0,8,9,21,0,0,0,8,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,5,0,3,0,0,0,4,4,13,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,18,0,0,0,12,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51629,0,7,4,116,116,234,7,5,14,127,127,255,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,10,5,23,0,0,0,10,8,21,0,0,3,30,27,57,4,0,7,34,29,65,0,0,0,15,28,45,0,0,3,18,27,48,0,0,0,34,37,73,0,5,5,34,36,77,0,0,0,21,16,34,0,0,0,21,21,35,0,7,4,107,106,216,8,5,8,113,117,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,5,6,3,0,0,0,3,3,5,0,0,0,3,3,5,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,5,6,10,0,0,0,5,5,11,0,0,0,60,25,91,12,6,19,70,35,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51630,0,0,0,18,21,36,0,0,3,18,22,32,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,5,8,0,0,0,5,5,8,0,0,0,7,4,14,0,0,3,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,0,0,3,17,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
