SAL_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
SAL51016,4,28,21,53,6,4,11,129,103,232,4,7,10,142,115,257,3,6,6,25,22,44,6,0,7,28,26,54,0,0,0,22,31,46,0,0,6,21,32,48,0,4,4,13,24,43,0,0,0,13,30,46,0,0,0,12,17,31,0,0,0,12,17,36,0,0,3,21,14,32,0,0,6,22,17,43,4,7,8,88,106,200,3,9,10,93,121,218,4,0,4,12,13,27,0,0,0,15,13,27,0,0,0,18,16,30,0,0,5,22,16,34,0,0,0,13,15,31,0,0,0,15,15,33,0,0,0,7,16,24,4,0,3,12,13,28,3,0,3,18,16,27,3,0,3,19,16,34,4,0,4,70,67,143,6,6,12,86,68,157,0,0,3,66,59,127,3,0,5,71,61,133,0,0,3,97,105,205,10,3,16,105,115,224,4,4,4,97,106,201,10,7,12,103,117,220,0,0,5,93
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,5,14,0,0,5,15,6,17,0,0,0,9,0,13,7,0,7,17,0,18,0,0,0,10,0,14,7,0,14,20,0,19,0,0,0,13
SAL51021,6,46,61,104,4,7,9,235,251,486,3,6,8,240,264,502,0,0,0,50,61,111,0,0,0,50,64,114,4,0,4,36,57,90,0,0,0,34,55,90,0,0,0,46,75,121,0,0,0,47,77,124,0,3,3,50,56,110,0,5,5,50,65,113,0,0,0,51,100,147,0,4,7,48,100,147,4,6,10,222,348,574,3,8,11,230,360,593,4,4,5,79,81,159,4,0,4,85,83,170,4,0,4,57,92,157,7,0,5,65,95,165,0,0,0,61,78,146,0,0,0,61,79,148,0,0,0,71,86,160,4,0,3,77,94,165,0,0,0,98,108,203,0,0,3,104,107,211,6,4,14,373,452,827,9,4,19,391,467,851,4,3,10,470,500,972,24,21,47,499,531,1027,6,4,3,469,503,976,36,21,52,503,528,1035,6,7,5,440,401,846,20,16,37,466,427,893,4,5,0,363
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51024,5,0,3,5,5,0,4,4,5,5,13,9,20,14,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,5,0,3,4,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,4,3,8,4,4,9,4,0,5,0,0,4,3,11,12,13,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,5,0,4,0,0,0,0,4,5,4,3,10,5,5,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,9,5,3,9,16,10,20,5,0,5,6,4,11,6,11,16,15,7,24,4,0,4,3,5,11,12,4,18,13,15,31,0,7,3,5,11,15,11,11,25,14,30,47,0,4,4,0
SAL51025,0,0,0,7,0,0,5,17,18,38,0,0,0,23,24,42,0,0,0,4,6,5,0,0,0,5,6,8,0,0,0,4,4,10,0,0,0,4,4,10,0,0,0,4,8,10,0,0,0,4,8,10,0,0,0,3,5,7,0,0,0,3,5,11,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,16,23,37,0,0,0,17,26,36,0,0,0,7,4,9,0,0,0,7,4,9,0,0,0,6,0,4,0,0,0,6,3,9,0,0,0,5,4,9,0,0,0,3,5,11,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,5,6,0,0,0,0,5,6,0,0,3,11,19,33,0,0,0,16,21,35,0,0,0,16,35,48,0,0,6,20,36,58,0,0,0,39,26,66,3,0,5,43,28,73,0,3,3,32,30,59,0,0,4,31,31,64,0,0,0,16
SAL51026,0,11,12,24,0,4,8,80,66,143,0,0,4,87,71,157,0,0,0,8,17,24,0,0,0,8,17,24,0,0,0,18,23,38,0,0,0,20,22,44,0,0,0,18,19,37,0,0,0,17,19,39,0,0,0,21,16,42,0,0,3,23,19,42,0,0,0,22,20,40,0,0,0,25,19,42,5,0,5,95,89,181,4,3,8,99,87,190,4,0,4,16,11,30,0,0,0,19,16,34,0,0,0,12,13,20,0,0,0,12,13,20,0,0,0,10,19,27,0,0,0,10,21,33,4,0,4,12,18,29,0,0,0,18,20,39,0,0,0,16,14,30,0,0,0,16,14,30,5,0,9,70,76,138,0,0,0,70,77,151,0,4,4,78,63,141,3,9,9,78,76,153,4,3,3,73,77,150,6,9,11,81,90,168,6,0,10,90,91,175,8,3,10,101,89,195,0,0,0,85
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,0,43,43,84,0,3,3,234,212,448,5,0,5,239,219,458,0,0,0,43,50,91,3,0,3,46,50,95,0,0,0,31,41,72,0,0,0,37,39,78,0,0,0,45,39,84,0,0,0,46,39,80,4,0,4,45,31,77,0,6,8,47,35,82,0,0,0,33,32,66,0,0,0,32,32,67,8,0,5,200,201,398,0,6,9,209,201,414,0,0,0,24,60,86,0,4,4,28,62,91,0,0,0,25,49,85,0,5,4,31,59,85,4,0,4,39,44,84,0,0,0,42,43,91,0,0,0,41,45,86,0,5,3,40,48,90,0,0,0,45,34,84,5,0,5,53,34,85,3,0,3,182,235,423,5,10,16,193,250,438,0,0,0,175,174,347,4,6,13,175,177,356,0,0,4,166,190,354,4,3,8,170,191,366,3,0,4,232,262,491,8,4,12,239,273,506,7,0,12,257
SAL51031,0,9,14,30,0,9,9,46,46,94,0,0,0,46,54,101,0,0,0,6,13,23,0,0,0,9,13,26,0,0,0,12,14,24,0,0,0,12,14,24,0,0,0,9,14,16,0,0,0,7,14,17,0,0,0,4,10,15,0,0,0,4,10,15,0,0,0,14,7,19,0,0,0,14,9,19,0,0,0,44,52,97,0,0,0,48,56,105,0,4,4,0,13,20,0,0,0,0,17,17,0,0,0,4,8,17,6,0,6,11,8,19,0,0,0,9,8,15,0,0,0,9,8,19,0,0,0,9,7,20,0,0,0,14,10,21,0,4,4,8,8,15,0,0,0,9,10,16,4,3,9,43,46,85,6,0,0,45,51,94,0,0,0,41,50,89,5,5,8,47,50,96,5,0,6,61,52,108,0,0,3,64,53,122,0,0,0,59,54,111,4,0,4,60,54,112,0,0,0,38
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,7,11,6,15,0,0,0,4,3,11,0,0,7,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,5,3,0,4,0,0,9,5,0,0,6,6,14,0,0,0,5,0,15,7,4,11,16,7,23,0,0,0,8,3,11,0,9,5,7,13,24,8,4,7,23,6,35,11,9,22,40,23,59,7,3,8,58,18,75,26,7,36,90,27,121,5,0,5,68,17,82,36,8,46,111,25,129,8,0,8,55,14,68,29,4,33,88,23,113,3,0,3,42
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51035,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
SAL51036,0,30,16,47,14,15,32,121,90,213,9,7,14,138,116,259,4,0,6,19,24,47,0,3,6,24,28,53,7,3,12,13,26,38,5,0,3,22,31,50,0,5,7,21,13,30,0,0,5,17,20,36,4,0,4,20,13,28,3,3,9,24,21,41,0,0,0,19,22,34,0,0,0,19,20,34,12,12,25,84,94,179,5,8,15,104,117,219,0,0,4,8,9,25,0,0,3,12,12,30,0,3,0,19,17,33,4,5,3,22,19,41,3,3,3,15,12,25,0,0,0,17,14,33,0,0,0,14,18,24,0,0,0,14,17,29,0,0,0,22,19,36,0,0,0,22,22,44,9,5,11,82,78,150,4,7,13,85,88,180,6,4,8,88,82,176,10,4,13,101,97,197,6,5,16,77,90,166,5,5,12,88,102,194,0,4,8,86,85,175,10,0,13,97,96,197,5,5,3,74
SAL51037,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,3,4,9,3,0,3,5,4,12,0,0,0,6,0,0,0,0,0,0,4,9,0,0,0,0
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,0,9,10,0,0,0,24,25,50,0,3,7,24,30,56,0,0,0,5,10,12,0,0,0,5,10,12,0,0,0,5,4,4,0,0,0,3,4,8,0,0,0,8,4,11,0,0,0,8,4,11,0,0,0,7,5,8,0,0,0,7,5,8,0,3,3,8,7,12,0,0,0,8,10,13,0,3,3,21,20,46,0,0,3,22,26,50,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,13,4,18,0,0,0,14,4,15,0,0,0,7,5,7,0,0,0,7,5,7,0,0,0,0,6,4,0,0,0,0,6,4,0,0,0,6,3,8,0,0,0,6,3,8,0,0,0,30,17,48,0,0,0,31,17,50,0,0,0,24,17,39,0,5,5,18,27,45,0,0,0,18,29,41,0,4,3,22,28,43,0,0,0,20,27,51,0,3,5,23,30,50,0,0,0,28
SAL51041,0,0,0,0,0,0,0,6,3,6,0,0,0,6,4,9,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,4,6,10,0,0,0,0,0,5,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,3,0,5,0,0,0,3,4,0,0,0,0,5,6,10,0,3,0,8,8,14,0,0,0,4,9,15,0,0,0,8,9,11,0,0,0,13,14,19,0,0,0,13,16,24,0,0,0,12,10,18,0,0,0,12,10,18,0,0,0,3
SAL51042,0,3,5,7,20,19,38,0,0,0,0,0,0,25,16,38,7,4,20,0,0,0,0,0,0,7,11,21,3,7,8,0,0,0,0,0,0,8,7,11,5,4,14,0,0,0,0,0,0,8,4,12,3,0,3,0,0,0,0,0,0,3,0,6,3,0,5,0,0,0,0,0,0,3,0,5,28,18,44,0,0,0,0,4,5,30,23,57,4,3,10,0,0,0,3,0,3,4,3,9,0,4,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,6,7,12,19,4,0,4,0,0,0,13,12,27,7,6,14,3,0,3,0,0,0,11,6,18,10,27,34,0,0,6,0,0,0,14,24,39,15,16,29,0,0,4,3,3,7,18,18,39,8,6,12,3
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
