SAL_CODE_2021,No_bed_ne_sp_Hw_ATSIP,No_bed_ne_sp_Oth_h,No_bed_ne_sp_Tot,One_m_bn_One_ebn_Hw_ATSIP,One_m_bn_One_ebn_Oth_h,One_m_bn_One_ebn_Tot,One_m_bn_Two_ebn_Hw_ATSIP,One_m_bn_Two_ebn_Oth_h,One_m_bn_Two_ebn_Tot,One_m_bn_Thr_ebn_Hw_ATSIP,One_m_bn_Thr_ebn_Oth_h,One_m_bn_Thr_ebn_Tot,One_m_bn_Fou_m_ebn_Hw_ATSIP,One_m_bn_Fou_m_ebn_Oth_h,One_m_bn_Fou_m_ebn_Tot,One_m_bn_Tot_Hw_ATSIP,One_m_bn_Tot_Oth_h,One_m_bn_Tot_Tot,One_m_bs_One_bs_Hw_ATSIP,One_m_bs_One_bs_Oth_h,One_m_bs_One_bs_Tot,One_m_bs_Two_bs_Hw_ATSIP,One_m_bs_Two_bs_Oth_h,One_m_bs_Two_bs_Tot,One_m_bs_Thr_bs_Hw_ATSIP,One_m_bs_Thr_bs_Oth_h,One_m_bs_Thr_bs_Tot,One_m_bs_Fou_m_bs_Hw_ATSIP,One_m_bs_Fou_m_bs_Oth_h,One_m_bs_Fou_m_bs_Tot,One_m_bs_Tot_Hw_ATSIP,One_m_bs_Tot_Oth_h,One_m_bs_Tot_Tot,Tot_Hw_ATSIP,Tot_Oth_h,Tot_Tot
SAL51168,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,16,19,0,5,4,0,3,3,0,52,54,4,52,57
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,28,28,0,12,12,0,4,4,0,58,57,0,64,62
SAL51171,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,39,35,0,10,11,0,6,6,0,69,69,6,92,93
SAL51172,0,53,58,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,57,60,0,45,45,0,27,27,0,0,0,0,129,132,3,201,207
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,3,65,64,0,4,4,0,11,11,0,0,0,0,0,0,0,15,15,8,157,163,3,258,255,0,247,244,5,56,55,16,718,717,15,830,848
SAL51175,0,40,41,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,113,112,0,139,139,3,47,49,0,11,11,3,310,311,9,366,377
SAL51176,3,145,152,0,16,12,0,3,3,0,0,0,0,0,0,0,19,15,11,571,577,11,864,871,5,770,774,0,155,157,27,2360,2379,27,2677,2703
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,9,11
SAL51178,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,8,8,0,12,12
SAL51179,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,0,32,32,4,23,20,0,8,8,7,79,79,5,100,105
SAL51180,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,15,10,0,5,5,0,5,5,0,45,39,6,40,44
SAL51181,9,23,33,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,16,77,93,11,63,71,12,22,36,0,0,0,39,162,200,57,202,253
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,6,4
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51184,23,118,141,4,16,18,0,5,3,0,0,0,0,0,0,4,21,21,15,215,234,15,314,333,3,60,61,0,0,0,33,589,628,62,773,835
SAL51185,9,100,113,3,9,6,0,6,6,0,0,0,0,0,0,3,15,12,0,36,40,0,62,60,0,48,49,0,11,11,0,157,160,17,289,303
SAL51186,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,0,11,11
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,4,4,0,13,13,0,13,13
SAL51188,4,4,9,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,7,3,6,0,0,6,0,0,0,0,0,0,7,3,12,18,12,28
SAL51189,22,206,229,8,28,39,6,11,13,0,0,0,0,0,0,14,39,52,29,494,527,22,567,591,5,233,235,0,13,13,56,1307,1366,101,1648,1753
SAL51190,17,560,580,0,60,61,0,6,6,0,0,0,0,0,0,0,66,67,12,898,907,5,450,457,0,41,41,0,4,4,17,1393,1409,34,2095,2121
SAL51191,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,22,22,0,17,17,0,0,0,0,56,56,0,66,66
SAL51192,6,248,251,0,21,21,0,0,3,0,0,0,0,0,0,0,21,24,19,802,822,23,1332,1353,6,577,578,0,49,45,48,2760,2798,54,3158,3215
SAL51193,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,26,26,0,7,7,0,0,0,0,46,42,4,56,57
SAL51194,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,11,11,0,0,0,0,18,18,0,28,28
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,7,7,0,7,7
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,0,0,0,12,12,0,23,23
SAL51197,15,446,460,0,24,28,4,0,0,0,0,0,0,0,0,4,24,28,18,1322,1349,14,1072,1087,0,217,218,0,16,19,32,2627,2673,58,3237,3296
SAL51198,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,6,6,0,0,0,0,0,0,0,31,36,4,42,51
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,6,6
SAL51200,8,0,8,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,6,4,7,3,8,8,0,0,0,0,0,0,9,12,15,33,10,37
SAL51201,7,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,97,110,18,137,157,0,8,11,0,0,0,33,242,278,44,289,335
SAL51202,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,19,19,0,15,15,0,4,4,0,51,55,0,59,54
SAL51203,0,12,12,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,0,62,69,0,5,8,0,0,0,0,0,0,0,0,0,0,5,8,8,202,205,5,274,275,0,168,168,0,28,27,13,672,675,14,788,811
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,10,10,0,6,6,0,0,0,0,23,23,0,20,20
SAL51208,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,0,57,59,0,51,52,0,10,10,0,163,163,3,180,182
SAL51209,7,222,224,0,25,24,0,9,9,0,0,0,0,0,0,0,34,33,10,557,570,14,892,905,0,445,449,0,49,49,24,1943,1973,38,2297,2332
SAL51210,35,252,290,10,47,60,9,11,16,0,3,3,0,0,0,19,61,79,40,539,579,30,869,898,18,349,362,0,25,26,88,1782,1865,154,2208,2356
SAL51211,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,10,10,0,21,22
SAL51212,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51213,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,10,0,6,6,0,4,4,0,26,26,0,26,26
SAL51214,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,10,0,7,7,0,0,0,0,19,21,0,21,24
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,3,10
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,17,17,0,6,6,0,0,0,0,27,27,0,33,33
SAL51218,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,0,0,3,3,4,3,13,12,10,29
SAL51219,0,104,110,0,13,13,0,0,0,0,0,0,0,0,0,0,13,13,9,399,409,11,638,647,3,266,267,0,12,13,23,1315,1336,27,1500,1527
SAL51220,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,9,9
SAL51222,20,148,167,0,18,16,0,0,3,0,0,0,0,0,0,0,18,19,29,202,227,31,172,201,3,49,47,0,6,6,63,429,481,96,621,715
SAL51223,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,3,118,122,0,124,127,0,3,3,3,301,306,4,334,337
SAL51224,0,36,31,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,5,108,108,4,108,110,0,39,39,0,11,11,9,266,268,3,320,326
SAL51225,0,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,167,167,0,103,105,0,46,46,0,442,444,5,522,523
SAL51226,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,0,76,75,0,49,49,0,13,14,0,169,173,4,190,188
SAL51227,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,24,6,26,29,0,9,9,0,3,3,9,58,65,9,76,88
SAL51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,9,9,0,0,0,0,19,19,0,17,17
SAL51229,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,13,13
SAL51230,38,2622,2658,3,227,232,0,25,25,0,3,3,0,0,0,3,255,260,26,2226,2252,4,522,531,0,66,64,0,17,17,30,2831,2864,73,5925,5999
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51232,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,19,24,0,10,12,0,0,0,0,39,46,3,50,52
SAL51233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,7,7
SAL51234,8,368,382,0,56,53,0,9,9,0,0,0,0,0,0,0,65,62,18,1437,1454,17,1810,1822,6,667,675,0,28,28,41,3942,3979,59,4538,4598
SAL51235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,7,0,0,0,0,0,0,0,17,12,3,17,15
SAL51236,11,141,149,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,16,247,265,11,285,300,3,103,108,0,5,8,30,640,681,52,838,890
SAL51237,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,53,0,62,65,0,46,46,0,8,8,0,165,172,4,198,203
SAL51238,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,8,8,0,17,17
SAL51239,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,7,7,0,4,4,0,0,0,0,29,29,0,71,71
SAL51240,0,4,4,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,12,16,0,22,21,0,13,13,0,0,0,0,47,50,3,63,67
SAL51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,7,7,0,15,15
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4
SAL51243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,9,0,5,5,0,0,0,0,13,17,0,16,20
SAL51244,13,42,54,0,4,5,0,4,4,0,0,0,0,0,0,0,8,9,11,77,92,14,114,126,0,28,30,0,0,0,25,219,248,45,278,315
SAL51245,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,19,19,0,15,15,0,3,3,0,52,52,0,80,80
SAL51246,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,5,6,0,3,3,0,0,0,0,18,19,0,24,27
SAL51247,12,172,182,6,21,19,0,9,7,0,0,0,0,0,0,6,30,26,34,475,507,25,604,624,12,320,331,0,32,32,71,1431,1494,97,1727,1824
SAL51248,4,62,66,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,3,78,80,4,96,101,3,51,57,0,6,6,10,231,244,20,324,340
SAL51249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7
SAL51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,10,11,0,7,7,0,0,0,0,28,29,0,30,29
SAL51251,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,6,0,0,0,10,0,9,12,3,13
SAL51252,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,5,5,0,9,9,0,4,4,6,27,30,0,27,32
SAL51253,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,5,6,7,8,20
SAL51254,0,17,17,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,14,16,0,41,39,0,14,14,0,4,4,0,73,73,7,89,95
SAL51255,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,28,27,0,4,4,0,0,0,0,59,58,9,77,87
SAL51256,0,21,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,36,43,0,44,44,0,17,17,0,0,6,0,97,110,4,133,135
SAL51257,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,22,22,0,8,8,0,0,0,0,40,41,3,54,55
SAL51258,4,42,50,0,3,8,0,0,0,0,0,0,0,0,0,0,3,8,5,127,134,6,229,238,0,124,127,0,8,8,11,488,507,26,578,599
SAL51259,28,199,227,4,17,18,0,3,3,0,0,0,0,0,0,4,20,21,46,426,472,37,366,400,15,119,134,6,19,19,104,930,1025,139,1205,1344
SAL51260,34,266,292,8,45,55,5,5,3,0,4,4,0,0,0,13,54,62,50,1082,1132,48,1320,1364,24,1253,1275,3,82,84,125,3737,3855,168,4316,4488
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,25,0,47,47,0,19,21,0,0,0,4,95,93,9,104,111
SAL51263,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,11,11,0,13,13,0,4,4,0,47,47,0,54,54
SAL51264,0,14,14,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,11,11,0,27,27,0,9,9,0,0,0,0,47,47,0,69,69
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,8,8
SAL51267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51268,0,15,15,8,0,3,0,0,0,0,0,0,0,0,0,8,0,3,6,32,37,3,96,103,0,39,39,0,0,0,9,167,179,14,199,215
SAL51269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,4,4,0,4,4,0,3,3,0,20,22,0,23,27
SAL51270,0,20,20,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,25,25,0,41,41,0,35,35,0,15,15,0,116,116,0,148,148
SAL51271,16,422,442,3,82,83,0,24,29,0,8,8,0,0,0,3,114,120,27,779,809,20,744,758,4,213,220,0,13,20,51,1749,1807,77,2406,2486
SAL51272,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,5,5,0,0,0,0,16,16,0,30,30
SAL51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,0,8,8
SAL51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,10,10
SAL51275,0,61,61,0,8,8,0,4,4,0,0,0,0,0,0,0,12,12,0,117,120,0,166,171,0,119,119,0,16,16,0,418,426,5,525,531
SAL51276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,6,0,3,3,0,0,0,0,14,14,0,16,16
SAL51277,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,23,23,0,8,8,0,3,3,0,57,57,0,62,63
SAL51278,18,214,231,0,29,31,0,0,5,0,0,0,0,0,0,0,29,36,24,753,775,21,1015,1039,13,707,719,0,63,63,58,2538,2596,84,2936,3026
SAL51279,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,28,28,0,13,13,0,0,0,0,60,59,4,66,70
SAL51280,40,61,103,24,8,27,5,0,4,5,0,5,0,0,0,34,8,36,26,138,164,34,231,266,0,29,31,0,3,3,60,401,464,138,495,632
SAL51281,5,22,28,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,61,70,4,69,68,0,14,14,0,10,10,8,154,162,11,197,211
SAL51282,4,73,83,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,11,334,343,12,273,285,4,168,175,0,6,6,27,781,809,35,924,963
SAL51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51284,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,10,10,0,11,11
SAL51285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,6,6,0,4,4,0,3,3,0,22,22,0,23,24
SAL51286,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
SAL51287,19,283,302,6,33,37,0,6,5,0,0,0,0,0,0,6,39,42,24,530,553,23,613,636,0,220,220,0,5,5,47,1368,1414,79,1778,1863
SAL51288,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,12,12,6,5,8,0,0,0,6,24,27,6,31,39
SAL51289,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,23,20,0,21,21,0,9,9,0,0,0,0,53,50,0,65,66
SAL51290,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,15,15
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51292,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,3,3,0,0,0,0,11,11,0,8,8
SAL51293,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,15,15,0,27,27,0,28,28,0,7,7,0,77,77,0,91,86
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,7,120,127,0,19,18,0,3,3,0,3,3,0,0,0,0,25,24,12,558,565,12,509,523,4,265,273,0,9,12,28,1341,1373,38,1565,1604
SAL51297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,18,18,0,5,5,0,5,5,0,33,33,0,32,33
SAL51298,3,284,287,0,24,31,0,4,4,0,0,0,0,0,0,0,28,35,6,655,661,0,701,701,6,274,278,0,34,34,12,1664,1674,23,2061,2086
SAL51299,41,1285,1327,6,126,132,0,9,14,0,0,0,0,0,0,6,135,146,43,1699,1746,26,1153,1178,5,253,258,0,20,20,74,3125,3202,139,4739,4873
SAL51300,4,22,26,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,56,58,3,78,83,0,53,53,0,3,3,3,190,197,7,233,241
SAL51301,28,766,794,3,74,81,0,10,10,0,0,0,0,0,0,3,84,91,67,2126,2190,45,2380,2424,15,964,979,0,69,74,127,5539,5667,164,6745,6905
SAL51302,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,6,0,6,0,0,0,0,0,0,16,0,16,33,0,33
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,14,12,0,6,6,0,0,0,0,32,30,0,40,39
SAL51305,50,12,63,18,0,20,8,0,8,3,0,3,3,0,3,32,0,34,47,21,67,17,15,37,5,9,13,0,6,6,69,51,123,156,67,227
SAL51306,14,36,56,0,11,11,0,4,7,0,0,0,0,0,0,0,15,18,13,26,39,3,14,24,4,8,9,0,3,3,20,51,75,41,118,167
SAL51307,0,23,23,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,3,62,67,5,104,101,6,75,78,0,6,6,14,247,252,8,286,296
SAL51308,6,179,183,0,24,26,0,3,3,0,0,0,0,0,0,0,27,29,4,546,554,7,806,814,7,663,664,0,94,94,18,2109,2126,28,2424,2449
SAL51309,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,24,24,0,9,9,0,5,5,0,56,56,0,73,74
SAL51310,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,22,22,0,8,8,0,0,0,0,50,49,0,68,67
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,3,3,0,0,0,0,11,11,0,9,9
SAL51312,0,103,103,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,4,422,424,4,360,362,3,214,216,0,48,48,11,1044,1050,6,1213,1218
SAL51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,19,19,0,3,3,0,0,0,0,30,30,0,61,61
SAL51315,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,9,9,0,25,25
SAL51316,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,27,20,0,14,13,0,5,5,0,66,58,5,68,75
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,0,9,9,0,17,17
SAL51318,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,9,0,0,0,0,10,12,0,18,21
SAL51319,11,202,211,0,24,22,0,5,7,0,0,0,0,0,0,0,29,29,32,695,728,16,1155,1172,14,693,704,0,78,78,62,2621,2682,74,2984,3055
SAL51320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,22,24,0,7,7,0,0,0,0,35,43,0,49,55
SAL51321,4,61,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,284,291,4,336,332,0,156,158,0,43,43,7,819,824,9,911,918
SAL51322,0,55,55,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,189,191,3,250,251,0,184,184,0,13,13,3,636,639,7,725,730
SAL51323,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,86,0,120,121,0,116,115,0,10,10,5,328,332,9,357,369
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,18,18,0,5,5,0,5,5,0,36,36,0,43,43
SAL51327,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,7,7,0,8,8,0,0,0,0,27,27,3,32,28
SAL51328,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,85,0,118,125,0,81,81,0,15,15,4,298,306,4,349,354
SAL51329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,9,11,0,4,4,0,27,29,0,29,33
SAL51330,21,1230,1261,10,66,73,0,10,13,0,0,0,0,0,0,10,76,86,37,2993,3029,24,2389,2412,3,375,376,0,28,31,64,5785,5848,102,7543,7639
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,47,47,0,28,28,0,5,5,0,136,136,0,168,168
SAL51333,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,0,22,22
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,10,0,0,0,0,0,0,0,11,15,0,17,18
SAL51335,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,11,0,6,6,0,0,0,0,17,20,0,25,24
