SAL_CODE_2021,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
SAL50816,14,911,5,926,0,175,0,172,5,402,0,410,0,72,0,72,3,68,0,75,0,10,0,10,0,22,82,107,18,1657,86,1769,13,1074,0,1089,0,176,0,174,11,369,0,377,0,56,0,56,0,75,0,78,0,11,0,11,0,18,59,75,23,1773,64,1860,29,1984,4,2017,6,344,0,348,8,770,0,786,0,128,0,128,7,145,0,148,0,20,0,20,0,44,144,188,40,3438,157,3634
SAL50817,0,19,0,19,0,3,0,3,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,110,0,37,104,144,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,3,18,23,0,23,0,23,0,3,0,3,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,132,0,43,130,170
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,0,106,0,107,0,21,0,21,7,53,0,63,0,6,0,5,0,5,0,5,0,0,0,0,0,5,5,12,3,201,9,210,6,100,0,105,0,22,0,22,0,49,0,49,0,5,0,4,0,9,0,9,0,0,0,4,0,3,5,11,6,179,12,196,9,202,0,212,0,38,0,39,7,108,0,112,0,11,3,11,0,12,0,12,0,0,0,3,0,9,15,22,12,376,15,405
SAL50820,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,9,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,7,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,12,7,20
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,4,6,11,0,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,6,7,0,3,0,3,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,9,9,0,10,9,21
SAL50822,0,19,0,19,0,5,0,5,0,9,0,9,0,6,0,6,0,4,0,4,0,0,0,0,0,4,3,5,0,35,3,41,0,13,0,13,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,22,8,28,0,34,0,33,0,3,0,3,0,13,0,13,0,5,0,5,0,0,0,0,0,0,0,0,0,5,11,12,0,63,9,67
SAL50823,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18
SAL50824,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL50825,0,9,0,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,11,0,12,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14
SAL50826,0,11,0,11,0,7,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,26,3,28,0,17,0,20,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,27,0,33,0,8,0,8,0,6,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,48,5,52
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,14,991,3,1008,9,241,0,250,14,499,0,509,4,75,0,79,0,45,0,44,0,5,0,5,0,22,112,136,38,1874,115,2031,16,1229,0,1251,3,279,0,286,11,523,5,535,4,78,0,80,0,44,0,44,0,3,0,5,0,28,81,108,42,2185,82,2310,35,2221,8,2258,13,520,0,533,24,1017,9,1048,6,153,0,160,0,89,0,92,0,6,0,8,0,50,190,240,79,4066,198,4341
SAL50829,5,356,0,361,4,88,0,94,11,184,0,195,0,26,0,33,0,11,0,15,0,0,0,0,0,8,48,62,24,690,51,760,5,441,0,446,3,74,0,81,9,130,0,141,0,19,0,15,0,12,0,10,0,0,0,0,3,9,34,48,25,685,34,744,9,798,4,810,5,169,0,173,17,317,0,333,0,45,0,49,4,24,0,29,3,0,0,3,4,23,87,108,50,1369,87,1502
SAL50830,0,120,5,119,0,26,0,25,3,114,0,119,0,16,0,16,0,16,0,21,0,5,0,5,0,12,33,48,8,313,35,359,0,146,0,146,3,26,0,32,0,94,0,95,0,14,0,14,0,19,0,19,0,3,0,3,0,10,26,35,3,314,25,339,0,267,5,271,3,51,0,57,4,208,0,211,0,30,0,30,0,38,0,38,0,7,0,7,0,25,57,84,12,629,59,697
SAL50831,19,3534,5,3560,0,422,3,431,9,813,0,826,4,148,0,151,0,110,0,108,3,74,0,80,0,45,175,220,41,5147,188,5376,21,3820,9,3849,4,400,0,406,5,752,5,764,0,128,0,128,0,139,0,139,0,104,0,104,0,49,98,146,32,5404,111,5549,42,7355,11,7410,6,824,3,833,18,1566,3,1589,4,278,0,281,0,249,0,251,3,183,0,183,0,95,274,370,73,10549,298,10920
SAL50832,0,69,0,69,0,16,0,16,0,28,0,28,0,8,0,8,0,11,0,11,0,0,0,0,0,3,9,10,0,146,9,154,0,83,0,89,0,19,0,19,0,41,0,39,0,6,0,6,0,14,0,14,0,0,0,0,0,7,4,15,0,168,7,178,0,162,0,158,0,34,0,34,0,71,0,73,0,16,0,16,0,23,0,24,0,0,0,0,0,11,15,27,0,313,17,333
SAL50833,11,1205,3,1221,6,160,4,171,10,332,0,345,5,86,0,90,11,89,0,96,0,52,0,52,3,61,117,176,41,1983,126,2147,23,1183,8,1216,3,128,0,131,16,315,3,328,10,70,0,81,3,100,0,100,3,58,0,56,0,51,111,156,55,1898,123,2076,33,2390,12,2440,9,285,3,298,28,641,3,677,14,159,0,171,12,189,0,196,3,107,0,107,3,111,224,340,97,3880,243,4219
SAL50834,0,5,0,5,0,0,0,0,0,3,0,3,0,4,0,4,0,6,0,6,0,0,0,0,0,0,8,8,0,17,8,25,0,5,0,5,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,15,10,23,0,9,0,9,0,0,0,0,0,12,0,11,0,4,0,4,0,3,0,3,0,0,0,0,0,0,15,15,0,33,15,45
SAL50835,16,990,6,1009,3,118,0,120,0,201,3,204,0,30,0,30,0,24,0,24,0,0,0,0,0,25,70,91,21,1388,71,1481,18,1074,3,1097,3,82,0,84,3,183,3,188,0,29,0,29,0,28,0,27,0,4,0,6,0,15,36,49,20,1411,48,1482,32,2063,8,2103,5,200,0,208,8,384,5,393,0,59,0,59,5,47,0,53,0,6,0,9,0,33,105,141,46,2802,118,2962
SAL50836,13,119,0,135,13,39,0,53,34,50,0,84,3,11,0,17,8,9,0,14,0,4,0,4,3,8,204,213,74,235,204,519,18,67,0,88,10,22,0,34,42,12,0,55,11,0,0,13,5,0,0,8,0,0,0,0,0,3,68,78,83,105,73,272,30,187,0,219,27,56,0,87,72,60,0,139,15,17,0,26,10,7,0,22,0,4,0,0,3,14,273,286,157,344,277,784
SAL50837,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,6,0,6,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,13,11,20
SAL50838,12,470,0,484,3,147,3,150,7,288,0,297,0,58,0,64,0,24,0,24,0,9,0,9,0,19,81,101,27,1020,83,1134,18,498,3,520,5,142,0,149,18,290,0,304,4,43,0,43,3,29,0,25,0,11,0,11,4,17,64,80,50,1020,68,1142,32,965,8,1002,3,288,3,303,29,576,0,599,8,99,0,105,3,58,0,56,0,22,0,22,5,35,142,181,76,2039,153,2270
SAL50839,0,35,0,35,0,9,0,9,3,47,0,50,0,8,0,8,0,9,0,9,0,0,0,0,0,5,11,12,3,103,11,118,0,30,0,30,0,17,0,17,0,40,0,40,0,0,0,0,0,3,0,3,0,0,0,0,0,3,9,9,0,96,7,101,0,66,0,66,0,29,0,29,3,85,0,89,0,8,0,5,0,7,0,7,0,0,0,0,0,7,16,22,3,199,20,216
SAL50840,4,1160,0,1164,0,65,0,66,0,126,0,128,0,12,0,17,0,12,0,12,0,0,0,0,0,12,96,110,11,1388,96,1493,10,1301,3,1307,0,65,0,66,5,141,0,150,0,22,0,22,0,43,0,43,0,3,0,3,0,17,91,109,12,1598,97,1699,15,2459,3,2475,0,128,0,131,6,269,0,276,0,36,0,37,0,56,0,56,0,10,0,10,0,25,190,213,21,2980,192,3200
SAL50841,6,45,0,50,0,10,0,10,0,59,0,59,0,9,0,15,0,9,0,10,0,0,0,0,0,0,19,24,7,138,22,162,0,30,0,27,0,20,0,21,4,47,0,49,0,13,0,10,0,6,0,6,0,0,0,0,0,0,16,17,5,111,16,137,3,74,0,80,0,28,0,27,0,108,0,114,3,22,0,23,0,17,0,12,0,0,0,0,0,0,37,37,13,244,39,299
SAL50842,7,2945,4,2958,0,301,0,305,0,620,8,627,0,69,0,73,0,53,0,53,0,17,0,17,0,48,84,133,10,4057,94,4161,6,3088,3,3098,0,300,0,308,0,667,11,676,0,80,0,80,0,77,0,77,0,19,0,19,0,41,51,90,10,4270,65,4342,14,6028,8,6052,3,604,3,614,4,1283,11,1303,0,147,0,149,0,131,0,134,0,39,0,39,0,84,137,225,26,8322,159,8504
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL50844,3,114,0,117,3,28,0,29,4,64,0,67,0,6,0,6,0,4,0,4,0,0,0,0,0,4,116,123,11,222,116,346,3,81,0,84,0,21,0,23,0,33,0,34,0,0,0,0,0,9,0,9,0,0,0,0,0,0,51,52,4,149,51,204,3,197,0,203,3,51,0,54,7,94,0,97,0,10,0,12,0,6,0,6,0,0,0,0,0,4,166,173,14,369,166,550
SAL50845,0,34,0,34,0,15,0,10,0,20,0,20,0,5,0,5,0,0,0,3,0,4,0,4,0,0,3,3,0,77,5,85,0,45,0,44,0,8,0,8,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,71,5,83,0,81,0,80,0,23,0,23,0,37,0,37,0,0,0,0,0,3,0,4,0,6,0,6,0,0,7,13,3,147,12,167
SAL50846,8,77,0,91,5,25,0,34,11,38,0,48,0,21,5,26,5,9,0,7,0,4,0,5,0,5,91,99,36,183,97,312,11,73,0,86,8,11,0,22,17,39,0,54,6,5,0,14,15,8,0,21,0,0,0,0,5,11,38,52,53,145,45,238,18,155,0,180,16,39,0,56,22,79,0,101,8,27,5,36,19,13,0,27,0,3,0,3,4,12,135,152,86,331,137,555
SAL50847,3,486,3,495,0,132,0,138,0,403,0,409,0,57,0,57,0,16,0,17,0,0,0,0,0,8,67,82,11,1119,69,1194,3,617,3,618,3,129,0,134,4,297,3,307,3,37,0,41,0,15,0,16,0,0,0,0,0,13,39,47,11,1109,39,1158,10,1104,3,1114,3,264,0,269,3,708,3,717,3,99,0,103,0,28,0,34,0,0,0,0,0,25,103,123,21,2229,108,2354
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,10,1813,8,1828,4,286,0,284,12,665,0,679,0,91,0,92,3,50,0,56,0,7,0,7,0,46,98,139,30,2950,107,3087,12,2111,9,2128,9,252,0,261,6,600,0,604,0,73,0,73,0,59,0,63,0,11,0,11,0,91,68,161,21,3195,78,3295,20,3926,11,3955,12,532,0,546,11,1260,6,1282,0,160,0,166,3,112,3,118,0,15,0,15,0,137,165,297,48,6144,185,6378
SAL50850,0,0,0,0,0,3,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,5,0,5,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,10,0,10,0,3,0,3,0,11,0,11,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,27,0,27
SAL50851,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,8,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
SAL50852,0,3,0,3,0,6,0,6,0,10,0,10,0,6,0,6,0,5,0,5,0,0,0,0,0,0,0,0,0,26,0,26,0,12,0,12,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,25,0,25,0,18,0,18,0,8,0,8,0,19,0,19,0,8,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,51,0,51
SAL50853,0,277,3,283,0,73,0,71,4,163,3,173,0,25,0,25,0,18,0,16,0,0,0,0,0,7,20,28,8,562,22,598,0,320,0,320,6,63,0,70,6,147,3,151,0,16,0,16,0,15,0,15,0,0,0,3,0,9,15,27,5,575,16,598,0,596,3,601,0,139,0,137,4,317,6,325,0,46,0,46,0,32,0,32,0,0,0,3,0,19,32,53,10,1141,42,1196
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,0,11,4,14,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,11,6,9,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,10,0,19,10,24
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50857,17,572,4,594,3,117,0,118,19,298,0,322,9,63,3,69,9,52,3,60,0,12,0,12,3,29,79,110,61,1146,88,1295,27,604,0,638,14,83,0,91,25,248,3,277,4,70,0,73,0,71,3,68,0,24,0,24,8,24,70,100,82,1117,77,1277,44,1175,6,1228,17,196,0,214,45,554,5,599,10,136,3,148,11,119,8,135,0,35,0,36,7,54,153,209,145,2263,165,2574
SAL50858,7,129,0,137,6,49,0,55,10,119,0,134,9,43,0,46,8,24,0,34,0,9,0,9,5,20,26,52,51,386,30,459,5,208,0,212,6,54,0,62,18,119,0,140,3,32,0,28,7,25,0,29,0,10,0,14,10,28,22,55,43,478,26,545,14,329,0,348,8,107,0,116,31,241,0,273,9,71,0,79,13,47,0,58,0,20,0,20,15,52,45,110,92,866,48,1004
SAL50859,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,10,0,10,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,15,0,15,0,3,0,3,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,10,0,10,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,23,0,28,0,28,0,4,0,4,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45
SAL50862,0,27,0,27,0,8,0,8,0,27,0,27,0,7,0,7,0,0,0,0,0,0,0,0,0,0,4,8,0,67,7,74,0,40,0,40,0,12,0,12,0,12,0,12,0,0,0,0,0,3,0,4,0,0,0,0,0,4,9,3,0,68,6,70,0,72,0,72,0,19,0,19,0,31,0,31,0,4,0,4,0,3,4,4,0,6,0,6,0,3,12,17,0,130,16,144
SAL50863,5,361,0,365,0,114,0,121,4,268,3,270,0,45,0,45,0,15,0,15,0,0,0,0,0,21,87,108,10,818,94,925,0,461,6,471,0,94,0,98,5,226,0,224,0,23,0,26,0,13,0,13,0,3,0,3,0,12,45,57,9,825,52,884,4,817,12,833,7,215,0,217,5,489,3,495,0,67,0,66,0,26,0,26,0,3,0,3,0,27,131,161,13,1644,142,1806
SAL50864,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13
SAL50865,9,342,0,357,3,75,0,76,5,193,0,200,0,33,0,33,0,21,0,18,0,0,0,0,0,3,43,51,23,665,45,735,6,407,0,416,4,74,0,83,9,176,3,182,4,24,0,25,0,8,0,14,0,6,0,6,0,11,37,45,22,696,46,764,16,751,7,767,8,146,0,154,18,364,3,383,0,59,0,64,0,30,0,31,0,6,0,6,0,9,79,93,44,1362,87,1495
SAL50866,0,36,0,36,0,9,0,9,0,18,0,18,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,59,6,61,0,44,0,47,0,4,0,4,0,10,0,9,0,6,0,6,0,5,0,5,0,0,0,0,0,0,3,3,0,63,4,70,0,81,0,81,0,10,0,10,0,21,0,25,0,7,0,7,0,5,0,5,0,0,0,0,0,0,10,9,0,120,11,133
SAL50867,0,24,0,24,0,3,0,8,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,45,0,23,0,23,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,46,3,46,0,46,0,46,0,13,0,9,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,92,3,92
SAL50868,0,22,0,22,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,29,4,36,0,25,0,25,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,30,6,31,0,50,0,50,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,58,9,69
SAL50869,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
SAL50870,0,6,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,25
SAL50871,3,874,0,880,0,120,0,117,5,185,0,193,0,44,0,39,3,37,0,45,0,21,0,21,0,17,58,67,15,1286,59,1370,5,884,3,893,4,105,0,108,8,217,0,229,0,38,0,32,0,34,0,32,0,20,0,20,0,18,39,55,18,1311,41,1380,17,1753,4,1772,4,227,0,226,11,408,0,419,0,75,0,79,3,76,0,79,0,38,0,38,0,35,90,129,39,2608,107,2746
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,4,9
SAL50873,30,2267,13,2305,18,391,3,412,33,934,3,974,10,177,0,189,7,220,0,231,0,161,0,163,9,117,288,413,111,4268,307,4685,49,2330,4,2379,17,331,0,350,50,905,3,958,14,187,6,198,0,233,0,234,0,165,0,165,10,118,221,352,145,4261,234,4641,83,4594,19,4688,32,720,0,760,89,1835,5,1932,21,358,6,385,12,454,0,468,0,326,0,325,12,235,510,763,251,8533,541,9321
SAL50874,9,1559,3,1568,3,212,0,217,3,380,0,388,0,72,0,73,0,63,0,63,0,14,0,19,0,38,74,112,12,2341,77,2436,9,1720,0,1732,0,172,0,174,7,469,0,474,0,73,0,73,0,85,0,85,0,30,0,30,0,49,45,96,17,2597,54,2665,15,3276,3,3299,3,380,0,391,6,853,0,860,0,147,0,150,0,148,0,148,0,41,4,43,0,86,124,212,28,4933,132,5097
SAL50875,9,689,5,700,6,162,0,166,6,335,0,340,0,43,0,47,0,19,0,19,0,7,0,7,0,12,77,83,25,1273,78,1370,9,847,0,861,4,163,0,167,8,300,0,309,0,37,0,34,0,22,0,22,0,4,0,4,0,16,54,62,21,1384,53,1460,20,1537,5,1559,5,329,0,333,11,638,0,648,4,79,4,89,0,41,0,41,0,9,0,6,0,26,122,147,42,2656,133,2830
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
