POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
506031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,173,32,9,4,3,0,0,0,239,6,63,45,9,19,13,7,3,7,162,3,31,24,10,35,24,0,9,3,154,6,31,29,17,26,16,4,5,10,137,3,34,25,20,24,24,6,20,0,155,5,24,27,14,27,26,7,20,3,161,0,19,21,21,29,21,3,18,0,127,7,19,18,23,34,23,3,33,0,151,7,31,33,20,13,18,5,24,0,158,3,28,28,18,11,14,0,19,0,121
506031126,0,3,0,0,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,3,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,0,10,13,3,12,22,66,19,186,65,23,87,103,34,30,18,565,32,231,166,93,296,377,128,177,27,1529,52,107,145,98,475,477,155,252,40,1806,58,114,143,101,493,533,177,348,42,2013,51,115,138,102,550,535,228,382,28,2127,29,84,124,78,491,484,193,317,24,1815,31,85,102,76,430,496,193,337,31,1780,39,74,110,75,425,437,194,351,15,1729,34,66,90,70,366,380,182,305,12,1500,40,60,84,60,269,263,109,168,8,1062
506031127,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,4,4,3,9,0,3,14,45,33,736,189,47,40,31,6,6,18,1105,34,542,395,156,278,171,41,40,40,1685,45,184,216,93,319,231,37,90,33,1251,57,146,171,106,303,240,47,86,28,1181,35,124,171,98,275,209,42,89,20,1061,21,101,124,75,208,180,44,76,12,854,28,93,111,65,230,182,43,80,11,841,29,62,90,84,236,157,45,87,18,804,24,76,89,56,212,140,45,66,8,723,22,94,87,53,139,93,28,57,9,569
506031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,12,4,138,31,8,6,5,0,0,0,187,4,81,57,14,31,15,6,7,4,221,5,33,31,21,39,32,0,13,10,192,8,35,27,23,41,31,7,21,4,200,9,50,47,16,35,30,8,10,3,221,0,25,28,27,24,33,14,29,4,188,6,25,29,30,28,33,14,17,0,181,3,27,40,35,26,15,11,14,0,171,6,24,28,30,31,20,6,15,0,162,8,38,33,14,17,23,3,10,0,146
506031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,10,176,29,9,5,0,0,0,5,225,6,82,30,20,17,12,3,11,9,178,3,19,21,13,22,20,5,7,0,116,9,30,31,18,19,25,6,14,0,143,0,39,35,13,32,22,10,18,0,171,5,25,32,12,26,32,3,14,0,164,7,37,30,27,34,25,14,25,0,197,7,44,40,16,34,31,8,28,3,200,7,43,34,30,21,26,7,18,0,184,6,28,39,9,10,19,7,15,3,137
506031130,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,3,6,8,0,0,0,0,4,3,0,0,0,15,4,0,0,0,7,0,0,3,4,10,0,0,0,0,0,4,0,3,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,7,19,10,0,15,22,94,14,101,38,23,114,157,45,44,6,556,50,174,145,88,367,455,133,265,48,1717,74,98,130,89,469,609,202,443,46,2161,100,111,150,95,518,660,244,528,49,2461,82,92,138,75,584,710,218,514,39,2447,42,98,106,83,491,663,249,447,37,2221,44,89,85,83,463,627,232,522,34,2171,57,74,103,76,442,618,205,495,17,2092,71,82,90,77,399,522,204,446,20,1921,52,79,76,67,288,344,120,296,10,1320
506031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,12,356,48,13,19,8,0,6,5,468,6,219,115,36,76,34,10,27,9,547,12,57,51,34,84,88,30,42,9,413,24,61,54,27,74,92,23,41,3,390,14,78,84,39,78,103,32,48,8,483,11,81,60,43,74,106,31,53,8,471,6,84,68,54,80,80,27,73,6,485,9,58,78,57,68,99,29,70,10,475,11,70,73,53,57,80,31,65,4,453,11,67,57,30,47,53,18,41,0,322
506041132,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,10,0,0,4,27,11,97,37,6,41,42,11,16,0,257,3,90,71,23,117,97,26,30,12,478,22,56,61,40,121,107,30,47,12,511,24,60,53,26,113,129,50,52,17,535,12,66,68,44,127,145,32,82,5,578,4,43,63,44,101,94,30,69,9,457,7,41,50,45,110,99,44,71,7,481,10,33,48,32,86,97,38,95,4,438,14,31,43,37,78,85,24,67,7,395,14,44,40,22,53,71,21,41,3,315
506041133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,4,3,7,3,25,0,168,33,5,13,8,8,10,0,245,7,116,83,16,60,60,7,11,7,371,25,61,54,29,85,96,28,29,4,415,26,61,65,33,103,105,32,48,18,499,30,62,75,40,115,135,32,65,7,561,15,58,68,40,84,137,20,57,7,491,13,42,54,29,92,122,43,57,9,465,21,46,50,36,102,102,34,49,9,442,23,42,35,28,79,117,24,42,0,399,16,36,40,15,49,65,15,40,0,272
506041134,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,4,0,0,8,21,13,170,52,14,16,3,3,0,7,271,12,74,67,33,66,41,9,11,16,322,11,49,49,24,63,70,20,28,4,317,27,44,64,33,73,62,9,35,12,364,15,56,77,44,84,63,13,38,7,401,11,51,81,57,59,52,14,37,3,365,7,39,56,42,75,49,18,35,4,322,9,37,42,42,65,50,16,43,3,314,13,26,59,33,59,38,20,39,4,296,14,48,50,20,43,37,14,23,4,245
506041135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,14,0,103,23,7,10,9,0,3,5,154,10,58,60,22,39,23,3,8,4,222,9,38,32,24,44,48,14,17,10,238,13,32,30,17,54,45,8,21,5,216,10,53,57,24,54,44,14,30,8,289,8,59,53,18,45,41,20,18,0,255,5,33,47,24,32,37,11,29,3,223,5,23,33,23,39,23,16,36,4,199,0,33,32,20,32,29,7,21,0,189,11,30,18,16,11,12,6,15,0,114
506041136,0,0,0,0,0,0,0,0,4,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,7,10,4,3,11,0,5,13,49,20,261,62,22,66,60,20,33,8,553,28,156,109,74,193,191,65,106,24,945,30,72,100,63,227,261,80,171,28,1030,57,87,116,64,233,257,80,178,28,1104,45,99,109,74,246,236,73,216,18,1125,19,82,115,67,230,248,103,191,13,1067,26,84,95,83,232,245,72,179,10,1025,34,63,97,63,221,206,79,181,7,959,37,80,80,72,181,187,81,170,9,898,28,75,74,61,144,123,37,101,12,658
506041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,258,43,12,20,3,0,4,0,364,5,109,59,25,35,28,6,7,3,282,12,47,48,22,56,46,19,18,9,277,9,54,41,31,40,36,13,24,5,248,15,64,55,32,48,43,12,30,14,303,3,58,45,53,51,57,21,25,0,308,0,62,50,52,48,48,12,24,4,302,8,43,53,32,80,58,18,30,7,332,12,45,39,29,72,39,17,26,0,292,14,46,37,21,50,30,6,22,7,239
506051138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,3,0,8,35,16,207,43,12,37,38,15,15,8,395,14,101,79,52,120,156,47,85,22,682,20,54,91,32,162,214,64,120,18,785,39,79,71,41,199,246,94,162,16,955,24,74,81,48,191,258,107,195,13,985,24,66,63,47,171,216,79,176,14,860,26,55,49,54,158,217,85,199,14,856,25,52,48,49,137,199,89,200,5,813,20,51,52,40,133,138,77,161,6,670,16,53,49,50,91,112,63,95,12,542
506051139,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,3,0,6,4,20,7,139,31,5,16,14,0,3,0,220,11,53,44,31,41,38,9,15,4,241,3,32,42,19,49,42,18,24,4,232,7,33,36,11,48,46,16,62,4,273,3,36,50,29,40,47,28,42,11,280,5,32,26,21,36,45,27,52,9,240,0,25,22,15,29,45,22,24,7,195,8,17,36,15,32,32,19,65,0,231,12,22,34,11,41,39,14,47,0,225,3,21,19,20,22,34,9,24,0,147
506051140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,19,15,211,38,12,17,12,0,4,7,310,4,87,62,40,55,35,11,16,6,322,10,44,39,25,55,47,14,19,0,263,18,50,32,26,52,49,20,28,6,279,6,59,54,42,53,43,19,30,0,312,6,48,52,39,57,54,16,38,3,313,10,51,67,48,48,58,22,43,0,354,16,40,52,36,71,64,19,45,6,356,19,53,47,53,69,49,12,36,5,351,14,57,53,44,44,49,8,32,4,306
506051141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,13,6,109,6,0,7,7,0,4,0,149,3,56,18,16,28,19,11,3,3,170,11,18,28,18,43,35,14,17,3,186,14,23,25,21,30,46,13,33,3,205,9,48,29,11,48,35,14,30,10,220,5,32,36,31,32,55,20,31,4,245,11,32,47,33,58,59,20,55,3,320,4,54,50,36,53,51,27,45,3,324,17,41,47,32,50,51,19,44,0,303,15,42,46,22,33,39,16,36,5,252
506061142,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,4,19,10,283,61,22,34,22,11,7,4,450,14,74,53,44,82,42,12,15,9,347,22,54,53,41,54,70,30,31,13,375,22,68,65,37,54,68,23,61,5,407,8,71,61,42,54,56,12,57,11,377,8,45,57,29,43,48,20,34,8,285,8,34,30,27,41,45,11,54,4,249,7,35,44,36,40,39,14,42,0,254,7,44,44,24,19,27,13,26,0,210,3,28,26,24,24,20,6,19,9,167
506061143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,16,4,42,13,3,22,15,0,8,0,108,0,31,25,17,46,33,21,23,3,196,5,13,10,7,41,57,19,21,11,195,11,22,20,17,43,68,28,31,3,246,19,25,22,28,29,55,22,40,8,237,10,20,21,13,37,46,20,37,4,205,9,17,28,15,45,40,21,39,4,207,3,27,21,14,37,56,14,56,3,230,7,21,18,15,39,32,23,52,3,209,4,20,16,15,22,27,16,19,6,137
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,5,30,3,0,3,8,3,0,4,57,0,19,13,7,8,14,3,9,6,74,3,17,7,6,11,19,3,10,3,72,3,17,6,0,17,20,4,16,3,86,4,12,6,5,13,16,7,14,8,79,3,6,23,8,16,25,11,11,0,102,3,11,16,8,15,19,8,17,0,99,7,18,15,3,5,24,5,32,0,120,12,12,8,11,18,31,5,20,5,136,13,12,13,6,7,31,10,26,0,131
506071145,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,18,5,126,14,6,10,12,0,3,0,169,17,131,77,39,51,53,10,16,6,398,18,43,65,32,100,66,24,48,7,398,16,58,54,43,90,81,22,42,5,422,15,50,66,43,61,73,20,45,5,366,5,39,62,30,45,66,30,40,0,319,9,39,46,42,56,66,14,51,0,324,8,37,51,39,65,61,23,53,4,337,11,38,57,29,56,50,25,43,3,298,10,41,34,17,35,28,11,34,0,211
506071146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,14,14,197,33,6,4,5,0,0,0,258,7,122,79,29,35,24,5,11,12,317,13,38,40,23,49,47,8,28,4,263,14,46,39,21,72,44,17,25,6,282,12,47,48,41,40,47,12,33,0,276,5,38,41,27,40,29,10,31,3,221,6,29,50,28,36,37,15,33,3,237,4,29,37,44,48,40,11,26,4,238,8,37,31,24,54,36,12,31,0,238,6,39,35,15,47,22,14,17,3,214
506071147,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,3,0,6,13,36,11,230,60,13,20,9,0,0,4,352,19,210,132,43,104,99,23,27,17,675,28,102,92,58,196,149,49,66,13,743,54,85,108,63,217,200,48,84,15,890,71,109,111,68,209,209,59,120,15,976,23,108,129,86,184,186,51,121,9,899,26,80,104,86,183,219,56,130,9,886,21,82,102,92,198,171,59,140,10,872,30,67,101,68,151,144,39,121,0,725,29,83,109,60,120,106,36,73,4,621
507011148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,102,20,9,10,11,0,0,3,159,0,65,42,22,43,31,8,14,5,239,12,37,36,29,53,41,30,26,5,275,18,55,45,26,48,52,20,37,4,297,11,65,75,37,46,48,11,31,6,338,3,52,57,40,51,56,22,27,3,318,9,35,49,31,61,37,18,43,7,284,6,37,43,30,45,36,10,31,5,251,8,28,31,22,32,28,13,32,0,193,4,34,18,10,11,18,6,20,0,121
507011150,0,0,0,0,0,4,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,0,4,3,13,3,10,13,54,14,132,33,16,77,71,22,20,8,388,18,141,82,62,211,276,69,104,16,989,30,75,74,43,248,335,104,196,21,1129,40,73,83,41,231,345,115,238,22,1183,35,88,68,75,261,371,130,282,23,1323,32,80,79,49,236,331,120,274,24,1218,21,67,67,69,254,314,106,279,14,1190,31,52,69,49,249,276,121,246,6,1088,33,68,61,44,213,260,89,229,13,995,20,47,54,34,133,188,77,162,6,727
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
