POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
505031255,0,0,0,10,6,15,0,0,0,0,0,0,0,0,5,0,0,0,10,10,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,9,44,10,57,39,6,52,161,15,180,259,35,296,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,6,0,0,0,11,6,12,0,3,3,0,0,0,3,10,16,60,72,137,9,21,30,0,0,3,76,111,193,0,0,0,5,14,12,59,81,138,61,88,153,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0
505031256,0,0,0,170,126,297,0,0,0,0,3,3,0,0,4,26,15,41,200,141,340,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,10,5,15,0,0,5,7,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,12,24,0,0,0,15,0,15,0,0,0,0,0,0,5,0,5,16,0,22,0,0,0,0,0,9,5,0,8,24,6,35,36,11,49,0,0,0,83,119,194,0,0,0,0,0,0,5,4,6,0,0,3,0,0,0,91,119,211,0,0,0,0,0,0,3,3,6,6,5,6,3,0,4,0,0,0,8,11,19,0,0,0,0,3,4,21,22,47,24,24,49,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,0,0,0,17,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,13,7,0,7,34,4,41,51,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,16,20,36,3,5,9,0,0,0,18,29,44,0,0,0,3,37,38,13,30,40,15,65,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,5,0,4,0,0,0,0,0,0,3,0,4,4,0,4,15,0,16,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,3,0,3,13,0,10,0,0,0,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,13,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,0,8,18,3,24,32,0,32,123,18,135,174,23,202,0,0,0,0,5,8,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,4,4,0,0,0,10,8,20,42,96,142,21,32,57,0,0,0,73,138,213,0,0,0,0,42,45,51,92,141,56,130,188,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0
505031303,0,0,0,81,55,135,0,0,0,0,0,0,0,0,0,16,12,25,95,63,160,3,6,12,0,0,0,0,0,0,20,0,18,0,0,0,4,0,4,28,9,35,23,15,34,0,0,5,0,0,0,0,4,4,7,0,7,0,3,0,0,5,10,0,0,0,0,0,0,0,0,0,9,0,10,16,5,20,10,0,11,9,0,9,18,8,28,24,4,27,114,47,164,0,0,0,8,0,5,0,0,0,0,0,0,29,0,33,45,10,52,26,12,33,107,37,150,73,9,85,387,64,452,596,125,724,3,3,11,14,8,23,26,8,33,0,0,0,20,11,30,16,20,39,0,0,0,80,47,134,5,3,8,3,0,3,5,0,9,62,94,157,31,33,65,0,0,0,108,133,240,0,0,0,7,0,4,25,30,57,25,33,61,7,0,4,53,15,73,0,0,0,0,0,0,0,0,0,0,0
505031304,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,11,31,4,0,3,96,24,121,121,37,156,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,10,5,9,10,0,0,0,0,0,0,25,22,51,14,30,48,0,0,0,43,57,103,0,0,0,3,5,5,27,21,41,26,24,50,0,0,0,16,4,17,0,0,0,0,0,0,0,0,0,0,0
505031305,0,0,0,33,19,50,0,0,0,0,0,0,4,0,8,3,4,7,43,28,69,154,48,205,4,6,6,14,8,15,195,26,219,14,0,15,191,50,236,572,131,700,357,127,484,139,108,250,21,10,33,27,34,63,85,19,102,26,13,40,32,17,42,0,0,0,49,17,71,84,19,109,162,23,183,275,58,336,448,73,519,130,25,148,301,79,385,293,63,356,2428,694,3119,8,0,9,56,19,75,11,0,9,38,9,50,87,16,104,203,42,250,216,46,260,746,249,994,130,18,149,2584,495,3087,3668,814,4485,50,21,71,201,59,261,212,71,286,65,10,75,76,54,133,100,83,182,0,0,3,698,307,1004,54,41,95,460,165,627,24,18,42,144,169,319,367,392,764,5,4,16,1060,794,1862,0,0,3,7,11,21,258,320,586,269,339,602,29,12,45,374,66,439,22,5,28,4,0,7,0,0,0,0,0
505031306,4,0,4,24,20,37,0,0,0,0,0,0,0,0,0,8,0,4,32,19,47,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,4,6,15,19,11,28,3,5,7,51,30,83,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,6,8,78,45,121,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,4,0,11,10,0,13,30,3,39,4,0,11,138,24,163,190,39,222,0,0,0,8,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,45,3,5,12,16,3,17,10,14,27,63,96,158,81,182,261,0,0,0,168,305,474,0,4,4,6,5,9,177,274,455,185,285,468,4,0,4,20,9,34,0,0,0,0,0,0,0,0,0,0,0
506011110,0,0,0,8,5,13,4,0,3,0,0,0,0,0,0,7,3,9,23,9,31,6,6,11,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,11,7,22,34,19,50,11,30,43,0,0,0,0,4,10,25,8,29,0,0,0,0,0,3,0,0,0,5,0,5,6,0,6,30,4,32,14,0,12,7,0,8,23,7,29,4,0,4,58,14,75,219,82,303,0,0,0,3,0,3,0,0,0,3,0,3,10,3,17,22,3,20,20,0,21,72,13,89,20,4,20,239,30,268,347,50,397,0,0,0,25,9,32,4,0,4,3,0,3,0,4,4,4,0,0,0,0,0,39,8,49,7,7,20,17,3,23,10,7,22,181,303,486,206,515,726,0,0,6,429,844,1275,0,0,0,6,0,5,231,354,583,231,355,588,0,8,7,32,6,43,20,5,25,0,0,0,0,0,0,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,11,3,16,0,0,0,0,0,0,0,0,0,0,0,0,11,3,16,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,0,0,0,24,8,28,26,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,10,10,21,5,6,18,0,0,0,20,20,45,0,0,0,0,0,3,18,16,34,20,18,33,4,0,4,91,24,117,8,3,12,0,0,0,0,0,0,0,0
506011114,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,3,6,4,6,12,5,21,0,0,0,0,0,0,17,11,28,4,0,4,14,3,22,59,15,76,31,11,45,12,13,23,0,0,0,0,0,6,14,6,16,0,0,0,3,3,3,0,0,0,3,0,3,0,0,0,4,0,4,13,0,17,8,7,11,14,0,12,12,4,24,30,4,30,139,57,195,0,0,0,3,0,3,0,0,0,67,13,77,6,0,9,73,15,86,12,0,15,45,13,57,31,4,38,227,53,275,314,72,384,0,0,0,18,4,23,4,0,3,10,4,14,4,0,3,0,6,6,0,0,0,36,11,48,0,0,5,32,22,50,20,18,38,96,133,226,66,88,151,0,0,0,213,260,469,0,0,0,0,5,10,129,158,281,130,159,294,3,0,7,72,20,98,0,0,0,0,0,0,0,3,5,0,5
506011115,0,0,0,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,10,7,12,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,5,3,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,17,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,12,0,0,5,44,26,72,54,28,81,0,0,0,3,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,5,5,0,0,6,5,4,6,0,0,0,3,15,22,0,0,0,3,11,11,20,43,64,23,51,70,5,0,7,4,3,15,0,0,0,0,0,0,0,0,4,0,0
506011116,0,0,0,72,38,105,0,0,0,0,0,0,0,0,0,0,3,8,71,47,112,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,5,9,0,9,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,20,10,31,9,0,13,55,14,67,93,25,113,0,0,0,0,0,0,0,0,5,0,0,0,0,4,8,0,0,0,0,0,0,8,14,17,0,0,0,0,0,0,8,5,12,41,54,101,8,17,21,0,0,0,59,81,137,0,0,0,4,5,11,39,40,75,41,48,87,0,0,0,13,3,14,0,0,0,0,0,0,0,0,0,0,0
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,7,0,0,0,39,9,50,53,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,24,60,81,24,45,72,0,0,0,49,103,157,0,0,0,0,0,0,33,48,78,33,48,78,0,0,3,22,4,26,0,0,0,0,0,0,0,0,0,0,0
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,3,6,0,8,0,3,3,9,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,15,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,26,7,0,7,42,7,48,74,7,84,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,3,0,0,0,6,5,9,78,95,171,45,99,149,0,0,3,133,207,334,0,0,0,0,0,0,112,167,276,112,163,279,0,0,0,23,9,25,4,0,4,0,0,0,0,0,0,0,0
506011308,0,0,0,43,41,82,7,7,8,0,0,0,0,0,0,14,3,13,60,46,109,36,10,47,0,0,3,0,0,0,39,8,57,0,0,0,30,9,34,114,28,143,43,30,71,15,8,21,0,0,8,8,20,24,23,0,24,0,0,0,0,0,0,0,0,0,10,14,20,15,5,13,3,0,3,50,18,68,18,3,27,35,3,43,41,5,47,27,9,33,289,113,399,0,0,0,4,0,3,0,0,0,0,0,0,13,0,14,20,3,28,35,5,40,135,28,160,68,19,86,251,40,289,487,96,576,6,4,5,48,22,69,224,38,262,7,0,7,0,4,7,6,8,12,0,4,4,297,70,369,9,3,8,5,0,10,10,16,29,11,13,22,66,32,98,0,3,5,100,69,169,0,0,0,0,3,3,69,58,129,73,63,134,20,6,23,147,27,173,0,0,0,0,0,0,0,0,0,3,0
506021118,0,0,0,18,10,26,0,0,0,0,0,0,0,0,0,5,3,9,21,13,38,98,31,118,0,0,4,4,3,15,426,141,564,10,0,12,260,93,349,792,264,1058,53,23,76,27,22,46,0,0,0,4,7,16,4,6,5,8,0,8,30,23,52,0,0,0,21,5,24,17,0,15,20,8,28,18,3,22,20,4,28,34,5,40,168,29,203,19,4,20,441,148,590,6,0,3,20,5,25,0,0,0,16,9,24,26,17,40,61,36,96,92,21,108,401,101,506,438,93,531,728,141,871,1658,357,2012,30,16,43,98,28,125,342,84,427,42,13,60,22,20,42,37,34,72,15,4,20,583,207,790,29,16,42,56,14,69,35,30,64,61,75,133,273,314,577,0,0,3,448,438,889,0,0,5,70,84,153,332,373,706,404,455,863,30,10,40,243,35,273,54,16,68,0,0,3,197,151,343,0,0
506021119,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,17,0,16,0,0,0,8,6,12,13,4,18,0,0,0,5,6,8,42,11,54,18,6,32,58,53,106,0,0,0,3,6,7,5,0,8,0,0,4,3,3,8,0,0,0,3,0,3,0,0,5,18,5,22,4,0,6,7,4,12,3,3,9,18,6,20,18,7,19,163,88,250,0,0,0,5,0,5,0,0,0,8,4,7,0,0,0,11,4,12,23,3,24,71,23,99,47,8,56,219,41,262,366,79,440,8,0,16,19,10,30,8,3,13,8,0,9,11,8,20,3,3,8,0,0,0,59,36,95,12,0,13,106,45,153,10,12,22,137,164,296,131,200,336,0,4,4,392,423,816,5,0,7,9,18,30,402,432,829,411,452,861,0,4,7,37,8,42,0,0,0,0,0,0,0,0,0,0,0
506021120,0,0,0,16,3,18,0,0,0,5,0,5,0,0,0,5,0,6,30,9,36,120,36,159,3,0,0,9,5,18,95,26,121,5,0,4,153,37,182,385,105,490,74,20,89,29,29,60,180,76,257,8,0,14,9,3,13,8,3,5,4,0,3,9,0,4,26,20,46,107,16,125,0,0,0,124,24,149,50,10,62,61,9,68,143,42,185,17,3,26,843,269,1109,0,5,3,135,21,154,6,3,9,4,0,9,41,30,74,189,54,248,29,3,33,76,17,94,86,28,104,182,34,216,371,81,448,30,17,46,77,39,109,145,49,195,148,47,200,67,48,112,36,33,73,0,0,0,504,227,733,35,13,51,136,46,180,10,12,23,178,74,248,49,24,75,4,0,12,421,173,587,0,0,0,3,0,3,30,27,54,34,27,58,103,38,144,801,143,945,200,40,242,6,0,10,20,10,26,13,0
506021121,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,11,0,12,12,3,13,75,21,97,19,0,23,6,0,6,1580,523,2097,9,0,9,722,177,902,2401,722,3130,8,0,8,12,10,23,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,11,0,11,4,0,4,4,0,4,6,0,4,4,0,6,5,0,4,97,18,109,138,35,172,50,15,69,337,82,422,5,0,4,9,0,12,0,0,0,10,6,13,0,0,0,30,5,31,23,6,31,17,0,21,106,15,117,86,14,98,238,29,265,10,3,17,24,4,28,415,73,485,151,37,189,17,17,27,14,29,44,10,0,8,640,167,806,7,11,21,22,6,28,0,0,7,835,220,1053,161,406,564,25,5,35,1049,649,1700,0,0,0,4,14,22,188,229,417,193,254,440,53,18,70,395,60,451,142,59,201,3,4,14,1357,910,2264,0,0
506021123,0,0,0,3,0,3,0,4,4,0,0,0,0,0,0,0,0,0,7,4,10,14,3,12,0,0,0,10,5,18,53,9,63,9,7,17,8,0,9,90,31,120,11,0,13,12,22,41,9,11,19,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,0,4,4,0,0,0,3,0,0,3,7,8,0,0,0,0,0,0,4,4,11,0,0,3,54,53,112,0,0,0,7,0,4,0,0,0,4,0,3,0,4,3,7,3,13,35,8,44,115,48,163,586,311,900,317,159,473,1056,522,1579,5,0,3,4,3,7,53,14,64,32,8,35,20,5,25,5,9,19,0,0,3,114,43,157,12,7,19,292,90,373,4,0,7,79,92,170,91,117,213,0,4,4,477,313,783,3,4,7,173,180,348,563,540,1101,729,719,1454,3,4,8,64,5,70,3,0,3,0,0,0,0,0,4,0,0
506021309,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,5,0,5,0,0,0,0,0,0,7,0,8,0,0,0,7,0,7,17,0,21,0,0,3,16,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,0,0,0,27,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,0,13,9,0,9,30,4,38,47,12,56,0,0,0,0,0,0,0,0,0,10,0,15,3,0,3,0,4,4,0,0,0,11,3,15,3,8,11,0,0,0,0,3,6,176,168,345,150,390,539,0,0,0,329,570,900,0,0,0,0,4,3,167,260,431,170,267,434,0,0,5,27,0,25,0,0,0,0,0,0,3,5,6,0,0
506021310,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,4,11,8,8,0,0,0,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,36,3,38,50,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,0,9,7,3,6,0,0,0,17,6,25,0,0,0,0,0,0,8,11,21,8,11,21,3,0,3,27,4,31,0,0,0,0,0,0,0,0,0,0,0
506021311,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,21,3,26,0,0,0,0,0,0,47,23,74,9,0,9,16,9,22,94,38,129,11,0,10,0,5,3,0,0,6,0,0,0,0,0,0,0,0,3,17,6,22,0,0,0,0,0,0,0,0,0,30,9,40,16,3,17,0,0,0,7,0,7,3,0,4,0,0,3,92,36,126,0,0,0,8,0,8,5,0,3,0,0,0,0,0,0,11,4,12,33,4,33,51,21,74,12,0,12,104,20,128,207,45,247,6,4,6,11,8,16,102,21,122,0,0,0,0,0,3,0,0,0,0,0,0,117,30,143,7,7,17,3,0,3,0,3,8,33,17,54,291,226,518,3,0,3,339,252,589,0,0,0,51,85,136,48,65,112,100,148,247,0,0,4,26,6,29,71,13,82,0,0,0,4,0,4,0,0
506031124,3,0,3,16,3,25,0,0,0,0,0,0,0,0,0,0,0,0,26,3,28,10,4,12,0,0,0,7,0,7,18,5,23,0,0,0,58,15,72,87,23,115,17,7,26,132,42,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,253,175,427,5,0,3,0,0,0,16,3,16,3,0,3,10,0,9,34,7,49,3,3,5,473,253,727,4,0,5,210,112,324,0,0,3,5,0,5,24,6,33,243,121,362,13,3,17,113,12,127,44,9,51,203,11,214,381,28,411,6,0,6,39,12,50,30,18,47,85,33,121,8,10,15,21,14,36,0,0,0,196,83,277,19,11,29,126,36,163,9,0,9,134,108,239,89,136,224,0,0,0,374,297,667,0,0,0,16,27,38,174,209,383,181,236,421,8,0,9,136,12,151,0,0,0,0,0,0,7,0,5,0,0
