POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
509011225,9,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,3,6,8,6,0,0,0,39,7,0,0,4,0,3,0,0,0,12,52,9,3,8,18,15,10,0,3,108,7,0,0,0,0,0,0,0,0,12,112,12,14,17,48,22,15,0,9,250,37,9,11,21,64,78,58,0,5,291,26,6,3,3,8,6,0,0,0,40,6,0,0,0,5,0,3,0,0,15,17,0,6,3,9,0,4,0,0,31,22,3,0,0,3,0,4,0,0,30,45,3,19,8,19,4,7,0,0,99,16,0,0,0,12,9,10,0,0,56,73,9,8,12,29,12,0,0,3,152,86,11,14,15,25,17,11,0,3,178,280,48,48,88,177,136,73,4,13,870,12,3,0,3,6,0,0,0,0,27,32,3,0,4,22,12,8,0,0,86,22,0,4,5,15,10,6,0,0,61
509011226,55,3,4,6,6,3,6,0,4,89,0,0,0,0,0,0,0,0,0,6,8,4,0,4,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,5,4,10,0,7,0,0,0,41,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,14
509011227,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,11,11,0,0,4,0,4,0,0,0,19,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3
509011228,42,0,4,0,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,15,5,6,5,0,6,8,0,3,50,0,0,0,0,0,0,0,0,0,0,17,0,3,0,3,0,0,0,0,26,5,0,0,0,0,0,0,0,0,8,13,0,6,4,7,4,4,0,0,42,18,6,4,5,6,7,11,0,6,64,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,22,0,3,4,0,6,0,0,0,40,0,0,5,4,5,4,6,0,0,17,16,0,0,4,5,5,0,0,0,29,37,6,3,6,4,3,0,0,0,59,30,0,0,8,4,3,5,0,0,58,3,0,0,0,0,0,0,0,0,9,6,0,0,6,3,0,0,0,0,18,10,0,0,0,0,5,0,0,4,20
509011229,10,3,8,8,16,13,21,0,0,84,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,8,0,0,0,0,6,0,0,0,0,6,8,0,4,0,5,0,0,0,0,15,0,0,0,3,0,14,8,0,0,24,3,0,0,0,6,0,0,0,0,10,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,19,10,0,4,0,6,5,0,0,0,22,4,0,0,0,0,9,4,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
509011230,4,3,0,3,8,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,7,3,4,7,48,31,46,29,3,180,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,4,0,5,5,4,0,16,9,0,0,3,5,0,7,0,0,40,9,0,0,0,11,0,5,0,0,34,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,11,5,0,0,0,4,4,0,4,0,18,11,0,5,0,3,5,0,0,0,24,15,5,0,0,11,0,0,0,0,38,25,3,0,6,13,7,11,0,4,75,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,14,8,0,0,0,10,6,4,0,3,25
509011231,31,7,10,7,14,18,33,3,6,129,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,3,0,0,5,0,0,4,0,0,15,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,4,0,0,14,6,0,0,0,0,0,0,0,0,12,5,0,0,4,0,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,0,3,4,0,0,0,4,24
509011232,6,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,6,33,3,0,14,7,4,0,0,0,63,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
509011233,8,0,0,6,8,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,11,0,0,5,12,6,9,0,0,39,4,0,0,4,3,5,0,0,0,11,38,0,5,9,7,3,3,0,0,66,8,5,0,0,4,3,0,0,0,20,16,0,3,0,5,5,4,0,3,38,7,0,0,0,9,3,0,0,0,30,14,0,4,3,0,3,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,0,0,0,4,5,0,0,0,17,4,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,12,68,6,7,6,9,3,5,0,0,107,17,0,3,3,11,9,3,0,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,6,0,0,20,3,0,0,3,7,0,0,0,4,25
509011234,39,6,8,5,14,21,20,0,5,120,0,0,0,0,0,0,0,0,0,0,22,3,9,32,77,29,34,0,0,210,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,5,3,0,0,5,0,0,0,0,18,9,0,3,3,3,0,5,0,0,23,6,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,12,27,3,3,3,5,6,0,0,0,41,9,0,5,0,0,0,0,0,3,24,22,7,4,5,4,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,14,12,0,0,4,4,6,3,0,0,32
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,25,4,5,3,3,6,11,0,0,65,23,3,7,6,20,11,3,0,0,82,11,0,4,0,5,6,0,0,0,17,0,0,0,0,0,0,0,0,0,5,10,0,0,0,8,8,3,0,0,33,9,0,0,3,0,0,0,0,0,12,0,0,0,6,8,6,3,0,0,20,10,0,0,8,6,4,0,0,0,23,10,0,0,0,3,3,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,4,4,4,0,0,0,0,16,4,0,4,8,0,0,5,0,0,21,5,0,0,4,0,10,0,0,0,21,13,0,0,0,9,4,0,0,0,33,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,14,6,0,0,4,0,4,8,0,5,27
509021237,11,0,3,6,7,3,7,0,0,40,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,7,9,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,4,3,0,9,5,0,0,0,27,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,3,0,0,0,14,7,4,0,4,0,11,6,0,0,35,11,4,0,0,3,3,17,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7
509021238,14,3,4,6,4,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,5,0,0,0,11,7,0,4,0,0,3,0,0,0,21,3,0,0,0,3,0,0,0,0,7,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,0,5,0,6,0,0,0,0,23,11,0,0,3,0,0,0,0,0,17,6,0,0,4,11,11,7,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7
509021239,85,10,23,35,50,70,229,75,20,594,26,3,4,4,14,14,0,0,0,72,13,0,0,4,9,8,16,0,3,58,0,0,0,0,0,0,0,0,0,5,22,3,3,9,19,10,5,0,5,78,5,0,0,0,3,6,5,0,0,20,24,0,4,3,11,6,15,0,0,60,27,0,8,7,13,5,28,0,0,87,11,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,3,7,7,0,0,0,21,9,0,0,0,3,4,16,3,0,34,21,0,0,3,3,0,0,0,0,37,25,0,4,0,3,8,0,0,0,43,10,3,4,3,5,4,7,0,7,29,4,0,0,0,4,0,0,0,0,13,8,0,0,3,4,0,4,0,5,18,23,0,0,8,4,6,21,0,0,57
509021240,12,0,4,0,4,4,10,0,0,42,0,0,0,0,5,0,0,0,0,6,3,0,3,0,0,3,3,0,0,16,4,0,0,0,0,0,0,0,0,12,8,0,0,3,3,5,0,0,0,19,4,0,0,5,3,4,0,0,0,13,0,3,3,0,10,3,3,0,0,25,6,0,0,5,4,3,0,0,0,25,3,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,8,8,0,0,4,9,6,3,0,0,28,10,0,6,5,4,0,0,0,0,27,16,0,7,10,9,20,11,0,0,77,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,11,9,0,0,0,4,0,0,0,4,17
509021241,30,7,16,12,6,18,18,5,0,106,3,0,0,0,0,0,3,0,0,12,0,0,0,0,4,26,16,0,0,48,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,3,0,4,18,5,0,0,0,5,11,0,0,0,23,13,0,0,0,3,8,3,0,0,34,6,0,0,4,0,5,3,0,0,19,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,8,0,4,0,8,4,0,0,0,19,15,0,3,7,10,4,0,0,0,40,5,0,3,7,8,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,0,19,3,0,0,4,6,4,0,0,0,19
509021242,24,0,4,3,6,6,3,0,3,52,74,13,26,35,78,44,19,0,7,294,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,6,3,3,8,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,3,0,0,22,3,3,0,0,7,6,8,0,0,28,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,8,0,4,0,3,6,0,0,0,28,4,0,0,0,7,0,0,0,3,19,7,0,0,3,5,4,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,5,3,3,0,4,4,0,0,0,20
509021243,11,0,4,3,0,6,3,0,0,28,0,0,0,0,0,3,0,0,0,3,16,5,6,5,38,39,19,0,4,144,8,0,0,5,4,3,0,0,0,17,19,0,0,0,11,8,7,0,0,40,8,0,3,3,10,3,0,0,0,28,25,8,0,4,4,10,11,0,0,61,14,6,0,5,18,17,13,0,0,80,13,0,0,0,14,11,6,0,0,42,0,0,0,0,0,0,0,0,0,0,9,0,0,8,3,0,0,0,0,19,0,0,0,0,0,4,0,0,0,3,9,3,0,6,4,0,0,0,0,23,10,0,3,0,0,0,0,0,0,16,57,15,6,19,39,33,8,0,3,185,46,11,9,14,21,7,0,0,0,102,83,13,14,21,51,44,20,0,3,255,3,0,0,0,0,0,0,0,0,3,18,0,0,3,3,11,0,0,0,37,12,0,0,7,17,9,4,0,0,59
509021244,4,0,0,0,0,0,0,0,0,19,0,0,7,0,0,0,3,0,0,8,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,6,4,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,0,17,5,0,0,0,3,0,0,0,0,13,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,8,12,0,0,0,4,0,0,0,0,13,7,0,0,0,0,0,0,0,0,10,9,0,0,7,4,0,0,0,0,18,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,0,0,0,15
509021245,18,9,10,5,0,6,11,0,0,50,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,6,5,0,0,19,5,0,0,3,4,0,0,0,0,11,7,5,0,0,6,0,0,0,4,22,3,0,0,0,3,0,0,0,5,12,16,0,0,0,0,0,0,0,0,16,14,0,0,0,5,4,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,3,3,3,3,0,0,19,0,0,0,0,7,0,0,0,0,7,3,0,0,0,4,0,3,0,0,16,14,4,0,3,0,0,0,0,0,26,18,6,5,0,10,10,6,0,0,63,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,5,0,4,4,0,0,0,0,0,16
509031246,24,0,8,6,11,14,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,0,0,0,0,10,0,0,0,5,3,0,0,0,0,8,6,0,0,3,0,6,0,0,0,12,4,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,0,8,7,0,0,0,0,3,0,0,0,18,6,0,0,0,0,3,0,0,0,16,21,4,3,3,7,8,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,11
509031247,31,8,3,9,11,16,18,0,7,116,24,3,6,5,9,14,9,0,3,78,0,0,0,0,0,0,3,0,3,9,0,0,0,0,5,0,0,0,0,5,6,0,0,3,0,3,3,0,0,13,3,0,0,0,10,3,0,0,0,16,3,0,0,0,4,0,3,0,0,14,0,4,0,0,0,9,5,0,0,27,3,0,3,0,5,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,8,6,0,0,3,4,3,0,0,23,4,0,0,0,6,8,0,0,0,15,7,0,0,0,0,3,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,13
509031248,4,0,0,0,0,0,3,0,0,6,129,28,41,39,97,64,9,0,11,415,25,4,9,6,14,8,3,0,0,71,0,0,0,0,0,0,0,0,0,0,13,0,5,0,4,9,3,0,0,35,5,0,5,0,10,5,0,0,0,24,0,0,0,0,0,5,0,0,0,10,8,0,3,4,7,7,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,8,4,0,0,4,0,0,0,0,14,8,0,0,0,0,4,0,0,0,16,11,0,0,0,0,0,3,0,0,19,6,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,12,3,0,0,0,4,0,3,0,4,28
509031249,9,0,0,0,3,0,3,4,3,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,12,12,0,38,10,0,0,0,0,0,0,0,0,10,3,0,0,0,3,4,0,0,0,14,4,0,0,0,5,0,3,0,0,16,14,0,0,0,4,3,8,0,3,38,3,0,0,0,8,3,0,0,0,20,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,7,10,0,3,0,0,3,4,0,0,28,16,3,7,3,14,4,0,0,0,54,42,12,4,11,30,31,27,0,0,160,0,0,0,0,0,3,0,0,0,3,11,0,0,0,6,0,4,0,0,19,5,0,0,0,0,3,0,0,0,18
509031250,22,4,3,10,11,21,22,3,5,99,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,12,0,0,23,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,5,15,0,0,0,0,3,0,0,0,23,4,0,0,0,5,0,9,0,0,19,5,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,4,15,0,0,0,0,0,0,0,0,0,7,10,3,0,0,10,6,8,0,0,34,3,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,5,7,0,0,0,0,3,6,0,0,23
510011262,3,0,0,4,5,4,16,0,0,38,3,0,0,0,0,4,3,0,0,9,9,0,0,0,10,13,13,0,0,39,5,0,0,0,3,8,0,0,0,17,17,0,6,3,23,9,6,0,5,72,4,0,0,0,7,3,0,0,0,14,39,5,8,16,26,29,37,0,3,154,33,11,3,12,46,68,194,4,8,371,43,3,10,12,28,22,23,0,3,142,4,0,0,0,3,0,0,0,0,10,10,0,0,3,0,5,0,0,0,17,3,3,0,0,5,4,3,0,0,21,17,0,0,7,8,9,3,0,0,47,12,4,3,9,8,17,20,0,0,77,43,7,9,9,26,17,5,0,3,122,51,9,11,23,37,26,14,0,5,175,95,21,24,37,87,83,44,0,10,389,12,0,0,0,7,0,4,0,0,30,17,0,0,0,13,11,10,3,5,61,10,0,8,4,19,20,18,0,11,84
510011263,0,0,0,0,0,0,0,0,0,4,26,0,8,15,22,10,16,0,0,98,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,4,0,5,6,3,0,0,27,0,0,0,0,5,0,0,0,0,4,5,0,0,0,9,8,7,0,0,38,13,0,3,0,4,6,33,0,0,63,8,0,4,0,8,0,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,0,0,15,0,0,0,0,5,0,0,0,0,5,3,4,0,0,0,0,8,0,0,17,12,8,8,12,14,12,9,0,0,69,20,4,4,5,14,11,14,0,0,77,20,3,6,7,21,34,31,0,0,126,6,0,0,0,0,0,0,0,0,7,4,0,0,4,0,3,0,0,0,14,4,0,0,0,0,3,6,0,0,8
510011264,0,0,0,0,0,0,0,0,0,3,13,8,4,9,11,8,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,4,5,0,19,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,14,3,0,0,0,5,4,0,0,0,19,13,3,5,0,9,8,4,0,0,36,11,4,4,6,4,7,8,0,0,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,4,8
510011265,14,4,5,3,7,12,52,26,0,112,13,0,0,7,0,5,10,0,0,37,0,0,0,0,0,0,3,0,0,8,4,0,0,0,3,0,0,0,0,9,18,0,0,0,7,9,4,0,0,36,0,0,0,0,0,0,0,0,0,3,10,5,3,0,0,14,21,0,0,59,22,8,0,6,14,14,53,6,4,130,6,0,0,0,8,6,3,0,0,38,3,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0,3,0,0,7,4,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,14,15,0,0,0,4,9,3,0,0,35,21,6,4,7,14,16,9,0,0,75,23,8,10,3,12,10,8,0,0,71,41,12,7,12,46,31,26,0,3,171,0,0,0,0,0,0,0,0,0,8,10,0,0,0,5,3,4,0,0,23,7,0,4,0,7,6,6,0,0,34
