POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
507011154,0,123,68,19,21,0,0,101,79,19,25,0,3,122,79,18,22,3,0,118,69,20,19,3,0,114,45,9,15,0,0,69,16,5,3,0,0,30,0,3,8,0,0,14,3,3,0,0,0,9,702,141,151,10,3,1007,124,0,4,0,0,128,108,0,3,0,0,115,53,0,7,0,0,65,68,6,24,0,0,91,57,3,21,3,0,85,67,3,24,0,0,102,74,8,21,4,0,108,45,12,11,7,0,67,50,0,21,0,0,76,47,3,17,0,0,69,21,6,12,0,0,43,10,10,4,5,0,22,0,0,3,4,0,11,724,44,172,26,9,981,51,3,7,4,0,64,27,0,9,0,5,36,1498,197,335,45,20,2088
507011155,0,826,695,18,3,0,0,725,697,15,4,0,4,724,572,25,7,0,0,611,464,32,4,0,0,509,264,22,8,0,0,295,107,10,0,0,0,120,8,4,0,0,0,18,5,0,0,0,0,5,5600,156,56,4,19,5835,34,0,0,0,0,37,59,0,0,0,0,59,55,0,3,0,0,59,68,0,0,0,0,74,73,0,0,0,0,73,70,0,0,0,0,76,47,0,4,0,0,47,51,0,0,0,0,55,23,4,5,0,0,31,33,3,5,0,0,42,15,3,0,4,0,27,6,0,0,5,0,12,0,0,0,0,0,5,547,22,25,6,4,598,165,0,0,0,3,172,77,0,9,4,5,84,6381,177,83,17,27,6690
507011158,0,51,32,8,3,0,0,49,38,12,0,0,0,50,31,7,8,3,0,51,36,7,3,0,0,52,22,5,0,0,0,31,7,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,349,57,35,9,0,449,49,0,0,0,0,49,76,0,0,0,0,75,36,0,0,0,0,31,39,3,8,0,0,44,24,3,3,0,0,34,23,3,0,0,0,34,17,0,5,0,0,18,17,0,0,4,0,23,13,0,5,0,0,17,16,4,5,0,0,24,5,3,3,0,0,12,0,0,9,0,0,8,0,3,0,0,0,8,307,24,45,10,0,387,22,0,7,5,0,26,11,0,0,0,0,13,690,83,83,22,0,875
507011159,0,412,304,46,16,9,0,372,348,67,22,5,0,443,353,47,32,0,0,427,219,44,20,5,0,287,143,22,8,0,0,183,53,12,3,0,0,65,14,5,0,0,0,14,0,0,0,0,0,0,2841,323,169,21,8,3369,405,0,8,3,0,415,316,0,9,0,0,332,185,0,7,0,0,199,169,10,16,5,0,200,185,7,13,9,3,212,166,17,17,0,0,204,149,6,31,5,0,193,120,14,16,0,0,153,106,14,19,6,0,135,90,8,20,7,0,133,72,7,13,0,0,87,18,4,6,0,0,30,10,0,3,4,0,17,1995,94,181,34,8,2320,198,0,4,4,0,204,66,3,5,0,10,85,5100,425,359,64,27,5978
507011160,0,118,88,17,10,0,0,118,72,6,13,0,0,97,94,19,14,0,0,125,78,16,15,0,0,106,46,8,10,0,0,59,19,3,3,0,0,36,7,3,0,0,0,11,3,0,0,0,0,3,778,102,99,6,6,984,236,0,0,0,0,233,169,0,6,0,0,172,80,0,7,0,0,94,85,3,9,0,0,101,92,6,24,6,0,120,69,5,15,0,0,91,64,7,7,0,0,84,76,0,14,0,0,91,70,9,14,0,0,91,72,8,12,3,0,100,31,3,11,0,0,44,8,4,7,0,0,19,5,0,0,0,0,9,1055,46,128,12,4,1246,65,0,4,4,3,75,39,0,3,0,0,38,1927,149,234,25,13,2345
507011161,0,182,111,14,36,0,0,159,102,10,20,0,0,131,97,8,20,0,0,122,70,10,11,0,0,88,48,3,6,0,0,59,14,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1088,96,152,7,5,1349,557,0,3,0,4,560,350,0,6,0,0,359,156,4,11,0,0,163,134,14,20,0,0,167,145,14,18,6,0,186,144,13,18,0,0,177,116,7,23,3,0,151,95,6,18,0,0,124,102,0,5,4,0,108,72,3,6,0,0,84,27,0,3,0,0,38,12,3,0,0,0,15,3,4,0,0,0,6,1905,69,144,17,8,2143,148,0,11,0,0,157,52,0,0,0,6,56,3191,173,307,25,18,3705
507011163,0,95,48,17,10,3,0,85,39,24,16,0,0,86,34,8,15,3,0,63,54,23,9,0,0,86,15,10,11,4,0,38,9,6,0,0,0,22,3,0,0,0,0,8,0,0,0,0,0,0,526,135,103,13,0,779,50,0,0,0,0,51,50,0,0,0,0,52,28,0,4,0,0,30,45,0,5,0,0,52,35,3,17,3,0,53,34,8,9,3,0,51,35,0,10,0,0,42,36,3,12,0,0,49,28,0,8,0,0,43,22,6,6,0,0,32,12,4,6,0,0,19,4,0,0,0,0,11,0,0,0,0,0,0,378,28,76,6,0,491,34,0,0,0,0,36,15,0,0,0,0,18,951,161,182,27,3,1327
507011259,0,147,96,19,15,5,0,138,114,21,17,4,0,158,98,15,19,0,5,133,103,6,13,0,0,133,77,11,12,0,0,107,20,0,0,0,4,23,4,4,0,0,0,9,0,0,0,0,0,3,991,115,121,17,9,1260,179,0,0,0,0,180,114,3,4,0,0,122,72,0,10,0,0,79,74,0,12,4,0,89,59,4,16,0,0,81,60,9,14,0,0,80,45,5,7,0,0,54,41,3,7,0,0,51,31,3,11,0,0,51,31,3,7,0,0,46,22,0,7,0,0,33,11,3,3,0,0,16,4,0,0,0,0,5,725,34,102,21,5,893,74,0,7,5,0,83,27,0,0,0,0,32,1823,157,238,45,12,2271
507011260,0,911,754,42,8,0,0,803,694,28,14,0,3,738,682,43,11,5,6,741,548,39,14,0,4,609,342,25,13,0,0,383,126,14,7,0,0,138,16,8,0,0,0,29,3,3,0,0,0,15,6104,250,110,10,17,6489,321,0,0,0,0,322,330,0,4,0,0,337,182,4,7,0,0,199,180,0,12,6,0,201,165,3,12,3,0,184,185,14,8,3,0,212,145,3,6,0,0,157,130,7,6,0,0,145,106,9,10,0,0,130,86,11,14,5,0,105,72,4,0,0,0,76,17,8,6,0,0,28,6,3,0,0,0,12,1920,80,93,20,7,2110,333,5,3,0,0,350,119,0,11,3,7,139,8471,336,217,33,30,9089
507021164,0,106,72,26,8,0,0,106,85,28,21,0,0,137,82,25,19,0,0,131,58,32,8,6,4,101,34,20,6,0,0,58,12,15,4,0,0,31,4,3,6,0,0,7,0,0,0,0,0,0,750,163,102,7,4,1033,132,0,0,5,0,134,149,0,3,0,0,156,75,5,5,0,0,86,62,10,6,0,0,82,58,6,12,4,0,81,55,8,18,0,0,89,43,7,26,0,0,72,50,14,17,4,0,83,55,3,13,3,0,72,47,12,23,0,0,77,20,10,15,3,0,51,11,6,8,0,0,20,5,3,3,4,0,16,753,96,146,27,3,1024,56,7,10,0,0,70,19,4,4,3,0,30,1578,270,261,41,9,2159
507021165,4,1283,1059,98,53,3,4,1216,1083,116,70,3,0,1275,1112,127,80,6,5,1331,966,128,66,8,0,1166,634,61,46,8,8,758,199,32,23,3,0,263,41,13,10,0,0,70,6,14,4,4,0,29,9222,763,519,42,22,10575,724,5,9,4,5,742,1018,3,23,4,0,1049,605,3,29,5,4,646,549,16,50,4,0,624,588,15,61,5,0,671,547,36,51,6,0,644,463,33,69,9,0,576,427,36,50,5,0,520,386,35,60,11,4,494,394,25,73,19,0,511,237,38,57,10,0,341,110,23,44,11,4,195,28,16,27,15,0,79,6080,285,607,104,30,7100,789,15,41,0,9,859,203,11,14,6,15,249,16305,1076,1191,154,74,18789
507021166,0,240,151,44,26,4,4,223,176,49,38,4,0,266,179,50,28,5,0,262,157,35,36,5,0,226,108,16,20,0,3,150,44,19,13,0,0,78,3,0,4,3,0,12,4,0,0,0,0,5,1620,274,220,22,12,2147,319,0,0,0,0,320,289,0,11,3,0,303,139,7,9,0,0,150,123,9,23,4,0,157,153,13,29,7,0,208,125,21,21,0,0,175,140,24,27,4,0,195,133,13,34,4,0,185,113,10,33,4,0,157,110,24,38,6,0,174,66,10,34,4,0,116,22,9,12,5,0,51,11,4,10,9,0,29,1743,128,295,40,3,2208,140,5,16,3,0,176,49,0,0,3,4,57,3556,410,531,68,19,4589
507021167,3,361,250,51,16,0,0,325,252,51,16,3,0,327,243,60,29,0,5,332,201,53,37,0,3,293,143,48,16,8,0,214,41,17,7,4,0,72,15,4,0,0,0,26,0,5,0,0,0,3,2424,373,163,23,10,2999,166,0,0,0,0,168,232,0,3,3,0,239,123,5,5,0,0,138,100,7,7,0,0,118,107,8,8,0,0,126,83,11,8,0,0,105,88,9,4,0,0,104,62,13,8,0,0,88,65,10,9,3,0,79,68,8,8,0,0,87,53,7,12,5,0,76,17,6,0,6,0,31,10,7,5,3,0,17,1165,94,70,28,7,1371,141,8,3,0,0,153,55,0,3,0,8,63,3789,479,235,54,24,4586
507031169,0,116,78,11,18,3,0,105,71,7,5,5,0,89,52,3,3,0,0,60,38,4,8,0,0,53,30,3,5,0,0,36,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,561,56,89,9,0,727,104,0,4,0,0,100,56,0,3,0,0,63,52,0,12,0,0,63,57,0,28,3,0,89,48,4,19,5,0,81,66,3,19,3,0,92,50,3,15,0,0,76,39,3,6,0,0,54,32,0,4,0,0,38,29,0,3,3,0,34,7,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,545,20,126,18,3,708,51,0,3,0,0,58,19,0,0,3,0,32,1187,83,214,31,9,1520
507031170,0,61,59,3,4,0,3,71,60,3,13,0,0,75,61,3,7,0,0,74,63,3,6,0,0,75,32,6,5,0,0,50,15,6,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,524,31,60,6,7,618,76,0,0,4,0,75,41,0,0,0,0,44,37,0,0,0,0,40,54,0,9,0,0,59,57,0,9,0,0,66,46,0,7,0,0,56,53,0,5,3,0,68,50,0,7,4,0,61,40,6,8,0,0,55,44,0,10,0,0,52,24,0,0,0,0,23,7,0,0,3,0,11,5,0,0,3,0,3,528,16,56,14,6,621,56,0,4,0,0,62,17,0,0,3,4,28,1126,46,117,21,11,1319
507031172,0,122,101,8,5,0,0,114,122,0,4,0,0,130,117,7,3,0,0,127,99,3,9,0,0,113,72,4,0,0,0,82,19,0,0,0,0,17,0,3,0,0,0,8,0,0,0,0,0,0,986,42,24,0,6,1054,74,0,0,0,0,74,34,0,0,0,0,38,21,0,0,0,0,25,29,0,0,0,0,25,19,0,0,0,0,18,15,0,3,0,0,22,18,0,0,0,0,21,12,0,0,0,0,15,9,0,0,0,0,9,10,0,0,0,0,14,6,0,0,0,0,14,3,0,0,0,0,9,0,0,0,0,0,0,259,7,13,7,0,288,56,6,0,0,5,68,29,0,0,0,0,28,1328,52,36,10,7,1432
507031173,3,939,931,11,12,5,0,960,927,20,9,4,0,958,941,28,8,4,3,981,793,29,12,0,0,836,530,18,13,0,0,560,170,9,0,0,0,181,28,0,0,5,0,31,3,3,0,0,0,5,7324,145,73,15,20,7578,52,0,0,0,0,55,86,0,0,0,0,86,82,0,0,0,0,81,86,0,3,4,0,93,106,0,0,3,0,113,81,0,0,0,0,89,75,7,6,0,0,84,81,3,5,0,0,88,68,0,9,0,0,78,51,3,0,0,0,55,40,0,3,0,0,45,14,3,3,0,0,21,9,3,0,3,0,8,832,25,28,13,5,902,340,0,5,3,0,344,110,3,3,0,10,134,8609,176,113,23,30,8958
507031174,0,125,89,7,6,3,0,112,113,3,5,0,0,122,86,18,3,0,0,106,79,4,3,0,0,87,66,5,8,0,0,75,24,0,0,0,0,30,4,0,0,0,0,3,4,0,0,0,0,4,836,56,55,4,0,958,240,0,0,0,0,239,125,0,3,0,0,129,106,0,6,0,0,110,86,0,7,0,0,98,103,3,12,5,0,121,99,0,18,0,4,124,71,0,14,0,0,83,67,0,9,4,0,74,51,0,3,0,0,61,34,0,0,0,0,42,18,0,3,0,0,20,7,0,0,0,0,11,8,0,0,0,0,8,1008,16,75,16,5,1113,101,0,0,0,0,106,32,0,0,0,0,37,1979,71,133,22,3,2219
507031261,0,162,151,7,9,0,0,173,176,15,13,0,0,203,156,8,8,0,0,172,143,3,17,0,0,166,86,9,7,0,0,104,49,3,0,0,0,52,4,3,3,0,0,12,0,0,0,0,0,0,1187,75,108,8,0,1379,21,0,0,0,0,27,32,0,0,0,0,31,34,0,9,0,0,39,44,6,10,0,0,59,48,0,12,0,0,64,50,0,6,0,0,61,62,5,9,0,6,75,43,0,8,4,0,58,34,0,14,0,0,50,19,4,3,0,0,29,15,3,9,0,0,28,7,5,3,4,0,16,3,0,0,0,0,6,412,28,81,17,12,546,114,0,5,0,0,125,27,0,0,4,3,42,1735,107,205,27,14,2088
507041175,0,438,300,47,23,3,3,370,272,66,16,0,0,367,311,53,20,6,0,394,191,55,20,0,0,265,126,33,10,3,0,173,51,17,3,0,0,76,14,8,9,0,0,26,0,3,0,0,0,9,2505,336,173,20,5,3037,319,0,4,3,0,322,247,0,9,0,0,260,119,0,14,6,0,135,104,12,11,0,0,132,118,21,19,0,0,160,116,16,34,3,0,168,81,17,23,3,0,130,103,15,30,0,0,145,102,21,17,0,0,147,77,31,20,4,0,132,53,14,21,13,0,96,27,19,11,9,0,66,17,13,10,0,0,42,1487,177,221,51,0,1941,189,4,9,6,0,204,60,9,5,5,4,76,4236,526,407,79,14,5265
507041176,0,27,34,4,4,0,0,36,28,4,6,0,0,36,31,0,4,0,0,40,26,5,7,0,0,38,20,0,4,0,0,29,8,0,6,0,0,10,3,0,0,0,0,3,0,0,0,0,0,4,247,23,23,0,0,302,12,0,0,0,0,12,28,0,3,0,0,30,13,0,0,0,0,11,28,0,0,4,0,27,25,0,3,0,0,28,16,0,5,0,0,24,38,4,4,0,0,49,24,3,0,0,0,37,28,0,5,0,0,41,15,0,3,0,0,20,13,0,4,0,0,13,8,0,0,0,0,12,0,0,0,0,0,6,246,12,35,12,0,306,24,0,5,0,0,25,0,0,0,0,0,8,521,46,59,11,0,639
507041177,0,207,171,27,18,0,0,216,171,36,18,3,0,227,165,26,41,0,0,231,152,25,17,0,0,193,114,27,20,3,3,159,38,4,5,0,0,50,8,6,4,0,0,19,0,0,3,0,0,4,1542,192,165,12,6,1925,320,0,4,5,0,325,252,0,6,0,0,258,125,0,11,0,0,142,89,5,25,0,0,121,104,13,28,6,0,145,88,18,21,6,0,126,90,15,28,3,0,135,91,4,32,4,0,133,97,7,25,3,0,128,82,10,33,3,0,131,39,5,18,0,0,70,23,7,10,6,0,48,6,9,7,6,0,18,1401,99,232,35,0,1770,104,12,5,0,4,125,36,5,0,0,8,55,3093,307,401,55,25,3877
507041178,0,389,275,57,30,0,0,365,309,65,28,0,0,413,274,68,19,4,5,368,216,58,17,5,0,292,140,39,21,0,3,203,43,22,13,3,0,85,8,3,4,0,0,20,0,9,0,0,0,9,2713,426,190,19,13,3363,617,0,7,6,0,628,662,0,10,0,0,676,274,0,6,0,0,285,228,4,27,3,0,261,226,19,20,0,0,264,220,16,35,6,0,280,195,11,24,4,0,241,190,19,34,9,0,253,204,19,21,11,0,253,166,26,38,11,0,234,85,14,32,10,0,134,30,10,22,4,0,70,10,4,13,5,0,36,3107,150,280,61,8,3611,236,6,12,7,0,260,86,6,8,3,11,111,6143,591,491,92,28,7348
507041179,0,105,75,11,4,0,0,96,91,6,9,0,0,109,84,21,9,0,0,114,96,8,3,3,0,116,66,9,7,0,0,81,23,0,0,0,0,27,8,3,0,0,0,8,0,0,0,0,0,4,773,83,56,3,0,914,202,0,4,0,0,206,137,0,5,0,0,138,62,0,6,0,0,67,68,3,5,0,0,73,66,3,11,0,0,83,71,7,3,0,0,81,73,7,9,0,0,98,83,4,6,0,0,92,75,8,18,4,0,99,66,10,6,0,0,80,40,8,10,0,0,61,13,4,3,9,0,33,4,3,3,0,0,14,960,62,83,14,4,1118,55,3,3,0,0,61,33,0,0,0,9,38,1817,139,141,21,10,2129
507041180,0,74,46,16,12,0,0,78,48,18,19,0,3,86,66,13,11,4,0,95,50,14,15,0,0,85,42,10,11,0,0,66,15,10,8,0,0,29,3,4,0,0,0,10,0,0,0,0,0,0,506,105,94,9,8,725,103,0,4,3,0,115,87,0,4,0,0,90,42,0,3,0,0,47,44,5,13,5,0,61,50,11,6,0,0,71,49,10,6,0,0,67,66,0,13,0,0,80,45,3,20,0,0,68,45,9,13,0,0,61,43,10,7,0,0,62,19,9,14,0,0,48,9,0,16,0,0,21,0,0,0,3,0,9,609,61,131,15,0,818,48,4,0,0,0,59,12,0,0,0,0,13,1173,171,232,30,12,1609
507041181,0,403,313,61,25,3,0,398,297,79,43,3,0,422,298,70,32,5,4,414,215,48,31,5,3,304,149,39,25,3,0,215,62,16,10,0,0,90,10,18,8,0,0,35,9,0,0,6,0,11,2865,393,231,24,9,3531,488,0,8,6,0,501,415,4,14,0,0,435,191,3,12,0,0,206,205,4,23,7,0,239,200,16,40,8,0,266,187,18,35,4,0,245,181,21,35,9,0,244,140,11,26,12,0,191,161,20,39,9,0,222,131,25,34,8,0,195,87,22,31,3,0,149,40,13,23,16,0,93,10,11,9,10,0,42,2440,170,338,75,8,3025,171,9,16,0,4,199,72,4,3,3,7,88,5538,578,587,107,26,6840
507041182,0,1093,1099,28,32,6,0,1155,998,40,25,0,0,1073,992,45,32,5,0,1072,776,39,13,0,0,835,502,24,13,0,5,544,169,15,9,0,0,193,17,8,0,0,0,28,6,0,0,0,0,7,8457,230,172,12,14,8883,306,0,0,0,0,309,516,6,9,4,0,529,482,3,4,0,0,493,637,0,22,0,4,669,706,13,19,4,3,746,657,11,18,9,0,691,535,8,29,3,0,575,457,5,17,3,0,484,486,16,25,6,0,531,395,10,29,9,0,447,182,15,20,4,0,224,55,6,11,4,0,79,14,5,6,0,0,27,5436,97,206,44,22,5803,922,0,12,5,10,949,157,8,9,7,19,190,14971,339,407,63,56,15827
507041183,0,40,30,3,6,0,0,47,38,5,0,0,0,42,31,4,3,0,0,39,18,5,6,0,0,25,23,9,4,0,0,28,3,3,0,0,0,8,6,0,0,0,0,3,0,0,0,0,0,0,266,45,54,7,0,367,54,0,3,0,0,60,65,0,0,0,0,63,41,0,3,0,0,42,29,4,6,0,0,44,35,5,12,0,0,54,31,3,8,0,0,49,30,4,7,0,0,42,19,0,12,0,0,31,37,4,3,0,0,42,16,0,3,0,0,27,12,0,4,0,0,15,5,0,3,0,0,10,3,0,3,0,0,3,383,24,70,12,0,479,28,4,0,0,0,35,10,0,0,0,0,12,683,68,125,14,4,895
507041184,0,30,14,8,0,0,0,18,13,11,0,0,0,32,25,7,6,3,4,44,13,7,8,0,0,27,11,7,5,0,0,22,11,9,4,5,0,19,0,0,0,0,0,5,0,0,0,0,0,0,159,51,44,8,4,266,56,0,0,0,0,57,41,0,0,0,0,44,23,0,0,0,0,20,11,0,8,0,0,16,21,3,9,5,0,33,19,0,10,3,0,30,16,10,4,0,0,33,23,3,12,4,0,46,18,0,5,5,0,33,21,9,11,3,0,42,19,4,18,4,0,47,3,5,9,0,0,19,3,0,4,0,0,8,270,33,91,24,0,425,18,0,0,0,0,18,4,0,0,0,0,4,452,84,137,32,8,709
507051186,0,138,106,0,3,0,0,112,152,6,3,0,0,164,133,0,7,0,0,139,130,3,6,0,0,139,61,0,5,0,4,61,18,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,6,993,23,43,0,5,1061,66,0,0,0,0,68,70,0,3,0,0,70,82,0,3,0,0,89,80,0,3,0,0,85,128,0,7,5,0,144,114,0,9,0,0,123,113,4,8,0,0,120,91,0,11,3,0,103,99,3,4,3,0,111,82,0,3,0,0,87,37,3,0,0,0,39,3,0,0,0,0,8,6,0,0,0,0,7,981,13,55,13,0,1052,163,0,5,0,0,171,30,0,0,0,0,35,2168,37,98,15,5,2322
507051187,0,184,121,18,17,0,0,152,123,18,27,0,0,173,115,29,26,0,0,170,105,30,19,9,0,164,62,18,11,0,0,88,0,4,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,3,1113,159,150,16,6,1442,240,0,3,0,0,244,168,0,6,0,0,173,82,3,15,0,0,99,94,7,12,0,0,112,117,4,13,0,0,143,107,6,28,0,0,147,103,9,16,0,0,127,93,7,16,4,0,118,95,9,14,5,0,127,66,7,9,0,0,83,34,6,8,0,0,42,9,4,4,0,0,21,0,0,0,0,0,7,1210,55,151,10,3,1434,100,0,10,4,0,108,43,0,3,0,5,57,2460,217,312,37,13,3039
507051188,0,1214,990,54,35,7,7,1091,915,75,39,7,3,1034,892,72,57,8,6,1038,847,67,53,8,0,977,474,43,41,3,0,553,159,19,19,5,0,201,19,3,3,0,0,29,0,4,4,3,0,8,9337,432,335,48,28,10174,810,0,3,0,0,817,620,4,3,0,0,631,408,3,12,0,0,430,364,11,14,6,0,397,397,18,25,0,0,446,334,12,18,6,0,377,328,21,29,4,6,378,307,20,35,7,4,364,338,10,32,8,0,383,252,16,38,5,0,312,132,12,28,3,0,173,53,3,8,11,0,79,23,4,0,4,0,36,4366,140,248,51,20,4816,623,13,15,4,5,666,209,7,7,0,14,241,14531,593,614,103,64,15901
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26
507051190,0,70,55,9,13,4,0,76,69,15,11,0,0,93,65,9,22,0,0,104,47,10,13,0,0,72,37,8,12,0,0,61,10,0,3,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,514,76,100,5,3,702,77,0,7,0,0,82,63,0,0,0,0,68,43,0,8,0,0,55,59,0,10,0,0,74,59,0,13,0,0,77,64,0,14,0,0,81,73,4,17,0,0,94,68,0,15,0,0,84,68,8,24,3,0,99,62,4,20,5,0,92,22,5,10,5,0,46,16,0,4,0,0,26,7,0,5,6,0,13,677,30,140,24,3,871,56,6,13,7,0,78,19,5,0,5,5,26,1265,116,250,35,15,1673
507051191,0,130,89,19,21,0,0,126,95,27,33,0,0,155,95,20,25,6,0,140,56,13,16,0,0,92,31,9,10,0,0,47,8,4,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,762,115,165,6,3,1052,287,0,0,0,0,294,104,0,10,0,0,108,79,0,18,5,0,101,89,9,21,4,0,119,75,16,28,0,0,120,79,9,34,5,3,127,83,5,24,3,0,120,60,8,19,6,0,93,54,9,11,3,0,81,55,3,11,5,0,78,28,7,4,3,0,43,9,0,0,3,0,20,5,3,0,0,0,8,1010,66,184,40,8,1307,93,3,13,0,3,110,27,7,5,4,6,45,1891,190,363,55,17,2517
