POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
506031124,0,6,7,0,4,12,5,17,0,47,0,3,4,0,7,7,0,20,0,37,0,5,5,0,5,10,0,16,0,40,0,4,0,4,0,7,5,8,0,22,0,0,0,0,3,10,0,0,0,20,0,0,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,13,9,26,45,22,35,77,24,97,8,340,0,0,0,0,0,0,0,0,0,3,5,9,8,0,0,3,0,0,0,25,0,12,11,0,6,0,0,3,3,39,0,12,8,6,3,8,3,4,0,46,0,11,13,11,4,13,3,3,0,53,0,7,5,10,6,3,0,7,0,39,0,3,0,6,12,10,3,9,0,39,0,3,6,3,5,11,4,3,5,39,0,5,11,0,12,3,9,12,0,52,3,20,6,3,3,7,0,8,0,47,0,9,4,5,3,3,0,0,0,22,0,10,0,5,0,0,0,5,0,18
506031125,0,5,0,3,4,5,0,6,0,22,0,0,0,4,5,4,0,16,0,28,0,3,6,3,0,6,0,5,0,23,0,0,0,3,0,4,0,3,0,12,0,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,15,22,19,24,34,3,41,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,0,0,0,14,0,5,0,0,0,0,0,0,0,15,0,10,3,5,4,3,4,3,0,26,0,3,4,5,0,5,0,0,0,21,0,5,0,3,0,0,4,5,0,14,0,6,6,3,3,0,0,0,0,22,0,8,9,5,0,9,0,11,0,42,0,3,7,7,0,3,0,5,0,23,0,12,3,0,4,0,0,0,0,16,0,0,3,0,0,0,0,0,0,11
506031126,0,3,7,3,3,23,11,43,6,109,0,6,9,8,14,25,16,42,0,116,0,11,4,9,10,27,12,48,0,130,4,3,12,3,18,24,9,22,0,93,0,3,12,3,8,17,0,5,0,52,0,4,0,0,0,3,0,7,0,20,0,0,0,0,3,0,0,0,0,3,11,51,66,34,96,213,77,304,8,867,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,3,4,5,4,4,5,4,5,26,0,10,3,3,5,6,0,9,0,32,0,4,6,6,0,12,3,7,0,40,0,4,9,0,7,6,3,10,5,40,0,5,3,0,6,4,0,16,0,36,0,3,8,5,0,13,11,7,0,49,0,3,5,5,5,14,5,10,3,46,0,3,5,5,0,12,4,8,0,41,0,8,6,0,7,7,0,0,0,19,0,0,0,0,0,0,0,0,0,4
506031127,0,5,0,4,9,7,8,10,0,43,0,3,3,8,7,11,4,14,0,47,0,5,5,10,9,10,5,14,0,53,0,3,10,11,5,8,0,18,0,48,0,5,5,5,5,4,0,11,0,26,0,0,0,0,0,0,3,0,0,9,0,3,0,0,0,0,0,0,0,10,8,36,45,44,59,108,33,109,6,451,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,4,0,0,30,0,3,7,0,3,5,3,3,0,35,0,12,11,8,4,14,4,0,0,57,0,14,15,0,12,12,3,12,0,64,0,3,9,7,8,8,5,6,0,40,0,5,11,0,8,14,0,7,0,50,0,10,8,3,3,7,3,10,0,39,0,6,9,4,3,8,0,3,0,38,0,6,5,0,3,10,3,0,0,28,0,10,7,6,5,4,3,0,0,28,0,0,0,0,0,3,0,0,0,8
506031128,0,0,4,4,0,0,0,4,0,14,0,0,5,0,5,6,0,4,0,19,0,0,0,0,0,0,0,5,0,15,0,4,4,0,0,0,0,4,0,18,0,3,4,0,0,3,0,5,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,18,18,12,14,44,13,33,5,153,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,0,8,0,3,5,0,0,0,0,19,0,8,4,0,0,9,0,0,0,24,0,12,3,0,0,6,0,0,0,30,0,4,5,6,0,5,0,3,0,27,0,3,5,3,4,9,0,0,0,27,0,7,13,6,3,3,0,5,0,36,0,5,6,6,5,0,0,6,0,21,0,9,5,3,0,0,0,5,0,28,0,12,10,0,0,0,0,0,0,19,0,3,4,4,0,0,0,0,0,13
506031129,0,0,0,4,3,4,3,4,0,23,0,3,6,4,8,7,3,11,0,41,0,8,6,0,4,3,0,13,0,24,0,0,8,3,0,0,0,6,0,17,0,3,6,4,5,3,0,3,0,21,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,3,22,31,10,23,37,13,51,0,196,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,9,0,0,0,0,0,0,11,0,15,7,0,0,7,3,3,0,35,0,4,6,7,4,0,0,9,0,29,0,8,4,5,0,0,0,9,0,27,0,17,3,0,0,0,4,3,0,36,0,13,7,4,0,7,0,0,0,36,0,3,12,6,0,8,0,3,0,24,0,9,0,0,4,0,0,0,0,24,4,3,4,0,0,0,0,3,0,13
506031130,5,3,3,7,12,26,9,53,0,115,3,5,7,0,11,32,17,56,0,131,4,6,11,7,14,32,10,53,3,150,0,3,7,3,5,16,5,38,0,94,0,4,10,3,7,15,3,15,0,67,0,0,7,0,8,6,0,9,0,36,0,8,0,0,3,4,0,0,0,20,13,55,65,33,102,241,83,365,12,977,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,15,0,3,10,8,4,7,6,6,0,47,0,7,13,6,11,23,0,10,5,67,0,9,5,9,10,9,0,16,6,57,0,3,4,0,10,13,8,12,0,54,0,4,0,0,10,10,7,19,0,50,3,8,8,0,5,15,10,21,0,64,0,0,9,10,6,21,10,17,6,68,3,3,5,6,7,17,5,20,0,72,0,8,9,0,5,4,4,7,0,31,0,3,0,0,0,3,4,4,0,14
506031131,0,6,10,4,11,12,5,26,0,77,0,12,11,7,5,25,12,23,0,86,0,4,7,8,0,13,4,13,0,51,0,8,5,3,6,7,0,22,0,53,0,7,4,9,0,7,4,8,0,36,0,3,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,3,0,5,4,49,48,45,39,117,37,131,3,493,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,9,0,5,0,6,0,3,0,4,0,15,0,7,7,0,5,0,0,7,0,34,4,12,8,0,4,5,0,7,0,43,0,11,5,5,4,12,4,10,0,50,0,16,11,4,8,5,8,14,0,57,0,10,12,8,7,12,3,7,0,62,0,6,13,4,11,15,4,9,0,55,4,8,8,4,0,4,0,7,0,40,0,22,11,0,5,0,3,6,0,39,0,6,3,0,0,0,0,0,0,16
506041132,0,4,5,3,5,3,4,11,0,44,0,0,6,3,0,10,0,15,0,42,0,0,0,3,7,9,0,15,0,39,0,0,6,3,5,8,7,8,0,35,0,3,0,3,3,4,6,5,0,22,0,0,5,0,3,0,0,3,0,16,0,0,0,0,0,0,0,3,0,4,5,38,39,23,41,79,21,99,5,351,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,3,3,13,6,0,5,0,4,0,33,0,8,9,0,0,9,5,3,0,39,0,10,11,9,14,9,3,6,0,64,0,13,6,9,5,3,3,7,0,45,0,8,11,9,6,3,3,8,5,44,0,3,9,4,4,4,4,18,0,49,0,9,9,4,5,8,0,8,5,49,0,11,7,7,0,9,6,5,0,44,0,6,7,0,5,5,0,0,0,26,0,6,0,0,0,0,0,0,0,9
506041133,0,0,0,3,5,9,0,10,0,36,0,4,6,3,3,11,4,6,0,46,0,0,6,4,7,11,0,7,0,36,0,4,6,3,7,3,4,8,0,34,0,4,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,39,51,23,37,82,23,57,5,322,0,3,0,0,0,0,0,3,0,7,0,9,0,0,0,4,0,0,0,13,0,8,0,0,0,6,0,3,0,22,0,4,10,6,6,5,0,5,0,36,0,18,13,6,3,12,0,7,0,54,0,12,11,8,4,4,0,6,0,51,0,12,14,5,3,15,0,6,0,60,0,13,4,3,6,10,0,7,0,44,0,9,5,3,5,3,6,4,0,41,0,10,7,0,0,0,3,5,0,24,0,11,0,4,0,0,0,4,0,14,0,7,0,0,0,0,0,0,0,11
506041134,0,0,0,0,6,6,0,3,0,24,0,3,0,0,3,3,0,6,0,20,0,0,0,0,0,0,3,8,0,14,0,0,5,0,0,5,3,4,0,22,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,12,17,18,38,10,44,4,160,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,6,6,0,0,4,0,4,0,19,0,4,11,3,8,4,0,5,0,29,3,7,8,11,8,15,0,11,3,56,3,0,4,11,9,5,5,14,0,44,0,4,4,4,5,5,0,9,0,32,0,3,3,4,3,6,4,5,0,31,0,5,5,0,7,0,0,10,0,34,0,7,3,6,4,0,0,3,5,32,0,10,6,3,0,0,0,0,0,21,0,5,4,5,0,0,0,0,0,9
506041135,0,0,8,3,6,5,3,4,0,37,0,0,0,0,0,0,3,8,0,21,0,5,0,0,4,5,0,0,0,24,0,4,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,31,13,22,56,15,42,4,220,0,7,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0,14,0,3,3,0,0,9,0,3,0,24,0,11,6,0,0,10,0,9,0,36,0,17,7,3,6,4,6,8,3,57,0,20,11,0,4,8,8,4,0,55,0,15,4,7,7,9,0,6,0,52,0,4,5,3,9,5,3,11,0,40,0,8,11,0,4,5,5,4,0,34,0,3,5,0,0,0,0,4,0,19,0,6,4,0,5,5,0,0,0,20,0,4,0,0,0,0,0,0,0,7
506041136,0,6,5,11,14,16,9,35,0,90,3,4,8,5,5,17,8,40,0,88,0,3,7,7,4,15,6,28,0,68,0,7,3,4,6,10,5,19,0,56,0,5,5,5,0,10,0,17,0,48,0,6,4,6,0,9,0,8,0,29,0,4,0,0,0,0,0,0,0,15,15,48,46,44,68,144,50,257,6,675,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,15,0,3,0,4,4,4,4,4,0,28,0,7,10,3,6,10,3,3,3,38,0,7,15,5,10,14,0,12,3,70,0,10,5,7,0,13,0,6,0,55,0,10,9,7,7,17,0,8,0,59,0,5,8,4,11,13,3,6,0,53,0,0,5,7,3,16,8,10,0,54,0,10,8,0,3,10,5,14,0,50,0,6,7,4,6,8,0,4,0,35,0,5,3,0,0,4,0,7,0,19
506041137,0,0,3,5,5,9,3,6,0,29,0,0,4,4,4,4,0,0,0,22,0,3,0,0,5,0,0,3,0,18,0,4,3,0,0,0,0,5,0,18,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,27,26,19,22,46,19,34,0,194,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,19,0,9,3,3,0,4,0,0,0,31,3,13,11,5,3,7,0,6,0,46,0,12,9,3,5,15,3,15,0,55,0,8,3,6,0,3,0,4,0,42,0,7,11,4,6,7,4,15,0,49,0,11,0,0,8,7,3,6,0,37,0,13,5,0,0,8,0,3,0,32,5,3,8,0,0,5,0,4,0,26,0,0,0,0,0,0,0,0,0,0
506051138,0,3,0,0,3,12,0,20,5,42,3,3,0,3,4,7,0,20,0,35,0,4,8,0,0,8,8,16,0,45,0,3,0,5,0,12,0,7,0,33,5,5,3,3,3,6,3,5,0,25,0,4,4,0,0,5,3,0,0,17,0,0,0,0,0,3,0,0,0,7,6,41,27,24,27,91,24,139,6,400,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12,0,7,3,3,7,8,0,0,0,23,0,7,4,0,0,5,0,8,0,39,3,12,17,9,5,8,5,23,0,84,3,8,3,6,10,8,5,10,0,56,6,6,4,8,6,15,3,7,0,48,0,11,9,6,4,15,3,9,0,55,0,12,10,5,4,3,0,9,0,46,0,13,4,6,5,3,0,4,0,44,0,4,3,3,0,6,0,3,0,19,0,3,0,0,0,0,0,0,0,5
506051139,0,5,5,0,0,6,0,9,0,16,0,6,6,3,0,0,0,7,0,23,3,0,0,0,5,6,0,15,0,34,0,0,0,3,0,3,0,3,0,15,0,0,3,0,0,0,0,3,0,12,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,17,23,15,11,39,16,63,3,194,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,0,4,5,5,0,0,0,0,21,0,10,0,3,5,0,0,9,0,22,0,5,8,0,0,0,3,8,0,28,0,3,0,0,4,7,0,9,0,24,0,3,0,0,3,4,4,0,5,26,0,5,9,0,6,7,0,8,0,31,0,0,7,4,5,6,0,0,0,30,0,0,0,5,4,0,0,3,0,24,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8
506051140,0,0,5,7,3,8,4,10,0,43,3,0,0,0,5,14,3,18,0,46,5,6,7,11,10,9,5,10,0,49,0,6,8,4,4,15,0,11,0,54,0,7,6,0,6,0,0,8,0,27,0,4,4,0,0,0,0,3,0,16,0,3,0,4,0,3,0,0,0,10,7,43,46,35,46,78,20,87,4,363,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,6,0,3,0,0,0,0,0,16,0,8,8,0,0,3,0,0,0,30,0,10,0,4,5,4,4,8,0,34,0,9,10,10,0,5,0,9,0,48,4,15,9,10,3,8,3,11,0,62,6,16,10,9,5,10,3,11,0,60,3,16,3,11,10,9,0,8,0,66,3,22,9,10,9,12,3,4,0,59,0,13,4,0,0,4,0,0,0,37,0,7,11,0,0,0,0,7,0,23
506051141,0,4,3,3,4,7,0,10,0,36,0,0,6,4,5,12,3,13,0,43,4,7,4,0,7,13,3,16,0,54,3,8,6,0,4,10,0,4,0,40,0,6,7,3,5,6,3,3,3,29,0,3,3,3,0,0,0,3,0,13,0,3,0,0,0,0,0,4,0,5,8,36,35,26,37,63,10,74,3,298,0,8,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,0,4,0,0,3,0,4,0,0,0,0,8,0,4,0,8,0,8,0,0,0,23,0,8,0,0,6,7,0,4,0,29,0,11,6,4,0,0,0,6,0,25,0,4,6,4,10,7,4,11,0,49,0,10,3,5,7,10,6,7,0,44,0,13,8,3,3,7,5,13,0,45,0,8,8,3,0,4,4,3,0,35,0,14,8,0,5,4,0,6,0,36,0,8,0,4,0,0,0,0,0,20
506061142,0,4,0,0,0,7,0,9,0,24,0,6,3,0,0,0,4,11,0,25,0,0,5,0,0,9,0,4,0,21,0,3,4,4,4,7,0,5,0,27,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,21,30,19,17,50,18,58,7,223,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,5,10,5,3,8,0,8,0,43,5,11,13,3,7,20,6,13,3,76,0,25,14,6,3,17,0,16,0,74,0,5,4,7,4,9,5,8,6,40,0,5,5,3,0,9,0,3,0,34,0,0,9,0,5,15,0,8,0,44,0,13,4,6,0,3,0,3,0,44,0,6,5,3,0,4,0,3,4,32,0,3,0,4,0,6,0,0,0,21,0,3,0,0,0,0,0,0,0,5
506061143,0,0,0,3,3,3,5,17,0,33,0,5,3,3,5,8,0,19,0,38,0,8,4,0,5,0,0,22,0,41,0,5,4,0,0,6,0,4,0,17,0,3,4,0,0,4,7,4,0,14,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,26,25,19,17,30,16,89,0,226,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,0,0,0,0,3,3,0,0,0,15,0,0,0,4,3,0,3,5,0,29,0,5,5,3,0,3,0,4,0,21,4,4,3,0,3,3,0,0,0,15,0,9,4,3,7,9,4,6,0,38,0,4,5,0,4,7,4,11,0,28,0,6,0,3,4,4,0,8,0,32,4,0,3,4,0,6,0,0,5,20,0,4,6,4,0,4,0,6,0,27,0,3,0,0,0,0,0,4,0,11
506061144,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,6,0,5,0,18,0,3,0,0,3,0,0,6,0,11,3,4,0,0,0,0,0,8,0,21,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,7,8,11,5,13,19,3,25,5,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,8,0,7,0,0,4,5,0,4,0,13,0,0,4,0,0,0,0,3,3,14,0,3,5,5,0,4,3,6,0,20,0,0,5,0,4,4,0,4,0,19,0,6,4,0,0,4,0,7,0,32,3,4,0,0,4,5,0,8,4,20,0,0,7,0,0,4,0,4,0,13,0,5,3,0,0,4,0,8,0,13,0,0,0,0,0,0,0,4,0,9
506071145,0,4,3,5,13,12,0,15,0,47,0,4,6,5,7,18,0,10,0,46,0,3,3,0,3,5,8,8,0,33,0,5,0,3,5,0,0,7,0,30,0,3,0,5,5,4,0,3,0,21,0,6,4,0,0,3,0,0,0,15,0,0,5,0,0,0,0,0,0,3,5,29,37,23,44,73,21,82,3,322,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,13,0,6,5,0,0,6,0,8,0,26,0,4,3,5,4,4,0,5,0,29,0,8,9,7,0,5,0,6,0,35,0,8,12,3,5,3,5,8,0,45,4,6,6,9,4,0,0,7,0,32,0,4,10,3,7,12,3,7,0,44,0,6,14,4,4,6,6,10,0,50,0,10,7,3,3,6,0,3,0,30,0,12,0,0,0,3,0,4,0,31,3,0,0,0,0,4,0,5,0,17
506071146,0,0,0,5,0,4,0,9,0,17,0,3,3,5,4,10,0,5,0,31,0,0,0,0,4,12,6,13,0,33,0,3,7,3,4,10,6,7,0,38,0,4,6,0,4,4,0,0,0,24,0,0,6,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,8,3,30,40,19,23,51,12,69,5,239,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,16,0,6,0,3,0,4,0,3,0,10,0,3,3,0,0,4,5,3,0,19,0,11,8,7,0,9,3,0,0,28,0,4,7,0,0,0,0,0,0,23,0,8,9,3,0,0,0,0,0,18,0,5,5,4,0,7,3,6,0,30,0,5,0,0,6,6,0,0,0,26,0,12,3,0,4,0,0,0,0,29,0,9,0,0,0,0,0,0,0,15,0,3,4,0,0,0,0,0,0,9
506071147,0,9,0,4,11,24,8,33,0,94,0,12,5,10,11,22,11,37,0,105,0,5,11,3,4,23,4,40,0,90,0,10,8,14,7,18,10,33,0,99,0,7,10,3,7,6,4,3,0,52,0,8,18,8,3,6,0,4,0,49,0,0,3,3,0,0,0,4,0,18,14,69,85,58,68,163,58,224,12,741,0,8,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,10,0,5,3,4,4,3,0,0,0,23,0,10,4,4,3,7,0,6,0,32,8,6,3,4,3,9,0,12,0,46,0,18,3,6,4,6,4,3,0,50,0,8,10,4,8,16,4,10,0,56,0,16,10,8,6,14,6,3,3,64,0,17,18,4,8,12,6,9,0,64,0,15,23,0,4,12,0,10,0,64,0,23,12,0,3,0,0,5,0,52,0,16,11,3,0,3,0,0,0,39
507011148,0,0,0,5,0,3,3,3,0,26,0,4,0,5,4,5,3,11,0,31,0,0,3,0,0,8,0,6,0,21,0,4,0,0,0,0,5,7,0,18,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,24,20,15,18,41,20,51,5,200,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,18,0,5,5,0,3,6,0,6,0,23,0,12,0,4,4,6,3,8,0,42,0,13,17,10,7,8,0,3,0,65,0,15,5,8,10,17,3,10,0,59,0,5,11,3,9,4,0,9,0,48,0,13,8,4,7,7,0,9,0,43,0,9,12,3,3,8,7,6,0,45,0,11,0,0,0,3,0,4,0,28,0,5,0,0,0,5,0,0,0,21,0,3,6,0,0,0,0,0,0,9
507011150,0,3,0,9,12,23,11,67,0,121,3,0,15,4,11,25,13,46,0,114,0,8,6,10,19,30,11,55,0,122,3,4,7,0,8,12,15,42,0,95,0,4,4,0,8,3,0,19,0,38,0,0,6,4,6,4,0,9,0,23,0,0,0,3,3,3,0,0,0,11,9,34,41,36,84,169,68,351,3,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,3,3,0,4,0,21,0,3,10,0,6,5,3,8,3,32,0,6,0,5,6,9,4,11,4,41,0,10,0,6,3,4,6,12,0,41,0,6,8,3,5,11,3,11,0,40,0,9,10,4,8,11,5,17,0,56,0,8,4,0,5,6,5,25,0,59,0,0,3,5,4,8,9,14,0,40,0,4,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,6
