POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
505031258,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,196,166,251,51,97,46,100,14,1014,3,4,8,11,4,17,0,20,5,70,0,0,10,0,0,0,6,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,6,0,0,5,7,0,7,3,8,0,31,91,204,192,278,60,118,53,148,15,1157,0,6,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,3,0,0,0,11
505031303,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,11,314,214,417,160,201,123,251,233,27,1942,18,11,25,7,7,21,10,30,0,113,0,0,6,0,0,0,15,6,3,34,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,7,9,0,27,9,0,0,3,3,5,0,4,0,31,345,225,463,177,216,154,291,296,41,2190,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,13
505031304,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,48,144,112,118,38,36,23,85,7,617,0,0,5,3,4,7,0,13,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,4,3,0,3,3,0,0,17,50,154,127,129,47,51,32,100,7,689,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
505031305,0,9,5,0,0,0,0,16,0,29,0,6,24,0,8,13,14,26,0,93,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,6,19,3,0,4,14,12,5,62,2483,1479,4243,790,2264,1113,1746,1625,227,15971,58,49,204,71,86,99,92,236,17,921,26,3,62,0,3,4,58,19,5,183,3,4,13,6,0,4,4,6,0,47,8,0,11,0,0,4,10,10,0,33,4,0,39,3,7,3,28,19,10,113,7,4,8,11,0,4,10,14,0,48,2596,1559,4625,898,2376,1249,1979,1973,265,17510,4,4,5,5,10,4,11,14,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,14,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,4,4,7,6,7,10,4,13,22,3,80
505031306,0,0,0,3,0,0,0,0,0,4,0,3,4,7,3,8,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,300,579,351,660,335,255,84,295,38,2895,16,9,27,43,14,74,7,64,0,256,3,0,5,0,0,5,12,4,0,28,0,6,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,13,8,4,0,15,4,10,0,19,0,52,324,599,393,737,357,351,109,387,48,3300,0,4,3,5,6,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,0,4,0,22
506011110,0,3,10,7,3,9,0,10,0,43,0,0,5,8,5,28,0,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,9,0,0,0,18,451,879,647,910,504,571,160,367,41,4531,18,25,38,45,12,133,17,90,10,389,0,0,3,0,0,0,9,6,0,17,0,4,3,0,0,0,0,0,0,12,0,3,4,3,5,0,0,0,0,17,0,0,0,3,0,0,0,7,5,20,4,3,7,16,5,25,4,19,0,90,482,924,713,1002,535,775,190,512,61,5198,0,7,0,5,5,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,7,8,7,5,7,3,5,0,37
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,164,50,120,32,21,107,48,5,584,0,4,3,9,0,4,0,4,0,23,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,4,0,0,3,0,15,43,166,64,127,39,25,115,60,5,639,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
506011114,0,5,0,4,0,3,0,9,0,31,0,0,0,4,0,3,6,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,13,282,412,509,327,328,278,230,276,30,2673,10,10,24,25,12,47,17,59,3,189,4,0,20,0,0,0,17,6,0,40,3,0,0,0,5,0,0,0,0,12,0,3,0,0,0,0,0,4,0,10,0,0,10,5,0,0,4,5,3,22,6,3,3,7,0,4,0,5,4,43,301,432,562,378,352,346,272,369,44,3052,0,0,3,5,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,7,0,5,0,30
506011115,0,6,0,0,3,0,0,0,0,7,0,6,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,64,946,128,282,215,13,33,94,31,1806,3,21,0,8,11,0,0,11,0,59,0,0,0,0,0,0,9,6,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,11,4,9,4,3,0,0,0,7,0,25,69,987,137,302,223,16,42,119,36,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,85,107,77,46,56,19,102,13,592,0,0,3,6,4,11,0,15,0,36,0,0,3,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,18,0,6,0,0,7,0,5,0,40,98,88,116,88,54,74,29,124,13,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
506011117,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,154,52,179,48,76,30,74,4,664,0,8,3,12,0,11,0,20,0,56,0,0,0,0,0,0,8,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,3,0,12,45,161,63,198,51,94,40,99,9,763,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,111,389,104,184,59,184,46,126,12,1211,5,15,0,18,0,47,0,29,0,124,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,9,0,0,0,7,0,11,0,13,0,37,120,410,104,217,66,247,55,185,16,1416,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
506011308,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,376,422,723,213,318,132,340,306,47,2875,16,5,28,14,14,17,18,49,4,169,0,0,15,0,0,0,14,0,0,34,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,3,3,0,0,10,4,0,4,0,3,0,10,4,0,26,8,4,3,3,5,0,0,0,0,22,404,431,781,237,342,152,398,373,58,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
506021118,0,10,5,7,5,0,0,11,0,41,13,36,24,15,28,28,20,53,4,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,10,10,12,22,17,0,90,1845,2084,1756,1382,1621,654,779,725,172,11015,48,68,71,70,85,96,42,153,16,649,6,3,14,0,16,0,17,6,0,67,4,8,6,6,3,0,4,3,0,33,13,18,4,0,0,4,0,10,0,61,6,18,44,4,18,3,41,18,7,166,11,15,24,15,10,6,8,24,0,119,1959,2267,1954,1512,1796,810,942,1020,209,12460,7,10,3,10,11,8,3,20,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,15,9,4,3,22,0,89
506021119,0,5,3,10,9,3,0,7,0,45,10,15,13,61,5,20,0,28,0,152,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,0,8,3,0,27,555,755,723,821,455,405,157,344,44,4264,20,31,36,68,22,55,4,63,6,311,0,0,5,0,0,0,3,5,0,17,0,4,0,0,0,0,0,0,0,8,0,0,4,3,4,7,4,7,0,25,4,9,11,0,0,0,0,6,0,29,12,17,10,31,4,19,0,19,0,111,608,826,811,1012,500,507,185,492,50,4974,0,11,7,22,5,0,0,14,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,12,22,4,0,0,14,0,67
506021120,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,8,11,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,5,6,0,6,7,0,28,986,598,1023,72,1010,342,1637,506,97,6271,11,12,21,0,34,4,47,60,3,208,11,4,8,0,30,6,71,24,0,150,0,0,5,0,0,4,12,5,6,25,0,4,4,0,3,0,11,0,0,26,4,6,21,3,18,0,28,22,3,99,6,0,0,0,0,0,0,0,0,10,1029,628,1098,80,1095,356,1820,636,113,6860,0,5,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,0,0,11
506021121,0,0,0,0,0,0,0,0,4,8,6,26,52,12,8,18,55,20,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,12,4,3,4,18,6,0,66,1258,1657,1478,1080,1770,817,2215,586,197,11049,25,46,37,28,50,31,87,52,10,363,6,0,12,0,15,0,20,0,0,57,0,15,12,3,9,0,12,0,0,44,4,9,6,4,3,0,8,0,0,35,16,21,102,5,27,4,93,18,6,286,0,6,4,0,0,0,0,0,0,18,1325,1790,1712,1128,1886,874,2504,687,221,12122,0,4,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,11,4,3,9,3,3,0,0,30
506021123,10,29,28,82,32,28,5,80,6,292,14,46,50,73,49,24,16,70,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,15,7,3,31,6,0,94,1432,1835,1116,2071,1134,606,304,712,129,9333,54,71,68,134,68,59,6,95,10,557,0,0,5,0,0,0,9,3,6,22,7,3,19,13,0,0,0,0,0,52,9,26,8,17,6,0,0,10,0,80,10,12,42,10,4,0,30,30,0,136,24,31,28,45,15,10,8,19,3,177,1562,2056,1379,2453,1320,733,402,1013,154,11076,16,22,20,62,24,19,0,72,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,10,7,0,6,3,53,0,0,0,9,4,6,0,4,0,26,0,0,0,3,0,0,0,0,0,9,14,35,25,86,34,22,0,87,8,321
506021309,0,0,0,0,0,4,0,0,0,5,4,6,7,28,3,45,0,15,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,15,277,365,180,367,221,390,62,189,20,2076,16,12,11,26,10,76,4,47,8,209,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,9,3,0,3,0,0,0,0,0,0,7,0,0,3,12,3,24,3,14,0,68,307,398,208,440,243,545,85,274,30,2521,4,0,0,7,3,8,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,8,0,6,0,30
506021310,0,0,0,0,0,0,0,0,0,3,0,9,0,9,0,0,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,63,217,68,171,48,13,40,38,6,663,3,15,3,4,3,0,0,11,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,5,3,0,3,0,0,4,5,0,24,69,248,67,190,57,20,56,60,5,772,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
506021311,5,8,4,4,0,0,0,0,0,28,7,11,7,8,14,4,3,16,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,18,517,738,294,406,402,143,111,149,49,2799,9,23,18,14,19,3,5,19,3,108,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,11,3,0,0,0,0,0,0,32,6,6,3,0,0,0,6,8,0,27,3,7,3,8,11,0,3,13,5,50,555,810,338,451,444,154,130,207,57,3144,0,10,0,4,4,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,5,11,0,0,4,0,32
506031124,3,21,4,3,9,4,0,19,0,63,20,162,27,67,45,21,19,107,4,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,3,10,3,4,0,19,0,67,991,3390,957,1239,1058,346,427,650,122,9181,27,160,30,76,60,46,22,174,16,611,0,0,0,0,0,0,3,0,0,18,6,16,4,0,5,0,4,4,0,40,13,93,18,6,4,3,0,0,0,139,3,13,13,6,3,0,3,17,6,68,8,58,5,22,12,14,3,26,0,141,1071,3924,1063,1428,1196,434,501,1022,150,10798,9,52,10,11,22,0,6,30,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,4,0,3,11,60,15,12,20,0,6,33,0,172
506031125,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,3,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,174,121,147,80,136,50,98,15,927,3,9,6,11,0,49,0,34,4,111,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,6,3,0,8,0,4,0,30,108,187,137,166,89,202,61,149,17,1118,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11
506031126,3,0,8,0,0,0,4,7,3,19,4,6,24,8,10,7,25,35,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,24,14,0,60,2089,1309,2657,356,1962,839,2675,1432,249,13578,40,27,98,17,98,39,180,212,9,726,14,0,17,0,7,3,48,23,0,109,8,7,10,0,7,0,14,11,0,51,10,5,6,3,3,0,14,4,4,46,6,11,39,0,3,0,31,13,7,114,0,4,0,0,3,0,4,0,0,18,2173,1371,2868,386,2098,892,3019,1750,271,14833,5,20,5,9,7,10,20,27,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,23,13,6,7,8,22,29,3,121
506031127,0,24,13,21,25,18,3,15,0,121,11,11,13,65,15,114,6,43,11,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,14,7,5,0,43,909,1179,837,1141,831,1373,284,445,106,7108,29,42,45,68,39,221,16,100,6,559,0,0,10,0,0,0,15,0,4,27,5,3,5,7,4,0,0,0,0,25,3,0,3,10,0,3,4,7,0,38,7,5,5,4,7,5,4,4,0,37,9,11,12,23,7,21,3,15,6,114,980,1274,940,1352,937,1772,342,631,133,8362,15,17,7,27,27,42,4,25,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,0,0,0,5,30,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,21,23,17,36,32,51,4,28,6,213
