POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
505031255,0,4,5,0,6,5,0,0,0,23,0,0,3,8,13,8,5,0,0,38,0,4,3,0,21,23,3,4,0,63,0,0,0,5,8,9,8,9,0,38,0,0,0,6,7,12,3,5,0,27,0,0,0,0,0,10,0,3,0,13,0,0,0,0,0,4,0,7,0,23,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,32,23,22,58,81,22,32,8,276,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,21,3,16,0,0,0,0,0,0,0,28,0,13,6,0,0,0,0,0,0,24,0,19,8,0,0,0,0,0,0,33,0,10,20,4,7,0,0,0,0,50,5,8,18,10,14,3,0,0,3,59,0,10,10,12,30,12,3,3,0,73,0,3,7,7,24,5,0,0,0,50
505031256,0,0,0,0,0,4,0,0,0,8,0,0,0,4,3,7,0,0,0,15,0,0,0,0,7,10,0,4,0,17,0,0,0,0,6,11,0,4,0,19,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,8,25,37,0,20,0,119,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
505031257,3,3,5,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,12,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,10,9,15,0,6,4,78,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,5,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,12,0,0,0,5,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,7
505031258,0,0,4,0,3,3,0,0,0,25,0,0,0,5,7,8,5,0,0,33,0,0,0,3,8,17,0,7,0,41,0,0,0,5,5,9,4,4,0,27,0,0,6,3,5,8,0,4,0,27,0,0,0,0,0,5,3,6,0,16,0,0,0,0,0,5,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,4,9,24,26,22,42,65,18,33,3,249,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,14,0,5,4,0,0,0,0,0,0,9,0,10,5,0,0,0,0,0,0,17,3,11,11,0,3,0,0,0,0,28,5,10,32,8,7,0,0,0,0,58,0,12,17,12,12,3,0,0,0,60,5,9,9,13,23,6,3,4,0,59,0,0,6,6,13,0,0,0,0,34
505031303,0,3,9,6,5,12,0,4,0,48,3,0,3,5,17,18,3,4,0,58,5,4,3,7,24,33,7,12,4,107,0,4,5,0,21,24,8,12,0,67,0,0,0,5,16,21,12,15,0,69,0,3,0,0,6,13,3,15,0,45,0,0,0,0,0,14,8,24,3,50,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,0,10,0,0,0,0,4,0,0,0,4,3,19,43,34,25,109,146,43,106,11,543,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,13,0,9,3,0,0,0,0,0,0,12,0,12,3,0,0,0,0,0,0,18,0,3,9,4,3,3,0,0,0,29,0,0,13,7,3,4,0,0,0,32,0,5,7,11,9,0,0,0,0,35,0,0,3,14,21,8,4,5,0,46
505031304,0,0,4,0,6,5,0,0,0,17,3,0,9,8,6,6,0,4,0,32,0,4,3,0,5,11,5,7,0,30,0,0,7,0,0,9,0,0,0,13,0,0,0,0,5,9,0,7,0,18,0,0,0,3,4,0,0,3,0,13,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,25,26,10,24,47,8,15,3,173,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,10,0,3,6,0,0,0,0,0,0,16,0,7,7,10,0,0,0,0,0,26,0,7,11,7,0,9,0,0,0,33,0,0,12,8,10,4,0,0,0,31,0,0,4,0,3,6,0,0,0,16
505031305,3,15,22,23,98,128,19,43,6,352,13,17,37,38,234,209,41,53,4,629,28,26,21,32,330,320,81,91,7,940,27,6,8,12,206,289,76,125,8,757,20,8,15,13,99,276,74,139,3,640,12,6,3,8,55,148,55,136,4,423,22,0,3,3,49,98,49,212,3,434,4,0,0,3,9,11,3,55,0,89,0,0,4,0,3,6,6,44,0,60,0,0,3,4,8,9,0,6,20,48,139,181,189,167,1212,1646,429,936,54,4954,0,4,3,0,0,0,0,0,0,7,6,79,3,0,0,0,0,0,0,83,3,39,9,0,0,0,0,0,0,63,9,46,21,0,0,0,0,0,0,69,3,35,39,6,3,0,0,0,5,84,3,32,60,13,6,4,0,0,6,123,4,27,59,28,22,6,7,0,3,151,3,7,42,43,46,14,4,12,5,171,3,8,17,12,36,17,9,9,0,119
505031306,0,9,17,9,14,12,6,0,3,62,0,3,5,9,22,22,3,4,4,74,3,0,0,11,27,20,6,7,0,88,3,0,3,0,14,14,5,5,0,45,0,0,0,0,22,20,6,7,0,54,0,0,0,4,3,10,3,4,0,23,0,0,0,3,7,0,4,10,0,23,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,21,55,54,46,127,104,30,43,12,498,0,0,0,0,0,0,0,0,0,4,3,63,3,0,0,0,0,0,0,64,4,48,3,0,0,0,0,0,0,63,5,52,16,0,0,0,0,0,0,66,5,40,25,3,0,0,0,0,0,72,0,28,54,20,7,0,0,3,0,119,7,19,49,16,17,9,5,3,0,126,6,13,35,44,33,11,8,9,0,159,5,6,17,21,33,12,3,13,0,116
506011110,0,8,20,9,31,10,3,4,0,86,8,3,10,11,52,25,11,9,0,130,5,8,4,8,50,44,24,14,0,161,6,0,5,7,21,30,15,15,3,107,0,0,0,0,15,29,8,19,4,87,0,0,0,5,13,8,4,8,0,45,0,0,0,0,10,6,6,12,0,35,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,28,82,75,56,215,190,85,96,7,834,0,5,3,0,0,0,0,0,0,7,0,43,0,0,0,0,0,0,0,41,8,45,4,5,0,0,0,0,0,59,4,41,16,0,0,0,0,0,0,65,6,39,27,14,0,0,0,0,0,84,0,36,53,17,4,10,0,4,3,126,7,22,58,41,35,7,4,5,5,172,10,18,36,38,47,12,0,11,0,180,10,5,14,40,65,19,7,11,0,177
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,5,0,0,4,0,0,0,16,0,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,5,0,0,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,8,12,13,15,6,10,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,15,0,4,9,0,0,3,0,0,0,19,0,0,13,4,4,0,0,0,0,22,0,0,4,8,3,0,0,0,0,24,0,0,5,10,7,3,0,0,0,28
506011114,3,6,10,6,15,15,5,3,0,64,3,5,4,6,26,22,6,9,0,82,4,0,3,10,39,36,14,16,0,111,0,0,5,6,27,25,5,13,4,82,4,0,3,0,15,32,10,19,0,85,0,0,0,0,8,15,5,11,0,42,4,3,0,0,5,7,3,9,0,34,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,41,46,29,149,174,51,99,10,622,3,0,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,20,0,17,3,0,0,0,0,0,0,27,0,19,9,0,0,0,0,0,0,29,4,22,14,5,0,0,3,0,0,49,3,17,32,5,5,4,0,0,0,71,8,11,30,28,11,5,4,0,0,87,4,14,15,19,24,7,0,0,0,82,0,0,11,10,14,8,0,3,0,49
506011115,0,0,0,0,6,5,0,0,0,17,0,0,6,9,8,4,0,0,0,27,0,0,0,5,8,6,4,0,0,27,0,0,0,0,9,4,5,0,0,29,0,0,0,0,3,3,0,4,0,16,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,28,25,18,41,30,7,20,4,187,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,6,0,11,9,0,0,0,0,0,0,15,0,13,15,8,0,0,0,0,3,39,4,6,22,18,3,3,0,0,0,53,3,12,18,19,14,9,0,0,0,78,3,6,6,24,12,22,0,6,0,82
506011116,0,0,3,10,3,0,0,0,0,24,0,4,3,0,12,5,0,4,0,26,0,0,3,4,0,10,0,7,0,28,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,6,0,3,0,8,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,33,26,12,24,31,5,29,0,161,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,13,0,14,9,0,0,0,0,0,0,19,0,9,8,0,0,0,0,0,0,17,0,6,7,3,0,0,0,0,0,15,0,3,7,3,6,0,0,0,0,24,0,0,0,0,3,6,3,0,0,14,0,0,0,0,3,0,0,3,0,10
506011117,0,0,0,3,0,4,0,0,0,10,0,0,3,0,4,0,0,0,0,10,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,5,0,0,0,11,0,0,0,6,3,0,6,0,0,10,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,11,7,13,18,8,6,4,85,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,11,0,19,5,0,0,0,0,0,0,24,0,15,3,0,0,0,0,0,0,22,0,13,8,5,0,0,0,0,0,27,0,19,16,10,0,0,0,0,0,44,0,10,11,13,10,0,0,0,0,39,3,3,8,0,11,0,0,3,0,27,0,4,0,5,17,5,0,0,0,28
506011307,0,0,5,0,3,7,0,0,0,20,0,4,3,0,5,3,0,0,0,23,0,3,0,0,9,11,0,3,0,23,0,0,0,0,4,11,3,0,0,21,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,19,10,31,41,5,17,0,146,0,0,0,0,0,0,0,0,0,0,3,11,6,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,14,0,8,3,0,0,0,0,0,0,16,0,13,5,3,0,0,0,0,0,27,3,7,11,5,0,5,0,0,0,29,4,6,13,4,10,3,0,0,0,42,0,5,9,12,20,11,5,5,0,69,0,0,3,6,23,4,0,3,0,41
506011308,3,3,8,7,11,13,0,8,0,52,0,4,3,9,30,36,8,12,0,99,0,6,10,4,34,46,17,17,0,123,5,4,5,5,26,30,15,23,0,110,0,0,5,5,19,47,13,41,0,125,3,0,0,4,11,29,7,26,0,90,3,0,0,0,8,28,20,57,0,128,0,0,0,0,0,0,3,16,0,22,0,0,0,0,0,4,0,9,0,14,0,0,0,0,3,0,0,0,0,9,15,35,49,34,160,254,93,217,11,871,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,10,0,14,12,0,0,3,0,0,0,24,0,4,7,3,0,3,0,0,0,27,0,4,14,5,7,0,0,3,0,33,0,3,11,14,21,3,4,0,0,63,0,4,4,12,11,14,0,3,0,46
506021118,3,10,23,13,23,30,6,11,0,120,8,9,20,19,55,53,10,10,8,190,3,16,14,7,87,109,24,32,0,308,15,10,4,13,74,100,30,50,0,279,3,5,0,6,68,96,42,58,3,282,9,4,3,3,31,81,22,67,0,217,24,10,9,6,41,114,40,167,0,410,10,0,0,0,7,28,15,50,0,108,13,3,0,5,7,12,14,37,0,85,0,0,0,0,0,5,0,6,8,21,89,125,119,90,419,647,212,502,29,2225,0,0,0,0,0,0,0,0,0,3,0,43,4,0,0,0,0,0,0,52,4,43,6,0,0,0,0,0,0,58,6,51,18,6,3,0,0,0,0,84,6,48,29,7,9,4,0,0,0,94,7,60,68,12,8,0,0,0,0,170,19,39,65,35,39,13,0,5,8,219,21,31,47,45,61,28,6,10,0,256,20,15,37,35,96,45,19,13,6,283
506021119,0,7,18,8,25,17,10,3,0,92,3,9,18,17,33,42,14,15,3,148,0,5,4,15,54,56,14,16,0,164,4,4,0,3,24,52,17,17,0,118,0,3,0,0,15,28,8,20,0,98,5,0,3,3,6,27,0,20,0,66,0,0,0,3,5,12,12,21,0,46,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,3,0,0,0,3,16,79,95,67,186,265,77,120,20,925,0,6,0,0,0,0,0,0,0,8,3,47,4,0,0,0,0,0,0,49,8,76,10,0,0,0,0,0,0,95,0,64,16,4,0,0,0,0,0,88,3,69,44,7,5,0,0,0,0,126,7,50,69,18,13,5,0,0,0,167,5,33,67,24,18,9,0,3,0,170,3,13,30,42,59,15,4,8,3,180,9,20,32,26,63,19,6,9,0,178
506021120,0,3,0,0,19,17,0,3,0,49,0,0,3,4,20,32,4,11,0,81,0,0,0,6,56,45,12,15,3,137,3,6,3,6,55,57,24,22,4,180,4,3,0,0,46,84,28,36,0,213,7,0,0,0,35,58,22,29,0,158,15,5,6,11,56,78,24,80,0,266,0,0,0,0,7,3,7,22,0,46,4,0,0,0,0,3,3,5,0,17,0,0,0,0,0,3,0,0,0,10,43,24,27,27,303,402,135,229,14,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,0,9,4,4,0,0,0,0,14,0,0,0,4,7,0,3,4,0,19,0,0,0,0,3,5,4,0,0,19
506021121,7,3,3,3,10,19,3,12,4,71,0,6,9,0,22,30,14,9,5,94,4,6,10,9,59,40,18,23,0,168,13,3,3,6,67,52,17,48,3,215,18,6,9,7,65,60,18,57,0,246,15,0,6,4,44,55,23,83,6,238,59,8,10,7,76,115,73,295,3,642,26,8,0,3,20,45,26,108,5,241,26,0,4,0,10,22,28,125,0,219,0,0,0,0,0,7,5,4,6,27,166,71,76,48,379,458,224,765,38,2223,0,0,3,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,12,0,12,3,0,0,0,0,0,0,23,3,21,10,0,0,0,0,0,0,37,7,9,16,0,4,0,0,0,0,44,10,26,36,9,0,0,0,0,0,82,23,25,28,20,22,6,0,5,4,136,30,33,43,50,83,55,3,9,8,311,28,17,48,47,83,57,18,25,3,310
506021123,0,7,25,16,34,26,4,4,7,125,10,8,16,26,87,64,12,9,4,233,10,8,14,14,138,95,20,25,3,321,5,4,6,6,68,84,22,31,0,232,6,6,3,5,31,66,20,26,0,162,3,0,6,4,12,38,7,31,0,105,10,0,3,4,18,43,19,70,0,166,9,5,0,0,0,5,3,22,0,50,9,3,3,0,0,0,8,33,0,60,0,0,4,0,0,0,0,3,6,14,79,113,130,96,419,463,115,254,27,1686,8,4,0,0,0,0,0,0,0,13,16,151,9,0,0,0,0,0,0,173,17,192,22,0,0,5,0,0,0,239,9,156,46,15,4,0,0,0,6,228,11,125,69,14,4,5,3,0,0,231,19,129,119,47,15,13,4,5,3,350,11,81,139,84,25,16,4,5,0,371,21,56,114,101,112,41,5,12,4,468,30,36,75,112,149,91,18,33,10,545
506021309,0,3,10,6,12,0,0,0,0,40,0,0,3,8,20,0,0,3,0,39,0,0,0,0,18,16,4,3,3,39,0,3,0,5,10,9,0,3,0,27,0,0,0,0,4,10,0,5,0,17,3,0,0,0,3,0,0,3,0,7,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,8,37,33,29,67,49,14,16,7,263,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,26,3,24,3,0,0,0,0,0,0,35,0,27,8,0,0,0,0,0,0,40,0,26,21,0,6,0,0,0,0,52,3,21,25,10,6,4,0,0,0,77,0,15,33,10,15,5,0,0,0,78,4,6,19,21,23,16,0,0,0,82,0,3,7,14,14,11,0,4,3,60
506021310,0,0,3,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,0,0,5,0,4,0,0,0,0,10,0,0,0,3,0,4,0,3,0,14,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,14,22,0,8,0,79,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,3,11,4,0,0,0,0,0,0,16,0,9,3,0,0,0,0,0,0,19,0,6,6,0,0,0,0,0,0,19,0,11,13,0,0,0,0,0,0,34,0,0,22,0,8,6,0,3,0,42,0,7,6,10,15,0,0,0,0,37,0,0,6,3,13,0,0,0,0,30
506021311,0,0,5,0,5,6,0,0,0,22,0,0,9,3,8,9,3,0,0,32,4,0,0,0,25,26,3,10,0,73,0,6,3,0,9,27,3,6,3,66,0,3,3,3,15,25,3,7,0,57,0,0,0,0,3,14,7,9,0,34,0,7,0,0,3,26,4,22,0,61,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,7,29,36,18,77,142,31,64,9,420,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,19,0,15,3,4,0,0,0,0,0,23,0,20,16,0,0,0,0,0,0,42,0,24,33,11,4,3,0,0,0,73,3,17,28,19,13,0,0,0,0,79,0,0,17,16,24,13,0,12,0,90,9,0,0,11,27,13,9,9,6,85
506031124,4,15,26,9,20,15,7,3,3,97,0,7,20,7,40,32,0,10,0,126,10,10,10,11,69,62,9,4,0,190,0,4,9,19,64,74,22,10,0,201,7,4,8,10,55,44,14,17,5,154,0,0,0,0,23,36,18,15,0,91,13,0,0,0,33,43,16,37,4,149,0,0,0,0,3,9,0,16,0,24,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,3,0,5,10,43,106,104,77,327,327,92,122,24,1210,3,4,3,0,0,0,0,0,3,8,7,41,5,0,0,0,0,0,0,52,0,46,13,0,3,0,0,0,0,66,8,40,20,3,0,0,0,0,7,73,5,41,32,5,6,0,0,0,0,98,6,64,74,18,12,0,0,0,5,187,11,31,79,52,30,18,4,6,0,238,11,18,67,63,54,30,5,20,3,265,9,19,50,72,117,49,13,23,0,346
