POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
507011152,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,4,0,9,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,6,0,17,0,0,4,3,0,0,0,0,0,10,3,0,5,4,0,0,0,0,0,12,0,0,4,9,0,0,0,0,0,18,0,6,5,10,7,0,0,0,0,21,3,0,8,6,0,0,0,3,0,23,5,0,12,8,4,0,0,4,0,31
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,8,5,0,0,4,0,3,0,3,0,11,0,0,5,4,9,0,0,4,0,19,0,0,4,10,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,16,0,0,3,7,0,0,0,9,0,25
507011154,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,8,14,3,0,12,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,6,7,0,0,0,0,0,12,0,0,8,4,0,5,0,3,0,21,0,0,4,6,0,6,0,0,0,28,0,3,13,15,0,5,0,3,0,43,4,0,10,15,4,0,3,7,0,46,0,0,22,15,4,3,4,9,0,55,10,5,32,24,11,3,10,10,0,85
507011155,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,3,0,6,0,0,5,0,19,0,0,3,0,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,13,3,0,7,0,0,0,0,0,0,16,3,0,9,0,5,0,0,0,0,19,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,4,37,0,19,0,13,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,10,0,3,0,7,0,0,19,0,0,18,0,11,0,0,9,0,39,3,3,35,0,8,0,3,6,0,57,3,7,61,3,22,0,18,18,0,120,10,6,140,7,31,0,19,35,4,250
507011158,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,14,0,0,3,9,0,6,0,3,0,19,0,3,3,11,0,3,0,0,0,20,0,0,6,10,0,0,0,3,0,23,0,0,14,7,3,0,0,3,0,28
507011159,0,0,0,3,4,0,0,0,0,13,0,0,0,3,6,6,0,0,0,11,4,0,0,4,5,0,0,0,0,17,0,0,0,3,0,0,3,0,0,11,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,10,7,24,19,16,9,0,4,103,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,11,0,0,3,11,3,6,3,3,0,35,0,3,8,9,5,6,7,6,0,42,5,4,8,18,8,3,0,0,0,49,4,0,14,35,12,4,4,7,6,88,6,0,24,28,11,13,7,9,0,101,14,9,44,39,21,11,18,11,0,157,13,7,67,23,38,12,13,16,6,201
507011160,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,6,0,14,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,13,0,0,0,4,0,0,0,0,0,15,3,0,6,9,4,3,0,5,0,24,3,0,7,7,3,3,0,0,0,28,0,0,11,10,6,8,0,0,0,49,0,0,9,31,7,3,0,4,0,54,3,0,15,21,8,3,9,0,0,64,6,3,27,18,9,0,0,5,0,68
507011161,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,5,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,17,8,14,0,6,0,54,0,0,0,0,0,3,0,0,0,9,0,0,0,8,0,5,0,5,0,20,0,5,0,10,4,7,0,9,0,34,0,0,7,9,9,23,4,9,0,54,0,0,3,11,3,24,4,6,0,57,5,0,10,28,5,17,0,10,0,81,8,3,24,33,12,11,0,4,3,96,6,3,29,45,0,10,0,4,0,105,12,0,22,26,11,10,0,0,0,88
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,7,0,0,6,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,13,0,0,3,6,0,4,0,0,0,15,0,0,9,5,5,0,0,0,0,14,3,5,4,3,3,0,0,7,0,26,0,0,19,11,0,3,5,0,0,33,4,0,24,13,6,5,4,0,0,50,5,0,36,7,3,6,6,5,0,68
507011259,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,13,5,3,5,0,44,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,6,0,12,0,0,9,3,0,0,0,6,0,20,3,0,8,6,0,4,0,6,0,28,0,3,12,11,0,0,0,5,0,31,4,0,13,21,4,6,3,11,0,63,10,4,19,19,7,0,0,10,0,64,12,0,39,6,5,4,7,8,0,88
507011260,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,4,3,0,0,17,0,0,4,0,5,0,10,0,0,26,3,0,3,0,4,0,4,0,0,18,0,0,4,0,0,0,6,0,0,14,4,0,0,0,0,0,4,0,0,10,8,4,4,0,0,6,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,22,3,24,17,35,9,5,133,0,0,4,0,0,0,0,3,4,8,0,0,0,9,0,7,0,0,0,13,0,3,0,4,0,8,5,3,0,22,0,0,5,0,4,5,0,5,5,27,3,0,9,9,4,4,8,5,0,37,0,0,16,14,13,10,11,10,0,70,11,0,33,17,22,14,14,22,0,129,9,3,31,9,36,13,43,14,0,163,15,20,102,25,42,20,61,21,5,307
507021164,0,0,0,4,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,13,12,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,3,4,0,3,0,0,0,13,0,0,9,6,3,4,0,0,0,22,5,0,6,17,4,3,0,3,0,37,0,0,10,12,8,0,0,0,0,34,0,0,18,14,4,0,0,8,0,46,5,0,21,9,0,3,0,3,0,49
507021165,4,0,0,11,6,4,0,5,0,26,3,3,3,12,12,0,0,3,0,40,10,3,0,12,16,3,3,0,0,60,4,0,5,6,27,3,3,0,0,53,5,3,3,3,12,0,5,7,0,39,9,7,0,6,3,0,0,0,0,25,11,9,0,8,4,3,9,4,0,43,0,3,4,0,0,0,0,0,0,7,8,3,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,52,43,22,79,94,34,21,34,5,378,0,0,7,7,3,0,0,0,4,14,0,0,0,3,0,4,0,5,0,17,0,0,5,12,9,13,3,11,0,53,4,0,11,22,10,9,0,13,0,75,0,6,21,25,9,12,0,18,0,88,15,3,30,63,24,10,8,27,0,184,15,12,44,83,37,15,9,37,6,250,27,21,74,76,46,16,9,38,3,305,36,31,120,82,61,15,17,20,4,386
507021166,0,0,0,3,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,8,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,9,21,20,10,0,14,5,79,0,0,5,0,0,0,0,0,0,10,0,0,4,3,0,0,0,3,0,12,0,0,4,10,0,11,0,0,0,21,0,0,8,6,0,3,0,11,0,36,0,0,14,22,0,15,0,7,0,60,7,0,13,35,0,9,0,10,0,76,6,0,20,39,8,4,5,4,0,87,9,3,34,51,14,3,5,6,4,122,12,0,57,21,18,3,3,4,3,121
507021167,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,3,0,19,3,5,5,0,3,0,7,3,0,19,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,15,10,13,15,7,8,3,82,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,3,0,9,0,14,0,0,4,0,0,0,0,0,0,12,4,0,7,0,0,5,6,3,0,24,5,0,11,0,15,3,6,7,0,55,6,0,37,6,15,10,7,19,0,99,8,6,78,6,15,6,22,10,0,161,20,4,110,0,29,18,22,14,0,208
507031169,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,16,0,0,0,5,0,6,0,3,0,18,0,0,6,13,0,0,0,0,0,23,0,0,0,14,0,3,0,0,0,26,0,0,7,19,0,0,0,0,0,39,3,0,7,31,6,5,3,0,0,55,0,0,22,10,7,4,0,0,3,45
507031170,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,5,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,4,5,8,0,0,0,4,0,23,0,0,5,9,0,0,6,0,0,16,0,5,3,26,6,3,0,4,0,43,0,0,3,26,0,0,0,8,0,44,0,0,12,30,0,0,0,0,0,51,5,0,17,29,3,0,0,11,0,65
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,5,6,8,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,13,0,0,3,5,3,0,4,7,0,23,4,0,8,0,7,0,7,10,0,34,0,0,17,0,5,0,21,9,3,56
507031173,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,6,0,6,3,0,6,0,4,0,0,13,0,0,9,0,4,0,4,0,0,15,0,0,6,0,4,0,3,5,0,15,0,4,3,0,3,0,3,4,0,15,0,3,17,0,0,0,11,0,3,45,5,0,3,0,4,0,9,0,0,10,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,15,42,5,23,0,29,12,3,140,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,5,0,0,0,3,0,0,3,0,15,0,0,8,0,7,0,0,3,0,18,0,0,19,0,4,0,4,8,0,39,0,0,20,0,3,0,6,7,0,51,5,4,44,6,16,4,20,16,5,118,13,3,117,10,36,0,50,37,9,267
507031174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,4,4,3,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,7,0,0,0,16,0,0,4,4,6,10,0,0,0,22,0,4,9,5,0,4,3,7,0,24,0,0,7,18,4,8,0,11,0,54,0,0,8,23,14,7,0,0,0,51,3,0,14,25,6,14,0,10,0,79,5,0,16,19,8,3,0,7,0,50
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,3,0,7,9,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,6,4,0,0,0,0,0,11,0,0,5,0,3,0,0,3,0,11,0,0,5,6,0,0,0,5,0,14,0,0,3,3,0,0,0,3,0,17,0,0,12,6,5,0,3,10,0,37,0,0,23,7,4,0,5,7,0,51,0,3,29,11,13,4,6,8,0,73
507041175,0,0,0,5,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,4,0,5,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,6,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,10,12,23,13,0,8,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,11,0,0,3,6,0,3,0,6,0,23,0,0,5,11,6,0,0,0,0,22,0,0,5,10,3,3,0,0,0,27,3,3,17,11,3,5,0,0,0,49,0,3,14,16,4,5,0,3,0,45,6,0,23,13,15,3,0,7,0,67,9,8,36,16,21,8,0,0,3,97
507041176,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,8,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,7,0,0,3,9,0,0,0,0,0,13,0,0,3,9,0,0,0,0,0,15
507041177,4,0,0,0,0,0,0,0,0,12,0,0,0,5,3,0,0,4,0,15,0,0,0,3,0,0,9,4,0,17,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,14,4,4,18,14,13,13,12,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,15,0,3,3,6,0,42,0,0,0,10,4,0,0,5,0,19,0,0,11,6,0,3,0,5,0,28,4,0,9,15,8,7,3,8,0,56,5,0,21,22,5,4,6,8,0,72,5,0,30,14,15,4,12,18,0,96,4,3,37,14,17,3,21,17,0,117
507041178,0,0,0,0,5,9,0,4,0,17,0,0,0,4,3,7,0,0,0,19,5,0,4,6,0,3,0,0,0,22,0,0,0,0,4,0,0,0,0,15,3,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,5,13,16,26,50,6,8,0,140,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,0,3,0,20,4,4,3,6,5,19,0,6,0,46,0,0,3,5,5,22,0,9,0,43,3,0,17,12,3,22,0,6,0,61,0,0,17,26,11,23,0,7,0,92,5,8,23,37,11,27,4,7,0,130,12,10,35,34,28,23,7,4,4,151,26,3,60,28,37,12,4,3,0,164
507041179,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,5,10,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,3,0,0,0,19,0,0,0,6,0,0,0,0,0,12,0,0,3,8,5,0,0,4,0,20,0,0,4,19,3,0,0,4,0,30,3,0,8,17,4,0,0,3,0,33,4,0,3,15,0,5,0,0,0,26,4,3,13,18,7,0,0,4,0,47
