POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
506021123,537,95,0,634,14,8,0,19,3,768,56,33,0,87,124,43,0,165,10,12,0,21,0,271,74,89,0,169,79,67,0,150,31,23,0,53,9,380,242,157,4,397,956,219,3,1184,364,42,0,401,12,2003,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0,0,10,0,5,0,0,0,0,0,0,0,0,11,0,0,11,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,10,0,0,0,0,45,3,0,47,0,0,0,5,0,53,8,4,0,7,12,3,0,15,0,0,0,0,5,23,3,9,0,9,7,12,0,17,0,0,0,0,14,48,10,13,0,24,72,19,0,89,28,6,0,35,18,160,0,0,0,0,0,0,0,0,63,0,0,63,0,65,5,0,0,4,0,0,0,0
506021309,143,30,0,171,8,0,0,8,0,212,10,0,0,12,40,8,0,46,0,0,0,0,0,56,9,30,0,37,19,16,0,35,0,11,0,12,3,89,58,49,0,103,293,60,0,352,212,11,0,224,3,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3,3,0,0,3,0,0,0,0,10,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,9,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,9,5,4,0,4,9,5,0,15,12,0,0,15,0,41,0,0,0,0,0,0,0,0,47,0,0,47,0,47,5,0,0,5,0,0,0,0
506021310,18,4,0,20,0,0,0,0,0,25,0,0,0,3,7,4,0,13,0,0,0,0,0,16,11,14,0,17,9,4,0,16,0,6,0,6,0,43,14,15,0,27,42,12,0,52,5,6,0,13,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,0,0,5,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,53,18,0,72,0,0,0,3,0,90,5,9,0,13,15,7,0,24,0,0,0,0,0,37,10,12,0,21,7,21,0,33,4,6,0,12,0,68,22,30,0,48,90,48,0,138,26,8,0,34,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,4,0,0,0,0,4,11,0,0,0,6,9,5,0,12,5,0,0,5,0,25,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0
506031124,335,67,0,405,16,0,0,17,4,476,16,10,0,34,165,45,0,212,14,5,0,22,0,266,28,62,0,89,133,119,0,249,15,23,0,36,7,389,96,97,0,192,718,250,0,963,128,32,0,162,10,1330,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,27,4,0,39,0,0,0,0,0,41,6,3,0,7,9,6,0,13,0,0,0,0,0,22,5,6,0,14,14,19,0,29,6,0,0,5,7,53,10,14,0,25,57,27,0,80,9,3,0,9,11,131,0,0,0,0,0,0,0,0,24,0,0,24,0,29,4,0,0,4,0,0,0,0
506031125,56,14,0,69,0,3,0,0,0,85,5,8,0,10,14,7,0,22,0,0,0,0,0,35,3,5,0,11,11,4,0,11,0,4,0,4,0,27,30,15,0,44,123,28,0,152,132,6,0,138,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,3,0,3,0,5,0,0,0,0,0,8,0,3,0,3,3,4,0,11,12,0,0,9,0,21,3,0,0,3,0,0,0,0,43,0,0,43,0,45,0,5,0,5,0,0,0,0
506031126,201,33,0,236,9,4,0,10,0,292,11,9,0,26,49,16,0,62,8,6,0,9,0,103,29,47,0,70,33,28,0,56,14,16,0,31,6,163,76,85,0,164,391,90,0,477,87,31,0,115,8,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,3,11,4,0,14,0,0,0,0,0,23,0,0,0,4,3,4,0,4,0,0,0,0,0,7,0,13,0,11,0,8,0,8,0,5,0,5,5,33,5,15,0,19,13,15,0,31,13,7,0,14,11,84,0,0,0,0,0,0,0,0,13,0,0,18,0,18,0,0,0,0,0,0,0,0
506031127,526,83,0,606,16,4,0,22,0,726,40,17,0,56,86,22,0,112,18,8,0,22,0,201,43,41,0,79,44,50,0,95,14,18,0,26,0,211,194,110,0,306,962,190,0,1153,464,32,0,496,4,1970,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,9,4,0,0,4,0,0,0,0,18,0,0,18,0,18,0,0,0,0,8,0,0,8,4,0,0,4,0,9,0,0,0,3,3,0,0,3,0,0,0,0,0,5,6,4,0,10,27,10,0,32,0,0,0,3,3,49,0,0,0,0,3,6,0,6,0,0,0,3,0,8,3,8,0,14,4,3,0,11,3,4,0,5,3,31,13,16,0,26,41,14,0,57,31,7,0,41,4,134,0,0,0,0,0,0,0,0,98,0,0,98,0,98,6,3,0,11,0,0,0,0
506031128,82,9,0,94,0,0,0,0,0,111,3,3,0,8,11,3,0,18,0,0,0,0,0,23,6,12,0,20,12,14,0,20,3,0,0,3,0,41,29,19,0,45,173,27,0,204,90,5,0,94,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,6,0,0,0,0,0,10,0,0,0,0,9,5,0,14,4,0,0,0,9,25,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0
506031129,76,13,0,88,0,0,0,5,0,101,0,3,0,9,6,8,0,15,0,0,0,0,0,20,0,16,0,18,12,15,0,23,3,9,0,11,0,53,24,23,0,47,161,30,0,192,119,6,0,127,3,369,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,8,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,5,0,0,0,3,16,0,0,17,3,0,0,0,0,23,0,0,0,0,0,0,0,0,31,0,0,31,0,34,0,0,0,0,0,0,0,0
506031130,134,24,0,160,5,9,0,8,3,213,23,4,0,27,45,13,0,55,5,3,0,10,0,98,29,46,0,77,33,19,0,54,12,18,0,28,9,165,84,79,0,162,254,67,0,318,54,30,0,88,7,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,5,0,9,12,0,0,18,0,0,0,0,3,28,5,5,0,5,0,0,0,0,0,0,0,3,3,16,4,11,0,15,4,12,0,14,4,4,0,3,8,45,13,22,0,33,23,14,0,35,5,7,0,12,13,92,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,6,0,0,0,0
506031131,216,24,0,243,4,0,0,4,0,273,5,3,0,14,26,13,0,35,3,3,0,7,0,49,4,28,0,34,20,15,0,39,4,11,0,16,0,91,39,52,0,95,390,59,0,455,234,13,0,246,0,798,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,15,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,4,4,5,0,8,0,0,0,0,3,7,0,0,0,4,20,3,0,26,10,0,0,7,3,41,0,0,0,0,0,0,0,0,66,0,0,66,0,65,0,0,0,4,0,0,0,0
506041132,71,10,0,83,3,0,0,3,0,111,9,4,0,14,11,13,0,23,7,8,0,8,0,50,11,13,0,23,18,20,0,31,7,8,0,11,0,69,40,29,0,64,134,49,0,183,80,15,0,94,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,3,0,3,0,4,0,3,0,0,0,0,3,13,4,3,0,9,7,3,0,11,8,0,0,8,3,30,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0
506041133,102,14,0,117,3,4,0,6,0,148,13,4,0,13,28,7,0,39,4,0,0,4,0,49,5,28,0,34,24,17,0,38,0,11,3,13,0,88,33,47,0,81,214,47,0,261,113,16,3,134,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,9,0,5,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,7,0,9,0,0,0,0,0,16,3,5,0,3,8,7,0,24,4,0,0,5,0,32,0,0,0,0,0,0,0,0,28,0,0,28,0,32,0,0,0,0,0,0,0,0
506041134,60,18,0,75,0,0,0,4,0,91,6,7,0,14,16,5,0,23,0,5,0,5,0,32,7,23,0,29,17,11,0,27,4,11,0,13,4,75,33,39,0,67,114,43,0,155,152,17,0,164,4,396,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,3,4,0,6,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,3,0,6,0,3,0,3,4,0,0,3,0,15,9,9,0,10,11,4,0,13,13,0,0,11,0,44,0,0,0,0,0,0,0,0,45,0,0,45,0,52,0,3,0,3,0,0,0,0
506041135,50,13,0,64,0,0,0,0,0,79,5,3,0,12,8,4,0,16,0,3,0,3,0,28,15,23,0,39,9,8,0,21,3,9,0,10,0,67,33,38,0,70,99,29,0,127,77,11,0,88,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,11,3,6,0,8,0,0,0,5,4,0,0,8,0,15,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0
506041136,120,24,0,144,4,0,0,6,0,188,12,11,0,23,25,9,0,34,3,3,0,8,0,68,23,41,0,63,35,35,0,67,8,10,0,11,5,150,72,78,0,145,246,82,0,325,169,14,0,184,4,668,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,5,0,5,10,4,0,10,0,0,0,0,0,17,3,0,0,3,3,0,0,3,0,0,0,0,0,9,0,3,0,8,0,4,0,5,0,3,0,3,0,19,7,10,0,10,16,12,0,29,18,3,0,18,0,61,0,0,0,0,0,0,0,0,45,0,0,45,0,46,6,7,0,6,0,0,0,0
506041137,85,14,0,93,6,0,0,6,0,115,5,4,0,16,18,7,0,25,7,0,0,9,0,45,11,31,0,42,10,21,0,32,7,8,0,11,0,84,39,51,0,93,162,49,0,212,202,10,0,213,0,517,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,6,0,0,0,0,0,10,3,5,0,6,11,0,0,9,10,0,0,9,0,27,0,0,0,0,0,0,0,0,58,0,0,58,0,58,0,5,0,3,0,0,0,0
506051138,69,16,0,89,0,0,0,4,0,113,10,3,0,13,22,12,0,35,3,0,0,3,0,51,11,15,0,28,14,21,0,26,0,11,0,18,3,74,45,37,0,81,143,54,0,203,166,14,0,179,3,467,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,7,0,0,0,0,0,12,3,0,0,8,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,8,0,7,0,0,0,0,8,16,12,5,0,16,9,8,0,17,9,0,0,8,3,49,0,0,0,0,0,0,0,0,47,0,0,47,0,51,0,0,0,0,0,0,0,0
506051139,35,9,0,40,0,3,0,3,0,63,9,0,0,8,18,3,0,21,4,0,0,5,0,32,16,7,0,22,10,9,0,20,0,6,0,5,0,49,37,16,0,63,86,24,0,113,109,10,0,115,0,288,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,3,7,4,0,7,3,0,0,8,0,22,0,0,0,0,0,0,0,0,34,0,0,34,0,36,0,0,0,3,0,0,0,0
506051140,70,10,0,80,0,4,0,3,0,94,0,3,0,4,12,10,0,21,0,0,0,0,0,28,6,23,0,28,9,26,0,34,0,9,0,15,0,75,29,33,0,64,142,48,0,192,140,15,0,159,4,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,5,0,0,0,0,0,4,0,4,0,6,6,9,0,12,12,0,0,12,0,31,0,0,0,0,0,0,0,0,45,0,0,45,0,43,0,0,0,0,0,0,0,0
506051141,41,15,0,54,4,0,0,4,0,60,0,0,0,7,12,5,0,13,0,0,0,0,0,19,7,17,0,19,16,9,0,21,0,3,0,3,0,46,16,18,0,33,83,27,0,103,81,3,0,85,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,6,0,0,7,0,0,0,0,0,3,3,0,0,5,0,6,0,6,0,0,0,0,0,12,3,3,0,8,6,6,0,13,4,0,0,4,0,23,0,0,0,0,0,0,0,0,28,0,0,28,0,30,0,0,0,0,0,0,0,0
506061142,51,9,0,62,0,0,0,0,0,83,9,10,0,16,6,8,0,12,0,5,0,7,0,35,4,29,0,40,10,14,0,22,3,4,0,9,0,73,27,73,0,101,108,33,0,139,236,12,0,244,4,483,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,9,0,0,0,0,0,9,0,3,0,9,4,5,0,15,14,0,0,12,0,36,0,0,0,3,0,0,0,0,70,0,0,70,0,75,0,0,0,4,0,0,0,0
506061143,14,5,0,16,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,10,7,6,0,12,0,4,0,4,3,29,4,15,0,21,29,13,0,39,33,5,0,38,3,104,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,9,3,14,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0
506061144,8,5,0,11,0,0,0,0,0,15,4,0,0,4,5,0,0,5,0,0,0,0,0,9,0,9,0,4,5,4,0,5,0,5,0,3,0,13,10,8,0,18,29,6,0,34,21,5,0,17,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,0,0,4,5,4,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0
