POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
505031255,6,3,0,0,27,0,0,7,0,3,0,0,0,13,0,0,3,9,5,0,0,0,23,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,24,91,54,49,32,8,0,276,0,0,0,0,0,0,0,0,4,11,3,0,8,0,0,0,0,21,4,8,9,3,5,5,0,0,28,6,7,3,5,0,0,0,0,24,4,9,8,0,6,4,0,0,33,0,12,10,6,5,7,0,0,50,0,10,11,16,11,9,0,0,59,4,13,18,17,12,7,0,0,73,0,6,7,16,20,0,0,0,50,0,0,4,3,0,3,0,0,11,0,0,6,3,4,0,0,0,12,0,0,0,3,0,3,0,0,11,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
505031256,4,0,0,0,11,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,35,23,17,21,8,0,119,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,14,17,22,4,0,78,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,5,0,0,0,0,0,5,0,3,5,0,0,3,0,0,13,0,3,4,0,4,0,3,0,12,0,3,0,7,3,0,0,0,15,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,9,5,0,0,27,0,0,6,4,4,5,0,0,16,0,0,0,5,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,13,23,67,63,44,36,12,0,249,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,14,5,3,0,3,6,0,0,0,9,0,0,11,4,5,0,3,0,17,9,6,8,8,7,0,0,0,28,4,8,9,15,12,10,3,0,58,5,9,13,12,14,6,0,0,60,0,11,11,11,17,4,4,0,59,0,8,8,12,7,7,0,0,34,0,7,9,11,6,0,0,0,27,0,0,5,0,0,0,0,0,9,0,0,0,4,5,0,0,0,12,0,0,3,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031303,12,6,4,0,69,0,0,17,15,12,3,0,0,45,0,0,14,15,11,4,0,0,50,0,0,3,0,0,0,0,0,7,0,0,0,3,3,0,0,0,10,0,0,0,3,0,3,0,0,3,30,73,147,123,95,60,14,0,543,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,3,0,0,3,0,0,12,0,0,4,5,3,0,0,0,18,0,5,7,4,9,6,4,0,29,0,14,5,5,3,0,0,0,32,0,8,10,3,7,3,0,0,35,0,5,15,11,13,5,0,0,46,0,0,3,3,0,3,0,0,14,0,0,0,0,10,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031304,5,0,0,0,18,0,0,3,4,0,0,0,0,13,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,15,54,49,32,18,0,0,173,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,10,3,3,0,5,0,0,0,0,13,0,0,4,0,5,0,0,0,10,0,0,3,3,4,0,0,0,16,0,4,8,4,6,6,0,0,26,0,4,11,11,9,5,0,0,33,0,4,9,8,15,3,0,0,31,0,3,0,3,3,0,0,0,16,0,3,0,4,4,0,0,0,11,0,0,10,4,0,0,0,0,12,0,0,4,0,7,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031305,137,91,15,0,640,0,12,117,127,97,60,10,0,423,0,13,117,139,102,54,12,0,434,0,0,30,23,22,8,0,0,89,0,0,11,23,12,12,0,0,60,0,13,4,8,12,9,0,0,48,313,669,1299,1103,846,575,128,6,4954,4,0,6,0,3,0,0,0,7,62,13,0,4,5,5,0,0,83,20,16,7,3,5,0,0,0,63,8,25,8,10,12,9,0,0,69,4,16,18,11,15,12,3,0,84,5,28,20,21,27,16,4,0,123,6,27,33,37,26,20,5,0,151,4,25,40,42,39,20,6,0,171,0,12,44,16,22,17,3,0,119,0,8,24,20,13,12,0,0,79,0,0,18,11,10,6,0,0,47,0,0,9,11,11,0,0,0,41,0,4,7,12,8,3,0,0,31,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
505031306,7,7,5,0,54,0,0,7,5,7,0,3,0,23,0,0,4,3,5,3,0,0,23,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,25,65,107,115,89,75,21,0,498,5,0,0,0,0,0,0,0,4,58,9,5,0,0,0,0,0,64,21,11,5,7,9,5,0,0,63,5,22,8,12,10,7,4,0,66,10,16,9,16,11,6,3,0,72,7,32,17,23,19,18,8,0,119,9,19,37,29,19,16,3,0,126,3,11,41,38,36,17,4,0,159,0,16,39,31,23,14,0,0,116,0,0,14,7,5,4,0,0,47,0,5,15,10,4,3,0,0,37,0,0,5,13,8,3,0,0,31,0,0,7,11,8,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
506011110,20,14,4,0,87,0,7,17,13,8,10,0,0,45,0,0,15,6,11,3,4,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,55,133,252,163,105,88,29,0,834,3,0,0,0,0,0,0,0,7,31,0,0,5,5,4,0,0,41,18,9,14,10,7,3,0,0,59,8,15,9,16,8,11,0,0,65,3,18,15,19,15,7,3,0,84,8,18,32,24,18,19,9,0,126,13,34,32,35,33,17,0,0,172,3,27,48,35,37,19,6,0,180,0,16,52,31,48,26,0,0,177,0,7,32,18,21,11,3,0,88,0,9,28,15,14,8,0,0,78,0,0,19,19,16,7,4,0,67,0,0,18,29,24,16,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,17,13,18,16,4,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,0,0,6,0,0,11,0,0,0,6,0,0,0,0,15,0,4,7,0,6,4,3,0,19,0,0,5,9,0,6,0,0,22,0,0,4,10,8,6,0,0,24,0,4,3,10,8,3,0,0,28,0,0,8,3,0,6,3,0,14,0,0,0,5,3,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
506011114,9,18,0,0,85,0,0,10,17,0,7,3,0,42,0,0,12,8,6,5,3,0,34,0,0,0,6,5,0,0,0,7,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,9,21,71,159,158,102,83,27,0,622,0,0,0,4,0,0,0,0,5,12,0,4,0,0,0,0,0,20,7,3,6,4,0,0,0,0,27,11,3,3,6,4,0,0,0,29,3,3,11,6,12,6,3,0,49,6,13,16,18,11,9,4,0,71,4,10,22,13,16,8,5,0,87,6,8,31,15,16,10,5,0,82,0,4,5,4,15,4,0,0,49,0,0,12,4,9,3,0,0,25,0,0,7,3,0,0,0,0,15,0,0,4,0,3,0,0,0,9,0,0,7,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
506011115,4,0,0,3,16,0,0,6,0,4,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,35,27,45,34,13,4,187,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,3,5,0,0,3,0,0,11,0,0,3,0,0,0,0,0,6,0,0,3,3,3,6,0,0,15,0,3,9,10,5,10,3,0,39,0,3,7,10,4,21,3,0,53,0,11,12,17,14,16,8,0,78,0,3,11,20,14,26,4,0,82,0,0,11,7,8,3,3,0,37,0,0,3,5,0,5,0,0,18,0,0,0,5,3,0,0,0,10,0,0,4,3,7,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
506011116,0,4,0,0,13,0,0,3,4,0,0,0,0,8,0,0,0,3,3,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,13,29,41,32,29,12,3,161,0,0,0,0,0,0,0,0,0,13,0,4,0,3,0,0,0,20,4,0,0,0,0,4,0,0,13,5,3,4,0,0,0,0,0,19,0,7,3,0,0,0,0,0,17,3,0,3,0,0,0,0,0,15,4,0,6,0,8,5,0,0,24,0,3,4,0,5,0,0,0,14,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011117,0,0,0,0,10,0,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,10,23,22,15,12,0,0,85,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,11,6,5,0,3,4,0,0,0,24,5,0,0,4,5,0,0,0,22,3,5,5,5,0,0,0,0,27,7,11,6,7,8,4,0,0,44,0,8,8,13,10,3,0,0,39,0,3,4,3,10,3,0,0,27,0,0,8,10,5,4,0,0,28,0,3,0,8,3,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011307,0,0,0,0,10,0,0,3,9,0,0,0,0,9,0,0,4,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,35,53,25,7,5,0,146,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,18,10,5,5,0,3,3,0,0,14,0,4,3,10,3,0,0,0,16,0,3,4,5,4,0,0,0,27,0,0,6,13,3,4,0,0,29,3,6,8,9,5,0,0,0,42,3,3,16,20,20,0,0,0,69,0,3,7,7,11,3,0,0,41,0,0,4,3,4,0,0,0,11,0,0,3,5,0,4,0,0,10,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
506011308,22,15,4,0,125,0,0,37,33,7,6,5,0,90,0,4,54,37,21,13,0,0,128,0,0,8,9,0,4,0,0,22,0,0,4,11,5,4,0,0,14,0,0,4,0,0,0,0,0,9,53,109,278,207,125,75,17,0,871,0,0,0,4,0,0,0,0,0,9,5,3,4,0,0,0,0,21,0,4,5,5,3,0,0,0,22,0,5,4,0,0,0,0,0,10,0,3,8,6,3,0,0,0,24,3,6,4,7,0,7,0,0,27,0,9,11,11,6,0,0,0,33,0,9,18,16,9,3,0,0,63,0,4,11,16,11,7,0,0,46,0,5,6,4,8,4,0,0,20,0,0,4,6,5,0,0,0,11,0,0,0,7,11,0,0,0,17,0,0,3,8,3,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021118,58,41,11,0,282,0,12,56,72,45,24,7,0,217,0,16,82,130,97,67,14,0,410,0,5,22,26,27,16,3,0,108,0,0,17,24,25,11,0,0,85,0,3,5,8,10,0,0,0,21,83,219,564,551,409,315,79,13,2225,0,0,5,0,0,0,0,0,3,31,8,4,4,0,0,0,0,52,13,12,6,10,5,6,4,0,58,3,20,16,17,12,12,4,0,84,7,16,12,26,10,11,9,0,94,9,39,35,27,17,33,15,0,170,8,43,61,34,25,32,8,0,219,4,46,52,62,46,32,6,0,256,0,39,97,66,43,34,8,0,283,0,19,54,37,39,19,11,0,173,0,9,58,42,23,15,0,0,152,0,3,42,29,29,7,0,0,115,0,0,73,69,80,39,0,0,264,0,0,6,6,4,3,0,0,18,0,0,4,0,3,0,0,0,11,0,3,0,5,4,4
506021119,16,21,0,0,98,0,0,14,24,8,8,6,0,66,0,0,4,15,16,10,0,0,46,0,0,0,7,0,0,0,0,10,0,0,3,7,0,3,0,0,15,0,0,0,0,0,0,0,0,3,35,106,242,206,153,129,46,0,925,0,3,0,0,0,0,0,0,8,37,13,4,0,0,4,0,0,49,35,35,11,5,5,0,0,0,95,16,26,16,16,9,4,5,0,88,19,29,25,15,18,10,6,0,126,10,43,38,35,20,10,7,0,167,5,24,46,37,36,7,4,0,170,3,31,47,42,42,17,3,0,180,3,20,49,40,46,13,3,0,178,0,3,20,23,19,12,0,4,83,0,3,7,14,11,14,3,0,56,0,0,4,6,4,5,3,0,28,0,0,3,3,0,6,0,0,15,0,0,0,0,0,3,0,0,7,0,0,0,4,0,0,0,0,9,0,4,6,3,0,0
506021120,45,44,7,0,213,0,7,41,39,41,21,0,0,158,0,5,74,76,74,36,8,0,266,0,0,16,12,4,4,4,0,46,0,0,10,6,4,5,0,0,17,0,0,0,0,0,0,0,0,10,37,116,339,271,238,169,34,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,5,0,0,3,0,0,0,14,0,0,7,3,4,0,0,0,19,0,0,3,3,0,4,0,0,19,0,0,5,4,3,0,0,0,7,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,45,44,6,0,246,0,8,62,61,55,43,3,0,238,0,20,188,186,139,96,9,0,642,0,7,75,80,51,27,0,0,241,0,4,61,60,64,23,0,0,219,4,0,9,4,7,4,0,0,27,37,145,626,600,464,309,40,4,2223,0,0,3,4,3,0,0,0,7,0,4,0,0,0,0,0,0,12,0,9,7,5,0,0,0,0,23,0,13,5,3,3,3,0,0,37,4,12,16,6,6,4,0,0,44,6,17,23,13,10,8,3,0,82,0,33,47,26,24,8,3,0,136,0,78,112,53,44,24,0,0,311,3,48,92,79,61,22,4,0,310,0,9,59,39,44,26,5,0,181,0,6,33,33,26,21,8,0,121,0,3,21,41,18,13,0,0,101,0,0,10,24,42,10,3,0,89,0,0,0,6,0,0,0,0,11,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0
506021123,33,22,0,0,162,0,4,20,33,31,17,5,0,105,0,4,33,48,48,30,0,0,166,0,0,15,13,13,10,4,0,50,0,0,12,24,19,0,0,0,60,0,3,3,0,3,0,0,0,14,54,184,492,461,269,181,40,6,1686,0,5,3,0,0,0,0,0,13,95,51,14,9,7,0,0,0,173,59,111,25,18,9,9,0,0,239,31,99,34,27,16,12,3,0,228,31,89,56,29,13,16,7,0,231,20,123,91,53,28,20,9,0,350,21,112,121,66,28,27,8,0,371,14,91,168,78,64,52,8,0,468,6,51,173,140,102,64,15,0,545,0,20,119,113,88,59,3,0,399,3,5,68,70,54,37,4,0,248,0,5,18,19,21,21,0,0,86,0,10,20,20,10,15,0,0,76,0,4,5,0,3,0,0,0,6,0,8,10,3,4,0,0,0,35,3,3,8,0,3,0
506021309,3,5,0,0,17,0,0,4,5,5,0,0,0,7,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,14,32,78,49,47,34,0,0,263,0,0,0,0,0,0,0,0,0,23,5,0,3,0,0,0,0,26,15,3,4,7,0,0,0,0,35,11,14,8,3,3,0,0,0,40,8,13,7,7,9,6,4,0,52,7,20,21,9,10,6,0,0,77,0,16,19,16,13,6,0,0,78,0,13,25,13,10,12,3,0,82,0,5,14,15,14,13,4,0,60,0,7,11,8,9,0,4,0,42,0,3,7,10,9,4,0,0,28,0,0,8,7,0,0,0,0,12,0,0,3,4,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
506021310,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,27,16,20,0,0,79,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,16,0,0,3,5,0,5,0,0,19,3,0,6,5,4,3,0,0,19,0,4,9,6,13,3,0,0,34,0,4,15,8,9,3,0,0,42,0,4,9,8,9,8,5,0,37,0,0,9,11,4,6,0,0,30,0,4,9,5,8,3,0,0,27,0,0,4,0,4,8,0,0,11,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,11,8,0,0,57,0,0,8,19,8,3,0,0,34,0,3,11,16,16,7,0,0,61,0,0,4,0,0,0,0,0,9,0,0,6,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,10,43,100,108,74,60,21,0,420,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,6,3,3,4,0,0,19,3,4,6,0,4,4,5,0,23,0,4,13,3,5,12,0,0,42,0,12,15,19,14,6,0,0,73,5,13,12,18,13,17,3,0,79,0,7,18,19,15,23,4,0,90,0,3,24,23,20,17,0,0,85,0,4,22,14,11,10,0,0,62,0,0,15,8,3,6,4,0,37,0,0,7,10,3,8,0,0,27,0,0,0,13,10,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0
506031124,38,39,5,0,154,0,0,12,34,31,15,5,0,91,0,0,29,43,40,31,4,0,149,0,0,6,10,5,3,0,0,24,0,0,0,3,6,4,0,0,18,0,0,6,6,0,0,0,0,10,32,127,297,286,237,195,42,0,1210,0,4,6,0,0,0,0,0,8,17,17,5,3,4,0,0,0,52,12,19,11,8,4,4,0,0,66,3,27,20,14,8,8,3,0,73,3,20,27,13,16,11,3,0,98,7,43,50,36,26,29,3,0,187,8,26,67,52,38,40,3,0,238,0,28,74,60,47,50,7,0,265,5,17,92,93,70,62,17,0,346,0,3,51,52,49,21,11,0,187,0,0,35,29,26,30,5,0,117,0,0,9,10,22,11,5,0,53,0,0,6,11,14,9,0,0,40,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3
