POW_SA2_CODE_2021,Emp_15_19_HW_0,Emp_15_19_HW_1_19,Emp_15_19_HW_20_29,Emp_15_19_HW_30_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40_44,Emp_15_19_HW_45_49,Emp_15_19_HW_50mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_19,Emp_20_24_HW_20_29,Emp_20_24_HW_30_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40_44,Emp_20_24_HW_45_49,Emp_20_24_HW_50mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_19,Emp_25_29_HW_20_29,Emp_25_29_HW_30_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40_44,Emp_25_29_HW_45_49,Emp_25_29_HW_50mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_19,Emp_30_34_HW_20_29,Emp_30_34_HW_30_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40_44,Emp_30_34_HW_45_49,Emp_30_34_HW_50mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_19,Emp_35_39_HW_20_29,Emp_35_39_HW_30_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40_44,Emp_35_39_HW_45_49,Emp_35_39_HW_50mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_19,Emp_40_44_HW_20_29,Emp_40_44_HW_30_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40_44,Emp_40_44_HW_45_49,Emp_40_44_HW_50mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_19,Emp_45_49_HW_20_29,Emp_45_49_HW_30_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40_44,Emp_45_49_HW_45_49,Emp_45_49_HW_50mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_19,Emp_50_54_HW_20_29,Emp_50_54_HW_30_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40_44,Emp_50_54_HW_45_49,Emp_50_54_HW_50mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_19,Emp_55_59_HW_20_29,Emp_55_59_HW_30_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40_44,Emp_55_59_HW_45_49,Emp_55_59_HW_50mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_19,Emp_60_64_HW_20_29,Emp_60_64_HW_30_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40_44,Emp_60_64_HW_45_49,Emp_60_64_HW_50mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_19,Emp_65_69_HW_20_29,Emp_65_69_HW_30_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40_44,Emp_65_69_HW_45_49,Emp_65_69_HW_50mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_19,Emp_70_74_HW_20_29,Emp_70_74_HW_30_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40_44,Emp_70_74_HW_45_49,Emp_70_74_HW_50mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_19,Emp_75ov_HW_20_29,Emp_75ov_HW_30_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40_44,Emp_75ov_HW_45_49,Emp_75ov_HW_50mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_19,Emp_Tot_HW_20_29,Emp_Tot_HW_30_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40_44,Emp_Tot_HW_45_49,Emp_Tot_HW_50mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_19,OM_IEs_15_19_HW_20_29,OM_IEs_15_19_HW_30_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40_44,OM_IEs_15_19_HW_45_49,OM_IEs_15_19_HW_50mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_19,OM_IEs_20_24_HW_20_29,OM_IEs_20_24_HW_30_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40_44,OM_IEs_20_24_HW_45_49,OM_IEs_20_24_HW_50mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_19,OM_IEs_25_29_HW_20_29,OM_IEs_25_29_HW_30_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40_44,OM_IEs_25_29_HW_45_49,OM_IEs_25_29_HW_50mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_19,OM_IEs_30_34_HW_20_29,OM_IEs_30_34_HW_30_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40_44,OM_IEs_30_34_HW_45_49,OM_IEs_30_34_HW_50mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_19,OM_IEs_35_39_HW_20_29,OM_IEs_35_39_HW_30_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40_44,OM_IEs_35_39_HW_45_49,OM_IEs_35_39_HW_50mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_19,OM_IEs_40_44_HW_20_29,OM_IEs_40_44_HW_30_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40_44,OM_IEs_40_44_HW_45_49,OM_IEs_40_44_HW_50mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
506031125,5,173,32,9,4,3,0,0,0,236,6,59,44,8,19,13,7,3,0,154,3,33,21,5,35,22,5,9,3,130,3,22,16,8,25,12,3,3,7,105,0,25,14,14,20,26,4,10,0,110,5,17,15,15,23,22,4,10,3,107,4,13,20,12,19,18,3,6,0,91,3,9,10,13,21,15,4,12,0,101,3,11,20,9,12,10,3,11,5,77,3,16,15,8,8,6,0,8,0,75,4,6,9,0,0,0,0,4,0,31,0,9,4,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,49,394,222,113,183,131,35,79,25,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,0,0,3,0,13,0,0,0,4,0,0,0,7,0,15,0,0,0,0,5,8,0,8,0,23
506031126,19,181,67,25,87,103,34,31,12,547,32,229,156,93,298,374,127,177,23,1506,52,101,140,91,472,463,150,233,37,1742,60,96,135,94,478,499,164,304,38,1876,51,105,128,97,532,490,215,326,25,1970,26,68,109,70,469,442,175,273,22,1657,30,73,82,69,414,464,179,279,24,1621,37,62,94,65,403,404,173,292,13,1541,32,51,73,60,343,334,166,244,6,1308,39,48,70,47,252,225,98,136,6,922,15,29,36,22,96,76,31,43,9,350,4,28,18,5,17,17,3,9,5,105,5,16,8,0,3,3,0,4,0,32,399,1093,1115,733,3855,3900,1518,2344,218,15170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,5,0,12,0,27,0,5,3,0,11,25,8,37,0,96,0,6,3,5,13,27,9,44,0,109,0,0,7,8,13,38,10,30,0,103
506031127,33,727,189,47,40,31,6,5,16,1093,36,532,379,155,277,160,39,37,34,1647,47,174,200,90,308,220,34,82,30,1180,51,126,157,87,290,207,42,67,25,1053,32,113,144,84,254,178,33,65,15,915,21,91,107,64,193,153,38,53,9,733,25,72,100,59,215,162,36,60,10,736,21,53,77,79,230,130,36,59,11,697,24,64,82,46,200,116,41,41,9,626,22,76,72,47,131,78,22,38,3,481,15,43,33,19,61,30,7,11,5,218,0,18,12,4,12,8,0,4,0,64,0,9,8,0,4,0,0,0,0,25,338,2102,1551,792,2206,1472,327,531,159,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,3,3,0,0,0,3,0,24,0,9,6,6,6,15,4,16,0,56,4,0,10,0,12,21,10,13,0,62,0,3,5,7,11,22,3,11,0,66
506031128,4,135,31,8,6,5,0,0,0,189,4,76,56,15,31,16,6,7,4,212,9,31,29,14,32,29,0,13,5,161,5,25,20,22,29,18,5,16,3,157,9,32,38,18,29,16,10,9,3,153,0,16,13,24,19,28,5,16,0,123,6,20,21,28,24,25,14,14,0,139,3,17,28,24,21,9,6,6,0,117,4,14,16,23,30,21,9,4,4,123,8,21,28,11,13,12,6,6,0,99,5,15,17,5,3,0,0,0,0,51,0,9,6,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,4,53,416,310,190,243,181,51,91,24,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,0,15,0,6,0,0,3,12,0,6,0,24,0,3,6,0,4,9,5,3,0,32
506031129,10,164,29,9,5,0,0,0,5,214,6,73,28,16,14,12,4,7,9,163,3,18,22,8,21,20,4,7,0,109,9,23,23,18,19,20,5,3,0,118,0,27,21,9,21,11,6,9,0,110,5,20,23,11,21,24,0,3,0,111,0,30,22,22,20,19,12,13,0,139,0,22,28,15,24,19,3,5,3,116,4,29,20,15,18,13,5,7,0,108,6,17,24,3,6,13,4,3,3,89,0,21,6,0,3,6,0,0,0,43,3,12,5,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,6,45,459,250,130,181,149,39,69,21,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,13,0,0,3,3,5,5,0,5,0,19,0,5,0,0,0,7,0,0,0,16
506031130,14,100,36,23,115,152,45,44,6,549,51,168,138,80,364,455,133,261,38,1684,76,88,116,81,459,593,195,429,43,2080,100,106,135,85,499,619,240,472,39,2285,76,75,130,64,556,656,213,456,27,2258,44,91,102,78,466,621,226,383,25,2037,39,81,78,73,440,577,218,445,22,1983,49,66,84,66,428,572,180,413,15,1876,63,75,71,61,368,469,189,370,14,1672,43,64,63,56,267,305,102,229,11,1139,19,38,48,27,108,85,35,64,4,432,0,31,14,8,16,21,3,16,0,118,0,8,12,3,5,4,0,0,0,33,582,974,1029,711,4091,5118,1775,3602,259,18131,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,11,0,3,0,3,0,10,3,8,0,24,0,0,5,0,11,26,5,38,4,90,0,10,3,0,20,42,6,38,6,119,0,0,4,0,8,32,19,45,4,118
506031131,12,348,48,13,19,8,0,6,3,460,6,210,112,34,76,38,10,25,9,529,12,56,51,27,85,83,25,37,8,386,22,51,37,18,63,76,15,30,0,320,10,55,67,30,64,83,26,26,10,370,6,66,50,30,66,76,22,29,0,342,6,63,52,49,64,55,21,31,3,334,9,35,55,34,65,66,14,37,4,314,8,57,58,45,49,53,21,38,4,337,10,42,43,19,39,37,12,18,0,225,0,37,26,10,10,14,0,8,0,118,0,21,0,5,4,3,0,0,0,40,0,16,3,0,0,0,0,0,0,18,102,1067,610,323,599,597,167,287,46,3794,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,8,0,8,4,0,3,13,5,3,3,34,0,8,4,3,11,11,0,16,0,61,0,0,5,3,3,28,5,18,0,64
506041132,11,95,37,6,41,42,11,18,0,252,10,85,64,23,115,97,26,33,12,460,14,53,51,33,122,101,30,44,12,459,20,44,40,22,105,114,45,46,17,449,12,46,54,34,110,114,26,56,3,448,8,28,46,35,87,74,25,48,7,349,9,27,39,30,99,83,34,56,0,381,10,24,32,22,78,86,36,58,0,335,16,17,32,24,69,65,21,47,5,305,10,20,31,15,46,59,15,29,0,224,6,19,15,5,15,13,10,3,0,95,0,9,6,0,3,3,0,5,4,34,0,5,0,0,0,0,0,0,0,8,115,476,447,253,889,845,276,427,71,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,5,13,0,4,4,3,5,3,3,7,0,31,3,5,6,3,3,16,0,23,0,47,0,3,6,0,6,13,0,11,0,53
506041133,0,165,34,5,13,8,8,7,0,234,7,111,81,17,64,54,7,11,7,353,25,46,51,24,89,83,29,22,4,376,26,57,48,30,97,92,27,40,10,428,28,40,52,28,100,109,27,52,7,440,14,33,47,23,81,108,14,35,7,362,13,20,39,23,83,99,32,38,10,354,14,25,30,26,89,84,20,44,3,342,23,22,23,20,72,97,18,29,0,312,16,17,27,7,40,56,14,21,0,204,17,23,14,3,23,26,3,8,0,109,0,5,9,0,3,3,0,0,0,28,0,5,5,0,0,0,0,0,0,13,175,572,452,213,756,827,203,307,53,3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,5,5,8,3,3,4,0,30,0,5,8,5,9,14,3,5,3,48,0,7,7,6,3,23,3,12,0,59
506041134,13,167,45,14,16,3,0,0,3,263,12,72,64,29,66,38,9,5,11,313,10,44,44,27,59,58,20,17,4,281,26,36,58,29,68,51,6,24,8,312,15,37,64,30,77,48,11,16,0,311,10,48,66,49,51,46,5,22,3,296,5,34,54,39,63,43,16,23,4,268,9,30,35,40,58,35,9,34,5,254,6,18,53,31,52,36,13,26,3,245,14,32,40,14,41,33,10,11,0,194,3,18,15,13,13,8,6,9,0,86,0,8,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,121,549,548,322,570,393,109,193,43,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,14,0,0,0,0,3,5,0,4,0,19,0,6,0,6,0,4,3,5,0,30,0,0,5,0,3,0,3,8,0,19
506041135,0,103,22,7,11,9,0,3,0,152,5,50,56,16,38,21,0,8,4,202,3,30,25,24,45,33,10,19,6,195,13,21,23,10,46,25,3,11,5,161,4,37,45,15,44,14,8,9,5,177,3,28,32,14,35,25,5,3,0,150,9,19,29,17,24,21,3,15,3,135,0,18,26,15,26,25,10,22,4,144,0,24,17,14,25,20,5,17,0,121,11,25,17,10,9,9,0,6,0,80,4,5,9,0,7,4,3,7,0,40,4,9,0,0,0,0,5,0,0,8,0,5,3,0,0,0,0,0,0,9,59,359,297,149,308,205,64,108,23,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,5,10,0,5,0,17,0,4,0,0,4,14,3,8,0,46,0,9,5,3,7,9,0,7,0,40
506041136,20,254,62,22,66,60,20,33,3,550,23,150,99,74,189,193,65,103,24,922,23,62,99,60,212,247,75,155,27,966,55,67,106,55,220,227,74,152,19,987,42,84,94,67,228,200,63,166,15,950,21,67,101,57,220,206,91,141,8,913,28,74,84,65,213,214,63,138,13,871,31,51,88,58,201,174,64,127,12,804,37,64,65,54,178,162,67,121,3,750,28,56,62,46,140,98,29,66,10,535,16,34,45,22,52,43,12,28,0,242,4,18,8,7,11,0,3,7,0,61,0,11,4,0,0,0,0,0,0,19,318,995,914,584,1936,1830,628,1233,132,8563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,12,4,9,0,31,0,4,6,5,11,14,4,16,3,62,0,0,7,4,8,16,8,33,0,84,0,5,4,4,11,23,12,33,0,87
506041137,11,258,43,12,20,3,0,0,0,363,5,109,58,25,35,28,6,11,3,272,11,42,44,21,49,43,16,16,9,244,9,39,32,23,34,22,9,18,4,197,6,46,44,30,41,24,5,19,8,223,0,41,30,41,46,31,11,9,0,223,0,47,41,35,45,33,10,15,3,223,6,34,40,29,68,44,14,16,8,257,12,34,32,27,63,32,9,21,0,228,9,31,31,20,45,24,9,15,0,183,5,28,10,9,11,8,0,4,0,78,0,14,3,0,4,3,0,0,0,33,0,8,0,0,0,0,0,0,0,13,82,719,409,266,471,300,93,144,39,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,6,3,8,0,6,0,20,0,4,0,0,5,8,4,7,0,31,0,4,8,5,4,10,4,5,0,26
506051138,10,202,43,14,34,38,15,10,8,380,14,101,73,47,118,154,45,85,21,662,20,46,90,35,154,204,64,116,19,749,38,55,57,37,190,236,90,137,8,858,21,55,58,37,175,218,93,148,11,818,22,46,59,34,157,194,74,137,6,723,15,42,42,46,148,188,80,179,8,753,17,42,36,42,128,184,92,171,3,718,16,31,40,34,122,124,69,128,4,565,15,35,38,37,85,95,57,85,12,454,3,36,26,6,33,43,22,21,4,203,0,17,10,5,9,3,0,8,0,51,0,7,0,3,0,0,0,0,6,16,199,697,582,375,1370,1675,710,1236,112,6950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,10,0,3,3,0,3,9,4,11,0,42,0,3,5,6,9,29,4,21,0,75,0,8,5,3,3,14,6,28,0,67
506051139,7,138,34,5,16,14,0,3,0,222,11,49,42,28,36,34,9,20,4,231,3,27,31,19,48,41,8,18,7,197,9,23,31,10,43,39,15,43,4,221,3,17,31,22,42,38,20,29,4,209,5,25,22,14,28,38,21,36,4,190,0,12,14,13,25,32,13,19,5,139,8,12,19,11,27,30,14,48,0,165,3,13,22,10,35,32,7,28,0,151,0,20,19,13,22,23,10,13,0,106,0,14,9,0,0,4,0,4,0,38,0,5,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,52,351,273,145,328,313,129,274,32,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,7,0,0,3,0,8,0,24,0,3,3,4,0,3,8,3,0,30,0,0,0,0,4,4,6,9,0,20
506051140,15,210,38,9,17,12,0,4,7,301,4,85,62,36,51,34,6,12,6,298,9,39,30,22,51,39,15,21,4,232,22,37,23,20,42,41,12,12,6,223,6,41,49,29,41,38,13,16,0,241,8,33,38,23,44,37,9,16,3,215,3,35,55,29,39,42,19,17,0,241,14,28,36,24,56,41,13,14,6,235,12,35,38,35,52,31,11,16,5,227,12,25,33,27,28,28,3,16,0,181,7,28,10,4,10,5,3,5,0,78,3,18,4,3,0,4,0,3,0,39,0,9,0,0,3,0,0,0,0,16,116,613,418,261,447,350,115,151,31,2512,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,6,0,15,0,0,0,0,5,4,0,5,0,18,0,4,0,0,8,7,3,4,0,29,0,7,4,4,3,11,0,15,0,41
506051141,6,97,6,0,7,7,0,4,0,139,3,49,18,9,27,21,11,3,3,153,13,16,23,13,39,37,14,20,3,171,15,20,15,15,25,37,8,20,3,160,7,35,21,5,39,27,9,18,7,169,5,18,27,25,24,38,10,13,0,171,5,25,40,24,47,40,18,24,3,225,5,35,41,21,37,32,21,24,0,222,10,23,34,24,42,33,9,15,0,194,9,23,31,14,31,28,8,22,0,167,6,26,18,4,15,12,0,0,3,84,0,10,3,0,0,0,0,5,0,19,0,10,0,0,0,0,0,0,0,13,85,393,278,170,343,300,124,168,37,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,5,3,0,8,0,23,0,4,6,0,3,3,0,0,0,18,0,3,0,4,0,9,0,12,0,39
506061142,10,282,59,20,34,22,11,9,4,445,12,70,53,41,80,46,13,15,9,330,20,44,42,31,55,62,25,20,13,313,24,46,46,29,40,48,14,30,9,284,8,41,52,33,46,30,7,38,7,255,3,34,44,25,35,28,15,20,5,215,8,23,21,24,38,20,6,43,0,190,6,19,36,35,35,23,6,20,0,175,9,17,25,17,20,16,7,15,0,130,4,17,21,21,19,7,6,5,4,102,5,10,7,4,5,3,0,4,0,35,0,7,4,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,4,106,621,406,271,395,302,124,216,48,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,14,0,5,0,0,9,4,6,11,0,36,0,0,0,7,0,15,4,9,0,33,0,0,5,0,0,12,0,7,0,26
506061143,4,42,13,3,22,13,0,4,0,106,0,26,19,17,42,33,21,20,3,179,5,7,11,8,39,52,19,19,5,167,14,15,12,14,40,63,24,15,7,194,15,19,11,23,26,45,15,30,4,184,7,14,10,8,29,38,17,24,0,155,0,5,20,6,32,31,9,18,4,128,4,11,13,11,30,38,13,22,5,134,7,7,17,11,33,24,25,18,0,131,4,7,11,7,16,12,14,10,0,88,4,3,0,0,6,5,3,0,0,31,4,12,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,65,171,135,101,319,357,154,187,24,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,6,0,0,0,4,10,0,22,0,0,3,4,0,4,0,9,0,17,0,0,0,0,4,3,5,8,0,22
506061144,5,26,4,0,3,8,3,0,4,54,0,14,9,7,14,12,3,9,6,70,3,10,9,8,8,14,5,6,0,58,3,9,5,3,15,15,4,11,3,65,4,7,4,3,9,15,6,7,0,57,3,4,11,10,15,16,0,5,0,68,6,10,6,4,11,18,6,10,0,73,4,11,6,6,8,14,0,20,0,68,5,9,7,11,14,29,9,7,0,93,13,8,10,6,10,24,8,11,0,91,7,3,3,4,5,7,0,8,0,32,0,6,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,121,75,61,110,174,42,84,17,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,12
506071145,5,120,14,6,10,12,0,3,0,160,17,124,74,37,51,51,7,11,6,380,13,38,55,29,96,58,22,36,5,354,16,50,52,37,85,72,15,30,4,360,12,41,54,32,50,51,14,26,4,283,6,20,43,28,35,51,20,20,0,221,8,27,34,31,43,52,12,28,0,237,6,32,40,31,53,35,17,30,4,240,5,32,37,16,40,39,14,15,0,212,8,25,27,14,33,17,12,19,0,151,3,15,20,15,18,0,6,6,6,86,0,15,3,0,3,0,0,0,0,31,0,4,4,0,0,0,0,0,0,9,107,545,460,270,506,430,127,234,32,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,0,11,0,3,7,5,4,3,0,6,0,22,0,0,0,5,11,9,0,11,0,39,0,3,7,4,0,11,9,14,0,48
506071146,14,186,33,6,4,5,0,0,0,245,7,111,71,26,32,21,5,6,12,297,13,38,40,19,49,46,8,19,8,245,14,39,37,23,62,31,11,13,6,241,11,35,37,32,37,37,9,25,0,216,5,25,31,23,38,22,13,15,0,169,4,24,42,24,31,23,12,24,0,191,6,20,21,29,43,23,5,18,4,170,7,22,22,24,46,22,10,18,0,172,3,20,26,16,47,12,11,10,0,143,6,20,13,3,16,3,0,4,0,60,5,16,11,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,86,550,383,228,409,249,91,155,37,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,6,0,4,0,20,3,0,4,3,0,3,3,8,0,26,0,0,3,0,0,7,0,8,0,30
506071147,11,227,60,13,20,9,0,0,4,346,17,206,132,44,104,95,21,24,17,660,25,92,87,56,190,138,42,60,7,691,54,74,102,60,206,186,48,68,11,813,59,101,104,60,196,163,54,85,11,832,23,86,111,70,172,163,43,89,7,753,21,58,96,74,162,173,39,82,3,720,20,54,88,78,175,141,45,94,9,704,33,42,72,59,142,113,32,71,0,560,20,54,69,41,110,74,28,32,0,447,16,51,41,17,39,33,6,16,0,228,7,29,10,3,10,5,4,0,6,80,0,15,0,4,5,0,3,0,3,33,302,1095,970,588,1523,1297,381,640,79,6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,9,4,0,4,0,24,0,5,0,0,5,11,0,10,3,29,0,4,5,6,11,30,10,25,0,85,0,9,13,8,7,20,9,30,6,92
507011148,3,105,20,9,10,11,0,3,3,159,0,60,42,19,41,28,8,6,3,216,7,32,30,28,52,37,24,20,8,238,15,35,37,20,43,41,11,17,4,227,11,47,44,20,35,33,11,17,3,232,3,33,46,26,41,33,20,13,0,213,9,23,43,32,51,23,14,24,4,209,8,16,34,26,40,28,8,13,3,171,8,18,24,15,33,19,4,13,0,123,6,11,15,8,10,10,5,5,0,64,0,13,6,0,7,6,0,0,0,49,0,4,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,7,74,400,342,195,344,269,107,149,29,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,4,0,3,6,0,3,0,26,0,4,9,3,8,3,0,5,0,32,0,0,4,7,3,9,0,6,0,32
507011150,14,125,31,16,77,71,22,20,8,385,18,135,79,65,212,271,69,99,14,967,30,63,74,45,244,325,100,180,19,1083,40,58,71,42,226,323,101,202,15,1084,33,73,66,65,245,344,113,232,20,1187,32,68,67,37,223,295,106,206,19,1058,26,49,61,57,241,281,95,196,13,1010,21,39,45,39,227,240,107,181,4,904,30,47,47,29,191,221,76,145,9,799,17,35,45,30,120,165,54,107,6,574,6,32,27,14,39,49,19,22,3,208,5,15,4,3,8,3,0,6,0,39,0,8,0,0,3,3,0,0,0,19,267,745,619,443,2048,2598,867,1590,131,9319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,11,0,10,0,6,0,4,3,10,10,21,0,54,0,5,0,0,9,20,5,35,0,81,0,5,6,0,6,33,8,55,0,117
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
