POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
507051314,0,4,0,11,12,0,0,26,9,0,8,4,3,0,0,30,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,11,7,12,9,6,0,0,44,0,0,0,0,0,0,0,6,5,0,9,4,4,4,0,21,86,55,50,41,31,12,3,278,6,5,7,3,9,0,0,28,109,71,79,73,60,15,9,419,81,52,54,44,34,13,3,283,20,8,9,17,11,3,0,76,4,0,4,3,5,4,4,27,0,0,0,3,4,0,0,4,23,13,20,22,22,9,3,104,6,5,7,3,9,0,0,28,109,71,79,73,60,15,9,419
509011225,15,26,77,185,308,130,16,747,191,232,209,198,160,55,5,1061,3,13,18,62,102,61,10,264,0,0,0,0,0,0,6,3,7,22,36,96,146,61,10,380,6,4,19,36,100,62,14,236,0,5,3,10,13,9,0,31,3,0,4,11,41,26,4,90,254,295,277,274,191,42,0,1337,0,0,5,9,11,12,0,40,90,126,151,185,178,58,3,790,1274,1200,1333,1486,1159,287,28,6770,82,56,67,93,100,16,0,407,1812,1813,2004,2348,2107,618,73,10788,1323,1257,1424,1591,1258,315,30,7197,347,425,402,477,517,180,24,2374,60,75,95,147,181,72,20,645,3,10,22,35,56,33,0,162,413,505,513,664,753,288,43,3181,82,56,67,93,100,16,0,407,1812,1813,2004,2348,2107,618,73,10788
509011226,0,0,8,11,39,29,22,116,15,17,25,19,17,11,0,99,0,0,0,0,17,17,5,42,0,0,0,0,0,0,0,0,0,0,3,7,18,8,6,41,0,0,4,4,18,19,8,56,0,0,0,0,0,4,0,3,0,0,0,0,3,8,0,16,10,18,30,24,20,9,0,101,0,0,0,0,4,0,5,12,0,14,10,12,24,10,4,71,73,108,136,163,169,60,24,743,0,7,7,15,17,0,0,50,96,160,209,237,292,131,61,1186,73,117,143,173,178,72,27,777,22,29,47,45,60,37,16,254,3,5,9,10,21,17,5,74,0,0,0,4,10,11,4,24,23,33,57,57,89,59,30,355,0,7,7,15,17,0,0,50,96,160,209,237,292,131,61,1186
509011227,0,3,10,17,26,4,0,57,5,10,9,17,8,0,0,51,0,0,0,4,10,0,0,16,0,0,0,0,0,0,0,0,0,4,0,5,9,3,0,26,0,0,0,0,7,0,0,15,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,5,7,10,20,15,12,0,0,65,0,0,0,0,0,0,0,4,0,6,10,21,10,3,0,47,56,51,65,72,73,17,0,330,3,0,4,7,5,0,0,29,75,77,100,142,137,33,3,568,56,55,66,86,74,20,0,358,14,15,20,33,37,14,3,130,0,6,7,19,11,0,0,47,0,0,0,0,4,0,0,8,13,21,30,50,56,14,3,179,3,0,4,7,5,0,0,29,75,77,100,142,137,33,3,568
509011228,0,4,10,60,60,34,13,190,15,22,31,59,41,17,4,190,0,0,4,8,11,16,12,47,0,0,0,3,0,0,0,3,0,4,0,18,17,15,0,57,0,0,0,4,4,13,12,38,0,0,0,3,5,4,0,5,0,0,0,3,7,5,0,15,22,39,50,52,42,7,0,206,0,0,0,0,0,0,0,5,11,12,17,40,30,21,6,148,173,170,285,298,288,100,15,1325,9,6,3,14,16,7,4,63,226,237,384,481,462,193,50,2037,181,181,296,314,298,114,18,1393,29,37,65,109,114,47,13,424,3,12,10,29,31,23,9,119,0,0,3,11,4,3,3,30,39,51,83,148,155,75,28,579,9,6,3,14,16,7,4,63,226,237,384,481,462,193,50,2037
509011229,0,0,6,18,49,25,3,101,6,26,33,26,28,10,0,135,0,0,4,5,13,6,0,34,0,0,0,0,0,0,0,0,0,6,3,7,16,18,4,58,0,0,0,6,17,11,0,44,0,0,0,5,3,0,0,3,0,0,0,3,6,3,0,15,4,31,31,25,18,10,0,111,0,0,0,0,3,4,0,9,0,16,12,21,20,8,0,85,101,198,235,187,158,78,8,970,0,7,10,11,14,4,0,47,121,266,312,295,285,151,22,1459,102,204,236,208,168,80,10,1022,16,45,49,56,73,45,3,291,0,8,13,14,22,10,8,70,0,0,0,6,7,10,0,17,16,53,62,73,103,65,12,387,0,7,10,11,14,4,0,47,121,266,312,295,285,151,22,1459
509011230,0,4,14,32,73,34,8,174,26,42,31,32,30,13,0,164,0,4,0,17,22,15,0,59,0,0,0,0,0,0,0,0,0,6,12,18,35,18,0,91,0,0,0,7,27,20,8,62,0,3,0,0,3,0,0,14,0,0,5,0,12,0,0,22,24,51,36,28,35,8,0,186,0,4,0,0,5,0,0,13,7,15,19,29,40,15,7,133,235,289,256,249,219,75,20,1343,8,8,4,12,11,3,0,52,295,395,363,383,426,152,33,2049,242,301,269,262,239,85,19,1407,40,70,67,86,123,41,10,430,7,16,17,22,41,18,7,127,0,0,0,4,16,9,0,28,44,94,85,107,177,65,13,587,8,8,4,12,11,3,0,52,295,395,363,383,426,152,33,2049
509011231,0,8,18,36,63,44,16,181,10,25,23,39,34,14,3,146,0,0,4,10,18,11,5,52,0,0,0,0,0,0,0,0,0,3,3,16,25,19,10,76,5,0,4,5,23,12,10,57,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,11,15,28,39,33,34,11,6,153,0,0,0,0,5,3,0,7,0,8,13,34,29,16,0,106,136,185,258,229,250,104,17,1163,3,9,13,14,17,13,5,75,174,254,360,372,433,210,47,1848,139,191,268,253,268,110,17,1237,24,49,67,85,108,57,19,410,8,4,8,20,28,20,11,98,0,0,0,5,14,7,0,29,28,57,76,107,151,85,33,533,3,9,13,14,17,13,5,75,174,254,360,372,433,210,47,1848
509011232,0,0,5,13,30,10,4,66,4,7,10,24,16,0,4,65,0,0,5,4,3,8,3,19,0,0,0,0,0,0,0,0,0,0,3,9,12,8,0,38,0,0,0,7,5,10,3,25,0,0,0,0,0,0,0,9,0,0,0,0,3,7,0,12,10,16,18,19,14,4,0,88,0,0,0,0,0,0,0,0,3,4,6,16,21,6,0,52,54,97,103,128,96,36,5,507,4,3,9,4,11,0,0,30,73,127,147,204,182,70,15,816,51,95,102,138,105,36,5,529,11,20,28,52,54,26,3,196,0,4,7,8,13,3,4,40,0,0,0,3,4,8,0,12,16,28,38,62,71,35,7,250,4,3,9,4,11,0,0,30,73,127,147,204,182,70,15,816
509011233,0,10,34,49,98,29,12,225,35,54,66,55,43,10,4,274,0,0,10,16,28,17,5,72,0,0,0,0,0,0,0,0,5,4,10,29,41,18,0,107,0,0,0,15,36,21,4,80,0,0,0,3,5,0,0,14,0,0,0,5,12,6,0,21,31,68,64,71,55,19,0,309,0,0,0,4,5,5,0,17,10,25,31,58,56,11,4,196,264,321,386,416,317,100,5,1801,14,17,25,21,17,10,0,106,353,471,582,663,594,202,22,2891,269,337,403,453,351,105,12,1919,58,96,131,141,160,65,5,670,3,19,19,38,47,17,3,151,0,7,4,4,17,7,3,45,71,122,159,190,225,87,14,868,14,17,25,21,17,10,0,106,353,471,582,663,594,202,22,2891
509011234,3,6,11,28,60,44,13,164,24,32,25,53,29,14,7,178,0,0,0,12,24,20,7,61,0,0,0,0,0,0,3,3,0,0,3,22,16,23,8,82,0,3,3,12,14,29,13,75,0,0,0,4,0,0,0,4,0,0,0,3,4,6,0,20,29,41,29,43,30,3,3,180,0,0,0,0,0,0,7,10,13,15,23,43,33,21,3,148,201,217,278,307,278,92,14,1400,12,8,14,13,12,9,0,67,265,307,370,489,451,208,53,2143,206,232,287,331,299,105,14,1479,42,53,58,113,106,66,17,456,8,8,14,26,17,26,5,112,0,0,0,3,12,4,5,35,47,67,69,148,136,102,34,596,12,8,14,13,12,9,0,67,265,307,370,489,451,208,53,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,6,30,50,21,9,123,18,18,28,30,24,13,4,132,0,0,5,11,12,13,0,42,0,0,0,0,0,0,0,0,0,0,4,15,20,10,5,61,0,0,0,14,21,10,7,52,0,0,0,0,5,0,3,7,0,0,0,0,13,4,0,21,18,28,30,32,29,5,4,147,0,0,0,4,0,0,3,7,8,11,17,24,36,12,0,105,165,174,204,231,159,55,16,1001,5,3,8,14,11,7,0,45,205,240,286,346,323,115,38,1549,169,182,213,240,184,59,18,1067,31,45,43,71,91,29,13,318,4,3,12,17,30,17,10,88,0,0,4,10,9,3,4,35,35,52,61,98,130,51,17,439,5,3,8,14,11,7,0,45,205,240,286,346,323,115,38,1549
509021237,4,4,10,17,46,27,12,114,23,22,28,37,27,10,4,144,0,0,5,8,22,8,6,36,0,0,0,0,0,0,0,0,0,3,6,18,16,13,5,64,0,0,0,8,26,18,8,59,0,0,0,0,0,0,3,5,0,0,0,0,12,6,0,23,14,19,24,22,16,3,0,101,0,0,0,0,3,0,0,4,3,12,9,19,16,10,4,78,101,197,184,183,184,64,14,929,3,3,10,8,10,8,0,30,145,255,253,286,320,120,37,1416,102,209,188,201,192,63,18,971,33,39,55,64,86,25,11,306,6,6,3,19,22,14,9,82,0,0,0,0,8,6,4,28,35,43,58,82,116,49,20,412,3,3,10,8,10,8,0,30,145,255,253,286,320,120,37,1416
509021238,3,8,7,20,47,50,16,147,17,23,31,38,24,14,3,151,0,0,3,9,19,18,4,56,0,0,0,0,0,0,3,6,0,4,9,23,37,29,3,105,6,0,0,3,17,13,8,52,0,0,4,0,0,0,0,8,0,0,0,0,13,12,0,24,15,28,41,32,27,9,0,151,0,0,0,0,0,0,0,9,7,11,26,23,25,10,3,105,121,157,230,221,214,87,24,1052,8,4,7,7,3,4,0,35,170,225,326,346,367,210,47,1687,128,166,247,237,233,93,22,1115,33,40,72,80,91,70,19,401,0,10,6,17,22,31,11,103,0,0,3,0,18,3,0,26,38,49,81,101,129,107,25,536,8,4,7,7,3,4,0,35,170,225,326,346,367,210,47,1687
509021239,0,8,18,50,119,59,28,285,28,58,65,66,59,23,4,298,0,0,0,13,31,29,4,78,0,0,0,0,0,0,0,4,0,7,15,37,54,31,11,155,0,5,0,9,57,32,11,114,0,0,0,5,3,7,3,18,0,0,0,8,17,8,3,45,26,51,69,54,36,11,0,259,0,0,0,0,9,4,0,15,8,22,36,38,60,23,3,196,338,637,519,532,460,136,35,2650,15,27,14,19,35,17,0,134,418,791,695,755,806,300,83,3855,340,652,538,553,489,150,37,2758,50,90,114,141,210,85,32,719,4,15,25,37,56,32,10,182,0,5,7,5,24,13,3,54,58,112,143,181,284,134,46,964,15,27,14,19,35,17,0,134,418,791,695,755,806,300,83,3855
509021240,0,6,7,45,71,31,11,181,29,45,47,52,43,15,0,222,0,5,5,12,28,7,10,63,0,0,0,0,0,0,0,0,0,7,8,18,34,17,3,97,0,0,0,6,16,22,3,49,0,4,0,3,5,0,0,12,0,0,0,5,17,0,0,29,27,46,28,43,32,6,0,178,0,0,0,4,0,0,0,7,20,19,25,35,28,10,5,139,206,330,288,301,237,86,17,1472,10,18,12,20,18,3,0,87,289,453,402,475,453,163,34,2271,220,342,307,316,253,88,14,1542,49,80,59,101,129,43,17,475,4,10,14,29,44,22,8,138,0,4,0,8,15,4,0,26,51,95,76,141,180,72,22,636,10,18,12,20,18,3,0,87,289,453,402,475,453,163,34,2271
509021241,0,8,17,23,63,42,19,169,30,43,40,36,48,11,4,208,0,3,6,11,21,10,5,47,0,0,0,0,0,0,3,3,0,4,5,14,52,28,6,109,0,0,6,8,28,19,14,67,0,0,3,5,0,0,0,9,0,0,0,0,9,4,0,20,19,46,35,44,39,6,6,192,0,0,0,3,10,5,0,18,3,18,18,22,35,16,6,114,170,253,285,303,300,97,28,1429,9,13,21,15,27,20,5,99,227,357,405,447,524,219,72,2244,170,264,298,314,321,104,26,1493,50,76,76,93,116,60,24,500,3,10,14,21,41,15,12,121,0,0,0,5,14,6,0,29,51,91,91,118,177,91,36,649,9,13,21,15,27,20,5,99,227,357,405,447,524,219,72,2244
509021242,3,0,13,37,51,21,7,141,17,36,33,41,43,7,0,175,0,0,0,16,17,9,4,49,0,0,0,0,0,0,0,5,0,3,13,31,35,19,0,100,0,0,0,18,26,8,3,56,0,0,0,3,3,0,0,14,0,0,6,6,4,4,0,18,16,27,50,40,20,5,0,154,0,0,3,3,0,0,0,5,7,11,23,31,38,10,4,125,110,301,309,355,311,94,16,1490,7,15,12,15,19,4,0,73,161,387,427,533,513,151,36,2202,121,305,320,374,338,94,18,1568,27,53,78,110,117,28,15,435,4,9,15,32,27,17,3,107,0,0,5,3,10,4,0,23,32,65,96,145,157,48,19,559,7,15,12,15,19,4,0,73,161,387,427,533,513,151,36,2202
509021243,0,17,38,92,150,72,10,377,61,80,79,107,77,22,6,431,4,3,15,20,46,33,7,121,0,0,0,0,0,0,0,0,3,8,26,48,98,51,7,246,4,4,12,29,69,33,3,156,3,8,4,4,13,8,0,31,0,0,4,12,24,14,0,54,82,83,116,139,94,24,0,541,0,0,0,0,8,12,0,23,26,49,53,112,90,27,3,361,492,570,596,644,551,154,14,3014,27,19,22,39,31,7,0,152,677,783,891,1072,1028,343,36,4828,508,589,630,704,600,167,14,3208,127,139,181,240,287,95,10,1082,14,25,43,76,80,53,8,299,0,6,7,15,38,18,0,84,143,172,233,329,402,171,21,1473,27,19,22,39,31,7,0,152,677,783,891,1072,1028,343,36,4828
509021244,0,0,4,17,30,21,9,84,5,3,6,10,19,10,0,63,0,0,3,6,16,7,4,30,0,0,0,0,0,0,0,0,0,0,5,7,17,11,0,30,0,0,0,5,9,15,5,30,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,11,14,5,18,13,17,4,0,77,0,0,0,0,0,3,0,3,0,9,4,23,20,9,3,67,80,100,78,103,116,69,6,550,3,3,3,10,12,0,0,38,99,121,114,164,220,119,26,871,79,106,85,108,128,73,9,586,16,8,20,45,54,31,8,182,0,0,6,6,21,6,3,47,0,0,0,4,10,7,0,19,15,10,29,49,76,46,15,244,3,3,3,10,12,0,0,38,99,121,114,164,220,119,26,871
509021245,0,5,7,22,56,34,9,143,19,24,27,33,37,15,0,157,0,0,0,11,29,15,13,68,0,0,0,0,0,0,0,0,0,0,8,14,28,18,3,77,0,0,0,3,10,20,5,46,0,0,0,0,6,5,4,14,6,0,0,3,7,5,4,18,18,26,34,29,22,10,0,140,0,0,5,0,0,0,0,6,3,8,24,25,29,19,3,118,104,129,201,192,203,91,9,934,5,3,11,15,11,4,0,46,144,191,295,302,383,189,42,1554,107,139,217,205,215,105,16,1002,29,42,60,63,119,60,13,384,7,7,11,18,24,12,10,93,0,0,0,10,9,9,5,29,36,47,73,88,152,84,22,500,5,3,11,15,11,4,0,46,144,191,295,302,383,189,42,1554
509031246,0,4,13,31,55,46,18,160,15,19,23,31,28,11,0,128,0,0,0,13,8,18,7,52,0,0,0,0,0,0,0,0,3,0,0,8,20,18,6,51,0,0,0,0,16,14,3,42,0,0,0,0,7,0,0,6,0,0,3,0,6,8,0,22,18,22,18,32,23,4,0,124,0,0,0,0,0,3,0,3,6,15,20,18,31,7,3,99,114,155,171,184,181,71,19,895,7,15,10,10,16,0,0,51,156,217,245,294,331,164,43,1464,119,161,185,197,196,80,19,956,26,43,48,68,81,56,17,339,5,0,8,18,29,23,7,90,0,0,0,3,3,8,3,23,31,44,61,96,118,85,24,452,7,15,10,10,16,0,0,51,156,217,245,294,331,164,43,1464
509031247,0,8,20,33,88,44,7,205,22,31,50,53,45,16,7,222,0,0,0,8,21,15,8,58,0,0,0,0,0,0,0,0,3,9,10,22,35,29,7,112,0,0,3,6,25,20,18,71,0,0,8,0,0,0,0,13,0,0,4,4,7,5,8,24,16,35,47,49,34,14,0,188,0,0,3,0,8,0,5,9,7,15,22,30,28,13,6,124,154,297,358,348,317,124,29,1622,11,17,12,26,21,4,5,96,202,404,506,517,544,238,79,2485,156,309,372,360,331,136,31,1704,29,65,99,98,135,73,26,524,3,10,17,21,49,25,10,134,0,0,5,7,9,9,4,35,36,75,122,128,190,107,44,695,11,17,12,26,21,4,5,96,202,404,506,517,544,238,79,2485
509031248,0,8,18,40,60,27,5,161,27,39,77,48,32,10,3,242,0,4,8,9,29,10,3,67,0,0,0,0,0,0,0,0,0,9,6,27,46,10,3,103,0,6,9,10,26,12,3,65,0,0,0,0,4,0,0,7,0,0,0,4,14,4,0,19,21,54,81,62,31,6,0,258,0,0,0,3,10,3,0,14,12,28,38,38,51,9,0,177,180,445,524,545,305,62,8,2057,11,23,27,35,14,3,0,107,237,585,748,783,553,124,21,3039,182,458,545,572,347,73,7,2182,36,94,150,154,138,33,3,604,3,14,23,21,42,16,4,127,0,0,0,6,14,3,5,29,45,105,170,176,190,52,11,753,11,23,27,35,14,3,0,107,237,585,748,783,553,124,21,3039
509031249,0,4,15,46,67,33,4,168,35,37,30,44,45,11,0,195,0,3,3,10,22,6,4,50,0,0,0,0,0,0,0,0,0,3,9,22,38,15,0,89,0,3,5,5,32,18,5,59,0,0,0,0,3,0,0,8,0,0,0,4,14,5,0,25,38,48,46,54,51,8,0,246,0,0,0,0,3,0,0,9,22,16,28,35,40,7,6,153,208,265,262,301,270,84,11,1391,13,21,10,15,21,6,0,85,293,375,383,464,478,163,23,2182,215,276,283,306,285,89,13,1455,48,72,77,109,115,50,9,482,12,14,13,22,39,19,3,120,0,0,0,12,23,3,0,42,58,84,95,145,176,70,13,640,13,21,10,15,21,6,0,85,293,375,383,464,478,163,23,2182
509031250,0,3,7,23,58,48,15,167,17,20,31,30,32,16,0,143,0,0,0,11,14,11,13,56,0,0,0,0,0,0,0,0,0,5,3,11,21,14,3,61,0,0,0,5,29,24,8,64,0,0,0,0,0,3,0,4,0,0,0,3,7,4,4,32,18,25,31,43,20,7,0,136,0,0,0,4,4,0,4,11,6,11,9,14,32,12,7,97,128,196,255,276,233,103,22,1217,7,9,7,14,10,6,0,57,174,261,333,395,412,222,66,1859,128,206,264,286,249,108,30,1268,35,36,55,65,125,76,27,413,3,9,6,25,18,25,11,92,0,0,0,8,6,3,3,18,35,44,61,95,147,103,42,531,7,9,7,14,10,6,0,57,174,261,333,395,412,222,66,1859
510011262,10,16,40,80,124,60,4,331,40,109,124,111,72,17,4,480,0,4,20,32,58,19,4,127,0,0,0,0,0,0,0,0,3,14,30,54,62,24,6,199,0,8,12,19,53,28,3,114,0,4,8,9,14,6,0,38,0,4,3,11,28,11,0,58,70,126,135,116,60,12,0,517,0,0,0,4,5,3,0,16,36,72,85,75,86,27,0,374,668,1413,1379,1052,638,171,16,5338,44,39,75,66,38,13,0,274,833,1746,1821,1523,1074,325,28,7364,687,1458,1436,1105,679,181,16,5563,95,228,255,288,245,97,6,1214,10,22,55,57,88,27,4,255,0,7,4,13,20,7,0,53,106,252,314,350,352,132,12,1519,44,39,75,66,38,13,0,274,833,1746,1821,1523,1074,325,28,7364
510011263,0,4,11,21,53,26,5,117,25,41,39,35,29,14,0,183,3,0,0,13,12,11,0,46,0,0,0,0,0,0,0,0,0,5,26,25,38,23,0,117,0,8,6,11,19,12,5,62,0,0,4,0,5,10,0,27,0,0,0,5,5,8,0,31,22,39,35,29,21,3,0,151,0,0,0,4,0,3,0,11,3,22,25,40,26,7,0,130,231,558,354,310,258,77,3,1795,8,11,11,22,14,3,0,78,287,680,492,475,436,150,13,2523,234,572,373,328,270,82,3,1874,41,83,81,88,103,44,7,446,6,11,19,20,36,16,0,110,0,0,0,4,3,9,0,21,46,97,101,116,146,63,6,577,8,11,11,22,14,3,0,78,287,680,492,475,436,150,13,2523
510011264,0,3,6,15,26,12,0,51,8,20,13,13,18,7,0,80,0,0,4,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,9,8,21,10,0,52,0,3,0,6,12,5,0,29,0,0,0,4,0,4,0,5,0,0,0,0,5,0,0,11,12,9,9,13,14,4,0,50,0,0,0,0,0,0,0,4,0,12,12,10,23,4,0,62,112,222,183,168,113,25,0,826,0,10,4,12,9,3,0,35,133,268,235,231,190,55,5,1119,112,227,192,183,126,25,0,865,14,33,29,24,38,14,0,165,0,0,9,7,16,5,0,42,0,0,0,4,6,3,0,11,20,39,36,38,62,23,0,222,0,10,4,12,9,3,0,35,133,268,235,231,190,55,5,1119
510011265,0,13,11,38,71,33,8,178,24,68,51,50,50,13,0,268,0,4,3,18,23,9,4,62,0,0,0,0,0,0,3,3,0,6,19,35,43,19,5,127,0,3,4,15,24,21,4,77,0,0,0,6,5,0,0,16,0,0,0,10,18,14,0,38,32,58,48,51,21,3,0,219,0,0,0,0,3,5,0,8,8,34,39,45,41,15,0,179,315,720,565,465,386,79,10,2536,10,30,20,21,18,3,0,98,383,909,730,687,623,171,24,3529,320,742,587,493,412,84,10,2651,52,123,99,132,137,51,11,605,4,17,17,25,46,23,3,143,0,0,0,12,7,4,3,31,53,137,122,170,188,84,15,780,10,30,20,21,18,3,0,98,383,909,730,687,623,171,24,3529
