POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
505031255,0,0,0,0,4,3,3,3,0,11,0,0,0,0,0,4,0,3,0,12,0,0,0,0,3,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,108,85,42,82,31,3,13,4,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,7,0,4,7,3,4,0,0,0,0,15,0,0,4,4,0,0,0,0,0,13,0,0,3,0,4,8,0,0,0,21,0,0,0,0,4,9,0,0,0,15,0,0,3,0,3,6,0,0,0,9,0,0,0,0,0,4,0,0,0,3
505031256,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,5,4,10,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,3,4,0,4,6,0,0,0,12,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,11,3,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
505031258,3,3,0,3,6,11,0,3,0,27,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,12,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,82,85,42,57,41,3,9,8,355,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,9,3,3,3,0,0,0,0,0,0,18,0,0,3,0,3,5,0,0,0,18,0,5,3,0,6,0,3,0,0,25,0,0,0,0,3,5,0,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0,0,0,4
505031303,0,6,0,3,0,0,0,0,0,14,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,47,32,41,22,3,16,0,217,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,11,0,14,5,0,0,0,0,0,0,22,0,6,18,0,3,0,0,0,0,32,3,4,8,4,21,10,0,0,0,53,0,5,3,6,14,17,0,3,0,60,0,5,3,0,12,22,3,0,0,43,0,0,6,6,10,11,0,0,0,31,0,0,5,0,3,4,0,3,0,12
505031304,0,0,0,0,3,0,0,0,0,11,0,3,0,0,3,0,4,0,0,12,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,45,39,23,28,20,5,11,5,186,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,7,3,0,9,0,3,0,3,0,0,17,0,3,6,0,4,0,0,0,0,16,0,4,0,4,9,5,0,0,0,26,0,4,0,0,6,0,0,0,0,13,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,4,0,6
505031305,0,3,7,7,21,18,11,11,0,79,0,3,0,0,12,8,10,13,0,47,0,0,0,0,6,16,4,8,0,41,0,0,0,0,0,11,3,12,0,31,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,13,42,285,257,116,154,93,51,77,14,1083,0,12,4,0,0,0,0,4,0,19,4,20,3,0,0,0,0,0,0,25,6,42,8,0,0,0,0,0,0,58,5,66,14,4,0,0,0,3,0,93,6,61,44,9,4,5,0,0,0,111,3,55,112,30,14,3,0,3,0,216,12,21,88,49,58,19,5,7,4,260,8,23,76,67,171,98,18,13,3,481,4,24,46,60,210,177,36,20,0,573,17,10,17,19,127,140,28,27,0,390,4,5,12,6,63,88,23,26,0,238,0,4,4,0,22,31,12,25,0,109
505031306,0,5,3,4,12,15,4,6,0,47,7,0,0,0,17,13,0,7,0,37,0,0,0,3,8,12,0,7,0,31,3,0,0,0,5,21,3,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,45,277,206,125,124,94,23,51,5,950,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,18,0,17,3,3,0,4,0,0,0,28,0,16,27,7,0,0,0,0,0,55,0,9,21,13,3,3,0,0,0,46,0,15,4,12,21,3,0,0,0,58,0,4,17,14,31,15,0,4,0,83,3,0,5,3,44,18,3,6,0,83,3,3,0,4,23,15,0,7,0,53,0,4,5,0,11,0,0,10,0,23
506011110,0,6,9,10,39,23,6,6,0,88,3,0,0,0,15,20,7,15,3,78,8,0,0,4,14,30,6,9,0,67,12,3,5,4,3,49,16,10,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,10,66,257,225,168,221,176,37,74,19,1252,0,3,0,0,0,0,0,0,0,3,0,9,6,0,0,0,0,0,0,8,0,13,6,0,0,0,0,0,0,22,3,12,8,0,0,0,0,0,0,22,0,18,8,3,0,0,0,0,0,24,3,23,29,9,0,0,0,0,0,65,13,11,27,13,7,7,0,3,0,80,4,11,18,16,31,8,3,3,0,93,3,3,15,15,60,28,10,3,0,137,3,0,0,12,53,27,3,0,0,102,7,0,5,5,24,4,5,6,0,55,3,4,3,0,12,6,4,4,0,32
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,3,0,8,4,0,0,0,14,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,29,34,26,32,15,6,11,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,5,0,0,0,10,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5
506011114,0,0,4,7,7,6,0,0,0,25,0,0,0,5,4,5,4,0,0,15,0,0,0,0,4,3,0,0,0,9,5,0,6,0,0,3,3,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,120,119,74,62,45,13,21,3,480,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,25,0,16,4,0,0,0,0,0,0,22,0,9,0,0,0,0,0,0,0,12,0,14,19,3,4,3,0,0,0,52,4,11,17,15,4,4,0,0,0,53,0,7,17,13,20,10,0,5,0,65,0,0,6,9,36,18,4,9,0,72,3,0,0,3,23,13,10,0,0,52,0,3,0,0,16,6,0,3,0,34,0,0,0,0,8,8,4,3,0,17
506011115,5,0,6,8,4,9,3,0,0,37,0,0,0,0,7,4,3,3,0,18,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,28,63,73,75,53,53,15,15,9,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,6,0,10,8,0,0,0,0,0,0,12,7,10,5,7,3,0,0,0,0,34,0,6,8,5,10,0,0,0,0,33,4,10,13,15,13,10,0,0,0,65,8,5,8,11,30,17,0,5,0,78,6,4,0,4,14,8,6,0,0,49,3,0,3,0,8,4,5,3,0,20,0,0,0,0,0,0,0,0,0,8
506011116,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,28,16,23,7,3,3,3,137,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,0,3,3,4,0,0,0,0,0,12,0,3,4,5,0,0,0,0,0,19,0,9,8,7,0,4,0,0,0,20,0,3,3,7,0,8,0,0,0,18,0,0,8,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
506011117,0,0,5,0,4,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,56,29,44,10,0,14,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,4,0,5,8,0,0,0,0,0,0,7,0,5,5,5,0,0,0,0,0,17,3,0,0,0,0,5,0,0,0,12,0,0,0,0,6,4,0,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
506011307,0,0,0,3,7,0,0,0,0,11,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,65,64,41,56,23,7,14,0,287,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,6,0,7,3,0,0,0,18,0,0,6,0,4,0,0,0,0,14,0,0,3,4,10,3,0,0,0,22,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0,0,0,5
506011308,0,0,0,0,4,3,0,6,0,20,0,0,3,0,3,0,4,0,0,11,3,0,0,0,0,11,3,3,0,17,6,0,0,0,0,16,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,66,67,34,46,55,10,22,6,320,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,8,0,14,0,0,0,5,0,0,0,22,0,10,15,0,0,0,0,0,0,17,0,16,10,5,7,3,0,3,0,43,0,8,17,3,3,0,0,0,0,36,0,3,17,12,32,11,4,0,0,78,0,3,11,4,31,21,4,3,0,83,0,0,4,6,16,16,10,3,0,55,0,3,0,0,14,10,0,7,0,36,3,0,0,0,5,6,0,5,0,22
506021118,12,0,11,15,36,31,30,27,0,173,10,8,12,0,26,19,27,40,0,152,14,4,3,0,16,18,22,32,3,115,43,11,6,7,22,54,66,64,6,264,3,0,0,0,6,0,0,13,0,18,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,3,0,5,9,16,160,358,306,170,316,215,177,216,36,1960,0,0,0,0,0,3,0,0,0,6,0,21,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,27,0,19,5,0,0,0,0,0,0,30,4,39,12,0,0,3,0,4,0,67,7,26,51,10,8,6,0,3,0,110,8,16,55,25,26,13,0,5,0,155,13,17,43,48,98,60,6,9,0,291,17,12,34,32,162,123,23,21,3,425,7,10,17,17,120,127,19,31,0,354,14,3,5,14,66,88,44,28,3,261,3,3,0,0,29,54,23,26,0,143
506021119,3,4,4,13,30,7,9,13,0,83,4,4,4,7,10,10,7,15,0,56,0,0,0,0,8,6,0,3,0,28,0,0,0,0,4,0,0,9,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,9,7,45,381,283,151,215,82,25,57,15,1262,0,3,4,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,13,6,22,9,0,0,0,0,0,0,36,0,12,11,0,0,0,0,0,0,24,3,17,24,3,0,0,0,0,0,50,3,17,26,5,6,9,0,0,0,64,3,5,23,13,25,21,10,0,0,95,0,13,16,18,46,31,8,7,5,142,0,8,4,9,33,24,3,7,0,86,0,4,5,0,17,13,5,6,0,54,0,0,0,0,4,9,0,0,0,18
506021120,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,16,12,17,12,7,10,10,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,12,0,9,0,0,3,0,0,0,0,12,0,6,25,7,11,3,0,0,0,50,4,7,39,9,12,10,0,0,3,82,5,5,21,22,62,40,11,0,0,165,3,0,16,8,87,102,24,29,5,269,10,4,4,10,69,97,34,21,0,248,0,0,3,3,44,54,25,29,0,168,0,10,0,0,12,22,13,8,0,61
506021121,21,12,19,24,28,37,14,17,3,181,11,5,14,11,17,29,25,19,3,121,13,6,14,8,15,16,27,7,0,101,4,3,5,4,7,36,14,21,0,89,0,0,0,0,0,4,5,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,151,176,226,175,262,236,101,107,25,1466,5,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,7,0,9,4,0,0,0,0,0,0,17,3,11,0,0,0,0,0,0,0,15,0,12,14,0,0,0,0,3,0,29,7,11,23,4,0,6,0,3,3,55,6,15,49,11,19,12,3,3,0,122,9,12,43,15,85,34,6,13,4,227,18,13,36,32,167,118,41,18,5,447,15,6,16,25,159,131,44,51,0,447,22,9,0,3,96,118,47,43,5,340,9,0,3,6,38,57,32,38,0,196
506021123,19,19,35,55,125,87,26,25,4,399,10,9,14,15,95,57,31,14,0,248,8,0,0,7,19,26,23,13,0,86,0,0,8,0,17,27,5,17,0,76,0,0,0,3,0,4,0,3,0,6,0,0,3,9,6,4,5,7,0,35,0,3,0,0,0,4,0,0,3,15,170,955,659,464,576,367,127,143,36,3495,0,0,0,0,0,0,0,0,0,0,7,35,4,0,0,0,0,0,0,48,5,45,6,0,0,0,0,0,0,54,0,18,6,7,0,0,0,0,0,35,0,33,9,5,4,4,0,0,0,55,0,40,52,10,4,7,0,0,0,121,5,26,58,20,20,19,0,4,3,152,7,21,40,40,91,43,9,11,0,257,9,15,22,32,136,116,10,14,0,352,5,3,14,11,84,88,28,17,0,254,6,4,9,10,38,69,8,11,0,157,5,7,3,6,17,20,11,3,0,73
506021309,0,0,5,0,15,9,0,0,0,42,0,0,4,0,6,9,0,7,0,28,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,159,126,60,81,63,13,27,9,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,9,0,7,13,0,3,0,0,0,0,27,4,11,19,6,6,0,0,0,0,42,0,5,3,3,14,8,0,0,0,35,0,0,8,7,21,22,0,0,0,58,3,7,0,0,15,19,3,4,0,52,3,3,0,0,5,12,0,0,0,30,0,0,0,0,0,6,0,0,0,10
506021310,0,4,3,3,10,0,4,8,0,27,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,59,22,51,18,3,22,0,243,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,10,0,0,0,5,7,6,0,0,0,15,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
506021311,3,4,7,0,18,21,10,7,0,62,7,0,5,0,3,11,5,10,0,37,0,0,0,0,0,6,4,15,0,27,0,0,0,0,3,9,6,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,107,112,66,93,77,30,55,8,570,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,19,5,12,9,5,0,0,0,0,0,31,0,0,22,8,3,4,0,0,0,46,4,11,15,17,30,14,0,0,0,77,9,5,11,11,41,63,0,5,0,141,4,3,5,11,35,25,9,7,0,98,0,0,0,0,24,20,6,12,0,61,4,0,0,3,13,17,4,5,0,37
506031124,13,4,12,21,74,46,4,9,0,187,3,5,8,9,37,37,7,16,0,117,0,3,3,5,10,16,0,9,0,53,0,5,4,3,8,8,9,6,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,18,78,322,365,252,359,208,40,94,28,1755,3,6,0,0,0,0,0,0,0,12,0,10,4,0,0,0,0,0,0,18,4,16,5,0,0,0,0,0,0,28,0,25,6,0,0,0,0,0,0,30,3,20,11,0,0,0,0,0,0,39,9,42,30,3,3,0,0,0,0,93,6,20,36,14,15,6,0,0,0,100,4,12,37,27,41,24,6,5,0,149,8,15,25,39,122,50,10,4,0,277,12,4,19,13,136,58,11,8,0,271,16,4,10,14,114,39,5,10,0,216,3,0,4,11,49,27,5,8,0,109
