POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
505031102,0,0,0,0,0,0,0,0,0,3,4,5,11,5,3,0,0,0,6,37,0,0,0,0,0,0,0,0,0,8,0,4,0,3,3,3,0,3,0,19,0,9,3,6,4,3,0,6,0,38,4,0,4,5,3,3,0,5,0,27,5,4,3,13,4,9,0,0,3,35,3,13,14,25,7,12,4,13,0,86,11,14,11,35,0,9,3,9,0,95,10,13,7,50,9,13,4,5,3,121,9,30,22,26,10,0,0,5,0,113,11,32,16,24,6,3,0,8,0,88,6,56,6,18,5,0,0,0,0,86,5,36,0,12,5,0,0,0,0,56,19,40,0,3,0,0,0,4,0,71,5,3,0,0,3,0,0,0,0,8,4,10,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,4,0,10,79,273,86,212,61,62,16,61,12,867
505031104,0,0,0,0,0,0,0,0,0,0,0,4,0,13,5,0,0,4,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,18,0,3,4,15,4,3,0,4,0,31,0,0,4,14,3,0,0,3,0,29,3,3,3,53,8,0,0,6,0,86,0,5,3,55,15,0,0,9,0,93,3,10,14,79,12,4,0,6,0,116,0,20,12,42,12,0,4,5,0,94,5,26,4,21,5,0,0,0,3,74,0,24,7,13,0,0,0,0,0,50,0,16,4,11,4,0,0,4,0,34,7,23,0,0,3,0,0,0,0,41,0,4,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,35,152,66,311,61,20,19,35,12,703
505031105,0,0,0,0,0,0,0,3,0,8,14,10,12,9,11,8,3,11,3,80,7,0,0,3,0,3,0,0,0,19,3,5,10,10,3,0,0,9,0,41,4,11,8,21,3,8,0,7,0,72,0,14,7,30,11,6,0,10,3,90,5,11,15,26,18,12,3,13,0,102,9,22,27,69,17,3,0,12,0,167,13,29,29,69,26,10,4,10,0,189,23,38,47,81,21,10,5,14,0,250,28,60,67,46,38,4,0,16,3,259,39,67,57,20,25,3,0,11,3,226,15,105,41,10,13,4,4,15,0,206,19,106,20,3,13,3,0,0,0,163,26,206,34,5,6,8,4,4,0,299,15,23,4,0,0,0,0,0,3,52,25,43,6,0,0,4,0,0,0,85,6,4,10,3,0,0,0,4,0,35,244,745,389,407,200,85,32,125,22,2250
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,8,0,0,3,0,0,0,7,0,0,12,0,0,7,0,0,0,11,0,0,17,6,5,10,0,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,6,22,9,3,0,25,0,0,76
505031107,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,3,5,10,4,46,4,0,0,0,4,0,0,0,0,16,0,0,4,3,0,3,0,3,0,25,3,0,4,0,6,0,0,6,0,33,3,4,8,10,5,4,0,12,0,46,4,3,10,9,4,5,0,6,3,43,6,7,19,20,7,10,3,8,0,88,4,28,17,29,6,5,8,11,3,102,4,24,29,33,5,4,4,16,0,119,14,23,39,23,13,3,7,28,0,150,14,27,30,16,8,3,11,5,0,117,12,42,27,7,7,6,5,3,3,107,7,41,27,0,0,0,0,4,0,79,20,70,19,7,3,5,4,0,0,134,6,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,15,3,3,5,0,3,0,0,0,0,16,112,273,247,158,80,42,53,111,13,1091
505031255,0,0,0,0,0,0,0,0,0,0,9,8,5,9,4,0,0,6,0,46,0,0,0,4,0,0,0,0,0,9,3,0,4,9,0,0,0,5,0,22,0,0,6,18,3,9,3,3,0,36,0,6,4,10,3,3,0,4,0,35,3,5,0,25,3,4,0,11,0,48,12,15,12,37,9,6,0,17,0,104,3,16,17,49,8,8,6,10,4,123,4,23,23,68,9,3,0,13,0,145,14,35,44,43,16,4,5,7,6,170,18,45,29,13,12,0,0,0,0,111,5,54,23,8,6,6,3,0,0,103,6,53,8,11,3,0,6,4,0,95,25,76,17,5,3,6,3,7,0,140,9,13,3,0,0,0,0,0,0,24,8,21,3,0,0,0,3,0,0,37,0,5,4,3,4,0,0,0,0,18,113,372,196,296,79,58,30,89,14,1240
505031256,0,0,0,0,0,0,0,0,0,0,15,0,4,3,4,0,3,17,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,13,3,0,6,3,3,0,0,8,0,22,12,3,0,3,0,0,0,16,0,43,6,0,4,3,0,4,0,35,0,51,3,3,10,0,9,0,14,35,0,81,15,4,12,0,10,3,4,13,4,65,7,0,12,0,5,3,5,7,0,44,4,4,11,0,0,0,0,4,0,26,8,0,0,0,0,0,0,0,0,13,11,4,4,0,0,0,0,0,0,29,0,0,4,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,9,82,31,82,21,35,12,24,127,12,432
505031257,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,18,4,4,0,0,0,0,0,4,0,7,0,0,0,5,0,0,0,3,0,5,0,0,0,4,0,3,0,0,0,13,0,0,7,0,0,3,0,4,0,15,0,0,0,3,3,0,0,0,0,11,3,0,4,6,6,0,0,0,0,23,0,8,10,7,5,5,0,0,0,37,0,7,4,8,3,0,0,0,0,32,0,9,11,7,4,0,0,3,0,35,3,14,9,0,0,4,0,0,0,25,4,17,0,0,8,3,0,0,0,28,0,15,3,0,0,0,0,0,0,25,3,16,0,0,0,3,0,0,0,25,3,4,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,34,88,53,41,36,25,9,20,0,301
505031258,0,0,0,0,0,0,0,0,0,4,0,4,8,8,5,0,0,8,3,36,4,0,0,0,4,0,0,0,0,20,0,3,0,5,0,3,4,0,0,23,4,9,6,9,10,9,0,5,0,45,5,0,9,11,4,11,0,6,0,41,0,4,10,26,9,8,0,7,0,57,5,4,15,45,9,4,0,9,0,93,0,19,18,55,14,6,0,5,6,120,9,12,14,52,7,9,4,10,0,129,20,22,30,32,13,3,3,8,0,131,11,35,18,22,5,8,3,6,5,110,8,41,24,8,3,3,0,3,0,96,5,37,11,11,3,0,0,0,0,69,20,37,7,11,3,5,3,5,3,92,4,6,0,0,0,0,0,0,0,16,0,11,3,0,0,4,0,0,0,19,0,0,4,0,0,0,0,0,3,11,91,252,175,269,79,67,37,77,17,1061
505031303,0,0,0,0,0,0,4,0,0,11,3,6,5,0,4,0,9,14,3,61,4,0,0,0,0,0,0,0,0,7,4,0,4,3,0,0,0,4,0,20,0,7,6,7,9,4,4,11,0,50,3,3,7,9,3,3,0,6,4,46,0,6,8,12,9,4,11,9,0,63,5,11,11,26,15,15,0,14,0,102,6,15,22,23,16,11,18,16,3,134,11,22,35,31,27,6,18,23,4,169,20,37,77,46,32,4,23,23,6,262,24,17,47,11,27,7,22,13,4,172,30,31,63,8,20,4,12,7,0,179,19,47,36,0,4,0,15,0,0,134,59,64,45,0,13,3,3,10,0,193,19,4,9,5,0,0,3,0,3,38,29,18,5,0,4,3,0,0,0,60,3,0,6,0,4,4,4,0,3,20,230,290,385,181,177,82,126,142,35,1647
505031304,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,0,3,0,17,0,0,3,0,4,0,0,0,0,13,4,3,0,0,0,0,0,0,0,11,0,3,6,5,3,0,0,5,0,18,0,4,6,5,3,0,0,4,0,24,0,9,0,7,5,3,0,0,0,34,0,4,6,22,3,6,0,3,0,47,0,15,12,35,17,4,7,8,0,93,8,12,24,30,11,5,0,12,0,96,3,23,18,16,7,3,0,4,0,81,3,21,16,13,8,0,0,8,0,62,8,27,13,12,3,6,4,0,3,80,4,34,9,8,0,0,0,0,0,64,15,32,4,4,0,0,0,5,0,63,5,8,0,0,0,0,0,0,0,17,0,18,3,0,0,0,0,0,0,31,0,0,4,6,0,0,0,0,0,7,62,218,130,154,68,28,22,53,8,741
505031305,0,0,0,0,0,0,0,0,24,42,61,41,78,32,68,30,52,46,49,445,15,12,13,3,9,4,4,3,5,65,11,7,13,14,11,10,6,17,0,87,8,17,15,30,34,14,10,31,0,172,12,23,31,42,45,31,21,41,7,260,22,23,64,61,67,46,15,48,3,359,31,52,122,87,114,65,44,86,7,611,67,71,183,116,140,68,71,97,8,808,75,99,406,131,256,68,169,165,18,1384,166,166,717,95,323,93,253,149,22,1993,200,206,615,64,213,59,134,101,20,1612,234,243,536,37,155,65,89,62,13,1448,215,184,371,32,60,36,53,47,9,1014,480,349,385,25,94,56,76,49,16,1540,150,62,83,3,21,10,14,9,3,360,285,78,51,0,25,22,10,4,0,475,14,7,37,13,6,5,8,11,38,128,1989,1600,3642,751,1584,667,979,924,181,12312
505031306,0,0,0,0,0,0,0,0,3,10,8,11,8,27,15,12,0,15,12,116,4,0,0,0,0,0,0,0,0,11,4,0,3,10,6,3,3,10,0,36,3,7,10,26,8,17,3,8,0,77,13,14,13,49,9,17,5,15,0,134,0,9,16,40,9,16,7,21,0,121,7,21,27,85,32,24,5,27,0,230,24,36,41,92,32,23,4,24,4,277,25,41,53,131,28,10,4,23,4,316,47,59,61,94,37,19,10,24,3,346,31,85,40,35,55,5,7,13,0,274,43,143,42,35,35,0,3,11,6,323,30,104,18,23,22,0,3,3,5,207,50,126,12,37,9,3,0,4,3,253,15,8,3,0,0,0,0,0,0,42,16,36,0,0,0,0,0,0,0,59,4,4,0,7,0,0,0,5,5,26,308,698,343,668,297,150,49,186,40,2740
506011110,0,5,0,0,0,0,0,0,10,15,11,12,8,33,19,16,6,9,19,135,7,7,5,0,0,3,0,0,3,24,0,10,0,22,0,24,0,15,0,68,7,16,12,46,10,45,6,20,0,150,9,8,18,37,8,47,0,26,0,164,3,11,22,48,16,47,3,27,0,193,14,31,40,79,38,72,9,37,3,317,20,30,45,146,52,53,9,29,9,388,28,68,90,146,56,58,8,29,0,491,49,119,130,142,87,29,17,17,3,608,49,161,87,69,76,21,15,19,5,490,63,162,73,63,38,7,7,6,9,424,29,175,43,57,22,5,4,7,0,336,91,198,28,69,11,0,3,0,0,412,28,20,5,0,0,0,0,0,0,52,15,44,0,3,7,6,0,0,0,73,5,3,3,3,0,4,0,0,15,34,411,1056,609,934,424,418,79,231,48,4215
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,3,3,4,0,0,3,0,0,19,0,9,4,7,0,4,3,0,0,23,0,9,10,12,0,5,9,0,0,41,6,6,5,18,8,5,5,3,0,50,4,13,7,29,3,5,5,6,0,69,3,13,5,23,3,0,12,4,0,62,9,21,6,14,4,0,13,0,0,68,5,30,4,7,3,0,8,0,0,58,0,32,0,0,0,0,3,0,0,45,10,50,3,0,5,0,0,0,0,72,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,32,194,56,123,27,18,65,22,3,539
506011114,0,0,0,0,0,0,0,0,3,6,8,14,11,16,11,14,6,20,9,108,3,0,0,3,0,0,0,0,0,13,0,4,4,3,0,4,0,11,5,40,0,8,8,13,10,14,8,11,0,74,0,4,9,19,12,21,7,22,0,88,3,12,18,32,7,18,0,13,0,112,9,18,35,52,22,17,8,18,0,172,10,19,43,60,41,25,13,17,0,228,18,37,52,67,41,22,19,24,3,276,29,53,86,37,42,11,25,25,4,312,33,58,70,24,32,10,22,16,4,269,32,69,72,12,17,3,9,11,0,229,25,74,30,9,17,0,3,5,0,159,44,94,30,15,7,3,10,0,5,212,11,14,9,0,4,0,6,3,0,43,9,32,0,0,0,9,0,0,0,55,0,5,9,8,0,4,0,0,7,33,226,492,467,365,254,160,129,180,29,2308
506011115,0,0,0,0,0,0,0,0,4,10,3,17,4,16,10,0,4,3,6,67,0,7,0,3,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,12,6,5,5,11,5,0,3,0,0,39,0,12,6,5,3,0,0,4,3,40,0,11,8,15,10,3,3,4,0,43,8,19,14,36,18,0,0,10,0,104,3,31,9,45,14,0,0,14,0,119,3,67,22,56,35,0,7,11,3,201,6,116,22,65,54,0,14,12,0,284,6,169,21,33,30,0,8,7,3,279,9,246,16,12,9,0,0,4,3,296,10,184,13,4,7,0,0,0,4,216,28,284,3,6,5,0,0,0,0,334,0,29,3,0,0,0,0,0,0,36,6,94,0,3,0,0,0,0,6,106,0,5,3,4,0,0,0,0,8,21,87,1275,141,299,196,7,31,64,34,2136
506011116,0,0,0,0,0,0,0,0,0,0,3,0,12,0,5,0,0,4,3,28,0,0,0,0,0,0,0,0,0,4,0,4,4,7,0,0,3,4,0,24,3,10,3,4,3,5,0,8,0,27,0,5,10,14,0,5,0,5,0,41,7,4,8,6,5,3,0,0,0,36,4,4,13,7,4,13,0,11,3,62,0,10,16,25,10,9,0,13,0,86,3,15,15,12,14,3,0,12,0,75,14,13,19,10,6,11,0,8,0,82,16,17,7,5,5,4,6,7,0,66,12,22,11,0,0,6,0,0,5,53,12,18,8,0,5,4,0,0,0,39,21,27,5,0,0,0,0,0,0,54,0,3,7,0,4,0,0,0,0,9,6,6,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,9,101,150,127,92,64,52,14,73,13,681
506011117,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,3,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,11,3,0,0,7,0,6,0,5,0,23,0,6,0,15,0,0,0,5,0,31,4,3,3,18,5,5,0,5,0,41,0,7,3,33,9,8,6,0,0,60,4,6,3,28,11,7,0,3,0,61,6,10,9,25,14,6,4,8,0,80,3,14,10,24,10,10,9,7,0,79,11,17,4,13,0,3,0,0,4,66,5,28,4,3,0,0,0,0,0,44,0,35,9,0,3,0,0,0,0,46,8,37,0,6,0,0,4,0,0,57,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,47,181,55,182,48,41,22,32,6,624
506011307,0,0,0,0,0,0,0,0,4,7,5,10,4,0,0,5,0,0,4,35,0,5,0,0,0,0,0,0,0,5,4,4,0,3,0,4,0,0,0,20,3,9,6,13,6,12,0,9,0,54,0,6,3,11,3,10,5,18,0,62,0,13,7,21,9,15,5,14,0,72,6,16,11,22,4,17,6,9,0,87,14,19,17,37,14,12,5,6,0,118,8,35,14,60,9,21,7,13,0,172,21,44,19,38,15,8,3,5,0,156,16,59,16,9,5,0,5,0,0,115,10,87,4,10,0,3,4,0,0,114,10,65,6,4,5,5,0,0,0,92,20,121,11,3,9,6,0,0,5,162,8,16,0,0,0,0,0,0,0,25,9,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,8,115,498,109,229,73,114,32,81,19,1274
506011308,0,0,0,0,0,0,0,0,3,6,13,4,29,3,16,3,12,3,16,101,0,4,0,4,4,0,0,0,0,16,0,8,0,8,5,0,0,6,0,28,3,8,4,14,0,3,3,7,0,44,7,7,14,7,15,5,3,9,0,61,3,11,14,23,18,8,9,10,3,95,7,16,16,22,26,13,10,10,3,122,14,16,27,23,27,6,16,19,4,149,19,37,65,57,53,11,30,30,3,314,36,48,100,38,52,15,45,19,4,357,19,65,90,20,31,12,25,20,10,286,41,91,111,5,23,3,15,13,0,302,31,68,80,17,14,3,14,4,0,232,85,83,123,24,22,6,24,11,4,385,24,20,22,0,0,4,7,0,0,82,44,25,12,0,5,0,6,0,4,95,0,0,4,0,0,0,0,0,7,18,336,512,682,256,291,90,198,155,47,2584
506021118,0,4,0,7,0,3,3,0,20,44,59,49,52,45,49,21,29,37,39,380,3,7,3,4,4,7,0,3,6,31,3,8,5,21,17,9,0,13,0,72,3,12,6,34,10,30,7,22,0,127,11,16,26,59,14,21,13,32,6,203,10,20,32,63,35,37,21,42,0,257,14,40,40,113,64,59,30,51,9,416,28,52,71,164,86,53,53,68,10,590,66,102,117,205,181,60,95,67,5,906,104,234,226,227,258,65,93,76,28,1313,163,290,222,136,225,63,51,37,10,1199,142,318,249,131,179,30,52,37,20,1153,139,289,193,110,88,15,40,23,10,899,473,657,373,253,126,26,75,30,14,2017,180,169,94,20,27,4,19,0,4,525,420,248,80,6,30,3,7,0,0,809,10,17,17,13,11,3,12,4,33,110,1772,2484,1751,1549,1351,485,564,502,158,10620
506021119,0,0,0,3,0,0,0,0,11,20,18,25,12,35,17,11,7,17,12,159,0,5,0,4,10,0,0,0,0,26,4,13,3,16,6,6,0,9,0,62,4,24,9,44,8,21,0,13,0,129,15,18,19,57,17,17,8,26,4,178,13,26,12,91,20,24,5,32,4,220,11,43,50,107,34,43,11,47,6,348,33,63,55,128,43,46,16,38,0,419,49,81,97,148,62,34,16,33,0,524,71,133,130,147,96,30,26,36,3,669,66,140,92,67,62,22,11,16,5,472,55,143,81,46,40,15,11,13,3,406,50,98,51,28,16,9,12,3,0,255,108,157,37,14,26,13,3,10,6,371,25,26,10,7,7,4,0,0,0,87,34,51,9,0,6,7,0,0,5,117,3,4,3,5,0,0,3,0,16,43,540,1032,667,907,452,299,106,279,52,4329
506021120,0,0,0,3,3,0,7,0,8,21,16,11,21,6,28,13,49,19,23,198,0,4,0,0,0,0,3,0,0,12,0,0,0,0,0,0,3,3,0,13,0,4,0,5,7,0,5,3,0,23,0,0,0,0,6,3,16,8,0,35,3,0,3,6,0,4,17,6,0,47,5,11,14,3,25,13,25,16,7,111,9,10,19,7,41,12,51,23,4,178,20,25,38,8,88,16,136,76,9,411,46,64,111,10,147,37,187,67,8,684,56,93,152,4,123,46,140,47,13,679,57,109,184,9,101,26,111,47,7,638,90,92,134,4,35,25,72,20,5,469,237,167,249,0,65,31,87,30,9,876,114,30,43,0,13,5,21,4,3,230,157,25,17,0,11,5,10,0,4,236,6,0,7,4,4,0,5,7,15,53,816,631,969,58,668,225,885,353,90,4699
506021121,0,3,3,4,3,0,0,0,4,30,32,38,45,45,51,21,80,24,32,367,0,3,0,5,5,7,3,3,4,28,0,4,0,3,3,7,3,6,0,24,0,3,3,8,12,30,11,3,4,72,0,10,3,14,4,32,15,13,0,102,5,6,6,26,13,46,14,18,7,141,11,13,26,59,25,63,46,40,8,282,10,15,42,89,66,106,56,43,3,433,50,37,70,215,129,83,177,65,15,828,69,104,128,231,250,79,335,81,25,1290,62,117,167,126,289,46,234,50,19,1109,70,178,220,88,208,34,185,24,10,1015,94,187,214,80,132,16,142,27,14,905,330,679,609,77,178,33,284,32,24,2241,125,249,219,11,29,0,53,7,9,707,387,446,204,0,30,0,35,10,9,1129,6,9,19,7,4,6,7,0,22,74,1225,2057,1932,1025,1374,583,1584,415,176,10380
506021123,3,4,9,5,0,0,0,3,15,27,46,46,42,82,37,20,12,39,35,360,11,4,4,8,0,3,0,3,4,46,0,12,6,55,18,23,3,16,3,134,16,28,11,110,25,26,9,32,6,264,8,26,15,119,18,31,8,45,9,277,19,31,27,125,33,34,21,66,0,361,31,60,56,207,71,40,39,103,11,618,58,95,76,234,98,47,26,84,9,729,67,154,184,302,169,56,45,93,13,1088,139,280,279,391,237,68,40,85,11,1528,148,317,213,286,164,64,20,60,18,1284,154,352,138,172,114,42,15,32,6,1033,129,261,94,67,58,32,6,17,5,677,322,467,143,56,67,36,19,18,12,1145,117,104,43,10,18,14,4,3,3,315,285,135,55,12,25,18,3,4,6,544,10,18,15,9,3,0,0,6,22,80,1520,2341,1360,2162,1113,535,261,681,141,10117
506021309,0,3,0,0,0,0,0,0,3,13,6,12,7,9,8,9,7,11,14,84,4,0,0,0,0,3,0,0,0,11,6,4,0,8,0,16,0,3,0,37,4,3,0,17,5,39,4,14,0,89,0,7,0,19,0,33,3,13,0,88,3,11,12,33,0,39,5,14,0,129,3,12,23,48,19,54,4,20,4,191,12,20,20,60,31,34,4,19,0,213,26,36,26,65,21,37,10,20,0,242,40,57,32,52,36,25,6,8,4,263,31,61,22,33,34,11,0,0,0,204,24,70,10,24,16,8,0,3,0,160,20,46,7,12,4,0,0,3,0,109,34,60,8,11,9,5,0,4,4,134,15,16,0,0,3,0,0,0,0,37,18,35,4,4,0,0,4,0,0,63,4,4,0,3,4,0,0,0,8,26,247,446,192,387,187,315,56,130,29,1997
506021310,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,4,0,4,5,30,0,0,0,0,0,0,0,0,0,8,0,3,0,3,4,0,0,4,0,18,0,0,0,13,0,0,0,6,0,21,0,5,0,14,3,0,0,5,0,32,3,5,4,15,3,5,0,0,0,37,0,12,6,24,4,0,3,6,5,58,3,3,8,32,6,0,7,7,0,75,6,15,5,29,14,0,6,0,6,87,4,35,7,26,12,0,4,0,0,96,12,41,6,27,7,0,3,0,0,95,9,57,9,4,3,0,0,4,0,85,13,36,0,0,4,0,0,0,0,55,14,45,0,7,0,0,0,0,0,73,3,6,0,0,0,0,0,0,0,16,4,9,0,0,4,0,0,0,0,17,0,4,0,0,0,0,0,0,0,5,79,282,54,206,60,13,31,31,7,771
