SA2_CODE_2021,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85_yr_over,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85_over,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85_yr_over,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85_yr_over,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85_yr_over,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85_yr_over,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85_ov,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85_over,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_yr_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85ov,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85_yr_over,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
504031058,92,162,288,237,315,246,106,12,0,1452,4,7,8,11,17,9,4,0,0,61,0,0,7,10,20,4,0,0,0,41,0,0,8,17,12,9,0,0,0,54,0,0,0,0,3,0,0,0,0,8,0,3,13,16,22,18,3,0,0,81,0,4,14,10,10,8,0,0,0,44,20,17,22,25,25,14,4,0,0,133,25,12,9,6,6,7,5,0,0,76,0,0,9,7,17,7,5,0,0,53,0,0,0,4,0,0,0,0,0,7,0,0,4,9,0,8,0,0,0,17,0,5,3,4,3,0,0,0,0,19,0,0,12,18,9,9,3,0,0,56,0,5,3,12,17,11,0,0,0,52,3,9,13,16,30,22,7,0,0,96,3,8,25,44,38,32,8,0,0,162,7,11,42,34,54,51,8,0,0,204,0,6,6,4,3,0,0,0,0,21,0,9,16,6,17,13,0,0,0,58
504031060,49,60,59,100,214,173,55,17,3,729,5,3,7,3,4,9,4,4,0,33,0,3,0,7,6,5,0,0,0,28,7,7,3,0,8,0,5,0,0,33,0,0,0,4,5,3,0,0,0,10,4,0,0,5,11,9,3,0,0,33,3,0,0,3,4,6,3,0,0,22,21,9,6,4,14,9,3,0,0,62,15,0,0,0,5,6,0,0,0,26,0,0,0,4,10,3,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,12,0,0,5,3,5,0,0,0,0,15,0,7,7,8,13,5,0,0,0,38,0,0,0,4,8,6,0,0,0,22,0,0,3,12,19,17,3,0,0,53,0,3,12,20,32,19,7,0,0,94,0,7,8,20,42,33,7,4,0,122,0,0,0,0,3,0,0,3,0,9,0,0,0,7,10,5,0,0,0,27
504031061,70,96,352,358,273,216,77,11,0,1451,0,0,0,0,0,0,0,0,0,8,0,0,7,19,17,4,6,0,0,49,3,4,10,13,11,6,3,0,0,51,0,0,5,3,0,3,0,0,0,5,0,0,10,20,8,3,0,0,0,49,0,3,9,3,10,9,0,0,0,32,22,11,27,25,20,21,3,0,0,129,33,5,14,7,4,5,0,0,0,74,0,7,10,16,20,6,4,0,0,61,0,0,3,5,4,0,0,0,0,15,0,0,15,4,3,0,0,0,0,36,0,0,6,5,4,0,0,0,0,21,0,3,22,36,18,7,0,0,0,91,0,3,7,15,8,5,4,0,0,45,0,4,31,21,22,18,0,0,0,100,4,6,50,43,47,34,4,0,0,190,3,23,73,76,45,44,19,0,0,290,0,4,10,9,3,4,0,0,0,30,0,7,27,21,14,4,0,0,0,72
504031062,134,248,748,907,602,427,109,10,0,3187,0,0,4,0,7,6,5,4,0,21,0,0,27,24,19,6,0,0,0,71,5,10,25,22,26,11,0,0,0,86,0,0,3,6,0,3,0,0,0,14,0,9,34,26,12,8,4,0,0,90,0,5,13,13,15,8,0,0,0,53,42,52,82,63,48,42,10,0,0,346,42,36,34,26,27,13,0,0,0,176,0,0,28,15,28,18,0,0,0,99,0,0,5,6,3,0,0,0,0,17,0,5,23,31,12,6,3,0,0,82,0,0,12,14,6,3,0,0,0,30,0,11,60,48,20,16,3,0,0,164,0,11,32,30,25,19,7,0,0,122,0,3,49,57,44,26,11,0,0,184,4,15,89,89,64,54,9,0,0,325,10,49,187,201,147,105,32,0,0,725,4,6,12,11,10,6,0,0,0,46,6,15,29,23,34,17,0,0,0,110
504031063,0,0,3,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,79,114,255,253,268,273,86,17,0,1357,0,0,0,0,4,7,9,0,0,27,0,0,8,20,3,3,0,0,0,39,0,4,0,7,9,17,0,0,0,40,0,0,5,0,0,0,0,0,0,5,0,7,7,9,10,6,0,0,0,44,3,0,3,7,10,8,0,0,0,39,21,27,27,26,17,29,3,0,0,148,36,20,15,12,8,6,0,0,0,111,0,9,11,11,16,11,3,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,7,9,9,3,0,0,0,27,0,0,3,5,4,9,0,0,0,14,0,6,19,10,8,3,3,0,0,54,0,5,7,8,14,13,3,0,0,45,0,3,21,13,20,17,6,0,0,85,0,0,22,23,37,32,11,0,0,124,4,24,57,69,67,74,13,0,0,310,0,0,3,0,3,5,0,0,0,23,0,4,17,18,12,8,0,0,0,56
504031066,124,292,652,548,475,386,126,15,0,2623,0,0,5,4,5,3,0,0,0,18,0,6,21,17,20,6,0,0,0,74,8,12,14,18,10,15,4,0,0,78,0,0,0,4,3,0,0,0,0,10,0,4,17,14,21,10,0,0,0,68,4,6,14,11,10,4,0,0,0,41,51,52,63,46,41,40,9,0,0,309,47,43,36,31,18,13,8,0,0,193,0,3,19,21,15,10,0,0,0,73,0,0,3,5,5,3,0,0,0,16,0,4,14,4,6,3,0,0,0,40,0,11,9,6,12,8,3,0,0,41,0,17,37,27,32,10,7,0,0,123,0,10,20,14,15,7,3,0,0,79,0,13,19,51,36,32,4,0,0,170,0,17,39,60,66,64,21,0,0,267,9,62,153,130,138,107,21,0,0,620,7,7,20,5,9,12,3,0,0,52,3,19,19,17,19,12,4,0,0,96
504031067,124,161,379,383,387,338,62,10,0,1835,0,0,3,0,0,0,0,0,0,7,0,0,15,14,9,4,0,0,0,43,5,8,6,14,7,11,0,0,0,60,0,0,0,0,3,0,0,0,0,8,0,0,14,15,14,3,0,0,0,52,4,7,14,14,15,6,0,0,0,60,46,29,35,42,53,33,4,0,0,238,47,21,13,17,6,15,0,0,0,124,0,5,8,19,17,5,3,0,0,61,0,0,0,3,0,3,0,0,0,5,0,3,6,9,13,7,0,0,0,47,0,4,6,5,3,4,0,0,0,22,0,8,20,21,10,9,0,0,0,76,4,0,10,12,10,10,0,0,0,52,0,4,18,24,41,25,8,0,0,121,6,11,43,49,67,40,7,0,0,225,8,23,71,75,95,75,15,0,0,358,0,3,4,6,5,4,0,0,0,19,5,10,18,19,22,9,0,0,0,78
504031068,216,248,531,722,720,507,167,20,0,3132,6,4,0,0,6,9,3,0,0,29,0,6,27,28,19,12,0,0,0,96,15,15,16,27,25,24,5,0,0,124,0,0,8,6,3,0,0,0,0,23,3,9,23,31,25,19,3,0,0,107,4,7,25,20,13,16,5,0,0,79,63,46,69,71,69,44,8,0,0,363,100,21,23,24,15,13,3,0,0,207,4,8,12,16,22,18,4,0,0,89,0,0,5,4,0,4,0,0,0,17,5,4,12,43,16,6,6,0,0,89,0,5,15,10,15,16,5,0,0,60,0,5,41,39,39,23,8,0,0,157,4,10,29,30,24,22,0,0,0,115,6,4,35,53,60,31,0,0,0,190,8,15,59,100,121,72,10,0,0,384,12,50,142,149,139,101,20,4,0,626,3,5,8,17,15,10,0,0,0,54,3,11,23,37,31,13,4,0,0,128
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,241,340,1081,1190,751,381,98,8,0,4087,0,0,7,12,0,0,0,0,0,15,0,8,37,30,23,14,0,0,0,107,0,13,37,30,33,8,0,0,0,128,0,0,13,9,8,3,0,0,0,34,0,12,38,38,22,18,3,0,0,127,0,9,22,31,16,9,4,0,0,103,63,59,146,90,79,44,9,0,0,498,95,39,78,41,26,18,0,0,0,299,0,16,29,30,25,7,3,0,0,117,0,0,11,10,0,6,0,0,0,28,0,9,43,32,25,11,7,0,0,121,6,3,31,24,15,12,0,0,0,83,3,14,58,70,32,15,6,0,0,191,0,11,47,36,37,12,0,0,0,140,0,15,71,75,58,31,3,0,0,257,4,29,112,160,132,56,7,0,0,495,16,84,266,287,178,128,15,0,0,968,0,9,22,13,8,6,0,0,0,58,16,22,74,40,32,14,0,0,0,203
504031299,135,251,1079,927,466,249,56,10,0,3178,0,0,5,0,0,0,0,0,0,16,0,4,22,13,3,4,0,0,0,47,0,7,35,16,23,7,0,0,0,94,0,0,15,0,4,6,0,0,0,23,0,7,28,18,12,13,0,0,0,93,0,3,20,23,4,9,0,0,0,60,46,41,133,60,33,26,6,0,0,338,62,35,53,23,18,9,0,0,0,197,0,5,35,22,15,4,0,0,0,88,0,0,8,4,0,0,0,0,0,10,0,3,35,19,9,3,0,0,0,66,0,9,18,14,9,0,0,0,0,42,0,15,54,36,24,13,0,0,0,138,5,15,42,32,15,8,6,0,0,126,4,10,50,47,21,22,8,0,0,151,4,21,97,83,56,32,9,0,0,291,11,64,285,203,98,66,7,3,0,742,0,6,20,8,9,0,0,0,0,44,5,13,54,31,24,7,0,0,0,128
504031300,336,428,879,1128,971,572,119,6,0,4439,0,4,7,3,5,3,0,0,0,18,0,15,21,25,27,16,0,0,0,109,10,17,28,56,38,21,0,0,0,159,0,0,3,8,11,0,0,0,0,25,4,11,34,47,31,13,4,0,0,140,0,8,14,25,26,4,0,0,0,85,100,100,118,122,103,71,9,0,0,630,142,39,36,42,41,12,0,0,0,317,3,15,36,32,31,23,3,0,0,142,0,0,6,11,5,5,0,0,0,29,0,7,24,35,38,15,5,0,0,118,7,8,16,17,19,7,3,0,0,72,3,15,37,52,39,18,4,0,0,161,0,10,45,41,34,20,0,0,0,163,3,15,40,80,70,48,12,0,0,265,12,36,98,131,133,83,12,7,0,509,14,94,209,237,253,127,23,0,0,957,9,11,9,15,11,6,0,0,0,57,14,24,44,52,37,12,0,6,0,187
505011070,105,202,754,728,493,343,106,3,0,2743,0,0,4,3,3,7,0,0,0,16,0,3,26,27,7,4,0,0,0,74,4,3,12,20,7,5,0,0,0,54,0,0,6,0,4,0,0,0,0,13,6,0,35,40,16,11,0,0,0,103,0,0,17,8,10,5,0,0,0,44,38,39,77,46,55,43,13,0,0,310,58,46,35,31,12,13,3,0,0,182,0,4,12,10,10,9,0,0,0,43,0,7,4,0,0,0,0,0,0,21,0,4,23,40,17,18,5,0,0,104,0,6,14,14,3,4,0,0,0,47,0,13,58,52,27,14,3,0,0,164,0,9,21,24,14,12,5,0,0,98,0,4,57,55,24,40,0,0,0,177,3,19,120,94,87,68,15,0,0,414,4,31,161,124,123,118,29,3,0,594,6,3,12,9,8,6,0,0,0,44,4,14,51,33,16,14,4,0,0,138
505011071,254,397,646,674,927,771,163,6,0,3828,0,0,0,0,3,0,0,0,0,6,0,4,21,20,16,14,0,0,0,75,4,9,7,16,21,25,4,0,0,86,0,0,10,4,12,0,0,0,0,26,0,3,23,34,40,29,0,0,0,138,5,0,7,12,22,18,0,0,0,58,85,83,65,49,78,76,21,0,0,463,89,61,36,20,18,12,7,0,0,233,0,4,11,10,15,9,3,0,0,52,8,3,3,9,5,6,0,0,0,25,0,13,30,30,32,27,3,0,0,135,0,0,12,9,10,6,4,0,0,47,3,19,44,61,62,32,6,0,0,237,0,9,21,26,43,20,3,0,0,122,3,9,38,53,69,51,10,0,0,224,18,29,89,129,190,107,17,0,0,577,17,89,139,149,250,213,17,0,0,878,7,14,7,9,22,8,0,0,0,68,9,23,30,42,36,19,0,0,0,164
505011072,264,267,475,937,1018,622,259,43,0,3895,0,6,0,3,6,4,4,0,0,17,0,3,22,36,27,17,0,0,0,100,5,3,6,23,21,15,0,0,0,71,0,0,10,14,4,0,0,0,0,30,0,12,26,37,28,16,0,0,0,115,0,0,14,9,7,10,0,0,0,43,82,63,38,44,62,48,19,6,0,355,120,38,16,14,20,8,3,0,0,215,0,0,5,11,8,11,5,0,0,40,0,9,6,14,5,0,0,0,0,36,0,7,19,43,38,29,9,0,0,139,0,0,10,19,19,18,6,0,0,75,5,20,50,137,94,38,14,0,0,359,3,7,13,22,18,14,3,3,0,81,0,9,25,76,71,48,11,0,0,239,15,22,72,184,224,155,56,0,0,736,14,62,107,204,249,170,47,4,0,859,18,5,13,11,15,11,4,0,0,72,6,16,20,33,41,14,7,0,0,136
505011073,200,247,628,854,733,510,194,28,3,3394,0,0,5,0,0,0,0,0,0,5,0,5,14,33,15,6,3,0,0,72,10,3,6,19,19,13,3,0,0,87,0,3,7,4,7,3,0,0,0,23,5,7,31,31,29,10,8,0,0,116,0,9,6,6,4,11,3,0,0,43,57,47,37,45,55,36,19,3,0,288,90,42,29,18,16,12,3,0,0,211,0,6,13,15,21,5,5,0,0,63,4,3,0,5,0,3,7,0,0,23,0,3,24,36,24,13,8,0,0,104,0,4,10,14,13,7,0,0,0,56,4,19,46,78,40,36,10,0,0,239,4,11,22,31,20,17,0,0,0,108,0,3,47,63,67,37,3,0,0,227,9,23,103,148,150,91,35,0,0,559,18,39,182,171,200,152,40,0,0,799,6,9,10,9,8,0,0,0,0,49,8,16,37,34,31,14,12,3,0,157
505011074,142,248,576,667,528,498,137,12,0,2804,0,0,4,0,0,0,0,0,0,3,0,3,20,13,8,9,0,0,0,50,3,6,7,18,23,7,3,0,0,64,0,3,0,5,10,0,0,0,0,17,0,6,23,21,24,12,3,0,0,99,3,3,11,7,11,12,4,0,0,47,38,41,43,45,45,51,8,0,0,270,78,30,18,18,14,14,0,0,0,176,0,0,3,11,0,14,3,0,0,32,0,5,6,7,0,3,0,0,0,17,0,5,23,33,26,12,4,0,0,100,0,6,11,10,12,6,0,0,0,45,0,24,37,45,33,27,3,0,0,166,3,8,26,26,26,15,3,0,0,105,0,6,31,40,43,26,7,0,0,148,4,22,79,110,113,97,10,0,0,436,8,43,146,130,141,124,35,0,0,622,5,9,9,11,5,8,6,0,0,43,6,12,38,30,28,17,3,0,0,138
505011075,194,266,357,535,707,619,212,25,3,2913,0,0,6,0,7,0,0,0,0,4,0,3,11,26,17,14,3,0,0,77,3,0,5,13,21,22,5,0,0,70,0,0,3,6,4,7,0,0,0,15,0,7,21,36,32,23,3,0,0,116,0,7,7,5,12,8,0,0,0,40,69,48,14,30,46,46,9,0,0,269,88,25,21,17,18,19,6,0,0,190,0,0,0,9,9,5,0,0,0,22,3,0,0,5,0,4,0,0,0,16,0,0,14,35,42,15,10,0,0,126,0,3,3,14,5,17,5,0,0,58,4,23,29,46,51,46,15,0,0,213,0,0,10,18,17,16,10,0,0,73,0,10,20,33,37,34,6,0,0,149,12,29,40,106,158,129,19,0,0,500,10,44,79,125,161,146,40,3,0,617,7,9,15,12,5,3,3,0,0,54,4,13,23,11,21,23,3,0,0,97
505011076,209,236,253,449,817,658,121,9,0,2763,3,0,0,3,4,0,0,0,0,12,0,0,14,23,18,11,0,0,0,62,13,3,0,19,17,15,0,0,0,67,0,0,3,7,12,0,0,0,0,20,4,12,15,32,34,30,0,0,0,121,3,0,3,13,15,6,3,0,0,43,67,65,24,29,58,54,6,0,0,302,92,18,10,5,14,14,4,0,0,158,0,0,0,11,11,9,0,0,0,33,3,0,3,4,6,0,0,0,0,19,0,6,10,33,45,22,0,0,0,117,0,0,10,6,21,15,0,0,0,52,6,16,28,49,65,30,6,0,0,195,3,4,6,7,20,10,0,0,0,56,6,9,17,31,53,33,3,0,0,143,11,27,27,73,165,110,6,0,0,420,11,64,46,109,191,144,10,0,0,577,9,7,7,4,11,4,0,0,0,35,11,13,22,22,24,23,4,0,0,115
505011077,165,432,835,727,679,642,184,15,6,3679,0,4,9,5,4,9,0,0,0,27,0,5,15,22,16,6,0,0,0,71,5,5,14,17,16,18,5,0,0,83,0,0,7,6,8,0,0,0,0,22,0,13,26,23,17,21,3,0,0,107,0,3,12,9,7,14,0,0,0,40,64,85,76,39,57,62,13,0,0,400,69,66,22,29,23,13,0,0,0,226,3,3,13,12,8,8,5,0,0,47,0,5,5,0,0,3,0,0,0,20,0,10,30,19,23,26,4,0,0,101,0,5,7,6,11,12,7,0,0,44,0,20,49,61,31,30,3,0,0,198,5,5,32,31,26,18,6,0,0,125,0,9,36,48,64,56,11,0,0,228,7,32,93,119,144,131,14,0,0,539,18,81,200,145,165,195,58,0,0,862,3,10,9,16,3,7,0,0,0,53,3,14,34,34,31,27,9,0,0,144
505011078,190,270,458,759,663,611,249,16,5,3216,0,0,0,0,0,4,3,0,0,5,0,5,6,25,15,5,0,0,0,57,14,7,12,15,25,17,7,0,0,95,0,0,5,15,9,0,0,0,0,31,0,3,19,20,33,18,5,0,0,101,0,0,3,10,14,11,0,0,0,48,70,40,33,36,40,53,17,0,0,296,76,27,15,21,21,20,7,0,0,182,0,0,6,10,15,8,5,0,0,51,3,9,5,7,3,0,0,0,0,25,0,6,21,37,31,22,10,0,0,131,0,0,10,9,15,14,0,0,0,51,0,6,33,70,64,42,10,0,0,230,0,3,13,10,22,23,3,0,0,83,0,8,28,71,48,53,13,0,0,218,4,14,69,150,168,158,37,3,0,595,12,55,119,168,170,141,54,4,0,723,10,8,12,10,10,7,4,0,0,67,10,10,18,32,18,18,12,0,0,117
505011079,199,276,401,622,705,585,180,15,5,2983,0,0,0,0,3,0,0,0,0,15,0,3,22,30,9,8,3,0,0,73,7,3,3,8,17,17,4,0,0,68,0,0,6,4,7,0,0,0,0,14,0,10,18,29,26,25,7,0,0,116,0,0,4,11,12,11,4,0,0,38,61,50,37,31,50,42,8,0,0,281,104,33,20,19,14,12,6,0,0,199,0,3,9,11,17,9,0,0,0,38,4,0,4,5,8,3,0,0,0,24,0,6,11,25,26,17,7,0,0,94,3,3,15,9,16,13,4,0,0,64,0,17,31,68,49,33,14,0,0,212,5,4,13,15,35,11,3,0,0,80,0,4,16,43,46,37,3,0,0,154,7,32,68,117,171,118,30,0,0,529,20,50,101,131,151,147,43,0,0,634,15,17,7,17,8,5,4,0,0,69,3,13,22,23,36,16,9,0,0,125
505011080,173,218,227,374,526,444,140,9,0,2119,0,0,0,0,6,0,0,0,0,10,0,4,4,9,14,6,0,0,0,42,10,3,4,11,6,12,0,0,0,50,0,4,0,6,0,5,0,0,0,10,0,6,14,28,22,18,4,0,0,85,0,9,0,3,6,5,0,0,0,23,41,31,22,25,34,40,4,0,0,202,80,28,11,9,12,14,0,0,0,147,0,0,6,8,7,5,3,0,0,21,5,5,4,5,0,0,0,0,0,17,0,0,6,16,22,9,0,0,0,61,0,4,7,14,8,11,6,0,0,48,0,10,20,30,39,18,14,0,0,128,0,3,10,13,21,12,8,0,0,72,0,3,15,22,32,37,5,0,0,110,8,18,41,77,109,92,18,0,0,364,4,36,50,83,124,121,33,3,0,451,7,3,4,3,12,3,0,0,0,30,3,14,16,26,19,19,3,0,0,98
505011081,134,144,455,590,463,308,111,8,0,2215,0,0,0,0,0,6,0,0,0,3,0,0,26,10,13,7,0,0,0,58,0,4,8,5,13,3,6,0,0,46,0,0,8,12,0,0,0,0,0,20,0,5,30,23,19,16,0,0,0,93,0,0,0,9,6,5,0,0,0,28,21,25,39,21,28,34,18,0,0,186,43,15,20,16,12,12,0,0,0,130,0,0,9,3,5,3,0,0,0,22,0,0,4,5,3,0,0,0,0,13,0,6,10,23,8,14,0,0,0,64,0,0,10,6,3,0,0,0,0,23,6,6,34,53,37,19,5,0,0,155,0,5,11,22,19,14,6,0,0,73,0,3,29,60,28,22,3,0,0,146,11,7,78,103,101,69,13,0,0,377,9,31,121,128,90,93,23,0,0,499,6,10,8,15,8,9,0,0,0,48,8,7,22,33,19,4,0,0,0,88
