SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL51394,747,10,0,3,0,761,2359,35,0,0,0,2399,426,42,8,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,142,5,0,0,0,151,18,0,0,0,0,20,3,0,0,0,0,3,595,46,8,0,0,651,29,4,0,0,0,33,111,6,6,0,0,120,3840,99,14,5,0,3956
SAL51395,224,17,0,0,0,233,208,4,0,0,0,214,66,26,0,0,0,93,13,13,16,0,4,45,12,0,0,0,0,15,67,0,0,0,0,66,10,0,0,0,0,10,0,0,0,0,0,0,164,46,16,0,0,231,6,0,0,0,0,8,78,26,20,6,0,135,680,98,43,6,3,827
SAL51396,1350,200,31,0,0,1577,1208,263,43,0,0,1512,419,245,136,0,5,806,33,57,4,0,0,95,6,10,0,0,0,17,174,127,31,0,0,331,35,8,4,0,0,43,3,6,0,0,0,10,670,452,176,0,5,1302,28,23,0,0,0,47,104,49,9,0,0,163,3359,987,259,4,4,4605
SAL51397,446,15,0,0,0,461,376,10,0,0,0,389,189,19,0,0,0,213,59,50,7,0,0,117,13,53,9,0,0,75,119,15,0,0,0,132,21,0,0,0,0,20,5,9,0,0,0,8,406,142,21,0,0,570,13,0,0,0,0,19,52,13,0,0,0,69,1294,182,20,0,0,1501
SAL51398,25,0,0,0,0,25,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,42,0,0,0,0,45
SAL51399,41,0,0,0,0,44,33,0,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,12,100,0,0,0,0,97
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51401,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,215,33,0,0,0,0,33,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,257,0,0,0,0,257,15,0,0,3,0,21,5,0,0,0,0,5,289,0,0,4,0,289
SAL51402,286,59,3,0,0,343,523,111,10,0,0,647,257,165,48,0,0,462,84,83,8,0,0,172,4,7,9,0,0,16,163,58,9,0,0,226,16,11,4,0,0,32,4,0,0,0,0,4,525,324,68,0,0,912,24,4,0,0,0,28,55,33,6,0,0,102,1410,525,85,0,4,2028
SAL51403,15,0,0,0,0,15,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,31
SAL51404,53,0,0,0,0,55,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,148,0,0,0,0,151
SAL51405,1493,82,7,0,0,1589,1276,132,4,0,0,1418,219,97,8,0,0,318,6,20,0,0,0,22,0,0,0,0,0,0,94,84,4,0,0,187,12,13,3,0,0,25,0,0,0,0,0,0,331,212,13,0,0,551,32,10,0,0,0,43,54,29,0,0,0,83,3184,465,35,0,0,3684
SAL51406,32,0,0,3,0,29,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,4,0,9,8,0,0,4,0,11,59,0,0,14,0,72
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,351,0,0,0,0,349,454,0,0,0,0,454,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,4,0,0,0,0,4,0,0,0,0,0,0,62,0,0,0,0,62,9,0,0,0,0,9,26,0,0,0,0,26,894,0,0,0,3,901
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
SAL51410,142,0,0,0,0,142,205,0,0,0,0,205,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,38,3,0,0,0,0,3,9,0,0,0,0,15,395,3,0,0,0,401
SAL51411,127,0,0,0,0,129,109,0,0,0,0,109,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,3,0,0,0,0,3,3,0,0,0,0,3,270,0,0,0,0,270
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51413,212,0,0,0,0,212,620,0,0,0,0,623,158,4,0,0,0,157,47,0,30,0,0,78,4,0,13,0,0,19,119,0,0,0,0,119,4,0,0,0,0,4,0,0,3,0,0,3,323,3,45,0,0,372,9,0,0,0,0,12,53,0,6,0,0,58,1225,8,46,0,0,1281
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,12,0,0,0,0,0,0,4,0,4,3,0,16
SAL51415,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,68,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,3,11,0,0,0,0,0,0,78,0,0,5,3,83,8,9,0,0,0,16,6,0,0,0,0,7,89,9,0,8,5,110
SAL51416,787,209,313,0,0,1308,604,192,293,0,0,1089,239,312,837,4,0,1395,0,24,185,0,0,212,0,0,26,0,0,24,93,107,198,0,0,403,0,9,21,0,0,31,0,0,0,0,0,6,338,453,1266,8,0,2066,20,15,28,0,0,59,42,23,121,14,0,198,1780,896,2015,23,3,4721
SAL51417,570,53,27,0,0,647,1899,92,89,0,0,2081,522,120,242,0,0,882,11,0,30,0,0,40,0,0,3,0,0,7,166,23,27,0,0,214,18,10,6,0,0,25,0,0,0,0,0,4,714,151,312,0,0,1176,20,71,0,0,0,89,69,10,23,0,0,105,3269,380,449,0,0,4094
SAL51418,18,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,33,0,0,0,0,33
SAL51419,169,4,0,57,0,238,194,0,0,0,0,194,126,8,0,0,0,128,12,6,4,0,0,17,0,0,0,0,0,0,35,0,0,0,0,36,13,0,0,11,0,23,0,0,0,0,0,0,181,8,0,8,0,207,5,0,0,0,0,13,30,3,0,10,0,49,582,20,3,83,5,692
SAL51420,1043,74,0,0,0,1116,1271,45,5,0,0,1318,220,51,0,0,0,266,40,61,0,0,0,95,4,19,0,0,0,30,188,30,0,0,0,218,13,17,0,0,0,29,0,11,0,0,0,14,458,189,0,0,0,647,33,3,5,0,0,39,137,34,0,0,0,170,2938,341,9,3,0,3294
SAL51421,523,48,48,0,0,625,410,32,28,0,0,467,101,18,54,0,0,174,14,0,0,0,0,12,0,0,0,0,0,0,44,3,13,0,0,65,126,8,3,0,0,136,0,0,0,0,0,0,282,28,69,0,0,384,8,8,24,0,0,34,23,5,15,0,0,48,1254,117,187,0,0,1565
SAL51422,16,0,0,0,0,16,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16,9,0,0,0,0,9,3,0,0,0,0,3,53,0,0,0,0,53
SAL51423,4,0,0,32,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,5,0,5,0,0,0,19,0,16,8,0,0,58,8,68
SAL51424,31,0,0,0,0,33,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,4,9,0,0,0,0,9,53,0,0,0,5,65
SAL51425,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11
SAL51426,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,50,0,0,3,0,51,21,0,0,0,0,21,0,0,0,0,0,0,8,0,0,0,0,11,0,4,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,21,3,0,0,0,25,3,0,0,0,0,3,14,0,0,0,0,14,107,3,0,3,0,117
SAL51431,33,0,0,0,0,33,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,11,0,0,0,0,11,70,0,0,0,0,70
SAL51432,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
SAL51433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,77,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,3,11,0,0,0,0,0,0,89,0,0,0,6,89,19,4,0,0,0,22,4,0,0,0,0,4,111,4,0,0,10,125
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL51435,601,13,0,0,0,616,1841,27,0,0,0,1866,292,51,0,0,0,341,3,5,0,0,0,5,5,0,0,0,0,5,132,20,0,0,0,156,23,0,0,0,0,26,0,0,0,0,0,0,455,73,0,0,0,530,28,3,0,0,0,26,67,5,0,0,0,78,2996,121,3,0,0,3119
SAL51436,137,56,0,0,0,191,150,40,0,0,0,190,51,17,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,31,23,0,0,0,52,7,0,0,0,0,7,0,0,0,0,0,0,90,41,0,0,0,132,3,3,0,0,0,6,17,3,0,0,0,27,400,139,0,0,0,541
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51438,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL51439,20,0,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,40,0,0,0,0,37
SAL51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,50,0,0,0,0,52,10,0,0,0,0,11,0,0,0,0,0,0,60,0,0,0,6,66
SAL51441,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,22
SAL51442,52,0,0,0,0,52,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,9,12,0,0,0,0,12,92,0,0,0,0,92
SAL51443,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL51444,4,0,0,0,0,9,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,22
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,463,16,0,0,0,483,1125,34,0,0,0,1160,115,19,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,0,0,46,0,3,0,0,0,6,0,0,0,0,0,0,164,29,0,0,0,194,11,5,0,0,0,10,39,5,0,0,0,44,1797,95,0,0,0,1896
SAL51447,14,0,0,0,0,14,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,31,0,0,0,0,31
SAL51448,2669,137,0,0,0,2805,3435,128,20,0,0,3586,788,131,48,0,3,973,94,66,5,0,0,163,13,4,9,0,0,32,453,67,7,0,0,532,59,5,0,0,0,74,8,5,5,0,0,14,1419,292,73,0,3,1789,65,83,4,0,0,150,294,41,10,0,0,347,7878,674,112,5,5,8664
SAL51449,57,0,0,3,0,66,24,0,0,0,0,24,3,0,0,0,0,3,4,4,0,0,0,9,0,0,0,0,0,0,12,3,0,0,0,11,8,0,0,0,0,9,0,0,0,0,0,0,32,7,0,0,0,39,10,0,0,0,0,10,17,0,0,0,0,21,137,10,0,4,0,158
SAL51450,8,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,31,0,0,0,0,31
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14
SAL51453,13,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,29
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,5,0,0,0,0,5,3,0,0,0,0,3,16,0,0,0,0,19
SAL51456,42,0,0,91,3,137,16,0,0,10,0,30,29,3,7,0,0,44,36,0,0,0,0,45,11,3,3,0,0,12,7,3,0,10,0,20,579,20,8,40,6,654,4,0,0,0,0,3,663,33,17,47,11,777,66,7,0,12,3,92,123,0,0,21,0,141,912,46,19,181,24,1179
SAL51457,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL51458,242,0,0,4,0,255,176,3,0,0,0,181,41,0,0,0,0,41,8,0,0,0,0,12,0,0,0,0,0,0,39,0,0,0,0,42,0,0,0,4,0,9,0,0,0,0,0,0,96,4,0,4,0,108,13,0,0,0,0,13,67,5,0,20,0,89,592,12,0,35,4,640
SAL51459,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11
SAL51462,60,0,0,0,0,60,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,7,0,0,0,0,7,5,0,0,19,0,23,119,0,0,23,0,140
SAL51463,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,31
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,32,0,0,0,0,27,5,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,54,0,0,0,5,61
SAL51467,115,115,0,0,0,229,857,146,0,0,6,1006,142,36,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,41,13,0,0,0,53,9,0,0,0,0,9,0,0,0,0,0,0,189,50,0,0,0,231,6,0,0,0,0,6,25,12,0,0,0,39,1195,312,4,0,6,1517
SAL51468,26,0,0,0,0,25,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,4,4,0,0,0,0,4,51,0,0,5,0,58
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,431,31,0,0,0,461,337,29,4,0,0,365,47,17,0,0,0,64,0,0,0,0,0,0,0,3,0,0,0,3,40,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,85,23,0,0,0,117,6,41,0,0,0,52,26,10,0,0,0,39,889,135,4,0,0,1034
SAL51471,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16
SAL51472,342,402,38,0,0,775,350,647,88,0,0,1084,176,662,241,0,0,1075,17,73,12,0,0,102,0,13,4,0,0,21,96,254,62,0,0,412,3,31,11,0,0,44,0,4,0,0,0,11,292,1042,333,0,0,1665,14,23,4,0,0,37,40,137,30,0,0,202,1031,2247,492,0,0,3773
SAL51473,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL51474,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,25
SAL51475,362,4,0,0,0,368,725,0,0,0,0,723,157,0,0,0,0,157,3,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,66,4,0,0,0,0,4,0,0,0,0,0,0,227,0,0,0,0,227,14,0,0,0,0,14,100,0,0,0,5,106,1426,4,0,4,0,1435
SAL51476,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,26,0,0,0,0,25
SAL51477,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
