SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL51289,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,5,15,9,13,6,5,0,71,5,4,0,0,4,0,0,0,0,25,29,9,7,17,22,16,10,6,3,120,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL51290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,6,3,3,0,7,0,0,4,0,29,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,6,5,0,0,18,0,0,0,0,0,0,0,0,0,4,5,4,0,5,4,4,5,0,0,22,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51293,0,0,0,0,0,7,4,3,0,12,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,15,14,8,8,15,15,10,4,0,88,0,0,0,0,0,0,0,0,0,10,23,18,8,10,12,27,22,9,3,125,0,0,0,0,0,6,3,5,0,19,3,0,0,0,4,0,4,0,0,14,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,0,0,0,8,21,25,30,38,10,132,35,16,20,24,20,11,11,11,3,148,0,0,0,0,5,8,9,23,0,52,0,0,0,0,0,0,0,8,0,11,0,0,5,4,26,31,31,34,8,139,0,0,0,4,10,11,26,36,11,97,0,0,0,0,0,0,4,7,0,22,0,0,0,3,3,10,10,12,3,43,19,27,27,31,26,12,16,10,0,169,0,0,0,0,5,0,5,7,0,19,34,17,13,12,27,28,18,13,3,158,358,238,190,168,150,84,43,32,5,1272,47,26,22,19,18,7,10,11,6,164,485,312,267,261,260,171,133,141,36,2070,0,5,8,17,37,45,56,85,19,273,23,40,37,44,32,31,26,21,8,256,0,0,0,3,7,9,17,22,3,74,0,0,0,0,0,0,0,5,3,3,0,0,0,5,15,23,30,17,3,102,0,0,0,4,12,6,14,26,12,74
SAL51297,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,4,0,5,0,5,4,0,0,28,7,0,0,0,0,3,0,0,0,12,11,5,0,8,7,15,4,5,0,53,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51298,0,0,6,6,6,28,35,26,13,113,30,16,21,21,16,17,17,10,0,137,0,4,0,5,12,11,30,14,5,82,0,0,0,0,0,0,3,6,4,10,0,0,3,17,35,41,36,25,3,162,0,3,0,3,4,19,42,41,15,124,4,0,0,0,0,0,3,3,0,19,0,0,0,0,0,0,14,7,3,35,8,20,10,22,22,13,14,5,0,126,0,0,0,0,0,0,12,10,4,31,18,14,8,21,23,33,26,19,5,163,606,372,213,340,303,166,90,42,16,2148,23,21,14,9,33,17,7,11,0,142,682,443,261,433,442,291,235,148,50,2975,0,0,4,14,25,50,67,84,26,267,7,21,12,27,23,26,18,15,0,149,0,0,0,5,8,20,27,20,5,84,0,0,0,0,0,0,3,6,6,15,0,0,0,13,21,21,24,24,7,113,0,4,0,4,0,3,17,28,11,70
SAL51299,0,0,14,22,27,53,63,31,9,214,21,39,93,51,38,38,25,11,0,322,0,0,7,3,10,30,44,22,10,131,0,0,0,0,0,4,4,15,4,30,5,0,9,25,30,61,76,45,8,259,3,0,6,6,16,35,50,47,15,179,0,0,7,4,0,12,4,10,4,42,3,0,0,0,11,16,16,23,7,81,11,35,124,59,63,40,26,17,0,380,0,0,4,0,4,16,6,6,4,42,25,28,61,52,50,70,39,19,16,362,648,461,1056,665,384,305,127,44,11,3697,51,52,95,108,88,56,26,12,5,497,764,610,1410,952,644,581,366,168,53,5565,0,8,25,26,45,78,94,89,30,395,25,49,103,62,46,47,45,25,10,410,0,0,3,8,18,22,31,26,3,111,0,0,0,0,0,0,0,14,14,29,0,4,13,8,21,48,62,50,15,217,0,4,3,9,6,28,30,42,18,138
SAL51300,0,0,0,0,0,7,12,4,4,21,7,0,6,0,9,4,0,0,0,25,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,15,0,0,0,0,0,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,3,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,4,3,5,4,5,0,0,16,56,26,19,29,29,22,23,8,0,213,0,4,0,0,0,3,6,0,0,24,67,35,33,30,44,44,55,12,7,334,0,0,0,4,6,9,5,6,0,29,0,0,0,4,3,9,5,0,0,22,0,0,0,0,3,11,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,11
SAL51301,0,3,11,22,61,161,184,166,62,665,71,50,60,65,58,73,58,42,18,493,0,0,0,4,26,49,98,92,31,301,0,0,0,0,3,5,8,33,30,78,0,0,4,22,71,122,148,141,33,546,3,0,3,10,32,99,157,170,71,541,0,0,0,3,11,9,22,35,17,101,0,0,0,11,13,46,74,89,27,273,27,73,117,111,111,109,88,45,15,687,0,0,0,3,3,22,32,49,23,127,61,34,40,43,83,128,99,80,40,603,779,537,573,479,555,499,322,118,44,3904,98,59,67,70,80,81,66,61,45,633,1017,732,836,765,937,1075,929,633,244,7162,0,10,23,38,121,220,380,323,164,1285,52,69,93,91,96,100,100,67,37,716,3,0,5,13,34,61,116,66,39,340,0,0,0,0,0,7,13,46,37,99,0,8,8,17,47,104,145,109,52,490,0,3,0,5,18,39,114,120,93,397
SAL51302,0,0,0,3,5,8,0,0,0,19,0,5,6,8,8,11,0,0,0,42,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,28,0,0,0,0,4,13,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,5,7,11,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,8,11,9,13,5,0,0,40,14,19,88,94,114,66,4,0,0,408,0,13,108,112,132,101,15,0,0,477,14,43,219,241,280,215,31,0,0,1039,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,8,10,3,4,0,8,3,0,0,0,26,0,0,0,0,6,0,4,0,0,11,6,0,5,0,12,6,10,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51305,0,0,0,0,0,3,4,3,5,17,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,6,0,0,3,5,13,17,6,5,0,52,0,0,4,0,5,10,3,10,0,29,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,4,0,0,4,0,4,7,0,0,8,0,3,0,19,0,0,0,0,0,3,0,6,0,9,0,3,3,8,5,9,3,0,0,34,77,63,32,28,30,21,3,0,0,257,5,42,72,53,24,14,5,0,0,220,85,110,123,101,78,69,26,14,0,609,0,0,0,3,5,3,7,4,0,26,0,0,3,7,10,6,9,3,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5,4,16,8,11,4,0,58,0,3,0,0,7,3,0,3,0,15
SAL51306,0,0,0,3,3,28,56,19,5,121,7,0,3,0,7,16,14,4,0,58,0,0,0,3,0,12,21,12,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,22,35,12,0,80,0,0,0,0,3,9,53,14,0,85,0,0,0,0,3,0,3,5,0,11,0,0,0,0,0,4,19,9,3,32,5,0,0,5,0,12,14,3,0,43,0,0,0,0,0,3,9,0,0,18,5,0,0,6,6,17,24,5,0,59,100,34,50,61,73,112,136,26,0,580,21,9,11,14,19,31,33,9,0,148,140,44,69,89,115,223,325,83,3,1087,0,0,0,5,12,58,64,14,0,156,10,3,5,11,10,16,23,0,0,73,0,0,0,0,3,14,23,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,20,0,0,41,4,0,0,0,3,8,17,6,0,31
SAL51307,0,0,0,0,8,11,6,6,0,27,8,3,6,4,12,9,0,0,0,30,0,0,0,0,0,3,7,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,19,0,0,0,0,6,3,3,4,0,20,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,5,0,0,0,5,4,3,0,9,3,8,3,0,0,30,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,5,5,0,0,21,88,55,22,38,37,38,20,3,0,299,10,0,5,5,5,0,6,0,0,34,114,67,37,54,66,69,49,12,0,465,0,0,0,3,9,13,10,3,0,39,3,3,3,5,12,3,5,0,0,32,0,0,0,0,7,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,7,0,0,10
SAL51308,0,7,3,9,32,58,85,45,14,242,39,17,22,28,28,34,18,11,0,194,0,0,0,0,10,22,50,29,0,124,0,0,0,0,0,0,3,9,3,14,0,4,4,3,27,43,53,23,5,169,0,0,3,0,15,19,72,41,12,161,0,0,0,0,4,3,10,13,0,39,0,0,0,5,5,9,18,21,0,59,8,40,37,39,40,34,16,7,0,218,0,0,0,0,4,3,15,13,4,35,33,18,24,28,40,45,43,28,0,258,517,269,192,283,301,243,169,56,9,2048,46,28,17,16,41,33,13,7,0,202,634,372,288,408,493,476,412,190,31,3305,0,0,4,15,46,95,145,77,12,393,20,20,35,38,44,37,41,14,0,253,0,3,0,7,22,28,43,13,0,115,0,0,0,0,0,3,3,3,3,14,5,4,0,3,16,34,46,18,9,125,0,0,0,0,8,13,29,23,6,85
SAL51309,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,16,3,9,0,6,12,6,0,0,65,0,0,0,0,0,4,0,0,0,9,21,3,10,6,16,13,19,10,0,97,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51310,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,0,0,6,10,6,11,0,0,47,0,0,0,0,0,0,5,0,0,7,5,4,0,12,9,17,21,6,0,83,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,4,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51312,0,3,0,5,7,21,30,23,27,110,12,27,4,4,9,11,11,3,7,82,0,0,0,3,4,8,21,19,17,64,0,0,0,0,0,0,0,5,23,32,0,0,0,6,8,15,20,25,12,87,0,0,0,0,4,13,26,41,31,116,0,0,0,0,0,6,3,0,0,12,0,0,0,0,0,3,4,5,9,26,5,19,0,15,15,3,8,7,11,85,0,0,0,0,0,3,3,3,5,19,9,14,5,9,22,15,27,13,26,145,294,170,65,130,150,125,74,54,11,1069,8,5,0,11,0,12,13,9,3,71,327,228,76,171,208,216,180,152,96,1647,0,0,0,0,15,18,54,91,64,241,11,11,9,18,17,16,15,19,10,122,0,0,0,6,3,6,11,30,19,84,0,0,0,0,0,0,4,22,45,67,0,0,0,0,4,9,20,24,16,76,0,0,0,0,0,0,20,39,39,101
SAL51313,0,0,0,0,3,10,0,0,0,19,0,0,5,4,3,3,0,0,0,12,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,12,0,15,63,64,53,31,6,0,0,222,0,7,62,67,55,43,9,0,0,244,0,20,144,133,122,100,7,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,0,0,0,0,0,0,3,3,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,13,8,19,32,15,14,22,10,5,3,127,0,0,8,11,3,3,5,4,0,28,8,24,43,22,23,32,26,24,3,206,0,0,0,0,0,7,8,4,0,14,0,0,4,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,3
SAL51315,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,4,3,0,0,25,0,0,0,0,0,0,0,0,0,0,7,5,9,4,6,6,4,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51316,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,28,16,9,9,12,5,8,3,0,90,0,0,0,0,0,0,4,0,0,14,33,12,15,14,14,11,18,5,3,125,0,0,0,0,0,6,0,0,0,7,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
