SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL50782,14,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,108,24,29,6,4,0,0,0,0,9,173
SAL50783,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,6,0,0,0,0,4,38
SAL50784,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
SAL50785,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,29
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
SAL50787,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,53
SAL50788,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,16
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9
SAL50791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,14
SAL50792,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,4,0,0,5,38
SAL50793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50795,5,0,0,0,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,29,14,7,6,0,7,5,0,0,0,62
SAL50796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8
SAL50798,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11
SAL50799,72,15,14,30,57,28,15,12,374,0,0,0,0,0,0,0,0,0,0,7,558,143,163,26,21,44,83,41,35,27,1139
SAL50800,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,0,0,31
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50805,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
SAL50806,96,26,26,0,10,8,5,3,237,0,0,0,0,0,0,0,0,0,0,0,33,65,132,29,28,0,15,8,5,5,315
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50808,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,0,0,3,0,0,0,37
SAL50809,9,0,0,0,10,0,0,0,37,4,0,0,0,0,0,0,0,0,0,4,90,24,28,8,4,4,7,5,0,10,182
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50815,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,84,27,21,5,0,0,0,0,0,3,147
SAL50816,141,15,13,7,17,10,4,5,617,0,0,0,0,0,0,0,0,0,0,0,731,222,282,19,20,16,28,15,0,25,1361
SAL50817,3,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,13,14,3,5,0,0,0,4,5,4,49
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,6,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,24,11,20,6,3,0,3,0,0,3,75
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,12
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,185,25,21,27,26,9,0,5,555,0,0,0,0,0,0,0,0,0,0,3,686,535,444,54,40,39,40,8,0,34,1894
SAL50829,35,6,5,0,15,0,0,3,131,0,0,0,0,0,0,0,0,0,0,0,160,67,78,12,10,20,21,3,0,11,382
SAL50830,8,3,5,28,21,5,34,3,124,0,0,0,0,0,0,0,0,0,0,0,73,7,18,8,5,27,20,5,36,10,216
SAL50831,803,132,102,68,103,40,16,53,3977,0,0,0,0,0,0,0,0,0,0,5,2789,1517,1113,170,123,90,122,55,18,85,6079
SAL50832,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,52,9,8,0,0,0,0,0,0,0,77
SAL50833,447,100,64,80,96,55,4,27,2087,0,0,0,0,0,0,0,0,0,5,5,1106,693,524,111,75,81,101,56,4,47,2796
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50835,91,23,42,38,52,14,3,11,515,0,0,0,0,0,0,0,0,0,0,0,532,156,129,28,55,45,61,15,12,16,1034
SAL50836,24,4,3,10,6,3,0,0,121,0,0,0,0,0,0,0,0,0,0,4,206,100,57,11,11,10,16,8,3,5,432
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14
SAL50838,91,18,11,0,7,0,0,11,359,0,0,0,0,0,0,0,0,0,0,0,396,225,165,21,12,13,16,5,6,21,884
SAL50839,5,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,0,5,0,0,4,0,0,0,0,40
SAL50840,56,13,23,20,18,22,3,0,400,0,0,0,0,0,0,0,0,0,0,3,643,155,173,28,34,43,39,36,3,20,1178
SAL50841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,0,0,0,0,0,44
SAL50842,282,51,55,37,33,25,0,18,1768,0,4,0,0,0,0,0,0,0,0,7,2416,681,489,75,78,50,45,41,6,48,3919
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,32,7,4,5,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,121,99,59,10,9,14,14,8,3,9,343
SAL50845,0,0,0,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,20,6,10,0,0,0,5,4,0,6,42
SAL50846,18,5,4,4,7,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,93,44,33,12,8,5,11,0,5,10,213
SAL50847,5,0,0,3,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,330,87,48,0,0,6,5,4,0,5,498
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,71,3,9,3,5,4,0,14,405,0,0,0,0,0,0,0,0,0,15,16,1588,314,195,6,20,17,10,10,3,69,2235
SAL50850,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50852,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50853,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,217,21,10,0,3,4,0,6,0,0,271
SAL50854,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SAL50855,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50857,122,17,16,19,21,11,0,15,632,0,0,0,0,0,0,0,0,0,0,0,568,218,155,24,17,23,22,9,0,25,1062
SAL50858,33,5,0,0,3,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,134,76,38,13,3,9,3,0,0,4,280
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50862,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,5,5,0,0,0,0,0,0,5,27
SAL50863,13,7,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,401,124,63,13,0,0,0,4,0,24,627
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
SAL50865,3,0,0,0,0,0,0,4,50,7,0,0,0,0,0,0,0,0,0,7,234,57,6,5,6,0,6,0,0,5,333
SAL50866,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0,0,41
SAL50867,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
SAL50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50870,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,5,4,0,0,0,0,0,0,5,58
SAL50871,252,82,68,59,83,10,0,23,1134,0,0,0,0,0,0,0,0,0,0,0,696,394,306,86,74,68,90,16,0,24,1749
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,35
SAL50873,1210,174,162,160,277,67,46,78,3960,0,0,0,0,0,0,0,0,0,7,6,1733,1310,1343,195,177,169,297,78,58,115,5475
SAL50874,308,35,36,31,42,27,12,14,1355,6,0,0,0,0,0,0,0,0,4,10,1248,565,474,55,56,43,58,26,13,48,2583
SAL50875,52,7,0,10,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,418,324,227,27,21,30,12,6,0,15,1067
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50879,4,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,139,16,22,3,0,0,0,0,0,4,187
SAL50880,13,3,0,0,5,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,61,30,28,3,0,0,4,0,4,0,135
SAL50881,34,13,6,7,3,0,0,0,214,0,0,0,0,0,0,0,0,0,0,4,727,146,86,25,9,11,7,5,0,19,1037
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
SAL50884,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50889,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,17,4,19,0,0,0,0,0,0,0,44
SAL50890,163,50,33,57,64,16,5,18,644,4,0,0,0,0,0,0,0,0,7,11,1333,261,309,70,44,83,93,26,11,82,2315
SAL50891,44,0,7,9,7,5,9,13,184,0,0,0,0,0,0,0,0,0,0,4,369,57,69,0,10,13,13,3,9,37,578
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50893,90,14,24,11,19,8,0,12,591,0,0,0,0,0,0,0,0,0,0,0,760,189,152,28,29,22,23,16,8,30,1258
SAL50894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,0,0,19
SAL50896,325,45,36,66,64,24,3,101,2659,3,0,0,0,0,0,0,0,0,16,16,2524,605,441,55,46,75,69,30,3,143,3993
SAL50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9
SAL50898,8,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,37,19,8,0,0,0,0,0,0,5,68
SAL50899,27,4,3,0,15,4,0,6,132,0,0,0,0,0,0,0,0,0,0,0,177,91,85,11,10,4,27,8,0,15,424
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50901,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,70,11,6,0,0,7,0,0,0,0,97
SAL50902,62,11,10,4,3,0,4,0,207,0,0,0,0,0,0,0,0,0,0,3,138,134,94,11,12,9,14,0,0,12,421
SAL50903,156,22,33,24,53,31,0,69,639,0,0,0,0,0,0,0,0,0,9,3,1121,326,349,46,44,53,107,40,7,103,2202
SAL50904,6,0,0,0,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,179,40,18,0,0,5,4,0,0,3,250
SAL50905,6,0,0,0,0,4,0,0,82,0,0,0,0,0,0,0,0,0,0,0,362,65,30,5,3,3,12,4,0,10,491
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50911,81,4,8,8,8,4,0,5,284,0,0,0,0,0,0,0,0,0,0,0,301,118,114,12,14,7,12,3,0,8,580
SAL50912,6,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,29,22,4,3,7,5,5,0,0,3,77
SAL50913,14,0,0,0,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,36,11,15,0,0,0,5,0,3,6,72
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50916,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,14
SAL50917,546,151,182,195,224,85,15,44,2546,0,0,0,0,0,0,0,0,0,4,5,2197,737,846,188,215,241,282,101,23,85,4920
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL50920,77,26,12,0,18,0,0,3,311,0,0,0,0,0,0,0,0,0,0,0,327,202,97,29,8,5,14,4,4,12,707
SAL50921,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12
SAL50922,250,37,26,22,39,14,0,10,791,0,0,0,0,0,0,0,0,0,0,0,1126,703,712,74,34,39,68,24,7,66,2867
SAL50923,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,10,4,0,0,0,0,0,0,0,40
SAL50924,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,20
SAL50925,32,7,5,5,11,0,0,5,159,0,0,0,0,0,0,0,0,0,0,0,376,88,74,9,20,10,8,0,3,17,600
SAL50926,12,0,4,7,13,3,4,5,95,0,0,0,0,0,0,0,0,0,0,0,107,55,34,0,4,13,27,3,6,9,256
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50928,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,30
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,40
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,80,15,15,5,7,14,0,9,448,0,0,0,0,0,0,0,0,0,0,0,849,228,167,34,29,20,20,19,4,20,1391
SAL50933,20,5,5,4,0,5,0,19,212,0,0,0,0,0,0,0,0,0,0,0,562,64,34,8,6,13,3,5,0,46,733
SAL50934,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,16
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL50938,24,18,9,6,4,4,0,12,107,0,0,0,0,0,0,0,0,0,0,0,181,37,38,24,6,5,9,3,0,16,321
SAL50939,102,16,19,11,26,0,8,17,534,5,0,0,0,0,0,0,0,0,0,5,1024,382,220,28,27,16,27,18,13,93,1853
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,3
SAL50941,3,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,3,41,5,4,0,0,4,0,0,0,9,69
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,9
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50944,99,30,6,6,14,9,0,3,453,0,3,0,0,0,0,0,0,0,7,11,395,206,134,30,7,13,14,9,4,15,825
SAL50945,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,31
SAL50946,0,3,0,9,0,0,9,0,30,0,0,0,0,0,0,0,0,0,0,0,101,13,10,3,0,3,5,0,7,0,143
SAL50947,285,58,48,60,94,38,19,41,1171,0,0,0,0,0,0,0,0,0,8,10,894,350,391,66,75,75,119,41,28,99,2135
SAL50948,203,29,18,28,19,6,4,6,538,0,0,0,0,0,0,0,0,0,0,4,224,226,244,30,20,40,26,11,3,13,835
SAL50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,11
SAL50950,84,10,10,14,6,13,0,4,216,0,0,0,0,0,0,0,0,0,0,0,128,99,124,17,14,15,23,25,5,10,458
SAL50951,102,6,5,4,8,6,0,0,227,0,0,0,0,0,0,0,0,0,0,0,183,129,178,14,11,4,12,4,0,3,543
SAL50952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,33
SAL50953,4,0,0,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,86,7,6,0,0,0,7,0,0,3,112
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50955,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,0,0,0,0,0,26
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50957,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,108,6,4,0,0,0,0,0,0,0,120
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50960,164,17,14,20,23,16,3,15,744,0,0,8,0,0,0,0,0,0,5,9,1909,1069,672,92,45,58,78,58,22,58,4052
SAL50961,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL50963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,8,0,0,0,0,0,0,0,30
SAL50964,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,10
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16
SAL50966,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50968,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,38,0,4,0,0,0,0,0,0,5,50
SAL50969,11,4,6,3,3,0,0,5,99,0,0,0,0,0,0,0,0,0,0,3,239,55,20,6,7,3,4,5,3,8,356
SAL50970,422,107,110,130,129,40,9,90,3419,0,0,0,0,0,0,0,0,0,5,11,2217,779,474,117,118,137,135,45,13,113,4157
SAL50971,3,0,6,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,48,22,23,0,7,4,7,3,0,0,111
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50973,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8
SAL50974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,11
SAL50975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,3,0,0,0,0,0,0,50
SAL50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50978,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,0,0,0,0,0,0,53
