SAL_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
SAL51223,0,0,0,0,0,0,0,0,0,0,19,13,19,41,56,50,10,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,19,0,0,10,9,11,7,0,0,0,39,0,0,3,0,0,3,0,0,0,9,3,6,13,3,17,15,3,0,0,63,0,0,0,0,3,6,3,0,0,14,5,4,5,8,8,13,3,0,0,49,7,0,5,4,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,4,0,0,15,0,0,7,3,3,0,0,0,0,20,0,0,0,4,7,5,3,0,0,19,0,0,4,0,0,6,0,0,0,12,0,0,0,0,5,5,0,0,0,23,0,0,4,4,16,13,0,0,0,35,3,3,3,14,17,20,0,0,0,53,0,0,0,0,0,0,0,0,0,6
SAL51224,4,0,0,0,0,0,0,0,0,9,14,13,30,45,55,46,20,4,0,221,5,4,15,12,14,14,8,3,0,77,0,0,4,3,3,0,0,0,0,13,0,3,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,5,3,0,5,13,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,7,4,3,7,6,10,0,0,42,9,3,16,9,11,12,8,0,0,64,0,0,0,0,6,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,5,3,0,0,15,0,0,4,4,3,0,0,0,0,16,0,0,4,8,13,10,0,0,0,33,0,0,3,3,11,7,0,0,0,33,0,0,0,9,15,9,4,0,0,35,0,0,0,0,0,4,0,0,0,11
SAL51225,0,3,0,0,0,0,0,0,0,13,50,41,39,43,70,52,32,3,0,332,9,0,0,0,3,5,0,0,0,14,0,0,3,9,9,10,0,0,0,27,4,3,3,3,4,6,3,3,0,26,0,0,0,0,0,6,0,0,0,5,0,0,3,6,7,6,3,0,0,23,0,0,3,0,3,4,0,0,0,11,16,10,4,3,14,6,5,0,0,58,17,21,3,5,3,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,10,14,15,6,0,0,60,0,0,5,3,3,11,11,7,0,39,0,13,15,6,30,30,17,0,0,109,3,0,0,4,0,0,0,0,0,10,0,4,0,5,3,3,7,0,0,19,15,5,5,6,18,8,3,0,0,63,3,11,21,19,32,26,15,0,0,128,8,0,0,0,0,0,0,0,0,10
SAL51226,0,0,0,5,0,4,0,0,0,7,6,8,17,17,32,40,5,0,0,121,0,0,0,0,0,5,0,0,0,6,0,0,7,8,0,6,0,0,0,20,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,0,22,7,0,0,3,4,3,0,0,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,3,0,0,0,11,0,0,0,4,8,3,0,0,0,19,0,0,0,3,6,10,5,0,0,30,0,0,3,3,12,24,0,0,0,44,0,0,5,0,0,0,0,0,0,9
SAL51227,0,0,0,0,0,0,0,0,0,0,0,10,8,7,13,13,5,0,0,55,0,0,8,3,3,13,3,0,0,34,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,7,0,3,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,18,0,0,0,7,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51230,0,24,64,24,17,15,3,0,0,149,94,494,1675,808,412,288,77,4,0,3848,0,0,12,0,0,4,6,0,0,24,4,47,267,230,151,77,10,0,0,789,0,15,96,47,26,13,6,4,0,212,0,0,35,26,12,6,7,0,0,85,3,37,154,109,57,56,13,0,0,435,0,11,61,42,25,13,7,0,0,152,31,98,223,87,61,36,10,5,0,543,51,266,533,216,67,49,18,0,0,1200,0,27,92,42,33,29,9,0,0,239,6,7,49,28,27,7,4,0,0,124,0,23,146,78,29,35,0,0,0,317,0,9,32,35,20,27,6,0,0,125,0,104,591,347,142,94,31,4,0,1314,0,45,141,78,33,27,5,0,0,341,6,37,154,120,96,63,10,0,0,489,7,42,165,118,79,55,15,0,0,482,3,77,473,223,117,75,39,4,0,1010,5,34,115,44,34,15,5,0,0,248
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51232,0,0,0,0,0,0,0,0,0,0,6,0,10,8,7,11,6,0,0,43,0,0,7,8,12,5,14,4,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SAL51233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51234,11,11,61,51,24,4,3,0,0,159,142,291,1216,1362,526,232,31,3,0,3800,0,5,16,7,7,5,0,0,0,37,0,15,134,178,72,26,3,0,0,433,10,29,121,170,98,36,4,0,0,462,4,0,23,53,13,17,0,0,0,110,14,25,239,196,85,41,8,0,0,613,3,16,59,105,52,20,0,0,0,258,62,98,209,190,60,47,5,0,0,661,125,67,109,100,24,13,4,0,0,442,4,23,151,226,61,31,3,0,0,505,0,0,22,32,7,5,0,0,0,65,0,11,60,125,29,12,0,0,0,232,0,3,30,39,18,5,5,0,0,102,0,30,177,261,76,25,5,0,0,577,10,13,59,65,36,8,0,0,0,196,0,20,143,185,74,34,14,0,0,470,11,41,179,227,113,59,8,0,0,633,7,96,393,555,219,73,10,0,0,1351,4,13,23,34,14,4,0,0,0,93
SAL51235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51236,0,0,3,0,5,3,0,0,0,15,32,70,152,121,127,89,12,0,0,599,0,0,0,0,0,0,0,0,0,3,5,42,103,78,60,35,8,0,0,330,0,5,22,16,8,3,0,0,0,53,0,0,3,0,9,3,0,0,0,10,6,9,29,14,19,21,3,0,0,92,0,4,15,4,13,4,0,0,0,38,14,14,9,13,13,18,5,0,0,77,17,13,10,9,19,6,5,0,0,70,0,7,17,13,14,15,9,0,0,64,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,0,0,3,4,4,0,0,0,20,0,6,15,12,8,5,0,0,0,38,0,4,9,8,8,10,0,0,0,29,0,0,15,16,18,12,0,0,0,69,3,13,22,23,21,24,5,0,0,107,0,21,58,34,32,25,6,0,0,171,0,0,3,0,3,0,0,0,0,8
SAL51237,0,0,0,4,0,0,0,0,0,11,14,8,7,23,34,26,13,0,0,132,3,3,0,3,16,10,10,4,0,50,0,5,3,4,0,3,0,0,0,12,0,0,0,0,6,7,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,3,8,7,9,0,0,0,31,0,0,0,3,0,6,0,0,0,15,0,5,0,0,0,4,3,0,0,19,5,3,0,5,0,0,0,0,0,16,0,0,0,9,9,3,4,0,0,18,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,15,0,0,0,0,3,0,0,0,0,9,0,5,0,0,5,7,0,0,0,19,0,0,4,4,9,3,9,0,0,23,0,0,0,3,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,3
SAL51238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51239,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51240,0,0,0,0,0,0,0,0,0,0,5,4,9,8,17,5,3,0,0,41,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51243,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,0,0,19,0,0,4,6,4,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51244,0,0,0,0,0,0,0,0,0,4,10,9,16,19,20,29,3,4,0,101,3,6,9,9,5,4,0,8,0,36,0,0,0,0,4,4,0,0,0,8,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,10,5,3,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,4,0,7,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,6,0,0,0,6,0,0,4,8,4,3,0,0,0,18,0,0,0,4,0,7,0,0,0,13,0,0,6,7,3,15,3,0,0,34,0,0,0,0,0,0,0,0,0,0
SAL51245,0,0,0,0,0,0,0,0,0,3,0,0,14,15,8,7,9,0,0,52,0,4,18,29,18,10,3,8,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,3,6,4,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51246,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51247,0,5,6,11,8,3,0,0,0,34,82,62,128,184,208,167,23,0,0,864,0,3,12,9,9,10,0,0,0,40,6,10,23,52,41,26,3,0,0,173,12,12,25,47,58,47,4,0,0,214,0,0,0,3,7,4,0,0,0,20,12,11,35,43,29,25,11,0,0,169,3,5,3,4,5,7,0,0,0,24,34,21,29,28,34,26,3,0,0,177,52,19,12,16,20,12,6,0,0,130,3,0,7,11,13,9,3,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,3,4,0,8,4,0,0,23,0,3,10,11,8,10,4,0,0,46,4,8,8,10,19,15,3,0,0,55,0,5,15,15,30,27,7,0,0,94,8,5,22,30,39,32,6,0,0,141,9,16,28,45,40,45,14,0,0,197,4,4,14,6,3,10,0,0,0,40
SAL51248,3,0,0,3,0,0,0,0,0,9,21,17,35,45,63,43,3,0,0,228,0,0,5,8,5,4,0,0,0,29,0,0,0,9,3,8,0,0,0,20,3,0,0,0,0,4,0,0,0,18,0,0,0,3,3,0,0,0,0,9,0,0,9,15,11,8,8,0,0,55,0,0,4,4,4,5,0,0,0,15,11,7,4,10,7,8,0,0,0,50,7,3,3,6,5,6,0,0,0,25,0,5,10,8,12,12,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,7,3,4,3,0,0,0,22,0,0,0,0,6,6,0,0,0,12,0,0,0,3,9,5,3,0,0,19,0,0,6,6,12,8,0,0,0,32,0,3,7,10,14,13,0,0,0,47,0,0,0,0,0,0,0,0,0,4
