SAL_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51368,..,5,11,0,4,0,0,0,0,26,..,19,45,8,6,9,4,4,0,90,..,8,13,22,29,45,55,48,13,230,0,10,5,0,6,7,3,0,0,32,0,0,3,0,0,0,0,0,0,14,196,143,192,196,221,270,226,102,38,1584,..,0,46,184,199,293,233,101,18,1080,..,11,121,69,78,61,59,13,0,421,..,0,3,20,26,28,11,4,3,108,386,..,..,..,..,..,..,..,..,386,..,115,..,..,..,..,..,..,..,115,..,60,44,19,16,4,0,0,0,147,..,12,8,0,3,8,7,5,6,52,..,5,28,9,7,0,0,0,0,49,..,36,76,29,14,19,17,4,0,185,..,10,33,48,70,105,113,69,24,474,6,13,13,10,8,12,0,0,0,72,4,5,3,4,0,0,4,0,0,21,396,272,380,394,415,535,455,200,62,3103
SAL51369,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,6,4,0,0,0,0,4,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,7
SAL51370,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,9,7,9,0,0,47,..,0,6,4,7,6,8,0,0,27,..,0,0,0,3,3,3,0,0,20,..,0,4,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,6,..,..,..,..,..,..,..,6,..,6,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,9,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,8,7,4,8,21,18,3,0,102
SAL51371,..,0,3,0,0,0,0,0,0,11,..,4,7,10,7,9,4,0,0,38,..,0,13,12,16,32,42,22,13,148,5,9,0,4,4,3,8,4,0,32,0,0,0,0,0,0,0,0,0,0,365,154,269,328,250,194,155,72,19,1808,..,4,193,376,267,242,178,72,16,1351,..,14,151,114,85,45,21,9,0,435,..,3,14,43,46,21,11,3,5,143,802,..,..,..,..,..,..,..,..,802,..,153,..,..,..,..,..,..,..,153,..,93,43,18,7,10,0,0,0,173,..,21,13,7,5,9,6,6,0,78,..,6,20,5,3,0,0,0,0,32,..,17,30,16,12,8,7,0,0,86,..,4,33,40,41,61,61,34,12,284,8,9,5,11,11,0,11,6,0,61,0,0,0,0,0,7,0,0,0,3,812,322,507,621,468,398,301,128,38,3596
SAL51372,..,16,10,3,3,4,0,0,0,39,..,9,31,16,25,9,0,0,0,89,..,39,77,42,50,67,21,0,0,305,21,24,27,12,20,20,22,8,0,160,0,0,0,0,0,0,0,0,0,3,1203,513,926,741,506,387,142,34,4,4447,..,18,537,745,497,404,112,11,0,2330,..,187,616,346,201,113,27,4,0,1496,..,25,93,131,86,51,24,6,3,423,2379,..,..,..,..,..,..,..,..,2379,..,246,..,..,..,..,..,..,..,246,..,285,94,37,13,4,0,0,0,431,..,112,46,35,27,47,31,7,6,310,..,28,28,16,14,14,3,0,0,101,..,20,76,39,52,36,14,0,0,237,..,74,202,150,163,187,49,14,4,854,45,40,43,30,31,34,43,9,0,287,0,0,0,3,0,0,0,0,0,3,2424,1031,1748,1532,1091,892,306,61,13,9099
SAL51373,..,12,8,0,0,0,0,0,0,20,..,7,5,0,6,3,0,0,0,28,..,20,22,12,30,34,31,23,3,166,16,7,3,6,0,4,8,4,0,47,0,0,0,0,0,0,9,0,0,9,464,252,304,280,218,217,131,52,9,1932,..,16,200,281,228,248,133,51,9,1167,..,91,169,128,71,42,12,9,0,523,..,14,39,56,42,22,17,5,0,195,920,..,..,..,..,..,..,..,..,920,..,116,..,..,..,..,..,..,..,116,..,158,45,22,8,3,0,0,0,235,..,25,21,12,11,19,19,0,0,112,..,24,18,3,7,4,0,0,0,52,..,26,30,12,16,10,4,3,0,93,..,32,68,53,85,80,78,38,7,437,22,22,18,8,11,10,12,0,0,110,0,0,0,0,0,0,9,0,0,8,942,520,608,576,479,450,277,109,16,3976
SAL51374,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,..,0,0,5,0,7,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,4,5,4,5,0,0,0,17
SAL51375,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,9,5,4,3,4,0,37,..,0,3,11,6,6,6,3,0,34,..,0,7,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,16,12,4,11,7,0,0,80
SAL51376,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
SAL51377,..,22,11,5,0,5,0,0,0,43,..,23,25,4,8,14,13,4,0,85,..,15,29,12,19,58,59,27,10,228,6,5,7,0,3,7,0,4,0,41,0,0,0,0,0,0,0,0,0,0,492,336,437,355,387,353,225,85,32,2703,..,3,271,411,411,388,244,82,17,1830,..,83,214,103,89,52,19,3,0,565,..,7,44,66,86,58,23,22,6,306,965,..,..,..,..,..,..,..,..,965,..,238,..,..,..,..,..,..,..,238,..,224,133,46,24,15,0,0,0,448,..,39,36,17,16,31,21,13,9,180,..,39,25,8,3,6,3,0,0,90,..,45,92,21,25,26,22,3,0,237,..,16,68,58,77,101,107,41,10,484,12,18,13,7,13,15,8,4,5,98,0,0,0,0,0,0,0,0,0,0,980,716,879,741,750,692,453,175,53,5435
SAL51378,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,11,..,0,0,0,3,7,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,4,0,0,21
SAL51379,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,3,6,0,0,0,0,28,..,0,6,3,8,5,0,0,0,15,..,0,5,0,3,0,3,0,0,11,..,0,0,0,0,0,0,0,0,4,26,..,..,..,..,..,..,..,..,26,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,3,11,10,10,4,3,0,0,63
SAL51380,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,5,3,0,0,22,..,0,0,8,6,6,3,0,0,18,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,8,6,6,9,0,0,40
SAL51381,..,14,8,3,0,0,0,0,0,26,..,136,94,23,8,9,8,12,0,296,..,64,180,125,118,197,201,158,69,1117,12,20,22,10,5,20,13,3,0,105,0,7,3,0,0,5,3,0,0,22,623,690,909,771,748,828,746,363,108,5788,..,10,414,842,823,934,931,403,72,4424,..,111,461,209,133,117,76,18,0,1130,..,0,22,74,113,76,35,13,11,346,1374,..,..,..,..,..,..,..,..,1374,..,550,..,..,..,..,..,..,..,550,..,190,151,40,20,11,0,0,0,414,..,110,64,8,20,15,14,14,8,249,..,28,21,7,3,4,0,0,0,68,..,254,251,41,24,25,26,16,5,642,..,118,357,277,271,356,352,238,97,2063,11,46,46,22,11,28,22,11,4,206,4,4,6,5,4,6,9,0,0,34,1393,1421,1799,1521,1434,1568,1467,708,195,11504
SAL51382,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,7,11,13,4,3,0,0,72,..,0,3,16,20,8,7,0,0,57,..,0,6,3,3,0,4,0,0,19,..,0,0,0,0,6,0,0,0,5,44,..,..,..,..,..,..,..,..,44,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,6,..,5,0,0,0,0,5,3,0,11,..,0,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,9,19,23,29,18,13,4,0,165
SAL51383,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,9,0,0,0,25,..,0,8,3,0,12,3,3,0,35,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,3,0,12,3,3,0,47
SAL51384,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9
SAL51385,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,3,4,5,0,0,41,..,0,6,8,16,13,6,0,0,47,..,0,5,5,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,27,..,..,..,..,..,..,..,..,27,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,18,15,11,17,4,4,0,100
SAL51386,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5,4,0,0,22
SAL51387,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,..,0,0,0,8,3,0,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,3,0,0,0,26
SAL51388,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9
SAL51389,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51390,..,4,11,3,0,0,0,0,0,17,..,7,7,3,5,4,6,3,0,29,..,0,4,13,14,18,47,34,18,145,0,12,0,0,3,6,8,3,0,32,0,0,0,0,0,0,0,0,0,0,304,192,199,185,206,245,275,133,27,1764,..,6,98,165,221,317,354,212,22,1401,..,46,117,63,59,51,44,5,0,384,..,9,38,41,40,15,13,6,0,162,628,..,..,..,..,..,..,..,..,628,..,112,..,..,..,..,..,..,..,112,..,109,37,16,11,10,0,0,0,184,..,19,4,4,4,4,17,4,4,53,..,10,15,3,0,0,0,0,0,34,..,11,21,6,3,6,8,3,0,67,..,7,22,26,42,51,83,62,26,319,12,16,3,7,5,9,8,3,0,59,0,0,0,0,0,0,0,0,0,0,637,342,364,318,394,468,532,293,53,3403
SAL51391,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,4,13,4,0,38,..,0,3,5,11,7,17,6,0,48,..,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,4,10,11,12,22,4,0,77
SAL51392,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,5,10,11,0,0,0,43,..,0,0,14,9,15,3,0,0,41,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,4,..,..,..,..,..,..,..,4,..,9,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,13,9,21,8,0,0,84
SAL51393,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,6,3,3,6,4,13,5,3,43,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,12,29,26,43,30,36,13,5,229,..,0,15,24,35,36,44,10,4,163,..,7,19,13,11,12,5,0,0,57,..,0,6,0,8,6,0,0,0,18,74,..,..,..,..,..,..,..,..,74,..,3,..,..,..,..,..,..,..,3,..,11,7,3,0,0,0,0,0,23,..,0,0,0,4,0,0,0,0,0,..,0,3,0,0,0,0,0,0,11,..,0,3,0,3,3,0,0,0,17,..,9,11,9,17,28,20,11,6,111,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,74,29,60,55,77,78,74,30,8,491
SAL51394,..,9,6,6,0,0,0,0,0,31,..,20,14,7,7,9,5,0,0,62,..,13,36,29,24,51,65,30,10,255,11,11,13,10,8,8,6,0,0,67,0,0,0,0,0,12,11,0,0,21,1526,892,833,1220,858,556,340,118,24,6371,..,34,707,1767,1349,792,437,127,13,5231,..,68,271,160,89,46,15,0,0,659,..,3,51,130,110,47,26,11,9,380,3171,..,..,..,..,..,..,..,..,3171,..,963,..,..,..,..,..,..,..,963,..,500,252,53,22,5,0,0,0,835,..,81,71,24,20,45,43,29,11,325,..,33,30,18,6,0,4,0,0,97,..,42,46,14,14,14,10,4,0,139,..,23,78,66,55,90,77,43,10,436,20,27,26,12,19,16,14,0,0,135,4,0,0,0,0,13,18,0,0,37,3190,1786,1536,2254,1689,1065,639,225,40,12410
SAL51395,..,4,0,5,0,0,0,0,0,5,..,6,4,0,0,3,3,0,0,16,..,3,8,12,14,20,32,13,7,110,7,11,6,5,8,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,172,119,89,108,108,119,101,38,13,875,..,6,32,67,57,117,102,45,8,445,..,44,42,25,42,27,13,0,0,187,..,6,20,35,28,22,15,3,0,130,326,..,..,..,..,..,..,..,..,326,..,43,..,..,..,..,..,..,..,43,..,59,39,16,20,0,0,0,0,136,..,26,9,4,16,4,7,9,0,74,..,5,4,3,0,0,0,0,0,20,..,4,10,6,3,8,0,0,0,39,..,9,19,29,37,51,64,27,14,241,5,16,5,9,10,6,0,0,0,61,0,0,0,0,0,0,0,0,0,3,331,227,177,194,214,237,201,89,22,1702
