SAL_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,0,6,3,8,5,0,0,18,0,0,0,0,0,0,0,0,0,8,4,7,0,12,7,0,0,37,11,7,8,5,16,9,0,0,62
SAL51342,4,7,8,5,6,0,41,0,5,3,0,3,5,3,0,21,0,5,24,39,26,28,10,0,127,0,7,8,7,15,26,3,0,69,4,8,11,26,24,17,4,5,93,3,0,0,0,0,0,5,0,4,0,0,3,5,3,4,0,0,10,10,8,18,28,26,21,3,5,114,0,0,0,5,3,0,0,0,9,5,19,18,12,12,30,9,3,111,9,43,78,97,94,111,38,6,484
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,142,127,90,45,11,4,485,5,15,33,39,21,14,3,0,127,87,167,245,211,146,109,46,4,1020,24,26,56,64,84,70,30,8,370,44,64,54,83,71,57,35,7,415,13,0,0,3,4,4,3,0,34,0,3,6,7,10,10,5,0,45,62,69,64,91,79,70,47,6,486,0,0,3,10,3,7,13,0,30,14,10,20,15,18,21,23,3,130,205,339,551,553,448,335,178,28,2653
SAL51346,164,174,117,95,33,8,700,0,29,38,65,42,32,10,0,219,89,221,273,224,168,159,61,17,1221,9,22,36,53,47,49,41,7,273,30,28,21,26,26,26,8,3,163,11,3,5,0,3,3,0,0,23,0,4,0,5,12,11,3,0,50,43,35,29,27,43,36,18,7,230,0,3,4,4,9,3,11,0,26,7,27,21,28,16,46,60,41,238,157,433,576,572,428,427,228,78,2898
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL51348,21,22,28,11,9,0,106,0,7,8,3,18,10,3,3,59,27,77,97,77,72,45,22,5,423,16,36,67,71,77,56,30,7,366,70,117,134,131,169,93,34,18,778,32,14,4,8,12,4,0,0,70,0,3,10,12,18,18,11,5,73,96,136,146,155,195,113,49,21,916,0,0,4,9,10,4,7,4,35,29,29,38,31,44,38,99,100,411,177,302,376,366,444,284,224,140,2315
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,10,5,18,7,9,0,42
SAL51351,9,4,4,5,0,0,28,0,3,5,6,0,9,0,0,29,9,22,20,21,25,27,6,0,133,0,7,18,21,36,21,6,7,119,19,43,43,55,51,53,18,3,284,3,0,4,0,0,0,0,0,7,0,6,0,3,0,5,0,0,19,24,50,47,51,52,53,21,4,306,3,0,3,0,0,0,0,0,13,3,0,7,8,18,29,8,12,82,38,89,114,120,134,143,53,16,710
SAL51352,28,17,7,3,0,0,71,0,10,17,14,5,0,0,0,52,20,105,100,33,14,18,3,0,297,24,76,75,38,27,15,8,0,269,75,178,114,90,57,42,11,0,565,22,12,4,6,8,0,0,0,48,4,11,12,13,4,4,0,0,45,100,198,127,102,72,46,11,0,653,0,0,5,0,0,0,0,0,12,9,22,18,10,5,4,3,0,74,148,425,380,217,132,87,31,0,1419
SAL51353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,6,3,0,0,0,34,0,8,5,5,9,5,0,0,40,16,27,30,24,19,13,4,0,142,5,3,0,0,0,0,0,0,16,0,0,4,0,4,0,0,0,7,19,28,33,28,24,13,8,0,161,0,0,0,0,0,0,0,0,3,8,9,8,8,9,5,6,3,52,37,52,60,47,47,26,17,3,292
SAL51354,9,15,10,8,5,0,59,3,13,19,13,17,3,0,0,71,18,77,85,86,41,26,7,5,339,12,37,83,90,56,27,6,0,315,94,146,181,173,100,43,16,5,760,24,14,9,0,4,0,0,0,59,7,9,14,12,4,3,0,0,56,122,168,199,187,112,51,22,9,877,3,0,3,7,7,0,3,0,26,25,19,26,21,19,3,8,4,126,183,335,429,425,259,120,49,15,1807
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,7,0,3,0,0,0,0,0,0,3,0,5,5,3,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,19,10,6,0,0,0,0,41,14,26,16,15,0,0,0,0,75
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,4,0,0,0,11,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,8,11,9,15,6,0,0,43
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,49,26,14,0,0,0,142,0,15,16,13,15,0,0,0,65,25,132,112,84,28,15,6,0,397,12,52,63,49,47,17,0,0,244,83,192,180,173,118,55,6,0,797,19,16,8,7,7,0,0,0,58,0,14,13,11,5,8,0,0,54,108,219,201,191,126,61,6,0,909,0,0,6,3,0,0,0,0,8,49,90,67,82,85,91,3,0,468,200,545,511,452,318,190,22,4,2239
SAL51360,98,132,89,74,19,5,447,0,20,52,48,54,28,8,0,215,114,173,294,347,261,201,70,13,1476,19,41,80,156,172,161,70,14,724,89,88,114,159,150,143,71,15,843,23,3,11,6,10,11,0,0,59,8,9,5,25,37,33,13,9,133,115,103,127,196,192,189,88,23,1035,0,0,0,7,20,13,7,0,54,23,17,20,34,30,38,36,26,229,284,392,677,918,823,706,302,83,4179
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL51362,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,13,4,3,6,0,0,0,30,0,10,6,7,7,7,0,0,37,22,41,47,43,40,14,9,0,215,12,3,4,0,0,6,0,0,19,0,0,0,4,0,0,0,0,4,32,44,52,47,41,23,6,0,243,0,0,0,0,0,0,0,0,8,42,37,53,52,76,26,6,0,278,82,106,116,112,124,56,6,3,605
SAL51363,55,53,34,28,12,0,227,0,23,36,41,36,31,11,0,182,49,210,216,213,141,107,47,22,996,14,85,117,120,121,102,60,14,625,176,287,283,281,261,157,69,16,1541,58,33,12,19,7,9,6,0,139,12,12,20,25,43,18,15,3,145,241,332,317,329,310,187,90,26,1822,0,3,11,9,8,5,9,3,54,43,73,56,58,61,71,59,77,502,350,763,804,816,714,532,287,148,4415
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,11
SAL51365,7,3,4,3,0,0,15,0,0,3,5,3,0,0,0,6,3,12,15,14,20,7,3,0,74,0,4,11,9,9,10,0,0,44,14,21,19,46,33,19,3,0,159,3,3,0,0,4,0,0,0,10,6,0,0,0,0,0,0,0,10,21,26,23,45,39,23,3,0,183,0,0,0,0,0,0,0,0,7,27,17,23,36,32,21,12,3,180,56,63,83,111,104,65,26,4,521
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,5,0,0,7,0,3,0,24
SAL51368,81,60,82,63,16,0,360,0,13,18,35,25,26,7,0,130,36,168,150,141,159,124,35,7,816,4,29,34,55,78,57,25,3,293,23,41,39,46,64,54,26,0,290,3,3,5,0,3,4,0,0,23,4,0,11,4,14,11,10,6,53,26,49,51,55,82,66,30,3,371,0,0,3,3,7,0,3,0,20,16,32,28,25,22,27,15,3,162,91,341,365,378,455,368,130,19,2150
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,4,6,4,0,12,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,9,3,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,13,3,11,0,11,14,15,0,0,56
SAL51371,57,32,11,12,3,0,139,0,9,30,21,10,11,0,0,81,28,146,171,83,65,40,13,4,546,13,51,62,62,50,40,15,0,290,40,125,143,105,94,36,23,0,579,11,7,4,3,3,0,0,0,32,3,6,9,13,11,11,5,0,59,57,137,161,119,116,48,29,4,668,0,4,5,0,5,0,3,0,18,6,13,30,9,15,18,7,0,95,100,391,510,327,260,164,74,12,1845
SAL51372,37,31,23,4,0,0,145,3,34,28,21,15,13,0,0,114,40,259,235,95,73,30,0,0,734,13,164,188,144,100,36,3,0,647,156,689,616,399,303,89,14,7,2269,70,43,41,23,9,5,0,0,193,10,26,28,20,14,9,0,0,110,238,765,684,445,330,98,15,3,2577,3,6,8,12,7,5,0,0,44,284,656,596,533,375,109,28,7,2581,586,1930,1784,1279,917,290,51,15,6845
SAL51373,17,13,4,0,0,0,59,0,4,10,0,5,0,0,0,28,13,65,69,50,29,10,8,0,246,7,48,51,47,41,6,8,0,204,87,202,195,131,89,50,17,0,775,45,15,15,3,7,0,0,0,87,6,7,8,10,8,8,0,0,49,139,223,209,152,103,60,19,0,908,3,3,0,0,3,0,0,0,16,53,76,67,50,46,53,34,29,406,212,439,420,320,236,139,63,29,1862
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,3,0,0,0,8
SAL51375,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,10,0,13,14,3,0,3,3,0,35
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,4,0,9
SAL51377,42,25,22,5,6,0,152,4,23,24,16,17,3,0,0,86,38,193,172,113,55,32,5,3,612,22,93,77,73,50,29,12,0,366,81,201,170,180,151,79,22,3,889,46,11,9,6,11,3,0,0,91,9,8,17,22,17,8,0,0,75,136,224,192,208,177,84,24,8,1055,3,8,4,3,4,8,4,0,34,48,65,52,43,45,30,19,17,325,257,667,563,487,367,203,71,23,2636
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,4,0,0,3,0,13
SAL51379,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,7,0,5,10,7,5,0,0,0,34
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,12
SAL51381,351,247,194,153,60,17,1397,12,67,81,81,90,53,22,0,412,268,771,614,517,457,332,137,25,3113,70,131,148,184,224,204,96,27,1090,119,180,133,146,186,136,54,16,973,37,22,13,8,15,17,0,0,100,3,11,12,17,32,45,31,9,166,157,216,159,169,233,194,82,26,1238,10,11,5,14,19,21,16,7,110,72,117,94,82,87,101,89,54,684,621,1658,1458,1295,1298,1066,500,157,8041
SAL51382,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,4,0,0,0,0,0,3,5,0,7,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,13,5,8,16,20,8,0,4,0,52
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,6,3,0,6,0,0,0,21
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,3,0,0,0,0,0,0,4,0,4,3,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,9,6,12,8,6,15,0,0,0,56
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,8
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0,0,9
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,9
SAL51390,3,9,9,10,0,0,38,0,0,7,11,15,4,3,0,40,13,45,36,31,24,36,18,4,206,8,28,38,50,61,60,17,3,268,57,120,130,129,128,106,47,6,720,23,16,10,4,6,3,3,0,64,0,3,6,14,18,3,4,0,61,88,136,145,150,150,114,58,10,848,5,0,3,0,5,7,9,0,28,24,33,16,28,16,37,33,12,200,135,248,247,267,277,272,137,28,1625
SAL51391,0,0,0,4,0,0,5,0,0,4,0,0,3,0,0,3,0,3,0,3,0,5,4,0,12,0,0,0,0,0,4,6,0,10,0,0,6,3,4,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,7,8,14,13,19,8,0,64
SAL51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,3,0,0,0,4,0,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,11,0,0,0,37
SAL51393,0,4,0,3,0,0,5,0,7,0,0,5,0,0,0,5,3,16,15,9,4,0,0,0,45,0,0,3,6,10,3,4,0,27,8,18,17,18,15,15,0,0,96,5,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,8,9,19,22,24,17,19,0,0,121,0,0,0,0,0,0,0,0,0,3,14,9,17,14,13,3,3,69,16,48,54,50,51,32,7,4,266
SAL51394,303,168,57,15,5,0,684,3,30,66,55,26,10,4,0,204,139,468,688,347,148,85,19,0,1889,68,191,266,254,122,53,13,0,967,195,286,371,277,210,102,28,6,1477,67,10,27,21,12,0,0,0,144,7,22,27,35,14,10,3,0,124,272,319,428,335,235,118,33,5,1743,3,12,13,16,12,3,0,0,59,63,99,72,57,49,28,19,7,395,554,1250,1841,1231,655,305,93,14,5946
SAL51395,0,0,4,0,0,0,4,0,3,4,4,4,0,0,0,13,0,3,8,8,9,8,0,0,44,4,4,11,15,21,10,4,0,76,32,54,61,60,50,53,6,0,320,17,10,5,3,0,0,0,0,41,0,0,0,0,0,3,4,0,8,56,66,67,60,58,56,8,0,368,0,0,0,6,0,3,0,5,7,40,41,68,56,28,23,14,0,278,100,120,162,146,117,105,32,6,792
SAL51396,74,40,23,21,0,4,234,0,53,33,38,30,10,3,0,170,96,369,294,181,136,62,26,4,1173,44,154,171,179,129,78,34,8,797,197,381,339,333,286,219,99,26,1886,49,27,23,16,8,7,6,0,145,16,13,19,31,36,21,18,3,160,270,428,376,380,334,250,121,25,2184,8,17,14,12,14,8,3,0,80,53,81,78,75,61,84,86,103,611,476,1168,1045,908,730,524,268,136,5264
SAL51397,15,13,14,8,4,0,63,3,5,10,13,13,6,0,0,44,15,61,49,45,72,31,26,6,308,5,31,48,38,51,32,25,8,244,54,108,87,83,102,68,34,22,551,39,19,7,11,3,0,0,0,77,0,3,3,3,10,11,8,0,41,95,126,95,91,114,77,44,23,671,0,0,5,0,4,11,5,0,30,25,20,24,25,23,37,54,53,264,147,258,241,235,284,203,151,99,1622
SAL51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,5,3,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,5,3,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,5,6,19,3,0,0,37
SAL51399,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,14,3,0,0,5,5,0,0,0,16,5,3,12,4,19,6,0,0,63,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,12,12,19,13,0,0,66,0,0,0,0,0,0,0,0,0,3,0,9,5,5,5,3,0,30,7,5,26,22,37,13,9,4,121
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,4
SAL51401,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,5,7,0,0,0,20,0,0,7,0,3,0,0,0,15,5,22,25,15,9,4,0,0,74,4,0,8,4,0,0,0,0,13,0,0,11,10,0,0,0,0,24,10,25,42,29,8,4,0,0,114,0,0,0,0,0,0,0,0,0,8,4,9,4,0,5,0,0,25,19,38,55,41,14,7,4,0,181
