SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL51552,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,9,14,9,0,0,6,64
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8
SAL51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,12,0,0,0,0,27
SAL51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,10,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,5,4,0,0,14,36
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,13
SAL51557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SAL51558,324,0,0,0,0,0,0,33,361,406,49,11,9,0,0,0,40,523,375,154,95,24,5,0,0,48,700,229,237,222,69,21,0,5,21,806,119,187,279,106,26,14,5,37,770,81,82,193,85,38,9,6,18,509,75,59,167,87,28,8,3,18,450,43,42,132,67,31,6,10,22,352,21,38,101,62,36,15,3,10,284,8,29,81,44,27,17,7,10,218,6,17,67,36,19,11,8,4,171,0,13,35,20,14,0,0,0,83,6,4,18,18,3,4,0,0,60,0,3,4,10,0,4,0,6,27,3,0,4,4,0,0,3,5,18,1707,919,1419,651,241,94,55,256,5337
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,14
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51561,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,9,3,0,4,0,0,0,0,0,11,0,0,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,23,9,3,0,0,3,60
SAL51562,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,3,0,3,3,30
SAL51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL51564,282,0,0,0,0,0,0,15,296,313,6,0,0,0,0,0,21,339,371,24,13,0,0,0,0,25,437,297,136,80,16,0,0,0,27,566,136,134,220,61,9,0,0,10,566,70,86,210,62,14,3,0,16,458,80,54,184,98,16,0,0,9,438,63,51,133,68,6,4,0,5,338,75,46,103,48,13,0,0,7,299,55,39,106,61,13,0,4,6,279,40,40,88,60,20,0,3,15,257,39,25,91,50,16,8,0,7,236,27,15,48,47,9,3,0,0,149,24,8,31,31,11,3,0,4,121,38,15,60,63,40,15,13,19,262,1915,674,1368,657,179,44,26,192,5061
SAL51565,201,0,0,0,0,0,0,8,210,120,0,0,0,0,0,0,9,129,99,9,0,6,0,0,0,8,122,59,40,37,5,0,0,0,4,140,28,37,98,18,3,0,0,4,192,12,34,137,50,8,0,0,0,249,31,41,157,57,10,4,0,8,305,33,31,139,36,4,0,0,6,253,18,28,94,66,10,5,0,3,224,25,15,68,42,9,0,0,0,162,10,21,67,49,15,0,0,0,165,18,16,73,30,16,0,4,3,153,7,8,53,42,12,3,0,6,143,5,8,27,50,18,4,0,5,119,5,7,21,28,15,6,3,3,89,675,302,978,469,119,23,15,71,2660
SAL51566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,6,0,0,0,0,15
SAL51567,44,0,0,0,0,0,0,4,47,27,3,0,0,0,0,0,0,30,25,14,4,0,0,0,0,5,47,16,13,8,4,4,0,0,0,39,5,3,18,10,3,0,0,4,40,3,4,12,6,3,0,0,0,35,10,0,26,11,8,0,0,8,56,4,3,21,14,3,0,0,0,50,5,14,26,13,6,0,0,0,58,3,3,18,19,4,0,0,0,54,0,4,12,17,5,0,0,5,49,9,0,22,5,7,3,0,5,51,0,0,12,8,0,0,0,3,31,0,0,3,12,0,0,0,0,21,0,0,3,0,0,4,0,0,7,151,61,182,129,50,11,3,33,627
SAL51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4
SAL51569,248,0,0,0,0,0,0,22,273,134,14,4,0,0,0,0,11,161,97,43,20,14,3,0,0,19,194,90,37,57,23,13,3,0,16,235,44,49,88,47,21,5,9,10,261,37,35,97,58,23,4,4,7,267,35,35,120,85,24,6,6,12,320,36,47,135,63,20,6,8,10,329,45,34,102,74,37,5,9,18,311,42,35,125,96,23,8,3,16,358,41,28,128,93,28,5,0,18,349,27,32,105,93,40,11,4,25,337,15,10,74,73,30,12,6,16,230,9,4,46,49,23,11,8,17,163,9,3,26,37,37,17,15,15,161,919,408,1125,801,309,87,63,234,3941
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,11
SAL51572,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,4,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,8,0,0,4,6,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,17,15,0,0,0,5,65
SAL51573,8,0,0,0,0,0,0,3,13,14,0,0,0,0,0,0,0,15,8,3,0,0,0,0,0,0,14,10,0,0,0,0,0,0,4,19,4,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,14,3,0,4,0,0,0,0,0,11,4,0,4,4,0,0,0,3,18,6,0,3,3,0,0,0,6,20,0,5,5,9,0,0,0,3,23,5,0,10,5,5,0,0,4,29,0,5,12,13,3,0,0,4,35,0,3,3,8,5,0,0,0,30,0,0,0,8,12,0,0,3,31,0,0,0,3,0,0,0,3,14,67,21,48,62,36,5,9,33,276
SAL51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7
SAL51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9
SAL51576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10
SAL51577,38,0,0,0,0,0,0,8,39,35,0,5,0,0,0,0,0,37,17,0,5,3,0,0,0,5,38,18,16,15,7,3,5,0,0,63,6,10,31,16,9,0,0,6,80,3,8,23,3,0,0,0,5,46,3,0,12,8,3,0,0,0,25,3,4,11,3,3,0,0,0,33,8,3,12,8,4,0,0,5,38,0,6,14,3,5,3,0,3,34,0,0,7,10,3,0,0,3,23,0,0,4,4,0,0,0,3,16,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,132,60,129,77,41,14,0,39,489
SAL51578,67,0,0,0,0,0,0,8,77,127,0,0,0,0,0,0,12,131,198,6,4,0,0,0,0,12,214,172,43,19,3,0,0,0,14,246,81,38,50,16,0,0,0,10,198,45,29,54,12,0,0,0,3,150,39,24,57,18,0,0,0,9,154,30,28,53,13,3,0,0,4,130,42,18,38,24,4,0,0,4,136,18,19,57,22,5,3,5,10,134,24,19,28,21,10,0,0,10,115,17,18,36,17,8,0,0,3,105,10,4,15,9,0,6,0,5,53,3,8,11,6,3,0,0,3,37,9,7,21,7,9,4,0,12,67,889,251,457,168,49,13,5,123,1951
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51580,54,0,0,0,0,0,0,5,63,249,0,0,0,0,0,0,29,277,421,13,3,0,0,0,0,27,464,354,66,17,4,0,0,0,33,473,202,64,39,7,0,0,0,16,336,88,38,36,9,4,0,0,21,194,66,19,27,10,0,0,0,12,136,61,26,32,13,0,0,0,12,143,49,33,36,17,6,0,0,11,151,30,18,42,10,7,0,0,9,119,25,17,30,13,7,0,0,11,106,12,9,38,5,8,3,0,3,87,12,0,26,20,5,5,0,3,75,10,4,13,8,9,0,0,0,50,3,4,17,22,6,4,0,4,65,1646,319,355,139,54,20,9,201,2736
SAL51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,12,11,0,0,0,37
SAL51582,16,0,0,0,0,0,0,4,21,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,5,0,0,10,4,3,0,0,20,3,4,6,3,4,0,0,0,24,0,0,4,4,3,0,0,0,15,4,0,10,5,0,0,0,0,15,0,4,0,3,0,3,0,0,9,0,0,8,3,0,0,0,0,18,4,0,6,5,0,0,0,0,15,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,47,10,49,35,15,8,0,12,178
SAL51583,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,4,23
SAL51584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,8,0,0,4,29
SAL51585,11,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,22,36,3,0,0,0,0,0,0,51,59,8,0,6,3,0,0,0,56,62,3,0,8,0,0,0,0,44,60,0,0,4,3,0,0,0,37,46,3,4,5,3,0,0,0,22,28,3,5,8,7,0,0,0,10,36,5,0,16,5,0,0,0,9,35,3,4,6,9,3,0,0,0,31,5,0,7,10,3,4,0,3,26,6,0,4,3,0,0,0,3,17,4,0,7,8,0,0,0,0,19,0,0,0,0,4,0,0,0,9,0,0,0,3,3,0,0,0,4,55,17,73,49,22,10,6,255,470
SAL51586,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,14,0,6,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,8,0,0,0,5,0,0,0,3,13,0,7,0,4,0,0,0,0,11,3,0,8,10,0,0,0,0,21,0,3,10,13,0,0,0,5,36,0,3,9,12,4,4,0,0,28,0,3,5,5,4,0,0,3,23,0,0,3,9,0,0,0,0,9,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,25,52,51,19,9,4,17,207
SAL51587,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,7,3,0,0,0,34
SAL51588,119,0,0,0,0,0,0,8,132,197,22,5,0,0,0,0,24,252,240,64,44,7,0,0,0,23,378,167,102,99,18,3,0,0,33,425,97,101,101,22,17,0,4,28,370,67,46,71,25,13,0,4,11,233,53,35,49,23,13,5,4,12,190,41,23,50,18,8,3,3,15,153,31,27,48,29,12,0,0,20,161,23,26,57,24,9,3,6,17,169,17,18,42,21,14,3,8,14,138,15,13,29,32,3,4,4,12,115,4,3,33,27,7,4,6,14,102,6,0,14,16,14,4,0,11,68,0,4,9,9,4,7,8,6,50,1081,479,650,272,119,46,43,229,2924
