SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,9
SAL50822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,15,17,3,0,0,55
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,3,0,0,12
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,16
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,8,10,4,0,0,42
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,5,12,44,27,25,16,3,0,0,131,11,12,31,39,19,12,4,4,0,131,216,252,729,741,548,272,55,10,0,2822
SAL50829,4,6,6,8,13,10,0,0,0,46,4,0,17,4,13,6,7,0,0,40,54,110,279,247,233,188,35,5,0,1145
SAL50830,0,0,0,0,3,0,0,0,0,4,0,0,7,3,0,0,3,0,0,17,12,30,105,52,65,66,22,10,0,360
SAL50831,23,46,104,94,70,56,13,0,0,409,17,39,76,112,79,40,8,0,0,374,500,775,1835,2320,1697,1069,172,8,4,8388
SAL50832,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,5,8,27,23,35,24,30,4,0,0,147
SAL50833,11,17,19,18,18,10,0,0,0,100,6,25,44,43,25,25,0,0,0,169,110,280,529,559,438,307,93,9,0,2317
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,0,21
SAL50835,3,11,25,19,12,13,0,0,0,82,5,3,28,15,15,11,4,0,0,83,107,221,584,480,387,301,73,0,0,2153
SAL50836,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,8,13,19,87,58,60,74,14,0,0,329
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,13
SAL50838,3,6,16,14,14,6,0,0,0,56,5,13,20,16,19,12,0,0,0,89,82,136,301,311,286,226,27,3,0,1379
SAL50839,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,3,3,12,3,33,26,16,0,0,93
SAL50840,4,11,18,17,7,5,3,0,0,60,0,6,25,13,14,4,5,0,0,70,71,193,817,514,379,216,72,4,0,2274
SAL50841,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,5,0,0,0,14,0,3,13,19,31,41,18,0,0,116
SAL50842,13,12,39,44,28,45,8,0,0,200,11,20,34,54,51,41,27,0,0,244,362,462,894,1231,1210,1123,415,40,0,5736
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,0,0,7,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,7,49,89,90,58,38,8,0,0,342
SAL50845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,16,24,22,29,6,0,0,112
SAL50846,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,4,10,18,75,47,52,62,9,4,0,269
SAL50847,5,3,10,12,21,11,0,0,0,59,8,3,0,11,9,14,4,0,0,48,131,76,135,299,410,327,92,3,0,1474
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,14,20,23,28,30,41,8,0,0,167,7,14,14,33,39,32,8,7,0,158,330,347,461,801,1073,770,259,37,0,4071
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,8
SAL50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,6,0,0,0,28
SAL50853,0,4,3,0,7,3,0,0,0,26,3,7,4,0,9,0,0,0,0,26,66,45,100,140,170,168,48,11,0,749
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,16
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50857,3,3,19,3,11,7,0,0,0,54,4,7,23,24,22,12,4,0,0,104,59,123,298,313,322,214,42,0,0,1375
SAL50858,0,5,0,0,9,3,0,0,0,21,3,4,3,3,4,3,0,0,0,20,42,43,93,100,104,60,19,5,0,466
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,13
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,10,6,0,0,41
SAL50862,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,6,20,19,28,10,6,0,92
SAL50863,9,9,8,17,5,10,4,0,0,62,3,3,6,15,19,12,0,0,0,70,90,95,147,254,324,263,54,6,0,1253
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,7
SAL50865,4,0,11,0,3,3,0,0,0,20,5,0,3,7,4,4,3,0,0,29,69,58,109,154,229,202,58,8,0,890
SAL50866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,4,10,23,22,17,0,0,75
SAL50867,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,4,8,18,13,9,9,0,0,70
SAL50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,7,9,13,3,0,0,51
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
SAL50870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,6,0,0,0,13
SAL50871,3,11,33,21,9,3,0,0,0,85,5,9,13,25,20,9,3,0,0,87,59,162,480,460,290,214,52,10,3,1727
SAL50872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
SAL50873,11,25,46,57,55,32,6,0,0,242,9,31,86,108,64,36,6,5,0,353,258,540,1242,1378,1008,621,154,17,0,5225
SAL50874,3,11,30,42,24,17,3,0,0,134,10,13,22,38,30,16,11,0,0,141,206,296,644,913,876,416,132,16,0,3503
SAL50875,8,6,11,17,9,5,0,0,0,62,4,14,20,11,19,12,3,0,0,86,146,204,366,438,449,346,51,4,0,2002
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,14
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,13
SAL50879,0,0,9,3,5,4,0,0,0,25,0,4,0,6,4,0,0,0,0,14,36,30,55,78,107,109,24,0,0,438
SAL50880,0,0,0,4,6,8,0,0,0,14,5,5,0,3,0,0,3,0,0,17,24,41,81,80,80,71,14,0,0,395
SAL50881,9,10,28,23,13,26,8,5,0,121,4,8,17,26,24,18,5,0,0,94,139,191,418,440,511,445,150,12,0,2306
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,5,5,0,22
SAL50884,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,13
SAL50885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,3,4,0,0,27
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,0,0,18
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL50889,0,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,0,0,0,4,0,8,46,14,10,9,6,0,0,80
SAL50890,8,13,19,16,22,17,3,0,0,97,15,18,38,21,44,27,11,4,4,178,142,323,587,498,609,639,165,27,3,2999
SAL50891,7,14,21,11,12,13,3,0,0,90,9,15,22,11,17,18,8,0,0,94,133,171,372,345,369,385,127,20,0,1918
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,9,3,0,24
SAL50893,4,3,8,15,12,11,10,0,0,65,8,4,17,14,12,6,7,0,0,70,135,226,383,491,482,306,115,11,0,2146
SAL50894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,12
SAL50895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,17,16,8,22,7,0,0,69
SAL50896,8,22,62,69,53,40,11,0,0,266,15,32,81,66,58,33,9,0,0,296,281,479,1011,1013,1008,804,208,16,0,4831
SAL50897,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,9,0,0,26
SAL50898,0,0,0,0,0,4,0,0,0,11,0,5,0,0,0,0,0,0,0,5,19,11,37,57,67,40,13,0,0,251
SAL50899,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,11,14,19,107,91,74,64,9,4,0,394
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,7,0,0,26
SAL50901,0,0,5,6,8,7,0,0,0,20,4,0,0,0,7,0,0,3,0,18,17,25,27,32,91,48,19,3,0,266
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,0,9,62,67,52,32,0,0,0,228
SAL50903,8,15,29,42,32,20,4,0,0,145,12,8,36,51,46,22,9,0,0,190,254,208,851,1212,1074,690,221,20,0,4538
SAL50904,6,3,4,5,6,3,0,0,0,22,4,0,3,14,0,8,0,0,0,26,29,42,60,81,80,101,41,7,0,453
SAL50905,4,0,0,12,5,8,7,0,0,38,5,5,6,15,4,16,0,0,0,45,88,97,112,273,293,251,94,3,0,1205
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
SAL50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,6,0,0,0,30
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL50911,0,0,6,9,3,12,0,0,0,40,0,8,18,19,11,16,4,0,0,71,62,73,196,201,158,164,43,3,0,893
SAL50912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,18,9,3,0,0,65
SAL50913,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,3,17,20,29,19,12,3,0,108
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,16
SAL50916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,27,26,9,8,0,99
SAL50917,3,36,87,62,49,23,10,0,0,276,5,38,119,87,48,35,14,3,0,343,178,739,2655,2002,1220,798,248,29,0,7871
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,10,3,5,0,0,30
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,13
SAL50920,3,12,22,30,19,8,6,0,0,93,9,5,22,13,8,10,0,0,0,65,149,180,428,465,394,245,62,5,0,1936
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL50922,5,7,50,36,21,20,0,4,0,139,11,7,45,31,29,23,6,0,0,160,271,338,877,934,792,608,102,10,0,3931
SAL50923,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,5,6,11,20,20,18,10,6,0,93
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
SAL50925,0,0,13,12,3,6,0,0,0,40,3,3,7,13,19,9,0,0,0,49,41,71,193,208,196,183,38,5,0,930
SAL50926,0,0,0,0,0,4,5,0,0,7,4,4,0,0,0,0,0,0,0,13,0,32,91,43,43,65,24,4,0,308
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL50928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,8,12,15,25,23,10,7,0,100
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,0,0,21
SAL50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,12,22,17,11,4,0,78
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,10,7,17,24,24,26,9,0,0,113,4,8,18,23,33,25,7,0,0,120,256,275,515,689,835,570,145,8,3,3303
SAL50933,0,3,7,3,0,9,0,0,0,28,0,0,7,11,9,0,4,0,0,37,68,109,118,169,252,227,73,21,4,1050
SAL50934,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,10,5,6,3,0,37
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,5,6,12,5,4,0,49
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,12,4,4,0,0,37
SAL50938,5,12,15,15,11,3,3,0,0,67,0,4,6,3,12,15,3,3,0,47,79,107,225,218,220,224,76,11,0,1176
SAL50939,8,9,27,15,23,3,0,0,0,88,9,14,15,25,22,9,0,0,0,93,136,218,440,498,444,283,63,8,0,2085
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,9,0,0,0,16
SAL50941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,12,9,29,35,30,14,4,0,154
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,16
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,8
SAL50944,0,5,18,8,11,6,5,0,0,54,0,13,14,21,17,21,3,0,0,87,61,121,271,247,249,240,65,7,3,1268
SAL50945,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,8,13,15,21,48,23,3,0,137
SAL50946,0,0,3,6,0,5,0,0,0,10,0,0,0,4,0,0,0,3,0,10,28,22,41,57,66,84,38,8,0,355
SAL50947,4,27,33,21,16,15,0,0,0,116,6,24,47,26,24,11,3,0,0,147,117,371,811,596,472,347,88,10,0,2820
SAL50948,0,5,13,13,10,5,0,0,0,49,3,9,18,18,13,9,0,0,0,77,52,144,255,234,202,110,30,0,0,1023
SAL50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,18,12,12,3,0,57
SAL50950,0,0,16,12,7,0,0,0,0,39,0,3,19,15,6,5,3,0,0,62,44,93,314,329,184,122,23,0,0,1109
SAL50951,0,10,25,8,4,4,4,0,0,54,0,0,18,20,7,5,0,0,0,58,85,83,415,406,238,170,32,0,0,1434
SAL50952,3,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,4,0,0,3,10,3,19,17,37,29,8,6,0,131
SAL50953,0,0,4,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,8,14,23,27,34,70,53,29,0,0,246
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,0,0,0,20
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7
SAL50957,0,0,5,9,3,4,0,0,0,20,0,0,0,0,0,0,5,0,0,11,33,22,64,77,87,113,26,5,0,432
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,10
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,4,0,0,33
SAL50960,17,26,21,36,49,25,5,0,0,183,22,24,27,29,63,49,9,0,0,227,388,467,451,642,1303,927,178,22,0,4384
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,3,0,0,21
SAL50963,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,11,20,17,25,6,0,0,91
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,13,7,10,0,0,45
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,5,4,0,0,25
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,0,0,0,20
SAL50968,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,13,15,8,4,0,6,0,52
SAL50969,3,4,3,3,5,3,9,0,0,36,0,0,0,9,6,3,7,0,0,28,66,64,164,165,184,188,53,7,0,889
SAL50970,9,15,53,25,30,27,3,0,0,168,13,28,54,55,35,34,11,0,0,232,198,351,664,620,571,549,130,3,0,3091
SAL50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,11,0,0,0,0,42
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,20
SAL50973,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,11,8,11,9,0,3,0,50
SAL50974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,8,4,0,36
SAL50975,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,7,12,8,7,29,23,9,0,0,96
SAL50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,6,6,0,0,22
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,16
SAL50978,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,32,6,0,0,45
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5
SAL50980,7,4,3,5,8,0,0,0,0,15,0,3,0,0,0,0,0,5,0,9,15,13,25,32,56,49,16,10,0,217
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,0,4,0,27
SAL50982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,9,5,0,0,0,32
SAL50983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,16,13,23,25,9,0,0,93
SAL50984,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,12
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,4,0,0,16
SAL50987,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,10,12,15,14,24,33,23,9,0,0,121
SAL50988,9,4,13,8,3,6,4,0,0,45,3,0,4,3,4,6,0,0,0,19,41,60,122,125,148,173,69,13,0,753
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,11,0,0,0,31
SAL50992,0,3,5,0,3,7,5,0,0,22,0,0,4,0,8,5,0,0,0,18,18,17,35,59,106,93,33,4,0,370
SAL50993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,24,27,26,40,9,0,0,142
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,19
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
SAL50996,4,0,10,6,7,4,0,0,0,23,0,0,3,0,6,4,0,0,0,24,28,29,74,73,139,115,23,0,0,479
SAL50997,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,9,10,24,73,64,68,64,12,0,0,318
SAL50998,18,57,126,104,91,71,38,4,0,508,19,52,189,139,117,75,23,5,0,623,491,1053,2880,2477,2052,1690,481,55,0,11179
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,7,0,0,0,0,21
SAL51000,15,33,23,24,31,16,8,0,0,150,14,10,30,43,63,26,15,3,0,204,255,425,768,916,1051,708,301,61,0,4486
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,15
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,6
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,4,8,8,10,10,7,0,0,42,5,3,5,10,11,8,3,0,0,44,72,81,183,197,261,257,97,14,0,1150
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5
SAL51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,27
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4
SAL51008,0,7,5,10,15,13,3,0,0,51,5,7,5,23,22,20,9,0,0,89,168,202,281,436,642,448,206,31,0,2412
SAL51009,0,0,0,0,0,0,0,0,0,10,0,4,0,0,3,4,0,0,0,13,19,23,48,64,74,78,31,3,0,330
SAL51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,10,0,0,0,37
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,21
SAL51013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,4,25,13,30,10,0,0,88
SAL51014,0,0,0,0,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,21,5,13,33,16,18,3,0,0,0,79
SAL51015,9,9,36,32,27,19,8,0,0,142,10,13,27,44,52,14,7,0,0,160,242,316,865,1220,1161,666,142,18,0,4636
SAL51016,5,4,19,27,11,19,6,0,0,93,5,4,18,13,23,12,0,6,0,82,103,116,259,331,376,335,79,11,0,1621
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,8,0,0,0,16
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,4,4,0,0,15
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,25,13,6,0,0,0,78
SAL51021,11,20,55,27,27,29,7,0,0,177,10,27,63,65,44,24,14,0,0,248,293,662,1747,1428,1177,932,318,31,0,6599
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,22
SAL51024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,15,26,34,32,8,6,0,137
SAL51025,0,0,6,9,3,3,8,0,0,24,0,0,0,0,0,0,0,0,0,8,24,28,97,89,129,103,39,3,0,523
