SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL51088,139,292,18,28,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,321,59,..,214,321
SAL51089,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,4,..,27,45
SAL51090,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,6,0,0,26,71,0,..,32,71
SAL51091,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,..,10,34
SAL51092,179,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,446,59,..,240,446
SAL51093,1378,3108,133,181,0,0,133,181,6,10,0,0,0,0,0,0,0,0,6,10,4,3,0,0,0,0,3,8,7,14,0,3,1532,3318,287,..,1821,3318
SAL51094,37,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,92,11,..,42,92
SAL51095,31,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,77,40,..,66,77
SAL51096,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,..,11,16
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51098,2792,8032,314,629,269,609,583,1232,242,455,61,96,31,57,0,0,3,12,337,626,0,0,0,0,0,0,0,0,0,0,0,0,3711,9886,291,..,4005,9886
SAL51099,38,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,88,15,..,50,88
SAL51100,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,..,9,16
SAL51101,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,88,0,..,33,88
SAL51102,69,192,3,25,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,3,3,0,0,8,17,0,0,77,229,29,..,111,229
SAL51103,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,..,5,3
SAL51104,26,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,28,74,0,..,30,74
SAL51105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51107,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,36,0,..,21,36
SAL51108,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,11,..,20,18
SAL51109,58,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,63,131,33,..,95,131
SAL51110,41,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,98,5,..,41,98
SAL51111,1221,3400,35,46,18,28,52,78,28,45,0,0,0,0,0,0,0,0,28,45,4,8,0,0,0,0,0,0,3,11,11,12,1323,3536,981,..,2306,3536
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,11,..,25,6
SAL51113,1243,3931,110,190,12,19,121,214,11,20,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,1370,4163,342,..,1713,4163
SAL51114,100,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,222,53,..,153,222
SAL51115,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,10,..,33,54
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,3,11,0,3,3,11,0,..,3,11
SAL51117,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,..,7,20
SAL51118,29,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,73,6,..,36,73
SAL51119,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,74,14,..,43,74
SAL51120,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,3,..,19,42
SAL51121,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,..,10,24
SAL51122,2497,5698,2465,5349,339,732,2805,6078,14,30,0,0,0,0,0,0,0,0,14,30,0,0,0,0,0,0,0,0,0,0,6,12,5326,11820,466,..,5796,11820
SAL51123,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,8,..,19,40
SAL51124,2460,6791,447,793,57,103,502,892,18,23,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,2981,7712,168,..,3153,7712
SAL51125,38,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,81,54,..,95,81
SAL51126,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,29,0,..,9,29
SAL51127,235,427,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,11,3,3,238,434,243,..,480,434
SAL51128,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,11,..,24,30
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51130,931,2444,295,559,144,300,438,859,16,21,106,133,16,28,0,0,6,4,127,185,0,0,0,0,0,0,0,0,0,0,0,5,1501,3489,148,..,1649,3489
SAL51131,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,..,9,9
SAL51132,114,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,294,9,..,118,294
SAL51133,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,..,7,18
SAL51134,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,..,0,10
SAL51135,701,2050,23,51,130,272,160,323,6,14,16,34,464,744,131,215,0,0,620,1008,0,0,0,0,0,0,0,0,0,0,5,9,1481,3388,184,..,1666,3388
SAL51136,258,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,6,19,4,9,269,772,19,..,295,772
SAL51137,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,..,5,5
SAL51138,511,1304,98,213,430,819,535,1030,12,28,87,164,510,921,0,0,0,0,608,1110,0,0,0,0,0,0,0,0,0,0,0,0,1659,3442,284,..,1948,3442
SAL51139,52,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,116,14,..,66,116
SAL51140,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,64,0,..,26,64
SAL51141,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,6,..,14,30
SAL51142,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,50,9,..,23,50
SAL51143,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,15,..,20,19
SAL51144,442,1245,10,16,4,14,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1273,24,..,480,1273
SAL51145,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,..,11,15
SAL51146,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,..,14,23
SAL51147,2539,6486,283,493,437,927,720,1420,242,375,192,297,180,243,0,0,4,5,618,925,0,0,0,0,0,0,7,22,7,22,3,12,3883,8864,419,..,4298,8864
SAL51148,110,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,6,4,4,7,116,308,11,..,130,308
SAL51149,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,3,..,11,25
SAL51150,43,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,103,20,..,60,103
SAL51151,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,8,..,14,21
SAL51152,46,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,107,20,..,75,107
SAL51153,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,4,7,8,13,0,5,43,76,3,7,65,155,3,..,71,155
SAL51154,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,..,6,10
SAL51155,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,14,..,19,11
SAL51156,334,713,21,32,0,0,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,748,111,..,461,748
SAL51157,2297,5462,128,194,11,14,136,216,16,21,0,0,0,0,0,0,0,3,12,25,17,27,12,17,0,0,0,0,30,44,8,13,2484,5758,444,..,2929,5758
SAL51158,290,631,0,3,0,0,0,3,15,12,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,4,0,3,4,5,8,313,656,34,..,350,656
SAL51159,18,40,6,7,55,123,61,135,27,47,240,461,176,288,78,139,0,0,523,933,0,0,0,0,0,0,0,0,0,0,3,5,604,1115,169,..,772,1115
SAL51160,94,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,95,210,33,..,126,210
SAL51161,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,..,4,13
SAL51162,59,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,67,174,7,..,69,174
SAL51163,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,..,4,14
SAL51164,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,..,14,31
SAL51165,35,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,4,6,0,0,42,134,18,..,56,134
SAL51166,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,15,..,22,17
SAL51167,324,766,54,118,0,0,54,118,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,8,0,0,0,0,21,31,0,0,400,914,67,..,465,914
SAL51168,59,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,117,17,..,83,117
SAL51169,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,..,11,17
SAL51170,62,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,158,14,..,79,158
SAL51171,87,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,225,41,..,137,225
SAL51172,139,324,24,39,15,24,35,61,31,43,0,0,0,0,0,0,0,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,207,430,42,..,248,430
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51174,837,2662,5,9,0,0,5,9,0,0,0,0,0,0,0,0,8,16,8,16,0,0,0,0,0,5,0,0,0,5,0,0,848,2697,41,..,885,2697
SAL51175,356,873,0,4,0,5,3,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,9,0,0,0,0,4,8,7,12,377,902,133,..,510,902
SAL51176,2589,7464,91,150,18,49,107,201,0,7,0,0,0,0,0,0,3,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,2703,7674,138,..,2839,7674
SAL51177,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,0,..,11,38
SAL51178,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,0,..,12,23
SAL51179,103,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,280,17,..,124,280
SAL51180,43,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,93,21,..,64,93
SAL51181,214,586,11,28,0,4,12,26,11,18,7,3,0,0,0,0,3,6,16,26,10,19,0,0,0,0,0,0,10,19,0,3,253,662,186,..,445,662
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,7,0,6,4,14,6,..,11,14
SAL51183,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,..,0,10
SAL51184,734,1740,92,161,6,3,97,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,835,1907,76,..,910,1907
SAL51185,176,475,0,4,0,0,0,4,5,13,0,0,0,0,0,0,0,4,6,12,105,138,0,0,3,5,5,17,119,165,0,0,303,653,24,..,332,653
SAL51186,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,4,..,14,18
SAL51187,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,21,..,33,27
SAL51188,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,10,26,0,0,28,81,21,..,56,81
SAL51189,1434,3608,21,42,15,27,38,69,146,218,130,224,0,0,0,0,0,3,282,445,0,0,0,0,0,0,0,0,0,0,0,0,1753,4129,191,..,1940,4129
SAL51190,374,871,1111,2027,118,246,1228,2266,366,608,157,267,0,0,0,0,0,0,515,880,0,0,0,0,0,0,0,0,0,0,0,3,2121,4018,209,..,2326,4018
SAL51191,64,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,4,17,0,0,66,145,15,..,78,145
SAL51192,2967,7765,239,425,0,0,239,425,0,0,0,0,0,0,0,0,8,19,8,19,0,0,0,0,0,0,0,0,0,0,0,5,3215,8219,207,..,3418,8219
SAL51193,56,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,122,10,..,67,122
SAL51194,27,82,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,15,..,44,80
SAL51195,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,6,..,12,19
SAL51196,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,0,..,19,42
SAL51197,1881,4668,1167,2010,51,114,1224,2128,49,73,108,170,29,58,0,0,3,8,192,307,0,0,0,0,0,0,0,0,0,0,6,3,3296,7109,291,..,3583,7109
SAL51198,32,102,17,21,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,131,63,..,111,131
SAL51199,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,..,6,15
SAL51200,42,140,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,147,16,..,55,147
SAL51201,324,797,11,14,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,335,816,181,..,518,816
SAL51202,54,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,127,11,..,64,127
SAL51203,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0,0,0,12,21,0,0,19,31,0,..,17,31
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51205,811,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,2287,36,..,844,2287
SAL51206,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,..,4,8
SAL51207,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,0,..,22,55
SAL51208,180,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,550,26,..,203,550
SAL51209,1965,5091,256,454,0,0,256,454,111,211,0,0,0,0,0,0,0,7,118,221,0,0,0,0,0,0,0,0,0,0,0,3,2332,5778,159,..,2487,5778
SAL51210,2218,5571,69,97,40,67,105,163,25,34,0,0,0,0,0,0,4,5,27,38,0,0,0,0,0,0,0,0,0,0,0,0,2356,5773,199,..,2552,5773
SAL51211,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,57,9,..,30,57
SAL51212,5,30,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,3,..,13,39
SAL51213,26,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,73,3,..,31,73
SAL51214,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,24,60,0,..,24,60
SAL51215,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,14,10,..,15,14
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51217,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,54,229,..,255,54
SAL51218,18,29,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,4,11,3,8,29,52,0,..,30,52
SAL51219,1285,3536,239,486,5,10,237,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,4037,82,..,1608,4037
SAL51220,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,..,6,20
SAL51221,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,..,9,12
SAL51222,419,1129,142,292,3,9,143,301,14,17,0,0,0,0,137,198,0,0,143,220,0,0,0,0,0,0,0,9,0,9,0,0,715,1654,258,..,974,1654
SAL51223,296,742,30,62,10,19,41,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,822,88,..,428,822
SAL51224,314,701,8,14,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,712,122,..,450,712
SAL51225,404,1192,8,13,53,95,54,104,24,39,37,48,0,0,0,0,0,0,61,92,0,0,0,0,0,0,0,0,0,0,0,3,523,1396,73,..,595,1396
SAL51226,188,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,441,150,..,346,441
SAL51227,81,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,88,194,22,..,113,194
SAL51228,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,8,..,23,39
SAL51229,3,7,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,0,0,0,4,6,0,0,13,15,0,..,13,15
SAL51230,518,1226,362,772,308,612,668,1381,359,603,790,1297,1756,2891,1886,3213,3,3,4796,8016,0,0,0,0,0,0,4,4,4,4,15,31,5999,10663,1718,..,7720,10663
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL51232,53,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,52,140,14,..,71,140
SAL51233,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,4,..,6,16
SAL51234,4530,14454,56,124,7,17,64,144,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,10,4598,14616,191,..,4794,14616
SAL51235,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,51,0,..,15,51
SAL51236,699,1782,168,253,23,47,185,306,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,890,2096,160,..,1052,2096
SAL51237,196,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,5,0,0,0,0,0,5,0,0,0,5,3,0,203,540,11,..,219,540
SAL51238,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,..,17,29
SAL51239,21,49,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,32,23,31,0,0,0,0,46,66,0,0,71,116,0,..,73,116
SAL51240,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,204,11,..,76,204
SAL51241,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,0,..,15,44
SAL51242,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,..,4,11
SAL51243,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,9,..,28,45
SAL51244,305,634,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,643,74,..,387,643
