SAL_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
SAL50025,0,0,0,0,5,5,3,3,0,17,0,0,0,3,0,5,0,0,0,15,5,0,6,0,6,11,3,27,3,57,0,3,0,0,0,6,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,10,3,7,0,21,0,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,11,11,8,8,24,33,11,39,0,153,0,0,6,0,3,5,0,3,0,15,4,0,6,3,7,12,4,3,0,39,0,3,4,0,0,5,0,0,0,11,0,9,8,5,0,4,0,0,0,22,0,5,7,7,3,5,0,0,0,24,0,5,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,12,22,27,20,15,26,10,15,0,145
SAL50026,4,5,6,0,32,46,20,36,0,154,5,15,9,12,42,45,13,28,0,162,21,32,42,36,133,191,76,107,16,649,5,27,24,25,39,23,8,16,0,170,4,10,3,11,40,32,13,11,0,126,0,32,20,9,42,23,3,13,0,146,36,31,27,27,141,142,52,164,15,624,17,75,52,35,89,82,22,52,7,432,0,0,5,0,12,10,0,3,28,62,94,232,190,154,568,595,206,423,67,2527,4,4,9,6,34,23,11,12,0,107,15,39,35,31,51,53,10,28,4,262,5,28,24,11,29,24,3,6,4,134,25,101,125,82,107,41,12,33,14,540,19,42,42,33,142,66,21,21,0,393,14,91,58,38,57,6,4,3,5,284,5,18,13,7,24,20,4,17,0,108,13,81,56,44,35,29,4,23,9,294,0,4,3,0,0,3,0,0,26,45,107,409,366,251,480,272,75,134,62,2165
SAL50027,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50028,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50029,0,0,0,0,0,4,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,16
SAL50030,0,0,0,0,0,0,4,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,12,0,22,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,5,0,15
SAL50031,4,12,0,10,27,53,12,55,0,171,6,12,16,9,38,49,15,43,4,196,11,4,14,3,31,58,11,69,0,202,6,8,7,4,9,9,10,6,0,60,6,4,6,0,12,16,0,13,0,56,0,3,7,4,4,8,3,7,0,42,7,0,4,4,5,7,11,23,0,70,0,17,9,3,8,9,4,13,3,59,0,0,0,0,4,0,0,4,0,9,38,64,64,38,137,208,67,227,10,856,7,4,12,3,17,33,18,19,0,103,10,24,31,15,51,38,12,31,3,219,3,3,0,0,4,3,4,7,0,26,4,37,23,6,15,19,3,0,0,103,10,12,37,15,39,31,14,14,0,173,0,28,7,6,14,8,4,5,0,75,0,4,0,5,0,0,0,5,0,22,0,4,8,5,4,0,0,3,0,26,0,0,4,0,0,0,0,0,0,8,42,119,121,60,142,131,48,87,6,756
SAL50032,0,4,0,0,11,17,23,24,0,84,0,3,8,9,16,29,13,10,0,83,8,3,8,9,48,60,18,50,6,206,4,9,8,4,5,11,5,3,0,54,0,0,0,0,7,4,8,10,0,38,0,11,3,6,5,4,0,0,0,34,8,4,7,4,19,11,7,35,0,97,3,19,4,6,19,16,4,5,0,81,0,4,0,0,5,0,4,0,4,14,26,46,41,38,148,160,72,137,17,683,0,7,3,10,14,13,3,4,0,52,16,17,27,26,39,19,9,9,0,157,3,8,5,3,8,0,0,3,0,36,4,21,32,18,22,8,0,4,5,112,9,23,28,19,41,28,4,10,4,159,4,19,19,8,10,8,0,0,0,67,0,4,0,0,0,0,0,6,0,5,3,13,6,4,7,4,0,0,0,49,0,0,0,0,0,0,0,0,4,4,33,124,125,85,147,75,15,40,9,644
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,10,11,5,12,0,35,3,3,9,0,17,23,9,18,0,85,4,3,10,4,20,28,8,16,0,81,0,4,4,0,7,5,0,4,0,29,0,0,0,0,9,8,0,4,0,16,0,4,0,0,0,6,3,4,0,20,3,4,0,0,7,0,3,11,0,31,0,12,8,0,3,4,4,0,0,44,5,0,0,0,0,5,0,0,0,7,12,35,33,14,62,85,33,64,5,347,4,0,4,6,7,7,3,4,0,39,7,19,10,10,28,17,3,4,0,102,0,4,3,3,4,0,0,0,0,21,4,11,13,4,5,10,0,0,0,46,5,5,6,4,15,11,3,0,0,53,0,11,6,3,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,5,0,17,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,18,69,51,34,72,52,13,16,0,315
SAL50035,8,18,14,8,39,134,55,182,0,460,15,36,32,29,65,143,56,109,4,487,7,19,17,6,34,58,17,70,9,235,4,36,8,8,7,16,0,13,0,92,0,11,8,7,22,22,5,15,4,97,3,36,12,9,10,27,4,23,0,127,11,10,7,3,11,6,4,26,0,75,6,40,11,5,12,5,6,13,3,99,0,3,5,0,0,4,0,4,0,22,46,213,112,83,203,410,151,452,15,1698,13,22,17,16,29,41,23,36,0,193,25,99,109,65,99,123,32,56,0,599,5,20,12,7,7,6,0,0,0,54,7,84,49,24,18,15,0,0,4,194,12,99,67,34,76,57,15,14,3,378,0,79,27,12,22,12,0,7,0,159,0,5,0,0,4,0,0,4,0,14,0,29,13,0,0,0,0,0,0,41,0,4,3,3,0,0,0,0,5,23,59,428,302,155,243,261,74,124,8,1651
SAL50036,3,8,5,7,60,115,50,124,0,379,16,27,22,22,116,175,44,74,5,503,25,20,12,28,119,200,80,182,6,668,6,41,23,9,21,34,8,10,4,163,3,6,12,3,50,55,18,31,0,179,3,58,14,9,18,31,10,16,0,159,12,17,22,13,54,54,33,95,0,292,11,85,37,14,35,47,14,34,5,285,0,3,0,0,10,18,3,18,8,59,79,271,138,104,479,735,265,576,25,2682,15,14,24,21,64,60,21,30,0,243,36,95,105,76,135,117,40,57,3,656,4,29,26,12,31,20,3,11,0,137,16,138,101,58,95,40,6,21,3,469,23,99,99,60,151,108,15,25,4,593,9,129,64,29,20,27,0,8,9,285,6,4,6,7,5,4,0,0,0,33,4,71,33,17,12,9,0,7,0,158,4,0,3,0,3,9,0,0,8,30,103,566,464,283,520,389,83,167,24,2603
SAL50037,9,6,9,5,44,81,32,107,0,274,6,13,12,17,100,184,35,53,3,426,25,13,22,12,79,121,55,105,6,428,4,12,6,0,8,19,4,17,0,84,8,5,0,7,38,30,13,12,0,108,0,32,12,3,19,11,7,9,0,98,5,9,5,8,30,37,11,50,0,166,3,42,21,5,19,22,15,21,6,157,0,4,0,3,8,6,0,8,4,33,64,140,84,64,332,510,173,377,26,1778,5,15,14,10,40,49,13,21,0,161,35,83,85,68,113,80,35,35,0,531,4,18,19,10,18,19,3,8,0,104,9,79,82,52,38,30,3,7,0,297,7,59,80,44,97,65,9,5,0,383,10,67,32,17,13,7,0,0,0,145,0,5,0,0,5,3,0,10,0,23,3,38,20,7,15,10,0,4,0,99,0,0,3,5,5,7,0,0,0,20,75,358,338,206,352,268,64,89,12,1755
SAL50038,9,8,3,5,6,7,0,12,0,53,3,0,4,0,3,3,0,0,0,14,3,8,8,8,10,15,0,14,0,72,0,0,0,4,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,21,0,0,0,0,3,3,0,13,0,27,0,15,5,7,0,3,3,6,0,48,0,0,0,0,0,0,0,0,0,4,20,48,25,25,30,37,12,52,0,245,0,10,0,3,3,4,0,8,0,32,0,8,6,3,0,9,0,3,0,32,0,9,3,0,0,5,0,5,0,21,7,10,16,3,3,7,0,0,0,47,5,12,8,10,10,7,0,4,0,52,6,15,12,0,3,0,0,0,0,36,0,5,0,0,0,0,0,0,0,5,4,10,9,3,5,0,0,0,0,29,0,0,0,0,0,0,0,0,3,7,19,68,61,30,27,33,0,18,5,256
SAL50039,15,9,11,5,37,89,55,131,4,352,7,15,24,24,70,116,36,79,5,376,70,38,26,31,190,345,135,428,13,1279,15,25,20,8,17,41,4,26,0,153,10,7,14,6,29,26,15,33,0,139,10,38,26,20,35,40,9,20,0,200,42,33,32,22,94,159,87,311,13,787,28,94,34,34,87,86,48,132,9,548,3,5,0,3,9,13,6,26,17,77,199,267,185,149,563,929,387,1183,57,3912,13,18,20,23,59,65,25,28,0,249,41,106,114,79,120,125,44,57,5,693,15,38,38,34,52,33,11,19,6,237,39,194,190,107,106,50,18,33,9,744,37,134,114,73,177,127,20,36,9,723,29,178,92,59,62,27,10,14,0,472,12,4,12,10,9,17,8,29,3,104,22,140,62,40,44,27,12,15,7,375,6,4,3,0,8,4,4,4,14,46,213,822,650,412,641,466,157,225,50,3636
SAL50040,14,15,12,9,92,126,71,139,4,467,11,15,14,21,112,152,46,79,0,453,37,28,25,25,219,260,108,304,17,1027,12,51,16,25,45,78,34,48,4,310,7,3,15,8,56,77,28,41,5,250,6,54,37,15,51,40,14,32,0,249,42,27,40,15,96,119,60,209,19,620,29,74,34,25,69,71,24,64,12,394,0,5,0,0,11,14,3,12,22,67,154,271,192,144,752,938,389,925,88,3844,19,20,33,18,91,83,34,37,0,331,47,84,104,74,155,151,31,81,5,726,12,34,35,35,53,28,7,23,0,223,36,163,158,107,179,76,20,42,14,807,50,89,126,85,248,161,26,39,9,836,13,143,94,37,48,53,7,11,7,418,11,12,14,13,20,19,0,18,4,101,13,90,53,21,37,17,7,20,3,261,0,5,4,0,11,3,0,4,12,40,201,640,619,389,840,593,133,273,51,3738
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL50043,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,14
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL50045,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,17,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,13
SAL50046,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,0,0,3,4,0,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,4,3,0,10,7,17,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,9,3,29,7,64,0,0,3,0,3,0,0,3,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,6,8,4,8,8,5,3,0,40
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50050,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,12
SAL50051,0,0,3,3,3,7,0,12,0,30,5,3,0,0,0,9,0,7,0,22,5,3,0,5,19,18,5,29,4,86,5,3,0,0,0,9,4,5,0,20,0,0,0,0,0,3,3,6,0,9,0,7,0,0,0,0,0,0,0,12,0,3,0,0,9,6,5,27,0,54,0,4,0,0,3,6,0,5,0,19,0,0,0,0,0,0,0,0,0,9,19,26,6,13,34,50,23,87,9,264,0,5,0,6,3,4,3,4,0,21,7,8,14,5,6,11,0,8,0,53,5,5,0,3,11,0,0,0,0,21,7,15,19,11,9,9,0,0,0,73,8,5,10,0,10,9,0,0,0,49,0,4,0,6,7,0,0,0,0,21,0,0,0,0,0,0,0,6,0,12,0,12,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,7,13,55,45,30,54,38,8,25,3,274
SAL50052,6,0,3,0,0,0,4,5,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,6,8,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,3,3,16,0,52,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,9,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,11,0,10,4,10,0,0,4,43
SAL50053,6,16,11,16,65,96,47,107,3,367,8,26,18,21,120,191,46,112,0,546,28,27,33,32,138,212,52,130,13,659,8,27,24,10,20,33,22,20,3,161,0,7,7,9,56,52,21,15,0,167,0,46,21,17,37,36,5,21,7,188,19,25,24,21,60,50,18,82,10,309,14,60,53,25,49,50,14,32,3,304,0,7,3,3,8,13,4,10,9,59,84,235,196,142,560,731,236,523,51,2751,11,18,17,20,64,57,16,42,0,240,29,70,103,76,161,143,38,44,0,663,4,22,26,15,35,28,6,4,0,147,10,115,122,58,80,37,9,18,5,458,26,90,83,76,187,109,24,24,4,619,6,136,72,31,39,37,0,5,0,328,0,10,6,9,3,0,0,3,0,36,6,62,46,13,19,14,0,8,0,179,3,6,6,0,0,6,0,0,10,31,96,519,473,293,591,437,98,145,29,2696
