SAL_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,5,0,5,0,4,5,0,0,0,26,5,28
SAL51419,7,9,16,0,0,0,6,3,4,0,6,6,3,35,45,13,13,25,34,14,51,12,3,23,13,11,26,31,15,43,17,11,28,21,11,28,62,20,80,56,4,65,23,0,23,24,0,24,34,7,40,50,3,54,6,3,6,422,165,584
SAL51420,19,32,51,12,11,19,25,37,63,14,64,77,35,209,251,48,112,160,142,58,201,146,78,225,147,82,226,183,70,258,102,53,156,127,34,160,284,59,343,188,0,190,140,15,156,96,0,96,211,16,224,216,18,235,31,42,76,2156,996,3158
SAL51421,7,8,14,4,10,12,3,7,9,4,17,17,3,33,34,6,24,26,19,12,32,19,24,46,35,21,56,45,18,70,17,16,37,38,13,52,91,30,125,71,3,75,83,13,97,71,4,78,564,30,601,112,6,116,4,9,15,1211,306,1519
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,5,0,8,4,0,3,0,0,0,6,0,7,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,31,15,46
SAL51423,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12
SAL51424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,3,5,9,0,3,0,3,0,3,5,0,5,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,0,0,3,30,14,47
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,4,0,0,0,0,0,3,0,0,0,3,5,10,13,0,3,3,7,4,8,3,0,9,10,0,11,3,6,5,3,4,6,4,0,4,5,0,3,0,0,0,5,0,5,0,0,0,3,0,3,7,0,7,12,3,13,61,39,104
SAL51431,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,3,3,12,6,0,10,3,0,6,4,3,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,28,33,58
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51433,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,18,0,17,5,0,6,9,0,10,6,8,16,6,3,10,3,6,3,0,3,4,9,0,9,0,0,3,0,0,0,0,0,0,6,0,8,5,0,5,81,21,100
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
SAL51435,18,15,26,0,0,0,8,7,10,8,21,25,18,42,62,34,76,107,85,31,117,90,27,120,91,26,117,135,38,171,114,41,154,137,26,167,331,39,370,326,0,331,271,4,280,200,0,206,423,13,439,305,5,313,27,9,33,2624,441,3066
SAL51436,0,0,3,3,0,3,0,0,0,0,7,7,7,19,25,11,17,21,18,3,28,8,11,18,14,17,32,13,12,28,10,10,14,23,7,32,58,22,72,44,0,40,53,3,53,22,0,22,62,7,68,39,3,43,0,0,3,379,139,516
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SAL51439,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,4,9,0,9,3,0,3,0,0,0,25,10,29
SAL51440,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,8,0,8,3,3,7,5,0,4,0,4,6,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,8,44,13,52
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,17,5,15
SAL51442,5,0,6,0,0,0,0,0,0,0,0,3,0,4,8,0,0,6,14,0,14,0,0,4,3,0,3,10,0,10,5,0,3,0,0,0,3,0,3,3,0,3,0,0,0,4,0,4,11,0,7,7,0,7,3,0,8,66,17,85
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,16,3,22
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,8,13,17,3,0,4,5,9,12,7,11,18,12,30,44,17,15,37,45,22,63,41,16,57,62,15,82,69,22,87,63,14,82,65,13,81,177,25,209,161,4,160,160,3,165,105,0,105,397,12,409,208,8,215,9,8,13,1620,231,1852
SAL51447,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,6,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,3,0,3,3,0,3,3,0,3,0,0,0,24,6,34
SAL51448,95,77,175,23,19,40,27,72,107,42,150,193,115,325,443,133,194,324,413,149,561,397,171,565,473,178,652,509,151,661,379,115,493,427,109,534,905,122,1028,592,22,614,484,31,515,275,3,280,505,33,533,530,33,564,71,48,120,6405,2001,8401
SAL51449,0,4,5,0,0,0,0,0,0,3,4,7,4,9,17,3,7,8,0,0,5,9,3,9,10,3,10,4,3,13,4,3,4,4,0,4,9,6,14,7,0,7,3,0,3,3,0,3,9,0,9,9,0,9,0,4,4,75,43,122
SAL51450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,7,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,31
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8
SAL51453,5,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,17,8,28
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,0,5,5,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16
SAL51456,0,4,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,3,3,5,4,8,17,4,15,21,12,11,16,15,22,37,76,77,152,67,4,67,100,15,117,75,0,76,192,12,203,72,4,77,8,3,4,633,187,816
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51458,5,8,11,5,4,3,0,10,8,3,16,22,9,61,78,15,27,37,43,19,60,39,17,54,31,15,45,32,7,42,12,3,17,20,9,22,27,9,39,15,4,18,16,0,17,9,0,15,22,3,26,46,0,45,8,6,18,350,230,581
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11
SAL51462,0,0,3,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,4,7,12,6,0,5,10,4,13,7,0,8,5,3,13,4,0,9,8,0,6,6,0,6,4,0,6,0,0,0,11,0,8,14,0,14,0,0,0,84,27,116
SAL51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,3,0,5,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,20,9,30
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,4,4,0,4,0,0,4,5,0,6,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,3,7,27,24,55
SAL51467,9,5,11,3,4,4,9,5,8,0,3,5,7,12,26,7,12,17,23,11,30,36,17,52,35,32,67,59,33,95,52,24,72,61,27,83,185,44,229,155,4,163,164,15,185,123,8,120,194,16,204,95,10,108,12,0,11,1210,270,1483
SAL51468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,0,4,6,4,3,0,0,0,8,0,9,0,0,6,0,0,0,3,0,3,0,0,0,5,0,5,0,0,0,35,13,49
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,4,3,11,0,4,7,5,11,11,0,3,6,7,35,37,6,36,40,24,13,43,20,15,33,27,12,42,36,14,50,20,8,33,20,10,31,60,14,73,57,3,57,48,8,53,53,0,52,314,12,324,64,13,75,13,8,19,781,217,1001
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,12
SAL51472,15,47,61,4,11,16,11,41,51,17,108,124,28,201,234,43,145,187,66,104,173,86,134,227,117,184,304,129,147,277,125,160,283,105,111,215,292,179,477,165,12,180,150,31,180,100,15,114,240,37,280,145,28,169,15,34,52,1869,1733,3599
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,0,0,3,0,0,0,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,23,0,25
SAL51475,13,12,25,4,4,10,14,12,26,13,32,39,18,55,75,22,32,53,72,21,94,37,31,68,55,35,92,58,13,63,50,19,69,48,29,77,105,28,127,82,8,85,52,7,61,41,0,41,99,5,105,198,3,197,15,14,27,992,355,1350
SAL51476,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,18,0,24
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12
SAL51478,0,0,0,0,0,0,0,0,0,4,0,6,4,4,7,0,4,3,4,5,5,6,0,0,3,3,6,3,0,3,5,0,5,3,0,3,10,0,16,11,0,10,9,0,9,4,0,4,12,0,15,10,0,10,0,0,3,98,17,116
SAL51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51480,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,3,0,0,3,6,0,6,9,0,8,5,0,5,0,0,0,3,0,3,8,0,8,4,0,4,3,0,3,7,0,7,6,0,6,0,0,0,56,10,61
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,3,0,4,0,4,0,0,3,3,0,5,3,4,11,11,0,6,6,4,4,14,10,3,13,8,8,20,16,3,21,11,3,7,10,0,10,17,0,19,9,0,9,14,6,13,9,0,9,22,0,21,13,4,18,0,0,7,153,57,206
SAL51483,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,23
SAL51484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,7,14,3,0,3,3,0,3,4,0,4,3,0,4,0,0,0,0,0,0,29,12,45
SAL51485,3,10,15,0,4,0,0,14,17,11,29,39,13,48,54,18,28,38,52,12,64,37,18,56,39,18,59,54,20,71,35,22,54,44,12,53,78,14,90,52,0,53,41,3,43,28,0,28,17,3,23,36,6,41,3,16,16,554,273,827
SAL51486,4,0,4,0,0,4,9,3,10,3,11,16,8,18,17,13,15,32,25,4,36,31,18,47,23,10,33,33,12,49,28,10,34,25,5,31,36,14,47,25,0,25,27,0,28,11,0,11,12,6,18,31,6,32,7,3,13,352,139,495
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,13,9,17
SAL51489,8,3,9,3,0,5,0,4,4,3,6,11,11,21,32,19,8,29,36,18,52,33,14,40,52,15,69,56,14,72,45,7,53,38,7,45,105,14,117,66,4,70,55,8,61,46,0,48,67,0,68,116,4,124,6,0,11,764,151,922
SAL51490,18,52,70,3,15,20,11,37,48,8,95,104,28,158,181,25,145,173,79,113,192,84,165,256,100,185,283,143,161,305,127,123,243,122,109,236,299,226,524,234,27,258,195,64,261,149,17,163,497,84,579,177,70,241,18,31,47,2306,1881,4185
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,0,0,0,0,0,4,3,0,8,8,0,8,9,7,3,6,3,0,3,3,10,15,3,14,16,12,0,14,13,3,15,9,7,17,22,13,38,17,0,19,25,0,27,25,0,24,35,0,39,22,0,19,0,0,5,195,76,268
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,3,3,7,0,0,0,0,10,6,4,7,13,3,19,23,3,8,16,17,11,24,19,16,30,25,13,33,19,14,31,24,16,39,22,3,25,55,15,66,49,0,49,30,4,31,14,0,18,41,5,50,29,0,33,6,0,10,363,144,505
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,25,4,27
SAL51496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,7,0,9
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,13
SAL51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,19,0,19
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,9,8,21
SAL51500,6,3,10,5,3,9,4,13,13,3,15,17,16,42,61,13,23,33,36,6,44,29,19,42,38,19,65,46,14,63,41,4,41,36,8,47,88,12,99,60,5,63,54,7,59,26,0,26,52,0,58,91,3,96,8,10,23,661,208,871
SAL51501,0,8,7,6,7,7,0,11,14,0,17,15,10,50,65,8,34,39,42,7,52,23,20,40,28,25,55,22,9,33,23,12,34,26,6,34,38,14,52,33,0,33,16,0,19,7,0,7,21,0,21,34,0,33,4,13,19,349,239,580
SAL51502,42,32,72,18,17,35,20,34,53,18,69,92,51,173,224,95,121,212,214,80,288,184,92,272,183,108,291,245,114,350,182,80,262,187,52,239,438,88,530,300,12,311,250,15,266,149,4,159,330,18,356,408,28,434,35,40,76,3351,1169,4516
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,11,0,14
SAL51504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,22,4,21
SAL51505,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,10,3,11,5,0,7,3,5,6,3,0,3,4,3,5,4,0,7,6,0,6,0,0,0,8,0,8,0,0,0,3,0,3,15,0,15,0,0,6,62,23,86
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,0,0,0,0,6,3,0,3,3,0,0,3,6,13,12,0,9,13,16,3,20,15,9,15,19,6,32,24,10,30,6,3,12,12,3,23,39,7,42,27,3,28,24,0,24,16,0,16,41,0,43,19,4,25,7,0,4,280,70,348
SAL51509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,15
SAL51510,0,4,4,0,0,4,0,5,3,0,3,6,7,29,33,3,17,20,23,7,26,13,7,17,11,10,18,11,0,12,3,4,6,9,0,9,10,0,10,3,0,3,4,0,3,3,0,3,0,0,7,11,0,9,5,5,7,116,87,199
SAL51511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20
SAL51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,13
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SAL51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SAL51516,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,4,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,21,5,33
SAL51517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
SAL51518,0,0,0,0,0,0,0,0,3,0,3,3,0,3,5,5,4,3,12,0,8,7,0,8,4,5,5,8,6,9,3,0,6,3,3,7,8,3,14,4,0,4,4,0,4,5,0,5,10,0,10,16,0,19,3,4,6,95,32,127
SAL51519,9,7,13,0,3,3,4,0,0,8,4,12,8,10,17,15,7,24,35,10,45,38,21,61,37,24,54,51,35,88,67,32,96,69,29,99,168,28,202,187,3,193,138,10,155,86,0,86,187,3,193,135,9,139,7,0,7,1249,238,1485
SAL51520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,16,6,23
