SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL51395,0,0,0,0,..,9,0,6,0,6,..,0,0,0,0,0,..,17,8,19,0,19,..,17,0,21,0,21,..,105,19,132,0,132,..,4,0,3,327,329,1531,113,20,138,327,1992
SAL51396,0,6,0,6,..,23,0,25,0,29,..,6,0,7,0,7,..,23,10,32,0,32,..,237,33,275,8,281,..,2281,423,2712,20,2736,..,59,13,72,375,449,7758,2347,438,2780,403,10944
SAL51397,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,33,13,41,0,41,..,215,31,248,5,243,..,11,0,15,162,172,3021,231,28,257,165,3445
SAL51398,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,4,4,78,4,0,7,4,84
SAL51399,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,27,27,240,9,0,9,27,276
SAL51400,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,6,0,0,0,0,12
SAL51401,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,832,89,917,19,943,..,838,90,925,24,941,..,5,9,15,29,44,147,840,98,937,47,1133
SAL51402,0,17,0,17,..,21,3,31,0,31,..,0,0,3,0,3,..,52,8,59,0,67,..,239,39,273,8,284,..,1229,163,1390,19,1410,..,20,3,26,243,267,3211,1250,166,1414,264,4894
SAL51403,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,60,3,0,3,4,66
SAL51404,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,8,8,458,3,0,3,8,469
SAL51405,0,14,0,15,..,25,0,25,0,25,..,19,0,23,0,23,..,144,36,174,0,174,..,197,24,223,3,222,..,3160,407,3563,30,3599,..,35,3,40,220,262,6312,3191,407,3602,252,10165
SAL51406,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,11,9,152,7,0,7,11,161
SAL51407,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51408,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,25,0,25,..,92,3,101,0,101,..,9,0,9,103,113,2278,104,3,112,103,2489
SAL51409,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,6
SAL51410,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,19,5,21,..,58,10,68,4,70,..,5,0,5,44,54,1038,66,10,71,53,1165
SAL51411,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,32,0,32,0,32,..,0,0,0,19,20,739,34,0,34,19,793
SAL51412,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL51413,0,0,0,0,..,11,4,16,0,16,..,0,0,0,0,0,..,9,0,12,0,12,..,81,6,88,4,88,..,266,37,304,4,303,..,15,3,17,163,181,2784,281,37,314,164,3267
SAL51414,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,6,33,0,33,..,22,6,33,0,33,..,0,0,0,5,5,4,22,6,33,5,41
SAL51415,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,182,15,192,16,210,..,183,15,196,16,220,..,9,3,10,27,38,78,193,19,210,45,330
SAL51416,0,28,0,25,..,23,10,31,0,31,..,14,0,14,0,14,..,47,7,51,0,53,..,204,14,221,0,225,..,1683,157,1843,15,1853,..,33,0,34,534,569,7518,1713,158,1872,545,9940
SAL51417,3,40,0,43,..,36,5,35,0,35,..,0,0,0,0,0,..,39,13,52,3,53,..,273,31,302,4,310,..,2731,410,3144,43,3180,..,52,6,58,358,416,7739,2787,416,3206,398,11340
SAL51418,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,7,7,81,8,0,8,7,100
SAL51419,0,0,0,0,..,9,0,8,0,8,..,0,0,0,0,0,..,4,5,4,0,4,..,22,0,22,0,22,..,127,10,135,3,139,..,0,0,3,126,127,1294,125,9,139,126,1558
SAL51420,0,10,0,10,..,20,0,22,0,22,..,0,0,0,0,0,..,6,4,9,0,9,..,141,17,158,5,161,..,692,101,793,0,791,..,29,8,36,402,443,6650,726,106,830,402,7889
SAL51421,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,63,4,67,0,70,..,326,21,346,0,348,..,7,0,7,147,152,4091,334,21,354,148,4592
SAL51422,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,114,0,0,0,14,127
SAL51423,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,12,16,62,11,0,11,12,82
SAL51424,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,14,14,98,5,0,5,14,114
SAL51425,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,15,0,0,0,11,26
SAL51426,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,18,0,0,0,3,25
SAL51427,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL51429,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,15,0,15,0,15,..,0,0,0,33,33,230,15,0,15,33,281
SAL51431,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,24,24,107,0,0,0,24,129
SAL51432,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,18
SAL51433,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,372,38,412,14,421,..,378,38,414,14,425,..,0,0,0,19,17,39,377,41,416,27,487
SAL51434,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,11,0,0,0,4,16
SAL51435,0,8,0,8,..,22,0,23,0,23,..,5,0,5,0,5,..,45,10,52,0,53,..,144,17,155,3,162,..,1209,100,1305,12,1313,..,43,7,47,268,312,7919,1253,102,1354,279,9547
SAL51436,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,20,0,19,..,78,8,85,3,90,..,0,0,0,72,77,1194,81,8,87,76,1360
SAL51437,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,23
SAL51438,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,36,0,0,0,0,36
SAL51439,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,80,0,0,0,15,89
SAL51440,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,205,6,215,3,220,..,233,6,241,3,247,..,6,0,6,139,146,263,242,6,248,143,657
SAL51441,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,54,0,0,0,0,54
SAL51442,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,21,22,211,3,0,3,21,240
SAL51443,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL51444,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,41,0,0,0,5,52
SAL51445,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51446,0,13,0,13,..,10,0,11,0,11,..,0,0,0,0,0,..,4,3,12,0,12,..,167,11,181,3,181,..,618,50,670,12,676,..,31,6,36,179,214,4964,651,53,701,187,5848
SAL51447,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,3,3,81,3,0,7,3,89
SAL51448,30,233,0,233,..,94,19,112,0,109,..,50,11,59,0,59,..,98,47,145,6,155,..,994,192,1192,19,1209,..,6003,1193,7197,69,7270,..,112,32,149,912,1059,15337,6115,1225,7339,986,23665
SAL51449,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,9,0,11,0,11,..,0,0,0,69,69,281,9,0,11,69,356
SAL51450,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,3,3,80,0,0,5,3,88
SAL51451,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL51452,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,13,13,31,3,0,3,13,48
SAL51453,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,51,0,0,0,0,57
SAL51454,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,0,3,0,3,0,4
SAL51455,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,33,6,39,0,38,..,33,6,39,0,38,..,0,0,0,0,0,3,37,6,36,0,41
SAL51456,0,4,0,4,..,22,3,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,72,0,70,3,76,..,274,16,292,3,295,..,16,0,16,387,398,2210,290,14,312,388,2910
SAL51457,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL51458,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,18,0,18,..,38,4,43,0,43,..,5,0,3,138,138,1178,41,4,46,138,1362
SAL51459,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,21
SAL51460,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,26,0,0,0,0,26
SAL51462,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,16,0,16,..,0,0,0,63,63,303,11,0,16,63,378
SAL51463,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,329,329,67,0,0,0,329,395
SAL51464,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,17,0,0,0,6,22
SAL51465,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,17,17,93,3,0,3,17,112
SAL51467,0,37,0,37,..,9,0,11,0,11,..,6,0,6,0,6,..,12,0,12,0,12,..,131,13,147,6,158,..,1264,126,1393,23,1419,..,28,0,28,128,151,2641,1291,124,1414,150,4214
SAL51468,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,11,11,130,3,0,7,11,153
SAL51469,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51470,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,10,0,10,..,30,3,37,5,41,..,176,10,187,5,187,..,11,0,6,94,104,2566,188,8,195,100,2855
SAL51471,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,33,0,0,0,6,31
SAL51472,4,20,0,20,..,27,3,29,0,29,..,4,0,4,0,4,..,95,33,128,0,128,..,438,42,484,8,489,..,2257,319,2573,25,2602,..,54,10,64,398,462,4478,2305,336,2639,421,7541
SAL51473,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL51474,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,76,0,0,0,0,75
SAL51475,0,0,0,0,..,8,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,62,0,67,0,67,..,212,8,223,0,226,..,18,0,18,291,309,3292,229,8,239,292,3822
SAL51476,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,66,0,0,0,11,78
SAL51477,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,38,0,0,0,0,38
SAL51478,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,11,14,0,14,..,14,15,23,0,23,..,0,0,0,18,18,324,13,15,33,18,374
SAL51479,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,36,36,17,0,0,0,36,51
SAL51480,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,4,9,163,5,3,8,4,177
SAL51481,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,15,0,15,..,0,0,0,25,23,512,10,0,16,25,549
SAL51483,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,12,0,12,..,0,0,0,5,5,45,6,4,12,5,55
SAL51484,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,11,0,13,0,13,..,0,0,0,7,7,116,11,0,13,7,134
SAL51485,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,5,7,0,7,..,26,0,24,0,24,..,130,15,147,0,147,..,12,0,13,119,132,1858,140,19,160,119,2137
SAL51486,0,0,0,0,..,5,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,24,0,26,0,26,..,80,9,92,0,94,..,18,0,17,194,210,1162,99,8,114,192,1467
SAL51487,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL51488,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,3,3,33,3,0,4,3,44
SAL51489,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,4,29,0,29,..,82,16,93,0,98,..,13,0,13,117,131,2626,97,16,106,118,2853
SAL51490,5,41,0,41,..,66,10,76,0,76,..,5,0,5,0,10,..,73,21,93,0,95,..,308,32,338,4,345,..,2507,270,2774,32,2802,..,61,4,66,486,551,5975,2572,273,2842,518,9334
SAL51491,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,33,0,39,..,93,0,95,0,93,..,0,0,3,73,75,600,95,0,95,78,772
SAL51493,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,5,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,22,0,22,..,177,18,197,4,201,..,0,0,0,62,65,1019,181,18,201,69,1280
SAL51495,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,12,84,3,0,3,14,100
SAL51496,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,3,3,23,5,0,4,3,26
SAL51497,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,30
SAL51498,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,52,0,0,0,0,51
SAL51499,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,47,3,0,3,4,52
SAL51500,0,0,0,0,..,4,4,9,0,9,..,0,0,0,0,0,..,0,3,4,0,4,..,24,0,25,0,29,..,94,13,112,0,114,..,25,0,25,286,308,2251,122,13,133,289,2679
SAL51501,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,4,0,4,..,18,0,21,0,21,..,57,4,66,0,66,..,5,0,5,163,161,1221,64,4,69,163,1448
SAL51502,0,18,0,18,..,47,3,55,0,51,..,0,0,0,0,0,..,46,28,73,0,73,..,208,39,241,10,248,..,942,116,1057,12,1070,..,48,6,45,726,778,10609,986,115,1105,740,12453
SAL51503,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,39,0,0,0,4,39
SAL51504,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,7,7,54,4,0,3,7,64
SAL51505,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,8,0,8,..,0,0,0,0,0,..,12,4,17,0,17,..,0,0,0,7,7,192,12,4,17,7,222
SAL51506,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51508,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,19,3,23,0,23,..,91,16,102,0,102,..,0,0,0,37,37,876,88,16,102,37,1016
SAL51509,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,43,0,0,0,3,47
SAL51510,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,18,0,17,0,17,..,0,0,0,19,22,389,22,0,21,19,429
SAL51511,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,19,19,60,0,0,0,19,82
SAL51512,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,36,0,0,0,0,36
SAL51513,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,32,0,0,0,0,32
SAL51515,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,21,0,0,0,0,21
SAL51516,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,81,11,92,9,98,..,87,13,92,9,101,..,0,0,0,4,4,6,87,13,92,11,117
SAL51517,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,4,4,9,4,0,4,4,14
SAL51518,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,89,90,291,11,0,13,89,391
SAL51519,0,23,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,7,4,12,0,10,..,115,5,118,4,122,..,863,80,944,18,962,..,10,0,13,115,129,3231,875,78,954,133,4324
SAL51520,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,51,0,0,0,6,64
SAL51521,0,9,0,9,..,0,0,5,0,5,..,0,0,0,0,0,..,9,3,16,0,16,..,98,4,105,3,107,..,506,45,547,6,558,..,15,0,17,239,259,3563,522,42,565,248,4375
SAL51522,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,10,3,14,0,14,..,0,0,0,26,26,102,10,3,14,26,137
SAL51523,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,0,0,0,4,4,33,6,0,8,4,43
SAL51524,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,126,0,0,0,8,134
SAL51525,0,0,0,0,..,19,3,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,54,0,51,0,51,..,198,14,209,0,211,..,14,0,14,158,173,3756,207,14,225,162,4142
SAL51526,0,4,0,4,..,38,0,38,0,38,..,4,0,4,0,4,..,89,53,142,0,141,..,204,31,238,3,238,..,1312,187,1503,13,1514,..,35,6,41,549,593,10012,1349,198,1549,556,12113
SAL51527,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,55,0,0,0,6,60
SAL51528,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,135,13,144,0,151,..,135,13,144,0,151,..,3,4,10,12,16,15,135,20,152,13,185
