SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL51001,15,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,34
SAL51002,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,1059,1082,2137,67,78,145,0,0,0,0,0,0,0,4,0,4,0,4,74,82,160,0,0,0,0,0,4,0,0,0,0,0,0,77,90,169,3,3,8,4,0,4,153,176,331,178,178,353,1384,1436,2818
SAL51005,0,4,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,5
SAL51006,32,24,57,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,4,6,17,0,0,0,0,0,0,13,10,18,24,12,35,66,45,108
SAL51007,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9
SAL51008,2031,2101,4131,71,66,139,13,7,17,7,7,13,0,4,5,0,0,9,199,189,392,0,0,0,0,3,5,0,0,0,0,0,0,227,208,437,13,14,29,4,3,12,317,301,617,97,112,208,2438,2516,4953
SAL51009,253,301,555,21,21,44,0,0,0,0,0,0,0,0,0,0,4,5,34,39,62,0,0,0,0,0,0,0,0,0,0,0,0,35,40,72,0,9,12,0,0,0,62,68,127,19,22,35,335,388,721
SAL51010,28,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,0,0,0,0,0,4,9,7,5,3,7,37,41,83
SAL51011,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,8
SAL51012,13,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,5,16,10,24
SAL51013,69,67,131,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,7,8,16,6,3,4,76,74,154
SAL51014,198,225,421,12,11,21,0,0,0,0,0,0,0,9,9,0,0,0,8,8,17,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,0,0,0,0,0,0,21,24,41,16,4,23,230,253,484
SAL51015,3340,3529,6872,91,90,177,10,8,20,12,23,38,4,6,7,5,0,6,315,339,651,0,0,0,0,0,0,0,0,0,0,0,0,345,384,726,26,29,55,4,6,13,463,505,971,127,111,239,3933,4140,8076
SAL51016,1399,1392,2790,20,24,52,0,0,0,5,4,3,9,13,15,0,0,0,137,129,260,0,0,0,0,0,4,0,0,0,0,0,0,146,143,286,4,4,10,0,0,5,177,176,351,106,83,193,1682,1642,3327
SAL51017,12,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,9,5,5,4,4,4,26,17,41
SAL51018,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9
SAL51019,5,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13
SAL51020,56,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,0,0,0,0,0,0,10,4,16,41,4,38,105,19,124
SAL51021,4238,4449,8690,100,140,238,23,37,63,39,60,97,29,21,49,9,5,12,640,700,1338,5,0,5,4,4,13,6,13,17,0,0,0,754,843,1593,61,60,121,13,9,22,927,1053,1985,296,252,544,5461,5752,11217
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,17,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,21,9,30
SAL51024,120,111,234,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,12,15,29,0,0,0,0,0,0,4,0,4,0,0,0,16,23,41,0,0,0,0,0,0,21,21,45,171,137,301,308,267,578
SAL51025,367,422,796,18,28,48,0,0,0,3,0,6,0,0,3,0,0,0,35,50,84,0,0,0,0,0,0,0,0,0,0,0,0,46,48,95,6,5,7,4,0,4,66,81,149,25,30,56,465,535,997
SAL51026,1257,1278,2534,12,11,20,5,0,4,14,6,18,0,0,0,3,4,9,124,124,251,0,0,0,0,0,0,0,0,0,0,0,0,144,138,286,4,0,3,0,0,0,157,153,312,65,59,123,1485,1487,2970
SAL51027,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,2934,3168,6105,89,84,173,5,9,15,13,18,27,9,7,14,11,5,16,344,388,728,0,0,0,4,0,4,3,0,4,0,0,0,380,427,804,61,58,114,5,0,5,538,565,1097,103,103,200,3576,3834,7409
SAL51031,844,860,1705,15,12,27,4,3,10,4,4,3,0,3,0,0,0,0,93,98,196,0,0,0,0,0,0,0,0,0,0,0,0,101,107,215,0,0,0,3,0,4,126,119,247,52,46,97,1016,1025,2044
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,331,67,395,0,0,3,3,0,4,3,0,3,3,0,3,0,0,3,78,31,107,0,0,0,3,0,3,0,0,0,0,0,0,92,30,125,6,5,10,3,0,3,104,35,136,207,51,257,644,152,791
SAL51034,10,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,7,23
SAL51035,9,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,16
SAL51036,1241,1346,2582,40,45,83,3,4,12,8,15,24,0,0,3,0,0,0,131,130,261,0,0,0,0,0,0,0,0,0,0,0,0,147,157,308,14,7,20,6,3,11,205,207,416,132,88,218,1574,1646,3221
SAL51037,29,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,19,44,29,75
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,373,360,741,5,8,10,0,0,0,0,0,0,3,0,3,4,0,6,47,39,83,0,0,0,0,0,0,0,0,0,0,0,0,50,41,89,0,0,0,0,0,0,58,52,107,31,38,67,459,454,913
SAL51041,67,61,134,8,4,8,0,5,5,0,0,0,6,0,4,0,0,0,14,6,18,0,0,3,0,0,0,0,0,0,0,0,0,20,15,30,5,13,18,0,0,0,29,32,63,11,7,21,110,105,216
SAL51042,150,123,272,4,0,3,0,0,0,0,0,0,3,0,5,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,9,15,21,0,0,0,0,0,0,11,16,25,36,28,58,194,168,363
SAL51043,9,5,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,7,0,0,0,9,9,18
SAL51044,124,106,231,14,8,24,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,12,5,18,0,0,0,0,0,0,30,16,42,33,22,55,179,149,334
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,6,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,4,11,8,21
SAL51047,2616,2595,5209,60,69,129,8,11,15,10,6,16,7,13,17,0,0,4,249,237,485,0,0,0,0,0,3,0,0,0,0,0,8,279,273,554,24,32,61,0,9,9,367,380,748,105,74,184,3088,3048,6139
SAL51048,58,52,114,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,3,19,10,28,8,3,7,79,65,142
SAL51049,114,109,220,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,13,5,20,0,0,0,0,0,0,0,0,0,0,0,0,13,5,20,0,0,0,0,0,0,21,10,30,50,51,102,185,168,356
SAL51050,106,118,230,12,11,21,0,0,0,0,0,3,0,0,0,0,0,0,21,13,31,0,0,0,0,6,3,0,0,0,0,0,0,22,19,40,0,0,0,0,0,0,36,27,60,15,10,25,163,160,320
SAL51051,78,90,171,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,11,6,19,0,0,0,0,0,0,0,0,0,0,0,0,13,3,20,0,0,0,0,0,0,14,6,27,5,8,12,101,106,205
SAL51052,40,44,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,4,4,7,4,3,8,50,49,104
SAL51053,21,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,0,0,0,22,33,57
SAL51054,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,5,7,10,3,14
SAL51055,1244,1393,2630,58,62,122,5,3,7,5,5,7,6,4,8,0,0,0,107,119,222,6,4,10,0,0,0,0,0,0,0,0,0,120,136,256,4,4,10,3,3,11,193,206,402,70,65,133,1505,1663,3167
SAL51056,508,484,1001,5,15,23,0,0,0,0,0,0,0,0,0,0,0,0,53,55,112,0,0,0,0,0,0,0,0,0,0,0,0,55,58,118,3,0,3,3,0,3,70,73,140,56,34,88,634,592,1229
SAL51057,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,6,6,0,11,11
SAL51058,24,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,53
SAL51059,61,39,96,5,6,5,0,0,0,0,0,0,5,0,3,0,0,0,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,11,8,13,0,0,0,0,0,0,12,13,25,9,8,13,80,55,135
SAL51060,92,68,159,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,0,0,0,0,0,3,8,12,16,9,5,17,111,84,195
SAL51061,17,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,39
SAL51062,47,35,77,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,4,5,12,4,0,6,54,42,97
SAL51063,9,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,5,5,8,0,0,0,14,17,26
SAL51064,1117,1254,2375,50,51,100,8,7,12,7,6,12,5,5,6,4,0,4,176,256,430,0,5,5,0,0,4,0,0,0,0,0,0,190,285,480,21,16,32,12,20,34,277,369,646,115,196,314,1513,1824,3334
SAL51065,15,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,24
SAL51066,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,15
SAL51067,120,114,231,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,16,20,36,0,0,0,0,0,0,0,0,0,0,0,0,16,20,36,12,23,34,0,0,0,33,44,76,14,16,26,164,174,335
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,808,926,1736,33,35,66,0,4,6,0,0,0,0,0,0,0,0,0,86,101,182,0,0,0,0,0,0,0,0,0,0,0,0,89,108,196,7,7,14,0,0,0,125,153,279,33,39,66,970,1112,2081
SAL51070,173,173,343,13,11,27,0,0,3,0,0,0,0,0,0,0,0,0,16,13,25,3,5,7,0,0,0,0,0,0,0,0,0,20,16,35,0,0,3,0,0,0,35,35,63,60,44,105,261,249,514
SAL51071,52,48,102,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,3,0,10,5,0,4,65,52,116
SAL51072,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,14
SAL51073,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51074,16,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,34
SAL51075,11,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,13,35
SAL51076,147,113,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,41,0,0,0,0,0,0,0,0,0,0,0,0,18,26,41,0,0,0,0,0,0,18,26,41,31,28,60,191,164,359
SAL51077,8,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,0,0,0,14,16,25
SAL51078,13,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,16,18,38
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,28,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,9,4,15,34,34,74
SAL51082,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,13,21
SAL51083,367,350,714,8,8,17,0,0,0,0,0,0,0,0,0,0,4,0,50,53,99,0,0,3,0,0,0,0,0,0,0,0,0,52,57,103,0,0,3,0,0,0,61,65,124,60,55,112,484,472,952
SAL51084,35,29,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,4,9,9,18,41,39,84
SAL51085,13,8,20,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,3,8,10,4,5,6,21,14,37
SAL51086,120,103,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,27,0,0,0,0,0,0,0,0,0,0,0,0,16,13,28,0,0,0,0,0,0,16,13,28,4,4,10,141,120,262
SAL51087,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13
SAL51088,151,152,295,14,7,22,0,0,0,0,0,0,3,5,10,5,0,6,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,10,14,30,0,0,0,0,0,0,23,27,47,42,30,74,209,211,417
SAL51089,15,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,24,22,45
SAL51090,34,36,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,10,26,51,52,104
SAL51091,17,13,25,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,5,3,7,0,0,0,20,19,36
SAL51092,212,198,409,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,16,21,35,0,0,0,0,0,0,0,0,0,0,0,0,15,21,40,0,0,0,0,5,5,23,26,51,31,31,62,267,251,514
SAL51093,1368,1484,2855,105,113,221,0,3,3,5,3,7,7,0,9,0,0,0,138,155,292,0,0,0,3,3,5,0,0,0,0,0,0,151,172,326,25,14,32,0,3,4,286,301,586,244,210,452,1893,1999,3893
SAL51094,44,44,90,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5,9,8,0,0,0,49,55,100
SAL51095,37,35,71,3,3,10,0,0,3,0,0,0,0,0,0,0,0,0,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,14,8,14,0,0,0,0,0,0,13,12,26,5,7,14,57,55,107
SAL51096,9,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,16,5,20
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,4154,4343,8502,181,186,365,23,21,48,29,28,54,6,14,18,7,3,6,462,489,954,3,4,7,0,0,3,3,3,3,0,0,0,529,559,1089,94,84,178,6,13,21,810,838,1648,158,177,334,5123,5364,10485
SAL51099,46,36,84,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,6,5,10,0,0,4,52,40,93
SAL51100,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19
SAL51101,46,48,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,7,9,9,19,54,55,110
SAL51102,108,100,206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,6,14,12,0,16,5,5,4,25,10,32,17,9,22,153,115,266
SAL51103,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12
SAL51104,45,37,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,57,39,91
SAL51105,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
SAL51107,19,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,6,8,6,14,29,26,57
SAL51108,11,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,15
SAL51109,64,61,123,3,3,8,0,0,0,0,0,0,4,0,4,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,8,5,14,0,0,0,0,0,0,7,8,21,7,7,11,87,72,159
SAL51110,56,50,104,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,8,0,0,3,57,57,112
SAL51111,2124,1467,3595,185,208,398,27,20,46,23,15,42,49,48,97,16,3,22,393,294,685,3,0,7,12,9,17,0,0,0,0,0,0,523,386,907,29,29,54,13,10,19,749,628,1378,973,434,1406,3843,2532,6379
SAL51112,9,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,9,3,15,10,6,16,31,16,43
SAL51113,1686,1517,3197,215,247,457,9,9,18,17,13,31,28,21,44,7,10,15,155,156,312,0,4,6,5,8,10,0,0,0,0,0,0,221,213,428,18,20,38,16,11,21,465,491,950,364,331,699,2517,2339,4851
SAL51114,94,85,177,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,11,17,24,0,0,0,0,0,0,0,0,0,0,0,0,12,17,25,0,0,0,0,0,0,19,20,41,17,10,23,135,110,246
SAL51115,27,21,48,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,5,5,11,3,0,3,34,30,61
SAL51116,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7
