SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL51059,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,6,21,0,37
SAL51060,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,14,5,26,4,53
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,11
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,0,23
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,18
SAL51064,20,53,8,7,0,113,29,11,70,19,15,3,151,5,0,3,0,7,0,14,4,0,3,6,24,0,32,0,6,18,3,17,15,59,134,54,391,117,182,51,931
SAL51065,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,7
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5
SAL51067,0,0,0,0,0,3,0,0,3,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,4,4,15,12,55,7,102
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,11,56,13,20,0,118,26,13,66,15,19,7,139,0,0,0,3,6,0,12,0,0,8,3,22,3,34,7,0,3,0,14,5,31,87,41,293,87,228,25,775
SAL51070,0,5,6,3,0,14,0,0,5,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,3,0,6,19,23,71,3,125
SAL51071,0,3,0,0,0,8,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,28,0,41
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SAL51076,0,0,0,0,0,6,0,0,3,0,0,0,11,0,0,0,0,3,0,3,0,0,3,0,6,0,12,0,0,0,0,0,0,0,10,0,12,13,52,4,89
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,8,4,16
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,9
SAL51083,6,12,0,4,0,27,4,4,9,12,9,0,34,0,0,0,0,0,0,6,0,0,3,0,7,0,7,5,0,0,0,4,0,12,9,18,46,45,97,14,234
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,5,22
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,12
SAL51086,0,3,3,0,0,6,0,0,6,7,3,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,20,18,39,4,81
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51088,0,11,0,0,0,14,0,0,3,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,11,31,7,75
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18
SAL51090,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,3,10,0,23
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,6,0,11
SAL51092,0,7,0,4,0,6,0,0,5,4,5,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,8,3,43,24,64,11,152
SAL51093,21,64,17,43,3,160,15,10,98,35,77,10,240,0,0,3,0,4,0,7,0,0,5,13,45,0,63,0,0,0,4,19,9,34,37,40,257,149,512,63,1053
SAL51094,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,10,9,18,8,47
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0,36
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,51,195,31,24,12,550,353,73,504,60,25,19,1033,13,7,42,5,7,4,69,20,0,39,7,15,0,88,38,9,85,10,19,13,169,1241,300,2140,326,285,79,4364
SAL51099,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,26
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,9
SAL51101,0,4,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,7,12,0,29
SAL51102,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,20,43,12,81
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,18,0,31
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,15
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51109,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17,11,42
SAL51110,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,18,0,30
SAL51111,10,68,25,26,6,139,14,9,45,24,43,7,139,0,0,0,3,5,0,13,0,3,12,9,45,3,80,0,0,5,0,29,10,45,88,42,397,312,1377,82,2302
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51113,24,78,24,34,0,169,20,17,52,18,30,4,140,0,0,0,3,9,0,22,0,0,6,12,28,0,52,12,4,17,10,45,12,97,101,74,384,262,894,67,1785
SAL51114,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,7,4,32,8,58
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,20
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10
SAL51118,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,26
SAL51119,3,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,8,0,22
SAL51120,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,20
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8
SAL51122,67,167,48,52,12,401,118,59,373,173,174,36,919,7,0,29,23,19,0,85,17,3,60,58,103,11,245,31,0,58,40,59,28,221,610,232,1724,939,1298,190,4995
SAL51123,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,16
SAL51124,41,139,37,41,0,301,36,20,162,75,87,16,394,0,0,10,7,12,0,28,10,0,26,8,82,4,139,9,3,31,7,40,8,101,216,114,867,450,835,79,2563
SAL51125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,8,0,27
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11
SAL51127,0,4,0,3,0,10,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,3,8,14,13,38,11,91
SAL51128,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,39,83,17,23,0,200,38,19,109,31,27,3,225,4,3,21,3,16,0,47,5,0,18,10,23,0,58,10,5,22,13,13,9,69,180,106,584,230,342,45,1491
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51132,0,9,0,8,0,15,0,0,6,4,7,0,16,0,0,0,0,6,0,6,0,0,0,0,8,0,6,0,0,0,3,4,0,12,3,0,22,30,79,3,136
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51135,28,74,23,19,4,208,50,15,133,29,39,11,275,0,0,9,4,11,0,26,0,0,4,12,31,0,51,7,0,16,13,22,5,64,222,68,583,246,461,51,1629
SAL51136,9,12,3,9,0,28,0,0,3,8,11,0,30,0,0,0,0,4,0,5,0,0,0,0,16,0,17,0,0,0,0,15,0,16,3,9,34,39,162,9,255
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51138,37,70,17,5,0,194,87,17,176,31,17,7,330,4,4,15,4,4,4,37,8,3,16,9,19,0,56,17,3,31,14,6,7,79,355,108,773,207,224,53,1705
SAL51139,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,35,0,56
SAL51140,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,6,22
SAL51141,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,11
SAL51142,0,5,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,18
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8
SAL51144,11,34,8,9,0,73,13,4,48,10,9,5,94,0,0,6,0,0,0,3,5,0,9,3,12,0,26,0,4,9,4,3,10,24,85,17,220,71,136,22,551
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL51147,96,235,33,40,5,523,162,61,356,71,74,8,725,13,3,56,23,14,8,118,17,3,41,18,47,0,126,15,4,60,14,20,8,121,697,327,2148,518,698,94,4478
SAL51148,0,8,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,7,0,0,26,4,43,16,93
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51150,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19,0,36
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9
SAL51152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,5,10,0,29
SAL51153,0,5,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,4,8,0,0,12,5,26,7,59
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL51156,0,0,3,0,0,12,0,0,3,4,8,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,3,7,0,13,0,4,18,36,135,8,202
SAL51157,28,62,20,43,4,183,27,12,84,53,93,9,279,0,0,0,0,4,0,11,0,0,4,3,62,5,82,0,0,3,3,30,11,48,82,62,265,197,817,77,1500
SAL51158,8,4,4,9,3,21,0,0,9,7,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,22,13,77,10,134
SAL51159,9,21,0,3,0,44,17,0,33,16,15,0,80,0,0,12,3,5,0,14,0,0,7,3,5,0,22,4,0,9,5,5,7,22,111,32,317,115,134,20,729
SAL51160,0,4,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,5,0,13,10,27,4,60
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4
SAL51162,3,3,0,3,0,8,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,16,19,33,8,75
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51164,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11
SAL51165,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,21,4,57,45,233,7,370
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL51167,0,3,0,3,0,15,0,0,5,8,15,0,27,0,0,0,0,0,0,0,0,0,0,4,15,0,15,0,0,4,0,0,3,5,0,0,21,21,114,18,173
SAL51168,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,4,27
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SAL51170,0,0,0,0,0,7,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,9,24,3,52
SAL51171,0,4,0,3,0,14,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,16,11,30,6,70
SAL51172,6,18,6,4,0,33,4,5,15,0,6,0,34,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,11,86,27,50,0,195
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,7,35,10,30,0,93,9,8,32,9,16,4,84,0,0,5,6,13,0,21,0,0,7,11,41,5,65,0,0,8,0,12,10,27,35,29,191,157,499,40,956
SAL51175,5,15,7,12,0,48,13,3,26,13,14,0,64,0,0,0,0,0,0,3,0,0,0,3,7,0,10,3,0,3,0,4,5,20,36,20,103,61,124,11,353
SAL51176,49,173,49,59,10,404,57,19,192,94,87,11,457,0,0,22,3,12,0,39,0,5,16,22,84,6,137,12,3,42,19,49,10,133,280,129,969,556,1060,108,3107
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,14
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,11
SAL51179,0,3,3,0,0,9,0,0,6,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,3,23,14,43,3,88
SAL51180,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,7,0,17
SAL51181,3,13,6,4,0,24,0,0,10,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,11,0,16,10,10,64,39,140,11,270
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL51184,3,13,7,21,0,48,3,0,19,23,41,0,85,0,0,0,0,3,0,12,0,0,3,3,29,4,39,0,0,6,0,11,3,14,8,3,62,76,329,16,485
SAL51185,0,10,0,5,0,19,3,0,7,7,3,4,23,0,0,0,0,0,0,0,0,3,0,0,11,0,20,0,0,5,0,7,4,15,14,5,45,18,116,18,218
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,17
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,10
SAL51188,0,0,0,0,0,5,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,23,0,35
SAL51189,8,25,21,38,4,99,6,5,54,39,82,3,186,0,0,6,4,10,0,19,0,0,4,7,22,0,38,0,3,7,9,32,4,55,37,28,166,195,608,60,1089
SAL51190,28,74,16,23,3,184,61,14,172,55,57,8,374,5,0,19,6,7,0,36,4,0,20,18,44,0,95,12,3,19,13,15,7,68,342,102,820,320,435,67,2084
SAL51191,0,3,0,0,0,6,0,3,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,16,6,32,3,64
SAL51192,69,209,49,76,3,453,44,38,215,97,106,20,521,0,4,22,12,17,3,55,7,0,18,24,90,3,142,5,4,24,22,56,23,130,246,169,1041,552,1215,113,3336
SAL51193,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,11,0,0,5,3,25,8,42
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,31
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,14
SAL51197,68,243,29,45,14,484,82,53,310,79,70,10,600,7,5,24,12,10,4,55,7,4,32,27,44,0,110,7,6,24,20,26,11,94,333,219,1282,481,782,83,3176
SAL51198,5,11,4,8,0,28,0,4,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,5,10,27,34,172,3,256
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8
SAL51200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,11
SAL51201,8,6,7,6,0,28,0,4,7,3,3,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,11,15,7,46,64,249,12,396
SAL51202,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,23,0,44
SAL51203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,15
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,14,49,15,29,0,126,6,5,48,20,26,3,112,0,0,3,5,8,0,9,0,0,5,0,31,0,42,0,0,7,6,24,0,38,47,49,252,159,394,22,924
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,18
SAL51208,0,8,3,9,3,25,0,5,9,7,8,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,7,4,0,10,8,13,26,38,109,5,199
SAL51209,22,119,24,41,4,268,34,16,136,65,84,10,343,0,4,9,4,20,0,41,4,3,30,16,43,4,100,8,6,16,16,43,13,101,209,94,717,324,671,61,2081
SAL51210,17,24,16,32,0,110,8,6,62,56,107,3,243,0,0,3,0,8,0,18,0,3,10,15,43,0,64,4,0,9,8,33,8,64,54,41,257,234,842,59,1489
