SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
507011152,0,0,0,0,0,6,28,38,17,42,20,5,150,0,0,0,0,0,6,8,0,0,0,3,0,28,0,0,0,0,0,13,33,24,8,15,3,4,99,0,0,0,0,0,6,5,4,3,6,0,0,27,0,0,0,0,4,14,25,7,16,3,0,4,84,0,0,3,13,8,14,11,0,0,0,0,0,50,0,0,0,4,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,7,10,0,22,100,48,64,21,9,0,0,0,16,293,0,0,0,0,0,0,0,0,0,0,0,54,53,10,0,25,120,61,121,146,84,56,74,28,83,799,0,0,0,0,3,0,24,21,23,40,47,22,183,0,0,0,0,0,0,9,4,5,5,3,7,29,0,0,0,0,4,19,81,66,63,86,32,29,376,0,0,0,0,0,0,3,8,8,17,0,3,50,0,0,0,3,0
507011153,0,0,0,0,0,4,38,54,29,44,9,0,185,0,0,0,3,3,6,8,0,0,0,0,0,25,0,0,0,0,0,15,47,22,11,11,0,0,109,0,0,0,0,0,0,9,3,0,3,0,0,18,0,0,0,4,8,32,26,5,17,5,5,9,98,0,0,0,11,4,16,10,0,3,0,0,0,45,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,13,110,29,39,10,0,0,0,0,7,227,0,0,0,0,0,0,0,0,0,0,0,76,79,12,0,17,127,53,127,140,89,58,64,15,95,797,0,0,0,0,0,0,14,24,12,39,24,18,134,0,0,0,0,0,4,10,12,0,0,0,5,36,0,0,0,0,0,20,77,49,40,60,10,27,278,0,0,0,0,0,5,10,15,4,9,0,0,41,0,0,0,0,12
507011154,0,0,0,3,0,9,53,59,25,49,26,4,227,0,0,0,3,7,11,4,0,5,0,0,0,35,0,0,0,0,7,26,44,15,16,22,0,0,125,0,0,0,0,3,0,8,7,4,3,7,0,30,0,0,0,4,12,21,42,3,4,3,0,7,90,0,0,0,17,15,13,6,0,0,0,0,4,55,0,0,0,0,0,0,3,0,3,0,0,3,11,0,0,0,0,0,0,4,3,0,0,0,0,6,11,0,18,176,51,41,16,0,0,0,6,21,334,0,0,3,8,0,0,0,0,0,0,0,89,104,8,0,27,206,92,117,171,102,48,75,37,122,1014,0,0,0,0,0,0,17,22,15,27,9,12,107,0,0,0,0,4,9,22,8,4,0,0,7,51,0,0,0,0,0,24,62,46,35,40,13,13,231,0,0,0,0,0,5,13,6,10,14,3,5,60,0,0,0,3,4
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,5,0,4,10,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,5,3,5,7,10,14,8,63,0,0,0,0,0,0,0,3,0,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,3,5,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
507011159,0,0,0,0,0,8,58,108,51,45,22,4,298,0,0,0,0,0,9,7,4,0,8,0,0,29,0,0,0,0,0,23,56,42,19,10,3,3,156,0,0,0,0,4,5,8,10,10,11,0,0,39,0,0,0,0,5,30,48,3,15,3,0,4,119,0,0,0,19,13,12,11,0,0,3,0,0,58,0,0,0,0,0,3,8,0,0,0,0,0,14,0,0,0,0,0,0,0,3,5,3,0,0,16,4,0,14,117,39,48,14,6,3,0,0,14,257,0,0,0,0,0,0,3,0,0,0,0,85,89,8,0,25,141,66,138,207,172,100,82,24,113,1079,0,0,0,0,4,3,35,60,36,46,33,32,247,0,0,0,0,0,9,17,7,0,4,5,0,47,0,0,0,0,5,22,124,86,75,73,19,32,426,0,0,0,0,0,0,15,13,10,17,6,0,63,5,0,0,3,7
507011160,0,0,0,0,0,12,39,67,27,48,12,3,207,0,0,3,4,0,10,8,0,0,0,0,0,25,0,0,0,0,4,16,43,29,4,13,0,0,105,0,0,0,0,0,0,10,6,4,9,0,0,31,0,0,0,6,11,26,32,8,13,0,0,7,95,0,0,0,19,7,23,7,0,0,0,0,4,72,0,0,0,0,3,7,0,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,4,11,3,35,171,59,67,17,5,0,0,4,13,382,0,0,4,3,3,0,0,0,0,0,0,61,78,13,3,41,206,95,163,160,116,52,75,18,94,1024,0,0,0,0,3,9,36,30,21,29,13,13,162,0,0,0,0,0,0,12,6,3,5,0,0,26,0,0,0,0,7,20,81,51,35,38,8,33,274,0,0,0,0,0,3,9,10,6,10,0,10,48,0,0,0,3,17
507011161,0,0,0,0,0,11,69,130,78,118,34,6,450,0,0,0,0,0,6,4,4,0,0,0,0,19,0,0,0,0,0,12,48,39,21,25,6,0,156,0,0,0,0,0,0,6,8,11,7,3,0,41,0,0,0,0,6,34,37,12,19,5,4,8,118,0,5,0,6,6,9,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,5,3,0,0,0,9,23,0,6,66,23,22,13,0,0,0,0,4,151,0,0,0,0,0,0,0,0,0,0,0,90,92,25,4,13,71,38,93,191,195,131,157,47,102,1078,0,0,0,0,0,0,29,81,48,82,47,28,319,0,0,0,0,3,7,19,7,0,9,0,5,44,0,0,0,0,0,27,107,115,84,85,32,21,475,0,0,0,0,0,3,22,24,8,22,5,7,97,0,0,4,3,9
507011163,0,0,0,0,0,7,45,71,34,46,12,0,215,0,0,0,0,0,3,6,0,4,0,0,0,14,0,0,0,0,0,17,43,19,7,18,0,0,105,0,0,0,0,0,3,7,0,0,3,0,6,22,0,0,0,0,7,14,18,4,15,6,0,4,66,0,0,0,5,5,6,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,8,46,18,20,6,0,0,0,0,8,105,0,0,0,0,0,0,0,0,0,0,0,45,50,6,0,5,61,32,66,123,96,64,73,9,68,611,0,0,0,0,0,6,24,33,23,27,16,9,140,0,0,0,0,0,4,18,4,3,0,3,4,37,0,0,3,0,0,22,83,51,42,42,18,31,290,0,0,0,0,0,0,13,6,9,5,0,0,44,0,0,0,4,5
507011259,0,0,0,0,0,3,31,47,29,55,11,6,185,0,0,0,0,3,4,5,4,0,0,0,0,17,0,0,0,0,3,9,34,15,7,12,0,5,84,0,0,0,0,0,0,0,7,0,5,0,0,21,0,0,0,0,0,7,21,0,15,0,0,0,47,0,0,0,6,5,11,5,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,6,0,9,40,15,16,7,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,42,44,9,0,10,50,32,52,107,74,56,76,14,52,539,5,0,0,0,0,4,23,27,25,49,19,16,168,0,0,0,0,0,7,15,3,0,5,4,0,32,0,0,0,0,0,20,89,65,40,40,13,22,292,0,0,0,0,0,0,15,11,6,10,3,5,48,0,0,0,5,3
507011260,0,0,0,0,0,0,7,10,8,22,14,0,68,0,0,0,0,0,3,5,4,0,4,0,0,17,0,0,0,0,0,6,9,10,3,8,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,4,3,12,3,11,0,0,0,34,0,0,6,0,3,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,10,8,14,8,4,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,21,24,9,0,7,14,12,31,54,33,27,44,17,26,277,0,0,0,0,0,5,3,13,10,25,27,11,87,0,0,0,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,3,24,19,22,31,15,11,126,0,0,0,0,0,0,4,0,0,0,0,3,14,0,0,0,0,0
507021164,0,0,0,0,0,0,14,23,13,47,43,0,142,0,0,0,0,0,4,14,0,3,3,8,0,34,0,0,0,0,0,6,23,16,19,28,9,0,104,0,0,0,0,0,0,0,3,0,9,3,0,25,0,0,0,0,3,8,18,4,19,8,0,0,67,0,0,0,0,5,20,10,3,0,0,0,0,44,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,14,0,0,12,50,28,56,30,13,7,5,0,6,197,0,0,0,0,0,0,0,0,0,0,0,58,63,0,0,13,59,41,94,109,72,62,114,71,67,698,0,0,0,0,0,7,4,16,14,40,53,15,148,0,0,0,0,3,4,6,0,7,10,5,3,38,0,0,0,0,0,10,36,38,59,104,52,25,325,0,0,0,0,0,4,5,3,6,14,18,4,61,0,0,0,0,5
507021165,0,0,0,0,0,14,41,69,55,138,99,5,428,0,0,0,3,3,26,20,13,7,11,0,0,77,0,0,0,0,5,25,47,37,31,49,17,0,215,0,0,0,0,0,3,8,8,8,15,6,3,45,0,0,0,5,0,20,33,16,53,14,10,6,157,0,0,5,14,13,22,22,6,15,10,3,4,106,0,0,0,0,3,3,0,0,3,0,0,0,16,0,0,0,0,0,0,4,0,5,0,5,0,18,6,0,23,104,51,61,42,14,9,4,7,23,342,0,0,0,0,0,0,0,0,0,0,0,150,154,13,4,37,122,77,172,220,167,170,252,148,189,1569,0,0,0,0,0,5,12,16,17,60,46,18,179,0,0,0,4,0,9,12,8,0,6,9,6,48,0,0,0,0,4,13,57,54,51,106,43,27,348,0,0,0,0,0,5,11,12,5,13,7,3,54,0,0,0,3,3
507021166,0,0,0,0,0,4,44,63,40,75,54,0,290,0,0,4,3,4,23,17,9,7,3,0,4,73,0,0,0,0,0,24,48,35,14,44,4,0,174,0,0,0,0,3,4,6,6,8,9,5,0,45,0,0,0,0,6,27,34,13,29,5,7,0,121,0,0,4,18,15,27,10,5,6,3,4,0,88,0,0,0,4,0,5,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,11,3,35,201,74,68,31,4,3,4,0,18,452,4,0,0,10,0,4,0,0,0,0,0,140,154,12,3,47,234,98,186,205,135,108,149,73,163,1419,0,0,0,0,0,0,22,30,26,47,47,26,201,0,0,0,5,0,8,19,9,6,9,4,10,70,4,3,0,0,0,32,75,80,84,103,30,27,438,0,0,0,0,0,4,7,12,11,23,9,5,69,0,0,0,5,4
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,0,0,9,64,96,48,47,12,6,268,0,0,0,0,0,9,3,3,0,0,0,0,20,0,0,0,0,0,17,51,32,16,15,0,0,131,0,0,0,0,0,0,11,12,7,3,0,0,32,0,0,0,3,4,19,29,4,6,5,0,3,67,0,0,0,8,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,10,7,0,8,33,16,17,6,0,0,0,0,5,94,4,0,0,0,0,0,0,0,0,0,0,72,79,12,0,8,40,28,70,168,151,75,72,17,87,731,0,0,0,0,0,4,26,61,23,41,17,21,207,0,0,0,0,0,6,7,3,0,3,0,3,25,0,0,0,0,0,37,107,71,37,37,6,19,305,0,0,0,0,0,4,26,14,10,15,0,3,70,0,0,0,3,7
507031170,0,0,0,0,0,12,35,53,12,15,3,0,129,0,0,0,0,6,7,3,0,0,0,0,0,9,0,0,0,0,0,14,34,12,3,5,0,0,69,0,0,0,0,0,0,8,0,0,4,0,0,22,0,0,0,0,11,32,22,4,0,0,0,4,82,0,0,0,8,8,9,4,0,0,0,0,0,22,0,0,0,0,0,8,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,119,36,33,3,0,0,0,0,10,213,0,0,0,0,3,0,0,0,0,0,0,54,65,3,0,14,131,60,103,105,74,20,26,3,68,622,0,0,0,0,0,3,23,26,18,18,6,15,110,0,0,0,5,0,5,3,3,0,0,0,0,18,0,0,0,0,0,21,64,28,20,14,0,10,155,0,0,0,0,0,3,5,6,3,9,0,4,30,0,0,0,0,16
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,0,0,0,7,73,54,25,21,3,4,200,0,0,0,0,5,9,14,0,0,0,0,0,29,0,0,0,5,7,27,49,30,13,3,0,0,123,0,0,0,0,5,0,12,10,0,5,0,4,31,4,0,0,4,17,46,45,4,14,4,0,3,145,0,0,4,10,4,14,5,6,0,0,0,0,46,0,0,0,0,0,4,0,0,5,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,9,10,0,15,163,50,49,13,0,0,0,0,17,320,0,0,0,5,0,0,0,0,0,0,0,88,94,15,5,27,190,90,164,222,94,56,41,6,123,1015,0,0,0,0,0,0,38,55,23,14,6,13,156,0,0,0,0,5,8,9,3,0,0,0,3,36,0,0,0,0,3,34,97,38,26,16,0,20,243,0,0,0,0,0,7,20,11,10,5,0,0,58,0,0,0,0,12
507031261,0,0,0,0,0,0,14,10,9,13,9,0,55,0,0,0,0,0,4,3,6,0,0,0,0,12,0,0,0,0,0,3,14,12,5,13,3,0,45,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,0,0,7,15,0,7,0,0,0,34,0,0,0,5,4,3,8,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,12,12,8,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,3,24,16,37,57,26,27,29,8,26,252,0,0,0,0,0,0,11,14,4,17,13,15,69,0,0,0,0,0,0,6,4,3,0,0,3,12,0,0,0,0,0,11,20,11,15,42,15,13,129,0,0,0,0,0,0,4,5,4,0,0,4,14,0,0,0,0,0
507041175,0,0,0,0,0,6,21,35,29,65,62,3,215,0,0,0,4,4,17,11,4,4,13,9,4,68,0,0,0,0,0,12,22,16,22,35,24,0,140,0,0,0,0,0,0,8,6,0,4,6,0,19,0,0,0,0,4,9,32,14,41,10,11,9,128,0,0,4,9,12,21,19,3,12,6,3,0,95,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,3,4,0,0,6,0,9,9,0,8,52,38,102,73,21,18,10,24,14,367,0,0,4,0,0,5,0,0,0,0,0,87,92,10,0,10,66,57,165,186,104,126,146,149,108,1141,0,0,0,0,0,0,10,14,27,55,102,14,232,0,0,0,3,5,3,8,3,4,9,10,8,54,0,0,0,0,0,8,22,44,67,134,83,37,393,0,0,0,0,0,0,9,8,10,13,17,6,53,3,0,0,0,8
507041176,0,0,0,0,0,3,9,16,12,18,9,0,73,0,0,0,4,3,3,4,3,0,0,0,0,23,0,0,0,0,0,0,3,5,9,11,0,0,34,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,10,9,3,4,0,0,4,32,0,0,0,0,5,9,11,0,0,0,0,0,28,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,32,19,36,11,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,3,37,29,59,53,41,28,42,10,26,338,0,0,0,0,0,0,5,11,12,46,25,16,119,0,0,0,0,0,4,6,6,3,3,3,5,15,0,0,0,0,0,7,22,29,31,48,25,12,175,0,0,0,0,0,0,3,7,4,4,5,0,29,0,0,0,0,0
507041177,0,0,0,0,0,4,55,89,69,110,69,3,398,0,0,0,3,0,14,16,4,0,5,3,0,50,0,0,0,0,0,29,50,43,31,42,10,0,215,0,0,0,0,0,5,6,6,3,7,6,0,33,0,0,0,0,0,29,29,13,42,6,0,0,128,0,0,0,15,17,20,19,0,9,5,4,6,93,0,0,5,3,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,16,121,47,96,37,5,10,6,10,14,383,0,0,0,4,0,0,3,0,0,0,0,120,133,19,4,23,145,68,203,220,168,159,183,107,147,1450,0,0,0,0,0,10,14,28,34,58,50,16,212,0,0,0,0,0,5,16,11,3,5,7,4,58,0,0,0,0,5,17,66,80,88,144,39,33,466,0,0,0,0,0,4,12,9,15,25,6,5,75,0,3,0,0,4
507041178,0,0,0,0,0,9,44,51,25,84,82,4,302,0,0,0,0,4,12,19,4,7,10,6,0,70,0,0,0,0,0,14,38,45,33,58,13,4,214,0,0,0,0,0,0,11,5,6,5,4,0,32,0,0,0,0,4,29,31,12,38,22,12,4,160,0,0,3,8,8,36,22,6,14,4,4,4,106,0,0,0,0,5,4,0,0,0,4,0,4,18,0,0,0,0,0,0,0,5,0,0,3,0,15,17,0,29,115,93,146,79,25,6,10,14,22,548,0,0,0,4,0,0,0,0,0,0,0,99,102,17,0,29,140,119,258,244,154,131,202,141,137,1574,0,0,0,0,0,5,10,35,31,75,128,30,317,0,0,0,0,0,9,14,10,6,8,21,0,70,0,0,0,0,4,16,58,74,81,159,97,36,518,0,0,0,0,0,3,7,12,9,9,8,3,60,0,0,0,0,4
507041179,0,0,0,0,0,0,18,27,18,29,28,5,126,0,0,0,0,7,12,9,3,0,4,0,0,36,0,0,0,0,0,8,23,20,13,17,4,0,83,0,0,0,0,0,0,3,3,3,9,0,0,27,0,0,0,0,6,12,30,4,20,3,0,3,75,0,0,0,3,10,27,14,5,0,0,0,0,61,0,0,0,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,7,0,3,16,10,0,18,81,54,87,30,4,0,0,4,7,291,0,0,0,5,0,0,0,0,0,0,0,48,56,8,0,21,93,70,145,133,68,60,74,36,63,782,0,0,0,0,0,3,20,24,18,64,60,20,205,0,0,0,0,0,0,7,6,7,9,0,3,34,0,0,4,0,0,12,47,50,53,81,34,26,312,0,0,0,0,0,0,3,3,3,13,8,3,36,0,0,0,0,3
